dates,nzd0568-0000,nzd0568-0001,nzd0568-0002,nzd0568-0003,satname
1999-09-20 22:00:08+00:00,167.47,175.55,173.36,183.0,L7
1999-12-09 22:00:09+00:00,165.78,159.58,164.885,182.11,L7
1999-12-25 22:00:04+00:00,165.69333333333336,162.54666666666665,163.3166666666667,182.50333333333333,L7
2000-02-11 21:59:57+00:00,166.24,163.935,162.3,182.785,L7
2000-02-27 21:59:52+00:00,167.026,166.336,164.278,183.314,L7
2000-03-05 22:05:36+00:00,166.81333333333333,167.13166666666666,165.54333333333332,182.63166666666666,L7
2000-03-21 22:05:37+00:00,166.682,161.58833333333334,161.76500000000001,182.558,L7
2000-03-30 21:59:45+00:00,166.38166666666666,163.1557142857143,163.3414285714286,182.558,L7
2000-05-01 21:59:30+00:00,167.03,165.07375000000002,165.0125,182.558,L7
2000-05-08 22:05:09+00:00,167.03,162.98000000000002,166.2788888888889,182.558,L7
2000-05-17 21:59:19+00:00,166.75875,163.998,167.065,182.558,L7
2000-06-18 21:59:03+00:00,167.14000000000001,165.45999999999998,169.545,182.89249999999998,L7
2000-07-04 21:58:50+00:00,168.7042857142857,167.09099999999998,170.58555555555554,182.76,L7
2000-09-13 22:03:38+00:00,168.622,166.15,171.75571428571428,,L7
2000-11-09 21:57:33+00:00,167.9275,167.498,172.685,181.71,L7
2000-12-11 21:57:36+00:00,168.95000000000002,166.0825,151.1425,172.965,L7
2001-01-19 22:03:31+00:00,165.06,160.65500000000003,126.5875,172.965,L7
2001-02-20 22:03:24+00:00,165.06,160.65500000000003,115.854,158.69333333333336,L7
2001-05-20 21:57:04+00:00,168.22,177.12,75.3875,147.185,L7
2001-05-27 22:02:48+00:00,169.33666666666667,177.12,96.064,147.185,L7
2001-06-05 21:56:52+00:00,170.41,180.32999999999998,111.23,147.185,L7
2001-06-28 22:02:45+00:00,171.972,182.56333333333336,127.66833333333334,130.15,L7
2001-07-07 21:56:36+00:00,173.15166666666667,183.0875,135.2342857142857,130.15,L7
