dates,satname,nzd0568-0000,nzd0568-0001,nzd0568-0002,nzd0568-0003
2011-02-17 21:57:12.898000,L5,84.82,153.73,148.07,181.55
2011-03-12 22:02:55.330000,L5,230.65,232.37,241.32,240.80
2011-03-28 22:02:50.009000,L5,64.47,106.66,117.24,164.82
2011-09-04 22:01:39.379000,L5,71.29,89.25,110.24,160.34
2011-09-13 21:55:45.838000,L5,,,85.98,156.81
2013-04-11 22:09:26.995000,L8,145.68,125.21,122.45,7.48
2013-05-29 22:09:17.297000,L8,173.52,184.45,180.25,66.50
2013-06-05 22:15:03.120000,L8,176.00,185.67,122.50,65.28
2013-07-07 22:15:00.081000,L8,179.89,186.77,186.43,185.66
2013-07-07 22:15:24.044000,L8,179.33,186.25,187.15,50.74
2013-07-23 22:14:58.777000,L8,171.25,46.55,122.95,56.69
2013-07-23 22:15:22.744000,L8,171.04,120.29,122.92,56.58
2013-09-02 22:09:16.475000,L8,189.85,195.99,195.35,194.98
2013-09-25 22:14:53.099000,L8,188.12,194.08,196.72,193.57
2013-09-25 22:15:17.057000,L8,189.56,195.27,198.92,194.60
2013-10-27 22:14:43.714000,L8,167.96,179.02,173.70,
2013-11-12 22:15:08.029000,L8,184.03,192.98,190.86,191.38
2013-11-28 22:14:37.848000,L8,178.21,187.97,187.20,188.51
2013-12-14 22:14:33.459000,L8,183.44,193.30,195.64,192.05
2013-12-14 22:14:57.422000,L8,182.33,192.37,194.66,191.01
2013-12-30 22:14:25.215000,L8,185.11,194.80,191.81,191.28
2014-01-31 22:14:04.661000,L8,77.13,115.66,119.47,174.19
2014-02-09 22:08:09.113000,L8,184.67,192.50,195.18,192.42
2014-02-16 22:13:50.683000,L8,170.01,178.97,179.69,181.52
2014-02-16 22:14:14.638000,L8,173.42,182.34,182.95,183.66
2014-03-13 22:07:45.256000,L8,183.06,192.99,190.58,191.33
2014-03-20 22:13:25.653000,L8,172.26,184.20,181.28,185.02
2014-03-20 22:13:49.616000,L8,177.16,187.82,187.03,188.48
2014-04-05 22:13:10.561000,L8,186.97,194.21,197.26,194.52
2014-04-05 22:13:34.516000,L8,186.44,193.80,196.47,194.19
2014-04-30 22:06:58.400000,L8,173.30,183.91,,
2014-05-07 22:12:37.911000,L8,169.22,51.82,123.97,182.70
2014-05-16 22:06:45.666000,L8,166.18,43.49,121.64,54.87
2014-06-01 22:06:50.694000,L8,178.19,186.43,185.50,188.88
2014-07-03 22:07:01.995000,L8,176.73,182.41,179.46,68.85
2014-07-26 22:12:55.043000,L8,176.07,96.29,47.81,77.18
2014-07-26 22:13:18.997000,L8,175.09,6.48,177.66,182.93
2014-08-04 22:07:14.381000,L8,169.82,179.86,176.73,102.45
2014-08-11 22:13:03.844000,L8,167.63,46.68,127.19,182.09
2014-08-27 22:13:05.288000,L8,173.05,183.45,182.35,185.36
2014-08-27 22:13:29.246000,L8,173.42,183.56,182.64,185.61
2014-09-05 22:07:21.754000,L8,181.46,190.67,192.79,192.50
2014-09-28 22:13:08.778000,L8,169.39,180.06,176.91,183.02
2014-09-28 22:13:32.732000,L8,184.33,193.03,191.86,191.19
2014-10-07 22:07:25.795000,L8,168.45,180.67,180.07,184.18
2014-10-14 22:13:14.573000,L8,185.09,191.09,192.17,191.43
2014-10-14 22:13:38.532000,L8,185.02,190.90,191.50,191.19
2014-11-08 22:07:28.004000,L8,170.57,184.23,183.35,185.68
2014-11-15 22:13:13.466000,L8,184.15,190.69,192.15,192.50
2014-11-15 22:13:37.425000,L8,184.17,190.69,192.15,192.57
2014-12-01 22:13:12.181000,L8,226.44,216.36,216.66,231.90
2014-12-01 22:13:36.144000,L8,227.80,214.54,213.79,231.62
2015-01-02 22:13:02.831000,L8,183.33,192.26,192.42,192.32
2015-01-11 22:07:16.745000,L8,181.87,189.48,191.63,191.52
2015-01-27 22:07:11.201000,L8,180.83,190.22,190.55,191.96
2015-02-12 22:07:03.113000,L8,185.06,191.34,192.54,193.76
2015-02-19 22:12:49.582000,L8,183.49,187.11,190.38,191.95
2015-02-19 22:13:13.545000,L8,182.01,185.52,188.84,191.53
2015-02-28 22:07:00.305000,L8,184.08,193.32,193.93,192.45
2015-03-07 22:12:42.077000,L8,84.59,98.60,118.92,179.64
2015-04-01 22:06:37.659000,L8,178.10,187.74,189.03,189.38
2015-05-10 22:12:04.351000,L8,173.45,174.19,64.84,6.53
2015-05-19 22:06:16.557000,L8,164.44,176.23,158.95,181.88
2015-05-26 22:12:05.002000,L8,168.28,182.07,180.21,183.55
2015-05-26 22:12:28.969000,L8,168.71,182.93,181.10,184.25
2015-06-20 22:06:32.847000,L8,171.52,182.07,179.94,62.01
2015-06-27 22:12:22.174000,L8,169.71,47.22,122.88,2.29
2015-07-22 22:06:49.445000,L8,167.53,51.28,120.88,60.96
2015-07-29 22:13:01.696000,L8,90.71,47.80,48.04,47.54
2015-09-08 22:07:06.448000,L8,185.74,192.67,193.07,194.08
2015-09-24 22:07:13.635000,L8,185.94,193.16,191.94,192.82
2015-10-10 22:07:14.813000,L8,184.67,194.24,196.47,192.92
2015-11-27 22:07:23.156000,L8,208.10,226.11,222.14,232.17
2015-12-04 22:13:09.054000,L8,178.69,190.21,191.48,190.71
2015-12-13 22:07:21.432000,L8,185.31,195.03,192.74,194.38
2015-12-20 22:13:09.373000,L8,,,88.45,171.32
2015-12-20 22:13:33.327000,L8,,,85.65,170.90
2016-01-05 22:13:05.152000,L8,182.51,192.21,192.27,192.33
2016-01-05 22:13:29.107000,L8,214.25,207.06,212.27,231.36
2016-01-21 22:13:05.936000,L8,166.39,175.03,177.00,182.45
2016-02-06 22:13:01.784000,L8,168.13,179.84,179.97,183.97
2016-02-06 22:13:25.747000,L8,182.36,191.21,192.43,192.05
2016-02-22 22:12:54.448000,L8,192.41,199.63,200.68,203.46
2016-03-02 22:07:07.398000,L8,182.39,190.34,190.79,192.67
2016-03-09 22:12:52.770000,L8,71.34,108.97,124.19,173.24
2016-04-10 22:12:37.539000,L8,185.08,194.86,199.66,194.42
2016-04-10 22:13:01.493000,L8,184.96,194.44,199.32,193.99
2016-04-19 22:06:46.856000,L8,166.30,118.87,176.76,182.50
2016-04-26 22:12:33.098000,L8,90.16,182.17,178.79,182.58
2016-04-26 22:12:57.053000,L8,182.07,192.30,192.38,190.61
2016-05-05 22:06:50.290000,L8,91.92,118.33,175.04,74.57
2016-05-12 22:12:32.560000,L8,,119.09,130.43,183.50
2016-05-12 22:12:56.523000,L8,117.19,183.73,25.63,184.13
2016-06-13 22:12:42.546000,L8,166.56,44.42,114.81,53.81
2016-06-13 22:13:06.505000,L8,172.28,49.92,183.02,67.40
2016-07-08 22:07:08.628000,L8,129.32,48.37,176.94,59.13
2016-07-15 22:12:58.211000,L8,169.72,180.94,160.62,79.04
2016-07-15 22:13:22.170000,L8,171.14,182.61,160.07,186.08
2016-07-24 22:07:13.819000,L8,167.31,119.23,176.83,69.36
2016-07-31 22:13:01.890000,L8,169.04,51.82,175.39,72.82
2016-08-09 22:07:15.795000,L8,129.93,119.48,120.11,107.27
2016-08-16 22:13:05.571000,L8,167.65,131.28,179.11,183.42
2016-08-16 22:13:29.538000,L8,167.69,131.30,179.63,183.54
2016-09-10 22:07:27.365000,L8,189.10,194.85,193.70,194.57
2016-10-12 22:07:33.085000,L8,183.81,193.27,192.90,190.19
2016-10-19 22:13:21.341000,L8,184.35,193.30,188.99,189.26
2016-12-15 22:07:29.991000,L8,199.95,209.49,209.03,225.99
2016-12-22 22:13:14.982000,L8,227.75,214.61,232.24,230.48
2017-01-07 22:13:12.261000,L8,214.15,207.40,210.84,230.63
2017-01-16 22:07:22.953000,L8,,,,169.19
2017-01-23 22:13:07.208000,L8,183.22,192.97,192.52,190.66
2017-01-23 22:13:31.167000,L8,182.52,192.38,192.31,190.55
2017-02-08 22:12:58.815000,L8,229.67,220.40,219.17,230.33
2017-02-08 22:13:22.774000,L8,173.58,184.39,180.73,185.08
2017-03-05 22:07:02.841000,L8,211.74,204.77,204.41,207.10
2017-03-21 22:06:52.698000,L8,231.20,234.36,241.09,235.36
2017-03-28 22:13:00.546000,L8,171.97,183.86,181.05,185.34
2017-04-06 22:06:45.830000,L8,176.39,188.79,187.74,188.33
2017-04-22 22:06:36.244000,L8,185.69,194.15,196.19,193.02
2017-04-29 22:12:18.412000,L8,168.73,184.20,179.02,182.84
2017-05-24 22:06:46.292000,L8,168.49,184.57,179.89,67.47
2017-06-09 22:06:54.260000,L8,168.39,144.31,34.58,61.22
2017-06-16 22:13:07.683000,L8,186.37,193.19,145.08,
2017-06-25 22:06:59.518000,L8,,,118.76,1.29
2017-07-02 22:12:47.839000,L8,165.24,56.26,123.34,53.21
2017-07-02 22:13:11.807000,L8,164.70,54.85,122.51,50.65
2017-08-03 22:12:59.825000,L8,170.43,53.92,162.62,58.78
2017-08-03 22:13:23.788000,L8,,,108.95,34.82
2017-11-16 22:07:28.249000,L8,183.71,193.21,194.14,191.43
2017-12-02 22:07:22.770000,L8,199.16,211.03,209.17,226.99
2018-01-19 22:07:14.526000,L8,166.00,181.88,176.04,182.51
2018-02-11 22:12:50.362000,L8,166.42,176.05,172.55,181.71
2018-02-11 22:13:14.321000,L8,166.37,175.25,169.68,180.99
2018-02-20 22:07:00.077000,L8,148.41,171.00,126.39,179.75
2018-03-15 22:12:34.251000,L8,168.36,178.47,175.70,182.88
2018-03-31 22:12:27.765000,L8,180.83,191.96,186.92,192.33
2018-03-31 22:12:51.719000,L8,180.77,191.86,186.83,192.42
2018-04-25 22:06:26.771000,L8,188.09,195.22,195.02,194.78
2018-05-02 22:12:09.737000,L8,170.44,182.95,178.37,183.69
2018-05-02 22:12:33.692000,L8,170.38,182.67,177.99,183.60
2018-05-18 22:12:22.813000,L8,168.17,181.04,176.25,107.31
2018-05-27 22:06:04.650000,L8,168.97,183.09,159.78,66.64
2018-06-19 22:11:57.514000,L8,77.58,91.96,32.63,73.29
2018-06-19 22:12:21.473000,L8,170.60,184.31,177.95,71.15
2018-06-28 22:06:16.147000,L8,169.92,183.71,175.29,184.24
2018-07-05 22:12:06.676000,L8,,183.98,178.77,46.80
2018-08-22 22:12:30.412000,L8,175.47,186.30,179.58,185.57
2018-08-22 22:12:54.367000,L8,176.74,187.18,180.96,186.14
2018-08-31 22:06:47.157000,L8,189.23,194.94,194.97,194.15
2018-09-07 22:12:36.278000,L8,185.43,192.80,188.89,190.16
2018-09-07 22:13:00.241000,L8,185.43,192.93,188.94,190.13
2018-09-23 22:12:41.211000,L8,67.49,182.08,176.01,182.36
2018-10-02 22:06:59.122000,L8,183.15,189.95,186.28,190.60
2018-10-18 22:07:05.594000,L8,185.79,192.75,188.57,190.55
2018-11-10 22:12:56.881000,L8,181.67,192.24,187.67,189.05
2018-11-10 22:13:20.844000,L8,181.58,192.60,187.30,188.89
2019-02-14 22:12:45.337000,L8,185.18,191.27,190.44,190.66
2019-02-14 22:13:09.296000,L8,184.76,191.02,190.13,190.53
2019-03-02 22:12:41.167000,L8,180.17,188.70,183.29,188.34
2019-03-02 22:13:05.126000,L8,179.90,188.55,182.86,188.15
2019-03-18 22:12:35.978000,L8,169.04,182.66,173.51,181.92
2019-03-18 22:12:59.932000,L8,181.30,190.75,186.03,189.49
2019-03-27 22:06:47.460000,L8,193.94,196.20,196.93,201.40
2019-04-03 22:12:32.527000,L8,170.15,181.38,177.21,183.18
2019-04-03 22:12:56.485000,L8,169.98,181.06,177.05,183.05
2019-04-12 22:06:42.607000,L8,196.40,197.26,199.55,206.29
2019-04-19 22:12:26.487000,L8,164.92,179.70,174.51,180.74
2019-05-05 22:12:52.815000,L8,,,120.07,5.67
2019-05-21 22:12:39.194000,L8,,116.08,123.48,62.64
2019-05-30 22:06:57.095000,L8,,,32.99,182.90
2019-06-06 22:12:47.153000,L8,176.31,187.92,180.35,185.62
2019-06-06 22:13:11.112000,L8,78.01,187.43,179.20,184.61
2019-07-17 22:07:10.971000,L8,,,117.17,62.18
2019-08-02 22:07:17.867000,L8,173.79,184.10,178.06,185.34
2019-08-18 22:07:23.116000,L8,176.73,188.07,182.59,187.06
2019-09-10 22:13:15.713000,L8,186.32,195.33,191.62,192.24
2019-09-19 22:07:32.145000,L8,185.02,192.57,189.05,190.99
2019-09-26 22:13:21.074000,L8,,104.57,122.55,181.24
2019-10-05 22:07:36.198000,L8,185.22,191.06,186.17,190.91
2019-10-21 22:07:37.761000,L8,185.79,191.41,189.63,190.51
2019-10-28 22:13:24.474000,L8,213.01,211.43,217.69,223.40
2019-10-28 22:13:48.433000,L8,179.66,189.18,187.43,189.64
2019-11-29 22:13:20.022000,L8,166.73,174.91,169.96,178.65
2019-11-29 22:13:43.981000,L8,,106.59,113.15,174.01
2019-12-08 22:07:32.611000,L8,186.96,194.12,190.94,192.85
2020-01-09 22:07:25.588000,L8,164.11,171.03,169.18,174.49
2020-01-16 22:13:10.914000,L8,184.31,191.89,187.90,190.23
2020-01-16 22:13:34.872000,L8,184.35,191.71,188.41,190.25
2020-01-25 22:07:21.445000,L8,187.42,194.97,194.42,192.90
2020-02-01 22:13:05.644000,L8,,,,166.04
2020-02-10 22:07:16.756000,L8,171.15,180.76,173.09,183.42
2020-02-26 22:07:12.690000,L8,230.96,208.08,212.36,233.77
2020-03-04 22:12:56.927000,L8,185.35,191.73,188.29,192.44
2020-03-04 22:13:20.890000,L8,185.59,192.10,188.70,192.69
2020-03-13 22:07:06.074000,L8,183.60,192.78,189.91,191.15
2020-04-14 22:06:50.036000,L8,170.80,181.34,121.35,181.61
2020-04-21 22:12:33.691000,L8,175.77,185.25,180.65,185.43
2020-05-07 22:12:24.481000,L8,171.25,183.29,175.64,183.67
2020-05-07 22:12:48.436000,L8,171.26,183.14,158.46,183.72
2020-05-16 22:06:39.488000,L8,172.38,183.39,177.06,59.10
2020-06-01 22:06:44.481000,L8,177.85,186.75,180.87,106.89
2020-06-08 22:12:35.900000,L8,177.70,187.53,181.68,76.08
2020-06-08 22:12:59.859000,L8,178.56,188.34,182.99,186.67
2020-07-10 22:12:51.600000,L8,172.34,185.59,123.63,62.45
2020-07-10 22:13:15.559000,L8,171.84,185.77,178.87,60.87
2020-07-19 22:07:07.773000,L8,108.52,184.40,161.01,57.31
2020-07-26 22:12:56.525000,L8,174.41,189.35,181.49,188.32
2020-07-26 22:13:20.488000,L8,171.76,26.84,159.22,186.17
2020-08-04 22:07:11.601000,L8,,,112.74,46.05
2020-08-11 22:12:59.530000,L8,172.29,119.49,177.55,184.77
2020-08-11 22:13:23.493000,L8,177.59,186.79,181.72,188.04
2020-08-27 22:13:08.244000,L8,175.74,186.75,180.41,186.61
2020-08-27 22:13:32.207000,L8,175.35,186.45,180.15,186.29
2020-09-21 22:07:30.724000,L8,187.91,194.54,193.09,194.41
2020-09-28 22:13:19.208000,L8,172.89,184.69,176.18,9.91
2020-10-14 22:13:20.968000,L8,184.79,194.20,194.35,192.13
2020-10-14 22:13:44.927000,L8,185.21,194.13,195.47,192.36
2020-10-23 22:07:33.943000,L8,185.69,194.26,192.41,192.42
2020-11-15 22:13:18.132000,L8,179.87,191.29,186.98,191.05
2021-01-11 22:07:26.124000,L8,186.81,196.53,197.48,194.00
2021-02-03 22:13:08.109000,L8,189.35,195.23,196.27,194.20
2021-02-03 22:13:32.068000,L8,228.45,220.03,239.23,232.23
2021-02-12 22:07:19.216000,L8,,66.83,117.72,121.60
2021-02-19 22:13:27.767000,L8,184.05,191.60,187.44,190.74
2021-03-07 22:12:56.281000,L8,233.11,238.42,241.47,234.59
2021-04-17 22:06:54.118000,L8,191.41,195.90,196.28,196.92
2021-04-24 22:12:37.250000,L8,171.04,183.98,177.19,183.03
2021-05-03 22:06:44.632000,L8,197.79,196.73,197.06,225.67
2021-05-26 22:13:06.904000,L8,173.99,184.94,176.48,72.21
2021-06-27 22:12:54.060000,L8,,,112.25,46.19
2021-06-27 22:13:18.019000,L8,175.20,185.86,180.11,66.11
2021-07-06 22:07:08.299000,L8,,,114.11,59.18
2021-07-13 22:12:55.390000,L8,,,118.60,0.55
2021-07-13 22:13:19.348000,L8,107.21,140.05,161.15,183.76
2021-07-22 22:07:12.797000,L8,171.53,182.41,122.85,183.70
2021-08-14 22:13:09.539000,L8,190.31,194.86,193.21,194.13
2021-08-14 22:13:33.494000,L8,190.49,195.03,193.34,194.46
2021-08-23 22:07:25.117000,L8,178.16,186.74,181.32,185.71
2021-08-30 22:13:14.099000,L8,181.39,188.63,185.02,189.34
2021-08-30 22:13:38.062000,L8,187.26,192.33,191.96,192.54
2021-09-24 22:07:32.728000,L8,164.03,168.45,114.66,172.83
2021-10-01 22:13:22.595000,L8,184.70,192.94,191.21,191.08
2021-10-01 22:13:46.563000,L8,186.85,194.26,193.11,192.06
2021-11-02 22:13:26.046000,L8,186.32,195.53,193.71,192.97
2021-11-02 22:13:50.004000,L8,205.33,213.93,212.69,233.52
2021-11-06 22:14:00.001000,L9,174.65,185.99,183.77,187.12
2021-11-18 22:13:20.648000,L8,176.82,185.77,182.60,186.96
2021-11-18 22:13:44.611000,L8,181.00,188.84,186.12,189.85
2021-12-20 22:13:20.111000,L8,171.98,184.26,180.53,184.88
2021-12-20 22:13:44.065000,L8,171.56,183.82,180.13,184.56
2021-12-21 22:07:31.120000,L9,221.58,212.12,218.95,234.58
2022-01-06 22:07:29.828000,L9,231.16,234.06,243.65,236.86
2022-01-13 22:13:14.621000,L9,,122.79,113.93,173.35
2022-01-14 22:07:27.312000,L8,184.44,194.25,195.35,193.21
2022-01-21 22:13:11.780000,L8,181.39,190.70,188.79,190.63
2022-01-21 22:13:35.739000,L8,181.28,190.57,188.74,190.63
2022-01-29 22:13:17.402000,L9,182.19,191.83,190.17,191.34
2022-01-29 22:13:41.369000,L9,184.21,193.04,191.52,192.36
2022-01-30 22:07:22.237000,L8,178.20,188.10,187.61,189.39
2022-02-14 22:13:36.888000,L9,182.39,190.01,190.53,190.98
2022-02-15 22:07:18.025000,L8,173.84,184.64,179.99,185.57
2022-02-23 22:07:19.963000,L9,169.54,179.05,125.77,77.78
2022-03-02 22:13:01.886000,L9,,,88.47,156.87
2022-03-02 22:13:25.844000,L9,,,107.41,159.45
2022-03-26 22:12:47.702000,L8,183.23,191.94,191.21,192.10
2022-03-26 22:13:11.665000,L8,182.87,191.79,191.09,191.87
2022-03-27 22:07:10.369000,L9,187.02,193.54,194.80,194.46
2022-04-03 22:12:57.221000,L9,184.23,193.21,193.02,193.04
2022-04-11 22:12:50.301000,L8,186.09,191.95,193.54,193.44
2022-05-05 22:12:42.986000,L9,175.15,184.52,179.67,185.52
2022-05-05 22:13:06.945000,L9,175.41,185.04,179.71,185.73
2022-05-06 22:07:05.573000,L8,,,120.14,181.91
2022-05-21 22:12:31.466000,L9,174.84,119.00,125.20,69.60
2022-05-22 22:07:10.472000,L8,175.90,183.95,178.59,115.27
2022-06-07 22:07:19.428000,L8,176.07,183.91,180.13,69.10
2022-06-14 22:13:11.037000,L8,,137.69,120.25,69.97
