dates,satname,nzd0216-0000,nzd0216-0001,nzd0216-0002,nzd0216-0003,nzd0216-0004,nzd0216-0005,nzd0216-0006,nzd0216-0007,nzd0216-0008,nzd0216-0009,nzd0216-0010,nzd0216-0011,nzd0216-0013,nzd0216-0014,nzd0216-0015,nzd0216-0016,nzd0216-0017,nzd0216-0018,nzd0216-0019,nzd0216-0020,nzd0216-0012
2005-11-15 21:54:26.309000,L5,322.49,329.50,322.53,307.09,316.90,323.74,306.29,313.86,350.47,318.58,311.57,294.84,270.97,298.04,315.05,315.47,322.07,329.68,339.09,319.65,275.88
2006-02-03 21:56:19.035000,L5,288.38,293.85,308.21,285.75,293.90,273.47,280.70,279.75,279.15,276.33,279.23,265.46,278.30,295.03,304.77,304.09,303.05,310.91,320.29,316.91,244.04
2009-11-26 21:56:28.873000,L5,291.19,308.44,320.29,304.89,309.32,294.80,293.46,294.44,288.84,291.12,323.66,363.15,335.28,299.07,326.69,337.29,316.13,343.06,353.66,346.28,
2010-01-13 21:56:49.389000,L5,296.37,308.60,307.63,297.98,297.00,283.05,285.51,286.13,281.39,286.23,284.02,280.74,288.31,287.66,309.45,308.73,316.17,319.76,320.56,312.46,242.21
2011-02-17 21:56:00.979000,L5,,,,,,,,,,,,,256.31,279.31,279.59,290.97,294.07,302.53,288.99,,
2013-11-21 22:07:37.752000,L8,298.75,302.58,312.19,304.51,311.80,297.16,295.78,293.32,289.39,291.94,290.25,274.27,287.06,322.62,328.06,353.57,347.89,320.09,329.02,318.25,
2014-01-24 22:07:09.509000,L8,253.89,284.90,290.99,277.82,286.01,271.96,271.71,275.71,268.54,269.62,258.71,,,,,,,,,,
2014-02-16 22:13:02.774000,L8,304.49,321.56,320.41,317.76,331.08,281.55,282.72,294.28,270.38,,,,,,,,,,,,
2014-04-05 22:12:22.648000,L8,286.82,241.88,305.21,,,,,,,,,,,,,,,,,,
2015-02-12 22:05:51.250000,L8,288.65,298.16,315.06,304.45,311.34,295.42,289.87,289.38,286.49,287.55,285.35,266.55,281.26,293.73,308.39,304.79,313.11,321.31,329.43,318.20,
2015-02-28 22:05:48.437000,L8,261.06,288.07,295.07,286.20,283.15,269.36,271.26,274.06,278.05,271.52,,,,,,,,,,,
2016-04-19 22:05:34.992000,L8,289.32,291.51,299.89,294.76,291.02,283.03,271.67,278.89,260.47,263.75,263.24,268.73,274.04,325.81,341.51,349.55,345.66,332.87,350.59,349.32,
2016-10-12 22:06:21.213000,L8,278.35,291.44,295.90,314.73,301.82,282.30,278.06,280.72,278.47,277.73,275.00,257.98,278.68,289.88,300.19,285.08,289.82,355.87,322.60,310.67,
2017-02-24 22:12:05.979000,L8,,,,,,,,,290.81,303.79,264.70,247.13,,,,,,,,,
2017-11-16 22:06:16.377000,L8,287.01,294.74,305.03,293.83,297.93,289.07,284.92,284.83,278.22,281.80,276.60,261.35,326.34,333.14,286.73,,326.41,331.12,,,
2017-12-02 22:06:10.894000,L8,346.78,338.57,337.62,339.71,331.92,,,344.42,339.86,309.08,309.13,312.18,341.37,333.83,346.99,334.32,327.77,328.92,331.63,329.90,317.49
2018-03-15 22:11:46.334000,L8,,,,390.06,387.33,368.28,362.53,347.07,333.38,319.69,336.30,326.61,330.30,298.41,341.08,354.85,313.49,336.38,321.21,296.29,324.08
2018-09-16 22:05:39.825000,L8,290.87,296.96,302.42,293.42,292.11,291.45,302.47,287.33,282.87,283.82,283.11,265.47,278.65,290.29,303.86,291.88,291.54,316.33,407.33,392.99,253.32
2019-02-07 22:05:47.667000,L8,289.81,297.89,304.56,299.98,342.40,335.72,345.66,315.75,326.70,309.01,303.69,310.76,278.54,334.32,306.42,302.50,373.73,382.35,361.20,383.39,249.16
2019-03-02 22:11:53.254000,L8,283.73,306.01,308.96,275.51,307.30,274.65,277.71,285.42,,,,,,,,,,,,,
2019-05-14 22:05:36.265000,L8,265.84,261.84,268.47,270.82,,,,,,,,,,,,,,,,,
2019-06-15 22:05:51.895000,L8,277.85,262.72,300.84,258.97,,,,,,,,,,,,,,,,,
2019-07-17 22:05:59.094000,L8,326.92,337.02,331.29,319.39,307.27,290.55,299.09,306.23,305.10,307.77,320.52,328.34,306.39,316.34,322.49,331.40,348.99,353.91,359.42,331.54,310.43
2019-10-21 22:06:25.884000,L8,291.81,296.05,304.10,295.14,299.80,288.39,287.46,286.94,287.29,286.45,284.03,263.20,285.20,296.51,306.77,297.29,302.90,315.58,326.54,317.04,238.76
2019-11-22 22:06:21.092000,L8,,,,,,,,,,,,,260.51,272.44,283.59,273.90,281.22,292.83,296.19,,
2019-12-08 22:06:20.730000,L8,279.06,298.58,310.83,316.75,292.88,291.85,,,,,,,271.76,295.01,307.30,308.21,308.79,320.63,345.52,333.78,
2020-01-09 22:06:13.711000,L8,,,,,,,267.35,275.92,272.10,266.31,262.65,243.01,,,,,281.70,301.73,316.56,304.90,
2020-01-16 22:12:23.000000,L8,349.21,346.09,350.74,355.92,372.33,308.23,,,,,,,,,,,,,,,
2020-01-25 22:06:09.569000,L8,258.59,282.91,300.32,279.38,286.47,279.15,268.17,272.86,259.82,264.67,,,256.65,278.16,290.48,282.04,286.83,294.86,288.23,,
2020-02-10 22:06:04.888000,L8,,,,,,,,,,,,,,,299.08,318.08,304.77,320.11,315.41,,
2020-03-13 22:05:54.202000,L8,261.44,284.64,284.63,268.38,,,,,,,,,256.93,277.48,289.88,280.87,286.09,298.47,,,
2020-10-07 22:06:21.789000,L8,291.14,298.13,311.89,318.53,298.70,291.48,285.95,285.98,285.14,355.07,361.73,357.94,361.44,295.02,349.24,351.19,333.09,334.94,364.80,349.50,348.36
2021-01-11 22:06:14.248000,L8,283.94,294.53,297.59,290.64,321.15,316.78,311.04,316.50,316.52,314.10,352.94,,,,,,,,,,
2021-02-03 22:12:20.196000,L8,306.00,322.35,316.36,318.76,313.94,284.08,284.50,290.21,272.40,,,,,,,,,,,,
2021-02-19 22:12:15.899000,L8,,,,,308.55,266.68,276.12,285.03,,,,,,,,,,,,,
2021-03-16 22:05:51.916000,L8,295.08,366.23,358.88,324.58,336.84,295.11,317.19,328.42,307.11,279.57,269.44,264.04,267.20,292.63,342.94,287.33,302.24,363.63,353.04,340.59,251.58
2021-05-03 22:05:32.764000,L8,278.35,295.35,296.29,,,,237.88,247.93,250.82,258.99,252.63,269.75,275.88,290.49,305.76,287.80,294.50,316.31,324.78,,236.15
2021-09-24 22:06:20.847000,L8,284.34,303.41,319.33,282.67,286.07,276.78,277.64,291.31,301.22,283.07,262.69,258.31,302.68,311.73,303.59,284.65,304.87,303.53,302.17,297.48,
2022-01-30 22:06:10.369000,L8,285.17,277.69,281.49,273.27,294.52,305.42,265.31,257.38,,306.51,313.66,348.18,245.35,,,,,,,,308.36
2022-02-22 22:12:14.581000,L8,,353.62,351.56,337.40,335.89,318.22,312.36,308.21,308.41,295.74,296.91,266.33,,,,,,,,,
2022-02-23 22:06:08.091000,L9,259.60,265.79,285.47,269.30,283.60,272.93,268.26,269.22,259.40,253.66,,,,,,,,,,,
2022-08-02 22:06:07.308000,L9,316.57,301.12,282.56,308.71,289.90,287.28,287.79,298.69,261.95,310.10,313.31,341.87,370.65,376.61,388.13,388.08,380.08,385.45,371.28,348.96,334.88
2022-09-03 22:06:16.060000,L9,,,,,296.58,316.10,286.49,334.63,312.63,258.83,298.87,263.61,273.10,290.19,302.61,284.22,290.02,313.89,318.92,305.24,258.54
2023-08-21 22:05:52.129000,L9,358.01,366.73,356.23,357.92,399.15,287.39,278.78,282.26,260.35,264.74,259.39,268.96,318.77,319.77,369.56,359.15,333.44,362.37,368.03,380.82,241.04
2023-10-08 22:06:10.308000,L9,300.13,302.51,313.33,302.10,301.77,293.71,290.89,289.73,288.15,288.60,289.94,271.78,382.15,310.81,307.60,304.29,309.42,318.19,324.70,320.91,345.51
2023-11-09 22:06:12.836000,L9,302.62,302.20,313.64,301.21,306.83,296.75,293.68,291.57,288.48,287.76,288.30,267.63,285.71,296.45,307.86,307.25,312.14,320.82,324.50,372.84,241.20
2023-12-19 22:06:15.197000,L8,303.66,299.75,308.24,299.35,303.67,291.53,289.40,289.36,287.51,286.89,288.00,262.75,284.22,296.90,304.83,304.14,310.09,316.33,320.07,315.17,246.01
2024-01-12 22:06:18.916000,L9,263.12,277.71,286.35,274.35,,,,,,,,,,,,,,,,,
2024-01-20 22:06:07.304000,L8,301.73,298.84,312.28,310.34,311.10,295.78,295.12,294.86,296.49,294.07,296.09,266.83,294.11,304.03,310.41,311.03,333.75,340.12,335.93,324.75,235.78
2024-02-13 22:06:17.947000,L9,295.23,303.20,343.80,326.89,323.57,326.71,333.12,341.48,345.47,322.32,304.32,312.65,313.02,342.85,340.56,333.84,356.93,371.46,326.47,380.74,326.25
2024-03-24 22:05:42.068000,L8,,,,,,,,,,,,,255.72,263.94,289.68,269.58,277.64,287.19,,,
2024-04-01 22:06:02.710000,L9,293.88,297.91,306.71,302.21,308.87,310.34,313.58,287.94,293.41,322.62,321.74,288.27,,,,,,,,,278.77
2024-04-17 22:05:51.812000,L9,265.40,275.67,274.74,,,,,,,,,,251.56,264.76,278.79,270.59,279.19,284.89,286.00,,
2024-06-28 22:05:19.477000,L8,262.42,275.86,281.63,271.07,276.76,272.63,261.23,265.55,260.46,320.91,316.68,285.04,344.52,331.04,308.70,341.30,328.14,329.32,359.32,356.70,342.80
2024-09-08 22:05:48.031000,L9,293.28,300.38,308.07,290.72,296.76,286.37,282.92,284.53,276.15,279.96,265.09,268.01,279.32,297.70,308.06,295.93,304.23,351.11,360.40,359.95,
2024-12-05 22:06:09.362000,L8,288.71,293.69,301.80,295.07,295.67,294.27,290.72,331.38,330.12,340.46,311.30,305.23,272.00,290.77,300.99,300.47,318.16,315.29,318.55,309.63,
2025-02-07 22:06:05.260000,L8,292.17,307.27,311.75,304.08,310.18,292.99,289.70,290.20,289.98,295.89,293.97,272.72,285.30,297.41,307.28,303.88,307.57,323.79,324.71,316.96,246.49
2025-08-10 22:06:04.262000,L9,,,,,,,,,,,,,259.98,271.06,309.48,279.01,287.56,308.03,292.33,,
2025-09-03 22:06:09.070000,L8,301.07,293.92,294.78,293.97,295.47,281.80,270.94,271.76,258.96,283.72,286.44,255.06,270.34,284.99,304.53,279.24,292.84,303.86,312.61,,259.90
