dates,nzd0177-0000,nzd0177-0001,nzd0177-0002,nzd0177-0004,nzd0177-0005,nzd0177-0006,nzd0177-0007,nzd0177-0003,satname
2019-11-06 22:06:00+00:00,,302.1,299.63,295.1066666666666,299.22,310.23333333333335,323.52666666666664,305.165,L8
2019-12-08 22:06:20+00:00,303.18,301.76,299.515,298.495,301.7925,311.47749999999996,323.515,305.53000000000003,L8
2020-09-21 22:05:54+00:00,306.68,305.4,305.66,314.1,313.51,315.42,328.09,311.42,L8
2021-02-12 22:05:43+00:00,306.68,305.4,305.66,298.87,306.725,313.20000000000005,326.41499999999996,308.02,L8
2021-05-03 22:05:32+00:00,306.69,303.69,301.5,297.53,302.945,313.795,325.62,305.875,L8
2021-09-24 22:06:20+00:00,306.69,303.13,300.82,303.375,300.895,315.08500000000004,323.825,307.805,L8
2022-01-22 22:05:54+00:00,,302.57,300.14,291.235,298.02,316.34000000000003,323.47,308.48,L9
2022-02-15 22:05:42+00:00,302.82,302.31,300.015,297.67,301.7033333333333,316.26,323.5133333333333,307.58500000000004,L8
2022-10-21 22:06:29+00:00,304.2,298.42,300.14,308.44,296.52,314.83,323.96,306.78,L9
2023-03-06 22:05:38+00:00,302.56,292.225,300.095,296.775,296.52,314.83,323.96,306.66499999999996,L8
2023-05-25 22:04:56+00:00,300.92,286.03,300.05,281.145,303.9,314.77,322.54,306.55,L8
2023-06-02 22:05:29+00:00,300.92,286.03,300.05,291.42333333333335,306.455,315.945,325.055,307.96500000000003,L9
2023-06-10 22:05:03+00:00,300.92,286.03,300.05,295.285,305.46666666666664,314.9866666666667,324.26666666666665,307.96500000000003,L8
2023-06-18 22:04:57+00:00,300.92,286.03,300.05,291.76599999999996,304.65,314.78999999999996,324.095,307.96500000000003,L9
2023-07-28 22:05:50+00:00,302.845,293.76,301.89,295.00333333333333,306.76599999999996,315.512,324.95,308.06,L8
2023-08-05 22:05:47+00:00,302.845,293.76,301.89,296.46999999999997,307.29333333333335,315.32,324.3966666666667,308.06,L9
2023-11-09 22:05:48+00:00,304.77,301.49,303.73,296.0657142857143,303.8014285714286,314.84142857142854,322.96999999999997,306.3466666666667,L9
2023-11-25 22:06:20+00:00,304.77,301.49,303.73,300.2271428571429,300.6271428571428,314.0371428571429,321.6771428571429,305.2975,L9
2024-05-11 22:04:51+00:00,,,,292.41499999999996,291.21500000000003,312.47,317.57,302.15,L8
2024-06-20 22:04:43+00:00,,,,292.54999999999995,297.87,314.18,321.275,,L9
2024-06-28 22:04:55+00:00,,,,291.99666666666667,301.77666666666664,314.33666666666664,322.62999999999994,,L8
2024-10-26 22:06:12+00:00,,282.32,297.51,296.185,297.975,314.41499999999996,321.9475,304.84,L9
2024-12-05 22:05:45+00:00,304.92,293.58500000000004,300.635,303.6825,301.255,315.295,322.76,307.61,L8
2024-12-13 22:05:46+00:00,304.92,293.58500000000004,300.635,303.94,298.384,315.066,322.596,305.57,L9
2025-01-06 22:06:06+00:00,303.625,296.22,300.48,301.9275,293.255,315.60249999999996,321.3975,305.1475,L8
2025-05-30 22:05:06+00:00,303.625,303.1700000000001,301.96500000000003,303.18,300.38,315.4275,321.3675,306.355,L8
2025-06-07 22:05:29+00:00,304.54499999999996,299.175,301.54,303.4375,300.7575,314.725,320.52,306.235,L9
2025-08-02 22:05:33+00:00,304.315,299.08500000000004,301.905,311.8933333333333,312.2366666666667,314.8633333333333,320.66333333333336,309.17,L8
