dates,satname,nzd0177-0000,nzd0177-0001,nzd0177-0002,nzd0177-0004,nzd0177-0005,nzd0177-0006,nzd0177-0007,nzd0177-0003
2020-09-21 22:06:18.848000,L8,306.38,305.30,305.76,314.42,313.32,315.64,328.18,311.39
2021-02-12 22:05:43.398000,L8,,,,283.64,299.94,310.98,324.74,304.62
2021-02-12 22:06:07.348000,L8,,,,304.98,301.04,312.84,325.31,305.16
2021-04-01 22:05:48.357000,L8,305.07,303.06,300.98,304.97,303.19,314.69,323.83,309.51
2021-05-03 22:05:08.805000,L8,304.51,298.32,298.58,308.67,,,,304.10
2021-05-03 22:05:32.764000,L8,306.69,303.69,301.50,311.42,305.95,316.61,326.50,307.13
2021-05-19 22:05:40.235000,L8,,,,295.44,285.25,315.84,326.76,
2021-07-22 22:05:36.953000,L8,393.30,384.40,354.46,393.91,,,,395.30
2021-09-24 22:05:56.897000,L8,,301.68,299.01,303.16,286.39,312.36,320.41,307.56
2021-09-24 22:06:20.847000,L8,,302.57,300.14,295.33,295.84,313.56,321.15,308.48
2021-12-29 22:05:53.312000,L8,,,,281.55,285.71,313.93,321.85,302.07
2022-01-22 22:05:54.259000,L9,,,,287.14,300.20,319.12,325.79,
2022-01-22 22:06:18.213000,L9,,,,288.21,301.72,318.59,325.57,307.75
2022-02-15 22:05:42.198000,L8,302.82,302.05,299.89,310.54,309.07,316.10,323.60,306.69
2022-07-25 22:05:59.697000,L8,,,,279.66,298.29,318.29,330.38,
2022-10-21 22:06:05.581000,L9,,,,306.58,293.79,313.92,323.34,305.48
2022-10-21 22:06:29.540000,L9,304.20,298.42,300.14,308.44,296.52,314.83,323.96,306.78
2022-12-24 22:06:26.081000,L9,90.67,388.06,383.26,338.88,339.11,337.66,343.86,342.21
2023-03-06 22:05:38.279000,L8,300.92,286.03,300.05,285.11,,,,306.55
2023-03-30 22:05:59.281000,L9,,,,304.25,297.29,310.66,318.20,
2023-05-25 22:04:56.681000,L8,,,,277.18,303.90,314.77,322.54,
2023-06-02 22:05:29.872000,L9,,,,311.98,309.01,317.12,327.57,309.38
2023-06-10 22:05:03.911000,L8,,,,306.87,303.49,313.07,322.69,
2023-06-10 22:05:27.865000,L8,,,,307.20,306.22,313.77,323.26,
2023-06-18 22:04:57.703000,L9,,,,277.69,302.20,314.20,323.58,
2023-07-28 22:05:50.970000,L8,304.77,301.49,303.73,311.19,315.23,318.40,328.37,308.25
2023-08-05 22:05:23.191000,L9,,,,303.54,308.62,314.20,321.50,
2023-08-05 22:05:47.142000,L9,,,,305.27,309.93,314.36,321.63,
2023-10-08 22:06:10.308000,L9,303.10,287.02,299.59,308.20,286.40,312.79,321.66,306.69
2023-11-09 22:05:48.886000,L9,,,,282.28,282.85,311.97,314.41,301.41
2023-11-09 22:06:12.836000,L9,,,,281.19,282.51,311.11,313.38,300.94
2023-11-25 22:06:20.599000,L9,,,,306.31,281.68,309.14,313.49,302.15
2024-04-01 22:06:02.710000,L9,,,,306.47,307.18,312.73,320.31,306.94
2024-05-03 22:05:14.049000,L9,,,,306.02,285.73,312.23,322.84,
2024-05-11 22:04:51.948000,L8,,,,278.52,300.75,315.80,321.65,
2024-05-11 22:05:15.899000,L8,,,,279.40,301.61,316.19,321.91,307.04
2024-06-20 22:04:43.026000,L9,,,,306.58,294.99,312.56,320.90,
2024-06-28 22:04:55.519000,L8,,,,290.89,309.59,314.65,325.34,
2024-07-22 22:05:28.427000,L9,,,,309.72,299.39,311.39,323.95,
2024-07-30 22:05:15.126000,L8,,,,309.85,309.40,315.94,323.71,306.90
2024-09-24 22:05:25.519000,L9,,,,305.61,314.85,309.07,317.45,
2024-10-26 22:05:48.252000,L9,302.26,292.12,299.22,311.54,293.25,316.68,321.78,307.80
2024-10-26 22:06:12.211000,L9,,282.32,297.51,308.75,286.57,314.65,319.90,304.84
2024-12-05 22:05:45.408000,L8,304.92,304.85,303.76,308.51,313.87,319.32,324.90,310.38
2024-12-13 22:05:46.012000,L9,,,,304.97,286.90,314.15,321.94,301.49
2025-01-06 22:06:06.570000,L8,302.33,301.49,300.17,285.48,285.68,314.29,318.85,303.88
2025-01-14 22:06:13.228000,L9,,,,299.78,299.17,312.84,320.09,303.69
2025-03-27 22:05:40.953000,L8,,,,281.28,286.96,313.60,321.95,303.40
2025-05-14 22:05:26.593000,L8,,,,300.41,306.66,316.11,316.45,
2025-05-30 22:05:06.698000,L8,,,,313.76,315.07,313.95,319.78,309.67
2025-06-07 22:05:29.079000,L9,306.76,296.86,302.91,309.54,315.38,316.51,321.51,309.90
2025-08-02 22:05:33.990000,L8,301.87,301.31,300.90,312.38,306.26,314.13,320.70,307.94
2025-08-02 22:05:57.944000,L8,,,,311.62,302.32,313.45,320.00,
2025-09-27 22:05:54.973000,L9,305.79,303.89,305.19,309.22,305.12,317.91,316.71,312.11
2025-11-06 22:06:19.899000,L8,303.30,303.75,303.44,313.41,306.14,314.80,317.07,308.48
