dates,nzd0404-0000,nzd0404-0001,nzd0404-0002,nzd0404-0003,nzd0404-0004,nzd0404-0005,nzd0404-0006,nzd0404-0007,nzd0404-0008,nzd0404-0009,nzd0404-0010,nzd0404-0011,nzd0404-0012,nzd0404-0013,nzd0404-0014,nzd0404-0015,nzd0404-0016,nzd0404-0017,nzd0404-0018,nzd0404-0019,nzd0404-0020,nzd0404-0021,nzd0404-0022,nzd0404-0023,nzd0404-0024,nzd0404-0025,nzd0404-0026,nzd0404-0027,nzd0404-0028,nzd0404-0029,nzd0404-0030,nzd0404-0031,nzd0404-0032,nzd0404-0033,nzd0404-0034,nzd0404-0035,nzd0404-0036,nzd0404-0037,nzd0404-0038,nzd0404-0039,nzd0404-0040,nzd0404-0041,nzd0404-0042,nzd0404-0043,nzd0404-0044,nzd0404-0045,nzd0404-0046,nzd0404-0047,nzd0404-0048,nzd0404-0049,nzd0404-0050,nzd0404-0051,nzd0404-0052,nzd0404-0053,nzd0404-0054,nzd0404-0055,nzd0404-0056,nzd0404-0057,nzd0404-0058,nzd0404-0059,nzd0404-0060,nzd0404-0061,nzd0404-0062,nzd0404-0063,nzd0404-0064,nzd0404-0065,nzd0404-0066,nzd0404-0067,nzd0404-0068,nzd0404-0069,nzd0404-0070,nzd0404-0071,nzd0404-0072,nzd0404-0073,nzd0404-0074,nzd0404-0075,nzd0404-0076,nzd0404-0077,nzd0404-0078,nzd0404-0079,nzd0404-0080,nzd0404-0081,nzd0404-0082,nzd0404-0083,nzd0404-0084,nzd0404-0085,nzd0404-0086,nzd0404-0087,nzd0404-0088,nzd0404-0089,nzd0404-0090,nzd0404-0091,nzd0404-0092,nzd0404-0093,nzd0404-0094,nzd0404-0095,nzd0404-0096,nzd0404-0097,nzd0404-0098,nzd0404-0099,nzd0404-0100,nzd0404-0101,nzd0404-0102,nzd0404-0103,nzd0404-0104,nzd0404-0105,nzd0404-0106,nzd0404-0107,nzd0404-0108,nzd0404-0109,nzd0404-0110,nzd0404-0111,nzd0404-0112,nzd0404-0113,nzd0404-0114,nzd0404-0115,nzd0404-0116,nzd0404-0117,nzd0404-0118,nzd0404-0119,nzd0404-0120,nzd0404-0121,nzd0404-0122,nzd0404-0123,nzd0404-0124,nzd0404-0125,nzd0404-0126,nzd0404-0127,nzd0404-0128,nzd0404-0129,nzd0404-0130,nzd0404-0131,nzd0404-0132,nzd0404-0133,nzd0404-0134,nzd0404-0135,nzd0404-0136,nzd0404-0137,nzd0404-0138,nzd0404-0139,nzd0404-0140,nzd0404-0141,nzd0404-0142,nzd0404-0143,nzd0404-0144,nzd0404-0145,nzd0404-0146,nzd0404-0147,nzd0404-0148,nzd0404-0149,nzd0404-0150,nzd0404-0151,nzd0404-0152,nzd0404-0153,nzd0404-0154,nzd0404-0155,nzd0404-0156,nzd0404-0157,nzd0404-0158,nzd0404-0159,nzd0404-0160,nzd0404-0161,nzd0404-0162,nzd0404-0163,nzd0404-0164,nzd0404-0165,nzd0404-0166,nzd0404-0167,nzd0404-0168,nzd0404-0169,nzd0404-0170,nzd0404-0171,nzd0404-0172,nzd0404-0173,nzd0404-0174,nzd0404-0175,nzd0404-0176,nzd0404-0177,nzd0404-0178,nzd0404-0179,nzd0404-0180,nzd0404-0181,nzd0404-0182,nzd0404-0183,nzd0404-0184,nzd0404-0185,nzd0404-0186,nzd0404-0187,nzd0404-0188,nzd0404-0189,nzd0404-0190,nzd0404-0191,nzd0404-0192,nzd0404-0193,nzd0404-0194,nzd0404-0195,nzd0404-0196,nzd0404-0197,nzd0404-0198,nzd0404-0199,nzd0404-0200,nzd0404-0201,nzd0404-0202,nzd0404-0203,satname
1999-08-17 22:12:50+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.57,266.13,255.45,,,,,294.15,266.87,,,,,318.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.82,333.98,,,,,,308.85,309.58,295.21,321.14,323.4,317.51,305.28,275.99,,325.16,308.22,312.09,307.41,320.04,313.39,294.32,300.02,301.76,304.22,308.66,313.43,299.65,307.34,310.18,312.14,314.76,322.96,318.14,325.36,323.28,316.9,330.28,334.33,316.42,325.65,323.27,327.26,325.39,324.35,324.41,321.51,321.5,319.91,317.84,317.42,315.2,316.6,308.01,312.13,310.66,310.32,312.73,310.24,311.18,312.69,309.18,308.21,310.64,303.38,306.16,305.13,302.67,301.79,299.72,297.61,298.95,298.76,297.8,298.89,301.69,299.57,302.31,298.92,294.72,293.44,289.76,282.05,289.62,292.13,288.59,294.75,285.83,285.78,284.13,284.51,279.48,278.71,276.36,280.61,275.21,282.35,279.63,280.08,276.24,281.22,275.11,284.4,293.33,294.56,296.99,318.05,317.65,316.08,317.03,321.15,328.79,343.79,361.92,,,,,L7
1999-08-26 22:06:44+00:00,176.3,188.38,186.55,182.08,180.59,194.81,201.87,215.0,227.71,242.98,258.9,276.57,277.11,276.98,267.2,293.47,260.72,,227.83,,237.98,241.09,231.57,235.59,224.23,218.79,230.41,247.02499999999998,267.8,265.95,265.32,267.45,245.86,254.37,282.315,267.565,272.95,282.6,290.75,324.72,318.985,,,,,,,,,,,,,,,,,,,,,,304.14,299.42,,324.5,329.35,330.26,330.23,328.98,335.2,341.1,332.04,332.71,323.09,324.15,,313.54,318.86,307.61,320.1,323.72,323.67,329.25,313.52,324.56,326.645,323.82,321.14,324.73,330.17,329.47,325.745,315.06,293.315,315.53,321.94,309.745,301.14,271.77,253.17,310.685,302.505,305.54499999999996,319.145,317.94,312.2,290.805,304.995,306.01,312.225,309.85,305.065,298.005,303.075,307.045,302.765,310.615,325.54499999999996,314.335,316.85,318.16999999999996,315.38,327.29999999999995,337.375,332.98,326.135,329.015,335.78999999999996,334.59000000000003,319.31,321.47,319.96000000000004,318.245,317.155,320.865,321.61,319.03999999999996,319.685,316.96500000000003,312.51,309.095,311.01,311.07000000000005,309.76,310.67,312.645,309.515,311.275,310.90999999999997,312.16999999999996,311.38,312.57,307.545,307.12,304.4,301.02,300.34000000000003,303.08,300.195,302.77,298.03,304.935,305.33500000000004,301.8,299.06500000000005,297.275,296.155,287.19,289.26,289.615,291.61,292.28,284.135,284.47,282.83,286.1,277.815,277.325,278.88,285.775,279.03999999999996,288.42,278.605,280.58,272.985,277.53,275.71000000000004,282.755,289.625,291.815,299.59000000000003,310.73,316.28499999999997,312.63,313.945,319.16999999999996,328.04,344.57500000000005,360.495,378.35,388.85,391.18,387.2,L7
1999-11-21 22:12:47+00:00,183.31,186.04500000000002,188.03,185.495,186.01,196.465,204.48000000000002,216.2,229.85500000000002,244.45499999999998,264.705,292.105,294.725,283.795,276.57,284.775,267.98,274.41,234.245,261.86,246.18,244.625,243.78,238.95,227.24,229.27499999999998,240.125,248.92333333333332,265.41,267.0233333333333,270.01,269.1,264.65,266.83500000000004,277.1033333333333,269.79333333333335,273.745,283.31,290.36,317.33500000000004,318.18666666666667,325.0,336.92,345.13,331.73,342.64,342.42,327.41,342.03,329.67,305.99,297.43,302.06,318.36,303.84,300.34,,313.81,313.89,312.12,,,306.575,295.51,,328.08000000000004,336.235,336.755,333.84000000000003,333.64,337.09000000000003,342.855,336.81,333.87,332.57,330.24,349.31,324.235,321.765,316.82,320.11,327.79,321.77,324.23,318.55499999999995,326.72,326.68,324.93,325.69,326.46500000000003,329.18,322.84000000000003,325.745,312.1766666666667,291.81,319.1166666666667,324.14000000000004,301.40333333333336,298.7733333333333,269.92,272.95,319.11333333333334,304.4066666666667,311.76666666666665,320.9533333333333,320.8933333333334,318.15333333333336,295.7766666666667,307.4433333333333,307.27666666666664,315.7,314.95,308.75,304.84666666666664,305.93333333333334,312.13000000000005,306.91,310.69,323.3433333333333,315.5,322.4166666666667,324.01666666666665,315.38,327.29999999999995,337.375,332.98,326.135,329.015,335.78999999999996,334.59000000000003,319.31,321.47,319.96000000000004,318.245,317.155,320.865,321.61,319.03999999999996,319.685,314.4766666666667,311.12333333333333,310.0233333333333,308.10999999999996,306.5933333333333,307.0733333333333,308.21000000000004,311.6666666666667,308.87,312.9266666666667,311.5833333333333,310.65000000000003,308.07666666666665,308.88,305.29,306.2966666666667,302.47,303.09,299.61333333333334,303.3566666666666,302.34999999999997,300.8333333333333,299.46666666666664,304.08666666666664,304.27,302.18666666666667,298.73,299.99,294.55333333333334,288.96666666666664,289.9166666666667,290.99333333333334,292.94666666666666,290.82,283.61999999999995,288.50666666666666,285.5133333333333,286.68666666666667,280.1066666666666,280.30333333333334,278.43666666666667,285.6333333333334,278.12666666666667,283.28333333333336,276.79,279.83,279.0366666666667,284.69,284.66,282.755,289.625,296.90000000000003,299.91,309.3666666666667,315.58,313.2866666666667,318.9866666666667,313.80333333333334,323.43,341.69000000000005,357.4633333333333,378.35,382.495,387.01,376.935,L7
1999-12-07 22:12:53+00:00,192.66,195.22,195.51999999999998,190.17333333333332,193.60666666666668,206.36666666666667,215.02333333333334,221.51666666666665,238.4,253.48333333333335,273.46999999999997,298.11999999999995,304.43666666666667,296.59,284.6466666666667,290.77,274.03000000000003,273.84000000000003,245.7733333333333,255.22000000000003,252.22333333333333,247.33666666666667,254.87333333333333,245.51,239.55999999999997,244.15666666666667,252.78333333333333,256.2825,267.88,268.71500000000003,272.02666666666664,274.15000000000003,272.8866666666667,271.82666666666665,280.3775,279.205,273.745,291.03333333333336,302.3766666666667,321.9166666666667,324.21500000000003,341.565,350.24,348.195,330.065,342.01,344.36,332.525,341.765,338.35,321.66499999999996,314.135,315.8,326.47,322.09,319.92499999999995,340.82,332.14,327.365,329.97,350.13,,306.575,295.51,,337.44666666666666,338.93666666666667,341.1666666666667,339.5933333333333,331.86333333333334,344.8066666666667,347.3,339.3866666666667,339.4833333333333,336.84666666666664,334.3733333333333,346.865,327.79333333333335,325.3433333333333,322.63666666666666,326.2966666666667,330.98333333333335,328.03333333333336,329.0933333333333,325.7133333333333,328.685,326.8525,332.1166666666667,333.69666666666666,330.02666666666664,337.0266666666667,331.4666666666667,331.79333333333335,315.3275,300.57,323.51750000000004,330.4475,301.4225,302.1375,271.4525,272.95,323.3775,312.4725,318.0525,322.305,323.6275,320.97,306.1625,311.575,312.545,319.22,317.2475,314.675,309.385,313.5775,317.57500000000005,314.3775,315.975,326.865,320.255,327.26,329.125,315.38,327.29999999999995,337.375,332.98,326.135,329.015,335.78999999999996,334.59000000000003,319.31,321.47,319.96000000000004,321.1666666666667,323.01,323.9266666666667,322.1066666666667,319.7833333333333,322.11333333333334,317.2575,313.205,314.47,312.6325,308.6975,312.475,307.58750000000003,315.195,312.765,314.5225,314.935,313.34749999999997,310.2475,310.06,307.6975,306.2966666666667,305.04,305.7275,304.56,304.0925,304.9625,305.0825,304.055,307.2625,306.2375,302.8075,300.64750000000004,300.89250000000004,296.8,291.8625,294.185,295.3025,295.455,291.11,286.82,290.46,287.04499999999996,289.5725,285.5125,284.5575,284.085,281.775,277.1575,285.73,280.4575,280.765,281.5525,287.8075,288.84000000000003,287.7966666666667,296.90000000000003,299.985,305.41,310.49,318.44,317.705,322.895,319.65999999999997,325.5325,342.9525,357.4633333333333,394.85,387.01666666666665,390.48,379.9766666666667,L7
2000-01-17 22:06:35+00:00,192.66,195.22,202.3,197.3125,193.60666666666668,219.005,226.6325,221.51666666666665,235.4325,253.48333333333335,273.46999999999997,306.2475,312.925,303.3825,293.8725,293.0425,278.3,273.84000000000003,245.7733333333333,255.06000000000003,252.22333333333333,247.33666666666667,256.255,246.51,243.96749999999997,246.4425,254.565,256.2825,267.88,273.108,275.6425,274.15000000000003,272.8866666666667,271.82666666666665,280.3775,277.758,273.95,289.33500000000004,301.395,318.595,324.21500000000003,346.7133333333333,355.46333333333337,348.195,330.065,342.01,344.36,329.09,341.765,338.35,329.0233333333333,322.1766666666667,321.68333333333334,328.75,328.26,328.43666666666667,347.44,335.3566666666667,333.4866666666667,329.97,355.77,,306.575,295.51,,337.44666666666666,338.93666666666667,341.1666666666667,339.5933333333333,331.86333333333334,344.8066666666667,347.3,339.3866666666667,339.4833333333333,336.84666666666664,341.455,349.72,335.795,330.90250000000003,327.9425,331.90250000000003,330.98333333333335,328.03333333333336,329.0933333333333,325.7133333333333,328.685,326.8525,332.1166666666667,333.69666666666666,331.955,339.45000000000005,332.9475,327.5775,322.43600000000004,300.57,328.092,332.96,308.306,309.038,274.94,272.95,323.3775,319.86,318.0525,322.305,323.6275,320.97,306.1625,317.674,312.545,319.22,317.2475,319.02799999999996,315.852,313.5775,317.57500000000005,321.11,315.975,330.004,327.43399999999997,331.666,335.038,315.38,327.29999999999995,340.5566666666667,342.52333333333337,326.135,329.015,335.78999999999996,342.8733333333333,319.31,321.47,319.96000000000004,321.1666666666667,323.01,323.9266666666667,322.1066666666667,305.0825,322.11333333333334,320.098,317.202,317.184,314.86,313.17600000000004,314.66999999999996,307.584,316.744,314.41999999999996,316.192,316.05,316.602,314.51599999999996,314.38,308.682,309.77750000000003,310.22200000000004,309.71,307.446,304.0925,308.154,307.646,304.055,310.61800000000005,309.158,307.088,305.564,300.89250000000004,301.682,295.394,297.06800000000004,297.86400000000003,299.47200000000004,294.832,292.69,291.692,292.302,292.916,290.114,284.5575,284.085,284.0,280.07,285.73,280.4575,287.0,281.5525,287.8075,288.84000000000003,294.84749999999997,298.45,302.92600000000004,307.73400000000004,310.49,318.44,317.705,327.312,325.9,334.14,342.9525,357.4633333333333,401.44000000000005,396.0675,390.48,389.1125,L7
2000-02-18 22:06:29+00:00,190.9625,191.025,198.578,193.58800000000002,192.03,213.246,226.6325,219.02,232.10399999999998,249.35250000000002,272.185,306.2475,306.684,297.64,289.344,288.386,274.76800000000003,264.00666666666666,245.7733333333333,255.06000000000003,247.2025,241.43,251.41,239.738,240.75799999999998,241.77400000000003,250.77000000000004,254.63000000000002,268.4633333333333,267.178,269.194,274.15000000000003,267.32,268.6625,275.7866666666667,274.96000000000004,270.195,286.684,297.928,314.09000000000003,321.5425,337.24,344.8625,334.74,323.12333333333333,329.8233333333333,344.36,322.7825,341.765,326.74333333333334,329.0233333333333,322.1766666666667,321.68333333333334,322.885,328.26,320.10749999999996,347.44,335.3566666666667,323.3025,316.74333333333334,355.77,290.5,302.27666666666664,283.0366666666667,,332.29,333.995,333.77,336.2475,323.1075,344.8066666666667,336.7275,333.3575,334.34,332.525,335.294,342.065,335.795,330.90250000000003,327.9425,329.47200000000004,328.23,322.0575,323.6,325.21,329.92,322.445,326.2075,333.69666666666666,327.046,339.45000000000005,332.9475,333.82,325.65000000000003,297.125,320.466,335.35,306.005,309.9775,274.6775,272.95,322.7833333333333,316.01599999999996,313.605,318.4525,317.46000000000004,318.455,310.11000000000007,316.832,311.65,318.6175,317.935,319.106,314.42400000000004,311.055,311.8175,318.18999999999994,311.97749999999996,331.765,323.49999999999994,328.338,330.596,306.09000000000003,317.895,338.03000000000003,349.2133333333333,326.64,332.68,328.98,351.61499999999995,315.07,317.67999999999995,324.675,322.23333333333335,323.72999999999996,321.0266666666667,317.6433333333334,300.59,324.87,323.12,318.47,318.815,315.995,313.2875,315.7775,306.685,317.7575,315.72999999999996,316.71799999999996,317.488,316.244,314.756,311.58,301.654,312.44000000000005,312.8475,312.735,309.57,305.86999999999995,310.7425,309.83500000000004,304.8433333333333,313.38000000000005,306.786,305.604,306.298,297.3875,299.94,298.224,297.51200000000006,298.27599999999995,299.45799999999997,293.508,292.30600000000004,289.512,291.08000000000004,291.978,289.688,280.34749999999997,283.53,283.688,279.556,286.8566666666667,280.1775,286.916,283.0725,288.17,293.4166666666667,298.33,300.1566666666667,300.15,310.42,304.1725,318.7033333333333,316.765,329.8825,317.782,328.08000000000004,337.12,351.86999999999995,391.1025,390.966,388.3675,384.768,L7
2000-03-21 22:06:25+00:00,199.23,199.34,205.42799999999997,199.998,201.69,219.788,238.52499999999998,224.60500000000002,236.82799999999997,254.79500000000002,286.4975,320.365,315.304,305.174,295.48199999999997,289.056,280.242,269.8725,254.74499999999995,255.06000000000003,257.375,247.9625,257.778,245.58599999999996,244.89,247.52000000000004,257.74800000000005,260.13250000000005,266.6066666666666,264.64400000000006,272.48400000000004,279.45666666666665,278.775,273.4266666666667,278.44,276.635,269.27666666666664,295.148,299.7225,315.28599999999994,328.7775,338.38199999999995,344.8625,336.59749999999997,323.12333333333333,329.8233333333333,346.8966666666667,326.666,339.46,328.2125,331.055,324.4675,324.3425,326.298,330.9225,322.688,342.2633333333333,335.345,324.584,320.1275,353.71000000000004,304.37,306.93333333333334,296.18333333333334,353.46,337.74,337.59749999999997,334.94,338.25333333333333,321.15000000000003,349.61,337.0225,337.3775,334.88333333333327,335.9075,338.116,342.63800000000003,344.5575,333.4,337.0425,334.36,329.73333333333335,325.2475,326.815,329.1066666666666,333.2175,328.01,327.755,340.26666666666665,327.625,344.6275,338.03499999999997,335.08666666666664,327.35333333333335,299.0266666666667,323.1025,339.3675,310.9725,314.30333333333334,289.035,292.73,338.0266666666667,320.8225,318.47333333333336,314.31,323.88,322.7925,325.82,320.334,316.7575,318.65749999999997,320.23333333333335,324.7075,318.94,315.13666666666666,314.4533333333333,324.1,319.3075,335.46750000000003,326.74249999999995,334.372,335.652,319.96000000000004,334.44000000000005,336.83500000000004,349.26,339.45500000000004,339.755,329.48,356.61,315.87,316.83,336.02,325.855,328.395,325.5266666666667,318.44666666666666,301.9075,326.725,324.3825,320.33,322.57666666666665,320.78499999999997,319.09999999999997,317.9433333333333,305.5266666666667,321.9575,321.71750000000003,317.3125,319.932,314.33000000000004,313.40600000000006,309.47249999999997,298.9625,311.8533333333333,314.1033333333334,314.4525,312.18333333333334,305.10499999999996,313.46,310.8966666666667,310.08000000000004,313.985,307.26599999999996,305.83500000000004,307.02,296.1466666666667,299.67,300.184,302.15999999999997,301.07,300.486,294.4325,296.43600000000004,292.376,295.01399999999995,293.05,294.04200000000003,286.57,287.4525,283.904,278.836,283.04,282.345,288.46000000000004,287.52,292.9466666666667,301.97,306.93999999999994,307.275,302.91999999999996,313.16333333333336,304.4266666666667,320.595,318.49,330.58,317.86199999999997,328.062,337.895,357.48,395.3533333333333,389.468,387.43,384.15999999999997,L7
2000-04-13 22:12:18+00:00,201.188,203.298,206.51,199.99166666666667,204.06,219.6916666666667,236.55599999999998,228.10999999999999,239.34,256.30600000000004,286.092,317.15999999999997,313.48999999999995,303.63666666666666,297.08,289.8483333333333,279.91333333333336,269.65,253.92999999999998,251.875,256.03,248.07200000000003,256.31166666666667,245.75333333333333,246.676,248.16000000000003,258.84833333333336,258.508,263.3275,265.21333333333337,270.41,275.5475,275.966,280.545,286.3666666666667,277.242,273.425,294.985,299.7225,315.24666666666667,332.38800000000003,340.9916666666667,344.8625,336.59749999999997,323.12333333333333,336.1425,341.6825,329.09833333333336,340.46,327.444,331.055,324.4675,324.3425,326.298,330.9225,322.688,342.2633333333333,333.44,326.70666666666665,320.518,350.525,312.86333333333334,306.93333333333334,298.0325,337.32,339.596,337.514,334.6125,337.0625,323.0,348.25,337.7,339.684,337.78499999999997,337.17400000000004,339.8183333333333,341.95,343.092,334.076,338.406,335.93333333333334,331.9625,325.2475,329.90999999999997,326.57,335.446,328.788,330.70799999999997,341.67,331.32,341.88800000000003,334.678,330.595,327.17,301.29,323.1025,339.3675,312.718,315.4425,289.035,305.94500000000005,337.1775,321.08000000000004,321.4775,314.31,323.088,323.434,319.4325,320.334,319.23400000000004,318.65749999999997,321.3275,324.424,318.94,313.72249999999997,314.4533333333333,324.1,319.308,333.22200000000004,326.99399999999997,334.09833333333336,335.31666666666666,322.6433333333334,340.3866666666667,342.9266666666667,349.345,344.35666666666674,341.71000000000004,334.00333333333333,357.43666666666667,333.44,321.88,337.3966666666667,325.855,326.43,323.89750000000004,318.98249999999996,303.976,322.62000000000006,324.3825,319.135,319.6725,318.18600000000004,317.71799999999996,316.745,305.88750000000005,319.06399999999996,319.796,316.832,319.932,314.5466666666667,313.5516666666667,309.47249999999997,298.9625,313.4575,314.0475,314.4525,312.18333333333334,305.10499999999996,311.265,309.2075,307.69666666666666,311.67,307.26599999999996,305.83500000000004,305.254,297.08250000000004,299.08166666666665,300.25666666666666,301.06333333333333,301.07,300.486,293.824,295.15000000000003,292.376,295.01399999999995,293.412,292.13166666666666,285.566,286.018,284.36,279.03000000000003,284.48333333333335,282.586,287.6416666666667,288.8875,292.9466666666667,300.41,300.91,307.275,302.418,310.53999999999996,304.565,316.2066666666667,316.35,328.736,318.8966666666667,329.3566666666667,337.895,359.4475,390.85999999999996,389.468,393.24749999999995,386.13199999999995,L7
2000-08-03 22:11:07+00:00,200.7,203.525,208.1775,197.6375,205.4775,214.3475,237.07666666666668,232.145,247.645,256.2425,286.7925,313.16333333333336,303.1925,297.5725,290.025,286.7966666666666,275.6666666666667,266.8566666666666,245.135,235.89999999999998,252.2475,243.97750000000002,247.5675,241.385,240.08666666666667,237.85666666666665,250.73250000000002,251.4375,255.70999999999995,253.71,261.57750000000004,269.38666666666666,266.08000000000004,275.42333333333335,287.765,268.4866666666667,272.90000000000003,298.23,285.49,313.515,331.105,331.4775,316.02,322.55,312.32,325.4633333333333,331.33,326.875,332.0833333333333,317.1725,327.325,311.11,321.04499999999996,319.38,320.625,314.6666666666667,313.12,330.565,317.4,312.61249999999995,337.17333333333335,309.195,303.49666666666667,298.54999999999995,337.32,334.4125,331.8825,327.1133333333333,327.6933333333333,310.67333333333335,326.37,328.02,334.105,332.8,332.66,331.46999999999997,331.115,335.62333333333333,323.1466666666667,336.56666666666666,331.8975,327.4633333333333,319.77,328.2425,319.65333333333336,333.3625,327.23249999999996,326.25,336.35999999999996,324.0966666666667,334.4533333333333,325.39000000000004,326.34333333333336,310.53,290.6433333333333,299.025,327.82500000000005,313.14000000000004,318.86,324.98,319.16,325.41333333333336,306.3966666666667,315.68666666666667,307.745,318.225,321.21500000000003,313.56333333333333,312.2166666666667,315.15,309.49,314.54,319.71,301.445,304.11333333333334,295.12,310.3833333333334,316.4525,329.21,313.5566666666667,331.975,324.01,320.815,339.185,337.3933333333333,342.7175,339.7875,338.25,331.955,346.18333333333334,332.7,320.2966666666667,334.695,323.315,322.19,320.53,318.13,315.6275,318.74666666666667,319.45000000000005,311.74,308.02,315.2633333333333,316.59999999999997,309.80499999999995,305.45000000000005,313.33,316.73,314.50666666666666,317.2833333333333,307.73,308.84749999999997,297.68,284.465,311.24666666666667,308.175,304.87,297.32,291.22,304.68,304.14,302.93,307.56500000000005,300.605,298.265,297.92333333333335,293.00666666666666,292.7966666666666,299.6499999999999,299.85333333333335,294.19,294.1449999999999,289.76,291.9066666666667,286.17999999999995,289.6099999999999,287.34,285.95000000000005,281.795,282.7425,285.90333333333336,277.30333333333334,287.37,282.77,284.00333333333333,287.655,282.67,297.29,288.85,,290.545,302.67,298.88,307.43,312.06333333333333,317.505,307.4066666666667,320.03249999999997,333.6266666666666,362.12999999999994,368.73499999999996,375.96000000000004,396.3649999999999,380.7049999999999,L7
2000-08-19 22:11:01+00:00,209.495,216.8225,219.395,211.3175,214.02,224.66,240.01500000000001,245.7175,261.7325,266.69,297.36,313.77,310.105,306.74,298.8875,299.5533333333333,281.18,274.8,248.83333333333334,235.89999999999998,259.14,251.1575,254.71500000000003,254.275,246.86333333333334,252.20666666666662,255.78000000000006,254.92999999999998,255.70999999999995,269.9875,274.2275,269.6,274.34749999999997,283.54999999999995,287.6766666666667,279.7266666666667,279.885,303.13250000000005,302.26,319.89750000000004,337.145,339.21250000000003,322.69500000000005,332.99333333333334,316.34,333.9166666666667,331.58500000000004,335.5525,335.29,323.66499999999996,329.94666666666666,312.22666666666663,324.95,329.26,326.49666666666667,324.44,313.68666666666667,329.92,324.57,319.28999999999996,333.1625,317.665,311.74333333333334,316.705,334.69,339.4075,335.9775,336.40333333333336,330.84666666666664,323.07,330.06666666666666,335.52,342.4275,338.47999999999996,340.34250000000003,342.38,338.90000000000003,335.62333333333333,324.37,332.365,331.6975,331.21,327.59,331.845,320.2366666666667,333.9075,331.8175,331.59,337.35,330.20666666666665,333.9425,325.55,325.8725,318.1466666666667,307.7033333333333,325.095,326.04333333333335,312.19500000000005,319.93,332.95500000000004,307.91,324.485,314.1766666666667,325.3633333333333,326.57,327.63,327.6575,312.29,322.16333333333336,317.81,315.5466666666667,316.6133333333333,322.655,310.38,307.545,303.09,316.80500000000006,322.34666666666664,327.02,324.8233333333333,340.1625,334.64250000000004,329.70500000000004,348.42333333333335,342.71500000000003,344.79333333333335,342.39,340.065,337.1775,342.4375,339.61,326.89,334.54999999999995,323.565,325.1033333333333,325.6425,323.6725,323.475,320.4575,320.74,315.44,310.4266666666667,315.2275,315.515,309.22999999999996,306.18666666666667,314.765,313.805,316.34000000000003,317.01,309.4975,310.7625,306.655,305.735,309.7675,308.0266666666667,304.37333333333333,302.04999999999995,298.645,303.755,306.16499999999996,305.39,307.8466666666667,308.735,305.67999999999995,301.0233333333333,302.8766666666666,298.19,298.97333333333336,301.38333333333327,292.71,297.325,292.515,294.31666666666666,294.29,294.06,293.96000000000004,292.9166666666667,288.43666666666667,287.14,289.33000000000004,282.13,287.305,286.25,284.50333333333333,288.06,280.38,291.94,290.78,304.73,294.735,303.065,304.98,311.64,310.5933333333333,316.04999999999995,320.0733333333333,327.2133333333333,340.8566666666666,370.625,373.325,380.19,400.255,397.505,L7
