dates,satname,nzd0186-0000,nzd0186-0001,nzd0186-0002,nzd0186-0003,nzd0186-0004,nzd0186-0005,nzd0186-0006,nzd0186-0007
2024-12-29 22:05:47.037000,L9,254.23,248.90,256.79,262.56,273.64,286.28,288.79,296.13
2025-01-06 22:05:42.612000,L8,278.79,267.49,277.39,282.84,290.69,312.21,310.09,309.41
2025-01-06 22:06:06.570000,L8,279.64,267.21,277.78,282.65,288.96,310.84,310.33,308.60
2025-01-14 22:06:13.228000,L9,285.20,269.94,279.71,284.30,292.04,309.77,310.99,309.44
2025-01-22 22:05:37.651000,L8,243.28,187.52,251.77,230.83,235.01,262.40,269.11,281.46
2025-01-22 22:06:01.605000,L8,242.49,240.59,247.59,231.78,232.44,259.56,271.07,279.49
2025-02-23 22:05:31.534000,L8,275.13,267.82,273.11,280.99,289.16,316.63,308.98,307.67
2025-02-23 22:05:55.493000,L8,249.46,187.93,250.41,261.68,268.53,284.83,285.64,294.03
2025-03-12 21:59:53.428000,L9,247.06,192.70,162.18,,209.94,283.50,271.68,250.69
2025-03-19 22:05:54.855000,L9,317.32,277.77,314.25,320.28,318.90,320.25,322.84,318.01
2025-03-27 22:05:17.003000,L8,280.22,265.27,272.78,282.15,290.64,312.52,310.60,309.54
2025-03-27 22:05:40.953000,L8,280.88,266.38,273.39,282.77,292.39,313.46,311.29,310.31
2025-04-04 22:05:51.931000,L9,246.00,190.16,250.90,260.49,237.50,234.70,265.96,
2025-05-14 22:05:26.593000,L8,236.09,175.05,243.10,254.78,220.17,257.25,277.96,294.91
2025-05-31 21:59:17.709000,L9,,,240.87,228.44,210.28,247.95,277.68,291.43
2025-06-07 22:05:05.116000,L9,,177.62,244.19,255.32,211.20,208.69,274.93,292.48
2025-06-16 21:59:27.168000,L9,,169.62,242.57,260.95,212.46,251.39,277.11,294.22
2025-06-23 22:05:18.348000,L9,,,,269.45,224.45,283.53,284.03,298.64
2025-08-02 22:05:33.990000,L8,237.38,174.53,246.15,258.26,219.22,232.42,280.68,288.10
2025-08-02 22:05:57.944000,L8,,,,,,,272.65,282.59
2025-08-10 22:06:04.262000,L9,243.16,187.06,248.48,258.96,241.18,262.16,283.73,297.79
2025-08-11 21:59:52.776000,L8,,,236.98,251.60,216.10,225.69,279.09,290.45
2025-08-19 21:59:57.672000,L9,285.88,273.29,288.25,304.17,313.23,323.11,314.94,314.45
2025-09-04 22:00:02.921000,L9,252.38,253.84,253.54,260.17,258.85,292.99,287.65,295.01
2025-09-27 22:05:54.973000,L9,262.76,244.45,262.43,,,,,
2025-09-28 22:00:04.806000,L8,250.67,188.21,246.99,246.93,262.41,284.50,288.57,292.60
2025-11-07 22:00:13.813000,L9,291.93,278.22,282.80,288.20,299.43,306.36,309.27,310.39
