dates,satname,nzd0543-0000,nzd0543-0001,nzd0543-0002,nzd0543-0005
2022-01-13 22:14:50.477000,L9,154.89,152.24,,
2022-02-06 22:14:44.088000,L8,167.55,163.91,110.76,133.29
2022-02-06 22:15:08.047000,L8,161.53,156.80,,115.57
2022-03-02 22:14:37.725000,L9,169.79,164.92,124.50,133.78
2022-05-28 22:20:18.438000,L9,159.79,157.05,106.08,
2022-08-09 22:14:46.212000,L9,,,,156.00
2022-10-28 22:15:03.247000,L9,158.05,156.13,,
2022-10-28 22:15:27.210000,L9,154.57,153.51,,
2022-12-30 22:21:12.462000,L8,154.98,153.72,,
2023-01-08 22:15:00.142000,L8,160.50,157.24,103.87,
2023-01-08 22:15:24.110000,L8,157.90,155.28,,
2023-02-17 22:15:25.217000,L9,166.02,161.08,113.91,
2023-02-24 22:21:03.459000,L9,223.52,224.15,201.30,158.39
2023-05-23 22:20:05.625000,L8,,,,159.98
2023-05-24 22:14:04.912000,L9,,,,125.07
2023-05-24 22:14:28.875000,L9,188.00,159.27,107.55,136.87
2023-06-09 22:14:00.612000,L9,,,,146.92
2023-06-16 22:20:06.681000,L9,,,,157.73
2023-11-24 22:14:51.719000,L8,166.16,160.65,110.04,
2023-11-24 22:15:15.682000,L8,168.70,163.05,112.76,
2024-01-26 22:21:02.147000,L9,163.52,158.02,110.98,
2024-01-27 22:14:37.376000,L8,152.20,147.89,,
2024-06-03 22:13:41.381000,L8,,,,146.25
2024-08-05 22:20:18.332000,L9,,,,125.85
2024-08-13 22:20:26.422000,L8,,,,135.50
2024-10-24 22:20:57.649000,L9,157.76,156.27,,
2024-11-02 22:15:05.470000,L9,160.99,156.15,100.94,
2024-11-10 22:14:37.391000,L8,180.63,170.35,125.14,
2024-11-10 22:15:01.354000,L8,167.89,163.16,113.25,
2024-11-17 22:20:50.529000,L8,155.36,153.87,,
2024-12-04 22:14:48.196000,L9,172.40,164.43,117.88,137.27
2024-12-27 22:20:57.717000,L9,164.72,159.77,114.81,126.11
2025-01-05 22:14:42.782000,L9,183.15,171.21,127.88,137.38
2025-01-05 22:15:06.749000,L9,161.96,157.99,,
2025-01-29 22:15:04.183000,L8,,,,136.86
2025-02-13 22:20:58.575000,L9,184.43,175.30,136.26,139.27
2025-07-07 22:20:30.891000,L9,,,,167.95
2025-07-23 22:20:39.223000,L9,,,,130.69
2025-08-25 22:15:03.602000,L8,,,,138.26
2025-09-10 22:14:44.053000,L8,260.22,250.12,133.60,
2025-09-10 22:15:08.020000,L8,215.89,202.05,132.07,
2025-11-13 22:14:52.318000,L8,157.44,155.88,103.47,
2025-11-13 22:15:16.286000,L8,164.91,161.81,112.54,
2025-11-21 22:15:19.150000,L9,,,,127.99
