dates,nzd0356-0000,nzd0356-0001,nzd0356-0002,nzd0356-0003,nzd0356-0004,nzd0356-0005,nzd0356-0006,nzd0356-0007,nzd0356-0008,nzd0356-0009,nzd0356-0010,nzd0356-0011,nzd0356-0012,nzd0356-0013,nzd0356-0014,nzd0356-0015,nzd0356-0016,nzd0356-0017,nzd0356-0018,nzd0356-0019,nzd0356-0020
2018-08-29 22:19:08+00:00,281.7650000000001,290.0200000000001,274.80999999999995,266.05500000000006,251.3166666666667,269.765,230.61666666666665,229.56333333333336,218.91,176.89,254.13,273.03,259.0675,265.438,277.55,276.616,283.254,285.012,289.72,299.06,268.01666666666665
2018-09-14 22:19:12+00:00,287.93666666666667,292.68333333333334,275.46,263.43000000000006,259.9525,273.54333333333335,230.61666666666665,229.56333333333336,218.91,176.89,254.13,273.03,259.0675,265.438,277.55,284.42,283.254,285.012,289.72,298.6925,272.84749999999997
2018-11-10 22:13:20+00:00,290.44,288.695,267.885,252.5050000000001,254.5,264.165,222.87999999999997,224.505,211.805,176.89,254.39,257.62,247.3066666666667,244.92999999999998,267.9166666666667,279.72400000000005,275.60749999999996,280.4775,280.6066666666666,286.25333333333333,275.9266666666667
2019-01-04 22:19:27+00:00,290.44,288.695,267.885,263.85666666666674,254.5,264.165,222.87999999999997,224.505,211.805,189.44,254.39,257.62,252.62500000000006,247.59,272.91999999999996,281.7525,277.36999999999995,282.09000000000003,284.465,286.25333333333333,275.9266666666667
2019-02-14 22:13:09+00:00,295.68666666666667,290.76,275.69666666666666,262.4200000000001,264.9533333333333,262.64,256.7,257.84000000000003,249.34500000000003,,254.39,265.395,261.57,232.23,279.38,284.3966666666667,297.0133333333333,284.40000000000003,284.465,289.8975,281.51
2019-03-02 22:13:05+00:00,292.63,290.485,274.05,259.938,261.47249999999997,258.7475,250.89,249.95333333333338,243.2266666666667,240.78,255.29000000000005,263.0833333333333,262.43,,279.755,301.9166666666667,305.8933333333333,292.94,294.28,295.13,292.22
2019-04-03 22:12:56+00:00,290.08,271.735,256.1775,254.41000000000003,248.2,245.30499999999998,242.39999999999998,240.70000000000002,234.36,227.68,241.98666666666668,252.2275,253.72000000000003,237.71,270.5366666666667,284.64,297.6875,287.8233333333333,287.7866666666667,288.79,293.8466666666667
2019-05-05 22:12:52+00:00,290.08,271.735,252.304,250.13000000000002,244.08200000000002,241.31599999999997,236.3,234.036,224.25,222.07000000000002,232.99500000000003,242.836,249.0475,238.025,247.93,280.53499999999997,291.92999999999995,284.22749999999996,284.0325,284.346,293.8466666666667
2019-06-06 22:13:11+00:00,283.59,267.445,240.336,240.4366666666667,235.17799999999997,233.13399999999996,223.048,224.086,214.9,210.895,222.06750000000002,233.006,244.48250000000002,239.32000000000002,233.0625,276.88333333333327,284.7,278.12,278.025,282.555,293.49
2019-06-29 22:19:29+00:00,277.7375,267.264,233.26333333333332,231.8757142857143,232.24833333333333,230.625,220.96833333333333,221.05833333333337,211.9766666666667,206.904,218.946,227.79166666666666,243.65200000000004,239.3475,231.63000000000002,276.88333333333327,284.7,278.12,278.025,282.555,293.49
2019-07-24 22:13:24+00:00,273.18600000000004,261.69,227.47571428571428,217.05857142857147,229.85142857142858,228.63285714285712,219.01714285714283,218.22428571428574,208.16285714285715,204.0533333333333,210.87333333333336,224.80714285714288,242.64166666666668,239.782,225.18833333333336,274.26,281.7483333333334,275.986,276.806,282.555,293.49
2019-07-31 22:19:38+00:00,270.5216666666667,257.2314285714286,223.58375,218.05,228.72875,227.10625,217.89374999999998,218.22428571428574,204.05375,202.07142857142858,210.3014285714286,222.2175,243.70714285714286,240.10500000000002,225.18833333333336,274.26,277.6014285714286,276.1116666666666,276.19166666666666,279.468,293.49
2019-09-17 22:19:53+00:00,258.37250000000006,256.32,204.70666666666668,218.84714285714287,220.12,218.365,204.74166666666665,203.11400000000003,188.88833333333332,195.62,202.65333333333334,207.68500000000003,240.44333333333336,240.10500000000002,214.2,268.74,263.74399999999997,272.74399999999997,272.86400000000003,284.11249999999995,
2019-10-12 22:13:48+00:00,258.37250000000006,262.982,204.594,226.69285714285715,227.61333333333334,216.57199999999997,202.30399999999997,200.65750000000003,185.114,191.828,200.10800000000003,221.79666666666665,241.27200000000002,240.584,204.72500000000002,267.305,261.41249999999997,271.53249999999997,272.38,288.07333333333327,
2019-11-29 22:13:43+00:00,265.08000000000004,267.36333333333334,209.31400000000002,230.18714285714285,232.14,219.958,208.224,209.91250000000002,185.44,187.0725,198.63000000000002,235.38833333333332,253.76800000000003,241.14500000000004,212.93000000000004,266.39,276.785,270.89666666666665,284.2425,304.06,329.7
2019-12-22 22:19:51+00:00,269.41400000000004,270.795,220.72799999999998,238.19571428571427,238.645,225.66799999999998,220.81,221.3475,195.9875,202.19,207.73750000000004,243.25833333333333,257.17600000000004,250.025,232.61333333333332,276.355,285.39250000000004,277.8566666666666,289.2025,300.8325,311.79999999999995
2020-03-04 22:13:20+00:00,291.09666666666664,299.725,261.62333333333333,266.514,256.3925,238.37333333333333,237.69999999999996,239.95000000000002,227.25,240.615,248.97000000000008,275.64,275.61666666666673,280.68500000000006,281.955,304.28,318.8533333333333,295.21500000000003,302.85333333333335,307.35499999999996,304.9866666666667
2020-03-27 22:19:19+00:00,294.2,295.08500000000004,270.87,259.23,256.3925,238.37333333333333,237.69999999999996,242.84,227.25,240.615,250.0766666666667,275.588,275.17,291.95000000000005,294.6333333333333,306.8333333333333,319.6625,303.85999999999996,309.365,307.0625,304.9866666666667
2020-04-28 22:19:04+00:00,293.01800000000003,294.976,269.114,251.64750000000004,248.655,237.39000000000001,236.46749999999997,240.086,226.16333333333333,241.20000000000002,248.53250000000003,265.038,273.392,289.18,290.46,302.42,313.604,300.46,305.88800000000003,303.62199999999996,295.1675
2020-05-07 22:12:48+00:00,287.9316666666667,290.5783333333333,258.71999999999997,248.37000000000003,241.348,232.408,231.18400000000003,233.48666666666668,218.6525,230.0025,240.94400000000005,256.165,267.19666666666666,278.808,276.246,291.83000000000004,300.24333333333334,294.346,300.28333333333336,297.005,295.1675
2020-05-30 22:19:04+00:00,283.0183333333333,285.89000000000004,248.51166666666666,235.41200000000003,225.09,229.9375,228.60500000000002,231.304,218.6525,230.0025,240.94400000000005,250.03400000000002,261.134,278.808,276.246,291.83000000000004,294.21400000000006,289.83666666666664,292.14833333333337,293.5,283.6566666666667
2020-06-08 22:12:59+00:00,279.7728571428571,283.1714285714286,240.74142857142854,227.83333333333334,222.16666666666666,225.08,224.03400000000002,224.40499999999997,210.41,218.41,235.60833333333335,250.03400000000002,261.134,278.808,276.246,291.83000000000004,294.21400000000006,289.83666666666664,292.14833333333337,293.5,283.6566666666667
2020-07-01 22:19:22+00:00,279.2683333333333,283.2316666666667,238.1583333333333,224.454,217.51399999999998,222.6325,221.38250000000002,222.516,206.5075,213.55249999999998,233.308,248.62,261.33000000000004,279.1525,275.5675,293.20750000000004,289.32399999999996,287.05833333333334,288.9116666666667,294.0875,278.5350000000001
2020-07-17 22:19:28+00:00,279.2683333333333,283.2316666666667,238.1583333333333,223.91,215.49833333333333,217.86999999999998,217.93800000000002,222.516,206.5075,213.55249999999998,233.308,248.62,261.33000000000004,279.1525,275.5675,293.20750000000004,285.7966666666666,285.1142857142857,286.61428571428576,294.0875,278.5350000000001
2020-07-26 22:13:20+00:00,279.2683333333333,283.2316666666667,232.51999999999998,225.70285714285714,214.8685714285714,214.69166666666663,217.93800000000002,222.516,206.5075,205.08800000000002,230.38,239.842,256.582,271.56399999999996,269.722,288.91,283.4185714285714,283.79375,285.1125,288.782,278.5350000000001
2020-08-11 22:13:23+00:00,280.5257142857143,284.02000000000004,232.51999999999998,229.505,218.63,217.54,220.71166666666667,223.38,206.5075,205.08800000000002,231.90142857142857,241.6816666666667,257.18333333333334,272.38166666666666,270.24666666666667,288.7266666666667,284.23499999999996,284.46111111111105,286.16333333333336,289.03833333333336,266.1366666666667
2020-08-27 22:13:32+00:00,277.84125,280.08000000000004,228.3275,229.505,218.63,217.54,220.71166666666667,223.38,206.5075,201.78666666666666,229.01625,237.61142857142858,252.84714285714287,272.38166666666666,270.24666666666667,284.5028571428571,282.3955555555556,283.10699999999997,284.72,285.62,266.1366666666667
2020-09-19 22:19:51+00:00,277.07375,279.15875,222.62857142857143,229.97375000000002,221.44375000000002,222.77285714285713,217.462,231.14166666666668,199.1833333333333,193.466,225.90000000000003,244.4842857142857,257.12142857142857,278.3066666666667,275.035,282.93142857142857,280.93666666666667,285.508,286.852,289.1,266.8
2020-10-14 22:13:44+00:00,279.945,280.8775,209.965,229.97375000000002,221.44375000000002,222.77285714285713,217.462,235.08500000000004,199.1833333333333,193.466,221.5016666666667,246.9228571428571,258.7114285714286,277.95,274.7883333333333,284.7,280.15444444444444,285.805,285.967,288.15,280.27
2020-10-21 22:19:55+00:00,281.6455555555556,281.8177777777778,209.965,232.85000000000002,224.8388888888889,224.61499999999998,220.58666666666667,235.52857142857147,205.8375,201.49666666666667,225.85142857142858,248.46875,259.75625,279.12,275.6028571428571,286.095,281.70899999999995,287.1381818181818,286.9572727272727,289.0025,282.898
2020-12-24 22:19:54+00:00,290.7066666666667,288.6983333333333,198.83499999999998,245.77333333333334,238.07666666666668,229.91833333333332,227.07750000000001,252.73600000000002,225.5,208.69,232.686,254.2242857142857,262.57142857142856,285.98833333333334,285.12166666666667,291.5728571428571,287.46444444444444,291.4322222222222,290.6744444444445,296.21999999999997,290.942
2021-05-26 22:13:06+00:00,272.71500000000003,286.96,193.41,247.72,244.84,235.16,233.36,234.45,225.2,236.6,226.41000000000005,255.2,245.78,280.28,278.84,290.9,292.9,282.845,283.16499999999996,285.525,305.93
2021-06-02 22:19:21+00:00,267.7033333333333,286.96,190.345,247.72,244.84,235.16,233.36,234.45,225.2,236.6,226.41000000000005,255.2,245.78,280.28,278.84,290.9,292.9,277.24,278.9633333333333,285.525,305.93
2021-08-14 22:13:33+00:00,260.08000000000004,,190.345,,,,,,,,206.93,,229.11,,,,,268.43666666666667,269.6933333333333,259.9,
2021-08-30 22:13:38+00:00,279.85,298.47,218.18666666666664,255.31,247.97,241.43,236.52,243.22,229.46,246.66,228.67000000000007,253.52,244.87,277.82,275.99,291.78,292.58,274.54,276.4725,270.5133333333333,278.3
2021-10-01 22:13:46+00:00,291.46000000000004,296.69500000000005,231.60250000000002,255.24500000000006,244.275,238.18,235.93499999999997,235.99500000000003,225.055,243.475,234.93666666666672,254.265,249.92999999999998,278.235,275.97,293.07,292.71500000000003,278.054,280.11199999999997,275.225,283.115
2021-11-02 22:13:50+00:00,296.15,304.27333333333337,240.558,255.13000000000002,244.85,239.0566666666667,236.5333333333333,237.16,225.52666666666667,243.475,234.93666666666672,254.265,258.3075,288.13666666666666,286.8866666666667,305.00666666666666,303.1033333333333,285.6566666666667,286.6516666666667,284.228,294.98333333333335
2021-11-06 22:14:23+00:00,294.6116666666667,301.0875,245.59166666666667,254.25500000000002,245.5625,238.475,236.375,236.88750000000002,225.4275,242.38333333333333,238.44000000000003,254.98000000000002,258.538,286.2875,285.2925,301.8975,300.905,287.44714285714286,288.5285714285714,289.3183333333333,294.5325
2021-11-18 22:13:44+00:00,293.8342857142857,299.36199999999997,249.49571428571429,254.35,245.878,238.98000000000002,236.65,236.994,225.68200000000002,241.8775,240.44400000000002,255.26250000000002,258.91833333333335,285.058,284.668,300.248,299.598,289.52875,289.4975,289.7757142857143,294.72
2022-01-28 22:19:43+00:00,303.8066666666667,298.085,272.7183333333333,253.655,245.98666666666668,238.74666666666667,236.62666666666667,237.485,226.13833333333332,242.038,249.502,255.47600000000003,263.98,284.09,283.7033333333333,298.8383333333333,298.65500000000003,295.4942857142857,295.7271428571429,294.78000000000003,293.9266666666667
2022-03-01 22:19:36+00:00,300.69000000000005,298.008,272.488,253.324,245.59,238.20999999999998,236.648,236.33800000000002,225.474,240.88250000000002,249.275,255.96500000000003,264.65,285.344,285.246,300.25,299.87,302.04200000000003,306.74833333333333,305.9533333333333,297.052
2022-03-09 22:19:37+00:00,299.5866666666667,297.125,272.6116666666667,253.11,245.66,239.21333333333334,236.85,237.03,226.38166666666666,241.61399999999998,250.01600000000002,255.92800000000003,263.94666666666666,284.12,284.04833333333335,298.75666666666666,298.43,300.2416666666667,306.74833333333333,303.59142857142854,295.17
2022-03-17 22:19:29+00:00,299.5866666666667,297.125,272.6116666666667,253.11,245.66,239.21333333333334,236.85,237.03,226.38166666666666,241.61399999999998,250.01600000000002,255.92800000000003,263.94666666666666,284.12,284.04833333333335,298.75666666666666,298.43,300.2416666666667,312.50142857142856,303.59142857142854,298.5957142857143
2022-03-25 22:19:32+00:00,298.3057142857143,296.61428571428576,272.65142857142854,253.15428571428575,245.96285714285713,238.92142857142855,236.37714285714284,236.79571428571427,225.68714285714285,241.46833333333333,249.96833333333333,255.73166666666668,263.19571428571425,283.46,283.01714285714286,297.52714285714285,297.59285714285716,299.05428571428575,310.49875,302.25625,296.71500000000003
2022-03-26 22:13:11+00:00,299.48375000000004,296.6175,272.955,253.48875,246.43875,239.355,236.6775,237.0075,225.91875,242.02,250.42714285714285,255.8685714285714,263.03875,283.15250000000003,282.485,296.88875,297.14375,298.81875,309.96444444444444,301.24333333333334,295.2188888888889
2022-04-02 22:19:19+00:00,294.1125,296.085,272.52125,252.8775,247.2475,239.39374999999998,235.99875,237.10625000000002,225.76999999999998,241.35999999999999,250.2057142857143,255.65,262.91125,283.03499999999997,282.49625,296.11125,296.84000000000003,301.3675,310.54999999999995,303.5633333333333,294.44
2022-04-03 22:13:21+00:00,293.10333333333335,295.81444444444446,272.7933333333333,252.92000000000002,247.10888888888888,239.5244444444444,235.9488888888889,237.1877777777778,225.6322222222222,241.46625,250.39625,255.34875,262.5811111111111,282.63111111111107,282.1611111111111,295.7022222222222,296.4266666666667,300.23777777777775,308.859,302.443,293.038
2022-05-05 22:13:06+00:00,287.3611111111111,290.28222222222223,269.3911111111111,250.5677777777778,244.31111111111113,236.90888888888887,233.11222222222224,233.96333333333334,221.85000000000002,238.16111111111115,246.02777777777777,250.42444444444448,256.47444444444443,274.40999999999997,272.7266666666667,289.25555555555553,290.39444444444445,294.5788888888889,304.146,297.172,290.18444444444447
2022-05-28 22:19:06+00:00,284.2675,286.52375,259.42,241.35625000000002,243.42285714285714,236.34999999999997,232.0514285714286,233.16857142857143,220.6885714285714,237.55571428571434,242.24625000000003,243.49125,253.1325,268.62125,264.335,286.08875,286.7825,290.69374999999997,302.04222222222216,292.41555555555556,289.0014285714286
2022-06-05 22:19:39+00:00,281.93555555555554,283.73777777777775,252.46333333333334,234.70111111111112,243.42285714285714,236.34999999999997,232.0514285714286,233.16857142857143,220.6885714285714,237.55571428571434,238.87222222222226,239.87,250.85222222222222,265.3044444444444,259.3044444444444,286.08875,286.7825,288.5822222222222,298.897,292.41555555555556,289.0014285714286
2022-06-21 22:19:48+00:00,280.021,281.988,246.78000000000003,229.68699999999998,243.42285714285714,229.845,224.58625,228.01625,215.52624999999998,229.8925,236.14700000000002,236.39000000000001,249.61100000000002,264.12,258.69,284.52666666666664,285.0677777777778,287.283,296.5581818181818,289.58900000000006,289.0014285714286
2022-06-22 22:13:14+00:00,280.021,281.988,241.7881818181818,224.08090909090913,243.42285714285714,229.845,224.58625,228.01625,215.52624999999998,229.8925,236.14700000000002,236.39000000000001,249.61100000000002,264.12,258.69,284.52666666666664,283.394,286.03,294.4425,289.58900000000006,289.0014285714286
2022-07-31 22:19:39+00:00,279.3388888888889,280.9088888888889,238.91400000000004,221.47100000000006,242.905,228.74,222.88285714285715,226.31285714285715,213.68428571428572,228.06571428571428,234.36111111111111,234.17444444444448,248.51444444444445,262.43888888888887,256.4466666666667,283.61875,280.832,283.8536363636363,292.39166666666665,289.4566666666667,288.8416666666667
2022-09-09 22:20:11+00:00,279.1877777777778,280.58444444444444,238.03099999999995,220.87000000000003,242.71166666666667,226.19571428571427,220.58285714285714,225.57714285714286,212.17857142857142,227.07571428571433,233.37,233.4733333333333,248.2744444444444,262.60999999999996,256.2377777777778,283.03625,281.185,283.8127272727273,289.1666666666667,285.0,286.7466666666667
2022-11-13 22:13:53+00:00,275.02599999999995,274.60600000000005,219.42499999999998,202.39000000000001,252.23000000000002,217.16666666666666,210.35999999999999,224.5666666666667,210.98333333333332,220.6966666666667,229.584,226.03400000000002,245.92600000000002,252.98249999999996,250.68800000000002,281.1,274.43,276.06666666666666,275.835,274.6066666666667,273.19
2022-12-23 22:13:47+00:00,291.71666666666664,290.6066666666667,269.9866666666667,249.96000000000004,250.29,238.14333333333335,236.34,242.0566666666667,229.13666666666666,243.24,252.73333333333338,254.65333333333334,260.91333333333336,280.18500000000006,279.8,291.33666666666664,286.9033333333333,285.58,286.6933333333333,291.36,281.44500000000005
2023-01-08 22:13:48+00:00,291.68,290.82500000000005,270.71,250.47250000000003,249.49,239.9625,239.4325,243.18,230.7,244.6775,254.50750000000005,255.555,261.605,280.56,280.305,291.615,288.73249999999996,287.995,288.49,290.7966666666667,283.9533333333334
2023-01-23 22:19:56+00:00,291.056,291.124,271.18199999999996,250.62600000000003,249.092,240.404,239.408,242.848,230.644,244.99,255.20000000000005,255.698,261.546,280.92,280.53200000000004,291.70799999999997,290.088,289.696,292.068,292.7825,285.3225
2023-01-24 22:13:46+00:00,290.29,291.195,271.28333333333336,250.69833333333335,248.70833333333334,241.03333333333333,239.69833333333335,243.30833333333337,230.32166666666663,245.37,255.86000000000004,255.77166666666665,261.3516666666667,280.896,280.41833333333335,291.7683333333333,291.0233333333333,290.6166666666667,292.77666666666664,292.584,285.838
2023-02-08 22:20:06+00:00,290.3257142857143,291.25428571428574,271.18857142857144,250.28857142857146,248.26714285714283,241.00714285714284,241.05571428571426,243.39285714285714,229.8042857142857,245.28285714285715,256.3857142857143,255.97857142857143,261.79571428571427,282.21333333333337,280.37142857142857,293.6042857142857,295.6483333333333,298.8533333333333,299.28833333333336,294.81333333333333,287.4166666666667
2023-02-16 22:19:49+00:00,289.7125,290.95875,271.11375,249.86625,247.625,240.45625,241.12125,242.81875000000002,228.72875,244.90375,256.50625,255.82874999999999,261.40999999999997,281.8885714285714,279.9325,292.7575,294.98,297.5014285714286,298.3514285714286,295.89,287.1457142857143
2023-03-21 22:13:31+00:00,289.955,291.9575,272.695,250.18750000000003,247.59625,243.035,245.935,245.80375000000004,233.26875,247.18875,259.71000000000004,256.78499999999997,264.745,284.0628571428571,280.26,294.53875,298.73857142857145,299.6857142857143,300.8557142857143,296.6257142857143,288.4442857142857
2023-03-28 22:19:33+00:00,289.69666666666666,291.82222222222225,272.84777777777776,250.0622222222222,247.15111111111113,243.06111111111113,245.16222222222223,245.63888888888889,232.88333333333333,246.79555555555555,259.08222222222224,256.3066666666666,264.1111111111111,283.265,279.8377777777778,293.90999999999997,297.61875,298.5575,299.2475,295.1225,287.2525
2023-03-29 22:13:12+00:00,289.525,291.765,272.988,250.18700000000004,246.90300000000002,243.06900000000002,244.43800000000002,244.97899999999998,232.40900000000002,246.43699999999998,258.6170000000001,255.961,263.70799999999997,282.7477777777778,279.577,293.551,296.82,297.7688888888889,298.24555555555554,293.84333333333336,285.6788888888889
2023-04-06 22:13:21+00:00,290.31454545454545,293.7763636363636,275.60181818181815,250.18700000000004,246.90300000000002,243.06900000000002,247.3390909090909,244.97899999999998,232.40900000000002,246.43699999999998,258.6170000000001,258.98545454545456,265.7572727272727,285.256,281.86727272727273,295.47909090909087,298.469,298.831,300.58000000000004,296.34299999999996,285.375
2023-04-13 22:19:26+00:00,290.5158333333333,293.73833333333334,275.5833333333333,250.62363636363636,246.8081818181818,243.61727272727273,247.0375,244.96727272727276,232.25181818181818,246.27818181818182,258.22727272727275,258.5025,265.2633333333333,284.54090909090905,281.36,295.0025,297.5881818181818,298.0072727272727,299.6445454545455,295.22999999999996,284.19545454545454
2023-04-14 22:12:57+00:00,288.45153846153846,291.70307692307694,275.5833333333333,250.62363636363636,244.17999999999998,237.91833333333332,241.62615384615384,241.22083333333333,228.20833333333334,241.40833333333333,254.13333333333335,255.19384615384615,262.84076923076924,280.5058333333333,277.0515384615385,292.9423076923077,295.2941666666666,296.02416666666664,297.37333333333333,292.78000000000003,284.19545454545454
2023-05-23 22:18:53+00:00,288.125,291.6858333333333,275.78909090909093,250.469,242.7772727272727,237.6590909090909,242.01249999999996,240.74909090909094,227.7563636363636,240.7881818181818,253.67000000000004,254.95166666666668,262.80749999999995,280.5058333333333,276.62083333333334,292.845,293.21384615384613,294.12384615384616,295.38,290.03,284.19545454545454
2023-05-24 22:12:53+00:00,288.125,290.0269230769231,275.78909090909093,250.469,242.7772727272727,232.3758333333333,237.2507692307692,235.6716666666667,224.07666666666663,236.35166666666666,250.65333333333334,251.2346153846154,260.75461538461536,277.39923076923077,273.11769230769227,291.1823076923077,291.50714285714287,292.7314285714286,293.76714285714286,288.0992857142857,284.19545454545454
2023-06-08 22:19:00+00:00,288.125,290.0269230769231,275.78909090909093,250.469,242.7772727272727,227.62538461538463,232.845,231.33153846153849,220.4107692307692,232.0223076923077,247.1792307692308,248.07214285714286,258.45642857142855,277.39923076923077,273.11769230769227,291.1823076923077,290.00399999999996,291.4046666666666,292.14933333333335,288.0992857142857,284.19545454545454
2023-06-09 22:12:48+00:00,288.125,290.0269230769231,275.78909090909093,250.469,242.7772727272727,224.00214285714284,229.2493333333333,227.56500000000003,217.73214285714283,228.26357142857142,244.44428571428574,245.45666666666665,256.7933333333333,277.39923076923077,273.11769230769227,291.1823076923077,288.79,290.3125,290.92125,288.0992857142857,284.19545454545454
2023-07-10 22:19:17+00:00,287.586,289.8863636363636,276.50666666666666,250.125,241.89444444444442,216.62076923076924,222.12285714285716,220.7669230769231,211.6576923076923,221.46692307692308,240.39769230769232,241.16428571428574,254.41214285714287,273.55583333333334,267.695,288.965,286.49733333333336,288.3846666666667,289.25466666666665,287.78000000000003,283.05333333333334
2023-07-27 22:13:02+00:00,287.605,289.43111111111114,277.6714285714286,249.78333333333333,240.39428571428567,208.75083333333336,215.76307692307694,213.33083333333332,205.90083333333334,213.96749999999997,235.09916666666666,236.45615384615388,251.60615384615383,269.0354545454545,261.98454545454547,286.45818181818186,283.9864285714286,286.33142857142855,286.26785714285717,284.2172727272727,281.45
2023-08-27 22:19:35+00:00,287.54285714285714,289.33,278.3966666666667,251.348,238.80199999999996,206.53,210.37636363636364,207.727,206.1290909090909,212.92636363636365,232.25727272727272,235.37833333333333,253.30333333333337,265.6277777777778,264.056,286.873,282.3975,283.4691666666667,287.17692307692306,280.90700000000004,278.13166666666666
2023-08-28 22:13:20+00:00,287.15375,289.48555555555555,277.2142857142857,251.45666666666668,237.60333333333332,209.19416666666666,211.89333333333332,209.41454545454545,207.1208333333333,214.50333333333333,233.0475,236.1523076923077,255.75307692307692,267.01300000000003,265.3490909090909,287.18363636363637,283.0576923076923,283.9553846153846,287.2835714285714,281.44818181818187,277.20714285714286
2023-10-06 22:19:43+00:00,283.392,283.415,270.4425,252.02000000000004,233.4325,201.608,195.55555555555554,200.11444444444444,199.73600000000002,206.975,226.54900000000004,226.84099999999998,250.16500000000002,254.80428571428573,257.29875,281.96625,276.009,280.09299999999996,281.8990909090909,274.95750000000004,278.21000000000004
2023-10-07 22:13:32+00:00,283.6516666666667,283.9714285714286,269.802,251.15200000000004,233.51,204.71,198.827,203.78199999999998,201.4618181818182,209.41636363636363,228.61,229.10181818181817,251.48999999999998,257.4875,259.59333333333336,282.7911111111111,277.63363636363636,281.30454545454546,282.8566666666666,276.63666666666666,280.278
2023-12-17 22:19:48+00:00,282.13,284.52200000000005,264.54200000000003,245.85200000000003,231.24249999999998,217.49285714285716,206.97333333333333,211.45000000000002,207.50285714285715,220.67166666666665,233.91857142857143,236.6185714285714,258.1557142857143,261.254,265.4242857142857,283.6171428571429,281.68333333333334,285.035,290.89,283.954,282.24750000000006
2024-01-10 22:19:51+00:00,282.13,286.32666666666665,266.64000000000004,247.3766666666667,235.2,228.76285714285714,220.17333333333332,224.09833333333333,213.33,233.61166666666668,236.62333333333333,243.45285714285714,262.2485714285714,269.556,273.38714285714286,287.34285714285716,286.185,288.13166666666666,294.9916666666667,285.50333333333333,285.0880000000001
2024-01-26 22:19:50+00:00,279.07,283.24142857142857,263.6514285714286,244.25857142857146,232.33166666666668,234.5542857142857,225.76000000000002,233.49200000000002,213.53666666666666,243.92399999999998,236.67333333333337,244.8114285714286,261.92857142857144,277.065,274.91142857142853,284.5385714285714,286.18666666666667,288.28333333333336,295.20166666666665,286.2383333333334,285.0880000000001
2024-02-12 22:13:30+00:00,280.6014285714286,284.4075,264.985,245.1775,234.4042857142857,235.71375,227.1514285714286,234.52666666666667,215.4414285714286,243.94499999999996,239.30285714285716,245.76625,261.44124999999997,276.88800000000003,275.045,284.78375,286.84714285714284,288.7214285714286,294.7,286.3728571428572,285.3516666666667
2024-02-27 22:19:43+00:00,279.9166666666667,283.75,264.9985714285714,243.91000000000003,236.3457142857143,234.70714285714286,227.53571428571428,235.10500000000002,211.12166666666667,242.02399999999997,238.94500000000002,243.9542857142857,253.10857142857142,275.596,268.43857142857144,280.42,286.68285714285713,288.6657142857143,288.72166666666664,285.41333333333336,289.466
2024-03-07 22:13:35+00:00,281.5142857142857,287.67125,266.825,245.39500000000004,237.53,236.31125,228.94125,235.90000000000003,214.25428571428574,242.34166666666667,241.39857142857144,244.74124999999998,253.89,277.125,269.6875,281.58,287.10625,289.02875,289.1985714285714,286.74285714285713,288.92833333333334
2024-03-15 22:13:13+00:00,282.83,288.6311111111111,267.97444444444443,246.6077777777778,238.56444444444443,237.3122222222222,229.73777777777775,236.19500000000002,216.49,242.20714285714286,243.20875,245.66222222222223,254.56888888888886,276.7542857142857,270.0055555555556,281.9822222222222,287.5077777777778,289.1477777777778,289.275,286.7925,288.1757142857143
2024-03-23 22:13:31+00:00,280.9288888888889,286.48400000000004,265.592,246.6077777777778,238.56444444444443,237.3122222222222,224.404,236.19500000000002,212.2411111111111,242.20714285714286,243.20875,245.66222222222223,251.32600000000002,270.84999999999997,270.0055555555556,281.9822222222222,285.741,287.45799999999997,287.4222222222222,284.81666666666666,288.1757142857143
2024-04-23 22:19:02+00:00,277.60125,280.5055555555556,259.44,240.30375000000004,238.8957142857143,235.13375,221.67222222222222,230.84285714285713,205.9725,235.06000000000003,236.7671428571429,239.37875,243.09555555555556,263.13,267.8985714285715,278.39125,281.97444444444443,282.18333333333334,285.8942857142857,283.57,287.874
2024-05-02 22:12:44+00:00,276.2366666666667,279.10699999999997,253.07200000000003,233.58777777777777,238.8957142857143,232.99333333333334,217.762,225.6325,203.03555555555556,228.20857142857145,233.48250000000002,235.33777777777777,241.281,258.70624999999995,267.8985714285715,278.39125,281.97444444444443,282.18333333333334,285.8942857142857,283.57,287.874
2024-05-10 22:13:00+00:00,276.2366666666667,279.10699999999997,253.07200000000003,233.58777777777777,238.8957142857143,232.99333333333334,213.6909090909091,220.55777777777777,200.243,222.75375,229.89666666666668,235.33777777777777,241.281,258.70624999999995,267.8985714285715,278.39125,278.624,280.719,284.0125,281.2725,287.874
2024-06-03 22:12:29+00:00,276.2366666666667,279.10699999999997,253.07200000000003,233.58777777777777,238.8957142857143,232.99333333333334,213.6909090909091,220.55777777777777,200.243,222.75375,229.89666666666668,235.33777777777777,241.281,258.70624999999995,267.8985714285715,278.39125,278.624,279.26363636363635,281.92555555555555,277.9977777777778,287.874
2024-06-11 22:12:42+00:00,276.2366666666667,279.10699999999997,253.07200000000003,233.58777777777777,235.73125000000002,231.121,211.18416666666667,217.161,198.48363636363635,222.75375,229.89666666666668,235.33777777777777,241.281,258.70624999999995,267.8985714285715,278.39125,278.624,278.43333333333334,280.475,277.9977777777778,287.874
