dates,nzd0338-0000,nzd0338-0001,nzd0338-0002,nzd0338-0003,nzd0338-0004,nzd0338-0005,satname
1999-09-29 21:54:04+00:00,306.69,349.46,353.54,354.61,360.28,322.3,L7
1999-12-09 22:00:09+00:00,323.34000000000003,347.88,352.67,350.72,353.155,335.20000000000005,L7
2000-01-19 21:53:49+00:00,323.1766666666667,346.85999999999996,353.1166666666666,350.72,353.155,335.20000000000005,L7
2000-02-27 21:59:52+00:00,327.78,347.225,352.765,351.62000000000006,353.5933333333333,340.7266666666667,L7
2000-05-01 21:59:30+00:00,335.54499999999996,342.55499999999995,350.7925,350.49666666666667,351.2133333333333,349.94000000000005,L7
2000-08-05 21:58:20+00:00,328.9066666666667,330.6466666666667,336.94,347.92333333333335,347.41333333333336,351.78,L7
2000-11-25 21:57:34+00:00,320.78,305.745,313.46,339.11,334.63,,L7
2000-12-04 21:51:22+00:00,334.74333333333334,305.745,338.195,349.08500000000004,346.53499999999997,361.14,L7
2000-12-20 21:51:28+00:00,337.155,305.745,344.23333333333335,351.34999999999997,349.51666666666665,357.61,L7
2001-01-05 21:51:28+00:00,335.72200000000004,305.745,344.23333333333335,352.0625,350.9175,344.96999999999997,L7
2001-02-06 21:51:26+00:00,337.054,295.38,359.62,356.37999999999994,356.34666666666664,344.96999999999997,L7
2001-09-18 21:49:29+00:00,365.61,352.91,360.81,,362.87,334.98,L7
2001-12-30 21:55:49+00:00,355.55,350.555,356.84000000000003,351.83,358.53499999999997,340.395,L7
2002-02-16 21:55:42+00:00,351.2033333333334,347.8833333333334,356.64000000000004,352.655,359.3866666666666,333.2,L7
2002-09-12 21:55:07+00:00,357.9,354.26,364.79,,361.98,353.05,L7
2002-10-23 21:48:51+00:00,361.125,354.08500000000004,362.545,360.05,362.94,357.21000000000004,L7
2002-10-30 21:55:01+00:00,356.06,353.4066666666667,361.40333333333336,358.995,359.96999999999997,352.27,L7
2002-12-26 21:49:23+00:00,360.5525,354.3725,362.1975,360.50666666666666,359.96999999999997,352.27,L7
2003-01-02 21:55:34+00:00,355.022,352.0,359.704,352.78,351.09,348.9875,L7
2003-01-27 21:49:33+00:00,356.3516666666667,352.66499999999996,359.98,353.25,353.108,351.038,L7
2003-02-12 21:49:43+00:00,356.3516666666667,352.66499999999996,359.98,353.25,353.108,344.0933333333333,L7
2013-11-14 22:02:45+00:00,306.65,323.16,338.14,329.55,,,L8
2014-02-02 22:02:05+00:00,304.895,320.115,333.475,329.55,,,L8
2014-02-18 22:01:51+00:00,307.1566666666667,323.75333333333333,336.13666666666666,338.625,350.88,,L8
2014-09-30 22:01:12+00:00,307.19,326.09,340.27,344.02,349.17,,L8
2015-10-10 22:07:14+00:00,316.21,323.26,328.96,330.46,330.58,,L8
2015-10-19 22:01:05+00:00,309.21500000000003,321.5,332.505,332.53499999999997,330.58,,L8
2015-12-13 22:07:21+00:00,314.19666666666666,323.78333333333336,332.9433333333333,331.09666666666664,334.78499999999997,312.15,L8
2017-02-10 22:01:00+00:00,304.04,318.2,332.09,331.67,,,L8
2017-12-11 22:01:12+00:00,309.33,310.32,329.56,,,,L8
2018-03-24 22:06:44+00:00,313.895,316.15999999999997,326.09000000000003,,,,L8
2019-10-05 22:07:36+00:00,331.43,331.6,340.1,344.05,,324.2,L8
2019-10-21 22:07:37+00:00,324.055,327.355,333.21500000000003,338.69,336.9,324.2,L8
2019-10-30 22:01:26+00:00,318.45,325.6266666666667,334.0133333333333,335.96,336.9,324.2,L8
2020-03-13 22:07:06+00:00,318.0375,321.21000000000004,325.655,335.96,336.9,324.2,L8
2020-04-23 22:00:35+00:00,305.3,315.44666666666666,322.58666666666664,337.695,343.7,,L8
2020-09-21 22:07:30+00:00,304.97,318.875,329.16499999999996,337.92499999999995,337.605,,L8
2020-10-23 22:07:33+00:00,320.645,324.415,330.73,332.01,332.28999999999996,,L8
2021-01-04 22:01:18+00:00,314.6133333333333,318.9866666666667,329.3233333333333,332.01,332.28999999999996,,L8
2021-09-17 22:01:20+00:00,307.63,329.28,341.43,348.43,351.46,,L8
2021-12-30 22:01:20+00:00,314.825,329.615,340.875,349.525,353.895,,L9
2022-01-15 22:01:17+00:00,311.68666666666667,324.1033333333333,335.93,349.525,353.895,,L9
2022-01-30 22:07:22+00:00,311.395,321.07,331.8475,349.525,353.895,,L8
2022-10-21 22:07:41+00:00,328.78,327.21,335.44,337.43,339.89,,L9
2022-11-14 22:07:47+00:00,329.61,326.96500000000003,335.58500000000004,337.695,338.985,,L8
2022-11-15 22:01:31+00:00,322.2633333333333,325.2166666666667,334.79333333333335,337.74333333333334,339.6466666666667,,L9
2022-11-22 22:07:41+00:00,324.3275,325.7375,335.0025,337.84749999999997,339.6275,,L9
2022-12-25 22:01:26+00:00,321.62199999999996,324.928,334.684,338.966,340.47200000000004,,L8
2023-01-02 22:01:30+00:00,318.7316666666666,322.5133333333333,333.35833333333335,338.966,340.47200000000004,,L9
2023-01-17 22:07:30+00:00,318.95714285714286,322.1328571428572,332.08714285714285,338.966,340.47200000000004,,L8
2023-03-14 22:07:23+00:00,318.37624999999997,321.79125,330.59125,336.88,340.47200000000004,,L9
2023-10-08 22:07:22+00:00,328.82,324.63,335.2,337.18,336.74,,L9
2023-10-09 22:01:12+00:00,315.28,316.885,333.47,339.18,337.475,,L8
2023-10-17 22:01:17+00:00,311.1333333333333,318.21999999999997,333.37,339.83666666666664,337.2966666666667,,L9
2023-11-10 22:01:11+00:00,310.47249999999997,319.9525,334.4675,341.0925,338.9175,,L8
2024-09-17 22:00:52+00:00,301.0,322.46,334.08,341.73,347.8,,L9
2024-10-10 22:07:10+00:00,312.40999999999997,323.99,333.835,340.635,342.365,,L9
2024-10-11 22:01:02+00:00,308.84,319.23333333333335,331.39,340.635,342.365,,L8
2024-10-19 22:01:10+00:00,312.2,323.0525,334.325,344.8066666666667,347.95666666666665,,L9
2024-11-11 22:07:15+00:00,314.634,323.644,333.938,342.04,344.84000000000003,,L9
2024-11-12 22:01:02+00:00,312.8233333333333,322.63,333.4,342.04,344.84000000000003,,L8
2024-12-05 22:07:21+00:00,314.24285714285713,322.5571428571429,332.71999999999997,342.04,344.84000000000003,,L8
2025-01-06 22:06:54+00:00,313.07124999999996,322.1125,332.4975,340.46999999999997,343.944,,L8
