dates,satname,nzd0338-0000,nzd0338-0001,nzd0338-0002,nzd0338-0003,nzd0338-0004,nzd0338-0005
2003-01-02 21:55:10.157000,L7,354.33,346.24,354.28,352.85,357.49,322.69
2003-01-02 21:55:34.113000,L7,332.90,342.51,349.73,329.60,324.45,339.14
2003-01-27 21:49:33.029000,L7,363.00,355.99,361.36,355.13,361.18,359.24
2003-02-12 21:49:43.898000,L7,,,,,,309.37
2003-04-08 21:55:59.443000,L7,327.69,316.90,349.40,355.10,353.79,
2011-09-13 21:55:21.722000,L5,355.94,357.64,359.71,367.55,365.17,360.89
2013-10-29 22:02:46.185000,L8,373.35,363.99,372.54,373.99,379.79,390.77
2013-11-14 22:02:45.355000,L8,306.65,323.16,338.14,329.55,,
2014-02-02 22:02:05.518000,L8,303.14,317.07,328.81,,,
2014-02-18 22:01:51.922000,L8,311.68,331.03,341.46,347.70,350.88,
2014-09-30 22:01:12.529000,L8,307.19,326.09,340.27,344.02,349.17,
2014-11-08 22:07:04.045000,L8,301.77,316.96,330.74,,,
2015-09-24 22:07:13.635000,L8,321.03,325.57,333.81,335.03,331.39,
2015-10-10 22:07:14.813000,L8,316.21,323.26,328.96,330.46,330.58,
2015-10-19 22:01:05.887000,L8,302.22,319.74,336.05,334.61,,
2015-12-13 22:07:21.432000,L8,324.16,328.35,333.82,328.22,338.99,312.15
2016-01-30 22:06:53.492000,L8,304.84,312.98,326.70,,,
2016-03-02 22:06:43.439000,L8,310.58,324.98,334.84,341.84,350.51,300.29
2016-11-22 22:01:23.648000,L8,307.78,323.13,339.30,330.62,,
2016-12-15 22:07:06.028000,L8,307.26,315.04,329.58,,,
2017-02-10 22:01:00.454000,L8,304.04,318.20,332.09,331.67,,
2017-10-15 22:07:07.600000,L8,301.75,318.97,333.38,336.74,,
2017-12-11 22:01:12.448000,L8,309.33,310.32,329.56,,,
2018-03-24 22:06:44.096000,L8,318.46,322.00,322.62,,,
2018-10-18 22:06:41.631000,L8,309.43,325.23,337.92,340.33,342.33,
2018-11-12 22:00:59.324000,L8,313.99,329.32,341.03,,,
2019-03-27 22:06:23.509000,L8,294.61,295.08,324.63,335.34,346.37,
2019-08-02 22:06:53.904000,L8,,299.21,329.64,337.01,340.34,
2019-10-05 22:07:12.239000,L8,304.51,308.44,330.84,341.38,342.14,
2019-10-05 22:07:36.198000,L8,331.43,331.60,340.10,344.05,280.32,324.20
2019-10-21 22:07:13.798000,L8,314.04,325.84,338.79,348.01,350.78,
2019-10-21 22:07:37.761000,L8,316.68,323.11,326.33,333.33,336.90,
2019-10-30 22:01:26.665000,L8,307.24,322.17,335.61,330.50,,
2020-03-13 22:07:06.074000,L8,316.80,307.96,300.58,,,
2020-04-23 22:00:35.031000,L8,291.86,316.21,331.57,344.89,343.70,
2020-09-21 22:07:06.770000,L8,306.42,325.09,338.87,347.85,344.35,
2020-09-21 22:07:30.724000,L8,318.08,321.54,326.76,330.96,331.51,
2020-10-23 22:07:09.980000,L8,319.84,330.72,342.50,345.97,349.29,
2020-10-23 22:07:33.943000,L8,323.21,327.29,334.70,333.06,333.07,
2021-01-04 22:01:18.489000,L8,302.55,308.13,326.51,,,
2021-09-17 22:01:20.617000,L8,307.63,329.28,341.43,348.43,351.46,
2021-12-29 22:07:05.180000,L8,308.14,318.14,330.72,,,
2021-12-30 22:01:20.361000,L9,322.02,329.95,340.32,350.62,356.33,
2022-01-14 22:07:03.358000,L8,307.78,319.75,329.74,,,
2022-01-15 22:01:17.704000,L9,305.41,313.08,326.04,,,
2022-01-30 22:07:22.237000,L8,310.52,311.97,319.60,,,
2022-01-31 22:01:19.676000,L9,376.23,357.15,367.21,365.62,375.72,380.41
2022-03-04 22:01:04.617000,L9,404.98,356.67,356.79,365.70,381.07,384.06
2022-10-21 22:07:17.454000,L9,306.48,317.84,330.88,338.19,,
2022-10-21 22:07:41.412000,L9,328.78,327.21,335.44,337.43,339.89,
2022-11-14 22:07:23.103000,L8,307.22,321.73,333.55,337.99,340.49,
2022-11-14 22:07:47.062000,L8,330.44,326.72,335.73,337.96,338.08,
2022-11-15 22:01:31.563000,L9,307.57,321.72,333.21,337.84,340.97,
2022-11-22 22:07:17.676000,L9,305.44,312.93,327.73,,,
2022-11-22 22:07:41.635000,L9,330.52,327.30,335.63,338.16,339.57,
2022-12-25 22:01:26.931000,L8,310.80,321.69,333.41,343.44,343.85,
2023-01-01 22:07:15.088000,L8,318.52,323.75,335.64,346.46,345.09,
2023-01-02 22:01:30.470000,L9,304.28,310.44,326.73,,,
2023-01-17 22:07:06.294000,L8,307.27,317.28,329.85,337.22,,
2023-01-17 22:07:30.257000,L8,320.31,319.85,324.46,,,
2023-02-10 22:07:20.353000,L9,302.90,305.03,323.69,340.35,339.58,
2023-03-14 22:07:23.107000,L9,314.31,319.40,320.12,326.45,,
2023-10-08 22:06:58.230000,L9,304.21,316.39,331.03,337.24,,
2023-10-08 22:07:22.193000,L9,328.82,324.63,335.20,337.18,336.74,
2023-10-09 22:01:12.515000,L8,301.74,309.14,331.74,341.18,338.21,
2023-10-17 22:01:17.972000,L9,302.84,320.89,333.17,341.15,336.94,
2023-11-10 22:01:11.260000,L8,308.49,325.15,337.76,344.86,343.78,
2023-11-25 22:07:08.521000,L9,303.71,309.70,324.57,,,
2023-12-19 22:07:03.114000,L8,304.76,310.08,326.77,,,
2024-03-08 22:07:05.574000,L8,317.91,313.38,318.97,324.15,330.99,
2024-09-17 22:00:52.686000,L9,301.00,322.46,334.08,341.73,347.80,
2024-10-10 22:07:10.262000,L9,323.82,325.52,333.59,339.54,336.93,
2024-10-11 22:01:02.888000,L8,301.70,309.72,326.50,,,
2024-10-19 22:01:10.603000,L9,322.28,334.51,343.13,353.15,359.14,
2024-11-11 22:07:15.564000,L9,324.37,326.01,332.39,333.74,335.49,
2024-11-12 22:01:02.429000,L8,303.77,317.56,330.71,,,
2024-11-19 22:06:55.886000,L8,301.33,312.93,327.54,,,
2024-12-05 22:07:21.239000,L8,322.76,322.12,328.64,,,
2025-01-06 22:06:54.484000,L8,304.87,319.00,330.94,334.19,340.36,
2025-02-23 22:07:07.365000,L8,312.72,308.19,319.65,,,
2025-08-26 22:07:21.236000,L9,323.80,319.64,329.05,336.73,329.03,
2025-09-19 22:07:27.204000,L8,320.11,313.99,324.99,,,
2025-10-14 22:01:19.534000,L8,310.10,325.94,334.73,346.73,346.71,
2025-10-30 22:01:20.659000,L8,312.75,328.41,337.96,347.68,344.51,
2025-11-07 22:01:25.689000,L9,309.05,323.58,335.27,344.30,342.96,
2025-11-14 22:07:12.381000,L9,305.45,314.02,327.44,,,
