dates,satname,nzd0566-0000,nzd0566-0001,nzd0566-0006,nzd0566-0007,nzd0566-0008,nzd0566-0002,nzd0566-0003,nzd0566-0004,nzd0566-0005,nzd0566-0009,nzd0566-0010,nzd0566-0011
2000-11-25 21:57:34.931000,L7,227.38,227.16,214.01,223.81,243.64,217.19,232.26,217.67,228.62,253.97,221.70,221.43
2001-01-03 22:03:24.303000,L7,224.37,219.01,221.06,218.32,218.99,218.13,215.38,224.06,223.89,220.85,223.23,235.71
2001-01-19 22:03:31.103000,L7,184.55,178.81,159.64,158.66,164.87,177.22,180.90,178.38,177.93,165.08,156.78,164.13
2001-02-13 21:57:39.607000,L7,198.88,200.19,215.71,192.82,198.74,198.44,202.79,218.40,206.16,180.52,174.20,180.01
2001-02-20 22:03:48.640000,L7,216.84,194.55,204.50,188.63,188.87,198.86,195.80,205.55,196.85,182.94,187.05,178.36
2001-03-08 22:03:44.911000,L7,226.79,247.06,241.97,230.88,233.11,241.96,247.08,269.39,248.66,242.82,239.17,248.26
2001-04-02 21:57:18.479000,L7,215.14,177.75,164.89,159.03,,185.86,191.69,166.91,182.61,169.38,93.54,103.65
2001-05-20 21:57:04.892000,L7,162.90,146.26,68.20,76.26,158.19,157.95,151.29,167.32,172.85,154.12,,
2001-06-05 21:56:52.440000,L7,,,158.96,,,,,24.96,169.88,,,
2001-07-07 21:56:36.067000,L7,213.76,207.03,210.60,204.11,200.27,199.32,199.72,206.60,210.26,195.05,199.68,199.84
2001-08-15 22:02:14.505000,L7,218.89,221.51,216.35,211.88,206.95,212.78,209.63,215.38,211.25,212.27,210.93,211.86
2001-10-11 21:55:21.747000,L7,205.36,201.80,196.21,194.56,196.32,197.22,195.74,198.08,196.91,195.08,197.99,202.57
2002-01-15 21:55:59.365000,L7,171.89,77.43,147.60,161.81,168.62,167.29,166.90,47.74,167.39,161.55,165.49,
2002-01-22 22:02:16.754000,L7,,87.78,103.40,121.56,124.32,49.44,50.34,25.47,151.38,,,
2002-02-16 21:56:06.046000,L7,231.23,231.63,242.48,241.53,235.71,218.48,252.12,245.62,255.89,238.67,234.59,249.07
2002-03-04 21:56:09.860000,L7,209.71,204.76,211.63,197.14,191.92,202.48,202.47,204.64,204.10,193.18,198.08,203.32
2002-03-11 22:01:55.664000,L7,250.22,237.42,255.91,265.09,255.92,247.47,264.95,263.71,256.88,249.98,238.46,244.85
2002-03-27 22:01:49.448000,L7,161.58,171.89,139.82,175.20,150.35,121.65,120.05,116.78,174.59,168.74,156.94,166.87
2002-05-07 21:56:03.729000,L7,160.99,149.32,,146.96,158.51,162.57,153.71,156.73,18.22,163.16,151.68,
2002-05-30 22:01:37.827000,L7,132.46,133.05,,,,162.35,61.19,38.30,,,,
2002-07-17 22:01:44.458000,L7,115.39,13.10,,137.77,157.51,161.16,79.09,40.15,,121.89,,
2002-08-02 22:01:13.191000,L7,211.40,213.46,396.42,367.85,312.99,237.90,262.11,355.16,,325.29,214.14,203.47
2002-08-27 21:55:12.096000,L7,202.12,198.26,198.24,194.43,196.77,189.07,193.69,193.93,197.04,191.38,191.66,189.09
2002-09-12 21:55:07.575000,L7,205.02,200.44,197.70,194.10,191.43,200.15,197.60,203.25,197.21,192.58,198.03,202.30
2002-10-05 22:01:07.311000,L7,,,146.65,100.22,,,,41.97,132.76,,,
2002-10-14 21:54:55.882000,L7,,,135.14,89.01,140.19,151.56,149.82,124.18,159.50,140.69,,
2002-10-30 21:55:01.471000,L7,201.05,199.53,200.16,197.67,198.43,197.05,196.07,206.62,200.15,195.18,199.34,199.56
2002-12-08 22:01:15.667000,L7,131.14,148.57,,,,99.29,146.48,141.76,,,,
2003-01-02 21:55:34.113000,L7,212.87,211.62,215.91,222.49,211.33,214.07,227.42,230.82,225.39,225.91,207.84,213.40
2003-01-18 21:55:42.118000,L7,183.06,177.98,194.29,188.26,197.50,181.54,184.85,190.60,193.71,182.27,167.56,175.94
2003-01-25 22:01:54.646000,L7,211.67,200.34,190.26,192.25,199.78,189.94,194.37,198.12,198.59,198.32,197.21,193.08
2003-02-19 21:55:54.479000,L7,194.77,191.78,187.14,193.53,230.18,205.91,185.38,222.22,197.22,193.24,197.60,141.11
2003-03-07 21:55:58.558000,L7,194.23,191.12,191.84,187.57,186.88,199.12,194.30,197.07,194.11,186.21,190.91,188.48
2003-03-14 22:02:08.508000,L7,210.20,206.15,168.27,182.33,196.70,206.71,199.82,196.00,195.13,186.68,186.97,191.54
2003-03-23 21:55:52.571000,L7,200.28,203.42,201.95,182.33,201.60,207.74,198.31,202.44,195.75,191.18,194.35,191.19
2003-04-15 22:02:09.929000,L7,231.42,233.85,225.13,223.31,211.05,234.01,239.31,242.51,226.56,221.01,225.06,222.30
2003-04-24 21:55:58.309000,L7,,,68.20,59.83,156.21,151.77,149.91,158.80,166.73,58.82,,
2003-07-21 21:43:45.776000,L5,226.27,222.89,217.55,219.13,218.06,212.85,219.79,214.72,230.71,221.42,219.19,227.56
2003-08-13 21:49:56.757000,L5,160.62,154.17,147.23,148.95,149.06,158.11,149.24,148.52,147.29,98.32,102.46,112.47
2003-08-29 21:50:38.152000,L5,166.87,157.16,161.67,155.66,54.96,160.35,152.74,156.17,155.09,75.73,79.17,96.38
2003-10-16 21:51:19.969000,L5,187.50,181.95,181.25,178.14,175.40,179.94,177.39,181.30,180.24,176.61,172.78,177.67
2003-12-03 21:51:55.424000,L5,190.28,187.48,183.02,178.15,176.33,181.87,183.43,182.95,187.86,175.21,172.75,175.56
2003-12-28 21:45:57.554000,L5,177.34,173.57,159.82,153.18,152.53,171.46,169.83,169.13,168.23,148.45,149.20,156.36
2004-04-02 21:46:30.745000,L5,202.30,196.51,197.96,196.53,193.42,196.73,198.40,196.66,200.21,189.86,191.07,193.89
2004-04-09 21:52:31.725000,L5,188.04,186.81,182.07,178.04,174.37,181.57,180.05,180.45,180.73,174.86,177.80,176.72
2004-04-09 21:52:55.698000,L5,216.19,212.76,216.23,217.99,213.52,211.42,214.71,213.29,214.79,212.59,207.58,220.40
2004-04-18 21:47:01.335000,L5,207.95,198.22,197.96,199.71,196.99,204.08,193.92,196.96,201.50,189.35,192.56,192.50
2004-04-25 21:53:23.341000,L5,165.08,161.18,156.47,150.32,140.86,161.84,154.22,159.89,154.82,140.90,129.28,141.30
2004-05-20 21:47:56.357000,L5,212.96,199.98,213.51,189.20,191.23,257.04,258.72,228.75,203.36,186.02,172.79,171.87
2004-06-05 21:48:24.950000,L5,194.58,191.32,188.04,184.07,177.47,185.36,184.63,183.68,187.41,178.05,171.01,174.26
2004-06-12 21:54:23.537000,L5,165.04,155.65,116.03,54.54,114.36,159.42,140.03,,101.04,138.32,,
2004-06-12 21:54:47.510000,L5,172.18,156.57,128.44,57.78,132.68,164.64,140.82,29.28,112.91,142.81,,
2004-07-14 21:55:18.989000,L5,,,148.70,155.59,154.01,,,,106.40,155.64,45.98,
2004-07-23 21:49:45.084000,L5,200.07,193.36,188.31,179.90,177.62,193.25,187.59,188.04,190.73,180.17,166.35,172.32
2004-07-30 21:55:39.919000,L5,216.71,208.84,207.63,206.38,204.40,205.46,203.15,203.75,205.43,203.27,200.86,205.85
2004-07-30 21:56:03.892000,L5,173.61,168.91,163.60,156.26,155.51,163.81,164.49,150.37,158.68,157.87,31.73,
2004-08-15 21:56:01.630000,L5,174.50,168.71,165.40,161.25,158.58,166.43,155.70,155.55,164.26,163.46,154.10,156.54
2004-08-15 21:56:25.603000,L5,233.31,225.72,221.37,221.02,215.11,218.13,225.79,232.06,225.46,217.48,207.58,215.73
2004-08-24 21:50:29.935000,L5,191.17,188.28,184.74,177.47,178.88,182.89,182.02,181.77,182.88,181.78,170.73,174.66
2004-09-16 21:56:53.497000,L5,181.52,179.55,172.66,173.51,170.20,175.84,173.82,172.31,175.76,174.62,166.17,171.23
2004-09-25 21:51:19.231000,L5,193.15,189.95,184.43,183.00,180.56,184.51,185.33,183.02,183.24,181.82,180.42,178.54
2004-10-02 21:57:38.853000,L5,128.55,151.35,,69.78,136.14,156.85,145.33,125.85,,151.39,140.73,146.09
2004-10-18 21:57:35.668000,L5,,,150.93,144.85,140.97,,,33.81,142.88,143.11,123.23,141.86
2004-11-12 21:52:15.232000,L5,200.56,194.71,198.74,191.27,192.47,190.22,189.60,195.56,197.36,186.93,186.02,187.74
2005-01-06 21:59:00.856000,L5,182.10,182.15,180.02,169.09,167.96,175.51,177.61,181.92,183.23,166.14,165.43,169.51
2005-01-15 21:53:21.356000,L5,181.66,181.47,180.32,178.32,173.19,177.98,172.87,178.03,176.88,165.87,168.84,172.36
2005-02-23 22:00:07.370000,L5,192.65,190.86,186.58,187.23,181.83,185.42,187.25,188.97,187.08,182.78,181.49,184.88
2005-03-04 21:54:04.136000,L5,189.43,190.05,183.37,180.16,176.87,182.55,185.45,185.59,186.85,177.76,172.85,178.06
2005-03-11 21:59:55.791000,L5,198.02,200.29,204.73,193.51,196.22,195.25,203.60,197.74,199.05,193.50,195.92,197.31
2005-03-27 22:00:03.252000,L5,210.03,210.68,210.92,204.93,199.17,203.08,207.32,206.88,202.32,198.32,194.62,195.83
2005-04-05 21:54:19.058000,L5,209.24,203.13,200.96,194.13,191.54,196.24,196.22,202.12,199.44,188.33,191.88,191.38
2005-04-12 22:00:30.943000,L5,184.94,182.83,174.11,170.02,167.39,175.88,176.88,176.80,175.41,169.10,167.85,172.02
2005-04-21 21:54:22.812000,L5,208.39,202.05,201.70,196.84,194.53,203.18,196.33,202.33,199.37,193.24,199.71,198.52
2005-04-28 22:00:11.734000,L5,191.68,189.57,179.96,174.42,175.77,184.26,185.13,183.26,181.42,172.65,173.78,177.64
2005-05-23 21:54:36.577000,L5,142.97,143.41,130.46,131.47,135.84,154.28,140.79,134.30,136.54,128.10,139.33,143.35
2005-05-30 22:00:27.276000,L5,170.70,166.25,158.67,152.94,153.26,163.74,161.00,158.27,156.82,142.04,150.51,154.92
2005-06-08 21:54:44.925000,L5,202.26,199.53,189.30,187.09,180.06,195.13,193.69,190.80,189.92,185.59,188.47,186.76
2005-06-15 22:00:34.314000,L5,,,148.23,133.09,122.66,,84.53,117.31,146.49,72.80,,
2005-08-27 21:55:20.007000,L5,192.85,191.16,180.64,181.20,175.56,184.28,184.81,183.62,182.46,176.68,174.25,179.24
2005-09-12 21:55:22.413000,L5,191.81,188.29,183.38,182.18,177.12,181.76,179.21,180.97,182.22,177.25,173.94,182.48
2005-09-19 22:01:08.704000,L5,203.13,198.90,197.77,196.50,191.77,198.29,194.91,199.74,201.05,190.23,190.27,192.48
2005-09-28 21:55:20.450000,L5,187.49,185.89,181.71,179.31,175.68,179.38,178.73,181.60,182.44,173.23,170.06,178.61
2005-10-30 21:55:15.307000,L5,203.84,202.68,191.56,187.89,187.22,195.93,195.45,202.28,197.47,183.71,185.73,185.65
2005-11-22 22:01:58.720000,L5,185.14,183.66,181.72,182.28,178.69,179.46,177.58,182.23,184.35,175.87,174.95,180.90
2006-02-19 21:57:51.685000,L5,187.41,184.20,177.15,172.50,169.53,180.11,179.74,179.11,177.20,169.22,168.57,176.68
2006-02-26 22:03:47.179000,L5,189.83,195.60,185.26,182.33,181.57,183.00,185.44,188.45,185.80,179.81,179.44,183.23
2006-06-27 22:00:00.431000,L5,201.27,195.98,195.98,189.35,184.37,195.23,193.26,192.02,193.35,180.70,179.44,183.70
2006-09-06 22:06:43.491000,L5,,,154.46,132.85,26.97,,,,,82.00,151.35,148.31
2006-09-15 22:01:03.273000,L5,,,180.96,169.53,166.81,10.11,177.82,179.02,178.43,165.50,164.37,172.33
2006-09-22 22:06:54.827000,L5,200.30,198.95,197.65,191.78,191.06,193.21,193.57,197.88,194.03,190.58,190.89,194.91
2006-09-22 22:07:18.800000,L5,196.34,194.98,193.94,187.80,187.53,189.11,190.30,194.53,191.53,186.99,186.26,191.17
2006-10-08 22:07:29.137000,L5,178.59,178.02,175.91,177.80,178.08,184.99,182.31,180.03,183.69,176.23,173.29,177.57
2006-11-02 22:01:32.743000,L5,191.80,190.69,182.71,179.48,181.60,182.10,183.89,185.08,186.39,192.52,197.14,185.79
2006-12-11 22:08:04.096000,L5,187.20,182.52,174.79,172.67,169.94,176.43,175.57,179.46,180.30,170.72,168.15,173.92
2007-01-05 22:02:04.371000,L5,185.96,183.80,176.52,174.14,171.25,178.93,180.10,181.88,184.16,168.66,169.70,172.64
2007-01-21 22:02:09.591000,L5,192.01,191.83,186.31,182.67,181.42,187.33,186.32,188.26,188.14,180.03,182.11,184.49
2007-09-09 22:06:09.271000,L5,203.89,199.43,195.30,190.38,190.19,192.44,190.51,195.98,197.27,185.91,191.18,190.41
2007-09-09 22:06:33.244000,L5,201.87,198.43,191.55,189.76,188.35,189.17,189.08,194.32,195.94,185.19,189.47,189.67
2008-02-25 21:57:37.029000,L5,183.77,183.38,178.49,177.63,175.58,179.76,180.09,178.72,180.86,174.63,179.96,178.42
2008-03-03 22:03:15.875000,L5,187.20,184.18,177.57,175.84,175.71,181.58,179.38,179.90,182.16,175.51,175.07,177.95
2008-10-29 21:56:36.227000,L5,204.65,195.50,189.32,185.40,187.28,189.50,190.19,194.94,191.96,186.74,185.86,185.82
2008-10-29 21:57:00.343000,L5,199.76,194.05,185.08,183.91,184.06,186.80,188.26,190.58,190.69,185.95,183.15,184.28
2008-12-25 21:51:46.135000,L5,199.30,195.90,193.47,189.26,191.05,195.11,191.80,197.07,197.11,188.16,194.63,195.07
2009-02-02 21:58:34.187000,L5,187.75,191.63,179.68,180.70,175.28,191.02,185.52,186.76,187.94,176.58,169.95,172.27
2009-02-02 21:58:58.159000,L5,188.93,191.67,181.01,182.17,176.60,191.80,186.88,187.37,189.28,178.25,171.73,172.77
2010-01-29 21:58:05.346000,L5,194.88,187.15,185.09,181.54,179.32,186.33,187.29,184.26,187.87,181.07,177.19,181.89
2010-02-05 22:03:53.684000,L5,187.85,183.09,180.05,175.05,172.08,179.90,181.74,178.65,187.16,170.59,171.46,173.10
2010-02-05 22:04:17.799000,L5,186.65,181.70,179.99,174.87,172.52,179.37,180.75,177.56,187.13,170.03,171.34,172.61
2010-02-21 22:03:56.549000,L5,190.63,184.89,180.31,177.02,174.15,181.34,185.86,185.41,186.06,177.12,172.51,178.24
2010-02-21 22:04:20.664000,L5,190.09,182.50,177.70,174.19,171.46,179.69,184.36,182.68,183.92,174.55,170.19,175.31
2010-10-03 22:03:04.727000,L5,259.72,259.89,261.78,257.55,255.48,260.03,256.45,263.24,261.21,250.89,255.42,252.82
2010-10-12 21:57:13.086000,L5,187.39,184.99,177.24,176.69,174.76,181.87,177.64,182.60,178.88,175.90,174.92,178.80
2010-11-04 22:02:50.090000,L5,192.61,188.38,186.73,186.06,189.12,185.82,186.58,187.40,188.76,187.11,187.03,187.83
2010-12-22 22:02:53.389000,L5,203.72,203.76,197.80,196.36,195.21,201.25,199.06,201.16,201.11,195.47,197.74,201.21
2011-01-07 22:02:56.182000,L5,186.04,182.88,183.10,179.66,177.89,179.82,180.49,181.61,184.96,176.02,174.16,174.53
2011-01-07 22:03:20.155000,L5,181.62,176.64,178.80,174.70,173.23,175.23,175.12,177.33,179.70,170.76,169.63,170.24
2011-01-16 21:57:09.950000,L5,183.67,180.44,182.50,178.07,174.09,177.61,176.70,178.95,183.78,172.38,170.31,168.98
2011-01-23 22:02:56.734000,L5,185.14,171.23,179.28,162.35,170.84,171.57,171.23,182.67,178.30,128.39,87.61,
2011-01-23 22:03:20.850000,L5,189.18,178.33,182.10,169.19,175.35,174.46,173.22,187.32,184.44,147.74,118.55,25.99
2011-02-08 22:02:59.125000,L5,190.48,186.38,180.30,177.17,175.08,181.59,183.51,180.92,186.46,176.02,171.28,172.93
2011-02-08 22:03:23.241000,L5,189.05,185.54,179.45,175.62,173.37,180.74,181.59,179.57,185.12,174.60,170.37,172.16
2011-02-17 21:57:12.898000,L5,192.17,182.67,180.71,172.21,173.74,180.95,181.56,177.58,182.27,170.41,167.98,171.46
2011-03-12 22:02:55.330000,L5,185.93,179.66,182.29,178.37,171.74,179.26,180.86,179.42,180.39,168.83,170.84,171.39
2011-03-12 22:03:19.303000,L5,184.73,177.99,181.24,176.06,170.40,178.50,178.00,177.26,179.00,167.49,169.11,171.02
2011-03-28 22:02:50.009000,L5,188.63,182.44,183.58,176.71,173.47,181.94,181.44,181.00,183.30,169.61,171.65,173.38
2011-09-13 21:55:45.838000,L5,168.60,156.73,162.99,160.53,156.50,163.18,155.04,154.14,160.65,155.54,150.25,158.20
2013-04-11 22:09:26.995000,L8,216.87,224.00,219.21,211.74,209.94,214.19,208.86,218.12,222.95,217.86,230.16,233.02
2013-04-18 22:14:49.119000,L8,217.78,213.64,196.17,193.85,194.39,207.02,202.66,201.36,201.65,191.71,196.43,191.73
2013-05-13 22:09:11.169000,L8,,,166.24,155.24,148.96,,145.23,153.69,168.08,105.71,,
2013-05-20 22:15:02.435000,L8,196.48,197.50,191.60,192.25,186.68,193.93,192.83,188.43,195.32,184.06,182.62,186.85
2013-05-29 22:09:17.297000,L8,203.07,198.30,194.61,190.82,187.55,193.81,195.60,194.26,196.72,184.65,193.23,191.38
2013-06-05 22:15:03.120000,L8,219.57,218.39,213.70,217.87,209.03,213.84,215.39,217.37,219.44,215.72,214.00,217.86
2013-06-05 22:15:27.079000,L8,219.27,218.05,213.56,217.36,208.69,213.60,214.87,217.02,219.03,215.27,213.15,217.57
2013-07-07 22:15:00.081000,L8,170.45,160.95,168.83,162.53,152.83,167.69,162.39,162.63,168.42,149.99,151.33,152.70
2013-07-07 22:15:24.044000,L8,222.39,223.82,217.61,220.64,219.77,217.12,218.42,216.57,219.55,213.95,223.60,221.08
2013-07-23 22:14:58.777000,L8,224.09,223.11,214.58,218.59,226.05,216.60,218.95,218.75,218.40,215.94,218.08,220.03
2013-07-23 22:15:22.744000,L8,223.07,221.78,213.40,217.95,226.10,215.09,217.90,217.71,217.00,215.66,215.95,219.14
2013-09-02 22:09:16.475000,L8,195.01,194.73,187.75,187.94,188.02,189.85,189.13,189.46,193.43,185.82,184.20,189.23
2013-09-25 22:14:53.099000,L8,,,160.73,142.14,,,,,,,126.15,153.83
2013-09-25 22:15:17.057000,L8,175.97,153.35,185.81,182.84,169.04,182.34,179.50,180.18,184.31,172.75,174.06,177.54
2013-10-27 22:14:43.714000,L8,187.81,185.38,177.82,175.63,174.61,180.94,179.45,181.94,185.88,172.42,175.75,180.87
2013-11-12 22:15:08.029000,L8,193.11,193.12,185.20,184.76,179.84,186.61,186.79,187.76,192.64,182.12,184.03,188.72
2013-11-28 22:14:37.848000,L8,209.34,205.35,204.89,199.81,202.01,206.90,200.76,206.75,203.46,196.72,202.74,203.27
2013-12-14 22:14:33.459000,L8,212.56,205.10,210.27,209.73,205.72,208.32,204.16,210.95,210.34,212.58,209.60,212.28
2013-12-14 22:14:57.422000,L8,188.48,186.55,178.44,177.25,176.06,182.17,183.50,182.16,188.50,178.16,176.25,178.64
2014-01-31 22:14:04.661000,L8,212.29,201.13,205.25,193.22,202.48,203.87,194.44,208.33,201.17,198.75,202.81,210.59
2014-02-09 22:08:09.113000,L8,191.66,189.42,183.68,179.44,181.06,185.33,186.48,185.82,191.60,183.79,183.96,185.12
2014-03-13 22:07:45.256000,L8,194.49,191.35,182.72,181.41,178.32,185.72,187.25,184.22,190.25,180.09,180.51,183.48
2014-03-20 22:13:25.653000,L8,192.05,190.21,185.23,181.94,181.06,186.61,186.47,185.06,189.46,181.10,178.81,185.32
2014-03-20 22:13:49.616000,L8,190.64,189.64,184.55,180.91,179.70,185.61,186.03,183.84,188.92,180.20,177.91,183.93
2014-04-05 22:13:10.561000,L8,190.41,188.86,178.54,177.69,178.41,186.32,187.37,182.55,187.42,179.16,178.78,183.91
2014-04-05 22:13:34.516000,L8,194.78,192.69,183.66,181.67,181.48,189.06,190.70,185.65,189.68,182.30,183.71,187.63
2014-04-21 22:12:54.038000,L8,,,129.47,134.15,152.71,122.56,110.32,98.68,114.60,121.59,105.40,110.62
2014-04-30 22:06:58.400000,L8,214.91,204.81,207.26,198.94,202.20,208.56,201.32,207.41,204.23,201.19,203.02,206.72
2014-05-07 22:12:37.911000,L8,201.26,197.88,204.36,190.65,194.73,196.53,192.85,188.95,195.25,186.55,186.25,188.93
2014-05-16 22:06:45.666000,L8,198.72,194.92,189.26,188.01,183.67,191.44,190.25,189.85,192.54,183.95,183.39,187.44
2014-06-01 22:06:50.694000,L8,204.72,199.14,194.27,191.67,190.56,198.99,194.49,196.78,197.06,186.14,188.08,189.60
2014-07-03 22:07:01.995000,L8,200.94,197.15,189.51,186.47,182.14,193.53,191.98,192.48,192.88,183.61,179.42,186.60
2014-08-04 22:07:14.381000,L8,196.31,197.58,189.23,191.01,187.43,193.79,193.21,190.49,195.91,186.63,182.34,188.37
2014-08-27 22:13:05.288000,L8,192.35,192.53,187.23,186.58,182.56,187.60,185.41,185.70,190.90,183.66,181.34,187.13
2014-08-27 22:13:29.246000,L8,192.14,192.47,187.05,186.38,182.09,187.52,185.17,185.51,190.52,183.37,180.76,186.70
2014-09-05 22:07:21.754000,L8,189.62,193.89,187.01,192.52,193.27,183.26,191.75,188.15,196.30,189.88,190.05,187.99
2014-09-28 22:13:08.778000,L8,194.88,195.01,187.67,187.28,186.17,187.26,188.71,190.03,192.85,186.58,187.90,189.46
2014-09-28 22:13:32.732000,L8,193.52,194.60,186.71,186.55,185.05,186.32,188.21,189.14,192.03,185.52,186.69,188.53
2014-10-07 22:07:25.795000,L8,197.13,188.37,188.57,180.64,178.71,183.85,183.08,183.27,189.64,186.25,185.89,189.47
2014-10-14 22:13:14.573000,L8,190.92,192.63,185.21,186.83,182.27,184.63,186.21,187.05,190.68,185.22,180.75,187.51
2014-10-14 22:13:38.532000,L8,190.68,192.38,184.95,186.58,182.04,184.37,185.87,186.82,190.31,185.02,180.03,187.31
2014-11-08 22:07:28.004000,L8,190.43,193.22,186.44,186.51,181.79,186.19,184.92,186.42,192.17,183.30,178.80,185.70
2014-11-15 22:13:13.466000,L8,192.33,198.67,179.76,182.49,177.66,185.60,190.02,187.04,192.95,180.36,174.06,180.32
2014-11-15 22:13:37.425000,L8,193.10,199.39,180.73,183.32,178.34,186.25,191.28,187.61,193.77,181.31,175.15,181.23
2014-12-01 22:13:12.181000,L8,189.96,191.53,180.98,182.48,177.75,186.14,185.79,186.92,191.21,180.29,177.63,183.61
2014-12-01 22:13:36.144000,L8,188.54,190.58,179.75,180.87,176.77,185.13,185.00,186.04,190.38,178.93,176.32,182.13
2015-01-02 22:13:02.831000,L8,212.71,204.84,207.65,203.87,203.65,205.95,201.72,209.18,206.32,204.50,205.46,209.18
2015-01-11 22:07:16.745000,L8,191.14,195.43,180.46,179.31,178.88,186.65,186.81,189.56,191.03,184.30,179.18,181.69
2015-01-18 22:13:00.564000,L8,201.60,203.74,197.25,194.60,195.70,196.65,196.31,199.20,207.06,199.68,197.40,198.97
2015-01-27 22:07:11.201000,L8,194.99,200.35,185.18,188.63,182.75,186.50,191.09,189.94,193.48,185.59,178.45,178.59
2015-02-12 22:07:03.113000,L8,193.22,194.95,183.73,187.67,179.51,189.17,190.19,189.47,197.03,181.59,178.27,183.23
2015-02-19 22:12:49.582000,L8,200.34,198.16,205.36,191.31,196.91,193.24,193.57,201.76,198.56,190.57,199.59,212.28
2015-02-19 22:13:13.545000,L8,198.09,196.94,205.19,190.34,195.71,190.47,192.42,198.89,196.50,189.37,198.26,210.67
2015-02-28 22:07:00.305000,L8,196.31,194.94,184.02,183.75,180.25,188.57,193.28,189.10,195.23,183.40,183.44,184.89
2015-03-07 22:12:42.077000,L8,218.51,220.24,214.37,220.51,209.20,212.20,220.70,214.50,213.85,217.11,229.34,235.52
2015-03-23 22:12:32.997000,L8,107.41,157.00,173.24,164.91,166.25,171.61,172.39,171.29,179.77,167.50,170.20,175.97
2015-03-23 22:12:56.955000,L8,190.21,190.23,184.26,177.71,180.54,185.83,182.23,183.73,189.81,181.89,180.29,184.68
2015-04-01 22:06:37.659000,L8,213.93,207.79,208.80,203.87,204.26,206.33,203.54,211.09,207.74,206.00,206.68,214.96
2015-05-19 22:06:16.557000,L8,,,86.31,157.76,152.64,163.83,151.41,155.75,94.33,161.22,160.96,165.50
2015-05-26 22:12:05.002000,L8,200.90,199.33,194.52,192.88,191.37,198.25,194.75,195.03,197.08,188.63,190.70,191.46
2015-05-26 22:12:28.969000,L8,200.47,198.97,194.54,192.61,190.81,197.78,194.38,194.54,196.87,188.68,190.26,191.19
2015-06-20 22:06:32.847000,L8,194.68,201.84,199.73,197.10,193.69,190.94,199.21,199.57,206.70,198.08,194.51,194.23
2015-06-27 22:12:22.174000,L8,203.51,201.19,196.87,192.53,189.90,198.19,197.09,197.20,198.41,187.99,186.10,189.44
