dates,nzd0019-0000,nzd0019-0001,nzd0019-0002,nzd0019-0003,nzd0019-0004,nzd0019-0005,nzd0019-0006,nzd0019-0007,nzd0019-0008,nzd0019-0011,nzd0019-0009,nzd0019-0010,satname
2023-01-15 22:17:53+00:00,387.38666666666666,355.52666666666664,349.19875,353.9425,362.6914285714286,356.1725,351.26599999999996,297.7425,197.22,340.61125,362.44,263.68285714285713,L8
2023-01-31 22:17:58+00:00,388.02625,356.3966666666667,354.47249999999997,358.43875,364.49125,361.16875,353.7316666666666,300.5733333333333,197.3,344.085,362.44,262.66625,L8
2023-02-08 22:18:06+00:00,388.8375,358.33444444444444,355.97375000000005,359.22,361.71125,358.48,355.44399999999996,300.35749999999996,196.34,343.36125,362.44,259.21375,L9
2023-02-16 22:17:50+00:00,389.2122222222222,358.731,355.9566666666667,359.0577777777778,360.3855555555556,357.92777777777775,355.0683333333333,300.152,196.14,343.3322222222222,362.44,259.05111111111114,L8
2023-03-04 22:17:37+00:00,391.62333333333333,362.15000000000003,356.22900000000004,358.867,362.225,357.75,351.34000000000003,300.152,196.88714285714286,343.27,362.44,259.477,L8
2023-04-13 22:17:27+00:00,391.43,362.26222222222225,357.52,359.28000000000003,365.7877777777778,361.30333333333334,352.53999999999996,299.856,196.59999999999997,343.94111111111107,362.44,260.4088888888889,L9
2023-05-15 22:17:12+00:00,393.76666666666665,363.44124999999997,358.91125,360.80125000000004,369.195,364.13375,353.12999999999994,299.93999999999994,218.81375,344.4775,371.27,260.6228571428572,L9
2023-05-23 22:16:53+00:00,393.2871428571429,363.23333333333335,358.49111111111114,360.42333333333335,369.88444444444445,365.88444444444445,352.62857142857143,299.93999999999994,232.51000000000002,344.19,371.27,261.5875,L8
2023-05-31 22:17:04+00:00,392.48875,362.316,356.10900000000004,357.226,365.368,365.88444444444445,352.62857142857143,297.63199999999995,232.51000000000002,342.025,371.27,261.5875,L9
2023-06-08 22:17:00+00:00,392.2555555555556,362.0536363636364,355.27454545454543,356.80636363636364,363.8736363636363,364.429,349.805,298.2566666666666,232.51000000000002,341.4309090909091,371.27,260.7933333333333,L8
2023-07-02 22:17:05+00:00,392.22625,362.02363636363634,355.3990909090909,357.08181818181816,366.31454545454545,366.82399999999996,350.1244444444444,297.89,250.64,341.5336363636364,371.27,261.72222222222223,L9
2023-07-10 22:17:17+00:00,391.2266666666667,361.1766666666667,351.785,353.44083333333333,366.31454545454545,366.82399999999996,350.1244444444444,297.89,250.64,341.5336363636364,371.27,261.72222222222223,L8
2023-07-11 22:11:00+00:00,391.2266666666667,360.34615384615387,351.14384615384614,352.9884615384616,366.2825,367.58,351.227,297.89,262.39099999999996,342.72083333333336,358.625,261.72222222222223,L9
2023-09-13 22:11:29+00:00,392.48499999999996,358.0155555555555,346.5711111111111,348.3511111111111,365.7671428571429,375.69166666666666,349.15000000000003,296.8033333333333,328.236,341.4514285714286,358.625,264.84,L9
2023-09-20 22:17:40+00:00,391.86571428571426,358.06,346.974,348.66999999999996,363.275,372.10571428571427,345.9371428571429,297.835,328.236,340.7025,358.625,263.352,L9
2023-09-28 22:17:43+00:00,392.19,358.53272727272724,348.2445454545454,349.72090909090906,365.34555555555556,373.11625,347.15500000000003,297.835,331.7583333333333,340.6222222222222,358.625,263.15666666666664,L8
2023-10-14 22:17:45+00:00,391.88444444444445,358.0072727272727,347.5172727272727,348.81454545454545,361.1555555555555,368.47875,346.09875,297.61,358.77200000000005,340.15000000000003,358.625,261.6766666666667,L8
2023-10-15 22:11:39+00:00,390.06399999999996,355.99333333333334,345.54749999999996,347.16,358.34599999999995,365.78666666666663,343.8133333333333,298.348,358.77200000000005,340.845,358.625,264.54285714285714,L9
2023-10-22 22:17:50+00:00,390.41090909090906,356.3776923076923,346.80000000000007,348.35923076923075,358.34599999999995,367.26099999999997,345.919,298.348,359.82666666666665,341.1009090909091,359.65000000000003,264.52,L9
2023-11-15 22:17:47+00:00,389.1109090909091,355.2592307692308,345.143076923077,346.31384615384616,353.646,362.839,343.45777777777784,298.45166666666665,356.92999999999995,340.10727272727274,353.84000000000003,263.3333333333333,L8
2023-12-17 22:17:48+00:00,389.22111111111116,354.8190909090909,345.51363636363635,346.60999999999996,353.885,360.71777777777777,344.4942857142857,299.896,360.6425,342.48777777777775,353.84000000000003,262.63125,L8
2024-01-18 22:17:42+00:00,389.97,354.67875,348.4075,350.1088888888889,352.59857142857146,359.82625,338.74666666666667,299.896,359.4566666666667,340.375,361.7,261.935,L8
2024-02-04 22:11:43+00:00,387.8522222222222,352.3833333333333,346.1222222222222,348.281,352.59857142857146,358.0188888888889,338.74666666666667,299.1516666666667,359.4566666666667,341.44888888888886,361.7,264.23555555555555,L9
2024-02-11 22:17:53+00:00,388.306,353.073,346.806,348.33272727272725,351.92875000000004,359.823,337.4985714285714,299.3828571428572,359.4566666666667,341.027,361.7,264.331,L9
2024-02-19 22:17:39+00:00,388.6818181818182,354.0572727272727,348.64818181818185,350.16166666666663,351.92875000000004,362.0763636363636,337.4985714285714,299.3828571428572,361.64,340.91727272727275,364.595,264.5936363636364,L8
2024-02-27 22:17:43+00:00,388.87166666666667,354.61083333333335,348.99333333333334,351.00384615384615,351.3544444444444,361.19416666666666,331.6225,299.54,361.64,340.57750000000004,364.595,264.5808333333334,L9
2024-03-23 22:11:31+00:00,387.7,354.7445454545454,350.03818181818184,352.77666666666664,355.14000000000004,364.385,332.3314285714286,299.3414285714286,366.764,343.90166666666664,370.7733333333333,265.2336363636364,L9
2024-03-30 22:17:36+00:00,386.966,354.3436363636364,349.3518181818182,352.74500000000006,351.1322222222222,362.9481818181818,322.90285714285716,299.25125,371.1125,343.81666666666666,370.7733333333333,264.5345454545455,L9
2024-04-15 22:17:28+00:00,389.4011111111111,356.823,353.476,356.3,358.96625,369.21099999999996,321.98,298.83,371.9,344.8127272727273,370.78499999999997,263.2366666666667,L9
2024-04-23 22:17:03+00:00,389.3077777777778,356.88499999999993,353.352,356.50363636363636,361.6877777777778,369.66700000000003,311.25750000000005,298.83,372.838,344.99545454545455,372.25,263.32444444444445,L8
2024-05-01 22:17:11+00:00,389.719,357.1645454545454,353.8181818181818,356.9266666666667,363.357,370.89,309.312,298.83,372.838,344.89916666666664,372.25,263.09000000000003,L9
2024-05-09 22:16:51+00:00,389.8972727272727,357.19666666666666,353.7325,356.82076923076926,361.72,369.1091666666667,312.89500000000004,298.98857142857145,372.838,344.6869230769231,372.25,262.4327272727273,L8
2024-05-17 22:17:03+00:00,390.25454545454545,357.4458333333334,354.74916666666667,358.30692307692306,364.64181818181817,369.8766666666666,315.9214285714285,298.8442857142857,372.838,344.6546153846154,372.25,262.5090909090909,L9
2024-06-26 22:16:52+00:00,390.23272727272723,357.4558333333334,354.66416666666663,359.0907692307692,365.9918181818182,370.4183333333333,317.99875000000003,299.17571428571426,372.838,344.67461538461544,372.25,262.61545454545455,L8
2024-07-12 22:17:00+00:00,390.31333333333333,357.67153846153843,354.6469230769231,359.05642857142857,364.4025,371.0492307692308,319.1822222222222,299.05499999999995,372.838,344.2478571428572,372.25,261.99083333333334,L8
2024-08-05 22:17:06+00:00,391.3641666666667,358.88846153846157,356.8808333333333,358.0676923076923,359.49083333333334,372.4981818181819,317.22375,299.5728571428571,375.0725,342.2753846153846,372.25,259.813,L9
2024-08-21 22:17:19+00:00,390.3872727272728,357.99916666666667,356.254,355.10083333333336,357.69,370.7566666666667,315.3971428571428,294.6171428571429,377.3666666666666,340.8725,373.83666666666664,258.215,L9
2024-08-29 22:17:21+00:00,391.6209090909091,358.7516666666667,357.781,354.55454545454546,358.68363636363637,374.9888888888888,319.5483333333333,293.61333333333334,376.78,341.75416666666666,372.8075,259.4,L8
2024-09-22 22:17:21+00:00,390.78,358.77666666666664,353.373,351.2390909090909,353.54545454545456,373.2525,319.5483333333333,292.57428571428574,373.2866666666667,336.6825,369.36666666666673,259.4,L9
2024-11-17 22:17:38+00:00,389.0871428571428,357.6485714285714,347.288,338.925,335.965,374.66333333333324,318.5833333333333,289.82599999999996,375.02,330.84714285714284,369.72,260.7,L8
2024-11-25 22:17:51+00:00,389.58125,358.38374999999996,349.52500000000003,342.8514285714286,342.65142857142854,377.455,318.5833333333333,289.82599999999996,370.85,332.54375,357.4,262.548,L9
2024-12-03 22:17:45+00:00,389.75888888888886,358.64666666666665,350.4842857142857,344.82125,343.6225,378.102,321.61,291.76,370.85,333.70222222222225,357.4,263.13666666666666,L8
2024-12-04 22:11:36+00:00,388.198,356.19399999999996,347.41125,342.3577777777778,342.25666666666666,372.2483333333333,321.61,292.7085714285714,370.85,335.456,357.4,266.01714285714286,L9
2025-01-12 22:17:45+00:00,387.9422222222222,355.8266666666666,346.6328571428571,339.82374999999996,339.8375,376.12800000000004,312.625,291.4,370.85,335.11333333333334,357.4,268.31333333333333,L9
2025-03-09 22:17:26+00:00,387.2357142857143,355.72857142857146,345.41285714285715,348.0342857142858,350.22428571428566,374.84,330.80333333333334,308.09666666666664,366.68,339.8057142857143,345.08,266.02833333333336,L8
2025-03-25 22:17:16+00:00,388.5357142857143,357.2557142857143,352.46714285714285,353.9985714285714,358.5242857142857,376.09666666666664,333.41999999999996,321.7683333333333,366.68,344.6914285714285,345.08,264.58142857142855,L8
2025-05-04 22:17:17+00:00,389.51625,357.76,352.96624999999995,355.12,360.6,377.0028571428571,336.86199999999997,328.43142857142857,342.66499999999996,344.41249999999997,353.2,264.14875,L9
