dates,satname,nzd0040-0000,nzd0040-0001,nzd0040-0002,nzd0040-0003,nzd0040-0004,nzd0040-0005,nzd0040-0017,nzd0040-0018,nzd0040-0019,nzd0040-0006,nzd0040-0007,nzd0040-0008,nzd0040-0009,nzd0040-0010,nzd0040-0011,nzd0040-0012,nzd0040-0013,nzd0040-0014,nzd0040-0015,nzd0040-0016
2002-08-09 22:05:46.029000,L7,384.68,373.19,375.07,342.01,328.19,324.62,,,,337.61,321.40,295.73,318.20,305.19,296.91,312.82,320.16,312.77,301.55,
2002-08-18 21:59:33.737000,L7,,,,,,,308.14,317.44,333.64,,,,,,,,,,,
2002-10-28 22:05:22.323000,L7,,,,,,,318.63,,,,,,,,299.32,305.24,314.14,308.68,308.35,315.64
2002-11-13 22:05:30.425000,L7,363.45,336.51,343.16,311.32,,,,,,,,,,,,,,,,
2002-11-22 21:59:33.639000,L7,,356.56,368.48,337.42,332.76,338.23,348.25,376.60,393.49,330.44,,,,,300.00,313.57,322.24,320.84,328.74,336.79
2002-12-24 21:59:45.194000,L7,376.35,338.66,316.14,,,,,322.47,317.05,,,,,,295.61,299.31,307.05,316.82,310.15,322.02
2003-01-09 21:59:45.950000,L7,373.65,338.90,325.94,293.99,293.65,,343.03,327.01,318.69,,,,,,302.23,308.48,320.84,322.89,327.36,333.12
2003-03-21 22:06:15.912000,L7,383.42,347.52,354.63,305.16,,,,,,,,,,,,,,,,
2003-03-30 22:00:07.079000,L7,363.47,335.52,333.57,293.90,291.82,,347.25,327.18,317.80,,,,,,296.96,301.32,330.58,319.22,328.81,326.98
2003-04-22 22:06:19.091000,L7,402.19,385.97,397.34,331.84,320.94,326.88,,,,,,,,,,,,,,
2003-05-08 22:06:20.773000,L7,396.60,385.45,383.62,321.40,320.88,325.02,,,,,,,,,,,,,,
2003-07-28 21:48:04.987000,L5,327.45,302.82,,,,,,,,,,,,,,,,,,
2003-08-13 21:48:21.150000,L5,320.29,304.04,,,,,,,,,,,,,,,,,,
2003-08-29 21:48:38.429000,L5,333.70,310.66,,,,,,,,,,,,,,,,,,
2003-12-26 21:56:18.593000,L5,392.90,364.63,341.84,,,,321.65,310.04,310.48,,,,,,,,,,,304.63
2004-04-16 21:57:19.749000,L5,397.48,379.59,379.51,347.43,336.25,353.03,319.65,309.05,312.45,374.54,376.53,337.34,325.34,314.06,313.27,312.51,318.92,311.24,308.04,312.17
2004-05-18 21:58:14.785000,L5,357.42,339.71,335.94,,,,,,,,,,,,,,,,,
2004-07-21 22:00:04.249000,L5,352.89,334.83,321.35,,,,,,,,,,,,,,,,,
2004-07-30 21:54:04.170000,L5,332.12,306.00,,,,,,,,,,,,,,,,,,
2004-09-16 21:55:17.605000,L5,353.44,324.80,323.68,,,,,,,,,,,,,,,,,
2004-11-19 21:56:31.297000,L5,,352.12,353.55,327.95,318.05,329.53,353.69,355.50,350.14,344.62,340.35,335.93,337.88,331.91,333.30,340.03,348.29,350.86,343.93,353.52
2005-01-13 22:03:41.143000,L5,355.62,338.03,333.53,,,,,,,,,,,,,,,,,
2005-02-23 21:58:07.648000,L5,344.39,317.90,,,,,,,,,,,,,,,,,,
2005-04-03 22:04:40.528000,L5,368.08,347.63,337.07,,,,,,,,,,,,,,,,,
2005-04-12 21:58:31.220000,L5,336.21,315.45,,,,,,,,,,,,,,,,,,
2005-04-19 22:04:43.597000,L5,354.25,336.84,325.95,,,,,,,,,,,,,,,,,
2005-05-05 22:04:49.813000,L5,364.10,345.38,336.29,,,,,,,,,,,,,,,,,
2005-06-06 22:05:05.724000,L5,364.63,347.13,336.72,310.80,295.33,,,,,,,,,,,,,,,
2005-07-08 22:05:15.796000,L5,354.62,338.62,332.00,,,,,,,,,,,,,,,,,
2005-07-17 21:59:11.604000,L5,329.00,302.93,,,,,,,,,,,,,,,,,,
2005-08-25 22:05:41.221000,L5,352.01,334.08,334.20,,,,,,,,,,,,,,,,,
2005-09-19 21:59:32.955000,L5,330.60,309.97,,,,,317.47,314.95,298.04,,,,,,,,,302.20,303.69,311.48
2005-09-26 22:05:42.687000,L5,348.31,337.77,336.84,,,,,,,,,,,,,,,,,
2006-02-10 22:01:51.332000,L5,332.18,313.29,,,,,,,,,,,,,,,,,,
2006-03-14 22:02:31.280000,L5,338.57,316.39,,,,,,,,,,,,,,,,,,
2006-05-17 22:03:33.996000,L5,329.28,307.62,,,,,,,,,,,,,,,,,,
2006-06-25 22:10:20.606000,L5,350.25,334.32,332.21,,,,,,,,,,,,,,,,,
2006-08-21 22:04:55.513000,L5,329.68,305.56,,,,,,,,,,,,,,,,,,
2006-08-28 22:11:11.674000,L5,355.08,327.67,326.71,,,,,,,,,,,,,,,,,
2006-09-29 22:11:34.525000,L5,370.36,342.87,354.66,320.56,318.96,314.85,,,,323.20,,,,,,,,,,
2006-11-25 22:06:19.953000,L5,,,,,,,362.34,367.02,378.29,,,,,,312.23,320.62,335.47,326.92,335.87,363.56
2006-12-02 22:12:34.352000,L5,330.57,324.68,324.34,312.37,315.64,334.40,,,328.83,318.77,,,,,,,,,,
2006-12-11 22:06:28.205000,L5,,,,,,,403.60,,,,,,,,,355.30,366.31,376.12,387.60,415.23
2007-01-03 22:12:49.248000,L5,312.44,,,,,,,,364.02,,,,,,,,,,,
2007-02-13 22:06:23.395000,L5,338.41,317.26,,,,,,,,,,,,,,,,,,
2007-09-25 22:04:24.972000,L5,329.40,300.69,,,,,,,,,,,,,,,,,,
2007-10-02 22:10:31.289000,L5,324.80,,,,,,,,,,,,,,,,,,,
2008-11-21 22:01:05.982000,L5,352.93,336.22,331.13,,,,,,,,,,,,,,,,,
2009-01-01 21:56:07.642000,L5,347.28,311.21,,,,,,,,,,,,,,,,,,
2009-01-24 22:02:55.057000,L5,373.50,355.63,305.34,,,,,,,,,,,,,,,,,
2009-02-02 21:56:58.438000,L5,336.43,,,,,,,,,,,,,,,,,,,
2009-12-03 22:01:55.950000,L5,344.20,316.89,,,,,,,,,,,,,,,,,,
2010-02-12 22:08:30.110000,L5,363.98,349.12,337.67,,,,,,,,,,,,,,,,,
2010-11-27 22:07:24.215000,L5,365.31,346.80,335.93,,,,,,,,,,,,,,,,,
2010-12-06 22:01:12.836000,L5,356.56,324.81,314.31,,,,,,,,,,,,,,,,,
2011-01-14 22:07:31.728000,L5,393.69,371.85,377.84,351.71,333.53,337.21,,,,348.54,329.80,297.18,317.02,295.12,311.84,311.55,319.93,310.19,309.16,
2011-03-12 22:01:19.581000,L5,327.33,317.43,,,,,,,,,,,,,,,,,,
2011-03-28 22:01:14.403000,L5,350.53,326.14,319.63,,,,335.98,320.29,306.57,,,,,,284.86,297.62,312.06,308.95,309.82,317.89
2011-08-19 22:00:12.535000,L5,329.26,312.70,,,,,,,,,,,,,,,,,,
2011-09-04 22:00:03.630000,L5,343.75,317.67,,,,,,,,,,,,,,,,,,
2013-04-25 22:19:21.025000,L8,357.80,344.88,340.36,313.59,312.25,319.82,,,,319.98,,,,,,,,,,
2013-05-11 22:19:31.249000,L8,360.44,344.46,338.55,314.49,,,,,,,,,,,,,,,,
2013-05-20 22:13:26.604000,L8,320.79,309.24,,,,,339.23,333.79,,,,,,,296.59,303.05,320.12,315.02,321.53,326.67
2013-06-28 22:19:33.252000,L8,363.63,348.75,341.99,316.48,315.95,321.71,311.84,,,324.57,,,,,292.21,297.78,309.72,300.70,301.63,305.43
2013-07-07 22:13:24.262000,L8,322.57,305.44,,,,,,,,,,,,,,299.05,319.50,312.38,318.01,322.45
2013-07-14 22:19:34.707000,L8,362.74,345.79,339.98,,,,,,,,,,,,,,,,,
2013-08-31 22:19:38.558000,L8,348.94,341.91,340.17,,,,,,,,,,,,,,,,,
2013-09-09 22:13:25.749000,L8,316.49,299.90,,,,,,,,,,,,,,,,,,
2013-10-02 22:19:28.820000,L8,408.02,388.38,399.52,366.09,352.18,360.69,335.73,332.16,329.87,373.84,355.88,336.48,342.12,333.56,331.66,332.94,341.60,333.77,331.63,338.33
2013-10-27 22:13:07.896000,L8,318.05,304.90,,,,,,,,,,,,,,,,,,
2013-11-03 22:19:20.378000,L8,357.45,344.73,341.82,,,,,,,,,,,,,,,,,
2013-11-12 22:13:08.247000,L8,,,,,,,340.42,336.72,321.82,,,,,,,307.31,314.96,316.96,322.00,327.90
2013-12-14 22:12:57.636000,L8,318.38,305.22,,,,,,,,,,,,,,,,,,
2014-01-06 22:18:54.881000,L8,356.09,342.07,340.54,,,,,,,,,,,,,,,,,
2014-01-15 22:12:33.689000,L8,320.82,305.22,,,,,334.79,,,,,,,,286.61,297.56,315.49,312.43,317.31,323.07
2014-01-31 22:12:28.855000,L8,352.78,316.31,312.40,,,,335.04,331.79,,,,,,,288.42,304.29,315.92,311.92,318.29,319.22
2014-02-07 22:18:33.391000,L8,338.27,350.73,353.77,,,,,,,,,,,,,,,,,
2014-02-23 22:18:20.398000,L8,387.91,363.39,365.30,335.52,326.89,331.90,320.44,311.27,320.84,332.00,305.69,304.05,318.01,308.55,305.54,307.83,318.18,311.53,310.89,314.83
2014-03-27 22:17:50.001000,L8,364.21,350.80,346.25,321.29,317.40,325.75,314.33,299.57,318.43,322.77,,,,299.79,296.90,300.88,310.93,304.53,303.25,307.84
2014-04-05 22:11:34.747000,L8,315.45,303.39,,,,,,,,,,,,,,,,,,
2014-04-12 22:17:37.464000,L8,357.12,344.63,340.57,314.26,313.78,319.61,311.66,,,319.80,,,,,292.40,296.57,308.24,301.52,298.47,304.57
2014-04-21 22:11:18.224000,L8,315.91,303.44,,,,,334.31,,,,,,,,,,316.23,311.21,319.33,322.32
2014-04-28 22:17:22.576000,L8,355.12,340.99,338.93,,,,,,,,,,,,,,,,,
2014-05-07 22:11:02.102000,L8,321.79,308.16,,,,,,,,,,,,,,,,,,
2014-05-14 22:17:08.923000,L8,355.39,339.82,338.30,,,,,,,,,,,,,,,,,
2014-05-30 22:17:11.184000,L8,363.54,345.13,341.03,,,,,,,,,,,,,,,,,
2014-07-17 22:17:28.260000,L8,362.94,349.34,339.37,,,,,,,,,,,,,,,,,
2014-07-26 22:11:19.207000,L8,319.09,304.45,,,,,332.37,327.07,,,,,,,282.65,298.13,314.49,310.80,318.52,310.18
2014-10-14 22:11:38.746000,L8,,,,,,,335.78,331.00,,,,,,,286.03,300.88,314.17,313.19,320.25,323.69
2014-10-30 22:11:34.905000,L8,326.03,309.76,,,,,338.77,,,,,,,,286.94,300.90,313.28,313.03,319.13,323.64
2015-01-02 22:11:27.004000,L8,321.91,306.42,,,,,333.44,,,,,,,,,,310.77,311.07,316.02,319.25
2015-01-25 22:17:32.812000,L8,364.70,349.10,346.68,316.17,315.30,324.42,,,,318.77,,,,,,,,,,
2015-02-10 22:17:27.012000,L8,358.38,308.31,,,,,,,,,,,,,,,,,,
2015-02-19 22:11:13.759000,L8,328.09,309.75,,,,,332.63,325.25,,,,,,,,,317.08,314.23,319.29,323.01
2015-02-26 22:17:23.009000,L8,359.93,346.68,342.59,314.37,314.90,322.54,,,,319.71,,,,,,,,,,
2015-03-30 22:17:01.871000,L8,357.52,344.14,338.95,313.75,310.52,319.60,,,,317.72,,,,,,,,,,
2015-04-24 22:10:44.446000,L8,322.47,307.77,,,,,334.03,328.46,,,,,,,292.71,301.39,318.47,313.80,318.23,323.65
2015-05-10 22:10:28.533000,L8,317.69,305.40,,,,,,,,,,,,,,,,,,
2015-07-20 22:17:10.706000,L8,356.12,341.80,333.45,,,,,,,,,,,,,,,,,
2015-07-29 22:11:01.897000,L8,322.16,306.41,,,,,337.38,330.98,,,,,,,297.18,302.24,317.13,314.49,320.11,325.09
2015-08-05 22:17:13.094000,L8,329.44,336.86,,,,,,,,,,,,,,,,,,
2015-10-24 22:17:40.820000,L8,356.13,344.28,341.56,315.74,314.57,323.08,,,,322.69,,,,,,,,,,
2015-11-02 22:11:31.889000,L8,346.62,310.21,,,,,343.88,336.85,322.17,,,,,,295.48,305.58,319.83,318.05,324.00,327.87
2015-12-11 22:17:42.627000,L8,357.54,345.06,338.30,,,,,,,,,,,,,,,,,
2015-12-20 22:11:33.546000,L8,,,,,,,338.40,,,,,,,,287.22,300.43,315.62,313.72,319.90,325.54
2015-12-27 22:17:43.409000,L8,374.35,350.28,344.21,317.72,317.72,323.60,313.91,,,323.94,,,,,297.35,300.16,311.29,304.26,303.27,306.51
2016-01-12 22:17:40.472000,L8,364.16,345.66,345.71,318.56,315.14,322.12,,,,328.61,,,,,,,,,,
2016-01-21 22:11:30.113000,L8,323.22,310.57,,,,,335.00,323.89,,,,,,,287.71,297.36,314.58,312.16,317.66,322.88
2016-02-06 22:11:25.966000,L8,342.42,319.93,317.92,,,,341.25,330.14,,,,,,,298.37,310.93,311.65,308.16,318.45,329.83
2016-02-22 22:11:18.630000,L8,318.55,305.25,,,,,,,,,,,,,,,,,,
2016-03-09 22:11:16.948000,L8,322.62,306.48,,,,,333.62,,,,,,,,,299.79,316.34,312.08,317.68,319.32
2016-03-25 22:11:08.402000,L8,318.28,300.58,,,,,,,,,,,,,,,,,,
2016-05-03 22:17:13.318000,L8,395.28,384.44,394.59,365.77,364.98,374.64,334.80,317.66,330.27,370.63,356.23,307.88,338.39,348.51,340.66,322.71,339.02,351.13,349.31,324.35
2016-05-19 22:17:11.230000,L8,361.28,347.03,341.75,,,,,,,,,,,,,,,,,
2016-05-28 22:11:03.859000,L8,322.09,310.63,,,,,331.21,,,,,,,,,,311.67,309.58,311.83,305.16
2016-06-04 22:17:16.433000,L8,358.62,346.52,335.25,,,,,,,,,,,,,,,,,
2016-06-13 22:11:06.720000,L8,326.94,314.14,313.08,,,,342.54,333.35,,,,,,,297.61,305.96,320.42,318.18,321.98,328.97
2016-06-29 22:11:15.136000,L8,,,,,,,333.97,,,,,,,,282.61,298.24,313.71,311.88,311.51,302.34
2016-07-15 22:11:22.376000,L8,,,,,,,343.88,334.69,,,,,,,298.81,309.84,324.16,319.63,324.49,329.67
2016-08-07 22:17:37.552000,L8,351.35,337.55,,,,,,,,,,,,,,,,,,
2016-08-16 22:11:29.744000,L8,322.59,307.45,,,,,336.59,,,,,,,,284.88,302.32,317.48,315.02,319.98,324.96
2016-09-08 22:17:48.858000,L8,358.12,343.01,340.14,314.94,315.01,320.36,,,,323.52,,,,,,,,,,
2016-09-24 22:17:49.840000,L8,355.87,343.24,339.02,316.46,310.77,320.83,,,,322.01,,,,,,,,,,
2016-10-10 22:17:54.274000,L8,357.16,343.38,338.53,316.24,314.38,323.20,,,,321.66,,,,,,,,,,
2016-11-20 22:11:45.458000,L8,,353.84,358.07,328.37,315.75,323.75,360.37,363.61,360.61,335.96,334.85,326.15,325.94,325.85,329.07,337.26,346.19,344.11,345.17,354.49
2016-12-22 22:11:39.155000,L8,324.20,309.47,,,,,335.76,327.72,,,,,,,287.38,299.10,313.98,312.86,318.99,324.00
2017-01-30 22:17:38.957000,L8,359.62,346.97,342.88,316.62,314.26,324.34,,,,318.62,,,,,,,,,,
2017-02-24 22:11:18.074000,L8,,,,,,,338.88,331.04,318.87,,,,,,297.86,304.24,318.29,314.72,321.58,327.34
2017-03-03 22:17:25.727000,L8,355.69,342.82,337.58,,,,,,,,,,,,,,,,,
2017-03-19 22:17:15.956000,L8,355.80,344.15,339.56,,,,,,,,,,,,,,,,,
2017-03-28 22:11:00.765000,L8,322.26,306.87,,,,,334.61,,,,,,,,,297.82,316.71,310.68,319.05,320.69
2017-04-13 22:10:53.080000,L8,324.54,307.97,,,,,,,,,,,,,,,,,,
2017-04-20 22:16:59.468000,L8,365.96,350.30,344.10,320.30,317.91,324.84,317.16,,,323.93,,,,,297.03,301.35,310.97,305.22,305.53,308.18
2017-05-06 22:16:55.401000,L8,394.71,371.53,368.82,338.87,332.03,339.69,328.97,312.32,322.24,342.43,331.80,298.72,321.22,312.69,310.73,316.97,320.99,317.15,315.03,319.78
2017-06-07 22:17:15.240000,L8,367.38,354.50,345.78,319.62,319.22,322.58,315.70,300.24,,322.69,,,,,297.75,301.69,312.64,307.67,304.43,307.29
2017-06-16 22:11:07.889000,L8,328.73,311.21,,,,,340.03,334.41,,,,,,,297.59,305.66,322.20,318.01,321.20,326.99
2017-07-09 22:17:23.906000,L8,363.38,349.97,341.32,317.12,316.79,321.22,312.16,294.82,,325.79,,,,,292.45,297.90,308.96,301.80,302.06,305.23
2017-07-25 22:17:30.862000,L8,361.06,348.74,338.12,,,,,,,,,,,,,,,,,
2017-08-03 22:11:23.994000,L8,324.61,310.34,,,,,336.99,332.26,,,,,,,,305.92,320.85,316.31,320.91,324.27
2017-08-10 22:17:37.375000,L8,354.95,342.43,338.36,,,,,,,,,,,,,,,,,
2017-09-11 22:17:42.311000,L8,355.45,345.67,339.32,316.27,315.46,319.41,,,,322.55,,,,,,,,,,
2017-09-27 22:17:48.664000,L8,340.47,,,,,,,,,,,,,,,,,,,
2017-11-30 22:17:44.511000,L8,386.56,359.80,350.05,331.32,326.72,334.49,,,,333.62,,,,,,,,,,
2018-01-10 22:11:30.163000,L8,491.39,344.11,341.53,310.08,307.44,315.07,356.35,351.80,353.05,326.30,,,314.01,313.13,312.26,322.66,334.21,333.28,338.81,344.99
2018-02-18 22:17:22.771000,L8,354.80,339.85,339.94,,,,,,,,,,,,,,,,,
2018-02-27 22:11:07.813000,L8,,,,,,,,,314.54,,,,300.44,300.79,299.45,309.79,326.62,330.70,337.81,
2018-03-31 22:10:51.947000,L8,324.03,307.03,,,,,,,,,,,,,,,,,,
2018-04-07 22:16:59.037000,L8,358.49,343.62,337.97,327.60,301.51,,,,,,,,,,,,,,,
2018-05-02 22:10:33.919000,L8,322.12,306.78,,,,,332.93,,,,,,,,,298.80,313.41,312.02,313.87,314.23
2018-05-09 22:16:40.331000,L8,394.04,364.41,360.88,335.97,327.66,333.84,326.75,310.59,320.47,337.80,315.30,298.33,315.43,309.65,306.85,311.91,322.80,315.24,314.03,317.78
2018-05-18 22:10:23.040000,L8,322.39,307.98,,,,,,,,,,,,,,,,,,
2018-05-25 22:16:28.178000,L8,394.09,376.94,367.72,344.51,335.34,342.66,333.73,315.54,324.04,355.32,324.60,301.04,327.42,315.02,310.77,319.95,328.56,320.02,318.02,322.32
2018-06-26 22:16:36.823000,L8,359.35,349.85,338.70,,,,314.56,,,,,,,,295.53,300.89,311.71,305.76,303.72,306.61
2018-08-06 22:10:46.333000,L8,320.68,310.08,,,,,338.53,331.58,,,,,,,283.44,304.59,318.18,315.11,321.44,325.56
2018-08-29 22:17:08.269000,L8,340.46,,,,,,,,,,,,,,,,,,,
2018-09-07 22:11:00.442000,L8,316.59,303.61,,,,,335.55,327.32,,,,,,,,299.79,314.89,312.46,319.52,323.04
2018-10-09 22:11:13.339000,L8,,,,,,,333.92,329.13,,,,,,,,298.50,312.89,310.72,316.78,315.40
2018-11-17 22:17:31.986000,L8,358.98,346.01,341.12,316.07,316.11,323.28,314.09,298.64,,321.88,,,,,293.29,298.55,308.88,302.18,302.96,306.16
2018-12-12 22:11:17.117000,L8,326.50,310.01,,,,,337.97,329.47,,,,,,,297.22,305.19,320.66,315.42,320.25,325.18
2019-01-04 22:17:27.803000,L8,357.27,346.00,341.96,313.87,316.14,323.17,312.38,,,321.44,,,,,293.45,298.17,308.33,299.84,302.89,305.10
2019-01-20 22:17:24.544000,L8,362.26,350.69,344.83,316.81,316.99,324.05,,,,321.70,,,,,,,,,,
2019-02-05 22:17:21.574000,L8,357.77,345.09,339.62,,,,,,,,,,,,,,,,,
2019-02-14 22:11:09.519000,L8,,,,,,,352.02,342.90,337.82,,,297.65,308.64,306.80,309.34,318.44,331.03,327.19,331.84,339.77
2019-03-02 22:11:05.349000,L8,479.04,,,,,,351.12,343.09,344.83,,,,310.29,307.89,309.50,318.35,332.37,327.35,332.46,340.41
2019-04-26 22:16:59.330000,L8,362.40,349.38,342.17,318.71,316.46,323.54,315.19,299.56,,323.83,,,,,297.07,301.69,310.85,304.62,303.15,307.81
2019-05-12 22:17:08.680000,L8,356.29,346.06,337.85,,,,,,,,,,,,,,,,,
2019-05-28 22:17:17.913000,L8,354.99,347.76,336.52,,,,,,,,,,,,,,,,,
2019-06-29 22:17:29.720000,L8,356.85,352.40,348.57,316.12,300.81,,318.30,301.64,,,,,,,,295.29,309.11,305.36,304.99,309.68
2019-07-24 22:11:25.033000,L8,317.61,303.38,,,,,333.56,330.91,,,,,,,,,315.54,313.49,319.51,323.82
2019-07-31 22:17:38.893000,L8,355.52,344.12,338.95,,,,,,,,,,,,,,,,,
2019-08-25 22:11:35.797000,L8,,,,,341.20,344.85,376.31,378.42,369.17,388.13,361.19,373.39,368.40,359.10,369.36,378.85,390.66,390.02,367.05,369.58
2019-09-10 22:11:39.873000,L8,350.46,327.69,324.05,,,,,,,,,,,,,,,,,
2019-10-03 22:17:57.660000,L8,352.68,340.87,339.32,,,,,,,,,,,,,,,,,
2019-11-04 22:17:58.697000,L8,351.50,339.96,336.89,,,,,,,,,,,,,,,,,
2019-11-20 22:17:54.950000,L8,352.56,337.60,336.55,310.00,,,,,,,,,,,,,,,,
2019-11-29 22:11:44.191000,L8,,,,,,,335.58,,,,,,,,282.49,298.81,316.01,311.65,312.35,319.73
2019-12-22 22:17:51.823000,L8,361.28,349.27,345.05,318.08,319.09,326.48,315.26,300.83,,324.85,,,,,296.78,301.85,311.49,305.55,304.49,309.54
2019-12-31 22:11:38.231000,L8,320.50,305.37,,,,,335.55,328.45,,,,,,,296.91,302.50,316.85,315.58,319.26,324.80
2020-01-16 22:11:35.087000,L8,,,,,,,337.91,329.28,,,,,,,294.37,297.95,318.07,313.26,318.04,325.95
2020-02-01 22:11:29.826000,L8,318.59,302.53,,,,,336.82,331.15,,,,,,,297.25,304.07,317.50,316.88,320.85,326.81
2020-02-08 22:17:38.924000,L8,393.41,371.25,366.30,334.81,327.89,338.93,322.18,311.45,322.40,339.03,318.32,307.59,318.29,311.85,308.74,313.25,319.63,314.63,313.99,316.99
2020-02-24 22:17:35.189000,L8,363.57,349.11,343.01,318.82,318.22,325.68,313.58,301.01,,322.28,,294.23,307.97,301.42,298.65,302.83,311.05,306.22,304.88,308.12
2020-03-27 22:17:20.128000,L8,355.97,343.78,338.94,316.14,313.68,320.69,,,,318.76,,,,,,,,,,
2020-04-21 22:10:57.868000,L8,,,,,,,333.35,,,,,,,,284.12,298.72,314.85,310.22,319.25,320.76
2020-04-28 22:17:04.952000,L8,,,,,,,,,298.83,,,,,,,,,,,
2020-07-01 22:17:22.957000,L8,353.72,344.71,340.63,,,,,,,,,,,,,,,,,
2020-07-10 22:11:15.773000,L8,327.24,313.49,315.56,,,,340.62,334.87,,,,,,,300.93,308.89,323.22,318.25,322.74,329.15
2020-08-27 22:11:32.405000,L8,324.67,311.66,316.09,,,,339.45,332.63,,,,,,,,,319.51,315.82,324.08,327.29
2020-09-03 22:17:46.393000,L8,360.66,350.83,345.53,318.95,317.46,323.66,,,,324.62,,,,,295.10,299.15,309.94,300.31,301.76,
2020-09-12 22:11:38.984000,L8,,,,,,,337.55,331.49,,,,,,,284.78,301.01,314.78,313.01,320.68,323.68
2020-09-19 22:17:52.015000,L8,358.55,343.98,342.28,313.36,315.11,320.53,,,,322.71,,,,,,,,,,
2020-09-28 22:11:43.377000,L8,315.64,301.89,,,,,,,,,,,,,,,,,,
2020-12-17 22:11:45.420000,L8,333.30,311.45,313.37,,,,337.71,327.78,,,,,,,,,319.47,310.71,311.74,323.07
2021-01-02 22:11:41.110000,L8,323.27,309.70,,,,,334.24,328.49,,,,,,,,,313.30,309.77,302.96,322.87
