dates,nzd0040-0000,nzd0040-0004,nzd0040-0005,nzd0040-0006,nzd0040-0008,nzd0040-0009,nzd0040-0010,nzd0040-0011,nzd0040-0012,nzd0040-0013,nzd0040-0014,nzd0040-0015,nzd0040-0016,nzd0040-0017,nzd0040-0018,nzd0040-0001,nzd0040-0002,nzd0040-0003,nzd0040-0007,nzd0040-0019,satname
2001-11-19 21:59:56+00:00,340.9,299.238,306.22799999999995,280.66,267.21,251.4925,259.06,291.4866666666667,284.998,301.106,305.61400000000003,303.785,287.074,298.1716666666667,304.54833333333335,316.775,322.0025,290.73400000000004,249.68666666666664,296.83000000000004,L7
2001-12-05 21:59:55+00:00,355.225,291.98400000000004,300.28000000000003,276.9975,267.21,255.63600000000002,259.06,291.4866666666667,290.95,303.0175,307.68000000000006,297.8933333333334,286.50166666666667,300.63,309.14,313.60999999999996,315.425,286.684,248.845,296.83000000000004,L7
2002-01-22 22:00:16+00:00,355.225,283.5675,295.48333333333335,279.32,266.76,279.2475,287.65,291.9566666666667,298.3066666666667,301.18333333333334,311.50666666666666,293.76,284.866,306.726,313.3975,311.7025,315.49,265.4075,246.84,304.04333333333335,L7
2002-02-14 22:06:29+00:00,355.225,282.716,295.48333333333335,279.32,271.2025,282.346,288.19,291.625,298.82,303.08,309.5325,294.05833333333334,278.72666666666663,303.50499999999994,310.2,311.7025,322.25,263.096,246.095,298.33750000000003,L7
2002-02-23 22:00:19+00:00,355.225,283.2883333333333,295.48333333333335,279.32,272.63,282.346,279.885,291.625,299.01599999999996,305.63,310.536,297.2042857142857,277.16285714285715,302.9814285714286,312.00166666666667,311.7025,321.11333333333334,256.9866666666667,246.095,301.48400000000004,L7
2002-03-27 22:00:13+00:00,355.225,283.1657142857143,295.76,277.916,272.63,281.8833333333334,280.87399999999997,290.76599999999996,297.2316666666667,305.63,310.1433333333334,298.9483333333333,273.6142857142857,301.56142857142856,313.24,312.524,319.90142857142854,260.2942857142857,243.61399999999998,306.608,L7
2002-06-15 21:59:55+00:00,303.73,280.154,296.59,273.39666666666665,277.85999999999996,286.3866666666667,279.235,288.23749999999995,294.36,309.03749999999997,307.762,306.0625,267.928,300.0,311.375,310.895,320.75,250.1,241.16333333333333,305.0875,L7
2002-06-22 22:06:03+00:00,303.73,280.154,296.59,273.39666666666665,277.85999999999996,286.3866666666667,279.235,288.23749999999995,294.36,309.03749999999997,307.762,306.0625,267.928,296.3533333333333,303.268,310.895,320.75,250.1,241.16333333333333,305.0875,L7
2002-07-08 22:06:00+00:00,306.045,285.72833333333335,310.48,273.39666666666665,277.85999999999996,286.3866666666667,279.235,288.23749999999995,294.36,307.158,303.87666666666667,306.0625,262.84666666666664,296.51714285714286,298.10999999999996,310.895,322.9216666666667,256.17833333333334,241.16333333333333,305.0875,L7
2002-08-09 22:05:46+00:00,306.045,292.46000000000004,311.98333333333335,272.02,275.27,286.4433333333333,276.3566666666666,285.5799999999999,292.9,304.758,301.045,303.765,268.43,295.1457142857143,294.1033333333333,315.81,327.65333333333336,271.8983333333333,249.15,300.6266666666666,L7
2002-08-18 21:59:33+00:00,306.045,294.505,308.505,270.06,272.72999999999996,281.40666666666664,276.45,287.84,288.35,307.056,296.23,310.7325,272.26,297.18,296.66499999999996,315.81,321.185,275.87666666666667,247.0675,310.5733333333333,L7
2003-01-09 21:59:45+00:00,,300.8866666666667,306.8766666666666,275.485,274.34,285.31333333333333,292.24,299.72,294.615,312.94,297.1766666666667,312.9,283.42,299.7866666666667,308.7233333333333,332.42,326.74666666666667,295.69666666666666,252.69333333333336,312.95,L7
2003-03-21 22:06:15+00:00,,310.39,321.375,300.71,273.89,292.13,262.53499999999997,300.525,302.91999999999996,312.71000000000004,312.83,313.33,282.395,296.33000000000004,306.26,345.48,326.42,306.315,249.44,299.34,L7
2003-03-30 22:00:07+00:00,340.68,310.39,321.375,300.71,273.89,287.7766666666667,264.3633333333333,300.525,302.91999999999996,298.8866666666667,300.51666666666665,296.31333333333333,278.68333333333334,296.7033333333333,307.3833333333333,345.48,317.42,306.315,249.44,300.55,L7
2003-04-22 22:06:19+00:00,340.68,310.39,321.375,300.71,277.0466666666667,286.4825,266.94,298.28999999999996,293.2733333333333,291.26,299.1175,296.84999999999997,278.68333333333334,295.1775,302.9625,345.48,326.56666666666666,306.315,236.17000000000002,294.31,L7
2003-05-08 22:06:20+00:00,340.68,310.39,321.45666666666665,307.1433333333333,278.5825,287.36,265.088,298.1925,294.7675,291.26,299.71,298.726,284.8025,294.24,301.61,345.48,337.70000000000005,306.315,236.17000000000002,291.764,L7
2003-05-24 22:06:17+00:00,340.68,311.82,320.205,309.53249999999997,280.53200000000004,286.68,259.2866666666667,297.13,294.7675,286.396,298.90000000000003,299.7,284.8025,291.5566666666667,297.78,355.0933333333333,341.442,307.6333333333333,232.57333333333335,290.565,L7
2003-07-28 21:48:04+00:00,333.14,321.525,324.4166666666667,317.76666666666665,279.8725,285.758,252.158,295.905,290.6666666666667,278.5475,291.45666666666665,292.02166666666665,286.92,290.36333333333334,292.59666666666664,343.2633333333333,334.278,293.5466666666667,224.14000000000001,285.71,L5
2003-08-13 21:48:21+00:00,328.3533333333333,321.525,324.4166666666667,317.76666666666665,279.8725,285.758,252.158,295.905,290.6666666666667,278.5475,291.45666666666665,292.02166666666665,286.102,290.36333333333334,292.59666666666664,332.1625,327.0116666666667,283.675,224.14000000000001,285.71,L5
2003-08-29 21:48:38+00:00,328.9525,321.525,324.4166666666667,309.05,279.8725,281.4066666666667,252.158,295.905,290.6666666666667,273.22,290.38,291.43285714285713,287.3333333333333,292.9114285714286,293.91285714285715,326.87399999999997,322.6714285714285,277.842,236.89000000000001,282.32666666666665,L5
2004-05-18 21:58:14+00:00,,304.96,309.63,314.96,247.63,288.38,,271.43,272.48,276.09,264.71,257.64,255.88,277.56,265.39,,,,287.35,247.3,L5
2004-06-12 21:52:47+00:00,325.27,304.96,280.6,296.66499999999996,221.325,288.38,,271.43,272.48,279.105,270.985,264.605,269.875,291.61,280.04999999999995,301.02,294.2,248.18,268.89,247.3,L5
2004-11-19 21:56:31+00:00,325.27,,254.215,277.065,195.47500000000002,252.26,,,,282.12,275.355,273.69,282.125,302.975,294.71,299.17499999999995,291.155,251.0,246.59,251.65,L5
2005-01-13 22:03:41+00:00,357.39,284.74,275.51,289.52,212.695,268.03499999999997,,,,264.74,268.155,266.44,269.07,300.29,,315.565,306.69,271.375,252.125,250.53,L5
2005-02-23 21:58:07+00:00,357.39,279.275,277.4666666666667,292.23333333333335,221.58333333333334,272.94,,275.17,289.41,284.675,278.6466666666667,266.44,269.07,313.01,,319.51,311.60999999999996,274.0233333333333,261.62666666666667,250.53,L5
2005-04-03 22:04:40+00:00,361.005,278.01,278.90250000000003,293.16499999999996,222.78,271.9675,,275.17,273.49,279.48,274.825,264.08,266.06666666666666,300.4766666666667,265.82,325.685,316.7875,276.675,261.3325,257.78,L5
2005-04-12 21:58:31+00:00,353.94666666666666,267.0975,274.06399999999996,290.572,219.68200000000002,271.9675,,275.17,273.49,279.6325,275.128,268.0075,271.7825,302.425,279.575,322.35,312.504,272.21799999999996,255.266,257.78,L5
2005-04-19 22:04:43+00:00,353.3125,268.46400000000006,276.03833333333336,291.01,220.07833333333335,271.9675,,275.17,273.49,279.6325,272.77666666666664,265.45799999999997,269.366,296.496,270.75666666666666,323.9066666666667,313.88,272.21799999999996,253.40333333333334,257.115,L5
2005-05-05 22:04:49+00:00,354.46,269.54333333333335,277.36,291.93857142857144,220.54714285714286,271.9675,,275.17,270.1666666666667,278.302,271.74142857142857,264.8,269.19666666666666,293.74833333333333,268.95,326.28999999999996,315.9428571428571,272.21799999999996,255.3014285714286,256.938,L5
2005-06-06 22:05:05+00:00,355.31166666666667,270.84285714285716,282.37571428571425,296.14285714285717,223.44,278.53666666666663,,275.17,270.1666666666667,271.2033333333333,270.85714285714283,263.0133333333333,267.69166666666666,290.955,269.328,332.0257142857143,321.53428571428566,276.8175,258.99857142857144,260.23199999999997,L5
2005-07-08 22:05:15+00:00,355.37142857142857,270.6175,282.85625,297.08125,220.035,278.53666666666663,,275.17,266.15999999999997,270.51000000000005,269.92625,262.9771428571429,268.2842857142858,289.1614285714286,268.445,332.54,322.12,276.8175,259.985,260.23199999999997,L5
2005-07-17 21:59:11+00:00,352.1157142857143,263.88125,277.7575,293.75874999999996,215.24124999999998,275.9,,275.17,266.15999999999997,271.4716666666667,270.8775,265.3742857142857,272.3828571428571,291.0925,271.80571428571426,328.45124999999996,318.61,272.78,259.59125,262.9375,L5
2005-08-25 22:05:41+00:00,351.65000000000003,264.62875,279.0375,294.63124999999997,207.85250000000002,269.05,,,258.4099999999999,264.84400000000005,266.38875,265.145,272.32875,284.48125,269.89625,328.3575,319.12875,269.51,257.55875,261.374,L5
2005-09-03 21:59:32+00:00,349.0811111111111,262.9211111111111,277.05111111111114,292.90444444444444,207.0611111111111,269.05,,,258.4099999999999,264.84400000000005,267.70000000000005,266.70666666666665,274.4511111111111,286.64000000000004,269.89625,324.82666666666665,316.49333333333334,261.70666666666665,257.99888888888887,263.375,L5
2005-09-19 21:59:32+00:00,347.054,262.548,275.93,292.35,206.777,266.105,,,258.4099999999999,268.0033333333334,269.617,268.973,276.724,288.294,269.89625,322.294,314.721,261.12,258.231,266.39142857142855,L5
2005-09-26 22:05:42+00:00,346.8445454545454,264.0409090909091,277.2390909090909,293.3072727272727,207.52727272727273,266.105,,,258.4099999999999,268.0033333333334,268.6636363636364,268.2963636363636,276.1972727272727,287.4990909090909,268.6622222222222,323.02909090909094,315.78636363636366,261.12,258.74090909090904,267.20625,L5
2006-02-10 22:01:51+00:00,338.414,265.37600000000003,275.788,292.452,202.97,267.095,,,279.02,289.40999999999997,275.712,276.536,285.80600000000004,294.92600000000004,272.4166666666667,313.58000000000004,309.89,256.68,263.12,274.814,L5
2006-03-14 22:02:31+00:00,339.6375,265.9433333333333,270.3125,288.4425,209.10999999999999,264.7633333333333,,,273.955,287.71,279.375,280.6325,289.22749999999996,301.045,285.5566666666667,313.5975,307.4775,259.5933333333333,263.2366666666666,281.85666666666674,L5
2006-05-17 22:03:33+00:00,339.85999999999996,259.67,262.54,281.765,208.59499999999997,265.56499999999994,,,273.955,278.52,283.91,284.2366666666667,293.24333333333334,309.43,298.21999999999997,309.5733333333333,302.3666666666667,258.25666666666666,265.55,288.17,L5
2006-06-25 22:10:20+00:00,342.345,267.51,268.65333333333336,288.71666666666664,208.59499999999997,265.56499999999994,,,273.955,274.3075,279.6325,279.5875,286.8775,302.61,288.73249999999996,314.65,308.815,265.8975,267.8,288.17,L5
2006-08-21 22:04:55+00:00,340.885,268.18,265.93666666666667,287.01,200.87,260.1,,,269.015,271.8625,277.8775,279.3625,286.5125,301.475,284.33333333333326,312.06,308.045,265.05,265.0,,L5
2006-08-28 22:11:11+00:00,344.224,272.50333333333333,271.6575,292.65,200.87,260.1,,,269.015,270.394,274.838,275.668,282.736,301.475,278.2075,315.40999999999997,311.404,265.05,265.9766666666667,,L5
2006-12-02 22:12:34+00:00,347.71000000000004,277.14,286.3975,298.9675,199.17,,191.5,,269.14,270.4766666666667,274.9525,275.7175,283.65999999999997,299.07666666666665,266.2966666666667,318.055,315.0725,279.19666666666666,257.6675,314.41,L5
2006-12-11 22:06:28+00:00,347.71000000000004,280.9,287.19,289.846,199.17,,191.5,,269.14,270.4766666666667,274.9525,275.7175,283.65999999999997,299.07666666666665,266.2966666666667,318.055,315.0725,274.2975,250.766,314.41,L5
2007-02-13 22:06:23+00:00,340.21999999999997,282.2875,283.40600000000006,284.56000000000006,195.225,,191.5,,269.14,277.38333333333327,277.0625,280.5125,289.7,307.43,274.8433333333333,311.52500000000003,306.28249999999997,262.6775,247.62000000000003,314.41,L5
2007-09-25 22:04:24+00:00,335.28,253.46,261.14,280.63,192.91,255.14,,,,279.33,280.17,282.42,289.73,306.46,296.47,301.08,292.85,256.62,261.08,,L5
2007-10-02 22:10:31+00:00,329.40999999999997,263.33,270.69,268.945,206.155,255.14,,,,279.33,271.265,274.795,279.425,292.635,296.47,293.65,302.67,256.62,253.265,,L5
2008-11-21 22:01:05+00:00,350.72,280.41,287.15,302.41,,,,,,,268.75,260.23,267.55,277.46,,332.75,325.04,,261.89,255.99,L5
2009-01-01 21:56:07+00:00,355.56,280.41,287.15,302.41,,,,,,,274.7,273.265,276.635,292.005,,317.78499999999997,325.04,,261.89,255.99,L5
2009-02-02 21:56:58+00:00,355.56,273.79,281.06,295.48,,,,275.85,270.74,297.95,282.9066666666667,273.265,276.635,292.005,,319.2866666666667,320.635,270.09,265.145,255.99,L5
2010-02-12 22:08:30+00:00,363.86,,285.7,298.66,,,,,263.47,280.11,269.26,267.43,270.46,283.41,257.6,346.31,335.06,292.72,,,L5
2010-11-27 22:07:24+00:00,362.61,282.18,286.49,301.62,205.03,271.06,,,262.1,267.02,267.93,267.44,275.21,281.42,218.39,344.51,329.3,,262.47,263.28,L5
2011-03-12 22:01:19+00:00,344.815,282.18,286.49,301.62,205.03,271.06,,,265.545,277.195,274.32500000000005,275.66999999999996,284.705,296.28499999999997,257.46,328.305,312.89,244.12,262.47,263.28,L5
2011-03-28 22:01:14+00:00,340.3633333333333,282.18,286.49,301.62,205.03,271.06,,,265.545,279.93,276.1933333333333,278.1566666666667,286.74333333333334,301.38,266.3833333333333,321.1433333333334,306.0733333333333,249.445,262.47,263.28,L5
2011-08-19 22:00:12+00:00,328.82,254.91,262.86,281.0,201.13,268.3,,,268.99,286.385,278.80333333333334,280.71,290.4266666666667,307.8933333333334,289.78,308.16,294.6266666666667,249.44000000000003,262.99,,L5
2011-09-04 22:00:03+00:00,328.82,256.055,261.6,281.025,200.19,268.3,,,267.33000000000004,286.9166666666667,279.63250000000005,282.27,290.49249999999995,308.1825,292.185,308.105,294.8075,251.3775,259.8,,L5
2013-04-25 22:19:21+00:00,359.99,,320.61,320.75,244.58,,,288.74,298.33,309.07,298.66,298.53,301.05,,,347.37,342.69,,272.93,254.01,L8
2013-05-11 22:19:31+00:00,361.98,257.31,320.97,322.46000000000004,255.47000000000003,304.55,201.31,289.145,298.33,294.87,298.635,298.79999999999995,301.225,306.42,292.31,348.135,342.935,296.06,283.71000000000004,236.655,L8
2013-05-20 22:13:26+00:00,361.98,269.56,312.03,310.2033333333333,259.2766666666667,298.945,201.31,288.66,301.22,294.79333333333335,303.93666666666667,306.3666666666666,308.92333333333335,322.055,311.105,336.13,333.24333333333334,289.445,282.8566666666666,236.655,L8
2013-06-28 22:19:33+00:00,362.52,285.49666666666667,314.5125,313.4575,255.76500000000001,298.945,201.31,288.935,300.25666666666666,298.5075,302.75,304.6825,308.92333333333335,322.055,311.105,339.6325,335.8875,298.46666666666664,285.52750000000003,236.655,L8
2013-07-07 22:13:24+00:00,354.6275,284.8875,310.262,311.27,256.54200000000003,297.30333333333334,201.31,288.935,301.525,303.58599999999996,305.18,307.712,312.47,326.4766666666667,316.6333333333333,334.434,331.816,294.72749999999996,284.924,236.655,L8
2013-07-14 22:19:34+00:00,356.33000000000004,291.076,311.4733333333333,313.3283333333333,254.66333333333333,297.30333333333334,201.31,288.672,300.93,304.10166666666663,303.80833333333334,305.79,302.738,321.3825,309.9175,336.675,333.6616666666667,294.72749999999996,283.7083333333333,236.655,L8
2013-08-31 22:19:38+00:00,356.1266666666667,295.34499999999997,313.3985714285714,314.3257142857143,254.66333333333333,297.30333333333334,201.31,288.89000000000004,300.3616666666667,303.9428571428571,303.15285714285716,305.79,302.75166666666667,318.892,305.96999999999997,338.3,335.4985714285714,299.704,285.61857142857144,236.655,L8
2013-09-25 22:13:17+00:00,351.4328571428572,295.34499999999997,309.85375,311.3725,254.66333333333333,293.99,196.75,288.89000000000004,300.3616666666667,304.56125,302.89625,305.8228571428571,302.7714285714286,320.4216666666667,305.96999999999997,338.3,331.66125,299.704,285.61857142857144,236.655,L8
2013-10-02 22:19:28+00:00,352.4225,298.3528571428571,311.34,312.5822222222222,254.66333333333333,296.21999999999997,199.62,289.26714285714286,300.34714285714284,304.8288888888889,302.59888888888895,305.2975,302.70875,318.0828571428571,303.28,339.455,332.8933333333333,302.72666666666663,286.39375,236.655,L8
2013-11-03 22:19:20+00:00,352.59625000000005,300.7675,311.7388888888888,312.92333333333335,261.215,297.51166666666666,200.91500000000002,289.7885714285714,300.5285714285714,304.7677777777778,302.6755555555556,306.2642857142858,302.80625,316.9725,301.7714285714286,339.62375000000003,333.24666666666667,304.96,288.89875,219.3,L8
2013-12-14 22:12:57+00:00,350.9714285714286,306.9814285714286,310.55875,313.57124999999996,258.51,296.198,200.7833333333334,290.41333333333336,300.4271428571428,309.65714285714284,303.1075,306.4766666666667,302.78285714285715,318.2442857142857,302.8183333333333,338.50857142857143,332.10125,306.7616666666667,287.93857142857144,218.45,L8
2014-01-06 22:18:54+00:00,354.1233333333334,310.9533333333333,313.15285714285716,314.6042857142857,264.5799999999999,296.74249999999995,200.7833333333334,290.544,299.866,306.6416666666667,301.36428571428576,303.084,299.7785714285714,313.9342857142857,297.84399999999994,342.47666666666663,334.87857142857143,311.208,287.904,227.39,L8
2014-01-15 22:12:33+00:00,352.32000000000005,309.97799999999995,309.66285714285715,311.13714285714286,283.89,295.904,200.7833333333334,290.2099999999999,300.19499999999994,308.2166666666667,303.67,306.188,307.88428571428574,317.82714285714286,304.774,336.16333333333336,330.58,311.208,288.61,224.68999999999997,L8
2014-01-31 22:12:28+00:00,348.365,309.97799999999995,307.1325,307.865,283.89,295.904,200.7833333333334,290.2099999999999,300.19499999999994,308.2166666666667,303.67,303.8766666666666,306.06374999999997,317.82714285714286,304.774,332.76714285714286,328.09749999999997,311.208,285.79,222.555,L8
2014-02-23 22:18:20+00:00,350.15000000000003,310.68333333333334,308.8811111111111,309.38666666666666,285.22,297.3066666666667,200.7833333333334,290.40999999999997,299.93199999999996,308.02,303.24125000000004,303.0585714285714,305.73777777777775,316.80625000000003,303.2133333333333,334.6675,329.65666666666664,312.27333333333337,286.8285714285714,222.555,L8
2014-03-27 22:17:50+00:00,356.2383333333334,310.805,312.00250000000005,311.82125,287.00666666666666,301.1566666666667,204.55333333333337,290.496,300.664,309.08,304.1614285714286,302.53999999999996,306.50124999999997,315.61857142857144,303.9216666666667,335.16125,332.915,312.61833333333334,286.61571428571426,222.555,L8
2014-04-05 22:11:34+00:00,350.34833333333336,309.686,307.65875,310.33,282.22749999999996,298.315,204.15000000000003,288.37199999999996,300.346,310.2,305.76714285714286,304.65857142857146,308.2475,319.0128571428572,306.74000000000007,330.56,328.96625,311.574,280.2542857142857,220.63600000000002,L8
2014-04-12 22:17:37+00:00,351.82857142857137,310.715,309.21444444444444,310.33,283.096,299.4742857142857,204.15000000000003,289.0783333333333,300.175,310.05285714285714,305.23125,303.91499999999996,307.7288888888889,317.87375,304.345,332.5488888888889,330.71444444444444,312.5683333333333,280.11249999999995,220.63600000000002,L8
2014-04-21 22:11:18+00:00,348.835,306.8285714285715,307.548,309.27875,281.0233333333333,299.08625,204.15000000000003,289.0783333333333,301.46999999999997,311.43625,306.44444444444446,306.05111111111114,309.409,320.09,307.7457142857143,330.654,329.25699999999995,308.7814285714286,280.42333333333335,219.6966666666667,L8
2014-05-14 22:17:08+00:00,348.71124999999995,306.42571428571426,307.188,309.15375,280.45,298.3885714285714,203.5,288.74666666666667,301.21714285714285,311.10875,307.33125,306.05111111111114,309.236,319.84777777777776,310.25,330.265,329.01599999999996,307.185,278.7088888888889,219.6966666666667,L8
2014-05-30 22:17:11+00:00,348.71124999999995,307.77625,308.46636363636367,311.2811111111111,280.9433333333333,299.09875,203.5,289.2185714285714,301.0325,311.01666666666665,306.4888888888889,305.289,308.46181818181816,318.607,307.34714285714284,332.1618181818182,330.75,305.98,280.49300000000005,219.6966666666667,L8
2014-07-17 22:17:28+00:00,349.2675,311.3885714285715,311.65222222222224,314.5785714285715,280.64285714285717,301.4242857142857,203.5,289.91,300.56874999999997,310.68375000000003,304.67571428571426,303.5725,305.5222222222222,314.99625000000003,298.3233333333333,337.09777777777776,334.28666666666663,309.7283333333333,282.21666666666664,214.70333333333338,L8
2014-07-26 22:11:19+00:00,346.7577777777778,307.43125,309.408,311.90749999999997,278.79625,300.33375,203.5,289.1814285714286,300.84222222222223,311.26,305.64874999999995,305.3111111111111,306.562,316.9611111111111,302.0642857142857,337.09777777777776,332.062,305.4214285714285,282.34299999999996,214.70333333333338,L8
2014-10-14 22:11:38+00:00,341.518,298.435,305.98499999999996,310.085,263.27799999999996,297.57800000000003,191.94,289.83500000000004,301.64166666666665,312.31166666666667,308.06800000000004,311.40999999999997,309.96,320.96166666666664,311.54,340.58250000000004,328.99833333333333,291.61400000000003,286.21,215.81,L8
2015-01-25 22:17:32+00:00,325.7,284.90999999999997,290.595,292.87,217.61,291.21,191.94,294.68,299.03999999999996,310.955,306.095,309.54999999999995,309.6,321.76,325.46,352.37,329.855,287.28499999999997,280.58,235.51999999999998,L8
2015-02-19 22:11:13+00:00,325.7,284.1066666666666,291.8066666666667,294.405,221.04500000000002,292.745,240.57,294.68,300.40333333333336,314.38666666666666,309.85999999999996,313.58666666666664,314.26666666666665,325.51,325.03999999999996,334.28999999999996,325.1166666666666,286.56666666666666,281.865,242.67999999999998,L8
2015-02-26 22:17:23+00:00,345.055,284.405,289.8125,294.405,218.57333333333335,297.07666666666665,240.57,295.21500000000003,300.28499999999997,312.9925,307.5775,313.58666666666664,310.6075,325.51,312.08666666666664,339.8533333333333,330.6375,288.8225,286.08,242.67999999999998,L8
2015-03-30 22:17:01+00:00,350.65333333333336,283.098,296.3,303.08,235.255,298.925,240.57,294.53333333333336,300.076,312.248,306.384,310.34749999999997,309.29,321.995,306.72,342.2625,333.298,289.396,288.0,242.67999999999998,L8
2015-04-24 22:10:44+00:00,350.49666666666667,283.208,296.25200000000007,299.5133333333333,247.7575,299.205,289.03,292.1175,300.42,313.366,306.632,309.81,309.79,322.04499999999996,300.47333333333336,336.0,333.62600000000003,290.388,288.1275,255.70999999999998,L8
2015-05-10 22:10:28+00:00,342.79,283.208,294.33666666666664,292.8325,247.7575,299.205,289.03,292.1175,300.42,310.51666666666665,306.632,310.384,307.99666666666667,322.04499999999996,300.47333333333336,331.3016666666667,329.00666666666666,290.388,288.1275,255.70999999999998,L8
2015-06-27 22:10:46+00:00,342.79,285.9983333333334,295.42428571428576,298.412,255.12399999999997,300.892,294.7,294.53200000000004,301.97333333333336,311.9428571428571,302.57,310.384,307.99666666666667,322.04499999999996,300.47333333333336,332.4428571428571,331.0142857142857,292.64,290.942,255.70999999999998,L8
2015-07-20 22:17:10+00:00,347.026,290.4642857142857,298.4175,302.26500000000004,254.12833333333333,300.892,294.7,293.99833333333333,301.97333333333336,311.52,302.0228571428571,308.0183333333334,306.7657142857143,322.04499999999996,297.81,334.53125,332.415,292.64,291.86833333333334,254.71,L8
2015-07-29 22:11:01+00:00,343.67,290.34666666666664,298.54625000000004,302.1242857142857,250.95142857142855,299.92,293.8725,294.91,303.07166666666666,312.74,304.03428571428566,311.1666666666667,309.7914285714286,325.6766666666666,298.748,329.38750000000005,327.71,287.2366666666667,290.56714285714287,254.85500000000002,L8
2015-08-05 22:17:13+00:00,344.2285714285714,293.44428571428574,301.0888888888889,304.5575,244.32125,299.92,293.8725,294.7042857142857,302.32714285714286,312.2988888888889,303.75,309.3257142857143,308.5475,321.175,298.748,331.3588888888889,329.5155555555555,291.2942857142857,290.83875,254.85500000000002,L8
