dates,satname,nzd0247-0000,nzd0247-0001,nzd0247-0002,nzd0247-0003,nzd0247-0004,nzd0247-0005,nzd0247-0006,nzd0247-0007,nzd0247-0008,nzd0247-0009,nzd0247-0010,nzd0247-0011,nzd0247-0012,nzd0247-0013,nzd0247-0014,nzd0247-0015,nzd0247-0016,nzd0247-0017,nzd0247-0018,nzd0247-0019,nzd0247-0020,nzd0247-0022,nzd0247-0023,nzd0247-0024,nzd0247-0025,nzd0247-0026,nzd0247-0027,nzd0247-0028,nzd0247-0029,nzd0247-0030,nzd0247-0031,nzd0247-0032,nzd0247-0033,nzd0247-0034,nzd0247-0021,nzd0247-0035,nzd0247-0036,nzd0247-0037,nzd0247-0038,nzd0247-0039,nzd0247-0040,nzd0247-0041,nzd0247-0042,nzd0247-0043,nzd0247-0044,nzd0247-0045
2005-06-10 21:41:12.271000,L5,,294.78,303.39,301.74,296.94,300.73,306.31,324.80,330.09,343.91,330.27,324.49,326.68,,,,,,,336.93,285.86,319.73,319.00,304.14,313.40,300.35,299.90,315.49,321.10,307.76,328.45,328.45,330.60,333.98,322.79,326.94,319.76,320.13,318.97,323.47,331.94,339.04,345.06,351.71,346.65,343.56
2005-06-10 21:41:36.102000,L5,,,,,,,,,,,,,,,,296.01,350.15,367.94,366.93,385.08,388.92,373.36,360.01,343.60,344.07,332.51,344.81,352.58,357.56,354.33,363.39,367.26,368.71,373.56,381.41,361.46,356.47,347.47,360.82,362.37,363.57,372.30,384.52,383.16,380.09,379.99
2005-06-26 21:41:16.724000,L5,,306.37,313.03,314.74,301.39,295.89,310.56,321.91,314.30,330.67,322.87,314.61,329.30,330.62,,,,,,313.98,325.31,327.51,317.07,296.52,299.90,299.74,295.08,315.40,329.70,302.27,319.00,323.73,326.91,330.36,305.77,323.96,314.72,325.65,326.73,332.06,338.57,351.67,357.78,362.84,349.36,347.41
2005-06-26 21:41:40.412000,L5,,,,,,,,356.52,351.53,367.04,356.32,355.93,363.47,365.57,357.96,303.81,351.35,362.46,353.97,378.23,373.16,359.26,359.45,344.28,336.96,333.92,337.70,351.60,360.93,348.32,361.07,359.54,360.32,361.67,369.30,350.76,346.90,351.02,357.19,362.27,371.46,375.18,384.89,385.99,375.43,378.03
2005-07-12 21:41:23.560000,L5,,,,291.94,291.42,305.97,308.41,294.50,305.64,328.77,319.50,310.40,,,,,,,,318.22,300.24,328.11,319.89,284.93,294.86,290.26,267.23,302.13,316.13,295.10,315.75,318.11,322.88,335.30,288.86,325.62,317.11,313.94,314.60,322.69,327.56,342.26,349.01,348.37,346.53,346.73
2005-07-12 21:41:47.390000,L5,,,,,,,,,,,,,,354.96,350.85,304.29,341.47,355.54,368.18,385.85,382.60,376.36,365.60,336.61,343.93,326.41,328.74,343.91,360.55,352.93,366.88,367.56,368.08,375.88,377.99,364.91,356.78,352.65,359.93,362.06,363.76,375.79,386.08,383.83,381.68,
2005-07-28 21:41:34.002000,L5,,303.06,305.49,292.20,304.53,314.55,321.75,326.22,321.19,338.47,333.45,308.13,318.74,313.51,,,,,,328.84,319.66,328.72,311.44,290.46,297.45,287.46,266.74,304.23,315.76,302.45,309.21,325.23,326.01,338.44,324.51,329.59,310.56,310.10,311.83,324.97,326.96,337.38,345.05,358.05,351.48,349.52
2005-07-28 21:41:57.832000,L5,,,,,,,,,,,,,,,,,,,,325.29,304.42,325.74,307.49,286.42,292.64,285.24,,301.86,314.13,297.63,305.62,323.37,323.96,336.70,319.73,328.00,306.87,308.17,309.12,322.58,324.42,335.90,343.01,356.36,349.79,346.47
2005-08-29 21:41:46.875000,L5,368.84,354.54,361.04,363.45,362.98,369.01,365.16,380.18,375.79,372.43,374.83,364.88,370.05,369.18,359.00,323.93,382.67,381.47,385.24,397.87,394.08,375.33,363.03,350.53,354.02,356.86,350.52,377.38,394.34,378.84,384.20,,,,392.26,,,,,,,,,,,
2005-08-29 21:42:10.705000,L5,,,,,,,,,,,373.94,362.49,368.41,368.38,358.81,322.16,379.55,380.75,384.06,397.44,394.13,374.75,362.37,349.33,352.92,354.80,349.29,373.81,392.67,376.40,382.85,,,,391.42,,,,,,,,,,,
2005-09-14 21:41:48.852000,L5,362.06,344.82,346.95,346.29,349.45,354.64,357.19,368.61,364.58,372.99,363.38,360.16,359.57,358.84,354.52,318.80,358.28,365.76,366.51,386.80,385.27,374.02,352.86,339.39,337.31,325.33,335.89,346.73,361.98,360.88,367.00,,,,379.39,,354.85,355.45,360.12,360.97,362.21,369.77,387.50,386.34,383.28,
2006-01-20 21:43:37.291000,L5,357.92,336.89,332.26,329.06,329.17,343.96,344.46,361.70,358.32,366.81,367.86,364.48,353.65,351.43,343.66,303.11,346.37,351.85,360.80,378.84,375.01,364.28,352.97,330.46,328.85,329.88,338.18,341.28,352.10,352.18,358.98,361.59,358.32,365.24,370.46,349.93,346.80,339.72,346.99,351.62,355.46,362.95,369.52,371.85,375.87,377.38
2006-01-20 21:44:01.121000,L5,,,,,,,,,,,,,,,,,,,,376.80,372.63,361.95,350.35,328.21,326.63,328.06,336.47,339.75,350.35,350.03,356.65,359.10,355.42,361.97,369.11,347.34,344.14,337.61,344.52,349.37,353.35,360.89,367.84,370.33,374.50,375.00
2006-02-21 21:44:44.561000,L5,,,,,,,,,,,,,,,,,,,,347.54,343.85,320.89,316.38,301.60,315.69,314.69,316.11,323.52,335.33,324.45,331.07,334.45,333.06,332.10,336.13,318.48,316.00,315.14,318.36,329.81,332.07,342.47,352.58,349.33,348.04,343.32
2006-04-10 21:45:17.175000,L5,360.52,347.76,341.22,341.54,340.51,344.85,348.15,362.39,361.97,367.16,364.95,363.24,360.69,360.75,353.63,312.10,351.96,362.22,369.56,385.46,383.18,374.73,357.60,345.95,346.27,336.03,343.02,350.77,356.11,346.90,364.36,364.03,363.55,364.54,377.91,356.60,354.80,344.85,355.46,357.27,357.45,368.37,379.53,377.18,377.81,375.52
2006-04-10 21:45:40.863000,L5,,,,,,,,,,366.80,363.95,363.13,360.65,360.75,353.63,312.04,351.92,361.42,369.02,384.51,382.46,373.89,357.60,345.95,346.36,335.85,342.37,350.31,355.91,346.73,363.34,363.54,362.86,364.42,376.95,356.60,354.80,345.11,355.24,356.96,357.54,368.12,379.80,377.35,376.43,374.73
2006-04-26 21:45:56.580000,L5,,,,,,,,,,,,,,,,,,,,,,316.20,313.07,300.60,309.29,308.05,307.04,321.93,327.85,310.44,325.94,330.65,324.07,322.10,289.60,321.76,319.36,321.61,317.69,332.14,326.93,334.82,346.12,349.22,349.07,350.48
2006-05-12 21:46:09.770000,L5,,,,,,,,363.97,362.55,366.07,368.13,362.18,365.52,362.18,357.02,316.51,356.43,366.84,367.13,383.76,378.38,363.38,353.03,344.14,340.59,342.60,347.71,355.23,358.82,351.13,364.44,369.39,366.15,371.95,369.37,359.12,352.81,350.99,355.97,367.32,363.03,374.20,381.60,381.37,381.77,381.09
2006-06-13 21:46:13.914000,L5,,,,,289.31,309.76,315.22,329.71,328.24,343.77,335.60,331.18,338.73,341.14,,,,,,350.42,327.72,329.90,321.70,306.93,320.36,301.61,307.33,321.84,329.16,310.69,331.73,335.38,328.23,333.22,294.23,329.53,324.70,323.34,317.24,332.62,335.29,340.84,353.19,352.59,352.83,356.08
2006-06-13 21:46:37.602000,L5,,,,,,298.97,308.55,319.95,319.30,339.16,330.38,323.44,330.99,328.73,,,,,,,,324.64,318.58,300.69,316.20,295.88,298.78,317.55,323.69,303.20,325.01,330.94,322.21,328.81,279.21,325.10,320.98,319.35,301.25,327.95,330.79,335.77,347.51,347.39,348.06,352.17
2006-06-29 21:46:28.892000,L5,,,,,257.49,313.92,319.45,336.26,329.66,336.35,323.78,299.87,,,,,,,,352.77,328.82,330.37,319.66,305.75,307.56,306.29,308.23,326.13,327.17,313.72,331.99,337.64,331.72,331.85,307.08,325.60,312.09,314.85,303.37,324.57,298.80,,,,,
2006-06-29 21:46:52.580000,L5,,,,,,,,,,,371.40,369.22,372.55,370.54,358.81,319.29,365.94,370.45,376.34,392.12,374.52,368.69,355.70,346.06,340.92,341.26,352.23,356.84,359.47,356.01,366.53,368.66,372.08,376.23,369.51,365.36,362.71,355.95,360.43,364.03,376.62,374.11,384.05,381.91,382.27,377.73
2006-09-01 21:47:19.401000,L5,363.06,351.37,349.93,344.64,348.52,343.00,344.02,362.56,354.18,367.58,359.56,358.62,366.78,368.52,354.58,328.77,356.24,370.42,356.24,382.19,371.46,359.75,341.86,342.84,344.39,336.85,344.45,352.94,356.05,347.41,368.30,360.03,360.98,361.38,360.59,350.87,346.43,349.50,359.27,364.68,364.62,373.55,384.29,381.63,374.04,375.06
2006-09-01 21:47:43.231000,L5,,,,,,,,,,,,,,366.03,354.15,328.19,354.63,369.72,355.45,381.61,370.70,356.61,340.36,341.79,343.80,336.07,343.56,352.32,355.28,346.65,366.15,359.65,359.71,359.95,359.45,350.05,344.96,348.52,357.46,363.39,363.43,372.81,383.62,380.34,372.61,374.49
2006-09-17 21:47:31.164000,L5,366.68,355.02,351.61,349.15,342.56,343.04,340.28,359.45,351.24,365.48,357.13,367.11,369.75,363.40,357.78,322.01,359.27,362.64,358.53,384.46,371.86,358.60,343.25,343.82,350.25,342.39,346.56,354.84,356.94,344.11,360.49,357.84,356.60,357.24,357.32,347.29,345.06,348.55,355.81,365.72,365.52,372.01,381.24,380.94,374.12,375.72
2006-09-17 21:47:54.852000,L5,,,,,,,,,,,,,,362.91,357.50,322.03,358.35,361.36,357.11,382.96,371.54,357.78,342.23,343.62,348.77,341.44,345.58,354.24,356.19,343.13,357.73,356.22,355.56,356.80,356.49,345.99,344.12,347.57,355.76,364.54,364.17,371.03,380.90,378.16,372.37,375.51
2006-10-03 21:47:41.787000,L5,358.09,338.97,339.09,343.95,339.59,353.14,356.96,363.60,359.09,368.72,364.52,376.76,368.40,353.46,352.47,319.62,352.74,384.77,395.24,412.60,401.20,395.69,383.73,361.86,345.74,330.68,352.78,365.89,372.62,354.50,365.00,376.99,375.95,382.00,389.01,365.20,344.61,340.08,347.92,359.33,361.94,365.85,,385.40,377.30,370.01
2006-12-06 21:48:41.029000,L5,324.49,290.32,282.90,280.19,282.66,270.71,282.32,283.72,270.65,295.36,307.90,292.85,,,,,,,,,,,,,,,274.00,279.59,287.22,278.34,277.86,290.56,295.20,290.96,,289.35,292.11,286.95,298.52,291.26,296.20,306.68,312.98,315.46,319.88,321.55
2007-01-07 21:48:55.368000,L5,367.40,343.83,332.44,326.65,328.87,332.74,335.80,346.90,344.53,362.03,365.04,362.98,363.57,356.42,348.38,309.56,346.96,350.47,355.90,376.15,365.92,353.44,351.33,339.17,341.27,343.58,342.22,353.39,360.12,347.24,354.36,354.62,354.69,351.80,356.01,343.80,341.36,346.44,355.81,362.35,362.41,375.72,379.80,381.94,381.72,382.63
2007-02-08 21:48:38.839000,L5,327.73,311.87,313.34,309.95,305.46,296.16,272.98,325.01,310.09,321.89,327.07,321.90,318.72,,,,,,,326.00,287.21,304.76,302.41,301.96,299.91,307.72,310.08,319.13,323.47,317.32,322.73,319.83,317.17,287.75,280.69,301.90,296.87,285.93,297.98,319.51,316.82,338.58,336.49,344.66,339.89,317.15
2007-02-08 21:49:02.527000,L5,,,,,,,,,,,,,,,,,,,,347.68,311.81,319.36,312.91,310.85,309.60,312.37,317.32,324.86,331.99,325.95,333.91,329.00,327.52,305.48,309.21,312.97,309.12,301.59,314.88,326.59,325.76,348.01,350.42,353.96,348.25,328.39
2011-01-02 21:43:35.332000,L5,368.02,352.40,351.41,346.40,344.57,346.51,347.08,357.93,345.24,358.91,352.90,342.30,354.11,352.92,350.57,305.94,358.44,366.27,375.32,385.13,379.99,356.65,346.14,330.39,335.38,335.31,348.93,354.09,368.50,353.88,361.74,360.64,351.40,348.19,363.36,345.75,344.36,342.18,348.27,350.87,367.31,375.45,387.96,387.81,385.68,
2011-01-02 21:43:59.020000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.13,359.14,344.59,352.02,350.38,338.78,333.65,,331.43,330.28,334.46,337.15,340.46,356.01,362.46,375.27,379.67,379.17,376.87
2011-03-07 21:43:36.874000,L5,331.40,317.44,312.24,314.25,309.96,318.68,319.44,332.36,332.11,342.74,330.16,314.52,332.15,,,,,,,341.97,317.80,328.83,321.28,298.98,319.73,313.38,312.45,317.93,329.29,321.76,335.75,325.47,327.89,329.22,332.14,320.42,317.33,312.21,319.97,327.24,322.38,341.19,350.93,352.84,346.35,344.77
2011-03-07 21:44:00.562000,L5,,,,,,,,,,,,,,,,,,,378.05,392.09,381.55,365.50,353.49,339.00,344.21,343.45,344.11,352.98,361.83,352.62,367.33,359.81,361.64,362.15,377.10,351.75,343.28,342.83,350.26,358.88,355.68,366.73,378.36,377.84,372.52,370.46
2013-04-29 21:55:51.104000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,335.80,338.27,343.20,332.93,350.80,337.60,348.62,339.01,,341.98,330.87,327.06,335.81,345.04,341.15,351.50,364.17,359.86,358.26,362.20
2013-05-31 21:55:43.729000,L8,,,,,,,300.03,323.84,318.98,328.94,322.62,,,,,,,,,,,,,272.89,310.30,305.04,310.34,316.25,326.66,307.38,329.78,312.90,328.60,318.63,,322.94,315.47,312.85,320.72,322.69,323.90,337.25,349.60,344.50,345.62,349.82
2013-05-31 21:56:07.688000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.03,375.19,375.16
2013-07-18 21:56:02.364000,L8,,,,,,307.73,309.01,322.43,320.90,324.51,322.28,301.51,,,,,,,,,,,,278.82,313.28,298.21,309.55,316.75,329.45,319.70,340.65,321.47,335.78,327.69,,325.32,320.13,306.44,320.20,326.08,325.49,341.94,353.72,349.10,349.00,356.35
2013-08-19 21:55:42.209000,L8,348.93,332.80,333.43,326.62,332.55,345.37,356.78,356.30,353.32,359.84,358.80,339.97,350.56,352.77,340.71,282.67,,,,,384.54,356.42,340.35,317.68,336.72,333.85,337.18,343.26,350.60,339.14,358.66,351.23,355.11,356.46,363.54,345.79,335.13,343.21,338.66,341.72,352.22,354.45,366.21,368.75,377.16,
2013-08-19 21:56:06.167000,L8,348.61,333.15,333.99,326.60,333.39,345.82,356.60,356.72,353.78,359.74,359.35,340.23,350.59,353.30,340.45,282.50,,,,,383.35,355.99,343.55,318.11,336.96,334.53,337.47,343.95,351.06,339.66,358.90,352.29,355.97,357.69,396.75,345.98,335.51,343.64,338.89,341.89,352.50,354.89,366.62,369.54,374.81,
2013-09-04 21:55:42.619000,L8,,,,311.88,319.24,329.30,328.91,339.14,340.89,343.01,332.46,318.71,333.18,328.54,320.49,,338.82,342.04,348.25,372.67,355.16,348.47,327.28,309.23,328.27,326.46,329.10,333.69,336.42,328.77,349.90,335.65,343.57,340.80,344.95,338.22,326.90,327.44,332.42,335.81,340.85,348.46,358.54,358.62,357.77,362.77
2013-10-06 21:55:33.702000,L8,360.22,345.17,337.10,334.91,345.83,352.19,348.75,367.02,374.00,375.74,389.09,384.51,363.08,393.12,391.16,296.96,347.43,358.32,365.85,382.82,377.54,362.67,343.02,340.38,327.88,329.81,335.33,337.71,345.82,367.79,367.31,345.81,347.07,346.06,366.02,343.13,332.03,341.90,340.83,352.88,344.47,351.91,363.12,365.50,368.91,365.73
2013-10-06 21:55:57.648000,L8,360.60,345.38,337.53,335.19,345.87,352.58,348.88,367.04,374.18,375.73,389.19,384.13,404.90,392.98,391.06,297.41,347.28,358.46,365.77,382.92,377.53,362.60,342.78,340.44,327.83,329.93,335.39,337.72,345.85,367.73,368.12,345.59,346.77,346.00,382.16,342.44,332.18,341.94,340.80,352.92,344.42,351.85,362.63,365.53,368.37,365.55
2013-12-09 21:55:16.438000,L8,348.59,320.46,321.13,318.75,322.67,324.43,326.54,341.00,339.13,350.39,347.95,337.83,357.99,343.19,346.88,294.84,344.99,352.18,355.24,366.77,357.49,352.85,327.16,326.05,327.57,331.08,333.61,339.01,345.57,332.63,346.76,338.18,342.34,338.29,353.77,338.02,327.79,324.90,332.89,333.90,337.47,347.80,356.49,355.81,360.36,360.24
2014-01-10 21:54:55.235000,L8,351.92,322.62,323.99,318.68,324.09,324.83,327.51,342.82,340.13,351.90,349.11,333.50,353.25,344.15,335.92,298.25,345.42,352.18,354.01,368.61,356.89,351.06,329.37,325.86,330.60,334.88,335.82,340.89,347.77,333.27,350.36,357.23,369.18,365.99,355.38,342.41,329.58,327.26,336.07,340.46,347.71,352.94,363.45,361.44,358.09,362.84
2014-01-10 21:55:19.190000,L8,347.39,319.95,320.85,316.53,321.70,323.23,324.94,340.10,337.85,349.57,346.25,330.58,351.87,343.52,332.78,294.89,343.55,350.31,351.86,366.30,355.38,348.66,327.07,324.05,327.99,331.59,333.82,338.41,345.66,332.15,349.01,349.56,351.11,356.67,353.61,341.12,328.47,325.95,335.09,338.87,345.72,351.66,361.80,360.05,356.85,361.35
2014-02-11 21:54:32.873000,L8,352.15,335.64,324.60,323.76,324.21,329.32,327.28,344.90,339.87,352.10,347.13,339.22,354.01,349.31,340.25,286.20,345.08,352.46,354.93,366.83,362.60,348.36,324.81,316.42,332.31,332.57,334.34,338.58,346.05,332.64,348.50,337.71,346.39,336.74,356.62,339.21,327.80,324.09,334.23,336.89,340.31,349.05,358.98,357.44,354.51,361.25
2014-02-11 21:54:56.823000,L8,325.06,297.82,302.23,301.16,298.36,,,296.13,315.97,328.11,322.82,311.04,,,,,,,,,,313.62,288.60,291.01,304.27,307.55,310.36,315.90,327.13,307.26,297.50,310.73,316.05,311.43,,313.76,311.40,304.92,318.17,316.59,321.27,331.34,344.98,340.17,339.18,342.43
2014-03-15 21:54:10.286000,L8,324.39,297.64,300.26,307.43,300.14,308.96,300.38,307.00,317.42,336.05,328.21,312.27,,,,,,,,,,,,275.06,284.31,315.41,317.41,318.77,331.78,316.61,302.21,316.78,324.67,312.99,,319.70,317.60,311.42,325.02,323.59,329.97,338.34,351.21,348.34,346.70,349.14
2014-03-15 21:54:34.241000,L8,323.15,268.31,,,,307.78,297.88,303.76,312.85,334.70,327.17,,,,,,,,,,,,,273.47,281.72,314.23,315.81,317.93,331.07,314.22,300.10,315.49,322.74,311.26,,316.82,316.78,309.50,324.04,322.57,328.11,337.37,350.36,347.50,345.91,347.96
2014-03-31 21:53:53.631000,L8,332.03,307.01,304.97,305.12,304.06,308.49,308.41,324.47,,270.00,329.08,313.74,321.72,326.68,320.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-02 21:53:22.380000,L8,347.22,335.72,328.25,330.16,337.58,348.53,347.84,358.38,366.09,364.68,369.85,380.05,356.53,389.23,385.32,299.67,379.92,380.52,380.19,377.94,376.36,381.21,369.90,355.72,335.36,339.85,343.58,394.64,383.57,381.10,378.10,371.22,375.24,370.96,384.11,371.35,361.04,358.91,356.49,354.35,368.58,379.53,384.16,383.28,375.17,375.02
2014-05-02 21:53:46.331000,L8,,,,,,,,,,,,,,,,,,,,,,,,271.36,305.67,302.76,309.43,316.87,327.49,296.79,319.33,289.09,324.20,316.16,,316.48,312.49,310.70,317.12,322.99,325.75,337.35,346.59,336.39,343.14,329.05
2014-05-18 21:53:11.680000,L8,,,,,,,,,,,,,,,,,,,,,,,,,301.25,278.77,307.29,314.98,323.76,286.80,282.01,273.18,321.95,314.73,,311.81,310.80,310.97,315.86,317.54,323.88,335.01,346.59,338.63,343.66,321.65
2014-05-18 21:53:35.635000,L8,,,,,,307.00,308.07,325.44,322.07,330.69,324.49,303.40,,,,,,,,,,,,293.23,305.43,293.28,312.48,317.71,328.79,307.50,324.62,298.42,329.31,320.71,,319.17,315.50,314.23,323.18,324.84,328.55,339.18,349.84,343.66,347.02,349.17
2014-06-19 21:53:23.387000,L8,,,,,,,,,,,,,,,,,,,,,,,,274.63,304.88,281.07,311.39,318.57,327.80,297.94,317.39,290.91,324.14,315.08,,316.96,314.00,315.42,322.09,323.47,326.88,339.62,351.29,343.86,345.55,347.15
2014-06-19 21:53:47.342000,L8,,,,,,,,,,,,,,,,,,,,,,,,275.42,305.76,287.58,312.33,319.22,328.30,300.27,320.34,292.88,325.25,316.20,,318.06,314.62,315.92,322.91,324.20,327.87,340.34,351.85,344.44,346.23,348.68
2014-07-05 21:53:29.728000,L8,,,,,,,294.94,322.20,320.71,328.21,322.31,,,,,,,,,,,324.55,295.92,280.96,306.08,292.93,316.15,320.34,329.85,310.23,331.78,306.16,330.33,321.32,335.11,320.62,316.10,315.14,323.87,325.83,325.74,340.45,349.99,342.70,345.38,351.48
2014-07-05 21:53:53.692000,L8,,,,,,,305.97,324.25,322.12,329.64,322.97,304.78,320.15,,,,,,,,,327.21,301.69,288.64,307.82,297.44,318.18,321.55,330.94,314.58,335.16,314.53,332.71,323.39,337.00,324.09,317.39,316.35,325.25,327.67,327.66,342.13,351.38,344.12,346.75,353.91
2014-07-21 21:53:33.067000,L8,,,,,,,,,,,,,,,,,,,,,,,,271.02,302.07,280.02,310.08,317.55,326.82,298.70,292.41,303.71,322.50,316.42,,317.89,313.87,314.43,318.21,318.36,323.42,336.79,348.53,341.61,339.99,325.02
2014-07-21 21:53:57.022000,L8,,285.78,300.39,298.27,298.05,311.88,312.37,319.96,320.03,330.54,323.31,315.20,,,,,,,,324.37,333.46,328.72,304.54,275.38,308.02,293.49,314.98,323.06,330.16,312.90,335.13,317.34,330.59,321.34,335.57,322.22,317.23,317.44,325.03,324.40,327.66,340.16,351.19,345.64,343.48,348.65
2014-08-06 21:53:41.801000,L8,,,,,,,,,,,,,,,,,,,,,,,,270.73,297.86,280.06,299.17,317.41,325.63,290.30,310.87,299.25,315.46,313.75,,310.41,309.73,312.78,317.39,318.38,318.51,333.07,346.32,338.93,336.51,320.56
2014-08-06 21:54:05.764000,L8,,,,,,,,,,,,,,,,,,,,,,,,270.47,297.94,280.21,299.21,317.47,325.78,290.23,310.82,299.09,315.50,313.84,,310.45,309.61,312.82,317.41,318.43,318.53,333.09,346.32,339.01,336.56,320.69
2014-09-07 21:53:48.789000,L8,349.13,329.10,325.34,323.58,331.69,336.05,334.61,351.64,345.82,356.99,350.03,336.91,346.71,350.38,346.32,279.61,349.68,360.06,358.11,377.71,366.61,359.54,332.53,331.47,335.57,336.12,338.36,342.08,350.68,339.94,356.34,348.75,350.90,353.20,361.10,343.47,331.72,340.04,339.53,345.06,347.82,355.21,365.11,365.58,360.67,373.90
2014-09-07 21:54:12.743000,L8,349.64,329.21,325.63,323.77,331.34,336.22,334.53,351.97,345.74,357.04,350.29,336.95,346.49,350.28,346.60,280.08,349.53,359.76,358.20,377.56,366.41,359.35,331.91,331.28,335.33,335.77,337.99,341.87,350.24,339.17,355.39,348.48,350.46,352.79,360.92,342.96,331.22,339.24,339.11,344.34,347.65,354.83,364.29,365.27,360.55,373.11
2014-09-23 21:53:45.463000,L8,350.16,327.28,322.26,320.12,326.92,332.44,334.43,347.31,342.71,350.65,348.24,329.86,344.14,343.07,337.74,279.94,346.10,354.34,352.68,373.78,360.02,352.95,329.46,323.91,334.97,330.71,342.63,339.73,347.35,335.32,354.17,344.69,348.43,346.58,357.99,340.50,329.32,334.17,337.32,342.80,345.05,352.29,360.99,362.73,359.49,368.28
2014-09-23 21:54:09.418000,L8,327.78,307.05,303.68,299.34,,,300.83,317.55,318.74,331.31,325.21,304.33,316.93,319.33,,,,,,,,,,273.36,305.36,302.94,311.04,317.50,328.14,315.49,330.54,318.58,319.32,319.82,,321.64,312.63,308.97,317.89,320.63,322.36,333.11,345.78,338.83,342.01,345.10
2014-10-25 21:53:52.818000,L8,350.28,328.65,329.14,321.75,329.73,336.20,335.74,349.03,349.87,351.22,348.97,331.06,337.29,342.52,334.23,290.66,330.87,344.83,348.15,367.62,365.46,351.21,327.48,314.24,328.48,326.90,326.49,332.16,345.39,331.87,349.62,338.86,344.40,341.35,356.01,336.98,327.34,325.85,334.90,336.63,343.07,350.23,358.50,362.56,358.74,361.67
2014-10-25 21:54:16.772000,L8,349.74,328.34,329.11,321.83,330.23,336.84,336.25,349.69,349.86,351.20,348.48,331.00,337.54,342.48,334.48,290.14,331.86,345.04,347.91,367.85,365.55,351.31,327.66,314.44,329.39,327.36,327.37,332.54,345.65,332.39,350.15,339.15,345.34,341.73,356.77,337.76,327.91,326.36,335.49,337.17,343.56,350.85,359.27,363.20,359.28,362.34
2014-11-10 21:53:54.574000,L8,350.48,329.28,325.73,321.81,323.36,326.42,328.40,343.97,340.27,350.47,347.95,331.95,343.93,344.36,332.90,286.05,335.19,348.22,349.94,368.01,357.84,353.14,326.73,312.30,325.92,328.63,337.78,334.28,347.11,333.39,348.80,339.49,343.97,344.26,355.26,336.58,327.24,326.15,334.38,337.85,340.01,348.77,358.19,358.58,356.51,358.15
2014-11-10 21:54:18.528000,L8,350.42,329.27,325.56,321.77,323.28,326.44,328.45,344.04,340.43,350.51,347.99,332.04,344.05,344.37,332.97,285.93,335.39,348.38,350.01,368.12,357.94,353.25,326.81,312.38,326.03,328.94,337.70,334.55,347.29,333.71,348.88,339.63,344.10,344.38,355.34,336.96,327.23,326.27,334.40,338.08,340.24,348.88,358.25,358.60,356.35,358.04
2015-01-13 21:53:42.692000,L8,349.26,329.69,318.56,317.34,320.20,321.33,328.10,345.12,340.83,350.26,370.06,334.74,339.45,339.56,334.67,299.27,339.02,346.75,346.48,364.51,355.53,349.06,322.16,309.69,323.11,336.88,322.83,334.30,344.56,332.10,346.75,335.62,343.69,336.39,352.73,338.80,327.45,325.19,335.19,336.27,343.37,349.58,359.87,359.82,357.40,365.21
2015-01-29 21:53:37.750000,L8,353.19,320.88,315.72,323.90,329.07,324.29,323.43,340.65,339.03,348.42,343.21,335.61,337.39,339.89,338.59,291.68,342.21,348.97,349.63,365.12,362.69,348.18,324.05,313.31,335.62,337.73,341.08,336.62,347.91,332.55,348.23,337.93,344.15,336.73,354.08,340.69,328.74,328.27,335.45,337.02,344.38,352.20,363.19,359.90,357.93,364.00
2015-03-18 21:53:39.323000,L8,339.99,321.02,314.32,304.66,309.24,315.72,312.57,317.82,321.40,336.77,331.03,314.87,332.28,332.52,328.14,276.69,320.10,339.66,301.58,363.99,350.96,349.30,308.94,303.63,312.88,315.77,318.35,321.91,344.32,328.31,345.18,336.28,342.66,344.28,344.05,337.95,326.52,328.80,336.74,340.26,344.35,352.59,362.83,359.86,361.55,367.13
2015-04-03 21:53:02.921000,L8,310.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.32,,311.03,279.90,291.70,295.99,312.82,322.12,331.53,343.76,338.90,338.85,343.35
2015-04-03 21:53:26.876000,L8,320.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.79,,311.79,282.54,294.78,297.39,313.85,322.53,331.99,344.04,339.38,339.35,343.81
2015-04-19 21:53:02.761000,L8,,300.73,303.79,298.14,293.64,305.10,300.19,304.63,313.69,327.14,316.48,300.76,321.58,319.10,,,,,,,,324.43,285.48,290.56,304.55,300.20,300.07,303.64,322.52,302.86,292.06,305.26,310.91,306.64,325.02,302.74,244.61,303.88,321.13,322.46,328.38,337.16,348.15,346.87,346.28,351.41
2015-04-19 21:53:26.711000,L8,,,,,,293.22,284.90,298.41,292.96,324.68,313.93,290.95,317.49,314.20,,,,,,,,319.21,278.56,283.95,301.89,295.83,295.23,301.13,316.80,296.19,285.94,299.59,,,319.67,,,298.61,307.77,316.90,325.51,333.85,346.00,343.74,343.77,348.49
2015-05-05 21:52:48.765000,L8,,,,,,,,,,,,,,,,,,,,,,317.41,281.97,291.45,305.98,302.68,300.11,298.74,320.52,299.89,287.06,299.48,313.75,317.53,280.75,324.27,312.86,311.32,323.75,324.08,329.50,337.34,350.08,347.56,345.59,351.68
