dates,satname,nzd0171-0000,nzd0171-0001,nzd0171-0002,nzd0171-0003,nzd0171-0004,nzd0171-0006,nzd0171-0007,nzd0171-0005,nzd0171-0008,nzd0171-0009
2020-08-04 22:05:59.720000,L8,313.97,314.04,295.47,292.18,284.95,275.92,216.50,279.87,193.82,229.11
2020-08-20 22:05:42.019000,L8,307.48,226.05,,,,272.08,285.80,270.55,231.75,263.03
2020-08-20 22:06:05.973000,L8,305.09,,,,,218.91,282.82,,,
2020-08-27 22:11:56.368000,L8,311.39,300.30,291.06,287.14,282.00,275.76,285.76,279.36,267.55,270.05
2020-09-21 22:05:54.893000,L8,320.45,295.68,243.00,222.13,179.58,182.30,287.04,231.27,,
2020-09-21 22:06:18.848000,L8,321.35,297.69,293.85,251.94,282.88,275.05,286.95,277.94,245.23,259.79
2020-10-07 22:06:21.789000,L8,325.91,313.04,296.48,292.40,286.47,282.20,288.99,282.77,272.15,268.56
2020-10-23 22:05:58.112000,L8,314.85,310.21,294.39,293.07,287.14,277.58,288.74,283.50,270.15,268.53
2020-11-08 22:05:55.364000,L8,196.74,304.73,290.99,241.62,,222.14,280.04,,,
2020-12-01 22:12:09.987000,L8,310.92,292.85,291.15,194.32,185.56,274.42,285.47,227.48,249.03,264.09
2020-12-26 22:05:56.607000,L8,309.76,301.45,285.03,249.91,281.84,252.65,267.70,248.87,243.17,
2020-12-26 22:06:20.557000,L8,312.30,303.25,288.54,251.32,283.19,256.36,285.22,253.98,245.26,
2021-01-11 22:05:50.293000,L8,367.31,,,182.42,250.01,285.48,294.70,287.05,275.12,275.05
2021-01-11 22:06:14.248000,L8,307.71,,,,,,,,,
2021-02-03 22:11:56.237000,L8,316.77,309.03,294.65,289.14,284.45,255.59,287.68,270.24,240.94,266.33
2021-02-12 22:05:43.398000,L8,337.02,324.28,304.91,298.06,290.03,275.24,291.58,279.91,252.77,272.76
2021-02-12 22:06:07.348000,L8,311.87,304.66,291.84,250.97,283.89,,,,,
2021-02-19 22:11:51.945000,L8,312.31,296.21,292.12,287.18,282.38,256.96,284.55,253.03,241.26,
2021-03-16 22:05:51.916000,L8,326.90,315.25,301.26,295.42,286.76,267.99,,284.69,,
2021-03-23 22:11:37.336000,L8,308.17,229.07,288.64,245.10,277.66,226.50,279.81,,,
2021-04-01 22:05:24.398000,L8,316.81,305.45,294.60,250.49,283.66,207.80,257.22,,,
2021-04-01 22:05:48.357000,L8,320.81,314.08,298.49,292.71,285.40,232.98,287.04,266.70,237.95,
2021-04-24 22:11:25.382000,L8,198.12,,283.89,240.56,273.72,218.56,276.78,,,
2021-05-03 22:05:08.805000,L8,312.87,303.93,294.87,291.29,283.71,277.11,218.46,277.72,193.63,227.06
2021-05-03 22:05:32.764000,L8,312.83,303.76,294.74,291.23,283.64,276.98,218.11,276.98,193.60,226.59
2021-06-11 22:11:38.046000,L8,197.49,,288.18,247.84,269.16,,,,,
2021-06-20 22:05:29.888000,L8,270.28,282.39,296.80,291.88,283.24,275.57,287.18,270.72,249.61,264.03
2021-06-20 22:05:53.843000,L8,311.63,305.83,297.40,292.70,284.30,276.17,287.95,239.22,250.30,266.62
2021-07-13 22:11:43.513000,L8,313.60,291.47,294.28,288.23,283.72,275.51,287.21,274.04,265.83,270.22
2021-08-07 22:05:44.439000,L8,272.33,289.25,243.23,215.85,285.23,279.37,289.02,277.82,244.16,269.36
2021-09-24 22:05:56.897000,L8,314.74,290.03,191.78,249.29,283.09,275.01,288.15,270.21,250.29,266.96
2021-09-24 22:06:20.847000,L8,315.35,292.02,293.39,249.52,182.66,185.33,220.35,229.60,253.23,267.15
2021-10-17 22:12:14.625000,L8,309.63,305.22,291.95,248.90,282.52,275.76,287.01,278.02,244.54,
2021-11-18 22:12:08.776000,L8,307.04,292.70,237.53,249.94,282.87,275.54,288.22,273.97,246.29,267.18
2022-01-13 22:12:02.740000,L9,306.19,289.94,289.63,,,,,,,
2022-01-21 22:11:59.917000,L8,315.71,306.32,296.08,290.34,285.65,266.17,206.77,269.11,184.60,203.96
2022-01-22 22:05:54.259000,L9,356.61,359.64,341.99,329.82,297.64,291.42,296.87,292.94,271.67,270.84
2022-01-22 22:06:18.213000,L9,353.31,351.17,341.22,310.30,296.40,287.84,294.18,290.31,250.23,266.18
2022-01-29 22:12:05.530000,L9,312.29,295.42,292.77,248.63,282.90,247.72,281.42,255.73,240.26,
2022-01-30 22:06:10.369000,L8,311.51,304.51,294.21,242.88,282.96,246.61,281.21,249.73,240.93,
2022-02-14 22:12:01.049000,L9,314.72,303.91,296.41,291.09,284.88,271.18,288.03,272.27,243.06,264.94
2022-02-15 22:05:42.198000,L8,317.48,308.11,297.90,292.28,285.51,270.78,287.12,276.86,243.77,264.15
2022-02-15 22:06:06.152000,L8,270.68,177.17,242.05,215.93,282.47,229.27,284.04,247.66,,
2022-02-22 22:11:50.626000,L8,320.99,322.68,300.83,295.08,289.11,278.00,290.39,281.66,269.64,270.62
2022-02-23 22:05:44.132000,L9,314.18,306.30,295.85,250.00,184.76,242.48,286.89,232.73,,
2022-02-23 22:06:08.091000,L9,315.72,307.94,192.87,291.34,284.60,251.59,287.52,270.92,239.86,
2022-03-02 22:11:50.022000,L9,313.34,293.74,295.06,219.89,283.31,229.18,252.80,,,196.41
2022-04-28 22:05:23.099000,L9,310.10,217.05,287.37,,,194.77,248.47,,,
2022-04-28 22:05:47.053000,L9,312.96,296.12,290.70,,,229.43,282.29,,,
2022-05-05 22:11:31.114000,L9,316.07,303.11,296.14,289.89,283.29,275.99,288.60,273.00,241.35,267.39
2022-05-06 22:05:29.729000,L8,312.36,,294.10,250.46,184.87,231.05,255.58,,,
2022-05-06 22:05:53.688000,L8,313.20,303.82,295.09,290.86,181.13,267.83,253.09,,,
2022-06-15 22:05:16.001000,L9,311.93,308.49,295.87,292.30,286.07,278.61,287.85,279.62,243.04,270.80
2022-06-15 22:05:39.951000,L9,312.61,309.29,296.51,293.18,286.32,279.22,288.23,280.23,247.38,271.01
2022-06-30 22:12:03.615000,L8,298.95,,,,,,,,,
2022-07-01 22:05:54.433000,L9,308.41,,293.55,250.78,198.70,275.66,253.07,,,
2022-07-16 22:12:03.012000,L8,314.43,323.94,299.15,291.97,285.84,279.70,287.42,278.21,270.38,269.66
2022-07-25 22:05:59.697000,L8,195.01,307.42,291.48,240.38,,,,,,
2022-07-25 22:06:23.647000,L8,236.62,307.75,291.78,240.30,,,,,,
2022-08-02 22:06:07.308000,L9,315.07,308.74,295.31,223.84,284.36,232.17,285.58,,,
2022-08-10 22:06:08.294000,L8,313.51,309.10,233.05,200.91,285.50,279.22,288.58,281.43,265.04,268.72
2022-08-10 22:06:32.253000,L8,314.33,310.45,297.70,292.89,286.01,280.00,289.01,282.56,265.84,269.18
2022-08-26 22:06:10.372000,L8,317.75,315.08,296.85,293.41,286.64,278.23,290.05,281.22,247.36,269.33
2022-08-26 22:06:34.331000,L8,316.09,312.10,243.58,216.74,183.32,276.65,288.94,276.63,,
2022-09-10 22:12:03.656000,L9,310.20,303.92,193.36,204.95,284.69,280.46,288.24,276.96,272.73,265.75
2022-09-11 22:06:14.882000,L8,306.57,306.14,287.17,252.06,283.90,278.54,286.09,,,
2022-10-05 22:05:58.861000,L9,304.61,294.69,277.13,242.68,273.76,270.65,280.43,272.47,,
2022-10-21 22:06:05.581000,L9,308.91,298.07,281.18,220.10,275.61,270.91,249.64,272.49,242.36,
2022-10-21 22:06:29.540000,L9,271.95,279.74,245.47,218.56,180.73,188.76,250.38,233.04,243.06,
2022-11-13 22:12:17.201000,L9,272.92,288.61,282.20,241.40,281.80,250.46,,245.87,,
2022-12-24 22:06:26.081000,L9,317.12,279.57,243.01,212.05,285.60,274.56,247.50,259.60,246.20,
2023-01-16 22:12:10.212000,L9,312.29,,289.01,248.46,256.85,,,,,
2023-01-17 22:06:18.381000,L8,317.12,304.96,290.23,250.46,282.49,278.47,288.62,279.03,261.81,268.79
2023-01-25 22:06:01.288000,L9,332.59,313.98,290.79,294.32,290.56,281.65,286.03,287.17,269.87,269.67
2023-02-25 22:11:52.258000,L8,317.51,305.90,290.93,250.69,285.11,277.87,287.35,273.51,242.51,268.99
2023-03-06 22:05:38.279000,L8,312.33,304.16,281.09,240.15,,253.34,,,,
2023-03-06 22:06:02.229000,L8,314.25,306.94,288.83,244.33,282.87,270.55,,275.19,,
2023-03-13 22:11:47.152000,L8,313.08,295.00,289.21,248.84,282.17,274.28,244.51,274.20,249.09,260.77
2023-03-14 22:05:47.276000,L9,317.17,309.13,293.22,286.65,283.18,278.98,286.82,281.68,267.40,268.93
2023-03-14 22:06:11.235000,L9,314.20,303.60,287.83,249.90,198.68,184.67,243.62,227.29,238.49,265.27
2023-03-21 22:11:55.188000,L9,313.09,306.39,291.55,251.51,284.75,279.19,219.24,280.22,189.66,222.88
2023-03-22 22:05:28.899000,L8,317.62,316.60,295.30,283.52,285.77,279.38,286.33,279.45,246.77,270.21
2023-03-22 22:05:52.850000,L8,316.01,312.42,243.33,223.62,199.06,185.29,282.87,228.06,242.57,269.14
2023-03-29 22:11:37.049000,L8,310.35,302.45,289.29,249.39,281.53,277.42,281.59,275.87,262.09,263.58
2023-03-30 22:05:35.326000,L9,309.98,300.54,288.52,249.23,281.65,276.34,216.45,273.56,188.94,198.61
2023-03-30 22:05:59.281000,L9,311.60,302.51,291.17,250.83,282.61,278.04,286.23,275.89,248.68,267.01
2023-04-07 22:05:40.262000,L8,315.83,313.63,241.08,251.57,208.43,,,,,
2023-04-23 22:05:09.227000,L8,,,,,,273.80,238.80,,,
2023-04-23 22:05:33.182000,L8,,,272.42,241.44,283.10,279.37,244.94,272.94,244.64,266.83
2023-05-16 22:11:04.371000,L8,308.48,228.12,290.91,246.01,282.20,195.89,219.78,272.76,204.09,225.37
2023-05-24 22:11:17.213000,L9,310.08,304.29,293.19,291.47,283.87,274.97,287.39,271.36,237.53,267.92
2023-05-25 22:05:20.631000,L8,314.64,311.24,296.46,251.66,286.38,278.79,287.94,231.04,249.04,269.94
2023-06-02 22:05:05.917000,L9,196.26,,290.28,,,246.32,238.82,,,
2023-06-02 22:05:29.872000,L9,309.20,178.91,291.47,,,266.67,240.14,,,
2023-06-09 22:11:12.914000,L9,311.98,304.60,292.79,243.51,283.42,276.96,257.22,266.37,247.15,268.43
2023-06-10 22:05:03.911000,L8,312.20,217.55,293.91,236.07,,274.65,261.21,265.05,,
2023-06-10 22:05:27.865000,L8,315.90,315.00,300.52,292.57,287.69,279.54,289.65,277.99,248.94,271.84
2023-06-18 22:04:57.703000,L9,311.50,308.89,287.01,252.06,285.22,278.80,221.69,273.56,192.83,222.89
2023-06-18 22:05:21.666000,L9,309.06,305.44,272.13,244.33,283.32,275.83,248.37,267.85,232.38,266.28
2023-06-25 22:11:08.216000,L9,272.13,288.82,193.62,240.53,,275.75,282.65,247.07,,268.41
2023-07-12 22:05:20.312000,L8,310.70,306.88,242.26,241.22,,273.76,242.44,234.26,235.74,270.41
2023-07-12 22:05:44.275000,L8,310.41,306.32,294.13,240.67,,272.30,241.34,265.06,233.33,269.89
2023-07-27 22:11:26.959000,L9,193.22,,,,,,,,,
2023-08-04 22:11:40.478000,L8,274.81,204.98,276.08,,,268.90,236.55,,,
2023-08-05 22:05:23.191000,L9,317.17,312.56,296.20,254.30,284.52,199.24,286.50,277.56,244.50,269.97
2023-08-05 22:05:47.142000,L9,232.33,,,,,,,,,246.02
2023-08-13 22:05:32.097000,L8,315.94,310.15,294.94,292.53,284.26,279.74,286.94,277.96,269.22,269.81
2023-08-21 22:05:28.170000,L9,316.43,312.96,296.82,293.93,284.92,281.49,287.21,274.97,271.50,270.40
2023-08-21 22:05:52.129000,L9,313.77,295.70,241.80,226.84,180.92,187.32,216.80,227.78,204.64,223.71
2023-08-28 22:11:44.258000,L9,306.75,296.54,270.51,245.08,272.65,,,228.71,,
2023-10-07 22:11:57.146000,L8,306.65,300.20,283.86,246.42,281.72,276.72,275.71,,,
2023-10-08 22:05:46.354000,L9,312.27,304.08,287.54,249.06,281.74,277.92,286.72,276.63,269.31,265.17
2023-10-08 22:06:10.308000,L9,311.98,303.51,286.34,248.61,281.55,277.52,286.49,276.04,267.29,264.29
2023-10-16 22:05:47.555000,L8,316.21,308.67,289.13,253.24,284.44,281.32,286.37,278.97,266.61,267.42
2023-11-08 22:11:57.030000,L8,306.79,293.44,262.94,243.95,275.93,273.77,235.14,249.13,,
2023-11-25 22:05:56.641000,L9,310.25,301.99,260.14,231.07,277.14,274.08,240.21,253.11,242.00,
2023-11-25 22:06:20.599000,L9,311.98,277.36,239.44,226.57,281.13,275.88,285.80,276.99,244.47,265.36
2023-12-19 22:05:51.242000,L8,310.28,290.56,262.12,244.45,282.12,263.77,243.91,257.53,,265.74
2023-12-19 22:06:15.197000,L8,310.94,292.60,262.16,210.89,282.11,269.18,221.27,264.85,185.47,266.09
2023-12-27 22:05:57.973000,L9,313.50,309.55,265.10,252.03,285.02,272.31,244.86,257.36,246.76,228.70
2024-01-11 22:11:56.446000,L8,307.78,297.56,262.20,250.20,284.03,249.76,285.10,257.24,227.16,268.29
2024-01-12 22:05:54.962000,L9,310.45,304.59,264.36,252.24,284.51,272.44,285.53,272.01,179.57,264.42
2024-01-12 22:06:18.916000,L9,249.59,234.93,263.85,252.41,284.02,274.04,285.50,273.50,245.81,264.15
2024-01-20 22:06:07.304000,L8,308.75,290.51,,,,,,,,
2024-01-28 22:05:54.259000,L9,320.96,316.18,265.63,294.88,285.05,269.12,286.66,266.81,176.69,261.39
2024-01-28 22:06:18.213000,L9,315.72,308.15,263.47,248.48,281.61,234.04,238.53,241.81,,
2024-02-12 22:11:54.234000,L8,316.47,309.88,264.18,253.30,282.08,268.30,242.52,268.59,244.42,268.78
2024-02-13 22:05:53.993000,L9,323.74,326.62,306.53,253.67,286.18,268.80,245.61,266.49,251.25,267.03
2024-02-13 22:06:17.947000,L9,318.43,320.26,263.14,250.43,281.76,252.75,241.72,250.94,244.94,
2024-02-20 22:11:56.095000,L9,309.70,298.95,265.92,251.30,281.30,251.78,237.11,227.44,238.20,
2024-02-21 22:05:41.519000,L8,314.66,307.48,276.06,291.98,283.60,263.47,288.12,262.83,244.43,270.35
2024-02-28 22:11:48.245000,L8,310.72,294.67,266.98,250.57,279.88,253.71,237.89,253.32,,
2024-02-29 22:05:47.517000,L9,318.61,313.81,283.77,295.28,286.12,277.77,282.33,275.17,254.96,268.10
2024-02-29 22:06:11.471000,L9,310.66,303.94,241.30,215.37,281.99,265.80,218.57,264.98,244.28,
2024-03-24 22:05:18.113000,L8,310.95,287.46,265.17,248.36,281.44,230.00,239.20,253.14,,
2024-03-24 22:05:42.068000,L8,313.75,308.00,217.34,218.18,186.30,276.09,242.02,272.86,179.17,208.33
2024-04-09 22:05:13.452000,L8,317.33,313.78,292.56,286.46,282.88,274.81,244.22,229.62,243.06,
2024-04-09 22:05:37.411000,L8,318.09,314.80,294.46,291.79,282.82,275.66,244.53,269.48,243.91,259.50
2024-04-16 22:11:19.307000,L8,307.35,301.33,290.52,250.15,281.74,269.86,282.65,271.65,244.83,
2024-04-17 22:05:27.857000,L9,272.88,278.95,292.48,252.13,282.74,272.41,238.75,227.40,,
2024-04-17 22:05:51.812000,L9,309.73,295.08,271.71,249.22,281.33,230.67,236.03,252.32,,
2024-05-03 22:05:14.049000,L9,303.71,292.47,266.05,240.29,,251.42,235.72,272.80,,
2024-05-03 22:05:38.004000,L9,309.37,304.03,291.33,250.60,281.70,276.46,286.97,276.71,246.92,267.96
2024-05-10 22:11:24.784000,L9,312.62,302.26,289.16,291.19,282.58,278.84,286.69,275.56,265.65,264.34
2024-05-18 22:10:55.940000,L8,309.10,295.01,279.90,245.17,277.68,275.93,241.08,267.49,238.14,265.97
2024-06-27 22:10:53.037000,L9,309.06,305.07,241.75,254.33,281.70,278.64,243.56,270.68,242.16,
2024-06-28 22:04:55.519000,L8,309.53,303.44,292.02,250.13,282.84,276.09,288.26,254.23,,263.95
2024-06-28 22:05:19.477000,L8,309.68,303.82,292.04,250.26,282.64,276.08,271.15,253.19,,263.74
2024-07-06 22:04:57.074000,L9,246.68,282.17,294.01,249.66,281.52,281.19,243.70,272.66,,270.05
2024-07-22 22:05:04.464000,L9,269.62,309.22,293.45,249.35,284.12,282.83,287.78,280.57,249.13,271.50
2024-07-22 22:05:28.427000,L9,312.92,309.64,293.70,249.59,284.16,282.87,287.82,280.38,249.26,271.44
2024-08-06 22:11:21.454000,L8,232.53,,283.47,237.19,,,,,,
2024-08-22 22:11:34.534000,L8,294.63,291.72,273.86,244.52,272.48,272.24,236.20,243.87,,
2024-08-31 22:05:27.447000,L8,309.39,289.68,,241.32,261.90,,,,,
2024-08-31 22:05:51.410000,L8,312.15,293.90,245.47,246.11,271.33,,,,,
2024-09-08 22:05:48.031000,L9,,,,245.03,266.56,276.29,240.12,271.74,246.21,
2024-09-23 22:11:42.698000,L8,305.35,293.27,245.02,247.53,277.20,276.40,240.31,275.94,243.35,
2024-10-26 22:05:48.252000,L9,308.66,278.89,239.21,225.92,179.66,190.02,240.02,226.86,247.18,
2024-10-26 22:06:12.211000,L9,308.26,225.74,239.04,225.62,179.66,190.05,239.78,226.55,247.22,
2024-11-11 22:06:03.683000,L9,262.66,292.95,,,,270.14,238.45,250.37,,
2024-12-05 22:05:45.408000,L8,318.61,314.97,293.52,293.71,288.46,281.15,245.49,284.25,,
2024-12-05 22:06:09.362000,L8,314.17,307.04,284.31,250.85,284.06,,,,,
2024-12-13 22:05:46.012000,L9,320.10,317.65,300.63,295.99,286.82,281.47,288.20,280.02,270.22,269.25
2024-12-21 22:05:40.930000,L8,326.20,326.11,309.18,302.41,291.41,287.33,293.69,286.59,274.10,274.72
2024-12-21 22:06:04.889000,L8,313.47,291.62,,,186.77,275.81,243.25,250.00,,236.85
2024-12-28 22:11:50.695000,L8,312.32,301.10,239.50,221.67,179.67,182.43,212.98,226.25,246.21,262.46
2024-12-29 22:05:47.037000,L9,310.84,277.12,227.68,224.75,283.94,274.46,240.90,271.83,,
2025-01-06 22:05:42.612000,L8,313.13,305.03,269.22,240.27,286.18,272.95,242.88,263.51,243.79,262.01
2025-01-06 22:06:06.570000,L8,314.96,308.20,272.73,250.47,287.02,275.92,244.16,271.06,245.99,264.87
2025-01-13 22:11:54.516000,L8,304.55,246.79,260.17,244.64,281.98,257.94,241.11,264.39,244.02,
2025-01-14 22:05:49.273000,L9,305.58,302.68,293.54,295.90,287.26,270.34,280.56,269.67,247.37,268.75
2025-01-14 22:06:13.228000,L9,321.30,313.81,300.39,298.17,288.50,277.12,287.18,273.99,251.37,270.42
2025-01-21 22:12:01.239000,L9,315.31,312.71,296.01,291.53,288.15,267.18,286.40,259.81,248.30,270.82
2025-01-22 22:05:37.651000,L8,314.71,307.18,179.85,,,255.93,241.03,,,
2025-01-22 22:06:01.605000,L8,318.19,312.62,291.37,295.62,287.83,273.02,244.94,263.72,244.66,
2025-02-07 22:05:41.306000,L8,316.10,311.51,268.31,293.31,285.57,272.59,245.77,272.93,244.79,265.95
2025-02-07 22:06:05.260000,L8,318.63,315.51,295.68,295.14,286.85,276.61,286.66,276.76,265.63,267.80
2025-02-22 22:11:57.370000,L9,312.90,302.47,241.43,232.76,181.13,266.54,242.61,250.96,244.31,263.44
2025-02-23 22:05:31.534000,L8,313.43,303.71,282.40,246.45,283.95,266.82,241.29,254.75,241.92,260.94
2025-02-23 22:05:55.493000,L8,313.58,303.58,282.66,230.57,283.81,266.83,241.14,254.29,241.83,
2025-03-10 22:11:52.276000,L9,320.49,317.00,300.78,297.72,289.08,278.42,290.52,278.72,268.42,273.02
2025-03-19 22:05:30.904000,L9,316.54,311.40,295.45,293.71,286.40,256.01,244.77,262.40,243.99,262.64
2025-03-19 22:05:54.855000,L9,312.56,305.22,291.69,240.42,,231.06,241.63,247.79,239.54,
2025-03-26 22:11:41.456000,L9,307.96,298.48,289.80,240.59,,229.27,219.70,247.80,,
2025-04-04 22:05:27.976000,L9,310.19,,245.53,,,,,,,
2025-04-04 22:05:51.931000,L9,308.71,,,,,,,,,
2025-04-11 22:11:41.675000,L9,256.99,282.60,291.61,247.60,282.41,231.50,288.55,270.27,,
2025-04-12 22:05:36.436000,L8,234.49,294.60,291.42,245.55,284.09,259.25,287.83,,,264.46
2025-04-27 22:11:32.816000,L9,308.10,,,,,,,,,
2025-05-06 22:05:18.638000,L9,314.62,305.67,296.80,288.26,285.30,276.11,289.76,277.84,269.06,269.46
2025-05-06 22:05:42.584000,L9,307.00,292.58,292.47,248.13,,267.59,287.48,272.72,247.49,263.75
2025-05-13 22:11:22.590000,L9,311.14,217.10,290.39,242.03,,,,,,
2025-05-14 22:05:26.593000,L8,314.84,,275.45,242.49,,,,,,266.87
2025-05-21 22:11:16.046000,L8,276.64,285.57,285.50,240.52,,226.66,234.21,,,
2025-06-07 22:05:05.116000,L9,311.80,306.09,295.24,,,275.92,286.63,255.61,235.12,268.24
2025-06-07 22:05:29.079000,L9,311.60,305.52,294.93,,,275.59,286.82,249.46,,267.70
2025-06-15 22:05:40.693000,L8,317.03,312.66,298.02,292.11,288.04,280.55,288.75,268.52,265.79,272.35
2025-07-24 22:11:41.941000,L8,312.17,303.16,292.93,246.31,,276.42,287.40,271.74,238.56,
2025-08-01 22:11:42.925000,L9,311.29,216.56,290.52,,,,,,,264.74
2025-08-02 22:05:33.990000,L8,312.94,225.94,243.15,239.64,,276.37,288.76,265.35,,269.95
2025-08-02 22:05:57.944000,L8,310.74,,290.15,,,224.97,239.09,,,268.08
2025-08-09 22:11:49.526000,L8,310.35,226.03,290.62,246.62,282.45,275.75,286.28,246.54,,266.70
2025-08-10 22:06:04.262000,L9,316.05,308.13,295.87,288.72,284.52,279.56,288.82,228.35,250.18,269.13
2025-08-18 22:05:41.342000,L8,308.30,220.62,290.24,,185.36,275.93,288.43,269.39,,
2025-08-25 22:11:51.919000,L8,282.68,,,,,,,,,
2025-09-11 22:05:51.421000,L9,215.36,257.18,270.27,293.64,283.48,,283.26,278.31,268.44,267.67
2025-09-18 22:12:01.813000,L9,216.92,,,,,274.79,235.40,,,
2025-09-19 22:05:51.369000,L8,314.31,230.93,291.60,250.52,283.50,278.33,287.53,276.75,248.82,
2025-09-19 22:06:15.328000,L8,314.72,230.74,292.38,250.80,283.35,278.19,287.46,277.10,249.45,
2025-09-27 22:05:54.973000,L9,312.09,,,246.41,271.63,,,,,
2025-10-04 22:12:06.102000,L9,,,,,273.01,,281.20,,244.84,253.70
2025-11-05 22:12:10.440000,L9,314.14,235.25,289.02,250.28,,275.96,287.63,229.30,249.89,267.90
