dates,nzd0171-0000,nzd0171-0001,nzd0171-0002,nzd0171-0003,nzd0171-0004,nzd0171-0006,nzd0171-0007,nzd0171-0005,nzd0171-0008,nzd0171-0009,satname
2000-03-30 21:58:33+00:00,,,,,,,283.72,,206.97,211.07,L7
2000-11-09 21:56:21+00:00,,,,,,,286.59,,,,L7
2001-03-01 21:56:21+00:00,,348.88,340.96,332.95,285.5,225.73,285.195,,233.59,212.29,L7
2001-06-21 21:55:29+00:00,,347.16499999999996,339.135,330.395,287.695,244.02999999999997,285.45500000000004,271.95,234.66,221.7,L7
2001-08-15 22:00:38+00:00,299.81,340.7,330.18,321.34999999999997,286.4166666666667,263.1566666666667,289.87,284.955,234.66,221.7,L7
2001-08-24 21:54:48+00:00,316.44,340.7,328.78,321.34999999999997,286.1425,263.1566666666667,289.87,284.955,234.66,221.7,L7
2001-09-09 21:54:36+00:00,314.53,336.60999999999996,320.755,315.54999999999995,286.3566666666666,281.87,286.6566666666667,284.955,235.73,231.11,L7
2001-09-25 21:54:04+00:00,313.8825,336.60999999999996,320.755,315.54999999999995,285.37,281.87,286.6566666666667,284.955,235.73,231.11,L7
2001-10-11 21:53:46+00:00,313.8825,336.60999999999996,320.755,315.54999999999995,291.81399999999996,278.0833333333333,285.335,278.80333333333334,215.28,221.98000000000002,L7
2002-03-20 21:54:48+00:00,328.725,343.07,,,300.0,270.51,281.37,266.5,194.83,212.85,L7
2002-06-24 21:54:28+00:00,341.725,338.31,318.38,284.43,295.63,,280.92,274.14,,,L7
2002-08-27 21:53:36+00:00,340.26,337.1566666666667,299.895,274.805,289.395,,279.48,270.37,,,L7
2002-10-14 21:53:19+00:00,337.635,341.8433333333334,299.895,274.805,288.6366666666667,265.12,279.9266666666667,269.82666666666665,209.83,205.43,L7
2002-12-01 21:53:52+00:00,337.635,341.8433333333334,299.895,274.805,288.9775,257.70500000000004,282.3825,270.105,222.405,205.43,L7
2003-01-18 21:54:30+00:00,339.945,343.6233333333333,281.41,265.18,286.76000000000005,257.70500000000004,279.8225,268.76000000000005,222.405,199.55,L7
2003-03-23 21:54:40+00:00,340.3,348.00999999999993,267.91,,288.56000000000006,257.70500000000004,280.4166666666667,269.84000000000003,222.405,199.55,L7
2003-04-24 21:54:46+00:00,331.6033333333333,338.89,263.925,,290.0,250.29,280.21500000000003,270.94,234.98,193.67,L7
2003-05-10 21:54:46+00:00,331.6033333333333,338.89,263.925,,290.0,250.29,278.60333333333335,270.94,234.98,193.67,L7
2003-07-21 21:42:33+00:00,320.2266666666667,308.03,277.2366666666667,292.98,281.88,271.07,273.315,258.78,,,L5
2003-10-25 21:44:04+00:00,314.28999999999996,309.02,303.76,285.18,284.435,279.32500000000005,278.3966666666667,271.79499999999996,252.95,,L5
2004-02-14 21:44:57+00:00,323.865,317.28499999999997,308.81500000000005,276.99,286.99,283.08000000000004,277.495,256.43,252.95,,L5
2004-03-17 21:45:08+00:00,324.88,316.5833333333333,308.21333333333337,274.5133333333333,285.20000000000005,281.1366666666667,277.495,258.40000000000003,252.95,,L5
2004-04-02 21:45:18+00:00,324.95,319.665,310.7825,281.165,287.68666666666667,282.27250000000004,278.42333333333335,264.7175,247.1,246.25,L5
2004-04-18 21:45:49+00:00,326.57,322.62800000000004,312.846,284.974,287.68666666666667,282.27250000000004,278.42333333333335,264.7175,238.45000000000002,229.235,L5
2004-05-20 21:46:44+00:00,325.06,323.758,312.97200000000004,282.392,284.6566666666667,278.4225,269.44666666666666,260.795,231.20000000000002,229.235,L5
2004-06-05 21:47:12+00:00,324.43333333333334,324.08,313.24833333333333,284.05833333333334,285.71500000000003,279.524,269.44666666666666,264.854,231.20000000000002,229.235,L5
2004-07-23 21:48:33+00:00,323.11285714285714,322.1114285714286,312.35571428571427,284.05833333333334,285.832,279.52000000000004,269.17,266.72166666666664,231.20000000000002,229.235,L5
2004-08-24 21:49:18+00:00,322.49000000000007,320.94,311.4685714285714,287.98,285.832,279.70799999999997,270.0833333333333,274.45599999999996,224.4,224.6966666666667,L5
2004-09-25 21:50:07+00:00,320.8457142857143,319.92428571428576,310.6542857142857,291.0133333333333,286.16999999999996,281.592,273.8225,277.48499999999996,230.655,224.6966666666667,L5
2005-01-15 21:52:09+00:00,322.4475,317.6175,306.395,293.88666666666666,285.7,283.08500000000004,276.69,276.06,236.98000000000002,231.435,L5
2005-02-16 21:52:37+00:00,330.61,323.565,309.425,296.2825,290.305,289.505,289.63,291.61,244.70000000000002,243.10999999999999,L5
2005-04-12 21:58:55+00:00,337.62,330.6266666666666,315.4566666666667,300.31,292.775,283.84000000000003,294.22,286.36,259.29,256.85499999999996,L5
2005-04-21 21:53:10+00:00,331.1275,325.765,314.67,298.40250000000003,289.09999999999997,276.30333333333334,273.54,277.59,259.29,256.85499999999996,L5
2005-06-08 21:53:33+00:00,325.89,324.55,314.444,298.254,288.90250000000003,277.815,275.25333333333333,279.3725,259.29,256.85499999999996,L5
2005-11-22 22:00:23+00:00,304.94,312.09000000000003,299.94,288.995,278.565,282.35,278.68,290.46000000000004,,,L5
2006-02-19 21:56:39+00:00,,320.615,308.065,297.37,286.76,292.48,293.84,295.28999999999996,270.47,267.54,L5
2006-04-08 21:57:36+00:00,,316.3933333333334,307.0366666666667,297.37,281.52,292.48,293.84,295.28999999999996,270.47,267.54,L5
2006-05-17 22:03:57+00:00,309.07,316.3933333333334,307.0366666666667,297.37,281.9175,287.78000000000003,286.12,284.14,270.47,267.54,L5
2006-06-27 21:58:48+00:00,311.885,321.75,315.31,307.61,286.06,284.51000000000005,284.3333333333333,272.79333333333335,270.47,267.54,L5
2008-12-25 21:50:34+00:00,330.53,334.21,309.56,279.2,,,,232.34,255.11,247.12,L5
2009-02-02 21:57:22+00:00,322.575,321.875,309.56,279.2,,,,232.34,255.11,247.12,L5
2009-11-26 21:56:28+00:00,323.28,320.17,291.44,198.09,,,,234.83,253.5,243.9,L5
2010-01-29 21:56:53+00:00,323.29499999999996,320.17,291.24,216.07,284.18,,,234.83,253.5,243.9,L5
2010-02-21 22:02:44+00:00,321.1033333333333,320.17,289.07666666666665,234.59666666666666,284.90999999999997,,,234.83,253.5,243.9,L5
2010-11-13 21:55:25+00:00,329.18,321.74,289.23,,286.64,,282.8,,,,L5
2010-12-31 21:55:32+00:00,339.08500000000004,333.735,306.69,312.49,296.79499999999996,302.16,290.90999999999997,,283.91,277.75,L5
2011-01-07 22:01:44+00:00,339.00333333333333,334.2766666666667,308.6133333333333,309.66499999999996,296.79499999999996,302.16,290.90999999999997,231.7,280.45500000000004,275.73,L5
2011-03-12 22:01:43+00:00,335.08,328.4,304.4675,297.83,291.8966666666667,302.16,284.83,256.02,271.49666666666667,275.73,L5
2011-09-04 22:00:27+00:00,321.2,311.095,290.845,274.01,276.885,,272.67,280.34,253.58,,L5
