dates,satname,nzd0143-0000,nzd0143-0001,nzd0143-0002,nzd0143-0003,nzd0143-0004,nzd0143-0005,nzd0143-0006,nzd0143-0007,nzd0143-0008,nzd0143-0009,nzd0143-0010,nzd0143-0011,nzd0143-0012
2001-01-12 21:56:30.696000,L7,357.46,356.33,370.09,377.30,308.54,270.36,376.11,377.39,373.55,,386.39,384.28,393.76
2001-02-13 21:56:03.778000,L7,362.12,362.22,367.81,370.89,368.27,317.80,355.37,351.73,382.29,386.47,398.16,373.35,378.77
2001-03-01 21:56:21.596000,L7,,,,,,,372.21,384.86,382.72,391.31,392.34,395.96,
2001-03-17 21:56:16.575000,L7,376.72,370.20,374.87,390.45,383.81,391.16,399.08,396.32,394.70,367.20,369.33,375.58,383.90
2001-06-05 21:55:16.607000,L7,,,,,362.83,354.09,372.89,354.75,362.79,357.53,351.22,356.32,367.70
2001-06-05 21:55:40.577000,L7,,,,,363.77,352.60,373.52,354.48,362.56,359.74,351.66,357.10,368.20
2001-06-12 22:01:24.980000,L7,369.65,369.98,376.12,,,,,,,,,,
2001-08-08 21:55:01.113000,L7,,,,,352.19,347.04,372.60,362.08,365.64,366.65,359.55,371.21,383.48
2001-08-24 21:54:24.664000,L7,349.18,353.49,355.15,,359.26,362.24,380.98,362.44,370.09,375.72,350.51,385.93,398.20
2001-08-24 21:54:48.593000,L7,360.54,361.35,365.84,296.18,361.41,367.21,381.46,366.44,369.40,369.18,374.82,379.33,387.00
2001-09-09 21:54:12.928000,L7,362.18,362.70,366.80,287.48,361.42,362.21,388.71,380.27,376.54,380.76,385.36,393.43,379.69
2001-09-09 21:54:36.880000,L7,376.00,373.90,376.56,378.81,374.79,379.32,393.43,385.63,380.96,384.08,389.82,392.71,
2001-09-25 21:54:04.740000,L7,376.65,372.39,376.18,389.95,381.09,391.03,400.47,396.35,396.21,,373.63,378.94,388.54
2001-09-25 21:54:28.694000,L7,376.44,370.36,374.86,387.23,381.25,390.78,399.77,395.19,395.29,,374.51,341.43,388.85
2001-10-02 22:00:04.650000,L7,338.40,349.50,356.12,287.76,346.33,352.11,377.67,341.26,370.58,353.73,,,
2001-10-11 21:53:46.024000,L7,377.68,377.79,379.19,389.93,384.79,391.93,403.52,402.98,397.37,364.38,369.85,374.81,387.82
2001-10-11 21:54:09.862000,L7,374.51,374.74,377.13,388.03,382.96,390.34,400.09,400.30,396.57,366.05,370.31,375.50,349.98
2001-11-03 22:00:10.954000,L7,401.97,386.28,,,,,,,,,,,
2001-12-30 21:54:13.275000,L7,,,,,,,,,296.58,300.24,314.98,368.39,377.21
2001-12-30 21:54:37.254000,L7,,,,,,,,,296.90,297.85,315.18,366.96,376.48
2002-01-06 22:00:31.992000,L7,371.47,362.55,369.43,375.95,375.21,382.57,393.09,386.78,383.80,389.06,392.54,393.99,
2002-01-15 21:54:23.534000,L7,358.65,360.84,367.25,376.12,373.74,379.75,386.62,384.50,383.37,388.32,384.85,389.34,
2002-01-22 22:00:40.906000,L7,377.75,369.35,375.46,390.27,386.16,392.18,400.26,397.78,395.58,340.69,383.66,380.49,385.51
2002-01-31 21:54:26.647000,L7,358.37,360.90,366.62,376.13,370.50,378.63,385.88,379.74,375.48,377.35,380.85,390.21,
2002-01-31 21:54:50.570000,L7,352.35,351.51,356.83,365.96,363.67,368.61,378.34,373.47,369.08,368.21,375.90,383.94,392.02
2002-02-16 21:54:54.191000,L7,373.49,372.81,375.88,382.29,379.12,386.32,392.38,383.78,379.41,383.62,387.18,392.42,
2002-02-23 22:00:43.620000,L7,381.37,386.72,389.67,399.39,398.20,,,,,378.14,382.21,379.15,392.71
2002-03-27 22:00:37.575000,L7,368.69,364.95,368.72,380.40,375.99,383.84,396.25,391.23,394.44,339.60,,,
2002-04-28 22:00:38.357000,L7,,,,,,,376.02,362.50,360.27,360.98,355.09,368.30,381.87
2002-05-07 21:54:27.907000,L7,,,,,,,359.83,355.60,347.27,362.86,341.41,386.70,
2002-06-15 22:00:19.658000,L7,342.54,341.74,350.95,,,,,,,271.67,316.89,363.28,369.26
2002-06-24 21:54:04.370000,L7,,,,,,,373.30,343.45,352.80,356.68,353.66,357.45,362.09
2002-06-24 21:54:28.353000,L7,,,,,,,377.00,347.08,357.47,356.54,354.59,358.16,363.48
2002-07-17 22:00:08.747000,L7,,,,,354.08,360.34,382.42,365.81,366.90,366.48,351.29,354.49,367.04
2002-08-18 21:59:57.690000,L7,378.65,376.32,380.22,382.19,383.87,394.64,406.62,379.98,395.22,394.39,,,
2002-08-27 21:53:36.267000,L7,358.76,362.69,317.46,374.40,369.63,377.11,387.40,383.05,378.72,381.40,384.82,,
2002-08-27 21:54:00.253000,L7,365.12,370.01,372.16,289.75,367.14,374.53,384.08,379.29,372.04,375.54,376.92,385.60,392.88
2002-09-12 21:53:31.762000,L7,359.22,364.85,371.17,374.94,371.56,379.15,389.69,383.10,376.66,382.63,380.66,347.09,395.60
2002-09-19 21:59:35.083000,L7,363.41,363.83,369.75,368.03,366.46,369.99,386.20,383.33,380.48,385.38,392.76,395.64,
2002-10-14 21:53:19.813000,L7,380.48,382.37,384.49,388.63,382.03,393.59,407.30,,,380.02,381.15,374.55,376.39
2002-10-14 21:53:43.769000,L7,386.50,386.18,387.90,392.54,386.49,396.97,,,,379.88,380.54,374.38,375.76
2002-10-30 21:53:25.867000,L7,381.60,383.73,388.82,393.76,388.93,400.42,381.62,396.34,382.09,382.70,384.17,383.26,351.99
2002-11-06 21:59:41.879000,L7,356.61,358.44,365.26,369.23,365.71,372.68,380.16,376.61,372.33,372.08,375.97,374.13,384.65
2002-12-01 21:53:52.985000,L7,388.86,382.82,385.04,391.90,385.31,389.86,400.33,398.14,391.76,396.22,,,
2002-12-01 21:54:16.937000,L7,387.47,381.59,384.49,391.98,386.03,389.65,402.15,398.33,392.61,,,,
2002-12-24 22:00:09.147000,L7,361.34,360.18,366.00,371.89,367.29,369.30,383.75,380.58,377.83,380.01,382.45,390.63,365.47
2003-01-18 21:54:06.301000,L7,366.80,366.51,372.18,382.38,375.73,384.49,391.74,385.39,385.54,389.34,392.92,393.77,
2003-01-18 21:54:30.278000,L7,368.65,368.81,374.03,384.55,378.28,384.67,393.30,387.40,387.64,389.35,392.23,394.29,
2003-01-25 22:00:18.779000,L7,376.61,371.77,374.68,379.02,377.58,381.82,394.06,392.52,393.34,393.04,370.18,375.07,381.94
2003-03-23 21:54:16.760000,L7,355.09,360.21,366.74,376.46,367.94,377.14,384.80,379.84,376.80,377.35,381.01,386.78,392.84
2003-03-23 21:54:40.711000,L7,359.24,363.51,369.43,379.84,371.54,380.00,387.76,382.70,381.03,380.47,383.23,387.77,394.26
2003-03-30 22:00:31.029000,L7,,,,364.26,367.46,368.76,383.69,373.64,371.56,371.41,368.59,377.42,391.00
2003-05-10 21:54:22.508000,L7,,,,,364.80,369.64,382.45,362.11,362.79,361.81,359.00,362.34,367.81
2003-05-10 21:54:46.466000,L7,,,,,365.06,366.35,383.25,361.51,363.18,360.30,358.67,363.96,368.36
2003-07-21 21:42:09.884000,L5,,,,,,,355.63,339.91,354.04,354.99,350.01,351.20,365.58
2003-08-06 21:42:27.230000,L5,,,,,,,348.64,343.39,350.31,350.89,348.24,346.27,356.22
2003-08-13 21:48:45.123000,L5,,,,,,,355.63,352.15,355.89,357.15,351.55,353.32,362.87
2003-09-07 21:43:00.591000,L5,293.89,313.67,307.24,333.05,325.63,,354.32,339.23,351.81,354.39,350.72,348.73,362.72
2003-09-14 21:49:18.766000,L5,,,,,,,358.10,351.43,353.99,356.90,350.51,353.91,369.48
2003-09-30 21:49:30.432000,L5,287.29,313.86,324.75,318.07,328.52,,355.64,347.21,351.87,350.11,346.73,342.46,359.58
2003-10-25 21:44:04.226000,L5,323.66,333.20,332.01,346.64,344.95,354.26,367.59,361.61,366.27,363.91,362.49,353.03,363.34
2003-11-17 21:50:09.452000,L5,301.87,313.86,327.76,337.55,337.75,342.48,284.53,341.41,341.72,349.33,346.12,343.36,367.85
2003-12-12 21:44:10.398000,L5,297.34,310.07,323.12,334.57,329.30,285.15,304.96,340.71,334.31,336.73,329.22,,
2004-02-14 21:44:33.705000,L5,321.75,325.65,335.72,346.81,345.68,348.49,357.03,353.51,349.99,355.48,347.89,345.68,365.27
2004-02-21 21:50:47.082000,L5,,,,,,,,303.19,332.47,353.05,345.11,345.27,364.16
2004-03-17 21:45:08.368000,L5,311.01,313.36,330.28,339.32,339.81,347.57,350.60,350.06,352.04,353.12,347.66,345.76,361.48
2004-04-02 21:44:54.996000,L5,320.68,310.64,326.18,348.14,350.21,344.21,343.23,349.68,351.34,350.32,346.47,341.08,361.48
2004-04-18 21:45:49.558000,L5,,,,,,,357.81,358.86,355.59,359.86,355.40,354.75,375.32
2004-05-04 21:45:52.076000,L5,,,,,,,350.11,348.84,349.72,345.75,337.50,344.76,366.69
2004-05-20 21:46:20.465000,L5,,,,,,,340.18,349.45,346.30,344.44,339.92,337.14,360.95
2004-06-12 21:53:11.618000,L5,351.36,360.76,367.18,370.88,376.71,377.13,390.45,384.50,379.42,384.82,384.97,382.46,398.80
2004-07-07 21:47:45.207000,L5,,,,,,,,339.24,342.41,342.21,339.94,340.40,358.23
2004-07-07 21:48:09.180000,L5,,,,,,,,339.95,342.10,342.89,339.93,341.74,355.72
2004-07-23 21:48:09.192000,L5,,,,,,,339.36,346.04,346.68,346.94,341.37,337.18,358.34
2004-07-23 21:48:33.165000,L5,,,,,,,353.19,350.36,352.59,353.05,346.55,344.09,363.54
2004-07-30 21:54:28.143000,L5,,,,,,,352.85,349.48,353.49,352.34,347.60,349.91,365.25
2004-08-08 21:48:26.915000,L5,,,,,,,349.82,347.12,350.30,351.27,345.94,341.39,358.11
2004-08-08 21:48:50.888000,L5,,,,,,,349.82,347.12,349.29,350.34,345.81,341.20,357.73
2004-09-16 21:55:41.721000,L5,307.20,318.39,322.46,344.81,339.44,336.75,358.74,353.37,353.74,357.88,352.02,355.46,366.09
2004-09-25 21:49:43.196000,L5,343.35,350.41,355.32,376.47,370.55,374.82,386.54,380.97,377.97,375.02,374.99,370.94,384.25
2004-09-25 21:50:07.312000,L5,343.22,349.94,355.24,376.54,369.59,374.55,386.54,380.78,377.57,374.48,374.93,371.01,385.24
2004-10-18 21:56:23.891000,L5,345.98,352.75,364.43,358.10,,,,341.83,376.27,371.85,371.35,366.84,386.46
2004-11-03 21:56:42.977000,L5,318.11,324.63,336.75,347.78,341.83,350.09,352.04,347.83,348.57,350.73,348.18,345.22,358.36
2004-11-19 21:56:55.269000,L5,351.31,353.95,362.93,379.00,372.80,377.59,389.82,385.38,382.74,387.12,387.00,393.67,
2005-01-15 21:51:45.464000,L5,316.26,325.05,335.21,345.05,347.22,346.10,356.86,355.02,354.52,357.31,352.13,353.41,373.52
2005-01-15 21:52:09.437000,L5,305.32,316.86,322.80,335.34,324.66,329.99,344.99,346.31,345.01,347.39,343.82,343.90,365.76
2005-01-22 21:58:02.481000,L5,307.94,315.22,326.52,332.94,329.24,327.07,345.87,344.84,342.96,347.58,341.57,343.37,366.89
2005-02-07 21:58:15.209000,L5,323.01,319.94,335.73,348.20,345.14,355.22,362.56,358.50,358.20,359.79,352.91,358.84,388.75
2005-02-16 21:52:13.954000,L5,344.78,348.87,358.10,372.55,368.39,374.42,385.52,382.29,377.50,376.96,379.24,379.44,401.01
2005-02-16 21:52:37.927000,L5,341.94,345.17,354.40,369.05,365.05,371.77,382.96,380.45,374.88,374.65,376.65,377.37,400.20
2005-02-23 21:58:31.621000,L5,315.27,316.75,328.19,333.81,335.43,344.17,352.22,347.30,343.89,344.92,334.29,341.79,368.88
2005-03-04 21:52:28.245000,L5,363.05,358.74,,,,368.31,378.60,370.46,361.10,364.43,360.73,367.92,391.65
2005-03-04 21:52:52.217000,L5,,,,,,,,,,,,333.04,363.06
2005-03-11 21:58:44.158000,L5,287.45,339.39,350.64,363.84,363.18,372.29,383.86,377.44,368.18,370.40,371.51,367.96,390.00
2005-03-20 21:52:38.190000,L5,353.28,355.69,367.46,373.44,372.53,377.63,389.26,380.85,376.22,378.91,373.25,369.41,396.55
2005-03-27 21:58:51.619000,L5,325.61,327.38,332.69,343.07,313.55,339.41,365.38,355.83,351.84,354.38,341.08,349.89,375.88
2005-04-12 21:58:55.193000,L5,,,,348.56,349.48,346.86,360.87,355.49,351.08,353.28,345.15,345.00,367.94
2005-04-21 21:53:10.893000,L5,362.78,364.78,376.74,392.03,382.49,,400.74,400.03,383.83,386.72,379.39,372.14,392.05
2005-05-07 21:52:53.005000,L5,,,,348.54,352.51,353.13,362.98,351.71,353.99,356.33,348.19,341.63,374.12
2005-05-23 21:53:00.685000,L5,,,,,,,358.73,348.91,349.99,354.36,346.83,347.66,366.31
2005-06-08 21:53:09.034000,L5,,,,,,,354.77,343.15,347.38,349.71,349.86,346.55,366.89
2005-06-08 21:53:33.007000,L5,,,,,,,360.48,349.91,353.25,354.65,354.36,351.77,370.95
2005-07-17 21:59:35.576000,L5,,,,,,,334.55,342.24,345.51,342.03,336.94,344.94,355.65
2005-07-26 21:53:30.504000,L5,,,,,,,276.71,341.77,345.02,346.13,345.94,345.25,356.36
2005-10-30 21:53:39.558000,L5,314.09,331.70,334.95,344.23,342.99,350.28,349.06,345.77,344.51,345.52,338.49,340.82,356.76
2005-10-30 21:54:03.531000,L5,362.21,366.12,376.70,386.26,382.22,382.96,392.25,387.31,381.58,383.92,382.81,381.34,393.07
2005-11-22 22:00:23.113000,L5,299.56,310.17,315.79,335.77,320.22,320.46,,,,,,341.88,365.11
2006-02-03 21:55:55.062000,L5,326.16,329.72,339.37,350.07,352.96,355.71,363.03,357.54,357.06,357.20,354.93,357.96,378.89
2006-02-03 21:56:19.035000,L5,320.53,326.11,334.49,345.52,349.44,349.29,356.12,353.25,350.22,351.31,346.55,351.02,374.05
2006-04-08 21:57:12.628000,L5,314.02,327.66,332.79,344.69,342.39,348.74,356.71,349.11,352.99,351.14,346.83,334.58,367.12
2006-04-08 21:57:36.601000,L5,314.02,327.66,332.79,344.69,342.33,348.82,356.33,349.33,350.43,351.00,346.75,334.58,366.31
2006-05-17 22:03:57.969000,L5,,,,,,,349.09,345.50,347.49,349.90,344.24,350.04,362.59
2006-06-02 22:04:12.415000,L5,,,,,,338.36,363.09,350.03,354.38,353.42,350.68,351.35,364.22
2006-06-27 21:58:48.654000,L5,,,,,,,,336.86,344.62,334.31,335.74,,
2006-08-21 22:05:19.629000,L5,,,,,,,353.59,346.58,349.07,338.25,337.35,333.56,361.36
2006-11-25 22:06:43.926000,L5,,,,,369.18,368.63,372.97,365.41,355.97,352.29,332.63,339.82,351.51
2006-12-11 22:06:52.177000,L5,,,,,,400.33,396.34,386.21,373.85,366.35,377.86,366.79,332.16
2007-02-13 22:06:47.368000,L5,341.97,338.54,352.82,360.45,358.09,363.66,371.09,371.70,359.28,364.05,360.81,354.70,385.47
2007-09-18 21:58:42.182000,L5,308.17,322.18,327.65,335.58,335.20,338.66,352.13,345.18,346.30,351.69,343.88,346.95,363.68
2008-10-29 21:55:24.451000,L5,315.18,328.11,332.91,350.40,347.68,346.34,357.46,352.86,352.32,354.11,348.82,352.77,369.37
2008-12-25 21:50:10.387000,L5,315.81,308.92,320.23,336.04,323.99,327.87,330.53,341.12,,,,327.06,355.82
2008-12-25 21:50:34.359000,L5,316.29,309.83,320.32,335.98,323.99,327.87,329.35,340.99,,,,326.86,355.10
2009-02-02 21:57:22.411000,L5,332.75,328.25,340.99,352.61,347.50,351.60,357.02,356.55,344.07,353.32,270.60,340.51,375.06
2009-11-26 21:56:28.873000,L5,297.41,298.26,302.17,334.15,319.67,280.78,,,,,,334.73,360.92
2010-01-13 21:56:25.416000,L5,335.90,333.90,347.15,358.95,351.83,360.66,362.16,362.02,355.23,363.06,355.51,359.42,385.34
2010-01-13 21:56:49.389000,L5,392.09,388.84,396.97,407.52,,,,,,,,,
2010-01-29 21:56:53.427000,L5,330.17,327.81,342.00,355.66,352.54,352.85,353.45,355.09,350.91,351.58,279.45,343.20,377.65
2010-02-14 21:56:32.865000,L5,,,,,,,,,,,,328.02,365.57
2010-02-21 22:02:44.773000,L5,319.78,326.91,340.62,354.39,352.10,350.31,363.07,358.99,353.81,359.94,346.32,351.00,371.67
2010-10-28 21:55:27.339000,L5,313.07,323.50,305.59,346.47,344.60,327.03,,,,,,,
2010-10-28 21:55:51.312000,L5,315.87,325.85,309.29,347.81,347.08,323.93,,,,,,,
2010-12-31 21:55:32.560000,L5,318.46,326.28,338.18,351.28,345.28,354.15,356.87,356.59,349.82,352.75,353.33,352.66,365.41
2010-12-31 21:55:56.533000,L5,303.36,310.84,325.40,335.15,334.30,333.36,343.85,342.58,338.55,338.00,335.38,335.79,353.55
2011-01-07 22:01:44.406000,L5,293.67,298.05,320.71,328.40,330.64,285.72,337.74,335.62,301.81,,,339.31,366.40
2011-02-17 21:55:37.006000,L5,320.55,326.93,330.38,349.33,347.53,350.85,359.22,355.63,351.16,355.60,352.18,357.08,371.48
2011-02-17 21:56:00.979000,L5,318.58,325.99,327.54,348.75,347.02,350.86,358.61,355.67,350.71,355.33,351.01,356.61,371.91
2011-03-28 22:01:38.376000,L5,,,,340.70,339.25,334.02,347.97,344.44,342.92,345.79,337.67,345.73,362.51
2011-04-13 22:01:34.017000,L5,,,,336.96,335.30,342.57,344.57,341.24,346.09,349.03,345.99,347.80,361.96
2011-09-04 22:00:27.603000,L5,,,,,,,343.00,342.05,347.21,351.72,344.52,347.28,357.02
2013-04-11 22:07:51.092000,L8,345.49,341.24,346.92,348.31,348.36,353.17,362.57,345.85,347.66,347.22,343.04,337.84,374.57
2013-04-11 22:08:15.067000,L8,364.01,349.27,354.92,360.76,355.91,359.36,373.60,357.93,379.12,383.82,378.47,358.87,
2013-05-13 22:07:59.284000,L8,,,,,,,336.29,330.79,339.53,337.95,337.53,331.86,351.10
2013-05-20 22:13:50.559000,L8,336.01,335.19,339.69,316.75,,334.51,346.05,337.19,342.92,338.52,338.76,332.02,349.77
2013-05-29 22:08:05.425000,L8,332.47,331.84,334.47,312.26,,,349.56,336.28,343.11,341.26,340.62,340.66,351.96
2013-06-05 22:13:51.261000,L8,352.48,346.26,352.72,347.74,353.23,368.13,374.31,353.00,351.81,352.91,348.91,356.76,384.46
2013-06-21 22:13:43.313000,L8,338.37,335.05,338.08,318.37,,,349.52,337.85,343.94,341.54,339.63,334.80,349.46
2013-06-30 22:07:36.163000,L8,327.16,331.07,333.37,,,,350.20,338.08,342.23,340.59,341.41,338.40,351.57
2013-06-30 22:08:00.117000,L8,325.84,331.17,295.21,,,,349.99,338.35,342.43,341.51,342.10,338.49,352.02
2013-07-07 22:13:48.209000,L8,333.87,332.67,336.91,313.28,,,348.15,338.35,342.33,339.51,339.26,335.33,350.59
2013-08-08 22:13:49.700000,L8,331.01,332.50,313.40,292.14,,,346.89,336.27,344.06,342.57,340.10,334.40,351.00
2013-08-17 22:08:03.120000,L8,358.06,356.72,362.42,364.39,359.28,363.26,377.06,362.76,360.58,360.03,356.28,361.20,383.98
2013-09-02 22:07:40.639000,L8,348.04,346.75,352.75,354.31,349.70,355.06,361.98,354.04,349.71,350.84,348.65,347.92,387.91
2013-09-02 22:08:04.598000,L8,352.45,351.59,356.69,358.96,353.68,357.95,370.22,357.73,351.96,354.89,351.94,351.93,385.84
2013-09-09 22:13:49.699000,L8,,,,,,,,325.26,335.70,334.40,333.31,324.28,343.64
2013-10-11 22:13:41.596000,L8,348.05,356.73,357.92,365.11,358.31,360.79,373.91,362.09,355.99,357.80,356.00,360.23,365.10
2013-11-05 22:07:22.900000,L8,357.48,341.47,350.55,362.03,357.83,355.20,365.56,348.15,349.93,347.37,349.10,370.18,365.98
2013-11-05 22:07:46.855000,L8,358.32,342.08,351.53,362.43,358.72,355.56,366.38,349.21,350.70,348.79,349.63,371.33,365.72
2013-11-12 22:13:32.202000,L8,351.80,346.35,352.48,357.70,351.77,355.93,361.15,351.87,350.75,349.96,349.21,351.63,359.49
2013-11-21 22:07:37.752000,L8,346.76,342.29,350.07,355.46,353.03,354.73,366.79,350.37,349.54,347.18,343.30,347.10,389.14
2013-12-14 22:13:21.591000,L8,354.23,344.27,349.76,356.32,350.84,393.36,359.43,392.57,379.69,378.80,382.04,385.65,385.13
2014-01-08 22:06:55.162000,L8,362.89,353.35,354.20,,,,,,342.11,357.14,354.34,356.19,361.72
2014-01-08 22:07:19.116000,L8,357.98,348.82,308.10,,,,312.68,360.29,337.18,355.49,353.11,354.89,361.03
2014-01-24 22:06:45.554000,L8,352.25,339.97,342.51,350.17,346.55,348.62,387.64,390.82,377.48,369.83,377.78,387.81,374.45
2014-01-24 22:07:09.509000,L8,366.00,346.22,347.85,356.60,352.67,391.70,382.25,389.45,375.48,368.95,376.97,373.68,368.96
2014-01-31 22:12:52.806000,L8,335.10,296.04,,,337.56,341.62,335.64,335.33,339.51,337.28,335.87,325.52,352.93
2014-02-09 22:06:33.299000,L8,357.45,344.66,351.93,354.87,354.48,383.12,386.10,383.76,375.63,373.13,373.38,373.89,376.39
2014-02-09 22:06:57.254000,L8,361.36,345.28,352.92,355.46,355.63,383.10,386.48,383.64,376.29,372.93,373.58,346.16,376.44
2014-02-16 22:12:38.819000,L8,366.65,341.41,344.60,377.66,404.30,367.38,372.78,355.55,348.63,378.94,398.48,367.51,372.04
2014-03-20 22:12:13.789000,L8,357.91,333.75,339.21,315.71,343.96,343.45,380.26,339.66,340.31,339.29,337.42,323.92,355.10
2014-03-29 22:06:15.961000,L8,365.34,347.79,356.30,357.25,358.23,382.84,393.97,385.18,383.22,378.25,354.47,376.44,382.87
2014-04-05 22:11:58.702000,L8,351.81,347.11,354.32,356.80,353.61,354.34,365.75,349.25,387.22,391.95,400.64,367.04,374.10
2014-04-21 22:11:42.175000,L8,344.03,332.98,312.93,318.67,343.81,346.53,349.13,341.35,344.26,341.35,341.07,332.05,354.99
2014-04-30 22:05:22.578000,L8,351.74,341.62,349.42,348.37,363.83,354.78,382.39,346.56,349.29,346.14,344.58,341.84,361.96
2014-04-30 22:05:46.536000,L8,345.40,336.91,341.31,324.65,352.87,347.51,357.27,342.21,346.07,341.87,341.93,336.48,355.71
2014-05-16 22:05:09.831000,L8,332.89,332.96,336.27,314.03,,330.21,346.71,338.22,343.09,340.21,339.60,332.89,351.84
2014-07-26 22:11:43.162000,L8,321.61,331.96,337.71,310.45,,,336.43,334.68,340.23,338.23,338.83,329.32,348.50
2014-08-04 22:05:38.545000,L8,353.99,355.64,360.50,353.73,356.88,356.87,372.17,355.99,355.99,353.52,352.57,359.10,360.70
2014-08-20 22:05:42.763000,L8,324.79,333.91,337.45,311.14,335.56,294.15,338.36,337.08,340.09,339.05,339.45,330.36,346.23
2014-08-20 22:06:06.726000,L8,324.71,334.07,337.64,311.27,335.67,294.31,338.47,337.48,340.40,339.38,339.74,330.62,346.56
2014-10-14 22:12:02.705000,L8,342.80,345.97,351.12,355.88,352.18,353.30,365.18,350.92,351.29,349.41,347.89,344.29,354.50
2014-10-30 22:11:58.859000,L8,343.11,351.14,351.46,359.35,354.03,354.29,361.05,350.04,350.47,349.30,347.25,343.13,355.91
2014-11-08 22:05:52.173000,L8,339.99,359.52,360.06,363.37,359.22,354.22,357.24,344.16,346.95,345.93,342.08,337.47,353.05
2014-11-08 22:06:16.124000,L8,337.77,358.29,355.70,360.49,353.88,351.48,350.80,342.50,344.79,343.08,340.89,335.55,351.75
2014-12-01 22:12:00.318000,L8,349.50,349.47,353.11,360.17,354.16,355.05,360.54,347.28,347.23,345.76,343.00,343.04,355.80
2014-12-26 22:05:43.117000,L8,341.48,332.23,338.96,341.94,338.99,342.25,349.00,337.51,337.03,338.85,337.53,335.28,352.11
2015-01-02 22:11:50.958000,L8,334.31,327.75,334.97,310.86,294.60,287.55,335.16,330.38,333.98,335.38,332.68,321.16,345.27
2015-01-27 22:05:35.378000,L8,358.79,342.44,347.31,348.15,346.69,346.65,378.72,344.19,396.83,372.45,375.19,377.11,386.46
2015-02-28 22:05:24.487000,L8,356.74,346.61,348.70,357.01,354.04,356.82,369.59,352.32,384.12,372.51,379.50,385.25,359.60
2015-02-28 22:05:48.437000,L8,358.98,348.32,349.44,358.56,355.49,357.78,371.22,354.13,382.58,372.04,379.46,385.27,360.55
2015-03-16 22:05:13.611000,L8,357.00,346.01,354.09,356.80,359.92,357.91,375.41,376.80,384.48,383.29,390.94,336.24,356.74
