dates,nzd0335-0000,nzd0335-0002,nzd0335-0003,nzd0335-0004,nzd0335-0005,nzd0335-0011,nzd0335-0012,nzd0335-0013,nzd0335-0014,nzd0335-0016,nzd0335-0001,nzd0335-0015,nzd0335-0006,nzd0335-0007,nzd0335-0008,nzd0335-0009,nzd0335-0010,satname
2021-02-10 22:19:17.410,287.13199999999995,275.49,274.09714285714284,266.62888888888887,271.87333333333333,258.77555555555557,256.405,259.92571428571426,184.596,244.246,265.22749999999996,200.764,254.37999999999997,265.4455555555556,261.63666666666666,256.9422222222222,253.2711111111111,L8
2021-02-19 22:13:27.767,287.13199999999995,276.38142857142856,274.94375,267.512,272.67199999999997,259.538,257.78444444444443,260.2225,184.06833333333336,245.4333333333333,265.22749999999996,200.4766666666667,254.756,266.172,262.60699999999997,257.596,253.96999999999997,L8
2021-03-30 22:18:58.447,291.43999999999994,276.38142857142856,274.09222222222223,271.291,272.784,258.379,258.1088888888888,258.1375,184.06833333333336,245.4333333333333,265.22749999999996,200.4766666666667,254.77400000000003,266.461,263.12699999999995,258.316,254.49699999999999,L8
2021-04-24 22:12:37.250,286.82,276.0575,274.695,272.07,274.935,258.82666666666665,263.4583333333333,258.805,185.40000000000003,245.39799999999997,265.13,199.91800000000003,255.85666666666668,265.4714285714286,264.59999999999997,259.8185714285714,252.12571428571428,L8
2021-08-30 22:13:14.099,,,274.155,272.61,274.38,252.785,267.17999999999995,243.61,,,,,254.26499999999996,263.19000000000005,263.77666666666664,258.46666666666664,248.18666666666664,L8
2021-08-30 22:13:38.062,,,276.18333333333334,273.77,275.6133333333333,256.69,268.4333333333333,243.61,,,,,255.30999999999995,265.5525,265.545,260.16499999999996,250.7425,L8
2021-10-01 22:13:22.595,,284.21,280.6466666666667,277.3333333333333,279.46666666666664,265.85499999999996,271.88499999999993,,,,,,259.87999999999994,268.9225,267.4,259.98999999999995,249.31000000000003,L8
2021-10-01 22:13:46.563,,281.32,280.0125,277.2025,279.3975,265.85499999999996,271.88499999999993,,,,,,260.2025,270.262,267.18,259.98999999999995,249.31000000000003,L8
2021-11-02 22:13:26.046,304.1,281.13,280.084,276.842,276.686,265.41333333333336,270.48999999999995,267.18,253.81,253.96,280.2,,260.2025,275.23749999999995,269.83750000000003,265.94999999999993,259.91,L8
2021-11-02 22:13:50.004,304.36,281.4225,280.2283333333333,276.78000000000003,275.4116666666667,265.3125,270.0775,267.985,255.525,254.76,281.54999999999995,,260.2025,275.23749999999995,269.83750000000003,265.94999999999993,259.91,L8
2021-11-18 22:13:20.648,311.86,286.932,283.6485714285714,280.8857142857143,279.2,271.23199999999997,270.0775,280.13000000000005,255.525,264.0,291.41,,265.33599999999996,280.91999999999996,275.632,274.3333333333333,269.36,L8
2021-11-18 22:13:44.611,315.63,290.59833333333336,286.21,283.96625,282.03375,275.33666666666664,270.0775,286.1775,255.525,268.645,296.4175,,268.7033333333333,284.69166666666666,279.4816666666667,278.52,274.1075,L8
2021-12-20 22:13:20.111,315.63,288.2471428571429,284.5211111111111,282.34777777777776,279.4566666666667,272.57,267.736,281.38,250.22333333333336,263.6,296.4175,204.23,268.7033333333333,281.9971428571428,276.94,273.98,269.262,L8
2021-12-20 22:13:44.065,315.63,286.49125,279.429,280.995,277.376,270.5625,266.145,278.2416666666667,238.97750000000002,260.21999999999997,296.4175,201.89,264.7657142857143,279.9625,275.03375,270.88166666666666,265.8966666666667,L8
2022-01-20 22:19:27.426,315.63,285.53444444444443,279.46363636363634,280.24727272727273,276.2709090909091,269.5466666666667,263.9042857142857,275.4142857142857,227.728,258.83,296.4175,202.39666666666668,263.94624999999996,278.34,273.5755555555556,269.36571428571426,262.7757142857143,L9
2022-01-21 22:13:11.780,315.63,284.803,279.42333333333335,279.83166666666665,276.35499999999996,269.01599999999996,264.30499999999995,274.365,221.96333333333334,257.20375,296.4175,203.0425,263.4733333333333,277.57599999999996,273.015,268.51625,261.915,L8
2022-01-21 22:13:35.739,310.646,284.32545454545453,279.4838461538462,279.5438461538461,276.53923076923076,268.66727272727275,264.77444444444444,274.0866666666667,219.97714285714284,256.1711111111111,296.4175,204.03199999999998,263.191,277.0418181818182,272.6636363636364,267.9377777777778,261.31444444444446,L8
2022-01-28 22:19:19.852,309.64166666666665,284.245,279.66285714285715,279.26785714285717,276.5214285714286,268.445,265.23699999999997,273.922,218.555,256.178,293.726,204.03199999999998,262.88272727272727,276.4941666666667,272.51666666666665,267.59299999999996,260.901,L8
2022-01-29 22:13:17.402,312.70714285714286,284.245,279.66285714285715,279.26785714285717,279.1413333333333,268.445,265.23699999999997,273.922,218.555,256.178,293.726,204.03199999999998,262.88272727272727,276.4941666666667,272.51666666666665,267.59299999999996,260.901,L9
2022-01-29 22:13:41.369,315.00625,284.245,279.66285714285715,279.26785714285717,281.43625,268.445,265.23699999999997,273.922,218.555,256.178,293.726,204.03199999999998,262.88272727272727,276.4941666666667,272.51666666666665,267.59299999999996,260.901,L9
2022-02-13 22:19:16.656,315.00625,283.5123076923077,279.3726666666667,278.8433333333333,280.70705882352945,267.6730769230769,264.8581818181818,272.6609090909091,214.40444444444444,255.00181818181818,293.726,202.035,262.3233333333333,275.66230769230765,271.77000000000004,266.63,259.50636363636363,L8
2022-02-14 22:13:36.888,314.4,283.6328571428572,279.464375,278.57875,280.0138888888889,267.6730769230769,264.8581818181818,272.6609090909091,214.40444444444444,255.00181818181818,292.03,202.035,260.7184615384615,275.1142857142857,271.3128571428571,266.24333333333334,258.53583333333336,L9
2022-03-09 22:19:13.418,314.4,283.1193333333333,278.9426666666667,278.47066666666666,279.5129411764706,267.4683333333333,263.813,271.8541666666667,214.40444444444444,254.6291666666667,292.03,202.035,260.755,274.9046153846154,270.7930769230769,265.92545454545456,257.7754545454545,L9
2022-03-10 22:12:59.146,314.4,282.705,278.978125,278.223125,279.3161111111111,267.10615384615386,264.3536363636363,271.25461538461536,211.00500000000002,254.23846153846154,292.03,202.14000000000001,260.53153846153845,274.59000000000003,270.5214285714286,265.6075,257.6141666666667,L8
2022-04-02 22:18:55.660,314.4,282.90285714285716,278.91928571428565,277.63533333333334,278.57235294117646,267.10615384615386,264.3536363636363,271.25461538461536,211.00500000000002,254.23846153846154,292.03,202.14000000000001,259.57,273.4876923076923,270.27846153846156,264.78923076923076,256.68692307692305,L8
2022-04-03 22:12:57.221,314.4,282.90285714285716,278.1306666666667,277.534375,278.5083333333333,266.6735714285714,264.69083333333333,271.25461538461536,211.00500000000002,254.23846153846154,292.03,202.14000000000001,259.50076923076927,273.3307142857143,270.00428571428574,264.585,256.525,L9
2022-04-03 22:13:21.180,314.4,282.90285714285716,277.340625,277.34352941176473,278.2963157894737,266.06666666666666,264.8376923076923,271.25461538461536,211.00500000000002,254.23846153846154,292.03,202.14000000000001,259.33142857142855,273.10333333333335,269.652,264.234,256.322,L9
2022-09-09 22:19:47.446,,279.87,271.46666666666664,273.715,274.66499999999996,261.3866666666667,269.3133333333333,273.15,,251.13,,,256.3375,270.695,266.36,260.6575,253.74,L8
2022-11-13 22:13:53.032,323.06,295.875,294.825,293.16999999999996,293.53999999999996,281.235,289.53999999999996,288.5,,265.56,311.6,,277.2799999999999,292.28999999999996,287.42499999999995,279.26,276.28999999999996,L9
2022-12-31 22:13:51.762,323.06,295.875,294.825,293.16999999999996,293.53999999999996,274.42333333333335,289.53999999999996,288.5,185.98,265.56,311.6,205.43,277.2799999999999,284.93,279.46,272.34999999999997,266.0733333333333,L9
2023-01-08 22:13:24.303,321.58500000000004,299.05,296.6166666666666,295.7,296.19,279.0675,292.95666666666665,291.92,236.47500000000002,270.2366666666667,309.85,250.745,280.21666666666664,289.495,284.2075,276.815,270.2675,L8
2023-01-08 22:13:48.257,321.88000000000005,301.3025,298.1625,297.635,298.14,282.432,295.3075,294.2875,254.4366666666667,273.40999999999997,309.8066666666667,267.5566666666667,282.44999999999993,292.77799999999996,287.642,280.20799999999997,273.37399999999997,L8
2023-01-16 22:13:22.088,324.04,304.496,301.476,301.736,302.194,286.65500000000003,298.742,298.186,266.32500000000005,277.194,312.5725,275.8675,287.22999999999996,297.375,292.24333333333334,285.27833333333336,277.49833333333333,L9
2023-01-16 22:13:46.043,325.34000000000003,306.6433333333333,303.73333333333335,304.5016666666666,304.925,289.8671428571428,301.035,300.7866666666667,273.52000000000004,279.7283333333333,314.238,280.90999999999997,290.43833333333333,300.6671428571429,295.5285714285714,288.8985714285714,280.4428571428571,L9
2023-01-23 22:19:32.627,325.34000000000003,306.6433333333333,303.73333333333335,304.5016666666666,304.925,286.22249999999997,294.30571428571426,292.30571428571426,273.52000000000004,279.7283333333333,314.238,280.90999999999997,290.43833333333333,296.04625,291.65,285.02875,276.76875,L9
2023-01-24 22:13:46.509,325.34000000000003,303.69428571428574,300.55285714285714,300.7257142857143,301.46000000000004,284.0377777777778,291.32375,288.78,269.235,275.7814285714286,314.238,280.90999999999997,286.14142857142855,294.02666666666664,289.5188888888889,282.78,274.89000000000004,L8
2023-02-08 22:19:42.336,325.41833333333335,303.485,300.59000000000003,300.52875,301.445,284.829,291.69,289.8577777777778,271.86285714285714,276.1,312.8566666666667,286.33,285.97249999999997,294.986,290.036,283.288,275.502,L9
2023-02-16 22:19:25.853,321.1014285714286,300.28666666666663,298.3566666666667,297.4522222222222,298.4788888888889,282.80545454545455,287.946,287.004,260.6975,273.18666666666667,305.42,274.2271428571429,282.8688888888889,292.49545454545455,287.95909090909095,281.2336363636364,273.6118181818182,L8
2023-02-17 22:13:25.410,321.1014285714286,300.28666666666663,295.635,294.758,295.479,279.5808333333333,285.49454545454546,284.59,252.18111111111114,273.18666666666667,305.42,264.09125,280.193,290.4633333333333,285.9841666666667,278.97166666666664,271.7083333333333,L9
2023-03-05 22:13:13.287,321.1014285714286,298.029,294.3109090909091,294.758,293.7418181818182,278.27846153846156,284.1191666666667,282.78833333333336,252.18111111111114,273.18666666666667,305.42,264.09125,278.35818181818183,289.0969230769231,284.85692307692307,277.83384615384614,270.73615384615385,L9
2023-03-05 22:13:37.250,321.1014285714286,295.96636363636367,293.1741666666667,293.01363636363635,292.135,277.06,282.87615384615384,281.0592307692308,252.18111111111114,273.18666666666667,305.42,264.09125,276.71666666666664,287.82,283.84499999999997,276.78357142857146,269.7807142857143,L9
2023-03-13 22:12:59.020,321.1014285714286,297.576,294.2063636363636,294.662,293.2772727272727,277.94615384615383,283.70416666666665,281.7183333333333,252.18111111111114,275.94374999999997,305.42,264.09125,278.4381818181818,287.09714285714284,283.37357142857144,275.7707142857143,268.40714285714284,L8
2023-03-13 22:13:22.974,321.1014285714286,297.576,294.2063636363636,294.662,290.53749999999997,277.94615384615383,283.70416666666665,281.7183333333333,252.18111111111114,275.94374999999997,305.42,264.09125,275.705,286.47066666666666,282.6426666666667,274.9573333333334,267.62533333333334,L8
2023-03-21 22:13:07.064,319.2325,297.576,294.2063636363636,291.6718181818182,288.9630769230769,275.6042857142857,281.05615384615385,278.8976923076923,252.18111111111114,275.94374999999997,305.42,264.09125,274.0030769230769,285.056875,281.14,273.6675,266.414375,L9
2023-03-21 22:13:31.023,317.90666666666664,297.576,292.37333333333333,289.7766666666667,287.8842857142857,274.6706666666667,279.08,276.67,252.18111111111114,275.94374999999997,305.42,264.09125,272.7421428571428,283.89764705882357,279.9435294117647,272.8176470588236,265.7105882352941,L9
2023-03-28 22:19:09.316,316.8,295.9218181818182,291.5369230769231,288.82,287.17533333333336,274.189375,278.8213333333333,276.13666666666666,245.23600000000002,273.54222222222216,302.48125,257.7966666666667,271.8813333333333,283.4138888888889,279.5105555555556,272.44722222222225,265.5627777777778,L9
2023-03-29 22:12:48.912,316.8,295.9218181818182,290.7628571428571,287.8385714285714,286.763125,273.82176470588234,278.585625,275.1725,245.23600000000002,273.54222222222216,302.48125,257.7966666666667,271.11812499999996,283.01473684210526,279.16157894736847,272.09263157894736,265.48315789473685,L8
2023-03-29 22:13:12.871,316.3809090909091,295.34250000000003,290.36733333333336,287.3946666666667,286.5888235294118,273.7416666666667,278.87529411764706,275.38529411764705,240.79636363636365,272.029,300.57,253.129,270.72352941176473,282.9585,279.0665,272.055,265.6625,L8
2023-04-06 22:12:57.203,316.3809090909091,295.34250000000003,290.36733333333336,287.3946666666667,285.40333333333336,273.7416666666667,278.87529411764706,275.38529411764705,240.79636363636365,272.029,300.57,253.129,269.69111111111107,282.1247619047619,278.27142857142854,272.055,265.6625,L9
2023-04-06 22:13:21.161,316.3809090909091,295.34250000000003,290.36733333333336,287.3946666666667,284.34999999999997,273.7416666666667,278.87529411764706,275.38529411764705,240.79636363636365,272.029,300.57,253.129,268.78,281.3468181818182,277.5786363636364,272.055,265.6625,L9
2023-04-13 22:19:02.869,316.3809090909091,293.5723076923077,289.746875,286.583125,283.76,273.1505263157895,278.35499999999996,275.38529411764705,240.79636363636365,272.029,300.57,253.129,268.18199999999996,280.7991304347826,277.0378260869565,271.6561904761905,265.27,L9
2023-04-14 22:12:57.887,316.3809090909091,290.49,288.72823529411767,285.7911764705882,283.5152380952381,273.1505263157895,278.35499999999996,275.38529411764705,240.79636363636365,272.029,300.57,253.129,267.7471428571428,280.4004166666667,276.78583333333336,271.6561904761905,265.27,L8
2023-04-22 22:12:51.035,316.3809090909091,290.49,288.72823529411767,284.5827777777778,283.0740909090909,273.1505263157895,278.35499999999996,275.38529411764705,240.79636363636365,272.029,300.57,253.129,266.99227272727273,279.876,276.3116,270.9890909090909,264.75045454545455,L9
2023-04-22 22:13:14.998,316.3809090909091,290.49,288.3872222222222,284.34736842105264,283.0504347826087,273.00100000000003,278.44,275.38529411764705,240.79636363636365,272.029,300.57,253.129,266.80652173913046,279.87423076923073,276.24576923076927,270.91478260869565,264.9426086956522,L9
2023-08-03 22:18:55.648,308.915,277.60875,280.7433333333333,274.9269230769231,275.26529411764704,264.1016666666667,269.3925,264.446,206.67000000000002,260.2375,283.485,225.348,258.3141176470588,272.2042105263158,268.8036842105263,263.006875,257.5725,L9
2023-08-20 22:12:59.423,308.12,274.02500000000003,279.6044444444444,273.1518181818182,273.93666666666667,263.39888888888896,268.64399999999995,260.6014285714286,189.56500000000005,256.37000000000006,283.595,209.27999999999997,256.474,270.28588235294114,267.36647058823525,262.0342857142857,256.5142857142857,L8
2023-08-20 22:13:23.386,308.12,274.02500000000003,279.6044444444444,273.1518181818182,273.93666666666667,263.39888888888896,268.64399999999995,260.6014285714286,189.56500000000005,256.37000000000006,283.595,209.27999999999997,256.474,269.22777777777776,266.76,261.14733333333334,256.5142857142857,L8
2023-08-28 22:12:56.142,308.12,274.02500000000003,279.9,273.50666666666666,274.436875,263.96400000000006,269.84181818181816,260.6014285714286,189.56500000000005,256.37000000000006,283.595,209.27999999999997,256.833125,269.8442105263158,267.168947368421,261.65625,257.41066666666666,L9
2023-08-28 22:13:20.105,308.12,274.02500000000003,279.9,273.35923076923075,274.5311764705882,263.76090909090914,269.94083333333333,260.6014285714286,189.56500000000005,256.37000000000006,283.595,209.27999999999997,256.85117647058826,270.111,267.33299999999997,261.84117647058827,257.61625,L9
2023-09-12 22:19:14.051,302.614,272.77500000000003,276.85222222222217,272.64846153846156,274.82666666666665,262.916,269.05636363636364,257.225,189.56500000000005,256.37000000000006,283.595,209.27999999999997,256.93733333333336,269.1623529411765,266.3841176470588,261.8178571428571,258.39384615384614,L8
2023-10-06 22:19:19.043,280.59,261.37500000000006,274.486,271.30333333333334,272.9166666666667,263.022,270.53166666666664,242.42,,,,,255.4288888888889,267.9945454545454,265.5981818181818,258.055,257.53125,L9
2023-10-31 22:13:09.706,302.79999999999995,310.12,280.18333333333334,275.5933333333333,275.5566666666667,269.32,268.42749999999995,242.42,,289.05,309.52,,259.4816666666666,270.82,267.99249999999995,260.095,261.38999999999993,L9
2023-10-31 22:13:33.669,310.18666666666667,310.025,285.98749999999995,279.5157142857143,279.6742857142857,274.334,268.42749999999995,242.42,,288.66499999999996,309.41499999999996,,263.4757142857143,274.68666666666667,271.3077777777778,263.4177777777778,265.2185714285714,L9
2023-11-23 22:19:29.215,310.18666666666667,298.13,283.168,278.78249999999997,278.79875,271.8183333333333,264.954,251.75,183.47,288.66499999999996,309.41499999999996,205.74,262.57874999999996,274.096,270.592,262.587,265.2185714285714,L9
2023-11-24 22:13:15.871,319.86,298.13,283.168,278.78249999999997,278.79875,271.8183333333333,264.954,251.75,183.47,293.25333333333333,318.38666666666666,205.74,262.57874999999996,274.096,270.592,262.587,265.2185714285714,L8
2023-11-24 22:13:39.830,324.88199999999995,298.13,283.168,278.78249999999997,278.79875,271.8183333333333,264.954,251.75,183.47,296.5225,321.135,205.74,262.57874999999996,274.096,270.592,262.587,265.2185714285714,L8
2023-12-10 22:13:09.269,324.88199999999995,293.905,282.45166666666665,278.37666666666667,278.84222222222223,266.5228571428571,264.16166666666663,256.28333333333336,183.47,286.344,321.135,211.39,261.9244444444444,273.8118181818182,269.58454545454543,258.2927272727273,265.2185714285714,L8
2023-12-10 22:13:33.227,324.88199999999995,291.336,281.84142857142854,278.037,278.867,262.53499999999997,263.5442857142857,258.4975,183.47,279.555,321.135,213.26333333333332,261.39,273.56,268.7433333333333,254.625,265.2185714285714,L8
2024-01-02 22:19:17.594,324.88199999999995,289.38,281.46,277.67545454545456,278.4890909090909,262.44,262.44374999999997,259.242,183.47,275.6585714285714,321.135,211.2425,261.15363636363634,273.39923076923077,268.56461538461537,254.625,263.45374999999996,L8
2024-01-10 22:19:27.841,325.5883333333333,293.0128571428572,284.4188888888889,280.43083333333334,280.95416666666665,266.298,262.44374999999997,259.242,183.47,275.6585714285714,319.772,211.2425,264.07666666666665,275.7014285714286,270.9528571428571,254.625,263.45374999999996,L9
2024-02-03 22:19:16.877,325.5883333333333,293.0128571428572,283.24899999999997,279.6053846153846,279.7946153846154,265.48818181818183,260.5544444444444,256.61833333333334,181.09,266.355,319.772,207.62600000000003,263.3192307692307,275.6571428571429,271.0492857142857,254.52416666666667,264.36125,L8
2024-02-04 22:13:19.606,325.5883333333333,293.0128571428572,282.34,279.07714285714286,279.74642857142857,265.15749999999997,260.20799999999997,256.3057142857143,182.91666666666666,263.47444444444443,319.772,206.47333333333333,263.00928571428574,275.184,270.704,254.85769230769228,263.4577777777778,L9
2024-02-04 22:13:43.561,325.5883333333333,290.81875,282.0441666666666,279.07714285714286,279.75333333333333,265.0423076923077,260.5690909090909,256.7525,184.6925,261.897,319.772,206.45714285714286,262.86333333333334,274.91125,270.59499999999997,255.45142857142855,262.919,L9
2024-02-11 22:19:28.931,325.5883333333333,289.2744444444445,281.9423076923077,278.62399999999997,279.10875,264.7757142857143,260.03749999999997,256.50888888888886,184.476,260.4563636363636,319.772,205.58125,262.491875,274.49176470588236,270.2241176470588,255.60866666666666,261.84999999999997,L9
2024-02-12 22:13:06.098,325.5883333333333,289.2744444444445,281.65214285714285,278.3325,279.0776470588235,264.54,259.6130769230769,257.265,184.83166666666668,260.4563636363636,319.772,204.58555555555554,262.2741176470588,274.31055555555554,270.0811111111111,255.918125,261.4275,L8
2024-02-12 22:13:30.056,325.5883333333333,288.273,281.5866666666667,278.21352941176474,279.13222222222225,264.480625,259.95642857142855,258.2427272727273,184.83166666666668,259.6025,319.772,204.405,262.165,274.36578947368423,270.10421052631574,256.36823529411765,261.2869230769231,L8
2024-02-19 22:19:15.470,325.5883333333333,287.0190909090909,280.82875,277.9588235294118,278.695,263.8070588235294,258.8092857142857,258.2427272727273,184.83166666666668,259.6025,319.772,204.405,261.99555555555554,275.7633333333334,270.60222222222217,256.188125,260.1061538461538,L8
2024-02-20 22:13:07.958,325.5883333333333,287.0190909090909,280.10823529411766,277.63388888888886,278.43736842105267,263.17555555555555,259.254,258.12833333333333,184.83166666666668,259.6025,319.772,204.405,261.8221052631579,275.4584210526316,270.3294736842105,256.2352941176471,259.8442857142857,L9
2024-02-20 22:13:31.917,325.5883333333333,287.0190909090909,279.5861111111111,277.3757894736842,278.223,262.87105263157895,259.78499999999997,258.20076923076925,184.73714285714286,258.8769230769231,319.772,204.27727272727273,261.6805,275.2225,270.1205,256.3888888888889,259.6766666666666,L9
2024-02-27 22:19:19.790,325.5883333333333,286.12083333333334,279.4788888888889,277.52944444444444,278.0652631578947,262.66,258.15066666666667,258.46714285714285,183.925,258.8769230769231,319.772,203.26250000000002,261.7463157894737,274.81894736842105,269.8642105263158,255.51058823529414,258.65285714285716,L9
2024-02-28 22:13:00.134,325.5883333333333,285.44384615384615,279.50842105263155,277.4615789473684,278.1485,262.66,258.15066666666667,258.46714285714285,183.925,258.8769230769231,319.772,203.26250000000002,261.6915,274.8885,269.8642105263158,255.51058823529414,258.65285714285716,L8
2024-02-28 22:13:24.084,325.5883333333333,285.44384615384615,278.893,277.21999999999997,277.9195238095238,262.66,258.15066666666667,258.46714285714285,183.925,258.8769230769231,319.772,203.26250000000002,261.4838095238095,274.5166666666667,269.8642105263158,255.51058823529414,258.65285714285716,L8
2024-03-15 22:12:49.841,334.588,284.5964285714286,280.0335,277.54,278.1852380952381,262.6405555555556,257.66066666666666,259.31642857142856,183.925,257.75642857142856,319.772,203.26250000000002,261.7204761904762,274.7266666666667,269.80263157894734,255.45882352941177,258.61357142857145,L8
2024-03-15 22:13:13.795,334.588,284.5964285714286,279.4242857142857,277.0528571428572,277.7036363636364,261.4531578947369,256.79875,258.478,183.925,257.75642857142856,319.772,203.26250000000002,261.22681818181815,274.2036363636364,269.157,255.16777777777781,257.95,L8
2024-03-23 22:13:07.482,334.588,284.5964285714286,279.4242857142857,276.65090909090907,277.40043478260867,260.2465,257.01529411764704,257.773125,183.925,257.75642857142856,319.772,203.26250000000002,261.0269565217391,274.1021739130435,269.0519047619047,255.15105263157895,257.72375,L9
2024-03-23 22:13:31.441,334.588,284.5964285714286,279.4242857142857,276.65090909090907,276.89000000000004,260.2465,257.01529411764704,257.773125,183.925,257.75642857142856,319.772,203.26250000000002,260.5883333333333,273.7,268.62954545454545,255.15105263157895,257.72375,L9
2024-04-07 22:18:47.649,334.588,284.5964285714286,279.4242857142857,276.81454545454545,277.6195833333333,259.3414285714286,257.1483333333333,257.773125,183.925,257.75642857142856,319.772,203.26250000000002,260.98041666666666,273.82958333333335,268.6809090909091,256.2357894736842,257.58529411764704,L8
2024-09-07 22:12:54.954,325.16,287.105,280.3566666666667,274.45799999999997,273.53499999999997,250.96599999999998,261.68199999999996,261.0525,,243.19,306.88,,257.98999999999995,272.45166666666665,266.635,259.912,258.246,L8
2024-09-07 22:13:18.913,325.16,287.105,280.3566666666667,274.45799999999997,273.53499999999997,250.96599999999998,261.68199999999996,261.0525,,243.19,306.88,,255.9,269.12714285714287,262.6328571428571,259.912,258.246,L8
2024-09-14 22:19:06.739,325.16,290.175,288.64,277.0575,275.064,256.59250000000003,271.4425,270.32,181.05,250.79,306.88,196.24,257.01666666666665,271.36833333333334,265.02666666666664,264.275,262.385,L8
2024-11-02 22:13:05.642,308.175,287.99666666666667,285.78333333333336,283.1733333333333,282.4066666666667,270.3233333333333,275.58666666666664,275.75666666666666,216.195,247.16,285.28,200.575,259.80249999999995,272.4475,265.9875,269.34,265.91333333333324,L9
2024-11-02 22:13:29.609,304.15333333333336,287.705,284.5475,281.29749999999996,281.0425,268.765,272.98749999999995,273.215,228.39333333333335,246.62,279.59666666666664,202.92333333333332,259.34599999999995,271.338,265.378,267.0875,264.1975,L9
2024-11-10 22:13:01.543,304.15333333333336,287.705,284.5475,281.29749999999996,281.0425,268.765,272.98749999999995,273.215,228.39333333333335,243.7625,279.59666666666664,202.92333333333332,259.34599999999995,271.338,265.378,267.0875,264.1975,L8
2024-11-17 22:19:14.668,309.3575,290.39,287.486,285.08399999999995,285.41999999999996,272.904,272.98749999999995,278.704,242.985,250.83599999999996,286.205,202.92333333333332,263.59,275.33166666666665,270.18333333333334,271.19,267.698,L8
2024-12-27 22:19:21.861,308.02200000000005,288.69166666666666,286.36,283.4633333333333,284.51666666666665,271.66,271.36199999999997,277.93,244.998,250.73499999999999,285.486,203.6125,263.02714285714285,274.8742857142857,270.04571428571427,269.40833333333336,266.25666666666666,L9
2025-01-05 22:13:06.930,306.05,287.2757142857143,285.4057142857143,282.07,283.85857142857145,270.52,269.56166666666667,275.53285714285715,244.998,249.96571428571428,281.13,204.29000000000002,262.575,274.2875,269.25,268.14,264.7442857142857,L9
2025-01-12 22:19:21.390,306.2714285714286,287.6525,285.15250000000003,282.6775,283.62625,271.2625,270.09,275.585,248.14666666666668,252.0,282.93571428571425,210.59833333333333,263.0766666666666,274.9166666666667,269.69777777777773,269.055,265.36125,L9
2025-01-20 22:19:13.384,304.13375,286.32444444444445,284.08444444444444,281.29777777777775,281.90333333333336,270.2311111111111,267.53999999999996,273.44888888888886,248.14666666666668,251.54000000000002,280.15125,208.95714285714286,262.42999999999995,273.86199999999997,268.832,267.52777777777777,263.83,L8
2025-01-21 22:13:37.070,302.8333333333333,285.193,283.116,280.543,281.64099999999996,269.523,266.37888888888887,271.947,248.14666666666668,251.296,278.0477777777778,209.4875,262.22999999999996,273.3772727272727,268.12636363636364,266.39,263.033,L9
2025-02-05 22:19:15.641,302.8333333333333,284.28636363636366,282.83818181818185,279.9290909090909,281.3081818181818,269.0681818181818,266.649,271.47727272727275,248.58714285714285,251.47727272727272,278.0477777777778,208.38111111111112,262.06583333333333,273.3358333333333,268.34083333333336,266.09999999999997,262.56636363636363,L8
2025-02-13 22:19:22.727,303.432,284.6333333333333,282.83583333333337,279.69416666666666,281.26,269.02416666666664,267.70272727272726,271.89916666666664,250.60875,252.17416666666668,278.994,208.38111111111112,262.15846153846155,273.7653846153846,268.66923076923075,266.1275,262.7233333333333,L9
2025-02-14 22:13:00.313,303.61454545454546,285.0423076923077,282.91846153846154,279.7423076923077,281.4807692307692,269.2576923076923,268.2775,272.2007692307692,252.51444444444445,252.52153846153846,280.2190909090909,208.38111111111112,262.39,274.14428571428573,269.08,266.39076923076925,263.0853846153846,L8
2025-02-14 22:13:24.276,303.80333333333334,285.40785714285715,283.0185714285714,279.8235714285714,281.6871428571429,269.5057142857143,268.9476923076923,272.57071428571425,254.138,252.8957142857143,281.3041666666667,208.38111111111112,262.6313333333333,274.50533333333334,269.48533333333336,266.6878571428571,263.4864285714286,L8
2025-02-21 22:19:07.224,303.80333333333334,285.40785714285715,282.79066666666665,279.4353333333333,281.03333333333336,268.98333333333335,267.8278571428571,271.3446666666667,247.74545454545452,252.71933333333334,281.3041666666667,207.115,262.34875,274.125625,269.211875,266.4513333333333,262.83866666666665,L8
2025-02-22 22:13:33.201,303.80333333333334,284.7386666666667,282.79066666666665,279.07625,280.646875,268.556875,266.90133333333335,270.7525,242.63916666666668,252.1075,281.3041666666667,206.42,262.12176470588236,273.80470588235295,269.0241176470588,266.03625,262.435,L9
2025-03-01 22:19:15.278,303.80333333333334,284.966875,282.714375,279.07625,280.25117647058823,268.24882352941177,267.01937499999997,270.9164705882353,238.05615384615385,252.1075,281.3041666666667,205.54916666666668,261.9661111111111,273.71444444444444,269.09722222222223,265.88352941176475,262.1605882352941,L9
2025-03-09 22:19:02.485,301.86181818181825,283.453125,281.6775,277.48375,278.87529411764706,266.9788235294118,265.36125,269.3235294117647,233.7164285714286,252.1075,278.9790909090909,204.95615384615382,261.7470588235294,273.45764705882357,269.4464705882353,264.5529411764706,260.89882352941174,L8
2025-03-18 22:13:06.526,301.86181818181825,283.702,281.74466666666666,276.58875,278.46941176470585,265.21941176470585,263.843125,267.3529411764706,237.7676923076923,252.1953333333333,278.9790909090909,205.68249999999998,261.22823529411767,272.34705882352944,268.60941176470584,263.5547058823529,260.16588235294114,L8
