dates,satname,nzd0335-0000,nzd0335-0003,nzd0335-0004,nzd0335-0005,nzd0335-0006,nzd0335-0007,nzd0335-0008,nzd0335-0009,nzd0335-0016,nzd0335-0001,nzd0335-0002,nzd0335-0010,nzd0335-0011,nzd0335-0012,nzd0335-0013,nzd0335-0014,nzd0335-0015
2010-10-03 22:03:04.727000,L5,,282.24,264.77,283.90,273.38,271.60,280.38,274.27,240.42,,,287.71,285.59,169.18,240.11,225.49,228.56
2010-10-10 22:09:11.852000,L5,,,231.01,241.65,228.02,234.72,232.28,235.54,,,,238.58,233.21,,,,
2011-01-07 22:02:56.182000,L5,261.12,238.09,233.12,241.15,229.54,242.16,233.49,227.14,166.11,,,225.09,225.74,242.56,237.20,177.02,183.76
2011-01-23 22:02:56.734000,L5,,,244.17,243.35,221.11,242.74,235.35,232.83,207.34,,,227.52,230.07,237.68,234.06,181.93,201.70
2011-02-15 22:09:10.419000,L5,,,,,,236.29,250.82,242.19,,,,240.43,239.12,255.01,247.43,,
2011-03-12 22:03:19.303000,L5,,,,242.45,211.38,234.98,226.11,212.80,,,,226.81,219.07,,,,
2011-03-28 22:02:50.009000,L5,,,,249.71,216.76,242.54,232.41,225.76,,,,226.38,229.28,,,,
2013-05-11 22:21:07.084000,L8,,,273.78,274.71,252.42,275.29,269.11,198.50,,,,255.35,,,,,
2013-09-16 22:21:09.463000,L8,306.97,283.96,278.14,281.48,260.22,277.21,272.11,266.55,256.06,295.08,288.88,261.00,269.96,274.75,275.34,178.59,195.28
2013-10-18 22:21:01.576000,L8,,272.43,267.50,266.58,254.38,258.36,257.16,253.88,248.94,,273.49,248.60,261.81,248.23,251.65,176.42,195.92
2013-11-03 22:20:56.205000,L8,274.08,,,,,,,,,,,,,,,,
2013-11-19 22:20:49.563000,L8,306.38,283.00,281.55,280.80,259.78,273.60,269.03,264.52,256.90,286.54,288.73,258.37,268.73,260.52,264.46,264.29,252.90
2013-12-14 22:14:33.459000,L8,325.28,305.50,309.92,305.47,290.25,304.81,315.89,290.60,280.53,310.98,308.94,286.12,295.37,301.33,300.97,292.36,301.00
2013-12-14 22:14:57.422000,L8,325.75,306.08,310.25,306.05,291.49,305.39,308.14,291.32,280.98,311.83,309.66,286.71,296.28,302.11,301.68,293.44,302.02
2013-12-21 22:20:39.177000,L8,285.77,278.59,273.79,273.42,256.20,267.66,263.07,257.15,244.68,267.12,280.36,250.24,261.27,231.88,250.26,178.23,203.00
2014-02-07 22:20:09.196000,L8,298.37,225.49,214.47,274.23,256.31,266.17,263.63,260.22,181.55,251.19,179.89,253.95,262.02,247.30,252.89,175.04,196.56
2014-02-16 22:13:50.683000,L8,,281.64,222.40,278.45,257.33,269.43,270.00,259.16,244.72,,247.08,255.38,262.80,252.14,261.39,180.99,197.39
2014-02-16 22:14:14.638000,L8,,282.72,275.49,279.97,258.45,272.12,270.70,262.53,204.41,,281.51,256.57,264.81,268.34,269.60,185.45,200.78
2014-02-23 22:19:56.208000,L8,,,262.62,264.18,246.49,253.16,242.88,248.75,173.31,,,249.91,242.52,224.12,232.22,172.53,176.49
2014-05-14 22:18:44.733000,L8,,,,228.38,242.67,218.66,263.23,,,,,,,,,,
2014-08-27 22:13:05.288000,L8,,,275.21,279.36,257.66,272.96,270.69,264.49,,,,260.13,195.32,271.23,,,
2014-08-27 22:13:29.246000,L8,,,266.37,272.51,250.72,267.08,264.25,258.92,,,,256.13,260.68,263.10,,,
2014-09-28 22:13:08.778000,L8,294.82,278.33,272.54,272.36,256.35,267.09,266.06,262.80,246.54,,276.64,256.27,262.67,261.55,266.06,181.36,192.24
2014-09-28 22:13:32.732000,L8,295.18,278.35,272.63,272.41,256.48,267.23,266.29,262.97,246.71,,276.83,256.38,262.73,261.91,268.89,181.48,192.63
2014-10-14 22:13:14.573000,L8,,271.48,267.80,268.93,252.95,255.32,258.54,259.06,,,277.24,252.12,260.85,247.31,252.67,,
2014-10-14 22:13:38.532000,L8,,280.15,273.71,275.55,256.65,260.77,262.34,263.89,248.89,,283.68,256.24,263.36,254.38,257.92,247.51,204.89
2014-10-21 22:19:25.564000,L8,298.09,280.54,274.42,279.26,257.66,265.14,264.72,261.59,244.25,270.13,281.84,255.68,263.08,257.68,265.85,246.25,194.50
2014-11-06 22:19:25.282000,L8,345.90,332.41,326.40,325.62,325.07,331.31,335.76,332.26,313.96,337.54,331.96,334.75,333.56,328.89,331.95,325.43,322.90
2014-12-01 22:13:12.181000,L8,,274.98,271.67,270.23,256.33,264.22,259.25,253.99,198.14,,276.64,252.10,259.18,235.19,254.51,177.64,191.77
2014-12-01 22:13:36.144000,L8,,274.86,273.04,271.99,257.99,265.39,260.68,257.55,195.81,,278.92,253.20,260.70,235.37,254.91,182.11,193.00
2015-01-09 22:19:14.700000,L8,296.22,281.26,276.03,275.92,259.72,272.19,266.45,263.35,252.71,282.75,284.94,254.86,264.32,256.44,260.91,255.39,200.49
2015-01-25 22:19:08.635000,L8,287.14,277.60,270.56,270.82,255.86,262.93,261.45,252.71,243.73,262.18,273.76,246.60,261.03,234.08,254.86,175.77,193.94
2015-02-10 22:19:02.830000,L8,,271.93,266.98,267.28,252.34,261.67,258.78,252.33,179.22,,273.72,247.27,256.83,231.24,246.86,178.25,191.83
2015-02-19 22:12:49.582000,L8,305.37,283.27,272.19,280.23,258.66,267.28,268.68,260.63,,,289.77,252.13,263.61,249.30,258.74,,
2015-02-19 22:13:13.545000,L8,304.79,282.67,227.00,279.33,257.84,265.23,263.32,251.66,,,231.93,248.18,259.66,219.28,,,
2015-02-26 22:18:58.832000,L8,262.89,281.38,278.12,279.88,260.53,276.08,272.10,262.57,,282.55,285.25,,,,,,
2015-03-23 22:12:32.997000,L8,,,,,241.78,254.75,250.12,220.02,,,,241.72,233.20,,,,
2015-03-23 22:12:56.955000,L8,,,259.13,266.55,245.27,259.89,257.25,247.74,,,,245.54,242.25,254.95,247.32,,
2015-03-30 22:18:37.685000,L8,,,,263.77,245.60,252.01,249.57,,,,,232.25,196.16,252.47,,,
2015-10-24 22:19:16.646000,L8,304.30,280.60,272.51,269.04,256.86,261.84,258.44,254.69,250.22,280.37,280.71,248.57,262.95,249.29,258.24,176.90,205.21
2015-12-20 22:13:09.373000,L8,301.95,281.67,276.74,280.46,259.90,271.51,270.82,262.42,252.22,284.18,288.32,256.21,267.27,259.08,262.24,253.36,211.23
2015-12-20 22:13:33.327000,L8,304.06,281.97,277.61,280.69,260.51,272.24,271.08,262.83,252.81,285.28,288.69,256.96,268.12,260.81,263.34,254.25,212.82
2015-12-27 22:19:19.236000,L8,304.73,281.67,275.07,272.09,261.19,268.26,270.11,262.87,254.65,282.77,284.35,255.32,267.37,267.29,264.27,255.02,244.91
2016-01-05 22:13:05.152000,L8,305.37,282.48,276.57,281.02,259.59,270.60,271.61,263.04,253.85,282.75,289.01,256.91,265.98,250.97,256.69,207.33,214.52
2016-01-05 22:13:29.107000,L8,305.27,282.40,276.63,281.17,259.85,270.38,271.43,262.79,253.33,282.27,289.26,256.89,266.89,249.27,256.21,183.35,211.28
2016-02-06 22:13:25.747000,L8,279.22,265.59,259.56,266.81,252.91,266.21,258.41,247.40,,,,246.39,244.92,249.12,253.08,,
2016-02-13 22:19:08.559000,L8,,274.69,272.89,271.26,258.89,268.23,255.17,,,,276.94,,,,,,
2016-09-08 22:19:24.689000,L8,325.79,300.89,296.42,293.05,279.45,296.38,293.88,287.21,496.10,307.41,302.05,276.83,287.17,293.06,297.44,290.72,509.14
2016-12-22 22:13:14.982000,L8,325.55,302.35,301.81,301.06,284.62,303.91,296.49,289.64,277.73,308.30,307.40,281.02,293.90,299.57,300.37,287.89,293.56
2017-01-23 22:13:07.208000,L8,304.14,281.01,274.36,277.63,259.87,271.19,270.16,262.13,193.81,276.58,284.15,256.19,263.14,254.78,264.89,183.95,202.16
2017-01-23 22:13:31.167000,L8,304.61,281.61,275.09,279.27,260.89,272.51,271.16,263.06,247.17,281.29,286.75,256.89,264.01,256.69,267.20,252.33,206.22
2017-02-15 22:19:07.687000,L8,,,259.66,264.16,250.82,261.14,260.59,248.65,,,,244.49,241.75,253.15,258.32,,
2017-03-03 22:19:01.549000,L8,,,,264.39,246.55,260.64,260.89,241.11,240.02,,,245.59,242.58,252.49,256.77,,
2017-05-06 22:18:31.237000,L8,,,272.24,274.79,254.78,273.60,203.94,264.43,,,,258.66,,,,,
2017-09-27 22:19:24.491000,L8,,273.94,273.46,270.37,256.02,266.74,263.87,259.74,246.86,,274.64,254.00,260.57,264.81,261.54,177.01,191.70
2017-10-13 22:19:28.919000,L8,328.94,306.71,466.69,449.60,428.30,425.65,296.60,291.67,282.48,314.98,311.03,396.11,398.45,384.68,392.89,362.54,296.47
2017-11-30 22:19:20.342000,L8,,255.21,291.82,299.02,286.11,301.28,294.41,288.49,280.25,216.62,299.63,279.57,290.45,297.96,298.60,291.65,298.38
2017-12-16 22:19:22.554000,L8,355.76,340.76,337.96,341.15,342.17,351.90,350.57,348.05,330.85,349.15,352.79,350.26,346.42,346.40,344.57,352.28,350.41
2018-03-31 22:12:27.765000,L8,,267.67,230.52,275.07,259.71,269.56,269.87,262.98,,,,256.85,263.16,264.39,247.56,,
2018-03-31 22:12:51.719000,L8,,,267.62,270.59,256.20,266.05,264.62,259.30,,,,254.31,260.46,257.98,,,
2018-04-07 22:18:34.855000,L8,,,260.22,265.18,247.66,260.54,258.28,249.26,,,,239.13,217.48,,,,
2018-05-02 22:12:09.737000,L8,,,262.25,271.58,241.84,268.01,263.47,248.72,,,,,,,,,
2018-08-22 22:12:30.412000,L8,,,,,,223.58,258.47,,,,,,,,,,
2018-08-22 22:12:54.367000,L8,,280.86,276.14,278.30,258.85,274.24,271.16,266.00,,,,259.86,264.00,270.15,,,
2018-09-14 22:18:48.928000,L8,,,264.49,190.82,250.70,262.50,259.01,254.48,,,,243.69,248.33,218.44,,,
2018-11-10 22:12:56.881000,L8,323.77,325.28,325.83,304.28,285.36,300.93,296.66,290.42,279.66,308.62,309.52,282.42,293.41,300.28,301.52,289.23,296.29
2018-11-10 22:13:20.844000,L8,299.92,280.60,274.01,274.37,257.76,266.20,265.73,262.71,243.82,274.31,281.29,252.27,262.93,264.89,264.40,185.97,214.31
2019-01-04 22:19:03.634000,L8,290.22,280.09,272.46,269.99,256.59,264.08,262.41,254.61,242.47,268.16,273.60,249.25,260.39,234.48,243.15,180.55,204.23
2019-02-14 22:12:45.337000,L8,,272.69,262.73,268.13,247.60,259.67,256.09,251.82,,,,247.83,253.33,250.35,249.92,,
2019-02-14 22:13:09.296000,L8,,272.39,262.73,267.94,248.01,258.71,255.98,251.94,182.03,,,247.83,252.98,250.80,249.89,180.30,198.71
2019-03-02 22:12:41.167000,L8,,280.36,272.55,275.82,257.37,266.82,265.60,262.39,197.55,,275.39,256.22,262.20,268.28,260.14,177.44,202.23
2019-03-02 22:13:05.126000,L8,,281.10,273.63,278.30,258.13,268.52,268.94,263.69,251.37,,280.97,257.61,264.68,270.53,262.82,179.56,206.08
2019-03-18 22:12:35.978000,L8,,,,,,,,,255.78,,,,265.36,280.02,278.06,185.34,277.15
2019-03-18 22:12:59.932000,L8,,,,,,,,,256.28,,,,265.24,279.22,278.43,185.24,276.75
2019-04-03 22:12:32.527000,L8,,,,264.95,252.78,260.56,258.24,247.64,,,,,,,,,
2019-04-03 22:12:56.485000,L8,,,267.61,273.47,257.73,269.78,269.19,264.14,,,,259.19,260.87,270.43,,,
2019-07-31 22:19:14.719000,L8,,,,,,268.96,269.41,255.62,,,,,,,,,
2019-09-01 22:19:23.782000,L8,,,265.39,268.97,246.48,263.58,259.27,253.71,,,,243.53,195.24,228.69,,,
2019-09-17 22:19:29.137000,L8,281.03,,237.05,265.48,249.93,252.82,255.62,249.81,,,,243.80,246.68,250.26,238.21,,
2019-11-13 22:13:21.985000,L8,,,,,,256.78,254.50,247.04,,,,242.36,215.45,212.11,,,
2019-12-22 22:19:27.650000,L8,286.45,280.21,273.06,273.01,256.72,267.86,263.03,260.21,193.82,266.90,280.54,252.13,261.60,253.96,259.69,181.06,205.10
2020-03-04 22:13:20.890000,L8,,,,,,,,233.05,,,,247.49,241.70,257.66,198.93,,
2020-03-27 22:18:55.950000,L8,272.48,,264.15,265.72,246.66,260.94,258.46,246.46,,,,237.65,229.96,247.97,,,
2020-05-07 22:12:24.481000,L8,,,272.54,271.51,249.30,278.65,200.95,261.96,,,,254.83,,,,,
2020-09-12 22:13:14.819000,L8,276.92,,265.53,268.91,244.48,261.19,257.46,,,,,,,,,,
2020-09-19 22:19:27.846000,L8,273.68,,263.37,265.15,245.31,255.96,253.03,249.86,,,,245.13,241.28,255.03,256.12,,
2020-10-05 22:19:31.113000,L8,,,231.62,267.84,250.57,263.49,248.22,237.20,,,,251.04,249.80,257.28,257.61,,
2020-10-14 22:13:20.968000,L8,,270.42,272.18,271.06,254.53,266.61,264.38,258.57,,,276.15,253.14,260.56,165.53,,,
2020-10-14 22:13:44.927000,L8,297.80,275.42,273.89,273.94,256.42,269.37,266.56,263.14,,279.45,278.81,256.58,262.56,193.60,,,
2020-10-21 22:19:31.713000,L8,,267.72,267.99,265.12,249.75,256.72,257.51,254.65,193.67,,274.32,246.54,259.78,250.36,254.35,175.20,193.82
2020-12-24 22:19:30.619000,L8,286.82,274.12,270.72,267.45,254.21,265.17,263.09,258.15,246.19,265.13,275.03,251.68,260.82,253.04,259.59,198.40,203.25
2021-02-03 22:13:08.109000,L8,,276.13,272.84,279.08,258.37,268.34,266.43,263.61,243.64,,274.07,257.10,262.87,267.36,261.72,185.98,201.94
2021-02-03 22:13:32.068000,L8,,275.82,272.61,277.83,258.23,267.97,266.07,263.39,243.47,,274.21,256.66,263.18,266.55,261.52,185.14,201.55
2021-02-10 22:19:17.410000,L8,,276.25,273.85,278.52,257.85,270.48,268.09,261.95,244.32,,273.26,256.86,262.27,267.55,265.40,177.84,196.09
2021-02-19 22:13:27.767000,L8,,280.87,275.46,279.86,258.14,272.71,271.34,263.48,251.37,,281.73,260.26,266.40,268.82,262.30,181.43,199.04
2021-03-30 22:18:58.447000,L8,,267.28,267.56,268.40,248.96,264.30,261.96,260.69,,,,255.04,238.36,261.53,243.61,,
2021-04-24 22:12:37.250000,L8,,,,,,250.36,256.55,248.07,,,,228.11,,,,,
2021-08-30 22:13:14.099000,L8,,,273.10,272.73,253.41,267.03,265.69,262.35,,,,250.16,,,,,
2021-08-30 22:13:38.062000,L8,,280.24,276.09,278.08,257.40,272.64,270.85,265.26,,,,258.41,264.50,270.94,,,
2021-10-01 22:13:22.595000,L8,,268.06,274.92,276.45,259.58,272.79,262.08,,244.66,,,,,,,,
2021-10-01 22:13:46.563000,L8,,271.27,275.51,277.40,259.95,273.63,263.44,,,,,,,,,,
2021-11-02 22:13:26.046000,L8,302.08,280.04,274.76,264.34,,,,,252.73,270.60,279.46,,264.00,266.44,266.27,252.00,214.27
2021-11-02 22:13:50.004000,L8,,276.78,273.37,255.78,,,,,249.47,,276.53,,262.56,261.59,264.24,245.66,206.38
2021-11-18 22:13:20.648000,L8,327.34,304.60,306.11,302.41,286.35,304.17,299.34,291.44,283.10,312.71,309.57,288.91,297.39,318.66,304.93,313.52,299.43
2021-11-18 22:13:44.611000,L8,326.94,304.14,305.53,301.87,285.54,303.55,298.73,291.08,282.58,311.44,308.93,288.35,295.86,318.04,304.32,303.06,298.99
2021-12-20 22:13:20.111000,L8,,268.01,264.29,254.07,,263.72,259.11,251.37,239.68,,209.72,245.51,249.31,255.37,257.25,179.39,189.98
2021-12-20 22:13:44.065000,L8,,233.60,268.82,258.65,241.14,265.72,261.69,255.39,243.32,,274.20,249.07,256.51,258.19,262.55,205.24,199.55
2022-01-20 22:19:27.426000,L9,,279.81,272.77,265.22,258.21,265.36,261.91,260.27,250.49,,277.88,244.05,261.42,250.46,258.45,182.73,203.41
2022-01-21 22:13:11.780000,L8,,278.98,275.26,277.28,259.69,270.70,267.97,262.57,245.82,,278.22,255.89,264.24,267.11,267.02,193.14,204.98
2022-01-21 22:13:35.739000,L8,,279.18,275.28,277.27,259.98,270.71,268.00,262.57,245.83,,278.24,255.63,264.29,266.98,267.05,193.53,205.31
2022-01-28 22:19:19.852000,L8,318.45,299.22,297.82,296.06,283.05,297.08,292.62,288.46,280.56,309.17,305.81,282.64,294.58,300.60,300.89,289.23,295.18
2022-01-29 22:13:17.402000,L9,331.10,322.87,318.99,315.82,317.13,325.20,325.51,333.91,338.48,324.63,324.57,345.38,357.46,349.82,354.58,346.97,348.24
2022-01-29 22:13:41.369000,L9,305.57,284.62,280.77,282.53,264.69,276.38,275.80,270.88,260.49,288.66,290.46,265.04,273.55,277.70,267.66,265.45,255.36
2022-02-13 22:19:16.656000,L8,,280.34,274.60,271.57,257.79,268.19,266.19,261.90,248.42,,277.12,251.33,262.12,267.82,262.92,250.82,198.16
2022-02-14 22:13:36.888000,L9,307.85,195.03,272.06,,,,,,,,281.03,,,,,,
2022-03-09 22:19:13.418000,L9,,267.17,226.65,266.71,253.69,266.30,261.46,256.62,,,,242.58,254.26,260.25,255.04,,
2022-03-10 22:12:59.146000,L8,,280.82,276.16,279.16,259.35,273.51,270.12,263.47,252.15,,280.37,258.23,264.95,272.20,272.30,184.37,208.43
2022-03-25 22:19:08.620000,L9,,281.12,276.87,272.94,260.14,195.52,,,252.62,,227.27,,,,,199.05,210.62
2022-04-02 22:18:55.660000,L8,298.04,,269.62,268.03,252.98,265.52,262.81,256.46,,,,248.45,,,,,
2022-04-03 22:12:57.221000,L9,,,273.00,271.84,254.72,267.20,259.98,251.83,,,,243.70,,,,,
2022-04-03 22:13:21.180000,L9,,,267.38,267.51,248.23,263.90,256.09,,,,,,,,,,
2022-05-04 22:19:01.861000,L8,,272.71,274.55,268.43,243.50,265.99,256.78,,,,267.98,,,,,,
2022-05-05 22:12:42.986000,L9,,280.76,282.78,283.22,263.39,283.04,277.13,273.11,,,,270.56,271.66,234.38,,,
2022-05-05 22:13:06.945000,L9,,,,268.79,250.21,270.64,265.17,261.98,,,,254.97,,,,,
2022-09-09 22:19:47.446000,L8,,265.12,273.40,272.60,254.08,270.40,268.96,262.98,,,,257.63,261.73,268.52,258.08,,
2022-11-13 22:13:53.032000,L9,271.89,281.68,281.11,280.43,261.38,278.06,272.04,267.14,239.45,280.29,288.22,258.64,268.08,274.97,277.59,259.50,209.19
2022-12-31 22:13:51.762000,L9,274.02,,,,,270.21,263.53,258.53,184.10,,,245.64,260.80,251.93,258.62,185.98,205.43
2023-01-08 22:13:24.303000,L8,324.74,304.90,305.57,305.64,291.37,309.74,306.24,296.32,288.61,310.71,309.87,288.26,297.91,304.56,303.10,293.11,303.49
2023-01-08 22:13:48.257000,L8,322.94,303.29,303.99,304.41,289.71,306.43,302.25,294.38,283.95,309.98,308.48,286.38,296.36,302.82,301.83,290.94,301.88
2023-01-16 22:13:22.088000,L9,332.04,322.46,324.83,322.80,316.42,327.01,319.58,316.69,296.12,324.38,330.27,329.18,320.90,318.56,317.34,309.43,302.80
2023-01-16 22:13:46.043000,L9,329.02,309.37,314.62,314.35,300.36,313.37,311.30,305.48,288.78,317.44,314.73,295.32,303.94,310.11,310.26,296.14,299.15
2023-01-23 22:19:32.627000,L9,,283.52,287.24,286.18,272.16,284.87,282.84,278.77,264.87,,,272.81,279.53,285.04,277.00,265.38,272.00
2023-01-24 22:13:46.509000,L8,,281.08,277.34,280.32,259.63,276.47,272.00,263.93,250.79,,284.69,258.54,265.35,269.24,262.23,184.55,205.11
2023-02-08 22:19:42.336000,L9,,280.97,272.99,272.66,258.94,266.55,263.26,262.54,250.99,,280.63,254.15,262.71,248.15,259.77,185.05,206.07
2023-02-16 22:19:25.853000,L8,,277.47,270.12,271.56,256.65,265.01,264.39,256.55,244.86,,262.03,251.06,259.96,248.57,259.07,178.82,196.07
2023-02-17 22:13:25.410000,L9,,271.14,270.51,268.48,256.11,268.11,264.26,254.09,198.73,,232.77,250.77,244.11,260.98,260.45,184.05,193.14
2023-03-05 22:13:13.287000,L9,,280.08,274.64,272.99,258.02,269.52,270.04,262.32,,,,254.73,257.47,264.68,257.49,,
2023-03-05 22:13:37.250000,L9,,280.67,275.57,274.46,258.66,271.22,270.69,263.13,,,275.34,257.36,261.22,267.96,260.31,,
2023-03-13 22:12:59.020000,L8,,,,,,272.07,270.30,259.20,,,,250.25,,,,,
2023-03-13 22:13:22.974000,L8,,,,,,267.66,266.49,253.33,,,,244.04,,,,,
2023-03-21 22:13:07.064000,L9,306.45,266.05,263.60,271.09,254.38,264.23,259.27,255.65,,,,251.50,255.37,250.15,245.72,,
2023-03-21 22:13:31.023000,L9,307.92,277.35,272.09,275.90,256.96,266.12,262.03,261.51,,,,255.15,262.38,258.04,249.05,,
2023-03-28 22:19:09.316000,L9,,266.16,270.51,267.93,251.64,263.97,263.17,256.61,,,,253.60,257.08,259.90,247.11,,
2023-03-29 22:12:48.912000,L8,,280.70,275.08,280.58,259.67,275.83,272.88,265.71,,,,264.05,267.94,275.05,260.71,,
2023-03-29 22:13:12.871000,L8,312.19,284.83,281.18,283.80,264.41,281.89,277.26,271.34,258.41,285.28,288.97,269.07,272.38,283.51,278.79,196.40,211.12
2023-04-06 22:12:57.203000,L9,,,,265.25,252.14,265.45,262.37,,,,,,,,,,
2023-04-06 22:13:21.161000,L9,,,265.77,267.56,255.75,268.87,266.58,250.96,,,,175.36,,,,,
2023-04-13 22:19:02.869000,L9,,265.41,273.66,271.14,255.98,267.51,263.69,262.89,,,,256.51,261.55,268.54,,,
2023-04-14 22:12:57.887000,L8,286.44,281.04,277.59,281.28,262.71,279.29,274.23,263.81,,269.81,279.21,,,,,,
2023-04-22 22:12:51.035000,L9,,,274.00,279.48,258.15,272.48,271.14,263.86,,,,261.29,,,,,
2023-04-22 22:13:14.998000,L9,,,267.36,273.61,253.19,206.05,263.96,259.23,,,,175.54,,,,,
2023-08-03 22:18:55.648000,L9,,,,,,264.30,258.27,255.68,,,,239.99,,,,,
2023-08-20 22:12:59.423000,L8,,,264.30,269.34,251.59,257.28,260.82,258.05,,,,248.96,,,,,
2023-08-20 22:13:23.386000,L8,,,,,,251.24,256.45,248.73,,,,,,,,,
2023-08-28 22:12:56.142000,L9,287.23,246.73,284.49,286.44,267.93,286.22,280.02,275.04,267.10,295.02,283.48,274.46,275.43,288.15,278.06,203.52,305.23
2023-08-28 22:13:20.105000,L9,,,,,249.66,268.61,264.43,262.10,,,,253.17,,,,,
2023-09-12 22:19:14.051000,L8,278.62,,265.01,265.97,251.30,261.17,261.31,255.80,,,,250.81,247.87,255.93,239.79,,
2023-10-06 22:19:19.043000,L9,,291.56,294.27,288.19,276.57,290.26,287.46,280.16,273.12,,292.81,253.68,211.47,,278.73,276.28,287.72
2023-10-31 22:13:09.706000,L9,324.45,303.17,302.76,304.13,287.12,305.12,297.57,289.73,288.07,309.22,309.60,287.78,294.14,303.64,302.22,290.78,298.94
2023-10-31 22:13:33.669000,L9,324.40,302.97,302.36,303.90,286.78,305.01,297.38,289.57,287.26,309.01,309.40,287.43,293.66,303.12,301.98,290.46,298.51
2023-11-23 22:19:29.215000,L9,284.32,274.18,274.37,274.48,257.16,269.80,265.05,257.00,245.60,259.25,276.06,250.33,260.85,253.31,262.74,185.40,209.15
2023-11-24 22:13:15.871000,L8,345.06,329.65,344.52,343.89,338.03,334.60,330.45,320.06,306.65,329.55,335.47,329.21,340.82,318.28,317.71,327.16,320.87
2023-11-24 22:13:39.830000,L8,344.97,329.74,343.94,343.65,337.88,334.31,330.01,319.43,306.33,329.38,335.23,328.34,340.40,318.24,317.11,326.91,320.65
