dates,nzd0038-0000,nzd0038-0001,nzd0038-0002,satname
1999-07-25 22:04:15+00:00,244.43,252.94,271.12,L7
1999-09-27 22:04:25+00:00,244.43,252.175,268.53499999999997,L7
1999-10-04 22:10:38+00:00,240.91500000000002,246.01,261.95,L7
2000-02-09 22:10:19+00:00,239.71,240.47333333333336,253.97666666666666,L7
2000-02-18 22:04:05+00:00,243.57333333333335,243.1975,255.6875,L7
2000-04-29 22:09:53+00:00,246.66000000000003,248.17333333333332,254.01,L7
2000-05-24 22:03:22+00:00,250.22333333333336,249.155,262.70666666666665,L7
2000-08-03 22:08:44+00:00,250.89000000000001,250.62399999999997,264.5,L7
2000-08-12 22:02:30+00:00,253.8075,253.51000000000005,271.6575,L7
2000-09-04 22:08:22+00:00,251.185,252.156,272.645,L7
2001-03-08 22:01:45+00:00,241.21,,,L7
2001-03-24 22:01:35+00:00,241.21,254.12,276.37,L7
2001-06-03 22:07:16+00:00,250.5,254.25,283.39,L7
2001-06-12 22:01:01+00:00,252.17333333333337,253.87,280.12,L7
2001-06-19 22:07:05+00:00,255.18,259.905,284.3275,L7
2001-06-28 22:00:45+00:00,253.458,258.644,281.742,L7
2001-08-15 22:00:14+00:00,252.17333333333332,256.60166666666663,281.742,L7
2001-09-07 22:06:11+00:00,253.13666666666666,255.2757142857143,278.60833333333335,L7
2001-10-02 21:59:40+00:00,256.96714285714285,255.5285714285714,278.67833333333334,L7
2001-11-19 21:59:56+00:00,256.34125,255.19124999999997,277.75,L7
2001-11-26 22:06:09+00:00,254.07555555555552,252.61888888888885,277.75,L7
2001-12-28 22:06:14+00:00,252.94333333333336,246.89399999999995,277.3925,L7
2002-01-22 22:00:16+00:00,252.9257142857143,247.33833333333334,275.164,L7
2002-01-29 22:06:21+00:00,252.9257142857143,252.22857142857143,278.355,L7
2002-02-14 22:06:29+00:00,254.12166666666667,251.21142857142857,274.87857142857143,L7
2002-02-23 22:00:19+00:00,254.0914285714286,251.34375,274.145,L7
2002-03-27 22:00:13+00:00,254.0514285714286,251.6,274.43625,L7
2002-04-28 22:00:14+00:00,250.14142857142858,251.50125,274.58625,L7
2002-06-15 21:59:55+00:00,252.27833333333334,254.39142857142855,275.2025,L7
2002-06-22 22:06:03+00:00,251.45142857142855,253.125,273.15777777777777,L7
2002-08-09 22:05:46+00:00,249.84333333333336,249.02285714285716,265.52428571428567,L7
2002-12-24 21:59:45+00:00,248.78,263.735,281.765,L7
2003-01-09 21:59:45+00:00,260.65,265.0466666666667,284.97333333333336,L7
2003-04-06 22:06:21+00:00,262.66499999999996,264.8733333333334,287.6133333333333,L7
2003-04-22 22:06:19+00:00,259.34999999999997,261.0575,283.695,L7
2003-05-08 22:06:20+00:00,257.855,258.744,281.692,L7
2003-05-24 22:06:17+00:00,258.224,257.4566666666667,280.34166666666664,L7
2003-07-28 21:48:04+00:00,251.546,247.0,266.304,L5
2003-09-30 21:49:06+00:00,251.546,245.30166666666665,263.11999999999995,L5
2004-06-03 21:58:42+00:00,277.58,268.03,273.0,L5
2005-01-13 22:03:41+00:00,258.23,259.15,266.01,L5
2005-02-23 21:58:07+00:00,248.40500000000003,246.98499999999999,254.845,L5
2005-04-03 22:04:40+00:00,249.35333333333335,247.77666666666664,255.38333333333333,L5
2005-04-12 21:58:31+00:00,244.49,243.4625,250.01749999999998,L5
2005-06-06 22:05:05+00:00,240.738,238.68800000000002,245.054,L5
2005-07-08 22:05:15+00:00,239.48833333333334,237.98833333333334,244.17666666666665,L5
2005-08-25 22:05:41+00:00,232.51999999999998,231.252,236.93399999999997,L5
2005-09-26 22:05:42+00:00,236.33166666666668,234.69500000000002,240.52166666666665,L5
2005-11-22 21:59:59+00:00,243.158,235.632,241.848,L5
2006-02-10 22:01:51+00:00,250.0725,240.9925,247.915,L5
2006-02-17 22:08:11+00:00,247.718,240.038,245.51,L5
2006-06-25 22:10:20+00:00,242.00333333333333,238.90666666666667,244.3166666666667,L5
2006-08-12 22:10:59+00:00,244.13,242.89666666666668,248.30333333333337,L5
2006-12-02 22:12:34+00:00,251.69000000000003,250.92999999999998,260.5933333333333,L5
2007-01-03 22:12:49+00:00,257.03000000000003,258.57666666666665,266.06499999999994,L5
2007-01-19 22:12:30+00:00,257.03000000000003,259.15,269.50666666666666,L5
2007-09-25 22:04:24+00:00,230.82,231.88,240.06,L5
2007-10-02 22:10:31+00:00,238.685,238.635,244.85500000000002,L5
2009-01-01 21:56:07+00:00,240.17,243.66,243.69,L5
2010-02-05 22:02:17+00:00,231.47,226.34,236.13,L5
2010-11-27 22:07:24+00:00,249.14,248.01,247.52,L5
2011-01-14 22:07:31+00:00,247.46499999999997,247.07,246.645,L5
2011-09-04 22:00:03+00:00,219.43,223.02,230.67,L5
2013-04-25 22:19:21+00:00,244.54,246.91,256.07,L8
2013-05-11 22:19:31+00:00,243.3,246.45,253.075,L8
2013-05-20 22:13:26+00:00,243.63333333333333,247.60666666666665,253.76,L8
2013-06-28 22:19:33+00:00,244.27,247.595,254.5025,L8
2013-07-07 22:13:24+00:00,245.368,248.71599999999998,257.054,L8
2013-07-14 22:19:34+00:00,244.85,247.96,256.11333333333334,L8
2013-09-09 22:13:25+00:00,247.0585714285714,250.10714285714286,259.7057142857143,L8
2013-09-25 22:13:17+00:00,247.595,251.12125,261.4275,L8
2013-10-02 22:19:28+00:00,248.4811111111111,252.08333333333334,262.77,L8
2013-10-18 22:19:25+00:00,248.496,252.24099999999999,263.055,L8
