dates,satname,nzd0403-0000,nzd0403-0001,nzd0403-0002,nzd0403-0003,nzd0403-0004,nzd0403-0005,nzd0403-0006,nzd0403-0007,nzd0403-0008,nzd0403-0009,nzd0403-0010,nzd0403-0011
2010-01-29 21:58:29.033000,L5,,,,,,,273.48,288.81,281.39,279.83,281.71,288.44
2011-09-13 21:56:09.668000,L5,,,,,,,,286.32,279.44,279.05,282.35,303.55
2014-04-30 22:07:22.351000,L8,,,,,314.84,393.60,376.28,347.36,347.59,355.66,354.77,
2014-08-04 22:07:38.344000,L8,,,,,,282.26,297.94,333.02,274.63,277.77,279.82,349.76
2015-02-28 22:07:24.273000,L8,,,,,,,,,279.16,276.88,290.29,304.70
2015-07-22 22:07:13.408000,L8,,,,,,,282.82,286.87,276.47,282.89,288.28,338.87
2015-10-10 22:07:38.780000,L8,,,,,,,270.29,283.07,288.87,276.76,283.40,360.03
2016-04-19 22:07:10.819000,L8,,,,,,,277.01,292.96,288.05,279.84,292.24,374.58
2016-06-06 22:07:18.940000,L8,,,,,,,282.39,293.60,279.93,284.18,291.35,360.73
2016-07-24 22:07:37.782000,L8,,,,,,,,284.22,272.71,278.64,273.98,354.66
2016-09-10 22:07:51.328000,L8,,,,,,,268.05,285.99,277.55,277.91,283.01,342.76
2016-10-12 22:07:57.049000,L8,,,,,,,278.96,293.75,287.88,352.39,379.34,383.45
2017-04-06 22:07:09.788000,L8,,,,,,,,,,,,353.04
2017-08-28 22:07:43.849000,L8,,,,,,,270.30,286.75,282.52,280.75,286.27,341.98
2017-12-02 22:07:46.733000,L8,,,,,,,279.94,287.21,288.93,284.04,289.27,355.30
2018-04-25 22:06:50.725000,L8,,,,,,,,,,,,339.27
2018-08-31 22:07:11.120000,L8,,,,,,,283.22,289.68,287.92,289.59,289.53,341.22
2018-10-18 22:07:29.549000,L8,,,,,,,285.90,300.05,293.43,293.74,293.40,333.25
2019-02-07 22:07:23.498000,L8,,,,,,,292.94,309.97,303.28,291.60,294.28,346.94
2019-03-11 22:07:14.802000,L8,,,,,,269.97,315.92,319.51,316.40,321.24,323.36,354.95
2019-06-15 22:07:27.730000,L8,,,,,,,288.88,307.72,292.37,292.33,296.71,355.31
2019-08-02 22:07:41.830000,L8,,,,,,,285.42,288.95,285.15,287.64,290.20,344.40
2019-12-08 22:07:56.574000,L8,,,,,,,274.71,295.64,288.55,282.07,291.10,342.50
2020-01-09 22:07:49.551000,L8,,,,,,,,287.85,284.64,281.65,290.78,341.13
2020-02-10 22:07:40.719000,L8,,,,,,,277.54,287.65,282.33,282.32,288.32,356.79
2020-05-16 22:07:03.451000,L8,,,,,,,,,,,,337.55
2020-08-04 22:07:35.564000,L8,,,,,,,285.30,304.26,290.02,295.37,296.22,351.65
2021-02-12 22:07:43.180000,L8,,331.60,353.33,361.96,367.96,411.59,293.06,311.83,311.04,304.36,327.45,
2021-03-16 22:07:27.743000,L8,,,,,,370.84,381.56,368.37,379.96,358.83,389.00,358.68
2021-05-03 22:07:08.587000,L8,,,,,,,289.90,298.38,304.87,303.59,306.68,348.21
2021-05-19 22:07:16.079000,L8,,,,,,,,,,,,326.46
2021-08-23 22:07:49.080000,L8,,,,,,,,278.63,272.07,273.44,275.07,325.04
2022-01-30 22:07:46.196000,L8,,,,,,,282.05,289.46,293.41,287.00,292.70,341.50
2022-03-11 22:07:39.629000,L9,277.92,271.93,283.73,335.86,287.95,343.78,321.91,325.93,328.80,337.07,325.86,354.77
2022-04-28 22:07:22.893000,L9,,,,,,,284.44,300.90,297.11,287.70,294.60,345.97
2022-05-06 22:07:29.527000,L8,,,,,,,283.28,301.99,294.03,290.47,298.41,345.06
2022-05-22 22:07:34.435000,L8,,,,,,,287.66,293.60,288.61,283.40,290.51,342.78
2022-06-07 22:07:43.386000,L8,,,,,,,287.42,294.39,283.22,278.04,281.15,343.01
2022-07-01 22:07:30.281000,L9,,,,,,,,,,,272.68,337.04
2022-08-02 22:07:43.151000,L9,,,,,,,272.19,281.86,276.85,271.17,267.44,328.92
2022-09-03 22:07:51.912000,L9,,,,,,,,279.22,274.69,268.72,267.39,318.76
2023-04-15 22:07:28.766000,L9,,,,,,280.54,297.43,294.21,284.25,280.02,288.01,342.18
2023-04-23 22:07:09.009000,L8,,,,,,,285.28,293.07,285.10,271.86,267.76,340.45
2023-06-10 22:07:03.713000,L8,,,,,,,289.84,304.89,294.60,291.56,293.51,351.10
2023-07-04 22:07:09.507000,L9,,,,,,,288.23,298.63,296.97,291.34,291.47,347.74
2023-07-20 22:07:13.901000,L9,,,,,,304.71,291.37,297.88,293.05,285.97,288.28,351.15
2023-08-05 22:07:22.990000,L9,,,,,,305.50,291.31,307.33,296.04,287.48,385.33,391.30
2023-08-13 22:07:31.903000,L8,,,,,,308.04,305.40,294.25,289.77,282.95,284.98,346.86
2023-08-29 22:07:37.978000,L8,,,,,,,293.94,298.48,285.02,280.09,286.32,338.45
2024-01-20 22:07:43.131000,L8,,,,,,,280.23,285.95,279.99,279.11,287.62,328.70
2024-02-13 22:07:53.770000,L9,,,,,,,283.39,294.31,293.87,280.13,288.23,338.98
2024-04-17 22:07:27.643000,L9,,,,,,,285.51,297.35,289.35,289.86,290.50,344.36
2024-04-25 22:07:04.127000,L8,,,,,,,291.17,311.95,306.34,296.29,299.17,349.65
2024-05-03 22:07:13.830000,L9,,,,,,,286.05,297.98,294.67,285.14,285.18,344.19
2024-05-11 22:06:51.721000,L8,,,,,,,,,,,,337.15
2024-05-27 22:06:40.812000,L8,,,,,,,287.57,298.39,293.56,285.99,288.27,344.47
2024-06-04 22:06:59.762000,L9,,,,,,,,,,,,339.81
2024-07-06 22:06:56.889000,L9,,,,,,,288.70,305.65,297.03,300.14,296.65,349.81
2024-08-31 22:07:27.249000,L8,,,,,,,274.34,287.73,288.09,279.27,278.65,330.16
2024-10-18 22:07:42.636000,L8,,,,,,,272.54,302.67,288.49,287.91,289.68,335.11
2024-10-26 22:07:48.055000,L9,,,,,,,270.81,290.87,281.47,275.21,267.89,315.81
2025-02-23 22:07:31.324000,L8,,,,,,318.64,319.12,306.90,293.34,294.81,298.60,349.87
2025-04-12 22:07:12.262000,L8,,,,,,,296.78,309.21,292.88,296.61,297.95,372.23
2025-05-06 22:07:18.415000,L9,,,,,,,293.56,298.33,283.54,281.63,284.42,341.30
2025-05-22 22:07:07.693000,L9,,,,,,,307.86,310.39,300.37,297.74,300.16,357.39
2025-05-30 22:07:06.496000,L8,,,,,,,292.43,298.05,291.13,293.07,292.65,350.87
2025-06-23 22:07:18.159000,L9,,,,,,,293.96,300.77,295.01,298.35,299.05,356.96
2025-07-25 22:07:30.261000,L9,,,,,,,293.64,304.77,295.84,291.85,296.57,355.17
2025-10-21 22:07:51.194000,L8,,,,,,,289.82,300.21,288.49,288.42,292.07,337.40
2025-10-29 22:07:53.149000,L9,,,,,,,283.97,288.68,278.18,272.38,274.77,318.91
