dates,nzd0325-0000,nzd0325-0001,nzd0325-0002,nzd0325-0003,nzd0325-0004,nzd0325-0005,nzd0325-0006,nzd0325-0010,nzd0325-0011,nzd0325-0012,nzd0325-0013,nzd0325-0014,nzd0325-0018,nzd0325-0019,nzd0325-0020,nzd0325-0021,nzd0325-0022,nzd0325-0032,nzd0325-0033,nzd0325-0034,nzd0325-0035,nzd0325-0036,nzd0325-0037,nzd0325-0038,nzd0325-0039,nzd0325-0040,nzd0325-0041,nzd0325-0042,nzd0325-0054,nzd0325-0055,nzd0325-0056,nzd0325-0057,nzd0325-0058,nzd0325-0059,nzd0325-0060,nzd0325-0079,nzd0325-0080,nzd0325-0081,nzd0325-0082,nzd0325-0083,nzd0325-0084,nzd0325-0085,nzd0325-0086,nzd0325-0087,nzd0325-0088,nzd0325-0089,nzd0325-0090,nzd0325-0091,nzd0325-0092,nzd0325-0093,nzd0325-0094,nzd0325-0095,nzd0325-0096,nzd0325-0007,nzd0325-0008,nzd0325-0009,nzd0325-0015,nzd0325-0016,nzd0325-0017,nzd0325-0023,nzd0325-0024,nzd0325-0025,nzd0325-0026,nzd0325-0027,nzd0325-0028,nzd0325-0029,nzd0325-0030,nzd0325-0031,nzd0325-0043,nzd0325-0044,nzd0325-0045,nzd0325-0046,nzd0325-0047,nzd0325-0048,nzd0325-0049,nzd0325-0050,nzd0325-0051,nzd0325-0052,nzd0325-0053,nzd0325-0061,nzd0325-0062,nzd0325-0063,nzd0325-0064,nzd0325-0065,nzd0325-0066,nzd0325-0067,nzd0325-0068,nzd0325-0069,nzd0325-0070,nzd0325-0071,nzd0325-0072,nzd0325-0073,nzd0325-0074,nzd0325-0075,nzd0325-0076,nzd0325-0077,nzd0325-0078
2010-10-12 21:56:49+00:00,240.88,289.21,265.5,284.81,197.45,250.92,285.14,,278.89,238.7,271.25,296.77,263.9,202.27,304.01,303.95,302.89,294.24,302.19,278.09,307.14,315.22,313.49,309.41,303.95,296.52,248.25,,,,,,,,,189.1,202.32,212.99,221.52,223.38,218.24,228.38,233.15,247.23,246.0,243.44,239.22,239.09,249.76,245.28,253.27,250.05,243.76,,289.36,285.61,299.53,291.17,247.96,295.33,194.08,228.78,263.26,255.24,279.5,264.42,276.33,301.33,,266.86,285.19,233.81,265.06,233.6,,,,,,,,,187.33,186.57,180.85,192.62,201.38,210.29,207.18,219.75,221.71,222.51,215.29,198.57,194.72,174.61,176.94
2011-02-17 21:56:48+00:00,254.325,295.22,277.58000000000004,289.65,206.155,266.86,284.25,301.83,292.015,257.14,272.775,302.42999999999995,274.2,202.27,306.815,306.91999999999996,303.23,297.49,304.31,287.515,309.45,314.04,314.96000000000004,310.275,304.645,297.42999999999995,262.35,272.49,222.63,,,,,,,184.115,199.73,209.895,217.59,221.27499999999998,217.865,226.785,230.09,246.055,246.0,243.83499999999998,244.635,241.555,247.115,248.005,253.73000000000002,251.205,247.11,256.84,293.24,293.64,301.65,295.095,266.105,294.765,195.89,233.91500000000002,269.53499999999997,262.96000000000004,281.33500000000004,276.27,284.525,299.79499999999996,,269.315,285.19,240.095,266.40999999999997,241.365,224.33,234.19,247.49,203.47,176.08,,,,180.91500000000002,185.52499999999998,180.99,190.88,197.57999999999998,205.87,205.585,214.065,217.44,219.685,210.225,196.22,189.19,171.89,176.94
2013-05-29 22:08:53+00:00,242.89,272.48,295.53,,,,,,,,,,,,,,,,295.59,,,303.24,299.22,292.38,241.44,294.18,253.59,214.69,,,,,,,,,,,,,,,239.53,249.58,,,,251.06,,,,250.99,252.63,,,,,,,,,,,,252.0,257.94,254.71,,,,,,,,,,,,,,,,,,,,,214.88,,,,,,,,,
2013-06-30 22:08:48+00:00,236.5,261.04,295.315,,,,,,,,,,,,,,266.99,,295.59,,,303.24,297.33500000000004,288.325,239.225,294.18,231.995,214.69,,,,,,,,175.52,205.44,218.26,225.32,231.05,226.84,236.19,237.66,247.89,,252.49,253.25,250.28,,250.86,253.24,250.99,252.63,,,,,,,284.23,206.58,,,,252.0,257.94,254.71,,,,,,,,,,,,,,,,177.03,195.91,198.6,203.78,204.23,213.81,216.85,211.95,221.78,220.06,213.5,195.01,188.89,171.64,
2013-08-17 22:08:51+00:00,232.73666666666668,270.6566666666667,294.83,,,,,,,,,296.2,,,,,271.71000000000004,292.09,299.77,268.46,272.19,303.21000000000004,299.98333333333335,289.06,240.25,294.545,238.01333333333332,214.69,,,,,,,,177.44,206.56,218.625,225.655,231.005,227.22,237.24,237.66,247.84,,254.025,252.74,249.9333333333333,,250.675,253.465,250.3,251.51999999999998,,,,258.08,288.72,,286.40999999999997,206.64,,,252.77,232.61,257.78,279.425,,,,,,,,,,,,,,,,177.03,195.91,198.6,203.78,204.23,213.81,216.85,211.95,221.78,220.06,213.5,195.01,188.89,171.64,
2013-11-14 22:02:21+00:00,241.8125,274.5075,294.52750000000003,293.58,244.22,176.14,268.56,,,275.98,302.39,296.2,234.59,,,,279.78333333333336,294.65,301.9633333333333,271.935,276.97,305.2033333333333,303.1425,293.455,250.32,297.04,244.04250000000002,214.69,,,,,,,,184.01666666666665,210.14666666666668,221.42666666666665,228.54,234.71666666666667,231.18666666666664,240.35333333333332,239.17999999999998,249.6375,203.83,256.07666666666665,256.0833333333333,249.705,258.82,253.42333333333332,256.04,252.44000000000003,253.7733333333333,,,,258.08,288.72,261.51,289.96666666666664,207.64333333333335,203.58,276.47,257.91,241.17999999999998,258.9166666666667,287.46,262.68,,,,,,,219.64,231.49,251.72,,,,,,186.11,195.91,198.6,203.78,204.23,218.43999999999997,223.09,218.365,228.58499999999998,226.23000000000002,220.12,202.95999999999998,193.89,176.70999999999998,184.85
2014-01-24 22:07:57+00:00,244.94333333333336,291.06,289.00666666666666,295.35,246.07,193.07,259.2,,,275.98,302.39,296.2,234.965,192.42,,,293.37333333333333,296.30333333333334,306.24,272.1033333333333,276.46666666666664,309.34666666666664,309.89666666666665,300.6166666666666,268.6066666666666,299.27333333333337,256.9866666666667,,,,,,,,,182.25666666666666,212.28666666666666,222.96,228.8066666666667,236.09333333333333,234.11999999999998,241.25,241.445,251.7966666666667,204.81,256.62333333333333,258.93333333333334,249.13000000000002,258.82,253.00333333333333,255.98000000000002,251.31333333333336,252.83333333333334,204.68,,,259.90999999999997,292.515,260.695,293.50333333333333,207.80999999999997,202.805,275.9,258.74666666666667,242.35999999999999,260.32666666666665,303.50666666666666,240.89,,,,,,,219.64,231.49,251.72,,,,,,194.32999999999998,204.88,206.88,213.61,214.51,225.575,227.81,222.36,232.14999999999998,229.69,223.47,209.14,195.83499999999998,179.015,184.85
2014-02-02 22:02:05+00:00,246.5475,288.3525,289.1125,294.37,245.66,211.86666666666667,262.38666666666666,,,275.385,298.955,299.28499999999997,235.12333333333333,192.42,292.54,303.63,293.955,296.835,306.28999999999996,272.40250000000003,277.22249999999997,310.95,310.09499999999997,300.995,263.48749999999995,298.4125,258.6525,,,,,,,,,178.955,212.1275,222.63,228.0775,234.89,234.4325,239.84,240.60333333333332,252.125,204.81,256.62333333333333,258.93333333333334,249.13000000000002,258.82,252.565,254.8225,250.51000000000002,251.65999999999997,204.84,,,263.01666666666665,292.8233333333333,259.96,294.1875,207.3725,203.99,272.1066666666666,259.9625,246.595,261.02,303.22,233.17333333333332,,,,,,,219.64,231.49,251.72,,,,,,193.17333333333332,203.99,206.515,213.22500000000002,213.075,224.58666666666667,227.1,221.79333333333332,231.07666666666668,229.08333333333334,221.72333333333333,206.89666666666668,194.91,177.81000000000003,184.85
2014-02-18 22:01:51+00:00,254.645,285.1775,284.0675,294.37,241.725,211.86666666666667,262.38666666666666,,288.18,274.61333333333334,293.5733333333333,302.37,235.10750000000002,192.42,292.54,303.63,299.04999999999995,298.28000000000003,307.765,273.225,278.2175,313.23749999999995,310.64,301.875,264.84499999999997,296.815,261.1425,,,,,,,,,178.82000000000002,213.1825,223.2925,228.6775,235.1575,236.35000000000002,238.1925,240.60333333333332,253.58666666666667,204.81,257.155,262.28499999999997,249.02,258.82,253.25666666666666,255.19999999999996,250.81000000000003,252.07666666666663,204.84,,,265.485,294.875,259.96,296.05333333333334,207.5825,203.99,272.1066666666666,262.35999999999996,256.2175,261.6625,292.74,229.5825,,,,,,,219.64,231.49,251.72,,,,,,192.18,204.08666666666667,206.48333333333335,213.56000000000003,212.79333333333332,224.32999999999998,227.19,221.4,230.76999999999998,228.7275,221.2425,205.76,194.0725,176.2575,184.85
2014-04-30 22:06:34+00:00,249.52200000000002,285.172,284.0675,294.37,241.725,211.86666666666667,262.38666666666666,,288.18,274.61333333333334,293.5733333333333,302.37,235.10750000000002,192.42,292.54,303.63,297.384,290.36400000000003,307.765,271.934,276.93999999999994,311.75,308.934,299.602,260.36199999999997,295.6,259.244,215.14,,,,,,,,176.32750000000001,211.66199999999998,222.42399999999998,227.5,234.07,235.286,238.1925,239.515,252.06,204.81,256.3,260.04,248.75,258.82,252.1525,254.14499999999998,248.7725,250.9775,204.84,,,265.485,294.875,259.96,292.355,207.74,201.835,272.1066666666666,262.35999999999996,254.224,261.47400000000005,294.294,222.77200000000002,,,,,,,219.64,231.49,251.72,,,,,,191.44,203.3825,206.01999999999998,213.4025,212.7475,223.88600000000002,226.72400000000002,221.37199999999999,230.13400000000001,227.82600000000002,220.496,205.56,192.78199999999998,175.156,184.85
2014-05-16 22:06:21+00:00,244.86800000000002,290.476,286.8575,298.9166666666667,242.91,241.33333333333334,259.90666666666664,268.44,287.40999999999997,275.46,289.69666666666666,302.345,236.14749999999998,188.995,296.415,303.63,298.456,289.66999999999996,306.8875,272.60200000000003,275.592,311.65999999999997,307.648,299.92199999999997,252.834,293.724,258.06399999999996,215.54,227.9,248.8,235.78,242.9,231.65,238.76,224.52,175.7675,211.27400000000003,222.37399999999997,227.27200000000002,234.606,235.73199999999997,238.175,240.5675,251.8125,210.20999999999998,256.16,259.95666666666665,252.88,258.13,252.09250000000003,253.6875,248.225,250.6875,202.87333333333333,247.19,277.41,278.24,294.25666666666666,259.7133333333333,292.87,208.304,203.29,271.22999999999996,260.96999999999997,254.532,261.545,294.278,212.79500000000002,285.89,254.17,,,,,219.55,227.33,253.37,,,,,,191.48399999999998,203.936,206.772,214.298,214.252,223.64600000000002,226.892,221.72200000000004,229.536,227.11599999999999,219.67,205.83200000000002,192.144,175.19400000000002,185.19
2014-06-01 22:06:26+00:00,244.86800000000002,290.476,286.8575,280.6375,242.552,241.33333333333334,259.90666666666664,268.44,287.40999999999997,275.46,289.69666666666666,302.345,236.14749999999998,188.995,296.415,303.63,294.64500000000004,280.8933333333334,306.8875,272.60200000000003,274.3583333333333,310.44166666666666,304.9766666666667,297.025,250.15333333333334,291.93,256.43,216.35999999999999,227.9,248.8,235.78,242.9,231.65,238.76,224.52,175.03400000000002,210.4416666666667,221.90333333333334,226.47333333333333,233.8133333333333,234.85333333333332,237.63400000000001,239.902,251.144,210.20999999999998,256.16,259.95666666666665,252.88,258.13,252.09250000000003,253.6875,248.225,250.6875,202.87333333333333,247.19,277.41,278.24,294.25666666666666,259.7133333333333,288.4,208.125,203.29,271.22999999999996,260.96999999999997,254.532,261.545,294.278,212.79500000000002,285.89,254.17,,,,,219.55,227.33,253.37,,,,,,190.35833333333332,202.85,206.04166666666666,213.46,213.68499999999997,222.64333333333332,226.07333333333335,221.20333333333335,228.77333333333334,226.26333333333332,218.95666666666668,205.45000000000002,191.125,174.74333333333334,178.065
2014-07-03 22:06:38+00:00,244.86800000000002,288.87666666666667,288.512,270.724,242.64999999999998,243.3775,259.90666666666664,268.44,287.40999999999997,275.46,289.69666666666666,298.94,236.14749999999998,188.995,296.415,303.63,296.0785714285715,280.8933333333334,306.8875,272.71000000000004,273.4542857142857,309.43285714285713,304.12142857142857,296.25857142857143,248.43142857142857,290.3742857142857,254.76285714285714,216.35999999999999,227.9,248.8,221.495,241.315,226.985,236.135,219.78,177.015,210.52428571428572,222.13857142857142,227.07714285714286,234.34285714285716,234.73714285714283,238.09166666666667,240.18666666666664,251.19500000000002,210.20999999999998,256.445,259.63,252.85333333333332,258.13,252.51800000000003,254.42600000000002,248.47200000000004,251.094,213.5125,247.19,277.41,278.24,289.55,259.7133333333333,287.5933333333333,208.40142857142857,204.748,271.22999999999996,260.96999999999997,253.19333333333336,259.104,294.278,212.79500000000002,285.89,254.17,,,,,219.55,227.33,253.37,,,,,,190.22857142857143,202.71428571428572,205.8542857142857,213.21714285714285,213.79571428571427,222.4257142857143,225.98142857142855,221.29285714285714,228.65714285714284,225.95000000000002,219.04571428571427,206.03571428571428,191.29142857142855,174.78571428571428,177.86333333333334
2014-08-04 22:06:50+00:00,247.085,290.866,292.9075,249.13,241.46599999999998,261.87999999999994,262.245,260.77,286.43666666666667,275.1233333333333,288.29,297.8,236.84333333333333,185.57,300.29,,293.81800000000004,266.544,304.8533333333333,272.222,272.51500000000004,307.37333333333333,302.325,295.835,241.9316666666667,288.9483333333333,252.63333333333335,213.87,227.9,248.8,226.11333333333334,241.98666666666668,227.4466666666667,237.02999999999997,218.75,182.94,210.69000000000003,222.76166666666666,228.19833333333335,235.8183333333333,234.73166666666665,239.344,240.89000000000001,251.164,214.23000000000002,257.9225,259.6175,252.7725,257.68,254.24,256.61,249.51999999999998,253.3875,230.87666666666667,242.76,262.48,303.75,288.23333333333335,263.065,283.62,209.13400000000001,205.11666666666667,273.84,258.88,251.08,256.75,288.7266666666667,207.17000000000007,284.78,254.17,,,,,219.55,227.33,253.37,,,,,,190.22666666666666,202.50833333333333,206.11833333333334,213.535,214.69500000000002,222.72833333333332,226.465,222.21833333333333,229.02666666666667,225.915,219.505,207.27,191.07666666666668,175.0533333333333,178.76
2014-08-13 22:01:06+00:00,241.03000000000003,289.61333333333334,292.9075,245.288,241.93666666666664,261.87999999999994,247.47,260.77,286.43666666666667,275.1233333333333,288.29,297.8,236.84333333333333,185.57,300.29,,290.2583333333334,263.0566666666667,303.7025,271.4483333333333,272.32714285714286,307.0057142857143,302.44571428571425,295.0042857142857,242.14857142857142,289.17999999999995,252.54285714285717,213.87,227.9,248.8,214.28,241.955,225.39,236.005,217.4175,182.55333333333337,210.78428571428572,222.6657142857143,227.8342857142857,235.10142857142858,234.26285714285714,238.95833333333334,240.5716666666667,250.8033333333333,214.23000000000002,257.312,258.43600000000004,251.97200000000004,257.68,253.302,255.836,248.43400000000003,252.14600000000002,230.87666666666667,242.76,262.48,303.75,288.23333333333335,263.065,284.226,209.10833333333335,207.08,273.84,258.88,247.21400000000003,257.1825,288.7266666666667,207.17000000000007,284.78,254.17,,,,,219.55,227.33,253.37,,,,,,190.05428571428573,202.51857142857145,206.0885714285714,213.4385714285714,214.84714285714287,222.61999999999998,226.43285714285713,222.2042857142857,228.89285714285714,225.85,219.41,207.44000000000003,190.93,174.87999999999997,178.096
2014-08-29 22:00:44+00:00,225.56,288.90333333333336,299.31666666666666,245.288,244.33999999999997,261.87999999999994,247.47,260.77,285.56499999999994,276.15,291.03,297.8,237.73499999999999,185.57,300.29,,286.71500000000003,262.85833333333335,301.6533333333333,270.3016666666667,271.38,305.87857142857143,302.20285714285717,294.31142857142856,241.78,289.57142857142856,251.53428571428572,213.87,227.9,248.8,214.28,241.955,225.39,236.005,217.4175,182.13714285714286,210.80714285714285,222.98142857142855,228.00571428571428,235.19285714285712,234.02142857142857,240.16166666666663,240.46571428571428,250.91000000000003,214.23000000000002,257.3283333333333,258.75166666666667,251.625,253.90333333333334,253.035,255.83,248.0,252.0683333333333,230.87666666666667,242.76,262.48,303.75,288.23333333333335,263.065,286.08,209.8016666666667,207.08,273.84,258.88,246.09000000000003,256.18,301.98,201.685,284.78,254.17,,,,,219.55,227.33,253.37,,,,,,190.1242857142857,202.39285714285714,206.37714285714284,213.52714285714288,215.73285714285717,222.63857142857142,226.54857142857142,222.5614285714286,228.78,225.75857142857143,219.65142857142857,208.54142857142855,190.97142857142856,175.28714285714287,177.535
2014-11-08 22:07:04+00:00,224.6925,290.89166666666665,297.80499999999995,245.288,245.5283333333333,270.16249999999997,249.2175,260.77,276.40666666666664,287.92333333333335,294.43666666666667,299.275,239.18666666666664,188.2,297.885,305.6,287.22,269.105,302.62,271.39500000000004,271.8842857142857,306.9271428571428,303.20714285714286,295.84142857142854,242.78,290.48999999999995,252.92285714285714,213.4466666666667,227.9,248.8,212.33800000000002,241.65,227.054,237.302,218.86599999999999,185.82857142857142,212.41428571428574,224.21285714285713,229.4742857142857,236.94,235.24714285714285,240.58999999999997,241.10142857142858,251.8857142857143,214.34,258.1383333333334,259.9816666666667,252.07833333333335,254.3125,253.85999999999999,256.7083333333333,249.13333333333335,252.91333333333333,233.225,242.29666666666665,258.16,294.74,290.3775,261.1033333333333,288.6016666666667,209.665,212.51,275.235,257.08,249.8675,269.80333333333334,302.69,207.84,284.78,254.17,271.1,249.39,211.48,220.07,221.77,231.075,253.37,,,,,,191.53857142857143,203.3014285714286,207.45000000000002,214.3271428571429,217.3085714285714,223.57571428571427,227.5957142857143,223.71142857142857,229.76000000000002,226.78428571428572,220.81428571428572,209.75428571428571,192.29142857142855,176.70000000000002,178.24857142857144
2014-11-17 22:00:50+00:00,216.20000000000002,287.37666666666667,289.58,229.805,244.955,269.5175,246.855,253.1,271.28999999999996,287.3866666666667,298.5233333333333,299.43,225.91333333333333,187.60000000000002,297.46000000000004,302.49,285.22999999999996,269.65166666666664,304.2575,270.60999999999996,272.27428571428567,308.38714285714286,303.7528571428571,294.5,243.71857142857144,290.44428571428574,254.21571428571428,212.20000000000002,,,206.47750000000002,241.3375,225.905,236.9375,217.4525,184.58428571428573,212.01857142857142,223.75,228.9014285714286,235.42142857142858,234.34,239.26571428571427,239.65142857142857,251.06285714285715,209.80333333333337,257.2533333333334,257.895,249.50833333333333,253.04,251.615,255.515,247.63333333333333,250.84666666666666,249.5575,239.85,248.535,285.88,289.49666666666667,259.82666666666665,284.325,208.4333333333333,211.085,276.31,253.95999999999998,249.73000000000002,268.2325,301.93,212.805,283.67,,271.1,249.39,211.48,220.07,223.32,230.12,,,,,,,192.39285714285714,203.5942857142857,207.59285714285716,214.50857142857143,217.53142857142856,223.75142857142856,227.6057142857143,223.93,229.96857142857144,226.81857142857143,220.82,209.46857142857144,192.08,175.67714285714285,176.88142857142856
2015-01-27 22:06:47+00:00,216.20000000000002,288.67600000000004,287.73,232.67666666666665,245.804,276.18666666666667,246.855,253.1,271.28999999999996,287.3866666666667,298.5233333333333,301.8633333333333,218.7375,187.60000000000002,297.46000000000004,302.49,282.7775,279.91,304.794,269.585,274.18833333333333,310.7183333333333,307.87666666666667,295.9166666666667,245.955,292.05,256.9066666666667,206.4,,,206.23333333333335,241.87333333333333,227.1,238.08,218.25666666666666,184.05499999999998,213.415,224.715,229.46666666666667,236.35999999999999,233.73833333333334,239.85,239.74200000000002,251.504,209.80333333333337,257.244,257.744,248.85,253.04,250.01166666666666,254.63,246.62833333333336,249.83333333333334,250.9333333333333,239.85,248.535,285.88,296.53,258.8575,287.9675,208.3275,211.25333333333333,276.31,253.95999999999998,244.365,270.36,301.93,213.87333333333333,283.67,,271.1,249.39,211.48,220.07,223.32,230.12,,,,,,,192.965,205.31000000000003,209.23999999999998,216.10833333333335,219.39166666666668,225.4033333333333,229.09000000000003,225.415,231.34833333333336,228.37833333333333,222.49,210.87,193.5616666666667,177.21333333333334,178.70833333333334
2015-04-10 22:00:01+00:00,211.8,294.285,282.575,235.68,246.84666666666666,278.485,253.065,,258.09,294.19000000000005,302.135,303.32,212.74333333333334,187.60000000000002,297.46000000000004,302.49,291.54999999999995,296.2,296.55499999999995,271.48999999999995,276.1766666666667,315.1433333333334,302.575,292.6,246.42000000000002,289.52,258.5875,,,,204.57,240.43,233.71,242.49,224.66,184.05666666666664,214.0675,224.9275,228.66499999999996,235.10000000000002,229.71,240.1633333333333,238.48999999999998,251.29500000000002,207.79000000000002,256.95000000000005,256.46500000000003,246.52999999999997,255.54,247.86666666666665,253.50666666666666,246.14000000000001,248.03666666666666,252.26999999999998,241.37,249.52,285.88,296.81,256.69,284.93499999999995,206.315,210.39499999999998,276.31,253.95999999999998,248.57000000000002,274.32,301.93,215.4333333333333,,,271.1,249.39,211.48,220.07,223.32,230.12,,,,,,,189.0825,205.7775,209.455,216.575,219.62,225.9425,229.2675,226.65500000000003,231.855,228.73250000000002,223.3625,211.425,194.39749999999998,178.915,180.1725
2015-05-28 22:00:07+00:00,259.14,297.11,297.6,236.785,246.86,270.38,258.5,269.85,288.1,275.45,288.33,298.37,196.11,,298.7,302.27,308.65,290.72999999999996,291.3833333333334,269.79,275.03499999999997,311.26,300.68333333333334,291.60333333333335,243.34,286.18666666666667,256.26666666666665,214.98,,,,,,,,187.38,216.52666666666664,226.82666666666668,229.41,237.42,228.48666666666668,245.22,250.65,255.97,214.9,260.9,263.63,258.12,261.22,252.29000000000002,256.89,248.66,251.56,251.03,247.27,252.97,281.7,291.71,259.645,297.77,213.16,214.74,277.26,261.76,242.23999999999998,257.85,303.68,227.96,284.92,,,,,,,,,,,,,,178.28,203.64,207.45000000000002,216.34333333333333,218.79333333333332,225.16,229.32333333333335,226.55666666666664,231.75666666666666,229.06000000000003,224.27666666666664,213.47,196.01333333333332,183.22,185.14
2015-06-13 21:59:55+00:00,259.14,297.11,297.6,236.785,246.86,270.38,258.5,269.85,288.1,275.45,288.33,298.37,196.11,,298.7,302.27,308.65,290.72999999999996,291.3833333333334,269.79,275.03499999999997,311.26,295.9975,289.28000000000003,243.34,286.18666666666667,256.26666666666665,214.98,,,,,,,,182.11666666666667,215.2125,225.70499999999998,228.2125,235.815,227.9675,242.18666666666664,250.65,250.385,214.9,260.9,263.63,258.12,261.22,252.29000000000002,256.89,248.66,251.56,251.03,247.27,252.97,281.7,291.71,259.645,278.865,213.16,214.74,277.26,261.76,242.23999999999998,257.85,303.68,227.96,284.92,,,,,,,,,,,,,,176.25666666666666,202.63333333333333,205.76,214.75,217.04749999999999,223.53750000000002,227.75,224.935,230.155,227.3875,223.04749999999999,212.34,195.21,182.44,184.30249999999998
2015-08-16 22:00:46+00:00,261.395,299.83500000000004,297.18,238.945,252.45499999999998,284.13,244.75,229.12,288.45500000000004,276.555,296.03999999999996,296.935,219.98,,301.655,309.395,310.37,292.32666666666665,283.605,273.515,275.655,310.865,296.5225,295.81,243.75333333333333,290.33,271.02666666666664,213.415,243.4,249.79,244.5,242.39,230.51,238.17,224.75,192.18666666666664,217.335,227.55,230.35500000000002,238.0925,231.33249999999998,244.33,249.28,251.76333333333332,231.8,260.955,263.23,256.27,259.31,257.46500000000003,260.41499999999996,253.485,255.78500000000003,248.78,247.37,263.895,295.865,299.82,279.58,285.43666666666667,215.57,216.95,279.29999999999995,257.145,260.09499999999997,,307.35,227.82666666666668,284.92,257.49,,,,197.23,222.29,224.68,259.18,198.82,,217.36,212.78,179.2,177.74,204.20000000000002,207.05333333333337,216.1325,218.2175,224.4375,228.695,226.3475,231.5125,228.9675,224.29250000000002,214.2975,197.22250000000003,184.9,186.78250000000003
2015-09-24 22:06:49+00:00,261.395,299.83500000000004,297.18,236.1833333333333,248.89,284.13,235.48333333333335,229.12,288.45500000000004,276.555,296.03999999999996,296.935,219.98,,301.655,309.395,308.2333333333333,292.2525,283.605,269.29333333333335,273.63,311.09,298.802,294.77799999999996,244.275,290.33,268.43,217.91666666666666,243.4,249.79,224.805,240.39,226.64999999999998,236.26,205.965,191.0875,217.664,228.118,231.046,238.888,232.01999999999998,244.33,247.45000000000002,251.885,231.8,259.71666666666664,262.75,254.12666666666667,257.68333333333334,255.14666666666668,259.25,252.83333333333334,255.3166666666667,248.78,247.37,263.895,286.2733333333333,299.82,279.58,288.0,214.17666666666665,216.95,279.29999999999995,257.145,256.6166666666666,255.19,307.35,223.22750000000002,284.92,257.49,,,,197.23,222.29,224.68,259.18,198.82,,217.36,212.78,179.2,180.39,204.8725,208.0225,216.558,218.76800000000003,224.844,229.07,226.632,231.85399999999998,229.26,224.544,214.532,197.686,185.078,187.01600000000002
2015-10-19 22:01:05+00:00,261.395,299.83500000000004,294.1666666666667,237.045,247.5375,277.25666666666666,229.4875,216.25333333333333,288.4533333333333,276.18666666666667,297.06,298.41,224.08666666666667,,301.655,309.395,304.97749999999996,292.6775,306.1,268.095,273.90250000000003,311.265,304.95,298.734,245.51,293.56666666666666,270.5325,217.91666666666666,243.4,249.79,224.805,240.39,226.64999999999998,236.26,205.965,191.024,218.84,229.71599999999998,232.74,242.094,235.1,244.33,246.14499999999998,251.598,231.8,259.0025,262.1175,252.10750000000002,255.625,253.1175,258.1225,251.325,254.1275,248.78,247.37,263.895,285.64,296.96666666666664,270.97999999999996,286.668,212.055,216.95,279.29999999999995,257.145,257.245,257.54499999999996,307.35,223.88750000000002,284.92,257.49,,,,197.23,222.29,224.68,259.18,198.82,,217.36,212.78,179.2,184.70250000000001,206.70749999999998,209.695,218.23600000000002,220.65,226.00799999999998,230.31800000000004,227.754,233.546,230.552,225.85,215.58800000000002,199.43200000000002,186.14000000000001,188.592
2015-12-13 22:06:57+00:00,263.65,302.56,291.4166666666667,250.60999999999999,246.66,280.695,222.6575,192.5666666666667,289.8333333333333,287.8233333333333,301.42500000000007,300.2866666666667,238.625,,304.61,316.52,305.0875,297.8825,309.07,265.64750000000004,282.6675,313.025,311.355,301.1975,246.1225,297.33,269.46500000000003,219.385,243.4,249.79,224.805,240.39,226.64999999999998,236.26,205.965,193.035,219.8525,230.86999999999998,233.985,243.38750000000002,235.6525,244.53500000000003,243.89,252.12,248.7,258.37,261.61333333333334,250.10333333333335,253.76,250.51999999999998,256.1,249.29000000000002,252.4,251.225,247.47,274.82,281.5575,299.595,274.79999999999995,290.16999999999996,209.965,209.625,275.57,251.07999999999998,257.1375,273.19,309.455,225.465,,257.49,,,,197.23,222.29,224.68,259.18,198.82,,217.36,212.78,179.2,188.97750000000002,208.44,212.3125,220.3675,222.805,227.4425,231.635,229.075,235.1175,232.3125,226.8025,216.4475,200.525,186.465,188.71
2015-12-29 22:06:57+00:00,256.89,301.18,288.945,261.816,246.8025,286.1433333333334,229.908,195.285,291.8575,285.3125,302.99333333333334,301.01,241.59,,304.61,262.39,305.626,298.064,308.92333333333335,266.416,284.07399999999996,313.27,311.84000000000003,300.892,252.776,297.52750000000003,267.586,222.17,243.4,249.79,224.805,242.02666666666664,229.32666666666668,238.07000000000002,213.03,194.95,220.698,231.752,234.454,244.24200000000002,236.856,246.08333333333334,244.714,252.83,247.825,257.9575,261.615,250.04500000000002,252.25,251.18800000000002,256.35,249.58,252.344,254.52666666666664,247.13,274.82,283.21799999999996,299.73,270.6066666666666,291.188,209.62399999999997,204.83666666666667,275.56,254.04333333333332,258.164,280.7625,308.2833333333333,233.642,286.7,256.6,,244.09,218.02,208.17000000000002,225.57,224.68,259.18,198.82,,216.025,214.965,178.175,190.15,209.22799999999998,213.08,221.166,223.584,228.12800000000001,232.47600000000003,230.17,235.68800000000002,232.894,227.388,217.358,201.066,187.138,189.752
