dates,satname,nzd0344-0000,nzd0344-0001,nzd0344-0002,nzd0344-0003,nzd0344-0004,nzd0344-0005
2017-05-01 22:00:19.697000,L8,346.48,322.45,322.21,308.23,,
2017-09-06 22:01:09.877000,L8,357.10,325.42,308.04,340.73,,
2017-10-24 22:01:21.408000,L8,344.10,322.21,315.18,328.05,,
2017-12-11 22:00:48.493000,L8,351.58,342.77,318.53,306.47,,357.98
2017-12-11 22:01:12.448000,L8,348.99,314.66,315.78,299.36,,
2018-03-17 22:00:35.960000,L8,347.53,363.44,359.23,363.75,363.57,366.82
2018-04-18 22:00:19.528000,L8,340.20,334.06,342.45,328.63,351.84,
2018-10-20 21:54:44.595000,L8,351.18,328.50,348.30,345.74,,357.26
2019-03-04 22:00:42.823000,L8,359.11,363.04,355.65,317.18,,
2019-10-30 22:01:02.711000,L8,,,,,,346.17
2019-10-30 22:01:26.665000,L8,,,,,,349.42
2020-03-06 22:00:34.507000,L8,329.91,325.11,306.64,308.42,,
2020-03-06 22:00:58.462000,L8,328.63,322.96,304.93,307.23,,
2020-05-25 22:00:30.399000,L8,,,,,,314.62
2021-04-10 22:00:46.354000,L8,335.42,347.51,362.49,356.83,359.11,359.33
2022-04-22 21:54:40.716000,L8,322.95,329.11,338.53,347.53,366.13,382.09
2022-04-30 21:54:36.774000,L9,342.59,334.07,349.55,355.89,355.74,358.57
2023-03-15 22:00:36.469000,L8,323.22,314.36,331.47,,,
2023-04-24 22:00:52.245000,L9,309.33,317.36,324.96,316.42,328.57,334.56
2024-02-14 22:01:07.227000,L8,299.32,319.58,325.25,331.07,328.61,
2024-04-26 22:00:40.750000,L9,327.56,339.46,339.63,346.24,346.39,343.06
2024-05-04 22:00:22.085000,L8,346.95,349.15,346.32,353.54,352.49,352.36
2024-07-23 22:00:15.799000,L8,311.56,315.97,318.31,339.88,342.86,340.16
2024-07-23 22:00:39.758000,L8,,,,338.87,339.86,338.79
2024-09-01 22:00:24.297000,L9,327.40,336.57,338.08,347.64,347.06,353.93
2025-07-03 21:54:38.259000,L8,326.49,335.92,331.30,319.05,342.00,329.61
2025-07-27 21:54:45.059000,L9,323.27,328.38,333.76,327.61,344.18,341.35
