dates,nzd0405-0000,nzd0405-0001,nzd0405-0002,satname
2000-04-15 21:59:55+00:00,295.21,311.54,,L7
2002-10-30 21:55:25+00:00,318.94,,378.36,L7
2004-04-02 21:46:54+00:00,335.45,,379.39,L5
2004-05-04 21:47:51+00:00,318.435,335.76,369.0,L5
2004-08-08 21:50:26+00:00,308.83666666666664,332.075,361.00666666666666,L5
2004-09-25 21:51:43+00:00,317.345,332.075,366.9,L5
2005-01-15 21:53:45+00:00,316.18333333333334,332.78499999999997,367.1266666666666,L5
2005-03-04 21:54:27+00:00,327.59,337.18,367.30999999999995,L5
2005-04-05 21:54:42+00:00,313.6233333333334,331.275,347.91,L5
2005-04-21 21:54:46+00:00,312.185,333.41,348.365,L5
2005-07-10 21:55:19+00:00,312.185,333.41,346.894,L5
2005-09-28 21:55:44+00:00,312.55333333333334,331.525,346.755,L5
2006-02-19 21:58:15+00:00,325.995,,369.9,L5
2006-11-02 22:01:56+00:00,338.44,,381.52,L5
2007-01-05 22:02:28+00:00,315.71500000000003,320.74,350.79999999999995,L5
2007-01-21 22:02:33+00:00,314.31666666666666,321.14,342.4666666666667,L5
2008-02-25 21:58:00+00:00,320.84,,346.23,L5
2008-12-25 21:52:09+00:00,301.18,326.47,322.28,L5
2010-01-13 21:58:24+00:00,313.89,,345.0,L5
2010-01-29 21:58:29+00:00,320.96,,349.05,L5
2011-09-13 21:56:09+00:00,,,350.62,L5
2014-04-30 22:07:22+00:00,,310.71,322.27,L8
2014-11-08 22:07:51+00:00,324.53,324.2,344.07,L8
2014-12-26 22:07:42+00:00,325.865,324.2,358.24,L8
2016-04-19 22:07:10+00:00,294.22,315.49,325.19,L8
2016-08-09 22:07:39+00:00,294.22,318.17,325.40999999999997,L8
2016-09-10 22:07:51+00:00,300.26,319.0266666666667,326.95666666666665,L8
2016-10-12 22:07:57+00:00,307.05333333333334,319.57,326.95666666666665,L8
2016-12-15 22:07:53+00:00,303.40333333333336,318.7525,323.45000000000005,L8
2016-12-31 22:07:51+00:00,302.465,317.528,321.13750000000005,L8
2017-01-16 22:07:46+00:00,307.686,317.528,321.13750000000005,L8
2017-04-06 22:07:09+00:00,306.194,316.0575,318.6333333333333,L8
2017-04-22 22:07:00+00:00,300.89,314.4575,321.22,L8
2017-08-28 22:07:43+00:00,299.74333333333334,315.38000000000005,326.0333333333333,L8
2017-10-31 22:07:55+00:00,304.28999999999996,311.555,322.83,L8
2018-04-25 22:06:50+00:00,302.31,312.875,328.08500000000004,L8
2018-08-31 22:07:11+00:00,301.28,315.82,329.32500000000005,L8
2019-02-07 22:07:23+00:00,300.865,313.405,322.25,L8
2019-08-18 22:07:47+00:00,297.06,322.76,325.55,L8
2019-12-08 22:07:56+00:00,306.55,322.525,342.565,L8
2021-09-24 22:07:56+00:00,299.47,314.52,,L8
2021-12-21 22:07:55+00:00,308.68,314.52,367.47,L9
2022-05-22 22:07:34+00:00,317.89,299.84,346.095,L8
2022-09-03 22:07:51+00:00,309.06,308.42499999999995,324.65,L9
2022-10-21 22:08:05+00:00,306.945,310.35999999999996,323.22333333333336,L9
2022-10-29 22:08:16+00:00,307.4633333333333,311.6175,323.21000000000004,L8
2022-11-22 22:08:05+00:00,306.105,315.20000000000005,322.415,L9
2022-12-24 22:08:01+00:00,305.696,315.144,322.044,L9
2023-01-01 22:08:03+00:00,306.4916666666667,315.845,323.5216666666667,L8
2023-03-06 22:07:38+00:00,303.7816666666667,315.2266666666667,322.27500000000003,L8
2023-03-22 22:07:28+00:00,306.59999999999997,316.43857142857144,324.58571428571435,L8
2023-04-15 22:07:28+00:00,304.6775,316.35375,325.64375,L9
2023-08-29 22:07:37+00:00,300.22,316.485,326.0825,L8
2023-10-08 22:07:46+00:00,302.27000000000004,317.3933333333333,335.29,L9
2023-10-24 22:07:51+00:00,307.1066666666667,317.09333333333336,332.41333333333336,L9
2023-11-09 22:07:48+00:00,306.3825,315.92,330.455,L9
2023-11-17 22:07:51+00:00,307.56,316.25600000000003,332.16999999999996,L8
2023-11-25 22:07:56+00:00,309.98833333333334,316.25600000000003,336.32166666666666,L9
2024-01-12 22:07:54+00:00,309.11857142857144,316.1366666666667,334.01714285714286,L9
2024-02-13 22:07:53+00:00,308.65999999999997,316.1857142857143,331.86,L9
2024-02-29 22:07:47+00:00,310.99375,316.67857142857144,331.9925,L9
2024-10-10 22:07:34+00:00,299.2,313.01,317.94,L9
2024-10-18 22:07:42+00:00,284.505,312.185,327.53,L8
2024-11-03 22:07:36+00:00,288.0933333333333,312.93333333333334,324.8866666666667,L8
2024-11-11 22:07:39+00:00,295.695,316.74,334.105,L9
2025-02-23 22:07:31+00:00,300.496,319.256,338.59000000000003,L8
2025-08-26 22:07:45+00:00,310.57,320.23,350.69,L9
2025-10-05 22:07:52+00:00,314.625,320.44,351.7,L8
2025-10-21 22:07:51+00:00,310.51,317.4866666666667,342.3866666666666,L8
2025-10-29 22:07:53+00:00,308.1625,316.96,337.8075,L9
2025-11-06 22:07:55+00:00,309.556,317.61199999999997,340.038,L8
