dates,nzd0095-0000,nzd0095-0008,nzd0095-0009,nzd0095-0010,nzd0095-0011,nzd0095-0001,nzd0095-0002,nzd0095-0003,nzd0095-0004,nzd0095-0005,nzd0095-0006,nzd0095-0007,nzd0095-0012,nzd0095-0013,nzd0095-0014,nzd0095-0015,nzd0095-0016,nzd0095-0017,nzd0095-0018,satname
2010-02-21 22:02:44+00:00,,343.66,323.76,,339.38,,,331.38,337.41,337.54,329.96,333.88,341.94,335.17,,,,,,L5
2011-01-07 22:01:44+00:00,,367.7,350.68,,,,,,377.98,,364.43,363.7,,363.92,,362.04,366.72,,,L5
2011-03-12 22:01:43+00:00,,348.075,330.89,318.45,326.53,,,325.34,358.415,340.3,347.865,345.575,331.39,345.4,308.64,345.76,349.05,298.75,306.74,L5
2011-04-13 22:01:34+00:00,,345.1266666666667,328.31,322.29499999999996,331.66999999999996,,,328.98,353.1166666666666,343.28,344.76666666666665,344.1666666666667,335.03999999999996,339.93666666666667,309.02,341.3066666666667,342.5933333333333,298.145,309.26,L5
2013-05-20 22:13:50+00:00,,331.45,316.51,330.27,321.68,,275.99,329.21,336.18,335.81,333.13,329.25,328.72,316.89,317.82,325.35,311.38,286.8,316.41,L8
2013-06-05 22:13:51+00:00,316.26,347.225,317.855,330.27,328.66499999999996,334.01,275.99,342.21,341.495,350.7,341.895,348.825,333.915,324.0,326.29999999999995,331.93,311.38,296.47,328.15,L8
2013-06-21 22:13:43+00:00,316.26,341.8766666666667,317.53666666666663,328.645,326.71,334.01,275.99,337.2966666666667,338.51666666666665,343.75,337.70666666666665,341.8666666666666,332.3933333333334,321.28,323.25333333333333,332.3433333333333,307.775,295.2266666666667,325.12666666666667,L8
2013-07-07 22:13:48+00:00,316.26,339.1075,316.935,328.7233333333333,326.46500000000003,334.01,278.32500000000005,335.10249999999996,340.47,340.745,336.3675,338.65749999999997,332.055,320.2425,321.53,332.3825,318.6366666666667,296.5725,323.7175,L8
2013-10-11 22:13:41+00:00,316.26,341.12,318.7,328.7233333333333,326.46500000000003,334.01,299.52000000000004,340.45799999999997,343.73199999999997,345.348,339.416,338.65749999999997,334.15600000000006,324.53599999999994,325.01800000000003,334.64,324.61,304.03000000000003,325.38,L8
2013-10-27 22:13:31+00:00,316.26,338.915,318.41333333333336,327.655,325.02,334.01,299.52000000000004,337.5516666666667,341.8733333333333,343.045,337.66833333333335,336.5,332.74666666666667,321.85999999999996,322.65833333333336,330.6166666666667,321.12,300.29833333333335,323.30833333333334,L8
2013-11-28 22:13:25+00:00,316.26,338.8666666666667,318.925,327.56,325.222,334.01,311.285,337.10499999999996,341.275,342.34999999999997,337.10333333333335,336.38199999999995,332.865,321.32666666666665,322.33,330.545,321.64,301.43333333333334,322.625,L8
2013-12-14 22:13:21+00:00,,333.47166666666664,318.4583333333333,327.534,322.654,,311.285,332.49,339.0183333333333,336.92333333333335,333.6933333333333,328.42199999999997,331.63166666666666,318.0416666666667,319.11833333333334,326.56166666666667,320.55833333333334,299.01166666666666,318.33666666666664,L8
2014-01-31 22:12:52+00:00,368.36,338.59000000000003,324.32,328.95,326.4675,334.52,336.185,335.15599999999995,341.64,341.56399999999996,336.26599999999996,332.34250000000003,333.122,321.664,321.55800000000005,326.74800000000005,323.356,305.11800000000005,321.28799999999995,L8
2014-04-05 22:11:58+00:00,368.36,338.59,323.305,330.166,327.062,334.52,322.5466666666667,334.525,344.2083333333333,343.6766666666667,338.58,335.65200000000004,335.13,323.8883333333333,321.66833333333335,329.3816666666667,325.86833333333334,302.4066666666667,324.48999999999995,L8
2014-07-26 22:11:43+00:00,368.36,341.2033333333334,325.05,333.5333333333333,332.31333333333333,334.52,314.9533333333333,333.21999999999997,350.00666666666666,344.6433333333334,340.7366666666667,340.6166666666667,337.7033333333333,329.64,321.8333333333333,336.20000000000005,330.80333333333334,299.18666666666667,331.7666666666667,L8
2014-10-30 22:11:58+00:00,,336.855,321.58000000000004,331.54,338.475,364.27,319.13,347.59000000000003,339.99,339.66499999999996,339.15,341.97,336.01,330.38,323.67,335.53499999999997,327.78,283.84,327.725,L8
2014-12-01 22:12:00+00:00,,334.8866666666667,321.58000000000004,330.18,334.66333333333336,364.27,300.005,341.02666666666664,336.36,336.73333333333335,336.2133333333333,338.10333333333335,332.3666666666667,324.1066666666666,320.40000000000003,328.7366666666667,319.97,283.585,324.33,L8
2015-04-24 22:11:08+00:00,337.22,341.75,328.03,332.12,336.1666666666667,348.17499999999995,280.88,344.11999999999995,343.85,341.42,338.1066666666666,343.21333333333337,333.6666666666667,329.71666666666664,328.7366666666667,334.2266666666667,321.94500000000005,283.33,334.83666666666664,L8
2015-05-10 22:10:52+00:00,337.22,336.2633333333333,320.63,329.27,327.08,332.08,279.66499999999996,332.3933333333333,340.19,336.46000000000004,332.40333333333336,333.91,329.81666666666666,328.76666666666665,323.3,329.15333333333336,304.285,283.33,334.43499999999995,L8
2015-07-29 22:11:25+00:00,337.22,336.4833333333333,319.9266666666667,329.21000000000004,325.60999999999996,332.08,279.49,333.00333333333333,340.05,336.67333333333335,333.0133333333334,333.99,330.80333333333334,330.11,324.05,334.15666666666664,305.57000000000005,277.81,334.92499999999995,L8
2015-12-20 22:11:57+00:00,,330.5,317.9,328.64,320.74,,283.615,329.03,332.65,331.055,329.915,329.67,326.175,311.46,314.265,321.125,305.65,280.265,317.34000000000003,L8
2016-02-22 22:11:42+00:00,,327.905,315.79999999999995,322.19,319.32000000000005,,286.7,328.585,332.61,330.43,327.57000000000005,327.19500000000005,327.235,308.02,312.145,311.24,304.03,281.725,314.175,L8
2016-03-09 22:11:40+00:00,,328.12,315.78,322.565,318.3933333333334,,281.15,328.1566666666667,331.6933333333333,330.0566666666667,327.04,327.0933333333333,325.71000000000004,308.4533333333333,311.48,311.37333333333333,303.60999999999996,279.93333333333334,314.26666666666665,L8
2016-05-12 22:11:20+00:00,,329.6875,317.05,322.565,319.21000000000004,,294.12,329.12,332.8725,330.8575,328.6625,328.055,326.6825,310.4475,312.9975,315.015,307.24,281.865,315.845,L8
2016-08-16 22:11:53+00:00,,329.6175,316.485,323.8433333333333,319.88,,293.0866666666667,329.4975,332.425,331.0375,328.88,328.02,327.5625,310.63,313.4425,316.64,309.25,283.4275,315.5275,L8
2016-11-20 22:12:09+00:00,,331.56,319.33,326.4,323.44,,299.355,331.2,335.845,331.745,330.355,331.815,328.65999999999997,313.075,316.78,319.84000000000003,315.54,295.345,317.51,L8
2017-06-16 22:11:31+00:00,,355.35,348.78,,359.42,377.28,,,,368.98,360.93,367.63,349.98,347.53,347.98,352.93,349.13,340.04,359.54,L8
2017-07-18 22:11:40+00:00,,341.165,331.58,326.17,341.435,377.28,293.88,332.69,335.64,353.475,346.095,347.73,341.39,331.33,331.19500000000005,339.09000000000003,349.13,340.04,359.54,L8
2017-08-03 22:11:47+00:00,,341.165,329.2733333333333,326.17,346.55333333333334,366.245,293.88,349.28999999999996,350.40999999999997,357.51,346.095,354.3433333333333,346.43666666666667,338.7233333333333,335.93333333333334,339.09000000000003,355.28499999999997,333.47,363.9,L8
2018-01-10 22:11:54+00:00,,328.555,319.52,326.17,333.5133333333333,355.21,297.24,343.6166666666666,344.71999999999997,345.41,331.33500000000004,341.4633333333333,338.9733333333333,327.6466666666667,325.3233333333333,325.53499999999997,335.6,312.04499999999996,343.685,L8
2018-01-26 22:11:45+00:00,,330.605,321.485,,332.92333333333335,355.21,300.355,344.18,344.07,344.06,330.92,341.59666666666664,337.0733333333333,327.75333333333333,325.76666666666665,324.79499999999996,325.10999999999996,305.95,335.6766666666667,L8
2018-04-16 22:11:06+00:00,,325.17333333333335,301.34000000000003,299.89,312.74333333333334,,300.355,333.32500000000005,333.515,323.36000000000007,321.8433333333333,323.69,327.345,314.875,315.945,324.79499999999996,306.94499999999994,295.47499999999997,319.385,L8
2018-07-05 22:10:54+00:00,,327.0775,307.2366666666667,318.21,317.44500000000005,,307.8,332.64000000000004,336.06666666666666,325.51750000000004,324.425,325.315,331.77333333333337,315.99666666666667,318.73333333333335,328.88,309.6766666666667,298.5366666666667,320.24,L8
2018-08-06 22:11:10+00:00,,326.8633333333333,306.79333333333335,318.21,318.0833333333333,,314.82,331.17499999999995,338.70000000000005,322.20666666666665,322.42,324.5566666666667,338.645,318.42,320.485,334.95000000000005,316.22,303.935,322.68,L8
2018-09-07 22:11:24+00:00,,328.9275,309.24,318.21,321.96500000000003,,317.63,331.5233333333333,340.2966666666667,325.5825,325.925,326.74,337.40000000000003,320.92,320.0733333333333,334.4533333333333,328.05,305.26666666666665,321.61333333333334,L8
2019-03-02 22:11:29+00:00,,331.26,315.995,,326.21500000000003,,311.275,332.07500000000005,339.37,335.28499999999997,332.8,330.38,329.87,319.595,315.81,325.83,326.45,298.425,317.885,L8
2019-05-21 22:11:27+00:00,320.59,327.4,315.41,,321.46500000000003,348.09,314.385,338.73,335.25,334.86,329.16,327.47,330.03,316.16499999999996,317.40999999999997,317.935,313.75,299.935,317.76,L8
2019-06-22 22:11:40+00:00,320.59,329.91999999999996,315.125,324.54,321.2966666666667,348.09,312.60333333333335,337.9166666666667,335.85,333.79,329.82500000000005,329.13,328.49666666666667,314.46666666666664,317.43333333333334,322.74,309.48,294.7133333333333,319.1333333333334,L8
2019-07-08 22:11:44+00:00,320.59,324.92333333333335,306.68666666666667,317.72,315.72749999999996,348.09,312.60333333333335,334.375,331.76,330.34,324.6233333333334,325.35333333333335,323.5425,305.715,317.43333333333334,322.74,309.48,294.7133333333333,319.1333333333334,L8
2019-07-24 22:11:48+00:00,319.25,335.775,311.58,322.74666666666667,319.62,340.78999999999996,316.09250000000003,341.07399999999996,340.60249999999996,333.61,327.97,335.77750000000003,326.654,310.566,321.3575,327.55,319.23,301.305,324.45,L8
2019-08-09 22:11:55+00:00,319.25,334.554,312.408,323.9,319.8433333333333,340.78999999999996,312.944,339.92833333333334,339.582,333.648,328.732,334.394,327.01500000000004,310.57666666666665,320.204,328.284,319.646,299.08599999999996,322.808,L8
2020-01-16 22:11:59+00:00,317.91,342.6933333333333,320.2066666666667,328.24333333333334,326.02666666666664,333.49,310.1566666666667,344.34999999999997,345.28999999999996,336.2066666666667,333.31666666666666,341.8433333333333,331.9733333333333,317.27333333333337,322.04333333333335,336.61333333333334,323.50333333333333,300.91,324.5533333333333,L8
2020-02-01 22:11:53+00:00,,330.59,318.44,325.67,321.06333333333333,,303.94000000000005,332.58,334.28000000000003,332.18666666666667,330.33,328.7766666666667,328.16333333333336,313.14000000000004,316.56333333333333,332.93333333333334,316.11999999999995,294.11333333333334,317.9666666666667,L8
2020-04-21 22:11:21+00:00,,330.3,318.07666666666665,325.59999999999997,320.88000000000005,,308.94666666666666,332.1266666666666,334.2966666666667,331.92333333333335,331.1033333333334,329.03999999999996,327.68333333333334,313.53,316.31333333333333,329.62333333333333,311.0366666666667,296.75333333333333,318.6766666666667,L8
2020-05-07 22:11:12+00:00,319.48,330.9225,317.8975,328.195,321.54,337.73,315.565,335.215,336.14250000000004,331.545,332.4125,329.2575,328.7975,314.78499999999997,317.8025,330.44,312.73,300.0,319.14250000000004,L8
2020-07-10 22:11:39+00:00,324.28499999999997,331.89,318.13399999999996,330.37199999999996,323.498,342.28499999999997,320.42600000000004,339.052,337.658,334.004,334.418,329.646,330.736,318.294,320.566,332.434,316.49,304.63800000000003,321.904,L8
2020-07-26 22:11:44+00:00,324.28499999999997,331.494,317.144,331.01599999999996,323.304,342.28499999999997,323.598,339.012,337.596,333.85,334.248,329.264,331.134,317.784,320.64,329.42600000000004,318.272,307.9375,323.125,L8
2020-08-27 22:11:56+00:00,324.28499999999997,331.496,316.19,332.5,324.258,342.28499999999997,327.808,340.462,338.55400000000003,334.19,335.07800000000003,329.59399999999994,332.40999999999997,318.136,321.90199999999993,329.73,317.946,306.4,323.0675,L8
2020-12-17 22:12:09+00:00,348.92999999999995,339.61249999999995,321.24666666666667,340.9433333333333,328.2575,348.245,336.1175,344.52750000000003,342.385,339.895,338.8825,334.9375,335.195,322.78499999999997,324.78,333.20500000000004,325.8275,308.86499999999995,328.97333333333336,L8
2021-02-19 22:11:51+00:00,368.77,341.90333333333336,323.385,340.74,334.2333333333333,349.65,332.31333333333333,341.9833333333333,346.44499999999994,339.8433333333333,338.65333333333336,335.84999999999997,334.6333333333333,322.49666666666667,322.52000000000004,334.30333333333334,325.16333333333336,296.02,323.53666666666663,L8
2021-04-24 22:11:25+00:00,368.77,346.84000000000003,321.66,343.5833333333333,335.05333333333334,341.35,334.0566666666667,344.37999999999994,354.0,345.06333333333333,341.38,339.025,333.36,322.9433333333334,324.21666666666664,333.6233333333334,321.3766666666666,295.28,323.92,L8
2021-05-26 22:11:31+00:00,368.77,344.6266666666667,322.0575,341.72249999999997,332.47249999999997,335.95,332.2875,349.98,354.0,344.485,340.83,337.8233333333333,337.01250000000005,326.4275,325.8925,333.52250000000004,326.32,295.41,329.425,L8
2021-06-11 22:11:38+00:00,368.77,335.74,322.0575,341.72249999999997,332.47249999999997,335.95,332.2875,343.808,335.78,339.26599999999996,331.9325,329.9325,337.01250000000005,326.4275,325.8925,333.52250000000004,326.32,295.41,329.425,L8
2021-07-13 22:11:43+00:00,,331.555,321.59000000000003,340.60249999999996,335.4475,342.71999999999997,324.31,343.952,336.70500000000004,339.26800000000003,325.7166666666667,333.03000000000003,336.6000000000001,328.9525,328.22499999999997,334.255,328.29999999999995,303.64,330.105,L8
2021-11-06 22:12:48+00:00,365.22,336.85249999999996,328.4866666666667,345.0533333333333,339.67333333333335,352.07666666666665,326.98,349.51249999999993,336.70500000000004,342.645,332.56333333333333,338.5825,342.21500000000003,336.8633333333334,331.3833333333334,338.8966666666667,344.7,320.52000000000004,340.05333333333334,L9
2021-11-18 22:12:08+00:00,365.22,335.906,326.27250000000004,341.6775,335.6975,352.07666666666665,325.05,346.67199999999997,336.6333333333334,340.992,332.82,337.048,337.22,331.15500000000003,328.05,333.90250000000003,338.875,320.52000000000004,334.97,L8
2022-01-13 22:12:02+00:00,363.18,345.31,326.81333333333333,339.5450000000001,337.79,367.91499999999996,323.12,352.6366666666667,351.02,351.18,346.0566666666667,345.5133333333333,335.6166666666667,328.70666666666665,327.62000000000006,335.37000000000006,340.33,343.38,328.83000000000004,L9
2022-02-14 22:12:01+00:00,363.18,341.6025,324.495,339.5450000000001,334.285,367.91499999999996,321.83000000000004,347.6125,345.09999999999997,347.09499999999997,342.66499999999996,341.59499999999997,334.385,325.1825,324.77000000000004,334.9075,333.94,343.38,325.14,L9
2022-03-18 22:11:49+00:00,363.18,339.21000000000004,322.81,336.0366666666667,331.96000000000004,367.91499999999996,317.13000000000005,344.622,342.9375,345.43999999999994,340.88199999999995,339.53,332.98400000000004,322.072,323.54200000000003,333.558,329.142,343.38,323.39,L9
2022-04-03 22:11:45+00:00,365.28000000000003,339.21000000000004,322.81,342.58000000000004,331.96000000000004,367.91499999999996,317.13000000000005,344.622,342.9375,345.43999999999994,343.125,339.53,335.5266666666667,324.6433333333334,324.84,335.99666666666667,332.27500000000003,343.09999999999997,326.288,L9
2022-05-05 22:11:31+00:00,362.8,341.46333333333337,326.5266666666667,342.17600000000004,332.375,366.9766666666667,329.9625,345.11833333333334,343.738,346.9983333333333,344.69428571428574,341.86833333333334,335.83,328.2114285714286,327.46285714285716,338.2371428571428,334.9771428571429,343.43,331.385,L9
2022-05-21 22:11:19+00:00,353.2675,339.932,325.742,342.3875,330.58000000000004,358.3333333333333,332.545,343.558,344.33000000000004,345.22999999999996,344.0933333333333,340.762,336.62333333333333,327.98333333333335,327.93833333333333,339.2583333333333,332.56,334.00250000000005,329.942,L9
2022-06-14 22:11:59+00:00,347.05,339.175,324.675,342.3875,329.8,351.94,331.738,342.77833333333336,343.395,343.53666666666663,342.92571428571426,339.855,336.15714285714284,326.98428571428576,327.3614285714286,337.7285714285714,331.9657142857142,326.796,329.1816666666667,L8
2022-07-08 22:11:39+00:00,347.05,338.2957142857143,323.7114285714286,342.3875,328.93857142857144,351.94,330.12666666666667,341.71571428571434,342.8971428571429,341.93142857142857,341.315,338.53000000000003,335.665,325.89125,326.26375,336.8575,328.5,320.09333333333336,328.2885714285714,L9
2022-07-16 22:12:03+00:00,349.17400000000004,336.095,326.7942857142857,342.3875,331.0628571428571,351.2425,330.12666666666667,343.07,339.1216666666667,338.62333333333333,339.8085714285714,335.5,337.66625,327.64250000000004,327.85875,337.5,325.14142857142855,314.27200000000005,331.45125,L8
2022-08-09 22:11:58+00:00,349.17400000000004,335.7528571428571,326.0,345.48999999999995,331.08875,351.2425,328.9785714285714,342.39,339.20285714285717,338.37,338.81624999999997,334.76142857142855,338.0733333333334,326.8988888888889,327.47999999999996,337.46555555555557,324.64124999999996,310.4316666666667,330.1866666666667,L9
2023-02-09 22:12:09+00:00,360.51,348.28,331.28,367.26,353.32,364.64,360.39,367.02,368.77,,,,347.95,349.35,342.07,348.23,342.74,,336.68,L8
2023-03-21 22:11:55+00:00,369.515,353.865,338.01,367.26,355.485,375.235,371.775,375.985,376.83,,,363.49,352.74,353.185,351.12,351.29,351.28,,346.69,L9
2023-06-01 22:11:07+00:00,369.515,347.25333333333333,331.20666666666665,348.995,346.97333333333336,375.235,357.17333333333335,364.7833333333333,365.44666666666666,332.68,333.06,347.495,347.17333333333335,341.41333333333336,340.0833333333333,346.25666666666666,339.54333333333335,283.42,337.8833333333333,L8
2023-06-09 22:11:12+00:00,369.515,337.7475,318.975,331.65333333333336,333.62,375.235,357.17333333333335,353.6175,353.945,322.98,320.03499999999997,336.33666666666664,347.17333333333335,341.41333333333336,340.0833333333333,346.25666666666666,339.54333333333335,283.42,337.8833333333333,L9
2023-06-17 22:11:17+00:00,369.515,337.7475,318.975,331.65333333333336,333.62,375.235,357.17333333333335,353.6175,353.945,322.98,320.03499999999997,336.33666666666664,347.17333333333335,341.41333333333336,342.185,350.1,339.54333333333335,283.42,343.3175,L8
2023-07-11 22:11:24+00:00,352.4866666666667,337.942,320.106,331.65333333333336,334.158,375.235,350.3025,351.762,351.758,329.2833333333333,326.31666666666666,338.015,348.27,338.90999999999997,339.27799999999996,350.132,336.71500000000003,290.20000000000005,340.88,L9
2023-07-27 22:11:26+00:00,352.4866666666667,337.00166666666667,319.72499999999997,331.255,333.435,375.235,344.434,349.67333333333335,349.2516666666667,329.955,327.6875,336.304,345.546,334.68600000000004,335.42,346.76500000000004,331.088,286.3333333333333,337.0833333333333,L9
2023-08-28 22:11:44+00:00,348.475,333.4783333333333,317.175,319.25333333333333,328.635,385.83,336.434,344.55833333333334,343.9816666666666,330.156,328.316,334.805,342.428,327.55199999999996,330.86333333333334,344.23333333333335,324.834,284.40500000000003,333.62166666666667,L9
2023-11-08 22:11:57+00:00,318.43,328.7383333333333,311.662,323.14750000000004,325.815,,322.46000000000004,335.6583333333333,335.6383333333334,330.765,328.5833333333333,329.02500000000003,336.66999999999996,318.38199999999995,322.91,338.7566666666667,314.824,283.86400000000003,326.33833333333337,L8
2024-01-11 22:11:56+00:00,,330.96,317.87,332.55,333.8325,,319.6975,336.65,337.4425,333.5525,330.8975,329.07500000000005,334.6675,314.06,315.1875,324.055,310.3325,281.465,316.33500000000004,L8
2024-02-28 22:11:48+00:00,,332.54,318.71000000000004,332.14333333333326,336.75,,320.8733333333334,337.59000000000003,341.4433333333333,339.55,330.5033333333334,329.99,334.68666666666667,312.4066666666667,314.945,316.625,310.64,284.31999999999994,315.6650000000001,L8
2024-03-15 22:11:37+00:00,,332.84000000000003,318.4266666666667,332.77,332.66,,322.015,338.04,341.195,338.6625,332.06000000000006,330.435,333.6,312.9875,315.63,318.84999999999997,314.53333333333336,284.98999999999995,317.52000000000004,L8
2024-05-10 22:11:24+00:00,356.78,339.5575,321.425,334.9675,333.9675,365.77,332.6975,344.8625,347.0475,343.87,341.07500000000005,337.04,337.46000000000004,320.0325,326.13000000000005,326.8233333333333,325.09,286.635,325.03666666666663,L9
2024-06-11 22:11:06+00:00,356.78,337.55,320.816,334.092,331.93600000000004,365.77,331.524,344.404,346.054,342.498,339.672,335.78200000000004,336.206,321.158,324.02250000000004,326.755,321.0225,285.0933333333333,323.84749999999997,L9
2024-08-06 22:11:21+00:00,356.78,338.59000000000003,328.21200000000005,334.425,329.855,365.77,333.36749999999995,345.6325,347.29999999999995,343.755,341.83000000000004,337.0475,334.5275,323.0475,326.2166666666667,331.75333333333333,324.1933333333333,284.16999999999996,337.1625,L8
2024-11-18 22:11:59+00:00,354.15,343.255,335.1666666666667,335.28499999999997,328.71500000000003,349.04,341.74,347.64,349.40999999999997,342.11,343.15999999999997,339.66999999999996,334.02,327.57000000000005,324.89,334.19,326.495,305.06,345.10999999999996,L9
2024-12-28 22:11:50+00:00,354.15,344.19,334.5733333333333,334.8,326.825,349.04,340.965,343.485,346.185,340.46500000000003,341.435,339.21,333.14,320.225,324.21,329.29499999999996,333.28499999999997,308.92,344.24666666666667,L8
2025-02-06 22:11:55+00:00,354.15,340.5233333333333,321.3866666666667,333.2766666666667,325.3,349.04,335.8,340.52666666666664,343.12999999999994,338.38,337.87666666666667,336.49333333333334,331.6566666666667,318.6333333333334,321.67333333333335,329.26,334.40333333333336,301.15000000000003,326.88,L9
2025-03-26 22:11:41+00:00,354.15,337.545,319.9775,333.2766666666667,323.7725,349.04,333.265,339.345,341.89,337.21500000000003,336.10249999999996,333.7,331.23,317.45,320.0125,329.0625,331.53999999999996,296.51250000000005,324.8325,L9
2025-04-11 22:11:41+00:00,354.15,336.01800000000003,319.04200000000003,333.2766666666667,323.784,349.04,332.31399999999996,339.532,341.582,336.838,334.93199999999996,332.556,333.356,317.628,319.46799999999996,327.4,326.89,293.998,323.472,L9
2025-04-27 22:11:32+00:00,357.29999999999995,338.1816666666667,322.295,339.4725,326.69666666666666,344.6,334.515,344.065,345.49500000000006,341.9766666666667,340.07666666666665,336.12333333333333,335.30333333333334,324.10833333333335,323.65000000000003,330.495,326.89,293.998,328.98333333333335,L9
2025-05-21 22:11:16+00:00,360.45,333.945,320.07,337.195,325.56,340.16,329.105,340.75,341.4916666666666,339.21999999999997,336.31666666666666,332.8333333333333,334.53000000000003,323.034,321.065,328.59833333333336,320.246,287.524,324.575,L8
2025-06-06 22:11:18+00:00,360.45,333.56142857142856,320.07,335.656,325.2342857142857,340.16,328.38142857142856,340.2257142857143,340.4485714285714,338.3071428571429,335.46,332.4814285714286,333.63000000000005,323.034,320.01714285714286,327.51714285714286,318.405,286.5016666666667,323.2214285714286,L8
2025-07-16 22:11:36+00:00,365.365,339.81714285714287,325.57166666666666,337.16499999999996,326.10166666666663,340.16,328.8983333333333,341.21999999999997,341.2516666666666,343.56142857142856,342.14142857142855,332.92333333333335,334.33000000000004,330.472,320.62999999999994,333.8085714285714,317.606,285.85600000000005,327.8642857142857,L9
2025-08-01 22:11:42+00:00,367.94666666666666,339.83375,325.13714285714286,343.56,328.1171428571428,358.70000000000005,332.8357142857143,345.35571428571427,345.1742857142857,346.20125,345.6975,332.92333333333335,335.68857142857144,332.965,322.1642857142857,334.6775,322.6333333333333,285.85600000000005,331.03249999999997,L9
2025-08-09 22:11:49+00:00,367.94666666666666,340.78285714285715,326.455,346.89250000000004,329.09499999999997,358.70000000000005,334.06333333333333,347.1466666666666,346.5333333333333,347.9142857142857,347.8314285714286,333.29599999999994,336.855,336.46799999999996,323.0916666666667,335.4614285714286,319.832,285.9175,334.91125,L8
2025-11-05 22:12:10+00:00,371.69499999999994,342.86800000000005,327.71500000000003,340.29999999999995,328.8975,377.24,332.76250000000005,345.04249999999996,343.855,346.774,347.868,330.6766666666667,333.635,336.77333333333337,320.01,335.032,321.5725,289.3066666666667,334.42333333333335,L9
