dates,satname,nzd0184-0000,nzd0184-0001,nzd0184-0002,nzd0184-0003,nzd0184-0004,nzd0184-0005,nzd0184-0006,nzd0184-0007,nzd0184-0008,nzd0184-0009,nzd0184-0010,nzd0184-0011,nzd0184-0012,nzd0184-0013,nzd0184-0014,nzd0184-0015,nzd0184-0016,nzd0184-0017,nzd0184-0018,nzd0184-0019,nzd0184-0020,nzd0184-0021,nzd0184-0022,nzd0184-0023,nzd0184-0024,nzd0184-0025,nzd0184-0026,nzd0184-0027,nzd0184-0028,nzd0184-0029,nzd0184-0030,nzd0184-0031,nzd0184-0032,nzd0184-0033
2010-01-29 21:56:53.427000,L5,,,,,,376.24,373.91,181.96,,,,,,,,,186.07,201.17,219.35,218.13,218.25,220.90,230.80,229.56,224.61,226.53,228.52,210.62,215.46,227.73,221.39,213.53,213.59,288.46
2010-12-22 22:02:05.586000,L5,258.54,247.46,254.36,237.83,401.62,429.52,392.43,224.69,212.87,223.57,234.93,177.69,,,189.14,187.33,214.37,223.08,212.39,210.54,208.86,205.48,202.63,192.78,193.84,188.85,174.96,,,,,,,
2010-12-31 21:55:56.533000,L5,,,,,,,,,,,,,,,,,,,,,,197.45,208.47,212.00,203.37,213.97,212.09,196.92,199.74,210.62,188.65,185.34,,
2011-01-07 22:02:08.379000,L5,238.86,203.60,209.16,184.70,392.84,420.50,,,,,,,,,,,189.12,198.40,199.32,186.76,191.35,198.53,207.35,192.74,201.51,191.72,179.93,,,,,,,
2011-09-04 22:00:51.576000,L5,,,,,,405.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-11 22:08:15.067000,L8,,,,,,,,,,,,,,,,,,,,,,182.56,195.21,201.72,189.40,201.97,201.40,176.78,,,,,,
2013-06-05 22:14:15.215000,L8,254.51,232.84,221.17,194.85,,467.04,425.09,,,,,,,,,,187.10,193.08,193.65,196.69,187.79,191.12,195.32,187.56,185.05,176.75,,,,,,,,
2013-08-08 22:13:49.700000,L8,223.65,191.27,169.13,,,318.79,399.54,,,,,,,,,,189.85,208.45,216.42,221.88,215.31,224.31,230.16,233.37,231.60,261.52,223.30,204.09,252.90,250.87,254.02,,,
2013-09-02 22:08:04.598000,L8,223.35,191.19,174.73,,,345.43,396.29,,,,,,,,,,189.91,209.02,216.97,223.48,216.56,225.82,240.01,239.27,237.43,240.60,229.76,211.83,219.50,243.75,,,,260.62
2013-09-09 22:13:49.699000,L8,,,,,,,,,,,,,,,,,,172.29,184.30,194.22,171.13,195.33,197.62,203.19,192.63,207.24,201.53,172.38,,,,,,
2013-10-27 22:13:55.805000,L8,,,,,,382.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-05 22:07:46.855000,L8,,,,,,,,,,,,,,,,,,,,,,177.44,189.71,194.63,179.50,202.84,190.33,168.49,,,,,,
2013-11-12 22:13:32.202000,L8,225.19,194.30,172.86,,,422.65,401.98,,,,,,,,,,197.90,210.52,218.87,223.16,216.87,226.04,240.12,240.53,240.10,237.66,233.57,212.81,218.47,232.61,220.18,212.11,188.54,294.90
2013-11-21 22:07:37.752000,L8,223.64,189.73,174.05,,,404.77,396.10,,,,,,,,,,197.09,207.61,217.73,226.46,212.98,224.91,238.40,238.97,232.08,234.66,227.60,209.70,215.66,231.25,213.80,208.11,182.65,271.19
2013-12-14 22:13:21.591000,L8,240.59,207.54,214.54,196.70,,417.13,398.78,,,,,,,,,,211.43,215.49,228.52,233.73,223.12,237.28,237.44,240.89,241.74,237.95,234.45,225.63,232.14,268.82,262.44,247.87,228.68,305.96
2013-12-14 22:13:45.545000,L8,297.83,287.80,261.35,213.79,336.98,463.02,426.09,,,,,,,,,179.72,206.24,201.76,201.46,200.90,196.92,199.08,255.19,252.47,242.02,237.80,232.51,,,,,,,269.58
2013-12-30 22:13:37.297000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.55
2014-01-31 22:12:52.806000,L8,228.13,197.83,198.73,,,405.49,398.32,,,,,,,,,,282.39,273.90,279.00,256.09,275.03,266.24,263.19,258.58,257.72,256.96,255.89,230.41,227.19,234.01,254.10,268.40,271.66,272.76
2014-01-31 22:13:16.756000,L8,322.29,309.29,279.39,246.96,269.04,462.78,430.58,242.05,224.26,235.81,234.99,244.08,256.44,266.30,261.35,271.05,270.21,260.62,261.13,252.73,239.48,234.07,226.93,214.86,210.40,203.50,178.56,,,,,,,
2014-02-09 22:06:57.254000,L8,497.83,503.45,318.98,276.32,256.12,422.94,404.18,,,,,,,,,,192.00,209.18,216.90,226.36,214.47,223.04,239.69,240.97,229.97,244.94,229.14,211.44,217.89,230.35,199.13,210.04,183.36,291.41
2014-03-20 22:12:13.789000,L8,235.61,192.70,184.60,,,441.63,398.00,,,,,,,,,,190.12,210.33,219.27,228.81,217.34,222.55,231.50,237.06,233.96,236.34,230.63,212.28,208.81,231.66,198.42,,,
2014-03-29 22:06:15.961000,L8,,,,,,,,,,,,,,,,,,,,,,177.90,195.17,200.85,180.71,204.88,191.19,168.74,,,,,,
2014-04-05 22:11:58.702000,L8,225.23,194.62,179.45,,,443.57,396.87,257.21,,,,,,,,,188.40,209.53,215.94,221.31,215.50,223.55,229.96,236.82,232.05,237.73,228.90,216.39,211.70,240.53,370.71,357.37,359.39,
2014-04-05 22:12:22.648000,L8,240.01,231.88,217.49,192.82,,487.45,421.81,301.99,310.44,337.23,344.78,332.71,335.39,336.60,,,186.37,193.06,196.24,196.58,189.01,191.30,193.43,191.22,190.39,181.87,,,,296.16,276.25,267.60,,
2014-04-30 22:05:46.536000,L8,232.23,194.19,188.04,,,330.97,399.94,,,,,,,,,,197.61,210.27,217.71,223.42,218.19,225.07,229.32,236.29,232.32,232.06,227.00,210.74,265.26,278.87,,,,
2014-08-11 22:11:51.972000,L8,,,,,,,,,,,,,,,,,,,,,,183.10,191.32,192.25,183.78,196.30,184.76,,,,,,,
2014-08-20 22:06:06.726000,L8,,,,,,,,,,,,,,,,,,,180.26,191.65,175.35,193.87,196.87,198.85,188.81,203.64,197.38,169.79,,,,,,
2014-10-14 22:12:02.705000,L8,,,,,,,,,,,,,,,,,,171.39,183.88,193.21,173.05,196.01,200.11,204.02,195.76,208.45,202.65,170.19,,,,,,
2014-11-08 22:06:16.124000,L8,226.39,192.17,173.64,,,399.06,396.44,,,,,,,,,,197.89,210.37,217.82,223.44,216.92,224.92,233.19,236.48,234.35,238.17,230.33,218.00,220.40,233.37,211.11,207.88,274.59,283.02
2014-12-01 22:12:00.318000,L8,227.17,191.73,176.34,,,173.91,398.89,,,,,,,,,,193.39,209.31,216.36,221.90,214.42,224.14,240.07,240.70,237.81,238.67,229.86,212.11,217.15,243.33,230.05,210.70,189.52,374.30
2014-12-01 22:12:24.268000,L8,240.01,229.46,,,355.63,489.35,431.03,,,,,,,,,,184.85,189.65,194.75,194.78,185.06,194.06,195.93,192.77,191.50,182.40,,,,,,,,255.69
2015-02-28 22:05:48.437000,L8,227.47,194.66,183.72,,,384.45,398.75,,,,,,,,,,195.20,209.25,218.43,223.37,213.48,222.31,228.74,231.06,235.49,234.75,226.70,209.60,212.16,229.45,197.87,206.12,180.56,264.79
2015-03-23 22:11:45.092000,L8,,,,,,368.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-24 22:11:08.401000,L8,,,,,,,,,,,,,,,,,,,,,,180.98,191.80,195.74,183.96,200.79,193.82,,,,,,,
2015-04-24 22:11:32.351000,L8,241.95,239.21,221.14,197.80,,397.69,435.93,,,,,,,,,,188.32,191.46,195.37,195.11,187.79,190.40,191.64,187.07,182.62,175.35,,,,,,,,
2015-05-10 22:10:52.487000,L8,241.41,193.47,178.36,,,317.43,393.24,,,,,,,,,,198.40,208.30,214.10,222.65,215.76,220.77,229.87,235.25,233.09,231.99,226.13,201.39,181.40,200.77,,,,
2015-05-10 22:11:16.438000,L8,194.67,164.35,,,,360.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-23 22:05:48.569000,L8,226.53,191.85,172.88,,,333.38,399.82,,,,,,,,,,192.30,208.09,216.06,222.90,216.13,223.33,239.73,239.22,236.38,234.12,227.33,209.91,196.23,215.44,,,,
2016-02-22 22:12:06.535000,L8,236.41,223.83,,,,375.90,,,,,,,,,,,,,,,179.60,270.64,224.31,193.93,178.98,208.88,,,,,,,,
2016-03-02 22:05:55.525000,L8,229.56,194.12,183.95,171.04,,177.46,398.26,,,,,,,,,,203.92,218.80,223.02,226.12,217.51,223.95,234.54,238.45,235.81,237.81,232.85,209.59,220.32,238.24,215.79,212.32,182.57,337.25
2016-03-09 22:12:04.857000,L8,339.43,320.95,306.22,285.57,,478.36,429.41,289.18,,,,,,,230.41,240.18,219.92,223.51,233.85,257.80,263.06,186.69,190.74,185.83,181.45,179.38,,,,,,,,226.76
2016-03-25 22:11:32.353000,L8,,,,,,,,,,,,,,,,,,,,,,176.69,192.21,199.74,190.67,205.55,194.04,163.82,,,,,,
2016-04-19 22:05:34.992000,L8,300.80,194.78,182.52,178.51,,354.93,400.24,,,,,,,,,,202.73,209.44,217.62,227.40,216.31,226.56,233.70,235.81,233.87,235.44,229.26,215.43,208.48,221.85,,,,
2016-08-16 22:11:53.694000,L8,229.33,193.78,180.73,,421.97,340.50,407.40,226.26,273.40,274.67,,,,,,,200.00,213.23,221.63,227.03,220.63,228.58,307.13,294.63,250.48,262.33,253.98,249.91,203.56,219.52,,,,
2016-09-10 22:06:15.488000,L8,230.39,192.51,181.61,,,346.45,396.14,,,,,,,,,,198.40,210.32,219.48,224.64,219.64,227.19,233.99,237.76,239.11,240.83,232.18,216.16,222.72,237.63,,,,
2016-10-12 22:06:21.213000,L8,231.03,193.82,176.63,,,418.27,396.49,,,,,,,,,,200.82,213.48,223.40,229.85,218.83,227.10,236.07,240.22,239.88,236.87,230.73,212.38,222.23,237.83,228.98,218.68,184.60,272.29
2016-10-28 22:06:23.178000,L8,239.58,203.21,192.16,185.68,,411.56,397.25,,,,,,,,,,205.76,219.02,230.03,292.67,295.39,298.82,308.81,248.25,253.05,299.96,278.63,273.97,283.32,243.69,296.22,304.29,290.98,352.85
2016-11-20 22:12:09.409000,L8,,,,,,,,,,,,,,,,,,176.51,191.47,199.07,174.61,197.26,204.32,207.16,204.53,,,,,,,,,
2017-02-08 22:12:10.910000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.30
2017-02-24 22:12:05.979000,L8,247.31,233.99,221.18,197.83,,412.57,413.40,293.52,,,,,,,,,189.18,191.74,193.33,189.95,183.12,190.35,190.07,184.72,184.52,174.73,,,,,,,,
2017-08-03 22:12:11.903000,L8,244.60,234.86,219.03,194.70,,395.35,419.02,,,,,,,,,,188.43,194.76,197.10,199.55,192.37,195.46,195.19,190.25,189.44,180.13,,,,,,,,
2017-08-12 22:06:04.307000,L8,,,,,,,,,,,,,,,,,,,181.08,192.53,172.67,191.33,195.93,198.02,189.16,202.56,190.86,,,,,,,
2017-08-28 22:06:08.010000,L8,232.31,195.48,186.01,,,344.77,405.45,,,,,,,,,,200.09,212.97,225.51,234.91,222.05,230.63,242.64,245.59,246.45,247.66,240.14,208.63,202.78,209.33,,,,
2017-09-04 22:12:19.532000,L8,258.91,237.58,219.59,201.67,442.85,444.43,423.73,192.27,227.25,210.15,205.42,174.56,,,,,219.99,267.92,273.34,278.06,269.49,279.87,260.19,224.42,220.34,220.17,213.47,207.33,207.13,203.80,191.79,180.75,181.20,260.50
2018-02-11 22:11:38.494000,L8,197.67,192.67,172.05,,,406.81,395.59,,,,,,,,,,198.93,213.79,226.64,243.28,219.08,220.67,219.48,229.80,216.82,222.06,219.82,209.79,221.75,236.80,220.87,215.85,185.88,524.89
2018-03-31 22:11:15.901000,L8,227.66,198.60,182.71,,,356.32,394.33,,,,,,,,,,193.29,209.74,217.48,221.91,209.35,211.38,227.33,236.33,230.26,234.46,228.94,209.86,215.06,232.52,200.99,204.69,178.80,262.27
2018-05-02 22:11:21.824000,L8,233.36,222.82,,,,464.05,423.94,296.28,314.57,,356.54,340.63,299.94,304.51,286.67,,189.74,196.03,198.18,196.47,188.40,184.40,194.07,179.91,187.26,,,,,,,,,
2018-06-28 22:05:04.262000,L8,,,,,,,,,,,,,,,,,,173.01,189.89,196.52,179.01,193.13,197.30,204.42,,,,,,,,,,
2018-07-05 22:10:54.795000,L8,,,,,,,,,,,,,,,,,,,,,,192.81,196.49,204.08,190.67,206.12,181.78,,,,,,,
2018-08-06 22:11:10.291000,L8,,,,,,,,,,,,,,,,,,,,,,191.94,192.97,199.97,190.74,203.84,189.90,,,,,,,
2018-08-31 22:05:35.273000,L8,236.10,197.51,184.87,,297.64,349.68,400.33,,,,,,,,,,200.25,212.66,225.95,227.11,221.86,231.08,235.27,238.84,239.78,239.00,232.16,210.50,201.87,233.74,,,,
2018-09-07 22:11:48.356000,L8,259.45,238.98,218.55,206.41,,396.95,425.24,301.15,332.03,341.00,351.73,326.18,320.50,314.06,306.63,309.79,311.85,299.46,330.95,201.70,196.12,198.80,197.92,192.20,194.74,185.29,172.95,,,,,,,
2018-09-16 22:05:39.825000,L8,234.33,196.85,179.92,,,355.73,400.54,,,,,,,,,,198.90,211.27,222.75,226.39,221.54,227.43,236.23,238.16,241.90,245.31,231.38,212.10,217.27,235.65,210.27,211.77,178.96,
2018-10-18 22:05:53.709000,L8,231.62,189.09,,,,412.12,396.15,,,,,,,,,,202.02,212.28,221.82,229.45,221.78,232.74,238.78,240.53,243.90,245.93,234.05,216.90,222.72,243.13,227.45,212.70,186.80,285.67
2018-12-05 22:05:56.093000,L8,231.99,187.28,,,,333.13,358.33,,,,,,,,,,199.02,231.25,224.37,227.34,231.48,245.98,225.99,229.13,235.91,235.19,229.01,208.21,215.21,231.77,222.38,210.58,185.40,280.53
2019-02-07 22:05:47.667000,L8,234.98,200.23,184.35,,,400.42,396.49,,,,,,,,,,203.61,212.24,225.09,224.91,216.27,228.79,235.53,234.52,238.30,241.66,228.98,211.80,215.52,236.37,208.89,202.09,175.16,283.54
2019-02-14 22:11:33.473000,L8,227.58,195.29,,,,399.17,397.09,,,,,,,,,,200.47,211.78,218.85,222.86,215.35,226.42,236.59,233.54,238.51,238.02,229.48,208.44,213.89,232.84,222.19,211.14,185.97,272.18
2019-02-23 22:05:44.581000,L8,250.98,209.85,184.11,191.39,,411.19,397.68,,,,,,,,,,210.86,221.68,237.18,240.57,224.23,227.61,238.92,238.22,241.22,246.45,231.92,211.19,220.32,236.88,220.54,222.35,192.02,281.09
2019-03-02 22:11:29.304000,L8,233.85,199.32,176.97,,,413.36,399.54,,,,,,,,,,201.87,214.35,218.32,226.30,216.33,230.54,234.66,235.00,238.48,245.49,232.18,210.64,215.61,236.52,214.04,209.87,185.22,266.34
2019-04-12 22:05:30.743000,L8,225.16,193.74,183.99,,,343.87,398.26,,,,,,,,,,198.91,210.19,218.71,228.18,218.11,230.80,234.74,236.86,238.72,238.64,231.48,216.26,221.28,236.72,,,,246.45
2019-04-19 22:11:38.574000,L8,243.61,237.75,220.33,196.73,,398.70,424.10,,,,,,,,,,193.99,197.50,197.46,196.62,191.60,192.00,194.98,188.33,190.22,181.93,,,,,,,,
2019-08-18 22:06:11.235000,L8,,,,,,,,,,,,,,,,,,,,,,,186.21,197.21,182.75,203.92,181.09,,,,,,,
2019-10-21 22:06:25.884000,L8,243.16,195.08,202.38,183.08,,408.58,395.16,,,,,,,,,,200.88,211.14,219.82,228.22,222.75,228.90,244.14,272.15,245.50,246.79,235.28,226.13,234.42,251.88,237.85,243.27,192.18,285.38
2019-11-06 22:06:24.678000,L8,230.51,195.24,180.23,,,401.61,393.58,,,,,,,,,,197.24,209.44,219.86,226.40,219.51,227.43,238.43,241.48,243.56,246.22,235.23,213.78,221.10,240.80,226.98,214.70,188.98,291.15
2019-11-13 22:12:34.076000,L8,224.12,222.46,,,,200.59,409.03,,,,,,,,,,176.74,187.75,191.51,189.55,184.11,187.40,192.22,185.88,191.58,178.29,,,,,,,176.55,216.57
2020-01-16 22:11:59.041000,L8,225.55,191.65,175.48,,,393.09,399.23,,179.94,194.10,202.74,190.24,184.49,260.24,,187.61,250.41,223.56,220.81,221.77,229.70,250.23,242.11,234.69,237.45,245.92,233.20,209.74,210.78,229.51,213.38,208.40,190.31,445.65
2020-02-10 22:06:04.888000,L8,228.15,194.10,186.65,,,404.57,397.40,,,,,,,,,,195.82,208.67,217.99,223.01,217.01,225.62,232.67,230.68,239.22,240.81,233.59,212.31,210.66,232.12,212.44,218.07,186.27,284.05
2020-03-13 22:05:54.202000,L8,239.17,198.10,179.12,,,369.80,396.27,,,,,,,,,,197.34,211.53,218.10,222.74,217.15,229.36,238.02,235.78,234.54,239.48,227.55,211.77,212.73,230.35,198.74,209.01,181.79,263.87
2020-05-16 22:05:27.607000,L8,239.78,197.93,181.08,,,313.72,397.75,,,,,,,,,,200.61,209.80,218.87,224.02,217.79,227.42,234.93,235.12,235.46,240.29,229.10,191.57,,,,,,
2020-08-20 22:06:05.973000,L8,246.89,204.43,194.47,190.03,,185.58,396.31,274.34,,,,,,,,,313.99,286.99,307.95,239.49,223.74,240.49,243.43,241.23,244.59,247.28,235.67,214.84,199.16,215.14,,,,
2020-09-21 22:06:18.848000,L8,,,,,,346.00,393.05,,,,,,,,,,169.18,194.31,206.60,213.35,212.85,202.63,204.31,203.21,198.76,206.26,187.25,,,,,,,
2020-09-28 22:12:31.294000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.67
2020-12-01 22:12:09.987000,L8,237.59,196.37,187.89,181.34,295.86,412.72,398.08,,,,,,,,,,195.03,213.21,222.46,223.01,218.54,234.24,244.39,238.22,235.21,236.53,229.96,319.37,314.62,305.32,196.45,219.77,209.83,302.63
2020-12-26 22:06:20.557000,L8,,,,,,,,,,,,,,,,,,,,,,178.11,193.85,203.65,189.71,209.94,190.85,163.76,,,,,,
2021-01-18 22:11:57.463000,L8,,,,,,,,,,,,,,,,,,,,,,,190.49,201.62,192.74,209.47,182.46,,,,,,,
2021-02-03 22:11:56.237000,L8,225.90,190.38,170.88,,,399.78,397.28,,,,,,,,,,192.25,207.15,215.68,222.29,215.34,221.07,231.28,233.59,234.81,235.45,227.24,210.32,214.67,232.58,210.76,211.09,193.61,287.25
2021-02-12 22:06:07.348000,L8,237.85,197.77,194.98,181.07,,402.36,397.77,,,,,,,,,,199.84,212.98,219.82,229.65,219.59,224.57,231.58,234.26,234.20,236.87,227.77,209.63,214.90,232.69,211.98,213.91,184.13,274.17
2021-02-19 22:11:51.945000,L8,224.56,191.74,170.47,,,382.98,395.43,,,,,,,,,,194.51,209.60,216.21,221.97,216.10,223.41,228.64,230.10,229.38,232.88,223.47,207.19,212.33,230.46,204.29,210.43,185.15,265.19
2021-05-03 22:05:32.764000,L8,246.30,206.24,192.95,191.41,,178.47,398.02,,,,,,,,,,210.61,221.69,230.37,235.84,225.92,239.13,242.03,243.75,241.17,243.63,234.90,213.61,,,,,,
2021-05-26 22:11:55.028000,L8,241.01,235.06,213.63,195.95,,383.63,411.90,302.70,307.85,318.73,323.44,307.63,275.01,,286.38,285.21,284.58,273.13,276.03,273.91,267.53,192.73,265.82,261.09,248.31,249.01,237.65,228.31,212.98,214.93,182.73,199.04,,
2021-06-11 22:12:02.001000,L8,251.91,244.39,231.12,197.02,177.50,389.26,426.74,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-13 22:11:43.513000,L8,,,,,,,,,,,,,,,,,,,,,,180.10,200.34,207.41,213.53,215.42,203.47,,,,,,,
2021-09-24 22:06:20.847000,L8,,,,,,,,,,,,,,,,,,,,,,194.57,200.76,208.91,193.22,209.84,197.02,173.97,,,,,,
2021-11-06 22:13:12.202000,L9,266.24,254.63,218.37,207.53,414.28,457.50,234.55,196.98,227.82,250.55,234.06,172.70,,,,183.14,201.81,210.76,205.27,206.50,197.45,207.64,207.28,196.76,198.76,187.20,181.26,,,,,,,
2021-11-18 22:12:32.734000,L8,228.41,222.92,,,,385.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-28 22:12:30.275000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.52
2022-01-29 22:12:05.530000,L9,240.54,187.74,,,,394.13,378.10,,,,,,,,,,202.97,218.07,222.82,225.75,220.37,230.03,237.43,235.57,238.94,238.14,229.34,213.79,217.13,234.78,214.60,216.52,188.64,269.54
2022-02-14 22:12:25.004000,L9,231.77,218.35,,,,460.99,411.26,,,,,,,,,,177.74,186.79,187.11,188.45,180.85,185.80,190.74,182.65,185.86,,,,,,,,,
2022-02-22 22:11:50.626000,L8,232.15,186.18,,,,402.54,395.24,,,,,,,,,,195.81,207.56,216.46,220.37,212.49,226.61,237.29,233.61,233.95,238.59,228.07,207.57,211.02,229.90,201.44,208.46,184.15,256.83
2022-02-23 22:06:08.091000,L9,,,,,,398.47,392.04,,,,,,,,,,176.89,192.06,204.65,210.18,199.55,213.02,217.91,223.08,217.95,222.30,214.29,198.41,205.73,210.58,196.21,198.77,,225.06
2022-03-02 22:12:13.972000,L9,241.43,231.52,207.07,195.81,416.71,407.68,248.32,,,,,,,,,,181.52,189.25,190.34,189.07,183.59,188.13,191.27,185.77,185.35,177.43,,,,,,,,
2022-03-18 22:11:49.046000,L9,239.42,194.60,187.83,,,373.00,393.63,,,,,,,,,,205.73,215.53,219.36,227.00,217.69,239.57,240.67,232.00,240.24,238.06,230.74,205.58,211.65,231.01,198.26,208.22,179.19,
