dates,nzd0184-0000,nzd0184-0001,nzd0184-0002,nzd0184-0003,nzd0184-0004,nzd0184-0005,nzd0184-0006,nzd0184-0007,nzd0184-0008,nzd0184-0009,nzd0184-0010,nzd0184-0011,nzd0184-0012,nzd0184-0013,nzd0184-0014,nzd0184-0015,nzd0184-0016,nzd0184-0017,nzd0184-0018,nzd0184-0019,nzd0184-0020,nzd0184-0021,nzd0184-0022,nzd0184-0023,nzd0184-0024,nzd0184-0025,nzd0184-0026,nzd0184-0027,nzd0184-0028,nzd0184-0029,nzd0184-0030,nzd0184-0031,nzd0184-0032,nzd0184-0033,satname
2016-03-25 22:11:32+00:00,229.56,194.12,183.95,171.04,,,398.26,,,,,,,,,,203.92,218.8,223.02,226.12,217.51,223.95,234.54,219.095,235.81,221.68,213.445,209.59,220.32,238.24,215.79,212.32,182.57,,L8
2016-08-16 22:11:53+00:00,229.445,193.95,182.33999999999997,171.04,,,398.26,226.26,,,,,,,,,201.95999999999998,216.015,222.325,226.575,219.07,226.265,234.54,219.095,235.81,221.68,213.445,209.59,220.32,238.24,215.79,212.32,182.57,,L8
2016-09-10 22:06:15+00:00,229.86,193.14499999999998,181.17000000000002,,,,,226.26,,,,,,,,,199.2,211.77499999999998,220.555,225.83499999999998,220.135,227.885,233.99,218.75,239.11,223.19,213.11,216.16,222.72,237.63,,,,,L8
2016-10-12 22:06:21+00:00,229.86,193.14499999999998,179.65666666666667,,,,,226.26,,,,,,,,,199.74,212.34333333333333,220.555,225.83499999999998,220.135,227.885,235.03,238.99,239.495,238.85000000000002,231.45499999999998,214.26999999999998,222.475,237.73000000000002,228.98,218.68,184.6,,L8
2016-10-28 22:06:23+00:00,233.1,196.5,182.7825,185.68,,,,226.26,,,,,,,,,201.245,214.0125,223.71333333333334,225.83499999999998,220.135,227.885,235.03,242.07666666666668,244.01333333333332,238.85000000000002,231.45499999999998,214.26999999999998,222.475,239.71666666666667,228.98,218.68,184.6,,L8
2017-08-03 22:12:11+00:00,244.6,234.86,219.03,194.7,,,,,,,,,,,,,188.43,194.76,197.1,199.55,192.37,195.46,,,,,,,,,,,,,L8
2017-08-12 22:06:04+00:00,244.6,234.86,219.03,194.7,,,,,,,,,,,,,188.43,194.76,189.09,196.04000000000002,182.51999999999998,193.395,,,,202.56,190.86,,,,,,,,L8
2017-08-28 22:06:08+00:00,238.45499999999998,215.17000000000002,202.51999999999998,194.7,,,,,,,,,,,,,194.26,203.865,189.09,196.04000000000002,182.51999999999998,205.8066666666667,242.64,245.59,246.45,225.11,215.5,208.63,202.78,209.33,,,,,L8
2017-09-04 22:12:19+00:00,245.27333333333334,215.17000000000002,208.21,198.185,,,,192.27,227.25,210.15,205.42,174.56,,,,,202.83666666666667,203.865,189.09,196.04000000000002,182.51999999999998,205.8066666666667,251.415,235.005,233.39499999999998,223.46333333333334,214.82333333333335,207.98000000000002,204.95499999999998,206.565,191.79,180.75,181.2,260.5,L8
2018-06-28 22:05:04+00:00,,,,,,,,,,,,,,,,,,173.01,189.89,196.52,179.01,193.13,197.3,204.42,,,,,,,,,,,L8
2018-08-31 22:05:35+00:00,236.1,197.51,184.87,,,,,,,,,,,,,,200.25,192.83499999999998,207.92,211.815,200.435,212.10500000000002,216.28500000000003,221.63,239.78,239.0,232.16,210.5,201.87,233.74,,,,,L8
2018-09-16 22:05:39+00:00,235.215,197.18,182.39499999999998,,,,,,,,,,,,,,199.575,198.98000000000002,212.86333333333332,216.67333333333332,207.47,217.21333333333334,222.9333333333333,227.14,240.84,242.155,231.76999999999998,211.3,209.57,234.695,210.27,211.77,178.96,,L8
2018-10-18 22:05:53+00:00,234.01666666666665,194.48333333333335,182.39499999999998,,,,,,,,,,,,,,200.39000000000001,202.305,215.1025,219.8675,211.0475,221.095,226.895,230.4875,241.86,243.41333333333333,232.53,213.16666666666666,213.95333333333335,237.50666666666666,218.86,212.235,182.88,285.67,L8
2019-02-14 22:11:33+00:00,232.4075,194.685,182.39499999999998,,,,,,,,,,,,,,200.41,211.9975,222.3425,226.45250000000001,220.1325,229.41750000000002,236.71749999999997,237.7675,241.0225,242.065,231.76749999999998,211.985,213.9375,236.34,219.97,211.87,183.91,278.925,L8
2019-02-23 22:05:44+00:00,236.122,197.718,182.96666666666667,191.39,,,,,,,,,,,,,202.5,213.93400000000003,225.31,229.276,220.952,229.05599999999998,237.158,237.858,241.06199999999998,242.942,231.798,211.82600000000002,215.214,236.448,220.1125,214.49,185.9375,279.6466666666667,L8
2019-04-12 22:05:30+00:00,233.83499999999998,196.9925,184.05,191.39,,,,,,,,,,,,,203.065,213.9825,224.14,230.26500000000001,219.8675,229.3925,237.2575,237.28750000000002,240.58749999999998,242.26000000000002,231.73250000000002,213.1975,219.5525,237.3925,223.39333333333335,215.39666666666668,188.26333333333332,271.34749999999997,L8
2019-08-18 22:06:11+00:00,238.07,201.79500000000002,184.05,191.39,,,,,,,,,,,,,204.885,215.935,227.945,234.375,221.17000000000002,229.205,236.83,224.09666666666666,239.96999999999997,229.67,231.70000000000002,213.725,220.8,236.8,220.54,222.35,192.02,263.7699999999999,L8
2019-10-21 22:06:25+00:00,243.16,195.08,202.38,183.08,,,,,,,,,,,,,200.88,211.14,219.82,228.22,222.75,228.9,244.14,234.67999999999998,245.5,225.355,235.28,226.13,234.42,251.88,237.85,243.27,192.18,,L8
2019-11-06 22:06:24+00:00,236.83499999999998,195.16000000000003,191.305,183.08,,,,,,,,,,,,,199.06,210.29,219.84,227.31,221.13,228.16500000000002,241.285,236.94666666666663,244.53,232.30999999999997,235.255,219.95499999999998,227.76,246.34,232.415,228.985,190.57999999999998,,L8
2020-02-10 22:06:04+00:00,233.93999999999997,194.8066666666667,189.75333333333333,183.08,,404.57,397.4,,,,,,,,,,197.98000000000002,209.75,219.22333333333336,225.87666666666667,219.75666666666666,227.3166666666667,238.41333333333333,235.38,242.76,234.435,234.70000000000002,217.40666666666667,222.05999999999997,241.6,225.75666666666666,225.34666666666666,189.14333333333335,284.05,L8
2020-03-13 22:05:54+00:00,235.2475,195.63,187.095,183.08,,387.185,397.4,,,,,,,,,,197.82,210.195,218.9425,225.0925,219.105,227.82750000000001,238.315,245.02249999999998,240.70499999999998,243.325,232.9125,215.9975,219.7275,238.7875,219.0025,221.2625,187.305,273.96000000000004,L8
2020-05-16 22:05:27+00:00,235.70000000000002,196.71,182.28333333333333,,,387.185,397.575,,,,,,,,,,197.92333333333332,210.0,218.32000000000002,223.25666666666666,217.3166666666667,227.46666666666667,235.20666666666668,233.22999999999996,236.87999999999997,240.14499999999998,230.57,212.04000000000002,211.695,231.23499999999999,205.59,213.53999999999996,184.03000000000003,273.96000000000004,L8
2020-08-20 22:06:05+00:00,241.94666666666663,200.15333333333334,184.89000000000001,190.03,,369.8,397.03,,,,,,,,,,198.975,210.66500000000002,218.485,228.75,219.56000000000003,232.42333333333332,238.79333333333338,238.50499999999997,239.565,243.38,231.61,213.305,205.945,222.745,198.74,209.01,181.79,263.87,L8
2020-12-01 22:12:09+00:00,242.24,200.4,191.18,185.685,,,396.31,,,,,,,,,,195.03,213.21,222.46,231.25,221.14,237.365,243.91,239.72499999999997,239.9,241.905,232.815,214.84,199.16,215.14,,219.77,209.83,302.63,L8
2020-12-26 22:06:20+00:00,242.24,200.4,191.18,185.685,,,396.31,,,,,,,,,,195.03,213.21,222.46,231.25,221.14,237.365,227.22333333333333,227.69999999999996,239.9,231.25,218.82666666666668,214.84,199.16,215.14,,219.77,209.83,302.63,L8
2021-02-03 22:11:56+00:00,242.24,197.06000000000003,184.41333333333333,185.685,,,396.31,,,,,,,,,,193.64,210.18,219.07,228.26333333333332,219.20666666666668,231.9333333333333,228.2375,229.17249999999999,238.20333333333335,232.3,220.93,214.84,199.16,215.14,,219.77,209.83,302.63,L8
2021-02-12 22:06:07+00:00,240.77666666666664,197.2375,187.055,184.14666666666668,,,396.31,,,,,,,,,,195.70666666666668,211.11333333333334,219.32000000000002,228.61,219.3025,230.0925,228.906,230.18999999999997,237.2025,233.214,222.298,212.235,207.03,223.915,211.98,216.84,196.98000000000002,288.4,L8
2021-02-19 22:11:51+00:00,233.33333333333334,194.065,181.05499999999998,181.20500000000004,,,,,,,,,,,,,195.4075,210.735,218.54250000000002,224.23,217.39249999999998,225.8225,225.948,227.964,233.39999999999998,230.334,219.858,208.41,213.615,231.575,208.135,214.70333333333335,193.03666666666666,280.66333333333336,L8
2021-05-03 22:05:32+00:00,236.575,196.5,183.434,184.60666666666668,,,,,,,,,,,,,198.448,212.92600000000002,220.908,226.552,219.098,228.484,228.62833333333333,230.595,234.954,232.54999999999998,222.365,210.14333333333335,213.615,231.575,208.135,214.70333333333335,193.03666666666666,280.66333333333336,L8
2021-11-18 22:12:32+00:00,228.41,222.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2022-01-29 22:12:05+00:00,234.475,205.32999999999998,,,,,378.1,,,,,,,,,,202.97,218.07,222.82,225.75,220.37,230.03,237.43,235.57,238.94,238.14,229.34,213.79,217.13,234.78,,216.52,188.64,269.54,L9
2022-02-22 22:11:50+00:00,233.70000000000002,198.9466666666667,,,,,378.1,,,,,,,,,,199.39,212.815,219.64,223.06,216.43,228.32,237.36,234.59,236.445,238.365,228.70499999999998,210.68,214.075,232.34,201.44,212.49,186.39499999999998,263.185,L8
2022-03-02 22:12:13+00:00,235.6325,207.09,207.07,195.81,,,378.1,,,,,,,,,,193.4333333333333,204.96,209.87333333333333,211.73000000000002,205.48333333333335,214.92333333333332,237.36,234.59,236.445,238.365,228.70499999999998,210.68,214.075,232.34,201.44,212.49,186.39499999999998,263.185,L9
2022-03-18 22:11:49+00:00,236.39000000000001,204.592,197.45,195.81,,373.0,378.1,,,,,,,,,,196.5075,207.6025,212.245,215.5475,208.535,214.92333333333332,238.46333333333334,233.7266666666667,237.71,238.26333333333332,229.38333333333333,208.98000000000002,213.26666666666665,231.89666666666668,199.85,211.0666666666667,183.99333333333334,263.185,L9
2022-05-06 22:05:53+00:00,236.39000000000001,204.592,197.45,195.81,,373.0,359.125,,,,,,,,,,196.5075,200.932,207.87399999999997,211.95,202.464,210.235,229.65,228.655,228.0725,231.76,222.3975,208.98000000000002,213.26666666666665,231.89666666666668,199.85,211.0666666666667,183.99333333333334,263.185,L8
2022-07-16 22:12:26+00:00,238.38500000000002,200.01000000000002,203.4766666666667,195.715,,373.0,359.125,,,,,,,,,,194.23600000000002,200.00833333333333,205.52833333333334,208.98833333333334,200.10500000000002,206.97799999999998,222.88400000000001,220.43800000000002,220.19,221.05599999999998,222.3975,208.98000000000002,213.26666666666665,231.89666666666668,199.85,211.0666666666667,183.99333333333334,263.185,L8
2022-08-02 22:06:07+00:00,237.66666666666666,204.10000000000002,203.4766666666667,195.715,,373.0,340.15,,,,,,,,,,192.0525,196.39600000000002,202.07000000000002,205.63600000000002,196.05200000000002,200.08800000000002,215.946,215.16000000000003,211.878,215.102,215.36249999999998,206.57500000000005,211.33499999999998,230.45500000000004,199.85,208.34000000000003,181.67000000000002,256.83,L9
2022-08-10 22:06:32+00:00,237.66666666666666,204.10000000000002,203.4766666666667,195.715,,373.0,340.15,,,,,,,,,,192.0525,196.39600000000002,202.07000000000002,205.63600000000002,196.05200000000002,197.54833333333332,212.86833333333334,213.26833333333335,208.255,213.1,210.63599999999997,206.57500000000005,211.33499999999998,230.45500000000004,199.85,208.34000000000003,181.67000000000002,256.83,L8
2023-01-16 22:12:10+00:00,,,,,,392.87,396.39,,,,,,,,,,199.43,214.61,226.13,228.04,222.97,203.75,213.24333333333334,216.63333333333333,208.63666666666666,217.49666666666667,208.61333333333332,212.6,203.04,230.44,207.98,203.51,196.39,284.7,L9
2023-03-06 22:06:02+00:00,243.29,205.83,,,,392.87,397.19,,,,,,,,,,201.38,216.495,227.99,229.38,227.48000000000002,236.995,242.94,240.76999999999998,240.05,242.025,235.34,220.60500000000002,219.35,233.905,209.83499999999998,207.035,189.055,277.765,L8
2023-03-13 22:11:47+00:00,240.64,203.685,194.61,189.3,,373.685,396.6933333333333,,,,,,,,,,201.67666666666665,216.64666666666668,227.34333333333333,229.13,227.89666666666668,238.99,243.80666666666664,241.24666666666667,239.76666666666665,242.11333333333334,235.74,222.01666666666665,220.65666666666667,234.14333333333335,210.98000000000002,209.26333333333332,186.43999999999997,276.42,L8
2023-04-07 22:05:40+00:00,240.64,203.685,194.61,189.3,,373.685,396.6933333333333,,,,,,,,,,201.67666666666665,216.64666666666668,227.34333333333333,229.13,227.89666666666668,238.99,243.80666666666664,231.6975,239.76666666666665,233.1325,223.075,222.01666666666665,220.65666666666667,234.14333333333335,210.98000000000002,209.26333333333332,186.43999999999997,276.42,L8
2023-06-18 22:05:21+00:00,242.73000000000002,202.8166666666667,196.22000000000003,188.025,,373.685,397.0125,,,,,,,,,,201.83,215.495,225.725,229.1925,226.3,237.33999999999997,243.1275,233.032,239.5275,233.942,220.446,222.01666666666665,220.65666666666667,234.14333333333335,210.98000000000002,209.26333333333332,186.43999999999997,276.42,L9
2023-08-04 22:12:04+00:00,248.425,210.4725,197.36333333333334,190.33666666666667,,354.5,397.21999999999997,,,,,,,,,,196.46,207.905,216.2775,220.0875,218.26,228.10000000000002,232.04,223.166,226.95,232.17000000000002,217.33,226.72499999999997,229.46500000000003,235.99500000000003,212.48000000000002,212.14,181.46499999999997,272.28,L8
2023-08-05 22:05:47+00:00,248.425,210.4725,197.36333333333334,190.33666666666667,,354.5,397.21999999999997,,,,,,,,,,196.46,207.905,216.2775,220.0875,218.26,217.52200000000002,223.92600000000002,219.145,217.798,225.596,210.294,226.72499999999997,229.46500000000003,235.99500000000003,212.48000000000002,212.14,181.46499999999997,272.28,L9
2023-08-21 22:05:52+00:00,245.81799999999998,207.906,191.985,190.33666666666667,,354.5,397.21999999999997,,,,,,,,,,194.402,207.76999999999998,216.2775,220.0875,218.26,217.52200000000002,223.92600000000002,219.145,217.798,225.596,210.294,220.66666666666666,218.91666666666666,228.37333333333333,212.48000000000002,212.14,181.46499999999997,272.28,L9
2023-08-28 22:12:08+00:00,244.0633333333333,209.60333333333332,191.985,190.33666666666667,,354.5,397.21999999999997,,,,,,,,,,194.402,207.76999999999998,216.2775,220.0875,218.26,217.52200000000002,223.92600000000002,219.145,217.798,225.596,210.294,220.66666666666666,218.91666666666666,228.37333333333333,212.48000000000002,212.14,181.46499999999997,272.28,L9
2023-08-29 22:06:02+00:00,244.0633333333333,209.60333333333332,191.985,190.33666666666667,,354.5,397.21999999999997,,,,,,,,,,194.402,207.76999999999998,216.2775,220.0875,218.26,211.04333333333332,219.45666666666668,216.6442857142857,212.485,222.12333333333333,206.63833333333335,220.66666666666666,218.91666666666666,228.37333333333333,212.48000000000002,212.14,181.46499999999997,272.28,L8
2023-09-05 22:11:46+00:00,244.218,210.358,191.985,190.33666666666667,,354.5,396.835,,,,,,,,,,192.17,205.11749999999998,211.75333333333333,216.54333333333332,213.6833333333333,200.9416666666667,211.44666666666663,210.7342857142857,203.32000000000002,215.57000000000002,198.14166666666668,216.695,210.545,223.875,213.27,213.72,181.21,273.73,L8
2024-01-12 22:06:18+00:00,242.90499999999997,210.3825,188.35666666666665,188.72500000000002,,378.76,398.92,,,,,,,,,,187.54999999999998,202.17666666666665,204.13,206.47,205.0,191.37600000000003,203.606,205.334,195.112,211.32,196.4675,209.715,204.715,221.905,210.25,208.7,183.33,283.85,L9
2024-02-13 22:06:17+00:00,235.36999999999998,202.6966666666667,182.70999999999998,182.49,,363.885,378.4,,,,,,,,,,192.35000000000002,200.38666666666666,206.96499999999997,210.875,219.19,196.235,208.98000000000002,212.9225,203.225,215.4075,201.675,198.5233333333333,200.29999999999998,212.61333333333334,210.25,208.7,183.33,283.85,L9
2024-02-20 22:11:56+00:00,234.6966666666667,201.71000000000004,185.89499999999998,182.49,,363.885,378.4,,,,,,,,,,200.61,202.42,211.98666666666668,214.67333333333332,219.6,203.35399999999998,214.64000000000001,218.292,210.17200000000003,220.888,207.99,199.04,205.24333333333334,219.24666666666667,204.31,209.28,185.36,283.175,L9
2024-05-03 22:05:38+00:00,239.13666666666668,196.99666666666667,190.62333333333333,185.585,,350.49666666666667,378.4,,,,,,,,,,203.47,206.2675,216.33499999999998,221.12,223.48000000000002,222.54,230.945,232.9475,230.9925,234.53,224.34249999999997,202.435,205.24333333333334,219.24666666666667,204.31,209.28,185.36,283.175,L9
2024-05-11 22:05:15+00:00,242.685,199.2975,192.8525,186.97000000000003,,350.49666666666667,378.4,,,,,,,,,,204.60750000000002,208.856,218.83800000000002,223.288,223.0875,225.50799999999998,233.46599999999998,234.898,232.54000000000002,235.50799999999998,226.106,202.416,205.24333333333334,219.24666666666667,204.31,209.28,185.36,283.175,L8
2024-08-06 22:11:45+00:00,248.7225,210.865,202.415,193.9333333333333,173.4,336.365,357.88,,,,,,,,,,199.7725,203.538,213.42,217.33200000000002,216.53750000000002,219.33199999999997,232.8375,234.83499999999998,232.26250000000002,235.005,225.49,200.29999999999998,202.06,213.53,198.37,209.86,187.39,282.5,L8
2024-08-22 22:11:34+00:00,249.7475,211.61499999999998,201.76500000000001,193.9333333333333,173.4,323.72,397.17,,,,,,,,,,195.9375,208.555,217.615,221.44750000000002,215.41000000000003,223.7025,243.16333333333333,241.98999999999998,240.71333333333334,238.48999999999998,231.9433333333333,208.18999999999997,205.81,225.38,,,,,L8
2024-09-24 22:05:49+00:00,249.7475,211.61499999999998,201.76500000000001,193.9333333333333,173.4,323.72,397.17,,,,,,,,,,195.9375,208.555,217.615,221.44750000000002,215.41000000000003,223.7025,243.16333333333333,231.98499999999999,240.71333333333334,230.77999999999997,221.63,208.18999999999997,205.81,225.38,,,,,L9
