dates,satname,nzd0026-0000,nzd0026-0001,nzd0026-0002,nzd0026-0003,nzd0026-0004,nzd0026-0005,nzd0026-0006,nzd0026-0007,nzd0026-0008,nzd0026-0009,nzd0026-0010,nzd0026-0011,nzd0026-0012,nzd0026-0013
2001-06-19 22:07:05.722000,L7,317.59,,,,,,,,,,,,,
2001-11-03 21:59:47.008000,L7,393.09,409.37,402.25,409.57,422.25,418.96,408.80,406.19,404.08,398.90,409.98,405.67,416.57,396.67
2001-11-19 21:59:56.393000,L7,350.95,342.39,343.38,351.55,353.58,352.48,346.88,336.51,337.71,336.04,337.66,340.46,344.96,331.43
2001-12-12 22:06:14.960000,L7,401.53,406.41,355.62,410.73,406.73,399.13,411.33,,,401.84,401.08,408.66,379.04,
2001-12-21 22:00:05.972000,L7,,,,389.31,394.71,396.45,383.12,379.16,375.30,371.50,383.45,389.04,387.51,369.51
2002-01-22 22:00:16.971000,L7,,406.88,391.27,400.41,411.95,404.40,390.77,393.63,400.89,396.77,391.00,400.39,413.21,395.81
2002-01-29 22:06:21.478000,L7,,,,377.37,387.10,382.46,382.00,380.34,370.01,368.06,427.26,401.86,415.99,389.65
2002-04-28 22:00:14.417000,L7,343.14,324.46,304.70,333.90,338.11,,305.34,321.72,321.48,325.60,320.19,327.45,331.68,318.48
2002-06-22 22:06:03.573000,L7,373.80,405.20,413.64,355.22,355.94,357.17,343.87,345.68,329.82,408.58,422.07,403.84,392.24,357.10
2002-07-24 22:05:50.655000,L7,,,,,,,,,,376.71,364.80,375.37,343.84,346.81
2002-08-09 22:05:46.029000,L7,344.82,356.76,353.21,346.51,347.02,,,,,,,,,
2002-08-18 21:59:33.737000,L7,345.97,333.26,335.94,334.77,,,,,,,,322.25,331.12,315.83
2002-11-13 22:05:30.425000,L7,,,,,410.75,400.97,383.00,,,385.86,337.98,347.31,425.19,
2002-11-22 21:59:33.639000,L7,378.09,381.71,387.27,,,,419.68,399.57,373.29,369.80,366.44,424.91,431.12,421.42
2002-12-08 21:59:39.665000,L7,,389.12,387.10,384.09,400.31,394.95,361.80,393.97,384.55,376.59,371.41,370.19,382.95,364.77
2002-12-24 21:59:45.194000,L7,338.26,335.26,333.82,350.74,384.67,,,,,405.59,358.01,362.68,350.67,480.33
2002-12-31 22:05:56.221000,L7,383.34,406.03,405.54,406.19,427.44,413.59,349.28,394.01,407.39,391.23,392.47,333.96,393.28,375.51
2003-04-06 22:06:21.012000,L7,386.83,379.98,415.35,395.76,384.93,378.39,370.07,367.16,323.67,315.64,324.26,324.09,325.53,324.58
2003-04-22 22:06:19.091000,L7,,,,,426.59,416.79,404.46,398.47,396.08,389.45,391.31,395.10,394.99,381.14
2003-05-08 22:06:20.773000,L7,,,368.01,385.01,379.72,374.54,359.56,362.98,357.57,354.74,397.92,404.77,401.27,385.01
2003-05-24 22:06:17.162000,L7,,360.98,357.64,350.17,346.96,340.99,337.04,312.37,319.89,305.30,,,,335.43
2003-07-28 21:48:04.987000,L5,341.16,319.20,317.86,,,,325.78,315.01,312.92,306.95,314.01,319.33,327.39,305.75
2003-08-29 21:48:38.429000,L5,343.47,319.59,324.34,324.75,327.03,,,,,,,,,
2003-09-30 21:49:06.317000,L5,391.88,386.92,382.37,386.29,397.68,395.27,379.77,375.91,368.11,358.95,362.72,367.68,369.22,353.81
2003-12-26 21:56:18.593000,L5,343.03,332.62,334.37,358.32,354.13,335.17,348.74,327.25,328.97,315.66,316.18,326.50,324.45,310.58
2004-04-16 21:57:19.749000,L5,358.25,359.81,355.45,366.82,363.34,355.09,351.60,335.17,330.10,322.09,325.90,330.62,326.57,316.35
2004-05-18 21:58:14.785000,L5,404.52,414.45,402.78,399.80,399.01,394.00,382.25,379.70,369.70,364.92,359.11,362.19,359.65,353.60
2004-06-12 21:52:47.645000,L5,370.45,348.50,351.42,360.85,360.17,355.60,346.61,337.72,338.59,334.87,333.24,340.55,349.14,329.07
2004-07-30 21:54:04.170000,L5,366.39,343.87,348.02,349.43,349.95,351.76,339.32,333.17,329.17,326.57,328.59,333.90,340.94,325.31
2004-08-06 22:00:22.463000,L5,321.37,304.41,,,,,,,,,,,,
2004-09-16 21:55:17.605000,L5,,,,,,,323.79,315.26,315.93,312.85,315.36,321.14,328.75,311.73
2004-10-18 21:55:59.918000,L5,,,,,,,,,,,313.39,361.50,354.84,338.07
2004-11-03 21:56:19.004000,L5,360.76,338.00,340.85,353.24,356.28,351.31,344.79,340.98,335.03,334.37,334.03,338.13,345.41,327.67
2004-11-19 21:56:31.297000,L5,357.16,336.22,315.18,328.63,323.88,,,,,,,,,
2005-01-13 22:03:41.143000,L5,406.50,412.02,413.56,399.80,405.31,394.64,380.17,376.79,370.98,363.33,360.43,360.56,355.79,358.72
2005-02-14 22:04:09.465000,L5,,339.11,341.59,354.38,347.66,330.74,342.68,324.57,327.90,321.11,320.22,324.28,322.43,303.93
2005-02-23 21:58:07.648000,L5,350.99,336.99,333.61,347.82,348.08,,341.16,327.97,328.88,323.40,332.32,340.12,343.78,326.56
2005-04-03 22:04:40.528000,L5,348.77,345.78,355.72,362.26,356.69,354.49,347.38,329.60,323.04,316.27,313.09,323.28,319.96,
2005-04-12 21:58:31.220000,L5,347.79,320.39,,,,,330.12,321.23,314.82,310.56,310.10,323.35,336.62,314.84
2005-04-19 22:04:43.597000,L5,364.52,366.78,367.54,371.07,372.86,356.62,320.05,,,,,,,
2005-06-06 22:05:05.724000,L5,356.08,357.10,353.59,351.01,355.62,351.02,340.24,332.58,326.54,318.99,325.52,322.90,321.88,315.67
2005-07-08 22:05:15.796000,L5,331.26,316.39,327.01,335.17,331.62,,,,,,,,,
2005-07-17 21:59:11.604000,L5,375.60,362.99,364.12,364.38,367.00,366.34,350.60,350.69,346.06,346.47,347.85,361.12,358.94,332.18
2005-08-25 22:05:41.221000,L5,347.46,343.96,342.84,342.07,341.90,326.66,326.35,316.93,314.63,308.72,313.46,317.44,313.34,
2005-09-03 21:59:32.312000,L5,342.07,315.43,328.95,332.92,338.80,,322.98,319.10,315.98,312.97,313.89,321.81,327.98,308.07
2005-09-26 22:05:42.687000,L5,358.65,365.64,363.19,373.45,378.53,369.94,355.30,348.53,340.19,336.40,332.90,337.68,335.62,321.34
2005-11-22 21:59:59.141000,L5,,356.87,359.07,367.31,367.54,362.31,355.21,344.57,342.16,346.30,341.68,,,
2006-02-10 22:01:51.332000,L5,358.13,345.83,347.64,354.03,352.80,347.76,349.89,333.39,335.78,338.49,340.25,345.63,347.94,329.93
2006-02-17 22:08:11.136000,L5,362.71,367.17,360.77,365.64,368.43,360.66,353.30,341.11,337.24,330.60,330.88,333.34,329.66,321.63
2006-03-14 22:02:31.280000,L5,359.74,344.13,334.02,342.20,341.09,,333.07,316.39,321.31,319.67,321.55,331.24,335.30,320.51
2006-04-06 22:09:08.139000,L5,368.39,369.95,363.94,365.09,367.88,359.24,353.86,336.95,336.10,331.73,330.42,334.88,330.46,324.11
2006-05-01 22:03:21.687000,L5,343.75,329.78,329.90,335.75,347.22,,333.50,323.60,323.92,324.19,328.11,334.06,338.86,318.44
2006-05-08 22:09:38.251000,L5,349.46,359.06,358.73,362.42,362.43,351.69,326.64,334.55,330.11,325.98,326.56,331.22,318.10,327.34
2006-06-25 22:10:20.606000,L5,410.30,403.98,405.69,399.10,405.16,401.92,390.94,383.07,377.97,366.71,363.75,364.34,367.70,353.75
2006-09-13 22:11:23.474000,L5,292.06,321.43,326.40,344.29,340.90,,,,,,,,,
2006-09-29 22:11:34.525000,L5,397.60,400.85,369.85,375.50,385.64,384.29,371.37,354.82,342.70,335.85,340.34,342.55,338.74,332.85
2006-10-24 22:05:38.832000,L5,391.79,394.62,389.27,393.46,402.82,400.15,385.68,381.82,377.70,372.70,374.37,383.00,385.95,365.39
2006-11-25 22:06:19.953000,L5,,,,,,,,,316.07,314.59,332.00,337.88,345.58,364.58
2006-12-02 22:12:34.352000,L5,307.62,299.50,298.13,310.25,327.58,318.59,317.83,311.37,321.20,317.08,327.47,330.37,337.15,366.80
2006-12-11 22:06:28.205000,L5,,,,,,,,,,322.03,338.18,347.17,406.64,448.52
2007-01-19 22:12:30.924000,L5,,,,,,337.21,345.75,324.70,330.02,321.23,324.60,330.68,324.60,320.59
2007-02-13 22:06:23.395000,L5,360.49,340.89,336.57,346.27,350.85,344.87,346.44,334.39,330.00,332.46,334.60,341.31,345.71,325.02
2008-11-21 22:01:05.982000,L5,337.11,324.49,,,,294.23,329.35,313.61,320.61,310.30,314.23,313.97,312.54,
2008-12-16 21:55:41.804000,L5,357.54,341.64,338.78,349.62,353.75,343.32,341.30,334.52,330.08,327.92,330.60,338.33,341.57,324.20
2009-01-01 21:56:07.642000,L5,396.68,402.19,398.95,400.71,405.35,395.81,379.83,385.74,384.67,381.15,382.71,382.01,384.28,368.88
2009-01-24 22:02:55.057000,L5,393.39,399.56,396.25,402.02,405.37,400.15,386.90,382.02,380.38,373.96,367.97,364.84,360.59,347.67
2009-02-02 21:56:58.438000,L5,337.28,321.07,,,,,343.50,328.00,330.12,328.90,324.17,336.67,343.47,321.28
2010-01-27 22:08:26.527000,L5,354.06,350.70,354.14,358.62,354.00,355.49,352.01,333.89,336.52,323.71,324.73,331.78,328.81,323.84
2010-02-05 22:02:17.935000,L5,351.56,331.70,,,,,327.95,320.54,319.17,314.72,313.50,325.36,334.78,315.95
2010-02-12 22:08:30.110000,L5,364.47,346.21,357.85,359.54,357.21,352.09,349.39,340.63,336.26,325.64,322.06,328.77,327.32,326.58
2010-10-03 22:01:28.836000,L5,371.61,358.74,363.95,358.19,364.18,358.29,338.98,335.84,328.42,325.85,321.38,331.24,330.38,314.78
2010-10-10 22:07:36.102000,L5,324.50,323.66,,,,,,,,,,,,
2010-11-27 22:07:24.215000,L5,393.63,401.82,399.11,397.77,398.05,395.14,395.31,385.13,373.81,369.01,368.42,360.43,364.67,338.21
2011-01-14 22:07:31.728000,L5,365.16,364.12,374.64,369.07,365.76,356.47,354.07,342.74,343.53,340.10,332.56,336.81,333.33,326.66
2011-02-15 22:07:34.670000,L5,335.38,306.99,,,,,,,,,,,,
2011-03-12 22:01:19.581000,L5,359.84,343.21,343.15,349.83,356.06,355.23,349.17,339.35,333.86,337.77,333.67,341.96,345.49,326.10
2011-03-28 22:01:14.403000,L5,355.55,345.55,352.63,363.43,366.40,363.76,360.05,353.39,354.71,343.72,333.52,341.61,346.09,326.78
2011-08-19 22:00:12.535000,L5,344.97,331.37,320.16,,,,,,,,,,,
2011-09-04 22:00:03.630000,L5,367.99,365.89,374.11,372.47,383.72,379.14,371.77,360.02,360.16,354.98,346.73,348.61,351.45,348.05
2013-04-25 22:19:21.025000,L8,325.90,309.87,,,,,340.48,305.84,327.80,323.26,327.94,326.56,325.63,316.04
2013-05-11 22:19:31.249000,L8,344.56,365.82,360.68,360.93,366.25,363.95,353.25,352.72,338.93,334.28,336.48,340.23,337.15,323.73
2013-05-20 22:13:26.604000,L8,346.27,353.54,359.87,362.54,366.06,367.07,357.33,356.67,349.60,347.08,353.48,355.90,360.27,340.42
2013-06-05 22:13:27.306000,L8,345.02,323.59,363.49,369.26,369.75,363.17,352.26,350.72,343.14,346.30,337.46,335.93,352.52,338.00
2013-06-28 22:19:33.252000,L8,419.84,413.53,408.37,408.14,412.55,405.30,392.62,387.82,385.06,377.74,373.32,367.91,367.82,350.83
2013-07-14 22:19:34.707000,L8,409.80,420.83,402.09,406.68,406.27,396.76,391.26,378.55,375.06,362.44,355.86,364.68,366.64,345.18
2013-08-31 22:19:38.558000,L8,338.21,363.95,360.04,362.20,364.10,360.56,352.16,345.60,340.31,333.60,333.67,338.33,337.58,326.63
2013-10-02 22:19:28.820000,L8,343.30,367.20,364.38,368.59,367.71,366.08,350.14,345.26,334.76,329.78,343.53,333.18,332.77,323.57
2013-10-18 22:19:25.762000,L8,347.97,367.55,364.68,368.35,367.43,363.73,356.01,347.43,341.20,339.98,339.14,341.53,339.81,325.78
2013-11-03 22:19:20.378000,L8,403.23,403.25,397.87,400.32,409.57,402.58,384.21,386.89,373.08,362.77,369.10,358.31,346.99,340.85
2013-12-14 22:12:57.636000,L8,354.71,350.37,360.10,360.63,365.48,364.87,356.53,352.35,346.05,346.73,348.38,352.75,355.64,339.54
2014-01-06 22:18:54.881000,L8,414.07,404.36,393.24,400.06,405.46,396.64,379.18,383.24,369.77,356.79,363.42,358.91,399.70,478.77
2014-02-23 22:18:20.398000,L8,341.94,357.74,357.35,357.63,361.16,357.78,350.66,341.15,338.94,334.28,332.67,338.02,332.95,325.21
2014-03-27 22:17:50.001000,L8,336.00,357.60,355.24,357.04,362.39,359.40,350.86,343.22,338.89,331.36,334.14,339.37,337.45,330.32
2014-04-12 22:17:37.464000,L8,334.03,349.91,356.68,359.20,362.40,358.93,351.97,345.34,339.47,337.13,336.89,337.58,333.18,325.63
2014-05-14 22:17:08.923000,L8,404.72,411.34,410.98,404.23,412.20,415.24,396.47,401.59,394.28,351.07,349.80,352.28,363.52,345.10
2014-05-30 22:17:11.184000,L8,395.33,402.82,398.69,408.49,413.22,413.36,397.93,400.38,389.86,372.36,380.60,387.19,376.59,349.68
2014-07-01 22:17:22.417000,L8,335.86,364.34,361.57,366.70,368.44,363.06,355.55,349.21,340.52,336.49,337.15,333.23,331.94,321.48
2014-07-17 22:17:28.260000,L8,322.18,314.81,342.32,353.56,356.12,350.09,345.61,328.80,330.24,321.84,326.61,329.26,330.45,316.32
2014-10-14 22:11:38.746000,L8,353.59,367.71,361.10,365.80,371.34,368.81,359.98,359.74,355.07,349.76,352.34,360.06,363.52,344.29
2015-01-25 22:17:32.812000,L8,347.47,360.03,359.07,359.99,364.04,359.99,354.65,345.53,342.01,336.43,334.27,338.50,333.31,322.28
2015-02-10 22:17:27.012000,L8,390.11,391.12,390.05,391.10,402.26,392.96,386.89,380.91,375.66,353.97,348.82,346.90,362.26,330.48
2015-02-26 22:17:23.009000,L8,346.23,355.88,358.53,356.99,362.40,359.91,352.36,344.07,338.30,333.62,334.53,339.57,336.05,324.05
2015-04-24 22:10:44.446000,L8,346.18,359.31,358.11,359.78,367.06,365.68,356.40,355.69,346.15,347.85,347.46,354.46,356.32,338.34
2015-06-27 22:10:46.339000,L8,328.14,310.93,,329.79,341.90,331.49,342.87,337.26,333.66,335.06,335.60,340.54,345.43,326.26
2015-07-04 22:17:02.361000,L8,399.93,400.58,395.12,398.89,404.49,398.49,382.70,381.86,371.86,357.97,357.17,357.54,348.87,333.54
2015-07-20 22:17:10.706000,L8,343.40,367.03,367.73,372.19,374.78,367.09,357.85,351.29,347.76,339.05,337.56,339.25,332.99,323.89
2015-07-29 22:11:01.897000,L8,343.53,353.78,358.18,362.19,370.31,368.91,355.62,359.43,349.21,348.95,351.50,356.30,358.55,338.23
2015-09-06 22:17:26.976000,L8,345.62,366.32,361.62,367.55,372.54,368.35,390.51,366.21,375.46,342.39,342.43,342.84,340.42,328.61
2015-10-24 22:17:40.820000,L8,343.45,364.43,360.91,363.02,368.70,364.68,354.31,352.26,343.03,337.20,338.70,342.96,338.22,327.52
2015-12-11 22:17:42.627000,L8,405.35,406.47,397.45,403.00,406.78,403.21,377.41,382.69,365.54,354.92,356.62,355.48,347.97,332.68
2015-12-27 22:17:43.409000,L8,331.40,329.96,343.61,353.40,357.06,353.79,347.66,337.33,333.60,327.66,329.09,329.46,327.46,317.24
2016-01-12 22:17:40.472000,L8,386.62,401.19,396.06,395.91,416.75,413.88,375.18,385.64,364.76,347.16,345.61,350.62,343.02,329.85
2016-04-01 22:17:14.685000,L8,346.06,360.58,360.59,377.07,364.77,361.19,343.48,340.86,335.99,341.53,320.06,329.05,322.74,324.15
2016-05-03 22:17:13.318000,L8,350.90,368.26,365.66,364.30,378.20,372.30,358.72,354.96,348.51,343.62,344.77,342.38,340.18,326.39
2016-05-12 22:10:56.720000,L8,349.51,364.23,364.35,364.42,373.33,368.40,360.16,361.51,352.09,352.04,356.21,362.38,361.99,344.55
2016-05-19 22:17:11.230000,L8,326.21,315.81,324.43,346.99,344.27,325.92,340.90,316.21,324.99,318.40,323.81,325.07,322.85,314.21
2016-05-28 22:11:03.859000,L8,351.83,364.60,364.75,367.86,374.44,371.58,361.91,362.04,354.62,352.27,355.28,359.96,359.63,343.24
2016-06-29 22:11:15.136000,L8,333.87,325.08,333.92,344.12,354.93,337.25,344.52,337.25,336.69,336.32,340.82,342.85,346.88,327.28
2016-07-15 22:11:22.376000,L8,345.64,364.14,361.78,365.27,377.10,373.39,360.92,366.12,352.76,356.31,360.08,362.57,363.68,344.08
2016-08-07 22:17:37.552000,L8,337.51,362.59,356.56,363.86,370.54,363.07,352.25,347.88,343.02,336.60,334.41,339.02,335.11,322.31
2016-09-08 22:17:48.858000,L8,346.70,367.78,364.61,368.89,373.75,365.41,354.87,349.98,340.34,337.77,333.59,335.97,332.90,325.64
2016-09-24 22:17:49.840000,L8,349.56,369.51,370.04,375.73,383.50,372.75,359.38,346.57,357.30,338.54,345.08,350.65,343.60,328.71
2016-10-10 22:17:54.274000,L8,342.41,359.94,357.22,361.91,367.32,361.79,352.57,347.99,342.71,334.45,335.10,341.90,335.58,325.77
2016-10-19 22:11:45.519000,L8,352.67,352.66,360.52,361.79,371.30,368.73,357.30,355.67,349.96,352.32,354.48,362.42,363.19,337.90
2016-10-26 22:17:56.874000,L8,343.23,358.70,357.68,364.07,339.08,,,,,,,,,
2016-11-04 22:11:45.464000,L8,,,,,,,,351.62,344.40,342.87,346.85,348.76,349.84,332.64
2016-11-20 22:11:45.458000,L8,353.14,352.89,357.55,361.11,370.99,367.92,358.62,356.09,347.43,350.33,350.22,358.71,358.85,341.62
2017-01-30 22:17:38.957000,L8,340.18,325.09,340.84,353.44,358.85,355.26,347.27,340.66,336.55,330.56,330.52,332.23,328.24,319.59
2017-03-03 22:17:25.727000,L8,325.27,308.12,,,,,,,,,,,,
2017-03-19 22:17:15.956000,L8,336.18,358.77,344.71,352.67,355.79,350.29,346.81,330.42,334.55,319.85,328.55,326.36,,
2017-05-06 22:16:55.401000,L8,343.94,361.92,357.70,360.19,367.48,361.45,351.81,345.88,341.42,337.50,334.06,340.46,334.78,327.89
2017-06-07 22:17:15.240000,L8,342.25,362.73,360.80,365.09,370.16,364.84,355.60,350.26,344.69,339.89,341.63,344.10,339.09,328.49
2017-06-16 22:11:07.889000,L8,347.88,361.61,361.45,365.85,373.51,371.83,360.81,363.66,356.39,357.41,367.87,365.26,365.84,346.61
2017-07-09 22:17:23.906000,L8,406.32,401.26,393.52,403.48,404.60,399.29,394.92,386.39,381.62,368.34,363.28,363.69,363.44,344.34
2017-08-19 22:11:29.174000,L8,410.36,409.22,405.03,409.66,419.54,412.68,400.93,400.98,391.29,383.49,380.26,403.52,396.15,379.69
2017-09-27 22:17:48.664000,L8,415.02,,,,,,,,,,,,,
2017-11-30 22:17:44.511000,L8,344.40,356.31,358.98,361.81,367.26,361.02,352.93,344.95,340.36,336.89,338.49,340.95,336.82,327.26
2018-02-18 22:17:22.771000,L8,340.25,340.76,345.64,354.91,358.64,353.05,345.67,334.48,332.26,324.22,329.75,328.19,326.65,318.40
2018-04-07 22:16:59.037000,L8,345.93,360.61,359.60,362.64,367.80,363.68,353.22,347.05,339.01,337.65,337.61,341.19,333.98,325.58
2018-05-09 22:16:40.331000,L8,344.62,359.16,356.93,360.86,367.16,361.23,352.17,348.89,341.33,335.09,338.43,341.69,338.49,328.93
2018-05-25 22:16:28.178000,L8,343.35,359.97,359.21,363.15,368.10,363.78,353.86,349.76,341.87,338.07,339.40,341.65,337.08,328.83
2018-06-10 22:16:26.226000,L8,325.15,312.39,,,,,,,,,,,,
2018-06-26 22:16:36.823000,L8,341.64,365.19,362.83,366.05,371.12,368.37,355.90,353.40,344.61,339.79,341.75,345.31,342.05,329.50
2018-07-28 22:16:51.607000,L8,351.85,366.71,369.60,369.41,372.75,363.51,353.40,345.94,339.43,337.81,321.12,,,
2018-10-09 22:11:13.339000,L8,351.77,356.13,358.50,361.41,369.94,366.93,355.07,354.57,348.36,346.49,347.82,354.68,357.13,338.75
2018-11-01 22:17:30.804000,L8,338.65,331.29,345.56,354.56,358.29,352.75,339.49,332.50,,,328.64,328.17,325.76,318.85
2018-11-17 22:17:31.986000,L8,351.77,363.50,359.04,364.86,369.56,364.17,354.98,343.77,337.75,335.55,333.73,334.47,329.05,326.84
2018-12-19 22:17:28.292000,L8,362.90,365.99,370.15,372.98,380.64,367.66,416.02,417.01,,394.02,343.47,339.61,,
2019-01-04 22:17:27.803000,L8,351.50,362.22,360.57,361.62,368.23,363.86,353.34,348.30,344.69,335.29,338.55,345.03,339.84,328.13
2019-02-05 22:17:21.574000,L8,350.99,362.98,358.94,360.41,367.43,364.26,355.58,350.32,345.49,336.31,334.25,340.53,336.20,325.67
2019-05-12 22:17:08.680000,L8,345.43,364.07,361.23,362.31,370.46,364.67,354.83,351.93,344.07,340.77,342.77,343.16,336.96,328.64
2019-05-28 22:17:17.913000,L8,345.86,363.05,358.50,360.12,367.64,363.75,350.36,348.00,340.37,337.97,340.35,338.78,336.85,327.50
2019-06-06 22:11:11.322000,L8,335.40,323.28,332.38,343.52,339.19,337.65,347.20,336.64,337.90,335.41,340.49,341.55,344.20,328.38
2019-06-22 22:11:17.033000,L8,350.70,362.77,361.00,367.67,379.52,377.34,361.93,365.08,359.09,355.14,364.21,360.93,362.75,345.12
2019-07-31 22:17:38.893000,L8,346.09,369.89,364.82,369.87,375.03,369.18,361.39,353.17,346.46,344.60,345.97,343.37,343.92,329.16
2019-08-16 22:17:44.396000,L8,383.72,394.60,389.53,399.62,402.90,399.41,375.70,373.73,360.18,349.97,349.93,354.07,346.61,330.54
2019-10-12 22:11:48.236000,L8,351.99,358.33,358.91,363.23,371.75,366.99,356.50,359.67,348.64,349.19,350.51,355.90,353.77,343.23
2019-11-04 22:17:58.697000,L8,344.65,363.05,359.99,364.92,369.61,363.91,353.65,347.98,342.97,339.40,339.98,341.50,335.73,327.85
2019-11-20 22:17:54.950000,L8,347.24,357.87,359.06,363.25,366.43,363.33,353.00,350.29,342.33,337.32,338.34,340.32,336.01,327.84
2019-12-22 22:17:51.823000,L8,342.43,361.94,357.84,360.50,366.81,363.45,352.92,349.66,342.48,336.52,337.74,342.47,337.36,329.16
2020-01-23 22:17:43.927000,L8,342.22,363.47,360.22,362.47,367.83,365.92,354.71,352.25,343.29,339.05,340.69,340.11,338.81,327.45
2020-02-08 22:17:38.924000,L8,340.24,363.75,355.98,361.08,367.32,365.18,354.72,353.78,343.95,338.70,340.72,340.77,338.16,328.77
2020-02-24 22:17:35.189000,L8,340.77,364.79,358.41,362.34,368.49,366.39,354.07,353.84,345.21,337.55,337.36,339.15,333.36,327.41
2020-03-11 22:17:28.877000,L8,350.90,361.41,357.93,356.50,354.81,365.96,355.85,349.42,344.86,336.35,332.56,336.71,333.11,323.56
2020-03-27 22:17:20.128000,L8,335.43,339.13,343.90,354.11,359.12,357.00,348.57,314.24,340.13,330.79,329.39,333.73,331.33,324.38
2020-04-28 22:17:04.952000,L8,324.51,310.53,326.79,346.78,347.26,333.05,340.55,307.60,330.93,321.38,323.53,328.48,325.15,318.89
2020-06-08 22:11:00.065000,L8,350.06,361.62,366.90,370.52,376.56,374.71,365.56,367.27,358.07,356.42,361.90,362.28,365.06,347.00
2020-07-01 22:17:22.957000,L8,341.23,366.38,363.70,372.90,375.35,367.81,357.07,353.93,349.37,341.73,346.72,346.47,342.88,330.91
2020-07-10 22:11:15.773000,L8,347.17,364.18,364.70,371.75,377.72,374.26,362.90,366.38,356.01,355.75,362.93,362.81,367.49,345.22
2020-08-18 22:17:38.586000,L8,319.31,,,,,,,,,,,,,
2020-09-03 22:17:46.393000,L8,342.65,362.52,359.63,368.20,369.14,361.65,351.20,347.22,340.85,329.49,331.97,334.23,332.72,321.07
2020-09-12 22:11:38.984000,L8,349.73,359.43,360.78,363.72,371.00,368.33,354.63,357.30,350.07,350.43,349.56,356.80,358.47,340.40
2020-09-19 22:17:52.015000,L8,315.32,,,,,,,,,,,,,
2021-01-09 22:17:48.906000,L8,323.02,306.63,,,,,,,,,,,,
2021-01-25 22:17:44.203000,L8,341.38,360.73,353.94,360.26,365.87,364.28,353.53,350.71,344.36,334.81,333.80,339.32,335.39,327.84
2021-02-26 22:17:35.944000,L8,411.88,410.54,397.58,403.52,406.46,396.63,377.83,365.45,354.77,350.18,357.98,358.69,346.14,338.70
2021-03-14 22:17:26.977000,L8,346.95,357.84,357.44,362.53,365.06,360.30,353.07,345.48,342.85,333.95,330.69,336.86,330.34,323.60
2021-03-30 22:17:22.624000,L8,407.92,403.79,410.27,418.16,398.33,,386.74,397.58,384.71,359.35,361.22,357.69,346.97,346.68
2021-04-15 22:17:16.883000,L8,400.10,410.52,400.95,406.94,409.36,401.34,386.29,380.18,375.84,371.65,367.12,354.29,345.10,335.65
