dates,nzd0026-0000,nzd0026-0001,nzd0026-0002,nzd0026-0003,nzd0026-0004,nzd0026-0005,nzd0026-0006,nzd0026-0007,nzd0026-0008,nzd0026-0009,nzd0026-0010,nzd0026-0011,nzd0026-0012,nzd0026-0013,satname
2002-01-22 22:00:16+00:00,339.525,338.53999999999996,335.685,339.79499999999996,340.41999999999996,320.745,328.53999999999996,319.22,318.66999999999996,319.265,315.24,322.51,326.45000000000005,315.175,L7
2002-04-28 22:00:14+00:00,339.525,332.04333333333335,335.685,330.03666666666663,333.40000000000003,320.745,326.06,315.75,315.35999999999996,316.8933333333334,315.24,319.05,322.08,311.90333333333336,L7
2002-08-09 22:05:46+00:00,336.87,321.33500000000004,347.89,324.845,306.76,,324.83500000000004,297.72,313.93,301.28499999999997,279.02,310.79499999999996,311.88,309.74,L7
2002-08-18 21:59:33+00:00,336.87,329.4666666666667,348.53499999999997,324.845,306.76,,324.83500000000004,297.72,313.93,310.31666666666666,305.22,318.76,319.37,309.74,L7
2002-12-08 21:59:39+00:00,342.34000000000003,337.17,349.43666666666667,346.13,321.83500000000004,347.02,323.77,286.63,320.45,313.69666666666666,308.7633333333333,322.0233333333333,324.48,312.21000000000004,L7
2002-12-31 22:05:56+00:00,342.34000000000003,337.17,349.43666666666667,346.13,321.83500000000004,347.02,332.32,286.63,327.50666666666666,317.395,315.6875,325.6475,327.105,318.6033333333333,L7
2003-04-06 22:06:21+00:00,347.81,342.16,352.13,351.85,348.945,322.17999999999995,334.19500000000005,,328.41333333333336,319.81666666666666,322.9633333333333,327.08666666666664,329.15333333333336,320.84499999999997,L7
2003-04-22 22:06:19+00:00,347.81,342.16,352.13,351.85,348.945,322.17999999999995,334.19500000000005,,328.41333333333336,319.81666666666666,319.5125,321.9225,329.15333333333336,320.84499999999997,L7
2003-05-08 22:06:20+00:00,345.78499999999997,338.39,351.09666666666664,347.3933333333334,346.68666666666667,325.1566666666667,334.19500000000005,307.07,326.44,315.69500000000005,318.35,321.914,326.3175,323.49666666666667,L7
2003-07-28 21:48:04+00:00,343.76,336.16499999999996,346.3999999999999,340.3366666666667,344.1466666666667,320.9766666666667,327.47,314.40999999999997,318.21999999999997,306.52,312.9675,317.23,322.5,317.18,L5
2003-08-29 21:48:38+00:00,343.76,336.16499999999996,346.3999999999999,340.3366666666667,344.1466666666667,320.9766666666667,327.47,314.40999999999997,318.21999999999997,317.77750000000003,319.71,324.004,330.58,324.9633333333333,L5
2003-09-30 21:49:06+00:00,343.76,336.16499999999996,346.3999999999999,340.3366666666667,344.1466666666667,320.9766666666667,327.47,314.40999999999997,318.21999999999997,323.608,324.8433333333333,329.255,335.842,329.38,L5
2003-12-26 21:56:18+00:00,,337.71,337.15,331.92,341.89,334.48,327.47,321.75,312.3,340.0,340.67499999999995,342.685,346.06,330.5525,L5
2004-04-16 21:57:19+00:00,359.26,343.63,341.72,345.9,342.03,332.98,331.41,313.61,311.37,353.96,353.08,328.59,346.65,315.85,L5
2004-05-18 21:58:14+00:00,359.26,343.63,341.72,345.9,342.03,332.98,331.41,313.61,334.765,353.16999999999996,349.755,335.57666666666665,347.04499999999996,324.9166666666667,L5
2004-06-12 21:52:47+00:00,359.26,345.31,344.89,347.92499999999995,346.215,339.72,332.405,319.39,331.4433333333333,342.45,339.76,333.36,343.1366666666666,322.73,L5
2004-07-30 21:54:04+00:00,359.26,343.18333333333334,344.15333333333336,342.9666666666667,343.74,339.52,329.3066666666667,319.1166666666667,327.1325,328.1933333333333,326.5466666666667,326.6725,336.2266666666667,317.1775,L5
2004-08-06 22:00:22+00:00,345.46000000000004,334.11,335.14250000000004,342.9666666666667,330.91999999999996,339.52,323.64,311.66,320.29,316.885,317.09000000000003,319.198,324.275,307.77,L5
2004-09-16 21:55:17+00:00,345.46000000000004,334.11,331.898,334.82,329.02599999999995,336.7425,323.636,312.858,319.22166666666664,315.726,316.11,319.11333333333334,324.43600000000004,307.93666666666667,L5
2004-11-19 21:56:31+00:00,331.66,340.0475,329.4425,339.0175,332.798,342.8525,326.02599999999995,318.808,315.644,312.61199999999997,313.012,318.858,324.256,307.68,L5
2005-01-13 22:03:41+00:00,331.66,337.73333333333335,323.2366666666667,335.3733333333333,328.39750000000004,341.65000000000003,332.97200000000004,326.534,322.05,318.11199999999997,318.21999999999997,322.70599999999996,325.46,313.846,L5
2005-02-23 21:58:07+00:00,351.5,349.095,317.565,333.2966666666667,336.75,342.9150000000001,339.5425,333.79999999999995,328.5875,324.9325,325.91499999999996,331.6775,335.0775,324.59000000000003,L5
2005-04-03 22:04:40+00:00,354.40999999999997,347.98,333.825,349.0366666666667,345.6933333333333,351.8,342.6375,334.5625,328.01,323.41499999999996,323.175,329.87,330.785,322.58750000000003,L5
2005-04-12 21:58:31+00:00,355.87999999999994,342.18,333.825,349.0366666666667,337.9375,351.8,338.38,330.412,323.334,318.744,318.54200000000003,326.484,329.746,319.12800000000004,L5
2005-06-06 22:05:05+00:00,355.87999999999994,340.6,341.57666666666665,345.87999999999994,330.2866666666667,348.16499999999996,336.962,327.84399999999994,320.98999999999995,313.82800000000003,316.106,321.522,323.59000000000003,314.73799999999994,L5
2005-07-08 22:05:15+00:00,349.14,340.6,341.57666666666665,345.87999999999994,324.4075,348.16499999999996,336.962,327.84399999999994,315.81,309.1816666666667,312.125,315.8,317.02500000000003,308.23999999999995,L5
2005-07-17 21:59:11+00:00,349.14,344.722,346.82,348.595,331.566,351.66,331.164,323.21,312.0933333333333,306.81333333333333,310.425,316.29999999999995,317.93333333333334,303.66,L5
2005-08-25 22:05:41+00:00,348.3533333333333,348.2,357.0233333333333,355.8533333333334,332.47999999999996,351.66,333.19,326.41499999999996,319.84666666666664,314.3183333333333,316.5733333333333,320.45166666666665,321.4666666666667,309.3183333333333,L5
2005-09-03 21:59:32+00:00,348.3533333333333,348.2,357.0233333333333,355.8533333333334,332.47999999999996,351.66,333.19,326.41499999999996,319.84666666666664,320.1685714285714,321.96999999999997,320.45166666666665,327.38142857142856,314.39,L5
2005-09-26 22:05:42+00:00,348.3533333333333,350.836,357.8325,357.95500000000004,340.152,354.28999999999996,335.334,328.53999999999996,320.9342857142857,320.58,321.70125,320.98285714285714,326.7025,313.84999999999997,L5
2006-02-10 22:01:51+00:00,,353.955,352.46000000000004,357.225,358.755,351.8,341.15,330.595,336.69,338.655,338.67,335.14000000000004,342.42,330.02750000000003,L5
2006-02-17 22:08:11+00:00,,353.955,352.46000000000004,357.225,358.755,351.8,341.15,340.3566666666666,338.9475,339.274,338.404,336.52,342.246,330.588,L5
2006-03-14 22:02:31+00:00,,353.955,352.46000000000004,357.225,358.755,351.8,341.15,340.3566666666666,332.68333333333334,339.0325,337.955,341.525,333.27,330.27,L5
2006-04-06 22:09:08+00:00,,356.53,351.37,355.28999999999996,352.135,346.69500000000005,340.245,336.34,331.0266666666667,344.22333333333336,344.0,347.30999999999995,331.71,337.00333333333333,L5
2006-05-08 22:09:38+00:00,,356.53,351.37,355.28999999999996,352.135,346.69500000000005,340.245,324.745,321.555,344.22333333333336,344.0,347.30999999999995,318.9325,337.00333333333333,L5
2006-06-25 22:10:20+00:00,,356.53,351.37,355.28999999999996,352.135,346.69500000000005,340.245,324.745,321.555,347.21500000000003,346.23,348.78,326.46,338.7525,L5
2006-09-13 22:11:23+00:00,,366.53,358.08,360.39,357.6,351.97,342.1,307.475,307.815,360.065,360.405,360.925,330.2425,345.005,L5
2006-10-24 22:05:38+00:00,368.43,353.54,353.14,359.93,361.1,357.71,345.4,289.96,313.93,351.1466666666667,350.66333333333336,353.8,336.8675,338.6166666666666,L5
2006-11-25 22:06:19+00:00,353.35,353.54,353.14,359.93,361.1,344.69,345.4,,341.82500000000005,350.02,352.64,354.9575,359.0275,338.6166666666666,L5
2006-12-02 22:12:34+00:00,340.45,353.54,353.14,359.93,361.1,332.17,327.725,299.88,331.02000000000004,340.98199999999997,345.174,347.606,352.27,343.6775,L5
2006-12-11 22:06:28+00:00,340.45,353.54,353.14,359.93,361.1,332.17,327.725,292.40999999999997,321.86,337.445,343.4083333333333,347.31,352.27,343.6775,L5
2007-02-13 22:06:23+00:00,340.45,350.68,346.61,352.55,354.55,334.64,331.21666666666664,292.40999999999997,321.774,332.275,338.97499999999997,343.90000000000003,348.098,343.57,L5
2007-10-02 22:10:31+00:00,340.03,300.64,272.04,270.3,,255.73,303.27,279.28,288.76,,292.45,,,,L5
2008-11-21 22:01:05+00:00,,,,,,,,,,349.01,,355.44,349.59,346.31,L5
2009-01-01 21:56:07+00:00,,,,,,,,,,358.695,,362.275,360.42999999999995,351.19,L5
2009-01-24 22:02:55+00:00,,,,,,,,,,359.20666666666665,,358.5566666666667,356.0,345.7966666666666,L5
2009-02-02 21:56:58+00:00,343.71,324.11,269.64,256.79,,244.2,331.28,318.9,318.18,348.82,312.53,350.185,349.8825,336.93,L5
2010-01-27 22:08:26+00:00,342.78,325.23,259.4,227.3,,249.34,318.44,299.1,304.73,289.77,293.48,305.43,301.28,300.49,L5
2010-02-05 22:02:17+00:00,350.39,329.03,265.29499999999996,244.47,,231.925,316.625,304.495,305.505,295.9,297.055,309.045,311.65,302.46500000000003,L5
2010-02-12 22:08:30+00:00,350.5566666666667,327.0233333333333,262.2833333333333,240.39666666666668,,236.47333333333333,316.4766666666667,302.62,304.3933333333334,294.7333333333333,294.4266666666667,306.3866666666667,307.69,301.2633333333333,L5
2011-01-14 22:07:31+00:00,370.15,358.61,,,352.23,,340.01,327.34,326.47,322.69,316.59,321.29,318.92,314.48,L5
2011-02-15 22:07:34+00:00,370.15,358.61,,,352.23,247.38,340.01,327.34,312.20000000000005,303.275,305.03499999999997,305.70500000000004,305.0,298.20500000000004,L5
2011-03-12 22:01:19+00:00,370.15,354.265,,,353.805,247.38,341.16499999999996,331.17999999999995,317.50666666666666,303.275,312.37666666666667,315.2033333333333,315.81666666666666,304.9666666666667,L5
2013-04-25 22:19:21+00:00,313.62,,227.95,237.83,,265.44,,,290.67,290.59,313.66,319.31,317.09,311.32,L8
2013-05-11 22:19:31+00:00,313.62,,227.95,237.83,,265.44,,,290.67,326.91499999999996,336.91,341.73,342.6,329.14,L8
2013-05-20 22:13:26+00:00,332.44,346.7,292.94,298.555,361.25,313.235,348.0,347.35,315.94500000000005,331.27,339.1366666666667,343.6133333333333,344.85999999999996,329.7033333333333,L8
2013-06-28 22:19:33+00:00,332.44,346.7,292.94,298.555,361.25,313.235,348.0,347.35,315.94500000000005,331.27,339.1366666666667,343.6133333333333,344.85999999999996,335.12,L8
2013-07-14 22:19:34+00:00,332.44,346.7,292.94,298.555,361.25,313.235,348.0,347.35,315.94500000000005,338.03499999999997,342.7825,348.205,344.85999999999996,336.866,L8
2013-08-31 22:19:38+00:00,333.0566666666667,354.37,314.71666666666664,319.2866666666667,362.61,329.3066666666667,350.07,347.185,324.47,337.53000000000003,341.49,346.77200000000005,343.57,335.96,L8
2013-11-03 22:19:20+00:00,342.77500000000003,354.37,358.1,360.015,362.61,361.24,350.07,347.185,341.37,351.59000000000003,348.4475,354.692,352.27750000000003,341.00666666666666,L8
2013-12-14 22:12:57+00:00,348.56,353.295,356.80499999999995,358.87,361.18,358.935,347.93,344.77,337.66499999999996,347.345,342.18333333333334,350.82000000000005,344.48,339.11400000000003,L8
2014-01-06 22:18:54+00:00,348.56,353.295,356.80499999999995,358.87,361.18,358.935,353.6433333333334,344.77,337.66499999999996,348.23199999999997,345.16999999999996,351.80000000000007,344.48,336.05,L8
2014-02-23 22:18:20+00:00,345.92333333333335,354.5466666666667,356.75333333333333,358.50666666666666,361.7633333333333,359.1066666666666,353.325,344.73333333333335,339.16333333333336,344.212,340.9,347.85400000000004,342.4525,332.5425,L8
2014-03-27 22:17:50+00:00,345.50666666666666,352.7966666666667,354.9266666666667,357.1266666666667,361.54333333333335,358.95666666666665,353.28249999999997,344.5133333333333,338.91,343.908,341.075,348.176,342.8825,334.15999999999997,L8
2014-04-12 22:17:37+00:00,341.805,352.67,355.2675,357.5625,362.005,359.2,353.33,345.2475,339.7125,343.15333333333336,340.628,346.90333333333336,341.846,333.384,L8
2014-05-14 22:17:08+00:00,341.805,352.67,355.2675,357.5625,362.005,359.2,353.33,345.2475,339.7125,339.60600000000005,342.35833333333335,345.8233333333333,344.022,333.73,L8
2014-05-30 22:17:11+00:00,341.805,352.67,355.2675,357.5625,362.005,359.2,353.33,345.2475,339.7125,339.60600000000005,342.35833333333335,345.8233333333333,348.8,335.755,L8
2014-07-01 22:17:22+00:00,334.7966666666667,355.3766666666667,355.24333333333334,357.75333333333333,363.21000000000004,360.1266666666667,355.73249999999996,346.1566666666667,341.68,342.658,344.09,347.16833333333335,349.54833333333335,336.3616666666666,L8
2014-07-17 22:17:28+00:00,334.7966666666667,355.3766666666667,355.24333333333334,357.75333333333333,363.21000000000004,360.1266666666667,352.61999999999995,346.1566666666667,347.685,340.37750000000005,342.082,348.3766666666667,351.4371428571429,336.78285714285715,L8
2014-10-14 22:11:38+00:00,,,,,,,,,365.7,349.91,353.25,354.94000000000005,361.1425,342.034,L8
2015-01-25 22:17:32+00:00,,,,,,,,,,356.89,361.1,353.4,350.54,341.105,L8
2015-02-10 22:17:27+00:00,343.39,352.99,357.48,356.98,360.58,360.91,355.11,348.91,339.37,347.18,352.8233333333333,345.105,342.07000000000005,336.3633333333333,L8
2015-02-26 22:17:23+00:00,344.065,355.06,357.625,356.90999999999997,362.275,361.28,354.52,348.175,340.445,344.1266666666667,349.4575,344.53,341.3,334.6775,L8
2015-04-24 22:10:44+00:00,347.3866666666666,353.6233333333333,357.67,356.79333333333335,361.97,360.3,351.34,348.2833333333333,339.06,341.885,342.9425,343.645,342.1225,328.79499999999996,L8
2015-06-27 22:10:46+00:00,345.47,343.885,357.67,347.95,356.64,352.98249999999996,346.8375,343.98,335.9275,338.916,340.152,341.534,341.434,326.966,L8
2015-07-04 22:17:02+00:00,338.914,335.26599999999996,357.67,346.354,346.356,352.98249999999996,344.68600000000004,336.706,326.61,331.25666666666666,334.78000000000003,337.57,338.17,324.6933333333333,L8
2015-07-20 22:17:10+00:00,338.914,335.26599999999996,357.67,346.354,346.356,352.98249999999996,344.68600000000004,336.706,326.61,331.25666666666666,334.78000000000003,340.4271428571428,340.29857142857145,326.36571428571426,L8
2015-07-29 22:11:01+00:00,340.7633333333333,335.26599999999996,357.5125,348.1466666666667,346.356,355.05,344.9066666666667,336.706,326.61,326.13,331.97666666666663,339.3085714285714,339.76714285714286,325.74571428571426,L8
2015-08-05 22:17:13+00:00,336.9428571428571,324.74666666666667,357.5125,346.26000000000005,334.37666666666667,355.05,342.6685714285714,330.345,320.315,320.1283333333334,331.97666666666663,335.60499999999996,336.27250000000004,323.2925,L8
2015-09-06 22:17:26+00:00,335.3933333333333,320.254,357.85999999999996,345.87833333333333,330.63,355.34749999999997,337.928,329.69800000000004,310.25,317.79800000000006,331.992,335.5942857142857,337.05,323.20285714285717,L8
2015-10-24 22:17:40+00:00,333.20166666666665,322.578,358.2966666666666,346.695,332.186,357.0725,340.106,330.872,312.54499999999996,318.698,333.216,336.2642857142857,336.5957142857143,323.92,L8
2015-12-11 22:17:42+00:00,333.20166666666665,322.578,358.2966666666666,346.695,332.186,357.0725,344.83833333333337,330.872,322.424,324.15833333333336,336.9216666666667,338.57875,338.23875,325.34625,L8
2015-12-27 22:17:43+00:00,331.89799999999997,324.555,358.2966666666666,351.75,330.07,365.7533333333334,347.14000000000004,330.8225,331.392,328.72166666666664,340.35,341.405,340.14875,327.36125,L8
2016-01-12 22:17:40+00:00,336.7,332.47666666666663,358.2966666666666,354.695,338.3533333333333,365.7533333333334,349.90500000000003,338.56,346.602,339.17,347.59666666666664,346.085,343.41999999999996,330.5025,L8
2016-05-12 22:10:56+00:00,,,,,,,369.19,,366.23333333333335,355.28,354.7775,355.22333333333336,350.57333333333327,339.4925,L8
2016-05-19 22:17:11+00:00,341.65,365.68,364.28,366.85,373.04,366.54,365.75333333333333,353.31,361.59250000000003,352.928,352.846,352.9725,349.42999999999995,338.024,L8
2016-05-28 22:11:03+00:00,337.78,338.78,364.28,344.635,351.88,366.54,355.2925,332.7,352.91,347.35999999999996,346.56333333333333,346.61600000000004,344.544,333.40333333333336,L8
2016-06-29 22:11:15+00:00,342.74333333333334,342.1566666666667,360.55499999999995,348.2833333333333,355.6466666666667,364.905,349.225,336.54,342.33000000000004,342.95,342.412,342.0325,341.1725,331.514,L8
2016-07-15 22:11:22+00:00,342.74333333333334,337.4125,348.06333333333333,344.6225,351.8675,352.7,346.25,333.55,331.7125,336.988,337.172,336.1825,337.3825,327.914,L8
2016-08-07 22:17:37+00:00,342.74333333333334,337.4125,348.06333333333333,344.6225,351.8675,352.7,346.25,333.55,331.7125,336.988,337.172,340.96999999999997,341.738,331.3966666666667,L8
2016-09-08 22:17:48+00:00,342.74333333333334,337.4125,348.06333333333333,344.6225,351.8675,352.7,346.25,333.55,331.7125,337.55833333333334,336.93666666666667,340.6466666666667,340.90833333333336,331.2285714285714,L8
2016-09-24 22:17:49+00:00,342.74333333333334,337.4125,348.06333333333333,344.6225,351.8675,352.7,346.25,337.254,331.7125,338.4214285714285,336.93666666666667,342.96571428571434,342.2942857142857,332.1025,L8
2016-10-10 22:17:54+00:00,342.145,341.91400000000004,350.36,348.088,355.38,355.5775,347.6266666666667,340.1033333333333,334.536,338.38,337.40999999999997,343.26125,341.9375,332.01,L8
2016-10-19 22:11:45+00:00,340.752,339.7366666666667,345.256,346.1983333333333,352.68666666666667,351.762,344.71285714285716,337.5757142857143,332.0783333333333,336.53666666666663,334.65375,340.8744444444444,338.0422222222222,329.863,L8
2016-11-04 22:11:45+00:00,340.752,339.7366666666667,345.256,346.1983333333333,352.68666666666667,351.762,344.71285714285716,337.655,331.7885714285714,335.63800000000003,334.32222222222225,340.2,337.93,328.9109090909091,L8
2016-11-20 22:11:45+00:00,345.48,336.645,343.908,344.7166666666667,351.3233333333333,351.144,338.51,337.28625,330.8128571428571,332.28,330.205,340.12399999999997,337.96999999999997,326.721,L8
2017-01-30 22:17:38+00:00,346.94,345.29999999999995,346.54333333333335,352.22,357.83666666666664,354.71999999999997,342.8566666666666,343.47999999999996,334.12750000000005,338.56142857142856,337.9633333333333,346.0625,342.89874999999995,331.29125,L8
2017-05-06 22:16:55+00:00,352.83500000000004,353.36,356.20500000000004,358.255,366.425,362.66499999999996,349.58,349.28,342.385,346.24,347.20666666666665,351.16,350.5333333333333,334.7066666666667,L8
2017-06-07 22:17:15+00:00,339.72,360.30499999999995,356.78499999999997,361.55,369.35,363.97,354.73,350.105,345.35,347.9066666666667,348.24333333333334,351.4266666666667,349.06,335.61,L8
2017-06-16 22:11:07+00:00,339.72,357.51666666666665,357.31,361.16,368.03999999999996,364.31666666666666,352.53,350.94666666666666,345.6166666666666,346.7775,348.745,351.5075,349.4975,335.0425,L8
2017-07-02 22:11:12+00:00,339.72,357.51666666666665,357.31,361.16,367.9475,364.355,352.1725,351.205,345.4125,346.242,348.53000000000003,352.15,350.762,335.728,L8
2017-07-09 22:17:23+00:00,339.72,357.51666666666665,357.31,361.16,367.9475,364.355,352.1725,351.205,345.4125,348.50499999999994,350.65333333333336,353.7133333333333,352.47166666666664,337.1716666666667,L8
2017-08-19 22:11:29+00:00,337.5366666666667,346.5425,357.31,353.6775,367.9475,355.714,347.306,344.13,341.024,342.30833333333334,344.5516666666667,347.73333333333335,347.0916666666667,336.17999999999995,L8
2017-11-30 22:17:44+00:00,337.7766666666667,342.1933333333334,358.07666666666665,354.02750000000003,367.82,355.554,347.49,343.772,340.714,342.1716666666666,345.26666666666665,347.9066666666667,347.48499999999996,335.96,L8
2018-02-18 22:17:22+00:00,341.1,,357.17,359.95,367.48,361.08,353.25,346.41,342.38,339.41,346.515,344.985,343.795,332.305,L8
2018-04-07 22:16:59+00:00,334.775,309.84,357.17,351.24,354.15,342.2,346.135,328.03,334.575,328.685,339.8566666666667,339.1933333333333,337.6433333333334,327.2866666666667,L8
2018-05-09 22:16:40+00:00,336.84999999999997,309.84,356.38,354.05,358.56666666666666,348.93,348.43333333333334,335.55333333333334,337.6433333333333,331.65333333333336,340.05,340.4125,338.6625,328.8725,L8
2018-05-25 22:16:28+00:00,334.3025,311.37,347.3033333333333,352.24,356.725,349.135,346.855,330.81,336.27,330.60249999999996,337.92400000000004,338.45,336.624,327.956,L8
2018-06-10 22:16:26+00:00,329.3075,310.0333333333333,336.26666666666665,348.4575,351.435,339.87,343.03499999999997,317.1825,329.965,318.47999999999996,331.36,332.21000000000004,331.336,322.40999999999997,L8
2018-06-26 22:16:36+00:00,328.88800000000003,311.21,335.2625,348.258,351.142,341.82,342.71799999999996,316.996,330.252,319.782,330.3883333333333,331.79,330.93833333333333,322.60499999999996,L8
2018-10-09 22:11:13+00:00,328.9975,311.6666666666667,335.2625,349.69,353.7225,346.44499999999994,343.6425,318.83250000000004,331.1225,320.23749999999995,334.18199999999996,329.11249999999995,336.106,327.654,L8
2019-01-04 22:17:27+00:00,352.3,361.21,359.43,360.48,369.4,365.23,354.3,351.27,346.73,338.14,354.63,347.56,355.105,343.07500000000005,L8
2019-02-05 22:17:21+00:00,352.3,361.21,359.43,360.48,369.4,365.23,354.3,351.27,346.73,354.815,358.91,352.065,355.21000000000004,343.27,L8
2019-03-25 22:17:09+00:00,352.3,361.21,359.43,360.48,369.4,365.23,354.3,351.27,346.73,347.34666666666664,352.8675,347.12999999999994,350.58000000000004,339.51250000000005,L8
2019-05-12 22:17:08+00:00,348.1,361.98,359.74,361.05,370.475,365.52,354.3,352.35,346.78499999999997,346.38,347.5825,346.945,343.9525,334.46250000000003,L8
2019-05-28 22:17:17+00:00,346.40333333333336,361.4633333333333,358.77666666666664,360.2366666666667,369.93333333333334,365.22,353.14,351.48333333333335,345.53,345.24,346.57,345.762,343.198,333.98400000000004,L8
2019-06-06 22:11:11+00:00,343.7925,361.4633333333333,358.77666666666664,351.5775,369.93333333333334,352.895,344.60999999999996,351.48333333333335,339.10749999999996,340.705,342.07166666666666,341.8616666666667,340.0183333333334,330.32,L8
2019-06-22 22:11:17+00:00,347.962,363.8675,360.27750000000003,351.5775,369.93333333333334,352.895,344.60999999999996,357.105,339.10749999999996,344.25428571428574,345.05571428571426,341.8616666666667,342.7785714285714,332.27714285714285,L8
2019-07-31 22:17:38+00:00,342.666,364.75333333333333,353.0375,343.64250000000004,362.68333333333334,347.3875,340.2166666666667,350.4175,333.87,342.8885714285715,343.1542857142857,338.59,340.34714285714284,330.8342857142857,L8
2019-09-26 22:11:45+00:00,342.666,364.75333333333333,353.0375,343.64250000000004,362.925,350.134,341.63,349.728,334.686,338.91333333333336,340.16,336.46000000000004,339.47499999999997,328.8066666666667,L8
2019-10-12 22:11:48+00:00,345.50666666666666,361.0075,353.986,346.564,363.096,351.63166666666666,342.27200000000005,349.33500000000004,335.03499999999997,338.2642857142857,339.75999999999993,337.40500000000003,339.4057142857142,329.03000000000003,L8
2019-11-04 22:17:58+00:00,344.9357142857143,360.578,354.4583333333333,349.195,364.09999999999997,353.3,344.16833333333335,349.1328571428572,336.31857142857143,338.55,339.8575,338.1671428571429,339.12375,329.31624999999997,L8
2019-11-20 22:17:54+00:00,345.74142857142857,359.686,354.29833333333335,349.41,363.4816666666666,353.21285714285716,345.8314285714286,349.25,336.2285714285714,338.27875,339.56125,337.89142857142855,339.295,329.315,L8
2019-12-22 22:17:51+00:00,343.496,356.4925,351.99799999999993,354.20400000000006,363.25833333333327,359.31333333333333,349.24499999999995,345.41499999999996,339.28,336.815,338.7583333333334,341.23333333333335,338.68,330.15000000000003,L8
2020-01-23 22:17:43+00:00,343.375,357.66999999999996,353.26666666666665,355.68,364.3942857142857,360.56714285714287,350.6585714285714,346.94428571428574,340.39285714285717,337.6871428571429,339.62857142857143,341.6857142857143,339.47999999999996,330.4742857142857,L8
2020-02-08 22:17:38+00:00,345.59833333333336,358.3,357.435,361.10999999999996,367.5228571428571,363.97428571428566,353.2085714285714,351.6242857142857,343.4714285714286,339.6185714285715,341.90714285714284,344.05999999999995,341.9971428571428,332.11,L8
2020-02-24 22:17:35+00:00,344.7357142857143,358.84285714285716,357.34285714285716,361.1685714285714,367.86125,364.36375,353.47249999999997,352.23375,343.93625,339.70250000000004,341.69124999999997,343.78749999999997,341.28499999999997,332.07375,L8
2020-03-11 22:17:28+00:00,348.40250000000003,359.64625,357.755,361.3025,364.58666666666664,364.99555555555554,354.2966666666667,352.35777777777776,344.4188888888889,339.8611111111111,341.1633333333333,343.4655555555555,340.86333333333334,331.6244444444444,L8
2020-03-27 22:17:20+00:00,347.37666666666667,359.5711111111111,356.9344444444444,361.19,365.09,365.4733333333333,355.52000000000004,353.48333333333335,345.6499999999999,339.9811111111111,340.74666666666667,343.22111111111116,339.9011111111111,331.9188888888889,L8
2020-04-28 22:17:04+00:00,345.835,360.79625,356.82874999999996,361.5575,365.25374999999997,366.2966666666667,357.3855555555555,354.4266666666666,347.1644444444444,340.90777777777777,341.80444444444447,343.82,340.15666666666664,332.1477777777778,L8
2020-06-08 22:11:00+00:00,345.9383333333333,361.53666666666663,356.4533333333333,361.20000000000005,364.1783333333333,366.88,358.1442857142857,355.38142857142856,347.75,344.22875,344.91249999999997,346.99625000000003,343.8275,334.70125,L8
