dates,nzd0515-0000,nzd0515-0001,nzd0515-0002,nzd0515-0003,nzd0515-0004,nzd0515-0005,nzd0515-0006,nzd0515-0007,nzd0515-0008,nzd0515-0009,nzd0515-0010,nzd0515-0011,nzd0515-0012,nzd0515-0013,nzd0515-0014,nzd0515-0015,nzd0515-0016,nzd0515-0017,nzd0515-0018,nzd0515-0019,nzd0515-0020,nzd0515-0021,nzd0515-0022,nzd0515-0023,nzd0515-0024,nzd0515-0025,nzd0515-0026,nzd0515-0027,nzd0515-0043,nzd0515-0044,nzd0515-0028,nzd0515-0029,nzd0515-0030,nzd0515-0031,nzd0515-0032,nzd0515-0033,nzd0515-0034,nzd0515-0035,nzd0515-0036,nzd0515-0037,nzd0515-0038,nzd0515-0039,nzd0515-0040,nzd0515-0041,nzd0515-0042,satname
2002-04-12 22:03:25+00:00,306.73,,306.23,295.02,299.96500000000003,296.85,301.59000000000003,314.36,321.58,320.02,293.11,278.57,303.06,268.92,289.96500000000003,310.92499999999995,308.39,312.775,324.82,319.45,326.3,308.67,321.65,318.77,303.45,294.57,288.42,267.44,270.91,280.07,275.72,313.385,316.83500000000004,318.45,315.45500000000004,303.735,272.16,273.26,297.52,320.34,359.18,357.16,345.86,320.76,,L7
2002-05-05 22:09:37+00:00,303.17,296.07,303.045,294.24,300.44,297.75,298.7366666666667,309.31333333333333,318.395,320.255,294.065,283.895,303.635,267.80333333333334,287.14000000000004,304.09,308.39,309.46666666666664,321.685,323.825,328.95000000000005,313.32000000000005,325.085,318.77,303.45,294.57,287.875,283.71500000000003,272.6,280.185,285.96500000000003,307.25,310.75,315.53,309.3966666666667,299.35999999999996,277.365,275.655,297.52,320.34,359.18,357.16,345.86,320.76,,L7
2002-05-14 22:03:19+00:00,306.47333333333336,296.07,303.045,295.94,300.83,298.96,299.0825,308.8275,318.395,322.40000000000003,294.6033333333333,283.895,303.635,267.80333333333334,287.14000000000004,304.09,308.39,309.46666666666664,321.685,323.84666666666664,330.0466666666667,318.2966666666667,325.085,318.77,303.45,294.57,287.875,283.71500000000003,274.76,283.7733333333333,290.2033333333333,306.7975,310.03499999999997,315.98,308.9575,299.1275,278.31333333333333,276.40333333333336,297.52,320.34,359.18,357.16,345.86,320.76,,L7
2002-06-15 22:03:07+00:00,303.955,296.95,302.3066666666667,293.90999999999997,299.16999999999996,298.192,296.964,306.174,317.15333333333336,321.3025,294.6033333333333,283.83666666666664,306.14,267.90250000000003,286.615,300.78,312.225,308.2475,325.16333333333336,322.8025,329.95500000000004,315.15500000000003,324.92,318.77,303.905,289.03999999999996,285.00333333333333,283.71500000000003,273.5475,283.8925,290.2033333333333,303.928,310.76599999999996,313.12399999999997,309.04200000000003,296.816,279.855,276.40333333333336,297.52,320.34,359.18,357.16,345.86,320.76,,L7
2002-06-22 22:09:15+00:00,306.002,302.84999999999997,302.3066666666667,294.09,300.31666666666666,298.24333333333334,298.375,308.33666666666664,319.5775,320.69,294.6033333333333,287.015,306.14,268.148,287.82,299.492,315.70666666666665,307.62199999999996,328.22249999999997,323.366,329.12,315.36400000000003,322.22249999999997,318.77,303.1366666666667,296.06,287.9075,283.71500000000003,275.308,285.242,290.2033333333333,303.76666666666665,311.56666666666666,313.22666666666663,308.255,295.3433333333333,280.804,276.4975,297.52,296.83,340.81333333333333,328.13,317.92,296.24,273.19,L7
2002-09-10 22:08:43+00:00,304.555,303.2525,302.3066666666667,293.87333333333333,298.0783333333333,296.685,296.3183333333333,306.31666666666666,319.5775,318.25333333333333,292.72249999999997,286.324,302.48,266.462,285.706,290.394,311.5075,304.474,326.354,322.49666666666667,326.4916666666667,313.79833333333335,321.21999999999997,318.77,303.1366666666667,295.305,286.414,277.5733333333333,275.308,285.242,290.1775,297.2266666666667,304.8983333333333,307.47333333333336,301.02833333333336,288.9683333333333,279.055,276.4975,,273.32,304.08,299.1,289.98,271.72,273.19,L7
2003-02-01 22:09:21+00:00,297.32,304.46,,292.79,308.19,292.21,312.67,321.975,336.58,306.07,287.08,314.91499999999996,291.5,300.405,282.01,284.35,316.59000000000003,301.79,318.88,318.15,313.35,306.48,329.67499999999995,,,293.04,280.44,265.29,,,290.1,292.04,293.71,299.07,289.95,283.34,270.31,,,,,,,,,L7
2003-08-13 21:51:32+00:00,,,,,,334.72,330.99,,,,330.85,328.7,,308.45,314.7,331.57,,,,,,339.31,,,,,,305.26,303.36,,302.76,,331.71,338.24,332.66,318.25,317.87,300.59,286.17,284.18,326.53,322.74,306.34,284.86,283.76,L5
2003-08-29 21:51:49+00:00,,,,,,330.55,330.99,,,,336.245,327.985,,313.99,319.35,326.755,,,,,,338.485,,,,,314.2,303.775,300.18,304.37,301.63,,331.71,338.24,332.66,320.345,313.975,298.17499999999995,285.385,279.22,324.65999999999997,323.66499999999996,307.17999999999995,280.81,286.03499999999997,L5
2003-10-07 21:58:35+00:00,,,,,,330.55,330.99,,,351.46,334.53000000000003,323.1133333333333,321.01,310.3,314.84,323.84666666666664,331.63,338.07,355.9,360.98,357.17,339.95666666666665,353.31,,332.94,,312.12,302.5466666666667,297.59,305.64,296.21999999999997,320.25,329.91999999999996,331.96000000000004,329.265,316.8433333333333,312.16333333333336,298.96666666666664,287.7866666666667,280.26666666666665,323.73333333333335,323.1166666666666,305.3433333333333,280.8433333333333,286.03499999999997,L5
2003-11-17 21:52:57+00:00,,,,,,330.55,330.99,,,351.46,334.53000000000003,323.1133333333333,321.01,317.3175,314.84,323.84666666666664,331.63,338.07,355.9,360.98,357.17,339.95666666666665,353.31,,332.94,,312.12,302.5466666666667,305.09000000000003,316.0466666666667,296.21999999999997,320.25,329.91999999999996,331.96000000000004,329.265,320.895,314.705,303.7975,291.845,285.23,330.885,332.1625,315.0375,291.58000000000004,297.33666666666664,L5
2003-12-26 21:59:30+00:00,,,,,,330.55,330.99,,,351.46,334.53000000000003,322.305,321.01,314.152,314.84,323.84666666666664,331.63,338.07,355.9,360.98,357.17,341.2875,353.31,,332.94,,312.12,303.955,303.872,313.4275,296.15999999999997,320.25,329.91999999999996,331.8233333333333,330.2033333333333,320.895,314.705,308.018,296.02200000000005,290.54,334.618,335.178,314.116,290.816,295.40250000000003,L5
2004-01-27 21:59:38+00:00,,,,,,330.55,335.66499999999996,337.57,,351.46,334.53000000000003,322.305,321.01,314.152,314.84,323.84666666666664,331.63,338.07,355.9,360.98,357.17,341.2875,353.31,,332.94,,312.12,303.955,303.872,313.4275,296.15999999999997,320.25,329.91999999999996,331.8233333333333,330.2033333333333,320.895,314.705,308.018,296.02200000000005,290.54,334.618,335.178,314.116,290.816,295.40250000000003,L5
2004-03-31 21:59:59+00:00,,,,,,,340.34,337.57,,351.46,331.1,316.625,321.01,314.26,305.82,318.03,331.63,338.07,355.9,360.98,357.17,344.09000000000003,353.31,,332.94,,310.04,304.135,309.2025,316.44666666666666,301.1766666666667,320.25,328.13,328.615,328.975,321.44499999999994,324.00666666666666,322.2475,307.365,305.26,343.39250000000004,347.04,327.6175,301.7875,308.8066666666667,L5
2004-04-25 21:54:35+00:00,321.68,,,313.6,312.99,314.17,325.26,334.21500000000003,329.86,334.19,323.62,317.73,323.68,312.3433333333333,309.89,317.36,326.99,309.17,332.97,342.75,351.35,341.05499999999995,336.79,335.1,314.39,308.53,294.48,298.64,314.79999999999995,321.21500000000003,309.065,,,331.55,332.08,333.05,331.74,329.47999999999996,312.29,312.8933333333334,350.56333333333333,355.38000000000005,336.26666666666665,308.74666666666667,308.8066666666667,L5
2004-05-18 22:01:26+00:00,321.68,,,317.32500000000005,320.255,317.20500000000004,326.51,337.0566666666667,329.86,334.19,328.555,322.01,324.595,303.99,313.9,322.995,331.53999999999996,326.495,343.1,350.27,357.88,340.6166666666666,345.065,335.1,314.39,315.71,306.71500000000003,300.2866666666667,306.71666666666664,308.97,306.83,333.94,334.34,333.365,333.77,323.41,328.41999999999996,325.71,308.67333333333335,311.87999999999994,345.77666666666664,346.93666666666667,327.1933333333333,299.73,299.27,L5
2004-06-12 21:55:59+00:00,321.68,,,317.32500000000005,320.255,317.20500000000004,326.51,337.0566666666667,329.86,334.19,328.555,322.01,324.595,303.99,313.9,310.48333333333335,322.85999999999996,315.4166666666667,333.59666666666664,333.1066666666666,357.88,340.6166666666666,345.065,335.1,314.39,315.71,306.71500000000003,300.2866666666667,306.71666666666664,308.97,306.83,333.94,334.34,333.365,333.77,323.41,328.41999999999996,325.71,308.67333333333335,311.87999999999994,345.77666666666664,346.93666666666667,327.1933333333333,299.73,299.27,L5
2004-07-30 21:57:15+00:00,321.68,,,317.32500000000005,320.255,317.20500000000004,319.595,336.80000000000007,329.86,334.19,328.555,327.1466666666667,324.595,311.06666666666666,316.72333333333336,310.48333333333335,322.85999999999996,315.4166666666667,333.59666666666664,333.1066666666666,357.88,342.91333333333336,345.065,335.1,314.39,318.24333333333334,310.51,302.3466666666667,308.6466666666667,320.37,310.59666666666664,333.94,338.37,338.605,338.395,324.07500000000005,324.36999999999995,319.49333333333334,300.8866666666667,306.46999999999997,340.83,343.1766666666667,333.78666666666663,302.84666666666664,300.1066666666666,L5
2004-10-18 21:59:11+00:00,321.68,,,317.32500000000005,320.255,317.20500000000004,319.595,336.80000000000007,329.86,334.19,327.8566666666666,327.7175,324.595,311.475,315.3375,310.48333333333335,322.85999999999996,315.4166666666667,333.59666666666664,333.1066666666666,357.88,342.91333333333336,345.065,335.1,314.39,318.24333333333334,312.5925,302.3466666666667,304.46333333333337,318.53000000000003,302.49333333333334,333.94,338.37,338.605,339.05,324.59,316.6766666666667,308.2266666666667,294.3233333333333,294.25,335.91333333333336,334.89000000000004,320.0233333333333,295.50333333333333,292.9766666666667,L5
2005-01-13 22:06:52+00:00,,,,,,,,,,,326.46,332.35999999999996,,317.71000000000004,316.775,,,,,,,345.24,,,,323.31,322.8233333333333,318.635,305.02500000000003,321.61,307.9733333333333,,336.0,342.03,340.845,325.17999999999995,317.16999999999996,308.85,294.9,292.83500000000004,334.88,335.35,321.58500000000004,294.885,293.80000000000007,L5
2005-02-14 22:07:21+00:00,,,,,,,,,,,326.46,329.43,,312.7,311.18,,,,,,,338.31,,,,,325.18499999999995,322.91,305.26,314.85,308.32,,329.6,,340.36,325.62,318.07,311.45,300.43,290.12,347.21000000000004,334.74,312.96,314.53,316.645,L5
2005-05-14 22:01:54+00:00,273.87,291.65,300.12,280.55,283.64,,,,301.95,294.37,,280.14,275.23,,282.1,292.67,311.05,311.87,324.26,322.11,325.67,324.65,317.72,,290.6,284.25,331.53,322.91,,,318.8,292.0,312.185,303.96,,294.26,283.07,272.73,,,359.37,,,336.4,337.8,L5
2005-06-15 22:02:10+00:00,288.745,298.615,310.435,289.53999999999996,287.225,,,,308.41499999999996,302.53499999999997,,287.395,287.07000000000005,,287.08500000000004,300.415,314.405,315.675,328.565,325.36,331.92,321.15333333333336,323.83000000000004,,296.015,288.875,309.52,301.645,273.93,282.18,318.8,297.45500000000004,308.44,311.78499999999997,,301.025,289.185,277.55,,,359.37,,,336.4,337.8,L5
2005-06-22 22:08:22+00:00,288.745,298.615,310.435,289.53999999999996,287.225,329.56,332.41,,308.41499999999996,302.53499999999997,329.48,287.395,287.07000000000005,323.65,287.08500000000004,300.415,314.405,315.675,328.565,325.36,331.92,326.605,323.83000000000004,,296.015,288.875,309.52,301.645,295.68,303.045,322.21500000000003,297.45500000000004,315.98,324.88666666666666,345.58,309.54,296.76,288.65333333333336,295.06,295.54,348.405,338.9,324.16,319.24,319.82500000000005,L5
2005-08-09 22:08:46+00:00,288.745,298.615,310.435,289.53999999999996,287.225,325.485,330.135,,308.41499999999996,302.53499999999997,326.915,300.09999999999997,287.07000000000005,317.355,300.37333333333333,311.06333333333333,314.405,324.19,328.565,325.36,331.92,326.2025,323.83000000000004,,296.015,288.875,301.13,280.38,301.20666666666665,308.14000000000004,316.06,310.54,319.6475,329.78,342.835,309.97,298.5125,289.475,290.41499999999996,286.865,340.8,329.775,317.79,311.91333333333336,311.33666666666664,L5
2005-08-25 22:08:52+00:00,288.745,298.615,310.435,289.53999999999996,287.225,325.485,330.135,,308.41499999999996,302.53499999999997,326.915,300.09999999999997,287.07000000000005,317.355,300.37333333333333,311.06333333333333,314.405,324.19,328.565,325.36,331.92,326.2025,323.83000000000004,,296.015,288.875,301.13,280.38,307.48,314.66,318.6666666666667,310.54,324.35,333.544,342.835,314.678,298.5125,294.678,296.3933333333334,296.17,336.5566666666667,334.22666666666663,323.47333333333336,304.77,301.2866666666667,L5
2005-09-10 22:08:55+00:00,288.745,298.615,310.435,289.53999999999996,300.4166666666667,324.93666666666667,330.135,,308.41499999999996,302.53499999999997,329.2366666666667,306.6925,301.3,314.41333333333336,304.5125,315.5375,314.405,324.19,328.565,332.61333333333334,331.92,327.83000000000004,323.83000000000004,,296.015,288.875,307.40333333333336,295.805,306.662,314.494,313.6,315.90999999999997,325.95666666666665,334.105,337.8233333333333,313.4166666666667,299.35,295.29,292.79,290.5675,331.57,333.6475,320.75,301.15250000000003,298.8075,L5
2005-11-06 22:02:46+00:00,288.745,298.615,310.435,289.53999999999996,300.4166666666667,324.93666666666667,330.135,,308.41499999999996,302.53499999999997,329.2366666666667,306.6925,301.3,314.41333333333336,304.5125,315.5375,314.405,324.19,328.565,332.61333333333334,331.92,327.83000000000004,323.83000000000004,,296.015,288.875,307.40333333333336,295.805,306.662,314.494,313.6,315.90999999999997,326.8728571428572,333.27714285714285,337.965,315.8771428571428,303.87166666666667,298.74142857142857,296.036,293.21,333.71,334.168,320.75,301.15250000000003,298.8075,L5
2006-02-17 22:11:22+00:00,,,,,326.8,325.065,332.98,338.32,348.31,344.96,334.575,328.255,332.34000000000003,311.32,321.83000000000004,328.96,,,,347.12,,340.825,347.96,,330.86,,321.73,315.01,312.22333333333336,321.7033333333333,309.8833333333333,335.29499999999996,337.3575,339.1,334.6666666666667,325.43,316.4466666666667,311.4125,299.29,295.9025,334.835,337.815,322.65,301.47333333333336,298.45,L5
2006-04-15 22:06:18+00:00,,,,,,326.555,333.765,338.32,348.31,344.96,336.34000000000003,331.07000000000005,333.165,315.85,325.395,,,,,,,345.90999999999997,347.96,,330.86,,323.51,317.765,305.90999999999997,317.85,308.975,338.43,337.8966666666667,337.1066666666666,338.00333333333333,329.35999999999996,322.5266666666667,314.89000000000004,301.77,296.4633333333333,337.5,337.9566666666667,321.745,297.59,295.67499999999995,L5
2006-06-25 22:13:31+00:00,,,,,,326.555,334.31666666666666,338.32,348.31,344.96,336.33666666666664,333.3666666666667,336.08666666666664,314.7633333333333,325.91,343.03,354.31,,,,,345.00333333333333,347.96,,329.935,323.27,327.17499999999995,318.05,305.90999999999997,319.67,313.63,339.7366666666667,340.98,342.6166666666666,337.59666666666664,326.06,320.05333333333334,313.78000000000003,297.97666666666663,294.82666666666665,334.21333333333337,337.16333333333336,324.5333333333333,304.03999999999996,295.67499999999995,L5
2006-07-27 22:13:58+00:00,,,,,,326.555,334.31666666666666,338.32,348.31,344.96,336.33666666666664,333.3666666666667,336.08666666666664,315.0725,325.91,335.92999999999995,354.31,,,,,347.245,347.96,,329.935,323.27,327.17499999999995,318.05,306.58,320.6175,313.5575,339.7366666666667,340.56,339.87,336.46999999999997,323.525,318.46500000000003,313.41,297.60749999999996,293.89,333.6325,336.62,324.97749999999996,304.27,297.05333333333334,L5
2006-08-05 22:07:55+00:00,,,,,,326.555,334.20000000000005,338.32,348.31,344.96,336.33666666666664,333.445,336.08666666666664,316.614,325.91,335.20666666666665,354.31,,,,,347.834,347.96,,329.935,323.27,325.84,317.39,306.4625,320.474,313.052,339.265,339.966,341.058,336.678,325.06,319.294,314.548,298.058,295.71999999999997,334.336,338.326,324.454,302.572,297.475,L5
2006-08-28 22:14:23+00:00,,,,,,321.455,330.9875,331.99,,340.96,332.6566666666667,329.46000000000004,338.32666666666665,317.29,324.87333333333333,333.25,354.31,,,356.85,350.12,344.992,333.25,,322.96500000000003,318.15999999999997,319.39000000000004,315.795,306.53499999999997,321.198,312.996,339.26750000000004,338.744,340.41,335.154,323.414,313.944,310.28600000000006,295.528,292.15600000000006,330.322,333.666,320.56399999999996,301.34000000000003,297.385,L5
2006-10-08 22:08:40+00:00,,,,,,321.455,330.9875,331.99,,340.96,332.6566666666667,329.46000000000004,338.32666666666665,315.925,320.2825,333.25,354.31,,,356.85,350.12,345.99166666666673,333.25,,322.96500000000003,318.15999999999997,319.39000000000004,314.534,304.864,321.198,311.3883333333333,337.932,337.9066666666667,339.6383333333333,334.195,322.6166666666667,315.3666666666667,311.2366666666667,296.84833333333336,293.4216666666667,331.9016666666667,333.53000000000003,319.37833333333333,297.9433333333333,293.32800000000003,L5
2006-11-25 22:09:07+00:00,,,,,,316.09,329.8,331.99,,340.96,330.28,325.13,341.785,312.74499999999995,319.02333333333337,333.25,354.31,,,356.85,350.12,346.28800000000007,333.25,,322.96500000000003,318.15999999999997,319.39000000000004,313.3,307.098,322.856,309.01666666666665,339.14,338.36333333333334,340.5466666666667,334.92833333333334,324.15333333333336,316.44,312.27833333333336,295.76166666666666,291.5333333333333,330.245,331.08166666666665,317.12666666666667,296.7416666666667,292.538,L5
2007-01-03 22:15:37+00:00,331.63,,,,,325.30999999999995,326.99,331.99,,340.96,332.03499999999997,320.85333333333335,341.64,311.13,315.06500000000005,327.3775,,,,356.85,350.12,347.06250000000006,333.25,,316.92,313.05,313.6650000000001,311.96999999999997,307.098,322.7425,306.23199999999997,338.3375,337.712,339.688,334.47999999999996,324.836,317.96166666666664,313.0033333333334,297.3333333333333,292.44166666666666,331.84166666666664,332.6616666666667,314.53000000000003,292.702,292.538,L5
2009-01-17 21:59:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.59,366.43,,,,L5
2011-03-12 22:04:31+00:00,,,,,,,,,,,334.18,329.84,329.93,313.84,323.23,335.22,342.84,,,,,339.8,,,,,314.71,309.44,,,296.72,331.25,327.54,337.3,330.54,317.97,312.41,307.05,295.76,291.24,336.77,336.06,316.19,297.23,296.05,L5
2013-05-11 22:22:42+00:00,312.15,310.33,316.22,302.3,307.7,315.62,310.29,321.92,327.76,323.34,315.13,314.3,311.52,289.69,304.6,310.27,321.59,315.52,334.89,326.48,332.46,315.28,331.15,,,301.26,291.86,281.24,300.29,298.55,293.19,306.6,308.52,323.77,302.9,294.52,293.44,285.9,283.27,314.02,321.46,325.78,311.57,295.94,295.07,L8
2013-06-28 22:22:44+00:00,314.69,310.33,316.22,301.385,314.72,316.45500000000004,309.57000000000005,325.64,329.95,325.885,319.43,316.19,315.735,293.78499999999997,306.655,313.765,321.59,315.52,334.99,327.72,334.62,315.28,331.15,,,306.055,292.3,280.47,296.81,299.435,293.19,311.66,309.225,323.77,304.775,299.89,298.565,288.29499999999996,282.59000000000003,304.125,323.84000000000003,324.725,312.03,295.075,294.67499999999995,L8
2013-07-23 22:16:34+00:00,314.69,309.58,314.725,301.5266666666667,312.1933333333333,315.06,310.62000000000006,324.62333333333333,329.00666666666666,324.5466666666667,318.62333333333333,313.83,314.06666666666666,291.8333333333333,305.00333333333333,311.89,322.11,313.49,333.59666666666664,326.93333333333334,332.74666666666667,313.7,331.15,,,303.5233333333333,291.3866666666667,278.44666666666666,295.26,299.59999999999997,293.35,309.91,307.77666666666664,321.49,304.0833333333333,299.43333333333334,297.08666666666664,285.7,278.99666666666667,298.54,323.2,323.98,310.34666666666664,292.2733333333333,293.57666666666665,L8
2013-09-25 22:16:28+00:00,303.12,301.69666666666666,302.5833333333333,296.4725,303.2775,307.3425,303.59250000000003,316.46000000000004,322.935,319.095,312.11,313.83,314.06666666666666,291.8333333333333,305.00333333333333,311.89,322.11,313.49,333.59666666666664,318.525,332.74666666666667,306.6433333333333,320.28999999999996,295.37,288.63,303.5233333333333,291.3866666666667,278.44666666666666,295.26,299.59999999999997,293.35,309.91,307.77666666666664,321.49,304.0833333333333,299.43333333333334,297.08666666666664,285.7,278.99666666666667,298.54,323.2,323.98,310.34666666666664,292.2733333333333,293.57666666666665,L8
2013-10-02 22:22:40+00:00,304.72,303.8775,304.9925,297.412,304.13,308.136,305.048,316.90999999999997,323.11800000000005,319.35,312.348,312.14,313.0,291.265,303.78499999999997,311.0225,320.27666666666664,314.07,332.6425,319.534,331.255,307.465,322.3066666666667,295.37,288.63,303.5233333333333,291.485,278.5,295.20500000000004,300.6075,292.6566666666667,308.56,306.77,319.46666666666664,304.06,297.565,295.3375,285.46999999999997,277.5075,295.1125,321.77,323.005,309.255,291.77,292.66999999999996,L8
2013-11-19 22:22:25+00:00,302.2433333333334,301.7266666666667,301.25,297.16,303.68999999999994,307.518,305.28000000000003,316.368,321.938,318.7,312.034,310.9925,312.2525,291.385,302.90999999999997,310.755,317.75,314.07,330.3425,318.988,330.78999999999996,307.0175,319.74,309.135,295.265,303.56666666666666,292.3225,279.8925,294.345,300.8675,292.7833333333333,308.78000000000003,305.5625,315.92333333333335,303.8425,297.04999999999995,295.315,285.5,275.505,289.0025,321.655,321.745,308.17,291.0125,291.78,L8
2013-12-30 22:16:01+00:00,299.24333333333334,304.09250000000003,304.29,297.37600000000003,300.57,306.262,305.63800000000003,314.58000000000004,320.30400000000003,317.1,310.41600000000005,308.565,309.64,289.66,301.135,308.6625,318.53000000000003,314.6875,328.2625,318.384,329.885,308.18600000000004,321.4075,309.135,299.23333333333335,300.9066666666667,292.87,282.40749999999997,296.0475,300.8875,293.465,306.1375,305.905,317.5025,302.9525,297.53749999999997,293.745,286.335,274.41999999999996,290.1725,321.345,321.72749999999996,307.87750000000005,291.3375,291.7425,L8
