dates,satname,nzd0056-0000,nzd0056-0001,nzd0056-0002,nzd0056-0003,nzd0056-0004,nzd0056-0005
2014-12-01 22:12:00.318000,L8,338.85,277.87,282.38,278.80,173.84,212.95
2015-01-02 22:11:27.004000,L8,336.14,282.87,287.30,280.00,176.42,216.82
2015-01-02 22:11:50.958000,L8,,,,,149.13,198.91
2015-01-25 22:17:32.812000,L8,346.57,324.44,321.53,319.71,293.04,238.44
2015-02-19 22:11:13.759000,L8,316.42,274.52,284.15,272.58,171.89,213.96
2015-04-24 22:10:44.446000,L8,321.18,271.29,277.33,264.18,,
2015-04-24 22:11:08.401000,L8,321.69,272.71,278.99,265.94,,
2015-05-10 22:10:28.533000,L8,330.24,279.17,281.35,272.80,163.54,211.87
2015-05-10 22:10:52.487000,L8,330.53,279.68,281.75,274.39,164.08,212.57
2015-06-11 22:10:40.593000,L8,342.94,278.13,281.21,230.02,,
2015-06-27 22:10:46.339000,L8,344.15,285.98,288.63,285.63,175.66,215.50
2015-06-27 22:11:10.298000,L8,324.39,269.70,272.67,200.61,164.34,206.22
2015-07-29 22:11:01.897000,L8,340.86,280.39,284.48,181.72,168.74,214.08
2015-07-29 22:11:25.856000,L8,342.30,282.48,286.04,284.40,169.66,215.17
2015-08-14 22:11:07.472000,L8,,,,,,194.61
2015-08-14 22:11:31.426000,L8,322.78,273.38,276.89,269.60,161.63,207.94
2015-12-20 22:11:33.546000,L8,340.51,277.89,288.90,282.48,169.47,214.10
2015-12-20 22:11:57.501000,L8,340.98,278.32,289.48,282.96,169.56,214.31
2016-03-25 22:11:08.402000,L8,292.61,233.12,,,156.34,200.80
2016-03-25 22:11:32.353000,L8,310.20,279.96,291.81,281.37,174.34,214.15
2016-04-01 22:17:14.685000,L8,,282.13,284.62,255.48,,
2016-04-26 22:11:21.230000,L8,336.88,279.05,289.19,280.86,169.55,211.23
2016-05-12 22:10:56.720000,L8,322.44,268.08,,,163.80,207.46
2016-05-12 22:11:20.683000,L8,321.71,267.04,,,163.00,206.67
2016-05-28 22:11:03.859000,L8,281.77,,,,,
2016-06-13 22:11:06.720000,L8,354.40,285.25,293.47,181.62,174.13,218.94
2016-06-13 22:11:30.674000,L8,354.19,285.69,293.34,285.10,175.53,218.69
2016-06-29 22:11:15.136000,L8,,,,,167.43,206.06
2016-06-29 22:11:39.087000,L8,,,,,163.20,203.39
2016-07-15 22:11:22.376000,L8,306.37,266.79,272.76,262.72,159.52,207.73
2016-07-15 22:11:46.335000,L8,346.85,292.61,297.83,295.85,177.74,221.35
2016-08-07 22:17:37.552000,L8,313.32,283.59,288.22,263.26,,
2016-08-16 22:11:29.744000,L8,343.40,286.49,297.25,286.45,169.74,217.02
2016-08-16 22:11:53.694000,L8,344.19,288.55,299.10,288.11,170.49,217.91
2016-09-01 22:11:36.389000,L8,327.09,271.09,269.45,,,
2016-09-24 22:17:49.840000,L8,296.06,262.36,,,,
2016-10-19 22:11:45.519000,L8,297.19,266.18,272.89,262.74,162.29,201.18
2016-11-20 22:11:45.458000,L8,333.52,291.40,296.29,295.23,178.70,243.84
2016-11-20 22:12:09.409000,L8,333.11,290.16,294.75,293.90,177.40,219.79
2017-01-30 22:17:38.957000,L8,339.53,293.02,299.76,186.44,177.03,210.65
2017-02-24 22:11:42.029000,L8,281.67,222.87,,,152.83,200.19
2017-03-03 22:17:25.727000,L8,342.89,294.29,300.41,290.34,176.71,211.59
2017-03-19 22:17:15.956000,L8,355.87,297.58,301.22,291.70,180.34,216.18
2017-04-20 22:16:59.468000,L8,358.12,302.27,305.75,294.29,181.25,217.88
2017-07-02 22:11:12.012000,L8,337.84,294.19,302.47,292.12,182.94,229.88
2017-08-19 22:11:29.174000,L8,325.56,272.13,274.93,260.43,,205.08
2017-08-19 22:11:53.133000,L8,345.36,304.45,322.28,297.98,178.85,219.11
2017-09-04 22:11:31.619000,L8,345.19,312.91,330.93,290.45,166.67,214.40
2017-09-04 22:11:55.578000,L8,345.13,312.53,330.98,290.31,166.79,214.41
2017-11-30 22:17:44.511000,L8,347.59,296.63,300.62,293.01,180.99,217.38
2018-01-10 22:11:30.163000,L8,336.94,280.69,288.78,282.41,180.94,215.87
2018-01-10 22:11:54.118000,L8,336.91,280.40,288.58,282.07,180.40,215.29
2018-01-26 22:11:21.264000,L8,332.72,279.75,290.09,187.73,170.21,216.45
2018-01-26 22:11:45.215000,L8,333.89,281.48,291.92,285.76,170.87,217.44
2018-02-11 22:11:38.494000,L8,241.30,260.64,270.00,253.89,,
2018-02-18 22:17:22.771000,L8,336.40,305.77,308.51,296.64,176.17,211.74
2018-03-31 22:10:51.947000,L8,,,,,146.83,203.46
2018-03-31 22:11:15.901000,L8,325.91,288.72,302.82,296.09,288.47,245.50
2018-05-09 22:16:40.331000,L8,369.19,304.50,304.82,297.16,183.99,221.15
2018-05-18 22:10:23.040000,L8,342.98,290.73,289.78,283.05,177.07,219.64
2018-05-25 22:16:28.178000,L8,369.64,307.33,311.98,303.25,188.01,223.43
2018-06-03 22:10:11.794000,L8,297.26,251.18,258.05,,144.34,203.25
2018-07-05 22:10:30.841000,L8,320.40,269.76,275.42,267.89,150.72,207.08
2018-07-05 22:10:54.795000,L8,300.57,265.67,269.07,229.98,145.39,204.01
2018-08-06 22:10:46.333000,L8,247.40,,,,147.67,204.24
2018-08-06 22:11:10.291000,L8,241.66,,,,147.76,204.87
2018-09-07 22:11:00.442000,L8,341.03,280.89,289.10,288.06,169.61,215.76
2018-09-07 22:11:24.397000,L8,341.95,283.30,290.48,289.19,170.62,216.60
2018-10-09 22:11:13.339000,L8,327.49,281.96,291.05,292.08,173.86,218.59
2018-10-25 22:11:18.588000,L8,336.96,301.35,301.58,287.11,170.88,216.53
2018-10-25 22:11:42.546000,L8,331.19,291.10,296.13,278.57,164.89,208.76
2018-12-19 22:17:28.292000,L8,348.85,297.88,300.32,295.24,174.23,214.98
2019-01-04 22:17:27.803000,L8,348.15,297.81,300.78,293.50,173.49,216.05
2019-02-05 22:17:21.574000,L8,340.89,290.83,291.51,284.22,165.24,209.87
2019-02-14 22:11:09.519000,L8,337.07,284.72,295.83,288.80,166.05,217.17
2019-02-14 22:11:33.473000,L8,333.35,279.95,287.45,283.38,159.98,214.41
2019-03-02 22:11:05.349000,L8,340.82,280.53,290.95,178.47,166.07,217.47
2019-03-02 22:11:29.304000,L8,341.18,281.15,291.31,285.04,165.57,217.52
2019-03-25 22:17:09.739000,L8,347.15,299.62,302.18,294.92,174.37,214.00
2019-05-05 22:10:53.012000,L8,,,,,,202.36
2019-05-21 22:11:27.314000,L8,335.70,292.54,303.26,295.70,169.21,237.83
2019-06-06 22:11:11.322000,L8,302.07,266.62,262.45,,,
2019-06-06 22:11:35.277000,L8,299.58,264.62,259.47,,,
2019-06-22 22:11:17.033000,L8,314.40,276.47,273.28,265.07,157.94,210.08
2019-06-22 22:11:40.996000,L8,313.39,275.93,272.74,263.96,157.72,209.88
2019-07-08 22:11:20.766000,L8,339.25,295.38,296.27,174.62,191.45,247.43
2019-07-08 22:11:44.725000,L8,340.27,298.61,298.32,293.49,197.36,248.95
2019-07-24 22:11:25.033000,L8,,,,,146.84,196.97
2019-07-24 22:11:48.987000,L8,,,,,146.65,196.96
2019-08-25 22:11:35.797000,L8,312.47,277.72,283.02,282.19,172.25,193.19
2019-09-26 22:11:45.238000,L8,299.29,265.47,268.65,264.78,160.50,203.13
2019-11-20 22:17:54.950000,L8,341.77,290.90,259.74,,,
2019-11-29 22:11:44.191000,L8,316.59,301.57,313.11,171.58,174.91,219.29
2019-12-06 22:17:54.623000,L8,263.77,290.99,293.50,288.61,112.40,209.28
2019-12-22 22:17:51.823000,L8,,310.64,303.60,296.79,169.53,212.90
2019-12-31 22:11:38.231000,L8,319.60,282.89,289.61,292.52,168.51,215.11
2020-01-16 22:11:35.087000,L8,329.59,291.08,297.58,302.79,167.17,216.86
2020-01-16 22:11:59.041000,L8,309.18,278.94,279.55,285.51,,
2020-02-01 22:11:29.826000,L8,330.59,282.37,291.58,293.20,169.31,217.60
2020-02-01 22:11:53.781000,L8,330.58,282.30,291.70,293.01,168.91,217.36
2020-02-17 22:11:26.315000,L8,330.86,283.52,287.30,292.72,167.11,215.02
2020-02-24 22:17:35.189000,L8,340.76,300.87,303.39,203.13,272.80,214.65
2020-03-11 22:17:28.877000,L8,325.79,288.80,289.38,274.51,,
2020-03-27 22:17:20.128000,L8,302.91,227.48,,,155.14,194.69
2020-04-21 22:10:57.868000,L8,325.85,285.78,300.21,291.22,173.39,217.80
2020-04-21 22:11:21.823000,L8,298.13,267.46,271.94,258.30,157.06,202.70
2020-05-07 22:11:12.613000,L8,337.97,290.66,306.57,291.80,176.12,217.71
2020-06-08 22:11:00.065000,L8,335.37,295.18,314.74,306.36,182.60,240.31
2020-06-08 22:11:24.028000,L8,335.64,295.28,316.53,306.64,289.05,240.66
2020-07-10 22:11:15.773000,L8,335.78,297.28,315.32,307.11,261.71,271.30
2020-07-10 22:11:39.723000,L8,297.88,269.91,266.48,260.98,157.06,202.20
2020-07-26 22:11:44.648000,L8,336.20,293.37,303.91,297.20,180.67,218.24
2020-09-12 22:11:38.984000,L8,336.22,281.29,288.19,291.54,170.35,216.70
2020-09-28 22:11:43.377000,L8,310.87,267.85,277.50,268.10,162.06,207.06
2020-10-14 22:12:09.092000,L8,331.02,289.94,301.60,310.58,,304.65
2021-01-02 22:11:41.110000,L8,342.42,289.79,296.61,297.01,167.70,214.42
2021-01-25 22:17:44.203000,L8,359.32,301.45,307.54,300.67,179.86,223.73
2021-02-03 22:11:56.237000,L8,337.75,301.42,317.59,320.72,326.93,252.82
2021-02-19 22:11:27.994000,L8,329.33,280.72,291.87,290.63,172.17,215.08
2021-02-19 22:11:51.945000,L8,328.46,280.26,291.05,289.74,171.45,214.38
2021-02-26 22:17:35.944000,L8,347.80,300.51,301.02,299.18,175.70,215.95
2021-03-14 22:17:26.977000,L8,,,,,163.88,198.55
2021-03-23 22:11:13.381000,L8,334.11,281.99,292.66,288.68,170.33,214.15
2021-03-23 22:11:37.336000,L8,333.85,282.60,293.69,289.56,171.28,215.12
2021-04-15 22:17:16.883000,L8,341.63,298.26,299.45,292.79,,
2021-04-24 22:11:01.432000,L8,302.66,268.31,272.09,254.38,,
2021-04-24 22:11:25.382000,L8,336.00,286.92,293.25,290.76,,
2021-05-26 22:11:07.110000,L8,,,,,152.53,198.22
2021-05-26 22:11:31.065000,L8,317.25,295.76,307.14,296.14,184.67,222.41
2021-07-13 22:11:43.513000,L8,348.14,286.00,291.71,293.56,169.30,213.67
2021-10-01 22:11:46.773000,L8,333.27,281.67,288.12,293.58,168.88,211.26
2021-10-01 22:12:10.732000,L8,337.53,287.26,294.55,297.70,267.78,214.81
2021-10-17 22:12:14.625000,L8,333.02,285.47,312.50,274.37,183.73,202.23
2021-11-18 22:11:44.821000,L8,330.84,286.89,294.18,294.28,170.84,213.78
2021-11-18 22:12:08.776000,L8,328.65,282.27,290.14,291.30,169.51,212.15
2021-11-25 22:17:57.047000,L8,304.34,279.86,276.46,,,
2022-01-21 22:11:35.958000,L8,330.18,291.16,302.18,118.25,181.48,237.53
2022-01-21 22:11:59.917000,L8,331.40,291.50,301.41,296.63,287.11,236.12
2022-02-13 22:17:40.833000,L8,359.86,299.23,299.26,298.14,179.77,219.92
2022-02-14 22:11:37.090000,L9,333.98,284.34,288.84,294.88,170.78,217.25
2022-02-14 22:12:01.049000,L9,331.60,279.84,284.55,288.60,166.83,210.96
2022-02-22 22:11:26.680000,L8,322.93,280.77,290.32,292.19,171.00,211.05
2022-02-22 22:11:50.626000,L8,325.02,283.40,298.95,293.94,172.05,211.75
2022-03-02 22:11:50.022000,L9,327.49,282.85,296.40,294.61,171.62,216.49
2022-03-18 22:11:49.046000,L9,341.77,289.66,298.33,303.75,187.81,237.37
2022-03-26 22:11:11.888000,L8,336.19,278.72,286.70,290.17,169.73,213.22
2022-05-05 22:11:07.160000,L9,305.44,275.22,277.26,267.43,,
2022-05-05 22:11:31.114000,L9,307.64,278.06,280.04,194.01,,
2022-05-21 22:10:55.639000,L9,,,,,120.80,196.02
2022-05-21 22:11:19.594000,L9,295.55,,,,157.88,206.11
2022-06-14 22:11:35.206000,L8,340.33,290.14,297.39,295.97,173.30,218.26
2022-06-14 22:11:59.156000,L8,343.09,293.76,301.82,160.81,178.25,219.66
2022-06-22 22:11:14.747000,L9,,,,,214.34,245.16
2022-06-22 22:11:38.702000,L9,,311.39,328.91,298.46,,
2022-07-08 22:11:15.271000,L9,295.42,237.56,259.35,225.52,150.08,202.52
2022-07-08 22:11:39.226000,L9,300.97,268.56,267.61,254.20,159.34,207.67
2022-07-16 22:11:39.057000,L8,,266.60,268.21,248.30,151.31,202.68
2022-07-16 22:12:03.012000,L8,,,,,,193.21
2022-08-09 22:11:34.517000,L9,342.92,288.23,291.44,294.82,179.82,220.46
2022-08-09 22:11:58.475000,L9,343.43,290.27,293.33,294.86,181.97,222.63
2022-09-02 22:11:56.436000,L8,335.40,305.71,316.63,308.38,303.24,250.17
2022-10-20 22:11:59.771000,L8,333.76,284.90,292.09,166.15,169.84,215.20
2023-02-09 22:11:45.094000,L8,314.66,287.01,289.50,168.06,174.84,213.46
2023-02-09 22:12:09.040000,L8,296.33,263.93,269.87,247.95,159.19,202.19
2023-03-04 22:17:37.574000,L8,349.07,295.60,301.21,295.62,,
2023-03-13 22:11:23.206000,L8,317.67,283.02,287.92,285.70,172.06,214.18
2023-03-13 22:11:47.152000,L8,318.65,284.99,289.86,287.63,172.36,215.90
2023-03-21 22:11:31.242000,L9,337.07,285.29,287.91,287.84,165.51,213.31
2023-03-21 22:11:55.188000,L9,337.69,286.48,289.19,290.00,166.92,214.35
2023-03-28 22:17:33.498000,L9,,246.59,240.33,,,
2023-03-29 22:11:37.049000,L8,335.53,290.36,296.14,154.34,174.44,219.21
2023-05-16 22:10:40.417000,L8,341.26,281.87,289.96,290.56,174.39,221.98
2023-05-16 22:11:04.371000,L8,340.26,280.83,288.79,289.83,172.33,220.35
2023-05-24 22:10:53.254000,L9,340.31,283.24,297.94,290.61,173.53,221.11
2023-05-24 22:11:17.213000,L9,340.83,283.58,297.42,174.27,174.73,221.69
2023-06-09 22:10:48.959000,L9,365.56,335.33,,,,260.02
2023-06-09 22:11:12.914000,L9,365.42,336.57,,,,296.77
2023-06-17 22:10:53.102000,L8,,295.50,315.20,294.21,189.67,242.43
2023-06-17 22:11:17.056000,L8,347.69,289.46,300.02,292.21,183.14,222.37
2023-07-11 22:11:00.406000,L9,352.72,282.76,291.03,289.24,174.07,218.20
2023-07-11 22:11:24.365000,L9,357.85,289.01,298.38,294.65,179.48,223.37
2023-07-27 22:11:03.005000,L9,335.86,287.67,294.15,292.21,178.95,220.27
2023-07-27 22:11:26.959000,L9,335.73,288.58,296.53,292.54,180.10,220.91
2023-08-04 22:11:40.478000,L8,230.61,266.10,273.85,273.48,156.84,199.41
2023-08-12 22:11:11.436000,L9,331.78,287.33,295.95,292.25,182.73,221.22
2023-08-20 22:11:23.591000,L8,369.95,298.28,328.63,302.04,191.98,245.69
2023-08-20 22:11:47.546000,L8,,,,,,294.57
2023-08-28 22:11:20.303000,L9,341.46,286.39,294.33,145.90,273.10,217.65
2023-08-28 22:11:44.258000,L9,338.60,285.72,294.14,292.09,175.91,217.61
2023-09-13 22:11:29.496000,L9,,335.82,299.28,290.88,174.61,214.63
2023-09-13 22:11:53.459000,L9,330.50,265.26,283.49,285.79,170.80,211.32
2023-09-29 22:11:26.883000,L9,334.06,287.33,295.66,293.31,181.47,220.59
2023-10-07 22:11:33.192000,L8,327.52,283.84,293.42,289.30,170.02,215.08
2023-10-07 22:11:57.146000,L8,292.88,263.81,271.51,191.73,137.23,198.40
2023-10-15 22:11:39.127000,L9,345.47,286.73,299.58,291.54,177.11,215.75
2023-10-15 22:12:03.081000,L9,345.21,286.12,298.96,291.33,176.55,215.46
2023-11-08 22:11:33.075000,L8,276.40,263.74,267.79,274.92,162.48,199.06
2023-11-08 22:11:57.030000,L8,295.99,272.00,282.13,285.93,171.25,207.73
2023-11-24 22:11:40.049000,L8,310.46,276.58,280.72,282.72,,
2023-11-24 22:12:03.999000,L8,311.67,277.26,281.49,283.35,,
2023-12-18 22:11:45.147000,L9,345.25,292.49,302.18,299.54,182.57,220.46
2024-01-11 22:11:32.492000,L8,320.19,304.26,306.77,148.59,173.86,219.33
2024-01-11 22:11:56.446000,L8,320.63,302.39,306.20,301.50,171.79,218.18
2024-02-04 22:11:43.788000,L9,282.78,223.54,266.06,261.01,,
2024-02-04 22:12:07.739000,L9,282.48,223.02,265.61,259.82,,
2024-02-12 22:11:30.284000,L8,304.73,265.46,276.11,270.34,140.66,204.56
2024-02-12 22:11:54.234000,L8,316.69,302.19,296.07,294.68,171.04,243.60
2024-03-15 22:11:14.022000,L8,308.59,275.21,283.73,280.96,,
2024-03-15 22:11:37.973000,L8,308.10,275.82,283.79,281.42,,
2024-04-16 22:10:55.356000,L8,307.90,263.72,267.37,233.72,163.75,208.63
2024-04-16 22:11:19.307000,L8,290.99,,,,159.65,205.96
2024-05-01 22:17:11.831000,L9,373.99,303.94,304.32,298.63,275.67,
2024-05-02 22:10:44.568000,L8,338.39,281.83,290.91,286.62,167.62,217.95
2024-05-02 22:11:08.519000,L8,338.54,282.69,291.56,288.41,168.07,219.13
2024-05-10 22:11:00.825000,L9,335.73,291.32,295.01,298.12,173.25,230.76
2024-05-10 22:11:24.784000,L9,320.45,287.42,290.14,291.70,171.20,212.44
2024-05-17 22:17:03.987000,L9,316.22,,,,,
2024-05-18 22:10:31.990000,L8,340.57,282.93,290.93,287.94,168.84,217.48
2024-05-18 22:10:55.940000,L8,340.49,282.70,290.44,288.16,168.68,216.74
2024-05-26 22:10:48.268000,L9,294.79,266.72,270.90,252.48,152.43,201.31
2024-05-26 22:11:12.218000,L9,296.30,269.32,273.90,259.95,158.52,203.89
2024-06-27 22:10:29.087000,L9,330.64,285.65,293.36,173.53,175.58,217.16
2024-06-27 22:10:53.037000,L9,329.99,287.01,293.12,289.36,175.92,217.21
2024-07-05 22:10:45.435000,L8,338.95,291.85,297.37,295.48,180.89,220.04
2024-08-06 22:10:57.495000,L8,354.38,303.65,303.38,303.68,184.56,242.75
2024-08-06 22:11:21.454000,L8,278.15,262.82,258.06,,,
2024-08-22 22:11:10.580000,L8,321.44,292.07,300.91,162.25,174.70,216.65
2024-08-22 22:11:34.534000,L8,322.22,291.04,300.03,292.31,173.83,216.37
2024-09-23 22:11:18.739000,L8,339.77,293.37,295.67,298.58,176.43,216.82
2024-09-23 22:11:42.698000,L8,297.49,273.08,277.46,277.66,165.66,206.05
2024-12-04 22:11:36.525000,L9,333.96,315.79,325.16,336.82,,298.63
2024-12-04 22:12:00.480000,L9,317.69,281.01,287.80,289.15,171.14,213.88
2024-12-28 22:11:26.745000,L8,328.55,278.09,286.34,284.88,167.56,210.31
2024-12-28 22:11:50.695000,L8,329.11,278.36,287.00,285.19,167.42,210.46
2025-01-05 22:11:31.099000,L9,323.03,283.48,292.92,288.86,173.79,215.54
2025-01-05 22:11:55.058000,L9,324.21,283.86,292.88,288.73,173.15,214.90
2025-01-13 22:11:30.558000,L8,,,,,158.06,205.81
2025-01-13 22:11:54.516000,L8,252.96,,,,174.09,227.90
2025-01-29 22:11:28.545000,L8,327.37,281.64,292.27,174.43,170.94,212.00
2025-01-29 22:11:52.495000,L8,328.28,282.89,294.20,288.96,171.09,212.39
2025-03-02 22:11:40.284000,L8,313.61,282.31,291.90,285.29,173.73,218.80
2025-03-10 22:11:28.326000,L9,331.67,277.25,286.71,285.90,172.41,215.90
2025-03-10 22:11:52.276000,L9,332.77,278.09,287.76,286.59,173.73,216.72
2025-03-18 22:11:06.753000,L8,288.15,235.53,,,133.61,202.11
2025-03-25 22:17:16.100000,L8,356.28,301.79,302.64,298.13,181.50,219.89
2025-03-26 22:11:41.456000,L9,337.86,282.84,291.15,290.80,170.15,217.69
2025-05-13 22:10:58.639000,L9,338.51,322.52,,,,318.26
2025-05-13 22:11:22.590000,L9,,,,,,321.97
2025-05-21 22:10:52.095000,L8,341.80,286.28,290.34,291.05,176.74,217.61
2025-05-21 22:11:16.046000,L8,341.62,285.77,291.34,290.91,177.50,218.26
2025-05-29 22:10:51.794000,L9,321.30,284.45,288.24,282.79,175.68,214.03
2025-06-06 22:10:54.888000,L8,346.88,290.91,297.83,292.79,180.96,221.83
2025-06-06 22:11:18.842000,L8,346.27,291.93,299.20,293.61,183.02,224.09
