dates,nzd0114-0000,nzd0114-0001,nzd0114-0002,nzd0114-0003,nzd0114-0004,nzd0114-0005,nzd0114-0006,nzd0114-0007,nzd0114-0008,nzd0114-0009,nzd0114-0010,nzd0114-0011,nzd0114-0012,nzd0114-0013,nzd0114-0014,nzd0114-0015,nzd0114-0018,nzd0114-0019,nzd0114-0020,nzd0114-0021,nzd0114-0029,nzd0114-0030,nzd0114-0031,nzd0114-0032,nzd0114-0022,nzd0114-0023,nzd0114-0024,nzd0114-0025,nzd0114-0026,nzd0114-0027,nzd0114-0028,nzd0114-0033,nzd0114-0034,nzd0114-0035,nzd0114-0036,nzd0114-0037,nzd0114-0016,nzd0114-0017,satname
2015-03-16 22:05:13+00:00,261.885,237.24666666666667,248.41,241.3325,239.725,236.34,180.04250000000002,216.5725,209.2525,209.04000000000002,218.36249999999998,221.7275,201.345,,,,293.87,295.47,288.56,312.34,310.03,302.98,280.52,271.25,321.82,336.67,330.87,323.45,313.98,305.27,308.28,279.37,284.98,285.46,281.37,,,,L8
2015-05-19 22:04:40+00:00,258.04333333333335,235.185,244.73666666666668,237.33666666666667,239.32333333333335,231.24,180.02666666666664,218.29333333333332,214.23000000000002,214.54666666666665,219.2166666666667,224.17333333333332,201.63666666666666,156.84,,,293.87,295.47,288.56,312.34,310.03,302.98,280.52,271.25,321.82,336.67,330.87,323.45,313.98,305.27,308.28,279.37,284.98,285.46,281.37,,,,L8
2015-07-22 22:05:13+00:00,258.375,235.79666666666665,243.5675,236.7775,239.965,228.6575,176.4225,218.805,215.7375,217.045,219.3375,223.89,207.61,156.84,,,293.87,295.47,288.56,312.34,310.03,302.98,280.52,271.25,321.82,336.67,330.87,323.45,313.98,305.27,308.28,279.37,284.98,285.46,281.37,,,,L8
2015-08-07 22:05:16+00:00,257.162,236.305,242.046,236.054,240.06799999999998,226.76799999999997,174.23,218.458,215.042,217.706,219.044,223.394,204.81199999999998,156.84,,,293.87,295.47,288.56,312.34,310.03,302.98,280.52,271.25,321.82,336.67,330.87,323.45,313.98,305.27,308.28,279.37,284.98,285.46,281.37,,,,L8
2015-08-23 22:05:24+00:00,256.44166666666666,236.32200000000003,240.89333333333335,234.53,239.92499999999998,225.25666666666666,172.99333333333334,218.335,213.96833333333333,217.60833333333335,218.715,223.16333333333333,206.5716666666667,156.84,,,293.87,295.47,288.56,312.34,310.03,302.98,280.52,271.25,321.82,336.67,330.87,323.45,313.98,305.27,308.28,279.37,284.98,285.46,281.37,,,,L8
2015-10-26 22:05:43+00:00,257.584,236.33800000000002,237.698,230.64000000000001,239.66799999999998,221.676,167.834,218.38600000000002,213.83,219.93800000000002,218.744,222.97799999999998,209.454,156.84,,,,,,,,,,,,,,,,,,,,,,,,,L8
2016-04-19 22:05:11+00:00,257.885,235.815,235.985,229.005,237.57999999999998,219.85500000000002,167.45,215.35500000000002,199.965,216.67000000000002,217.91,218.8,205.515,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2016-09-10 22:05:51+00:00,251.765,236.45499999999998,237.805,237.935,236.23,230.415,162.62,215.465,198.82999999999998,204.45499999999998,216.05,216.98,201.5,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2016-09-26 22:05:52+00:00,253.21,236.46,239.00333333333333,240.38,236.23,230.415,162.62,215.465,201.88,209.74333333333334,216.75,219.04,203.01333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2016-10-12 22:05:57+00:00,253.11,235.82,238.3,239.5325,236.08666666666667,229.57666666666668,162.56666666666666,215.34,201.64,205.6875,216.4,218.89999999999998,203.055,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2017-01-16 22:05:47+00:00,258.2025,235.37,240.23749999999998,239.1975,236.24666666666667,237.12666666666667,168.69000000000003,216.98666666666668,207.09499999999997,206.75,216.8275,219.9125,203.665,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2017-02-01 22:05:40+00:00,255.952,235.75,239.908,237.762,237.3625,236.9625,172.1975,218.18,210.144,210.52399999999997,217.658,220.956,204.486,161.49,,,,,,,,,,,,,,,,,,,,,,,,,L8
2017-03-05 22:05:27+00:00,254.755,235.33833333333334,238.84166666666667,236.11333333333334,237.38000000000002,233.96999999999997,173.98200000000003,217.788,208.43166666666664,211.25,217.51166666666666,220.295,204.30666666666664,161.49,,,,,,,,,,,,,,,,,,,,,,,,,L8
2017-12-18 22:05:49+00:00,260.69,243.61,243.65,240.94,242.24,230.18,188.84,218.43,220.18,218.8,222.45,226.62,210.06,155.49,,,,,,,,,,,,,,,,,,,,,,,,,L8
2018-02-20 22:05:24+00:00,250.235,235.325,239.345,240.94,242.24,230.18,188.84,218.43,220.18,218.8,222.45,226.62,210.06,156.31,,,,,,,,,,,,,,,,,,,,,,,,,L8
2018-04-09 22:05:00+00:00,253.04999999999998,235.53333333333333,237.93666666666664,235.345,243.67000000000002,222.615,188.84,218.43,203.53,221.425,221.115,227.155,210.33333333333334,156.46333333333334,,,,,,,,,,,,,,,,,,,,,,,,,L8
2018-06-28 22:04:40+00:00,252.74,234.21333333333334,238.27,240.10500000000002,244.73000000000002,222.485,168.94,218.42,204.075,223.815,219.595,226.57,207.85999999999999,158.69,,,,,,,,,,,,,,,,,,,,,,,,,L8
2018-10-02 22:05:23+00:00,258.57666666666665,236.69000000000003,238.67666666666665,237.31333333333336,242.91333333333333,225.84333333333333,174.44,218.21499999999997,206.81333333333336,217.73000000000002,218.88333333333333,224.60333333333332,205.82666666666668,159.47,,,,,,,,,,,,,,,,,,,,,,,,,L8
2018-10-18 22:05:29+00:00,257.57666666666665,237.07666666666668,241.31000000000003,237.88333333333333,241.85333333333332,231.86666666666667,176.08666666666667,218.57666666666668,215.0666666666667,216.5,218.27666666666667,222.91666666666666,203.6933333333333,162.17,,,,,,,,,,,,,,,,,,,,,,,,,L8
2018-11-03 22:05:33+00:00,260.195,237.01,242.71,236.8375,242.0775,234.7225,178.0225,218.9025,213.9925,213.16750000000002,218.04000000000002,222.42249999999999,205.1525,162.17,,,,,,,,,,,,,,,,,,,,,,,,,L8
2019-01-06 22:05:29+00:00,258.4675,235.59,239.91,231.52249999999998,240.815,235.5575,181.23000000000002,220.03750000000002,212.0275,214.14,217.9325,221.05,204.52,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2019-09-19 22:05:56+00:00,265.74,239.22,233.86,227.04,241.19,225.47,179.36,219.92,217.07,221.84,219.29,223.71,210.08,155.96,,,,,,,,,,,,,,,,,,,,,,,,,L8
2019-11-22 22:05:57+00:00,271.31,236.94,234.91500000000002,229.765,241.6,228.495,181.47500000000002,221.245,217.465,221.035,218.945,223.18,210.305,156.865,,,,,,,,,,,,,,,,,,,,,,,,,L8
2020-02-10 22:05:40+00:00,263.57,236.35333333333332,235.12666666666667,232.0,243.22333333333333,231.88666666666666,184.78333333333333,225.05666666666664,219.61666666666667,223.01666666666665,219.43666666666664,224.4,210.85,163.27333333333334,,,,,,,,,,,,,,,,,,,,,,,,,L8
2020-08-20 22:05:42+00:00,272.17,259.71,254.75,270.42,267.53,242.56,190.22,234.37,225.98,230.25,222.8,228.58,,189.54,,,,,,,,,,,,,,,,,,,,,,,,,L8
2020-09-21 22:05:54+00:00,266.19500000000005,248.85,245.625,251.04000000000002,263.05999999999995,236.82,184.94,231.16500000000002,223.975,226.285,221.51,226.07,210.61,177.26999999999998,,,,,,,,,,,,,,,,,,,,,,,,,L8
2020-10-23 22:05:58+00:00,261.62333333333333,245.15666666666667,243.35333333333332,243.13,257.25666666666666,235.65,183.28666666666666,228.58666666666667,221.51999999999998,224.9466666666667,220.61666666666667,225.4766666666667,208.16500000000002,170.92,,,,,,,,,,,,,,,,,,,,,,,,,L8
2021-01-11 22:05:50+00:00,259.29,243.255,241.85750000000002,239.6375,257.25666666666666,234.29250000000002,185.2225,228.58666666666667,221.51999999999998,224.9466666666667,220.48000000000002,223.12,207.78333333333333,170.92,,,,,,,,,,,,,,,,,,,,,,,,,L8
2021-02-12 22:05:43+00:00,257.644,242.10999999999999,240.502,236.87600000000003,253.0,233.548,186.058,229.4975,220.1125,224.015,220.156,222.234,208.1875,167.4475,,,,,,,,,,,,,,,,,,,,,,,,,L8
2021-04-01 22:05:24+00:00,252.8875,238.265,237.155,227.4375,244.60666666666665,230.66250000000002,188.135,228.29666666666665,216.68999999999997,222.15666666666667,218.835,220.6225,207.4975,158.83666666666667,,,,,,,,,,,,,,,,,,,,,,,,,L8
2021-04-17 22:05:18+00:00,254.156,238.42,237.33,228.502,246.0525,231.48600000000002,191.018,230.725,218.99,223.8225,219.87400000000002,221.17400000000004,205.13000000000002,162.6625,,,,,,,,,,,,,,,,,,,,,,,,,L8
2021-05-03 22:05:08+00:00,254.57500000000002,238.276,236.42400000000004,228.808,246.8175,230.304,193.224,232.245,220.18,224.61,219.58,221.17400000000004,206.98000000000002,164.1025,,,,,,,,,,,,,,,,,,,,,,,,,L8
2021-09-24 22:05:56+00:00,261.5133333333333,240.04250000000002,238.7725,232.345,246.745,234.0075,192.58,231.1925,219.4775,224.875,219.27499999999998,223.90750000000003,206.485,165.7525,,,,,,,,,,,,,,,,,,,,,,,,,L8
2022-09-11 22:06:14+00:00,258.99,240.71,246.52,226.9,244.65,224.75,184.27,227.66,224.28,223.99,223.54,228.96,218.41,179.61,,,,,,,,,,,,,,,,,,,,,,,,,L8
2022-10-05 22:05:58+00:00,264.005,243.26,246.185,236.29000000000002,243.54500000000002,230.84,186.18,227.23000000000002,221.255,223.75,222.05,227.555,220.64,178.195,,,,,,,,,,,,,,,,,,,,,,,,,L9
2022-10-21 22:06:05+00:00,261.90333333333336,247.16666666666666,253.7266666666667,232.48333333333335,242.4766666666667,235.45666666666668,184.75666666666666,226.41666666666666,218.78666666666666,221.39666666666668,220.60999999999999,226.26333333333332,217.26333333333332,174.31000000000003,,,,,,,,,,,,,,,,,,,,,,,,,L9
2023-02-18 22:05:50+00:00,261.0875,246.2625,251.47,233.905,241.7225,236.1275,184.4425,225.29,216.2475,219.695,219.495,225.4275,224.9525,173.6825,,,,,,,,,,,,,,,,,,,,,,,,,L8
2023-03-22 22:05:28+00:00,260.35749999999996,245.37,250.0075,235.2775,238.83,238.105,184.8725,223.91500000000002,215.0775,218.4925,217.93,223.73749999999998,231.5475,173.475,,,,,,,,,,,,,,,,,,,,,,,,,L8
2023-03-30 22:05:35+00:00,260.09,243.19400000000002,247.39600000000002,234.706,237.994,236.964,185.102,223.52800000000002,216.302,219.02799999999996,218.18400000000003,224.022,235.11599999999999,175.25,,,,,,,,,,,,,,,,,,,,,,,,,L9
2023-05-25 22:04:56+00:00,256.7525,237.9675,239.46499999999997,233.27749999999997,239.01250000000002,230.8125,184.555,221.885,217.73499999999999,219.8125,218.45250000000001,224.34,240.9625,179.64000000000001,,,,,,,,,,,,,,,,,,,,,,,,,L8
2023-08-05 22:05:23+00:00,257.0559999999999,238.086,239.64799999999997,233.608,240.782,230.756,184.78400000000002,222.016,218.19400000000002,220.908,218.63000000000002,224.46599999999998,235.52800000000002,181.202,,,,,,,,,,,,,,,,,,,,,,,,,L9
2023-08-21 22:05:28+00:00,256.87,237.032,238.166,232.406,242.102,229.228,184.858,221.51999999999998,219.41199999999998,221.85,219.18199999999996,224.92199999999997,232.47200000000004,184.052,,,,,,,,,,,,,,,,,,,,,,,,,L9
2023-09-06 22:05:38+00:00,251.5583333333333,233.905,238.166,232.406,242.102,229.228,184.858,221.51999999999998,219.41199999999998,221.85,219.18199999999996,224.92199999999997,232.47200000000004,184.052,,,,,,,,,,,,,,,,,,,,,,,,,L9
2023-09-30 22:05:45+00:00,251.11399999999998,235.166,240.03249999999997,233.1875,248.025,228.27750000000003,188.945,222.03750000000002,219.2775,222.4725,219.73499999999999,226.2125,223.015,185.6825,,,,,,,,,,,,,,,,,,,,,,,,,L8
2023-10-08 22:05:46+00:00,251.5683333333333,235.23,239.52799999999996,231.552,246.3,228.93200000000002,188.07199999999997,221.948,219.35999999999999,221.794,219.548,225.776,221.07399999999998,183.526,,,,,,,,,,,,,,,,,,,,,,,,,L9
2023-11-09 22:05:48+00:00,252.8957142857143,235.47857142857143,239.93499999999997,233.1916666666667,246.5916666666667,229.39166666666668,186.83,221.33166666666668,217.81499999999997,220.905,219.43666666666664,225.32000000000002,219.1783333333333,180.96166666666667,,,,,,,,,,,,,,,,,,,,,,,,,L9
2023-11-25 22:05:56+00:00,254.14857142857142,235.2942857142857,240.52833333333334,232.79666666666665,244.18666666666664,230.875,186.92166666666665,220.8116666666667,215.19500000000002,219.50333333333333,218.89666666666668,224.61166666666665,217.21000000000004,177.43833333333336,,,,,,,,,,,,,,,,,,,,,,,,,L9
2023-12-19 22:05:51+00:00,254.22875,235.66,240.49142857142857,232.27571428571426,242.26285714285714,231.61285714285717,188.54285714285714,220.68285714285713,214.64142857142858,219.3242857142857,218.95428571428573,224.61142857142858,216.20285714285714,174.9,,,,,,,,,,,,,,,,,,,,,,,,,L8
2024-01-28 22:05:54+00:00,254.77333333333334,236.27666666666664,240.90375,232.2575,241.06875,230.89875,188.9375,220.39625,214.3875,219.07625000000002,219.11375,224.58374999999998,215.76250000000002,174.135,,,,,,,,,,,,,,,,,,,,,,,,,L9
2024-02-05 22:05:44+00:00,254.12666666666667,235.5222222222222,240.61624999999998,231.215,238.74,230.01999999999998,189.26625,219.9225,213.28,218.27125,218.85625,224.29375,216.05499999999998,172.29999999999998,,,,,,,,,,,,,,,,,,,,,,,,,L8
2024-02-13 22:05:53+00:00,254.215,235.29299999999998,240.07333333333332,231.0088888888889,237.66222222222223,229.78666666666666,189.00333333333333,219.69,212.1788888888889,218.0877777777778,218.71666666666667,224.06888888888886,215.54888888888888,171.81333333333333,,,,,,,,,,,,,,,,,,,,,,,,,L9
2024-02-29 22:05:47+00:00,253.522,234.63300000000004,239.56777777777774,230.38,236.08444444444447,228.69555555555553,188.89444444444447,219.61,212.78777777777776,218.08,218.8111111111111,224.01000000000002,213.32,170.26444444444445,,,,,,,,,,,,,,,,,,,,,,,,,L9
2024-03-16 22:05:47+00:00,256.028,235.994,238.98499999999999,229.325,235.373,227.57799999999997,188.93200000000002,219.589,213.52100000000002,218.26799999999997,218.74699999999999,224.02200000000002,213.339,170.885,,,,,,,,,,,,,,,,,,,,,,,,,L9
2024-05-11 22:04:51+00:00,254.8875,234.31125,236.88375000000002,226.64875,230.9975,224.57375,187.16500000000002,219.1475,211.99124999999998,218.38625,218.64875,223.99375,212.67875,171.1825,,,,,,,,,,,,,,,,,,,,,,,,,L8
2024-05-27 22:04:41+00:00,253.40875,234.20749999999998,236.48625,225.95875,231.0025,223.13,187.00625000000002,219.66,213.9475,219.40375,219.1975,224.7575,214.40500000000003,172.1385714285714,243.21,236.97,,,,,,,,,,,,,,,,,,,,,218.91,201.83,L8
2024-08-31 22:05:27+00:00,254.005,233.96499999999997,236.2625,224.19,235.565,217.54000000000002,184.32,222.225,217.4025,221.97,220.4425,226.875,217.71,180.89666666666668,243.21,236.97,,,,,,,,,,,,,,,,,,,,,218.91,201.83,L8
2024-10-26 22:05:48+00:00,255.7,235.1075,238.2575,226.0375,237.5725,217.16000000000003,184.925,222.76250000000002,215.46,221.695,220.99,227.755,217.34,179.48,243.21,236.97,,,,,,,,,,,,,,,,,,,,,218.91,201.83,L9
2024-12-13 22:05:46+00:00,259.1533333333333,236.0533333333333,239.62,227.58,237.7733333333333,217.14666666666668,192.38333333333333,222.08333333333334,210.08333333333334,219.16666666666666,220.73000000000002,226.49,211.86333333333334,171.35,,,,,,,,,,,,,,,,,,,,,,,,,L9
2025-01-06 22:05:42+00:00,259.1533333333333,236.0533333333333,238.9675,226.1325,235.0925,219.01999999999998,190.825,221.73000000000002,207.80499999999998,218.45,220.1875,225.4375,210.805,169.315,,,,,,,,,,,,,,,,,,,,,,,,,L8
2025-02-23 22:05:31+00:00,256.67999999999995,234.39499999999998,237.06800000000004,225.096,233.63400000000001,218.038,189.542,221.468,204.02599999999998,217.53400000000002,219.746,224.378,209.82,168.334,,,,,,,,,,,,,,,,,,,,,,,,,L8
2025-03-19 22:05:30+00:00,255.71749999999997,234.09,235.462,223.084,231.32600000000002,217.532,189.776,221.26799999999997,204.41,216.804,219.11999999999998,223.414,208.112,168.546,,,,,,,,,,,,,,,,,,,,,,,,,L9
2025-09-03 22:05:45+00:00,257.06,241.54500000000002,242.99,222.655,239.82,223.25,188.05,221.21,213.70499999999998,223.35,219.6,224.82999999999998,212.60500000000002,174.14,,,,,,,,,,,,,,,,,,,,,,,,,L8
2025-09-11 22:05:51+00:00,260.94,242.69333333333336,243.87666666666667,229.23000000000002,242.9,224.82666666666668,184.65333333333334,223.8066666666667,215.51,223.24666666666667,222.5666666666667,227.9766666666667,214.78666666666666,177.47333333333333,,,,,,,,,,,,,,,,,,,,,,,,,L9
