dates,satname,nzd0571-0000,nzd0571-0001,nzd0571-0002,nzd0571-0003,nzd0571-0004,nzd0571-0005,nzd0571-0007,nzd0571-0008,nzd0571-0009,nzd0571-0010,nzd0571-0011,nzd0571-0012,nzd0571-0013,nzd0571-0014,nzd0571-0015,nzd0571-0016,nzd0571-0006
2002-03-27 22:01:49.448000,L7,227.02,222.69,218.28,216.69,216.36,225.71,225.93,231.93,228.07,233.56,227.28,236.13,237.42,231.86,238.03,228.33,227.10
2002-05-14 22:01:43.334000,L7,205.30,195.02,198.27,193.91,197.72,195.62,204.01,199.66,198.91,197.14,199.96,200.03,205.00,205.01,284.99,359.60,195.63
2002-05-30 22:01:37.827000,L7,161.09,176.12,172.58,184.23,188.37,178.09,190.86,186.34,180.91,186.03,194.51,184.80,193.16,192.40,170.78,175.57,173.79
2002-07-17 22:01:20.506000,L7,222.76,217.10,214.31,211.17,215.88,225.51,220.66,238.71,267.78,234.30,222.77,267.61,240.83,249.10,244.82,256.01,220.80
2002-08-02 22:01:13.191000,L7,,110.07,271.48,92.69,,,322.47,208.85,207.06,210.05,206.87,204.94,205.01,238.71,252.30,,
2002-08-18 22:01:09.559000,L7,197.46,187.39,197.22,201.67,203.14,196.33,205.43,202.00,199.60,207.11,201.55,203.54,205.52,201.76,201.83,201.64,201.36
2002-10-05 22:00:43.353000,L7,224.87,219.27,218.62,217.69,227.86,230.60,220.10,228.55,226.10,227.91,225.08,234.10,232.47,230.28,236.52,223.78,225.53
2002-11-06 22:00:53.524000,L7,209.38,199.46,201.75,195.16,203.67,205.41,206.69,202.95,204.80,206.23,205.03,206.57,209.58,210.03,207.95,204.78,199.69
2002-12-08 22:01:15.667000,L7,36.06,90.93,62.14,,,,35.67,65.92,74.85,76.24,89.99,88.57,147.77,149.87,144.90,126.63,10.62
2003-01-25 22:01:30.681000,L7,214.79,212.32,208.95,208.81,209.21,208.59,213.84,207.43,210.88,207.00,211.39,226.50,217.01,224.96,220.87,217.54,203.67
2003-03-14 22:01:44.544000,L7,256.06,255.58,256.14,249.84,264.70,268.97,266.46,269.79,270.98,271.37,275.56,272.91,275.73,278.36,286.83,290.79,263.92
2003-04-15 22:01:45.971000,L7,247.90,222.56,230.17,217.57,234.51,240.40,228.09,236.11,230.28,236.76,238.03,239.21,247.28,236.99,241.24,229.20,228.10
2003-08-13 21:49:56.757000,L5,82.99,72.76,146.83,154.12,167.11,167.07,166.32,59.64,155.55,175.21,176.47,179.89,178.88,172.98,182.39,171.35,166.78
2003-08-29 21:50:14.179000,L5,97.15,64.74,63.51,146.40,163.54,170.88,169.36,79.70,170.85,177.56,173.58,180.72,176.23,172.82,171.44,159.33,155.87
2003-09-14 21:50:30.542000,L5,101.77,65.42,133.00,152.10,163.32,159.80,114.81,154.60,169.15,174.18,174.14,174.37,178.34,171.94,174.45,162.04,152.77
2003-09-30 21:50:42.209000,L5,104.06,71.76,135.61,159.56,166.99,162.70,169.24,156.54,171.05,172.28,175.64,174.26,180.84,174.33,181.60,168.20,164.29
2003-10-16 21:50:55.996000,L5,90.67,71.88,71.80,154.35,161.32,159.53,39.69,57.00,158.12,168.04,168.01,171.51,171.36,170.92,173.84,165.64,130.36
2003-11-17 21:51:21.228000,L5,195.60,193.25,181.65,190.08,194.55,198.03,201.08,196.75,194.18,198.03,193.61,203.24,204.50,201.16,202.06,199.20,196.67
2004-01-04 21:51:46.048000,L5,207.35,208.54,202.10,205.39,208.21,208.99,213.67,209.75,208.18,209.35,211.84,219.01,221.40,224.18,221.81,222.75,211.90
2004-04-09 21:52:31.725000,L5,106.00,91.66,91.97,151.07,162.14,166.48,168.76,69.67,162.73,171.13,170.92,172.75,175.10,172.74,172.65,165.44,160.29
2004-07-14 21:55:18.989000,L5,68.84,48.96,42.68,43.66,163.32,132.48,130.61,134.16,171.70,177.00,174.86,178.71,180.18,179.85,174.11,163.33,134.48
2004-07-30 21:55:39.919000,L5,111.76,50.99,38.80,38.39,92.85,177.41,174.00,165.11,170.02,179.48,173.56,180.65,181.96,176.56,174.95,169.08,118.68
2004-08-15 21:56:01.630000,L5,111.89,82.69,62.20,49.98,163.73,168.31,171.97,169.39,170.62,177.83,176.27,179.30,182.09,176.32,177.33,169.59,166.87
2004-09-16 21:56:53.497000,L5,121.41,70.37,62.29,158.75,106.43,115.22,112.86,119.15,173.50,180.14,178.25,182.90,184.88,179.53,184.57,172.51,102.27
2004-10-02 21:57:14.880000,L5,153.52,168.21,170.61,166.65,165.31,180.34,45.15,170.57,171.75,188.65,184.34,180.12,190.24,186.24,194.12,182.92,151.72
2004-10-18 21:57:35.668000,L5,109.04,65.62,58.79,152.36,154.12,159.92,169.09,51.95,171.60,174.27,172.84,179.08,178.95,175.91,177.41,172.64,161.83
2004-11-19 21:58:07.046000,L5,188.25,188.82,185.39,188.23,198.38,196.72,200.40,201.24,196.42,203.52,200.37,204.06,207.07,205.58,204.06,202.72,192.70
2004-12-21 21:58:48.236000,L5,202.62,192.01,200.40,194.58,201.21,201.73,205.04,198.66,200.76,199.47,205.03,203.74,205.19,205.85,201.68,203.84,195.33
2005-01-06 21:59:00.856000,L5,194.18,195.77,184.72,184.40,192.07,202.46,193.33,198.36,195.38,198.85,201.15,200.52,209.15,201.11,208.21,193.89,196.96
2005-02-23 21:59:43.397000,L5,207.60,204.56,200.83,204.12,210.53,209.85,213.85,215.51,215.24,219.78,220.12,223.69,219.52,219.65,221.87,219.79,212.30
2005-03-11 21:59:55.791000,L5,122.94,109.88,109.57,157.91,150.86,102.99,100.98,112.63,158.08,142.03,168.57,173.35,183.29,179.39,187.03,168.17,92.27
2005-03-27 22:00:03.252000,L5,111.48,105.83,95.43,150.39,86.50,160.90,165.76,159.32,147.93,145.85,149.36,157.92,175.51,173.62,175.11,141.70,156.44
2005-04-28 22:00:11.734000,L5,115.77,102.79,93.50,158.38,97.77,126.59,167.89,165.60,161.95,161.83,164.74,170.92,178.76,174.22,178.11,156.28,170.84
2005-05-30 22:00:27.276000,L5,119.87,89.34,155.30,157.49,160.27,123.22,170.24,174.09,172.12,179.56,175.18,184.37,182.63,180.01,180.48,172.71,167.51
2005-06-15 22:00:34.314000,L5,218.02,216.58,291.99,316.83,332.18,286.43,217.01,207.14,208.02,214.70,223.88,337.78,331.31,215.95,251.19,254.08,215.66
2005-09-19 22:01:08.704000,L5,109.98,89.44,84.10,66.05,90.38,166.48,169.35,168.27,171.39,175.27,176.16,181.06,183.51,177.55,188.10,171.34,162.71
2005-10-05 22:01:05.133000,L5,110.24,75.97,74.72,61.72,82.32,146.00,167.36,154.39,165.96,171.30,171.48,176.51,173.51,174.01,175.38,168.18,152.83
2005-11-22 22:01:34.747000,L5,199.32,205.08,191.05,202.25,200.58,202.42,205.10,198.77,196.27,199.59,198.86,203.23,216.79,256.83,213.48,209.45,206.10
2006-01-25 22:03:05.026000,L5,187.11,189.58,201.29,198.29,189.39,208.77,179.14,185.43,183.30,180.50,180.82,187.25,193.23,190.25,189.63,174.75,193.69
2006-02-26 22:03:47.179000,L5,202.79,204.84,196.97,204.70,208.99,204.26,208.35,208.08,205.72,207.15,207.87,214.37,219.80,219.03,214.44,211.86,209.77
2006-05-17 22:05:09.745000,L5,93.04,72.35,61.70,64.58,92.20,20.23,44.61,41.54,161.61,172.32,168.59,178.53,175.43,168.47,169.67,165.14,
2006-08-21 22:06:31.405000,L5,98.16,68.32,68.20,62.54,148.43,161.84,120.01,171.11,167.25,175.61,176.01,182.83,184.19,173.65,184.70,161.33,167.86
2006-09-06 22:06:43.491000,L5,,,,,,,,,,149.97,167.69,169.34,177.49,170.44,173.18,148.91,
2006-09-22 22:06:54.827000,L5,108.60,79.30,74.57,140.11,143.79,164.00,167.15,163.30,170.24,173.63,175.51,179.88,179.71,176.92,180.95,162.45,161.55
2006-10-24 22:07:14.438000,L5,128.82,99.28,95.17,159.08,158.81,108.40,110.35,113.41,171.39,174.50,174.35,179.87,186.14,177.87,188.15,170.20,89.45
2006-12-11 22:08:04.096000,L5,193.03,190.07,183.90,188.61,192.39,200.18,194.69,197.05,195.83,200.82,197.78,204.03,209.21,200.58,207.71,198.33,197.35
2007-09-09 22:06:09.271000,L5,112.82,84.79,150.94,159.85,165.81,90.52,103.99,102.82,171.56,179.84,176.46,183.95,182.72,177.26,179.96,170.83,33.28
2008-03-03 22:03:15.875000,L5,140.19,109.28,148.74,164.21,165.04,63.89,98.37,107.20,169.86,171.76,174.89,180.13,176.33,173.33,177.80,165.85,95.14
2008-10-29 21:56:36.227000,L5,83.78,88.90,80.95,67.42,80.29,24.38,166.15,,158.63,167.18,171.58,171.66,172.43,170.50,176.73,158.12,17.49
2009-01-17 21:58:08.507000,L5,,,,,,,41.64,47.26,94.60,79.31,133.72,166.99,177.12,176.24,188.50,165.24,35.54
2009-02-02 21:58:34.187000,L5,161.93,109.25,162.02,171.42,169.93,183.61,184.45,171.84,173.52,167.25,177.40,175.93,178.25,176.17,177.96,165.57,180.50
2009-02-18 21:58:58.554000,L5,76.82,69.44,52.61,77.88,96.08,120.80,170.51,153.31,135.14,76.45,114.00,109.93,141.96,87.65,167.31,127.47,111.59
2010-02-05 22:03:53.684000,L5,209.92,201.10,209.01,208.77,204.09,208.37,205.71,197.94,204.74,200.86,207.99,204.66,207.88,200.95,205.79,207.50,202.62
2010-02-21 22:03:56.549000,L5,201.86,187.70,192.21,187.92,200.97,200.73,201.34,194.73,199.64,199.08,203.94,203.34,202.22,201.47,201.45,202.91,194.39
2010-10-03 22:03:04.727000,L5,119.95,88.44,80.83,92.88,91.25,184.97,180.63,170.49,182.97,188.87,187.51,189.55,191.52,184.12,188.31,176.76,171.89
2010-11-04 22:02:50.090000,L5,108.28,93.66,77.50,158.50,143.92,172.16,173.47,127.70,170.05,169.44,176.18,179.98,179.30,176.24,176.47,165.74,169.61
2011-01-07 22:02:56.182000,L5,,,,,,,54.93,57.10,157.78,83.40,168.68,165.60,166.88,169.29,169.42,156.72,
2011-01-23 22:02:56.734000,L5,234.75,235.28,234.74,229.66,233.98,237.03,228.13,226.01,231.76,225.99,226.21,228.15,230.26,233.86,234.07,223.88,238.27
2011-02-08 22:02:59.125000,L5,108.05,101.18,18.90,,146.30,76.82,92.36,69.89,88.10,64.07,,,159.41,169.05,172.04,164.21,63.72
2011-03-12 22:02:55.330000,L5,201.14,188.93,197.51,185.23,198.75,200.28,199.02,191.43,195.27,194.05,203.85,199.59,200.38,195.59,199.94,196.75,193.44
2011-03-28 22:02:50.009000,L5,111.11,97.53,74.14,80.68,87.17,51.88,170.08,161.69,162.50,161.38,166.84,170.60,169.87,172.77,168.18,154.33,168.54
2011-09-04 22:01:39.379000,L5,117.59,105.38,82.97,91.32,113.93,136.68,100.76,120.87,173.32,174.62,179.19,182.82,179.91,176.34,174.12,167.43,103.08
2013-06-05 22:15:03.120000,L8,129.29,96.81,84.48,103.01,109.39,103.20,194.56,126.54,186.81,188.35,193.68,198.46,196.96,190.74,190.73,174.77,12.73
2013-07-07 22:15:00.081000,L8,131.00,98.48,86.53,80.30,190.52,193.28,191.34,187.36,187.19,187.32,190.87,197.73,196.11,192.14,191.59,181.95,186.45
2013-07-23 22:14:58.777000,L8,,,,,,,,67.22,49.03,169.65,179.90,175.36,175.36,176.65,168.20,156.03,
2013-08-08 22:15:01.585000,L8,121.63,94.32,79.28,103.61,,,183.12,170.68,44.23,179.72,184.06,187.76,189.50,184.08,180.24,166.36,176.02
2013-09-25 22:14:53.099000,L8,122.11,90.37,165.40,159.40,179.27,146.40,123.73,99.00,185.91,185.69,187.13,188.19,190.85,189.12,190.11,183.10,103.70
2013-11-28 22:14:37.848000,L8,201.74,201.60,194.67,201.19,203.17,204.58,205.96,195.44,199.45,200.02,199.67,205.88,207.88,206.11,208.89,207.78,199.88
2013-12-14 22:14:33.459000,L8,216.26,214.00,210.50,211.77,214.00,214.31,215.79,212.31,216.05,208.48,214.29,226.37,216.45,218.64,216.35,217.63,217.15
2013-12-30 22:14:25.215000,L8,213.11,210.63,209.50,207.57,210.85,208.13,216.22,207.05,213.91,208.24,214.25,213.36,215.51,216.73,214.65,214.38,219.14
2014-01-31 22:14:04.661000,L8,215.09,209.87,203.92,208.40,217.25,350.68,213.90,389.02,345.77,,,297.31,213.43,209.98,210.99,206.16,202.22
2014-02-16 22:13:50.683000,L8,198.10,233.81,184.93,184.74,305.20,302.78,221.31,186.98,233.43,187.82,189.82,203.12,214.57,177.40,194.75,192.73,182.18
2014-03-20 22:13:25.653000,L8,120.23,92.12,82.99,92.78,123.96,109.42,185.61,177.82,177.44,153.78,149.12,150.08,150.38,187.71,161.85,153.06,176.00
2014-04-05 22:13:10.561000,L8,122.74,95.45,91.16,111.47,130.49,101.66,187.20,181.14,181.93,156.80,150.77,158.83,169.45,188.71,170.47,168.84,176.87
2014-04-21 22:12:54.038000,L8,129.34,100.18,163.82,169.64,186.38,113.53,130.51,103.69,187.26,188.36,189.84,189.77,193.72,193.20,193.09,187.46,94.53
2014-05-07 22:12:37.911000,L8,121.18,96.17,100.03,111.62,114.77,103.14,186.05,180.80,185.87,179.81,186.40,186.20,192.38,188.99,190.37,174.72,13.42
2014-07-26 22:12:55.043000,L8,209.62,205.88,202.52,202.53,207.75,206.31,209.27,198.29,204.40,204.79,213.00,205.95,209.90,205.96,209.13,209.25,203.31
2014-08-11 22:13:03.844000,L8,121.82,94.71,89.87,102.40,118.52,96.65,184.18,172.73,179.27,181.73,184.06,183.35,183.82,183.43,186.66,172.71,175.14
2014-08-27 22:13:05.288000,L8,127.07,98.72,166.18,165.37,180.20,146.76,123.29,107.33,185.13,185.62,187.78,189.79,190.00,187.91,192.82,188.18,124.61
2014-09-28 22:13:08.778000,L8,232.77,227.89,223.21,228.97,233.12,231.32,236.60,233.03,228.34,230.32,223.58,233.25,234.42,227.97,236.87,249.07,231.40
2014-10-14 22:13:14.573000,L8,198.03,203.72,201.91,200.48,203.38,203.89,205.57,195.70,200.72,205.08,202.16,205.57,209.47,205.86,210.56,210.64,201.73
2014-11-15 22:13:13.466000,L8,194.35,192.05,194.40,195.65,200.78,200.14,205.90,192.57,197.19,198.50,197.45,314.14,334.76,208.76,202.74,204.35,198.60
2014-12-01 22:13:12.181000,L8,194.90,200.73,200.59,196.25,200.67,202.91,206.16,194.85,198.45,203.64,201.65,203.54,205.58,203.92,208.07,206.13,200.96
2015-01-02 22:13:02.831000,L8,215.43,212.50,208.42,209.52,212.34,209.44,215.75,210.01,213.22,209.41,212.95,209.74,212.72,215.91,212.83,214.23,215.62
2015-01-18 22:13:00.564000,L8,119.08,95.12,92.63,109.26,124.41,116.90,182.43,171.14,170.54,81.68,73.69,105.74,160.54,176.50,161.36,151.77,171.95
2015-02-19 22:12:49.582000,L8,213.80,207.45,207.65,205.03,205.35,205.56,216.80,199.15,216.61,203.59,214.85,208.06,210.49,202.83,209.61,204.90,200.46
2015-03-07 22:12:42.077000,L8,223.55,218.80,215.04,214.95,215.72,227.46,225.56,229.11,223.51,219.61,219.93,228.96,218.11,229.11,232.62,226.23,225.61
2015-03-23 22:12:32.997000,L8,126.96,97.88,91.96,160.69,177.32,147.77,148.63,112.28,179.68,164.87,166.84,174.56,175.04,185.30,187.01,173.62,120.03
2015-05-26 22:12:05.002000,L8,116.81,95.80,73.40,71.93,95.01,97.75,186.54,185.75,183.56,184.59,184.90,177.35,189.60,188.44,191.56,172.71,181.03
2015-06-27 22:12:22.174000,L8,111.69,95.49,91.87,83.03,106.17,96.34,147.80,185.59,186.91,179.77,187.37,183.39,192.41,191.47,190.97,170.66,9.81
2015-10-01 22:13:01.841000,L8,120.76,90.08,85.87,167.27,178.72,137.39,71.55,101.84,183.44,180.76,184.71,184.54,182.72,184.15,186.52,180.68,125.97
2015-12-04 22:13:09.054000,L8,121.07,96.41,162.98,146.75,176.18,183.02,183.67,174.76,178.86,164.19,178.31,173.66,173.26,182.63,178.59,177.20,179.14
2015-12-20 22:13:09.373000,L8,194.78,193.66,190.63,193.16,198.37,199.65,203.80,194.70,196.48,198.50,196.01,198.15,197.95,198.30,199.44,198.51,198.12
2016-01-05 22:13:05.152000,L8,201.24,199.17,190.10,197.72,200.14,201.36,206.08,197.91,198.06,199.52,201.35,202.62,202.91,200.84,203.69,202.09,200.58
2016-01-21 22:13:05.936000,L8,,,,,,,,,141.38,84.17,74.05,65.06,154.45,176.62,161.87,153.46,
2016-02-06 22:13:01.784000,L8,214.60,210.51,205.29,207.23,207.00,207.73,215.23,207.31,206.66,205.75,214.62,206.93,210.48,214.96,211.66,216.61,212.66
2016-02-22 22:12:54.448000,L8,,,224.77,301.50,247.64,374.30,198.69,190.49,193.25,192.06,192.42,194.73,194.12,202.73,330.18,218.26,197.85
2016-03-09 22:12:52.770000,L8,209.76,213.33,207.58,207.63,208.53,207.13,214.31,204.47,216.60,206.52,216.13,206.65,211.67,222.10,210.80,219.53,203.99
2016-04-10 22:12:37.539000,L8,127.36,98.59,103.28,115.69,180.15,184.63,140.23,183.95,184.72,172.86,184.82,181.95,179.80,185.60,188.15,180.91,184.01
2016-04-26 22:12:33.098000,L8,121.75,96.78,105.41,158.65,124.99,151.87,150.70,184.91,183.75,175.56,185.42,175.43,180.13,186.03,189.78,177.63,186.49
2016-05-12 22:12:32.560000,L8,128.77,99.76,107.60,119.70,121.40,186.96,187.97,184.80,186.54,180.21,186.14,183.01,183.69,188.64,190.81,178.16,186.54
2016-06-13 22:12:42.546000,L8,113.72,94.27,91.00,,,,,,100.24,117.57,110.31,166.10,153.88,149.29,160.50,149.23,
2016-07-15 22:12:58.211000,L8,126.17,97.09,146.70,111.39,108.63,97.53,187.61,184.51,182.31,183.36,185.40,181.43,180.06,188.91,189.23,175.13,26.25
2016-07-31 22:13:01.890000,L8,132.57,100.50,104.75,110.30,189.72,189.18,95.40,186.15,188.83,187.15,188.44,187.05,190.80,192.43,189.71,183.32,186.60
2016-08-16 22:13:05.571000,L8,130.28,99.90,172.94,169.81,187.24,188.62,99.72,108.57,188.12,186.45,186.47,184.90,187.06,190.37,190.22,179.71,122.57
2016-10-19 22:13:21.341000,L8,228.15,222.72,220.76,226.22,226.48,230.26,227.16,230.98,226.07,222.41,220.73,224.89,220.79,222.92,216.96,221.29,227.67
2016-11-20 22:13:21.277000,L8,226.89,230.21,193.24,207.31,211.47,257.53,276.39,264.43,285.83,274.48,246.84,205.61,204.98,200.06,201.02,194.40,266.94
2016-12-22 22:13:14.982000,L8,181.31,180.55,355.77,311.38,111.92,376.23,22.66,59.23,133.47,190.47,189.92,194.68,192.12,192.02,195.75,187.02,47.76
2017-01-07 22:13:12.261000,L8,193.29,194.00,190.69,190.27,196.73,199.22,202.18,194.21,197.45,197.98,195.35,198.84,198.36,199.81,201.49,199.01,199.18
2017-01-23 22:13:07.208000,L8,203.25,203.09,200.94,198.57,201.19,202.07,208.89,197.08,199.75,201.29,202.97,205.45,203.24,205.00,208.42,201.35,201.64
2017-02-08 22:12:58.815000,L8,121.92,98.98,165.41,165.74,173.83,104.82,136.33,116.39,180.24,162.25,154.27,104.47,122.24,188.24,170.70,172.42,112.85
2017-02-24 22:12:53.892000,L8,118.64,92.76,99.60,99.56,118.86,90.88,179.66,125.94,175.50,160.25,162.31,163.40,168.67,182.81,174.73,169.22,173.05
2017-04-29 22:12:18.412000,L8,128.25,99.10,104.65,115.47,115.24,184.58,185.38,182.47,185.04,178.58,185.18,182.38,185.41,190.41,188.95,183.99,186.43
2017-08-03 22:12:59.825000,L8,225.48,223.23,220.16,252.35,251.19,209.32,210.74,203.31,205.88,205.63,202.14,204.11,205.36,209.15,207.01,203.72,224.05
2017-10-22 22:13:19.023000,L8,221.18,215.15,212.23,215.31,220.37,219.80,219.58,217.52,218.91,212.49,217.55,215.94,216.48,221.53,218.70,220.81,220.79
2018-02-11 22:12:50.362000,L8,119.91,94.97,102.31,113.18,123.04,102.74,178.29,144.73,172.04,157.25,151.99,160.42,163.98,179.46,176.78,166.62,167.28
2018-03-15 22:12:34.251000,L8,220.39,214.95,211.29,212.59,215.32,221.13,217.03,217.27,216.29,210.05,214.58,210.57,215.96,221.93,214.57,219.68,216.52
2018-03-31 22:12:27.765000,L8,217.57,213.33,208.95,210.09,209.49,216.89,216.08,209.12,218.11,206.09,216.56,226.37,213.92,222.81,215.26,221.07,203.78
2018-05-02 22:12:09.737000,L8,128.64,101.29,111.02,166.42,130.49,105.64,187.26,185.67,185.95,176.54,183.12,181.96,184.16,190.81,191.17,181.78,183.07
2018-06-19 22:11:57.514000,L8,130.23,100.28,110.89,167.86,103.75,185.62,187.96,183.97,186.89,173.22,165.92,181.08,183.58,192.67,190.25,177.45,180.71
2018-07-05 22:12:06.676000,L8,355.09,336.71,332.35,283.88,279.61,265.93,209.19,201.32,211.86,202.21,202.55,205.22,207.30,212.12,209.96,214.52,214.31
2018-07-21 22:12:13.538000,L8,,,,,175.14,192.55,195.64,189.55,188.07,181.04,186.18,190.24,193.93,196.16,193.78,189.83,190.48
2018-08-22 22:12:30.412000,L8,126.40,98.61,107.29,167.11,182.27,138.14,95.83,184.71,182.26,174.69,183.23,182.92,185.90,190.99,188.89,182.72,117.58
2018-09-07 22:12:36.278000,L8,125.75,170.53,167.30,171.15,182.79,185.08,185.37,180.25,181.72,174.94,180.75,183.57,184.07,189.60,188.50,179.67,181.38
2018-11-10 22:12:56.881000,L8,198.35,199.95,194.02,200.00,204.36,203.39,205.94,199.57,197.69,194.30,197.38,202.79,204.83,203.95,204.90,200.48,200.07
2019-01-29 22:12:47.306000,L8,121.19,96.21,97.39,60.34,112.97,154.95,179.62,170.69,97.35,90.26,78.27,67.80,39.19,18.24,116.62,148.03,165.92
2019-02-14 22:12:45.337000,L8,181.96,183.39,177.31,183.65,197.40,195.50,196.82,191.11,185.80,174.48,190.08,191.35,191.97,198.05,199.44,188.97,193.47
2019-03-02 22:12:41.167000,L8,227.59,222.64,221.82,226.11,231.01,217.80,220.36,212.60,216.65,212.68,221.08,233.55,245.18,247.32,255.83,222.53,221.83
2019-04-03 22:12:32.527000,L8,127.34,99.45,104.57,166.17,127.83,182.90,182.37,178.77,175.21,161.36,169.03,173.33,177.01,184.91,188.97,172.21,180.49
2019-04-19 22:12:26.487000,L8,217.32,214.17,211.20,212.09,213.60,228.77,220.64,206.10,218.34,208.44,217.17,209.92,217.74,219.12,210.59,217.21,223.57
2019-05-21 22:12:39.194000,L8,125.59,100.54,105.90,166.13,106.23,185.77,99.77,114.03,181.31,172.01,180.03,183.80,183.91,190.15,192.81,179.90,125.45
2019-06-06 22:12:47.153000,L8,118.19,100.08,96.28,73.80,96.96,97.14,185.14,183.97,180.81,168.10,166.00,174.74,179.44,188.44,189.33,173.70,182.19
2019-09-10 22:13:15.713000,L8,125.74,99.59,165.38,169.55,153.99,130.88,78.91,180.37,181.35,172.17,176.31,184.63,184.42,188.72,189.12,178.48,121.37
2019-09-26 22:13:21.074000,L8,193.61,193.23,188.66,190.29,199.75,199.08,198.04,192.03,194.94,191.08,194.00,203.27,208.11,198.74,201.71,198.78,197.62
2019-10-12 22:13:24.068000,L8,214.40,212.85,219.52,240.05,284.23,327.87,251.47,364.08,339.14,205.27,216.68,227.97,214.73,217.55,212.87,217.69,341.94
2019-10-28 22:13:24.474000,L8,120.43,124.03,105.08,167.34,174.29,101.93,181.30,174.96,177.62,168.27,172.85,182.96,178.84,182.19,185.70,193.96,94.34
2019-11-13 22:13:21.985000,L8,133.19,166.36,153.16,165.35,177.94,183.97,188.05,183.78,186.38,149.42,,,14.67,195.65,193.75,177.68,185.04
