dates,nzd0474-0000,nzd0474-0001,nzd0474-0002,nzd0474-0003,nzd0474-0004,nzd0474-0005,nzd0474-0006,nzd0474-0007,nzd0474-0008,nzd0474-0009,nzd0474-0010,nzd0474-0011,nzd0474-0012,nzd0474-0013,nzd0474-0014,nzd0474-0020,nzd0474-0021,nzd0474-0022,nzd0474-0023,nzd0474-0024,nzd0474-0025,nzd0474-0026,nzd0474-0027,nzd0474-0028,nzd0474-0029,nzd0474-0030,nzd0474-0043,nzd0474-0044,nzd0474-0045,nzd0474-0046,nzd0474-0047,nzd0474-0048,nzd0474-0054,nzd0474-0055,nzd0474-0015,nzd0474-0016,nzd0474-0017,nzd0474-0018,nzd0474-0019,nzd0474-0031,nzd0474-0032,nzd0474-0033,nzd0474-0034,nzd0474-0035,nzd0474-0036,nzd0474-0037,nzd0474-0038,nzd0474-0039,nzd0474-0040,nzd0474-0041,nzd0474-0042,nzd0474-0049,nzd0474-0050,nzd0474-0051,nzd0474-0052,nzd0474-0053,nzd0474-0056,nzd0474-0057,nzd0474-0058,nzd0474-0059,nzd0474-0060,nzd0474-0061,nzd0474-0062,nzd0474-0063,nzd0474-0064,nzd0474-0065,nzd0474-0066,nzd0474-0067,nzd0474-0068,nzd0474-0069,nzd0474-0070,nzd0474-0071,nzd0474-0072,satname
2014-09-03 22:20:30+00:00,305.19500000000005,295.6766666666667,295.06666666666666,294.69666666666666,299.09999999999997,292.0725,284.82666666666665,289.5133333333334,294.0366666666667,300.94999999999993,316.0,293.54333333333335,306.015,308.68500000000006,309.3666666666666,284.3,289.40000000000003,290.76666666666665,291.135,288.73,270.2133333333333,276.11999999999995,282.24,283.84000000000003,286.5,280.49000000000007,285.79799999999994,288.56,305.815,300.23285714285714,304.5783333333333,311.2283333333333,298.785,303.27666666666664,302.91333333333324,299.92333333333335,293.69999999999993,292.13,267.6,280.56,278.6025,278.642,279.71,286.12833333333333,285.78833333333336,282.282,292.16499999999996,287.164,291.76,288.756,288.2,305.97666666666663,296.75,293.21666666666664,297.92333333333335,295.9166666666667,296.52000000000004,281.1328571428572,287.71714285714285,298.26714285714286,301.2957142857143,311.64,310.37833333333333,313.48333333333335,317.07666666666665,324.60857142857145,328.665,327.3071428571429,322.54857142857145,323.63166666666666,328.8757142857143,321.29333333333335,309.73999999999995,L8
2014-09-19 22:20:30+00:00,310.82,289.77000000000004,299.755,290.385,297.28,292.5333333333333,282.405,287.5400000000001,291.7850000000001,301.29,313.12,291.9633333333333,305.37,306.695,307.59,292.11,292.365,295.28999999999996,296.03,293.03999999999996,274.15000000000003,278.53999999999996,287.92,288.0566666666667,292.935,285.35,286.34599999999995,288.90600000000006,306.94666666666666,301.0,307.49666666666667,311.9866666666667,300.02166666666665,304.5083333333333,302.28,298.56,293.9,293.21000000000004,269.44,283.3433333333333,280.925,280.972,282.174,288.08833333333337,287.78333333333336,283.142,293.55833333333334,288.04999999999995,292.762,290.36,289.696,307.90666666666664,297.9483333333333,293.28166666666664,298.37166666666667,296.2783333333333,299.63199999999995,283.2442857142857,290.26714285714286,299.0785714285715,302.61285714285714,317.8383333333333,314.10999999999996,317.62666666666667,321.20666666666665,326.3442857142857,330.645,329.56,325.2914285714286,327.12833333333333,330.4114285714286,322.5366666666667,311.96,L8
2014-09-28 22:14:20+00:00,299.95,285.415,293.15,285.4,290.49,287.8966666666667,275.03,280.24,281.53999999999996,292.815,304.42,286.14000000000004,295.695,299.775,301.80333333333334,287.75,288.5233333333333,292.56666666666666,294.81,290.31333333333333,272.31,272.5733333333333,282.86,284.60999999999996,286.54499999999996,282.45500000000004,282.04599999999994,285.316,304.6933333333333,299.3,305.2283333333333,310.40500000000003,297.65,302.84333333333336,296.81333333333333,289.52,286.36,289.34999999999997,273.9866666666667,277.93666666666667,278.03499999999997,279.304,281.28599999999994,286.09,285.3833333333333,281.924,291.8766666666666,286.21999999999997,290.90999999999997,288.554,287.796,306.8833333333333,296.1433333333334,292.1333333333333,296.8333333333333,295.24499999999995,296.77200000000005,280.9514285714286,287.7685714285714,298.1228571428572,301.5042857142857,316.1166666666666,312.28833333333336,313.9533333333334,315.88,321.2285714285714,326.7316666666667,326.09714285714284,323.2271428571429,324.9916666666666,328.6457142857143,320.36199999999997,305.145,L8
2014-10-21 22:20:37+00:00,299.95,285.415,293.15,285.4,290.49,287.8966666666667,275.03,280.24,281.53999999999996,292.815,304.42,286.14000000000004,295.695,299.775,301.80333333333334,287.75,288.5233333333333,292.56666666666666,294.81,290.31333333333333,272.31,272.5733333333333,282.86,284.60999999999996,286.54499999999996,282.45500000000004,280.29499999999996,284.56166666666667,302.73,298.435,304.32428571428574,310.02714285714285,296.63428571428574,301.9328571428572,296.81333333333333,289.52,286.36,289.34999999999997,273.9866666666667,277.93666666666667,278.03499999999997,279.304,281.28599999999994,284.1114285714286,283.75857142857143,280.66833333333335,290.40714285714284,285.54333333333335,290.1166666666666,287.67333333333335,286.87833333333333,306.6328571428571,296.14285714285717,292.4042857142857,296.66285714285715,295.03285714285715,295.4483333333333,280.9514285714286,287.7685714285714,298.1228571428572,301.5042857142857,316.1166666666666,312.28833333333336,313.9533333333334,315.88,321.2285714285714,326.7316666666667,326.09714285714284,323.2271428571429,323.3128571428571,326.82375,318.8533333333333,305.145,L8
2014-11-06 22:20:37+00:00,299.95,285.415,293.15,285.4,290.49,287.8966666666667,275.03,280.24,281.53999999999996,292.815,304.42,286.14000000000004,295.695,299.775,301.80333333333334,287.75,288.5233333333333,292.56666666666666,294.81,290.31333333333333,272.31,272.5733333333333,282.86,284.60999999999996,287.40333333333336,280.24333333333334,279.8042857142857,284.46,301.8025,298.2688888888889,303.82625,310.19875,296.50124999999997,301.59875,296.81333333333333,289.52,286.36,289.34999999999997,273.9866666666667,277.095,276.18600000000004,278.3533333333333,279.59499999999997,282.93125000000003,282.76625,280.27714285714285,289.41749999999996,285.7342857142857,289.85714285714283,287.4971428571429,286.4814285714286,306.72625,296.1975,292.39,296.58875,294.955,294.90857142857146,280.9514285714286,287.7685714285714,297.56375,300.935,314.13142857142856,311.07428571428574,313.9533333333334,315.88,319.3075,324.6385714285715,324.46124999999995,321.6675,322.74375,325.62333333333333,318.6471428571429,304.16285714285715,L8
2014-11-22 22:20:33+00:00,299.95,303.92,293.15,295.57,296.62,295.80500000000006,284.04999999999995,288.49,290.19,293.52666666666664,305.91,301.56666666666666,297.13666666666666,301.52666666666664,301.02,287.75,288.5233333333333,292.56666666666666,294.81,290.31333333333333,284.57,284.1433333333334,283.89000000000004,282.9225,287.58,280.64750000000004,281.29749999999996,285.73125,302.0733333333333,300.9377777777778,307.3385714285714,314.66625,299.3225,304.56500000000005,295.53999999999996,289.52,286.36,289.34999999999997,286.69500000000005,278.714,277.09499999999997,279.5828571428571,280.65285714285716,284.25666666666666,284.05555555555554,280.27714285714285,290.7388888888888,287.20375,291.34375,288.80625000000003,287.71625,310.7775,299.94,296.605,301.29,298.86375,295.16875,285.9483333333333,291.5183333333334,300.53375,304.83500000000004,313.68625,311.6,312.77571428571434,314.4742857142857,318.4844444444445,324.4175,323.69444444444446,321.09888888888895,322.59444444444443,324.942,318.29875,303.84499999999997,L8
2014-12-01 22:14:24+00:00,299.39,303.925,289.90000000000003,294.2,296.675,292.21000000000004,283.92333333333335,287.6933333333333,289.25,293.1125,305.2425,301.1175,296.5925,301.09749999999997,299.89,289.3,287.905,289.605,292.18,287.0125,282.01,282.04,281.5575,280.358,284.924,278.386,280.44111111111107,285.59444444444443,301.158,300.3,306.16125,314.0222222222222,298.2922222222222,303.70000000000005,294.408,288.65,285.8566666666666,287.79,289.18333333333334,277.4116666666667,275.3885714285714,278.10499999999996,279.07375,283.073,283.152,279.48625,289.534,286.49222222222227,290.63111111111107,288.1622222222222,287.0377777777778,310.0577777777778,299.20222222222225,295.82222222222225,300.24555555555554,298.19888888888886,294.17333333333335,286.56800000000004,292.038,299.8125,304.53875,314.56857142857143,312.4857142857143,314.095,315.1842857142857,319.0911111111111,321.7575,323.60333333333335,321.24222222222227,322.98875,325.2233333333333,318.72999999999996,302.1675,L8
2015-01-18 22:14:12+00:00,296.66,301.7266666666667,286.9175,292.0933333333333,295.2166666666667,289.77750000000003,282.7625,286.595,288.7125,291.87399999999997,304.784,300.558,295.764,300.37600000000003,298.8883333333333,288.1975,286.43,285.618,288.8925,283.54,279.216,279.816,278.696,277.82166666666666,281.375,276.17,278.0475,285.07125,300.2922222222222,298.3066666666666,302.4785714285714,312.43625,296.06125,301.08875,293.14666666666665,287.842,284.8175,286.356,288.2925,275.6133333333333,274.66999999999996,277.05,276.9516666666667,280.6455555555556,281.15222222222224,276.3985714285714,287.8755555555556,284.34875,288.42375,285.8075,285.44375,308.58124999999995,297.63124999999997,294.135,299.29499999999996,296.53875,293.14875,282.1,287.5625,296.51714285714286,301.2257142857143,310.33666666666664,309.06166666666667,312.712,312.50666666666666,317.03375,318.5128571428572,321.03625,319.33625,319.47285714285715,322.27375,315.87833333333333,300.3157142857143,L8
2015-02-10 22:20:14+00:00,296.8075,301.1025,281.0675,292.0925,295.91,284.8575,282.764,286.52000000000004,288.842,291.1433333333334,304.5316666666667,300.21,295.39666666666665,300.035,295.33,287.31399999999996,283.73799999999994,279.82800000000003,287.338,278.938,277.8283333333333,278.8333333333333,277.6383333333333,273.8183333333333,279.29,275.1114285714286,277.84,285.2477777777778,295.9133333333333,294.76,300.53999999999996,311.67333333333335,294.9588888888889,300.2111111111111,289.24666666666667,284.754,284.44,283.736,287.144,274.51142857142855,270.48571428571427,273.26625,275.85714285714283,276.94777777777773,278.04555555555555,275.9925,283.97999999999996,283.61777777777775,287.55555555555554,285.2944444444445,284.72111111111116,307.7311111111111,296.86777777777775,293.3511111111111,298.1333333333333,295.9366666666667,292.79333333333335,283.37399999999997,290.77799999999996,296.055,300.15625,309.17285714285714,308.59714285714284,312.98833333333334,312.61857142857144,312.21750000000003,318.09625,317.0,314.89624999999995,319.1425,317.86,314.7471428571429,299.635,L8
2015-02-19 22:14:01+00:00,296.354,300.492,280.536,292.114,295.64,284.526,282.615,286.30333333333334,288.84,290.95,304.3071428571429,299.6657142857143,295.0042857142857,299.8357142857143,295.1671428571429,286.685,283.3,278.45666666666665,286.40000000000003,277.9116666666667,276.79,277.93142857142857,276.0357142857143,272.7757142857143,277.65625,274.30375,277.696,285.51000000000005,295.585,294.438,299.30555555555554,311.216,294.133,299.432,288.9528571428571,284.485,284.13,283.79833333333335,286.44,273.65125,269.68625,272.11777777777775,274.725,276.126,277.154,275.6022222222222,283.263,283.133,286.803,284.93899999999996,283.804,307.015,296.398,292.669,297.31,295.334,292.40700000000004,285.34666666666664,291.715,295.4811111111111,299.40222222222224,308.26,308.00375,312.77571428571434,312.57875,312.2688888888889,317.80111111111114,316.74333333333334,314.41555555555556,318.66,317.6611111111111,313.8825,298.0288888888889,L8
2015-02-26 22:20:10+00:00,296.354,300.492,280.536,296.2033333333333,297.91833333333335,287.54833333333335,285.26714285714286,288.14,292.6657142857143,291.39125,307.595,303.38375,295.0042857142857,299.8357142857143,295.1671428571429,286.685,283.3,278.45666666666665,287.2657142857143,277.9116666666667,276.79,277.93142857142857,276.42875000000004,272.95875,277.5222222222222,275.31111111111113,277.696,285.51000000000005,295.585,295.0418181818182,299.426,311.4327272727273,294.43545454545455,300.8390909090909,288.9528571428571,284.485,284.13,283.79833333333335,286.44,274.7833333333333,270.62,272.768,274.7077777777778,275.9745454545454,277.7172727272727,276.096,283.263,283.133,286.803,285.78636363636366,283.804,307.02363636363634,296.20272727272726,292.9790909090909,297.4781818181818,295.65636363636366,293.62272727272733,287.67857142857144,292.26,296.73699999999997,299.40222222222224,308.26,308.00375,312.77571428571434,312.57875,312.2688888888889,320.027,317.755,314.859,319.565,318.758,314.1388888888889,300.569,L8
2015-03-07 22:13:53+00:00,297.90333333333336,302.12333333333333,282.4216666666667,299.5,301.0842857142857,289.73857142857145,287.70125,291.625,296.34125,296.6488888888889,307.595,305.2688888888889,297.835,303.1625,296.92375000000004,288.1714285714285,286.04,281.16857142857145,289.125,280.7814285714286,278.0575,280.86875,278.37666666666667,276.30333333333334,279.71,276.908,278.664,287.464,296.063,296.82545454545453,299.42999999999995,312.3290909090909,295.1390909090909,301.0,292.09375,286.6228571428572,285.95142857142855,285.48285714285714,287.63142857142856,275.59499999999997,271.989,273.30100000000004,274.9844444444445,276.13454545454545,277.3363636363636,278.595,283.688,283.731,287.20799999999997,286.6281818181818,283.984,307.3345454545455,296.8990909090909,293.25545454545454,297.9118181818182,296.5254545454545,294.28636363636366,290.5828571428571,294.7685714285714,296.92300000000006,299.68111111111114,309.20375,310.0575,314.1328571428572,315.31625,314.6266666666667,319.40666666666664,319.468,316.55,320.567,319.895,316.81666666666666,300.2711111111111,L8
2015-03-14 22:19:59+00:00,298.7542857142857,303.4042857142857,282.9485714285714,299.3975,303.38875,290.19625,289.40555555555557,292.7977777777778,299.0377777777778,297.87399999999997,309.06333333333333,305.817,299.88,306.29,298.53333333333336,288.87375,287.27875,282.16375,290.18333333333334,282.15625,279.10999999999996,281.8333333333333,279.122,277.625,281.2290909090909,277.70909090909095,281.38272727272727,289.71363636363634,296.83818181818185,297.91333333333336,300.01454545454544,312.81666666666666,295.6083333333333,301.595,293.4344444444444,288.58125,286.95625,286.9125,288.865,276.1818181818182,272.56363636363636,273.94,275.643,276.44166666666666,278.19083333333333,279.20000000000005,284.48454545454547,284.65090909090907,287.7854545454545,287.1983333333333,284.4081818181818,308.0266666666667,297.2558333333333,293.96666666666664,297.9541666666667,296.8208333333333,295.10083333333336,291.745,296.135,297.6218181818182,301.48900000000003,309.6922222222222,311.3977777777778,315.69,317.47111111111116,316.18100000000004,320.78599999999994,320.28909090909093,317.3645454545454,321.11454545454546,320.7218181818182,317.171,301.421,L8
2015-04-15 22:19:46+00:00,298.55499999999995,303.3183333333333,283.07666666666665,299.9442857142857,304.3557142857143,291.2057142857143,290.445,293.66375000000005,300.56375,299.13874999999996,310.39,307.77750000000003,301.0757142857143,308.15142857142854,299.5357142857143,289.5257142857143,288.41857142857145,282.40999999999997,289.0325,280.21999999999997,278.58375,281.7425,279.09444444444443,276.7744444444445,280.65999999999997,276.563,282.13399999999996,291.786,298.096,298.9581818181818,299.24699999999996,313.16636363636366,295.4427272727273,301.58181818181816,294.73857142857145,290.28000000000003,287.15500000000003,287.2916666666667,290.30571428571426,275.878,273.274,273.897,275.63222222222225,276.5718181818182,278.4136363636364,279.465,284.244,285.134,288.032,287.26454545454544,284.276,306.7872727272727,297.07272727272726,293.7709090909091,297.68636363636364,296.71818181818185,295.6272727272727,295.8471428571429,298.8514285714286,297.054,300.5788888888889,309.175,313.205,319.0485714285714,320.56874999999997,318.9088888888889,322.6044444444444,322.634,319.255,321.84799999999996,322.41400000000004,317.538,302.09777777777776,L8
2015-06-11 22:13:28+00:00,298.49999999999994,303.196,283.01200000000006,301.12999999999994,305.86285714285714,294.5057142857143,292.90142857142854,294.95,305.85857142857145,300.11,310.59999999999997,307.2057142857143,300.99833333333333,308.6066666666667,299.37166666666667,288.5485714285714,288.0342857142858,283.4371428571429,290.32875,280.73833333333334,279.5757142857143,283.23999999999995,279.58625,278.4625,279.86875000000003,277.41625,288.2114285714286,296.8457142857143,300.67571428571426,300.76875,301.03375,314.13625,296.79125,303.505,298.77,290.6566666666667,287.47333333333336,287.945,289.0857142857143,275.98375,274.3125,273.68,276.7271428571429,276.76750000000004,278.34625,281.44125,283.91285714285715,284.80571428571426,287.1385714285714,287.935,284.1242857142857,306.2725,296.82,293.27374999999995,298.14125,297.63875,298.7075,295.92625,298.75874999999996,299.7275,304.61,310.1016666666667,314.42833333333334,322.89285714285717,325.4714285714286,325.11,325.92571428571426,326.58875,322.93375,324.665,324.89750000000004,318.77500000000003,305.5142857142857,L8
2015-06-27 22:13:34+00:00,298.49999999999994,301.98833333333334,282.82,301.49571428571426,304.61,293.76625,291.5625,293.87,303.71625,298.8925,308.89142857142855,305.33125,299.54285714285714,306.74142857142857,297.76714285714286,287.92875,287.40500000000003,283.78875000000005,290.50333333333333,281.5185714285714,280.06125,283.02,279.7677777777778,278.88,280.1744444444445,277.74666666666667,286.49,295.6925,300.32875,300.69444444444446,301.30444444444447,313.8522222222222,297.02555555555557,303.02777777777777,297.0514285714286,290.71285714285716,287.02000000000004,286.8514285714286,288.07,276.02444444444444,274.0133333333333,273.68888888888887,276.95125,277.3622222222223,278.74555555555554,281.69444444444446,284.4225,284.87,287.22375,287.3955555555556,284.07625,305.9711111111111,297.0388888888889,293.58444444444444,298.24555555555554,297.5022222222222,299.0622222222222,296.05444444444447,298.78222222222223,299.7766666666667,305.29999999999995,312.29857142857145,315.80428571428575,323.7,325.55875000000003,325.44124999999997,325.8075,326.69666666666666,322.97,325.15222222222224,324.8811111111111,318.95000000000005,306.03,L8
2015-07-29 22:13:49+00:00,291.604,301.92,282.6383333333334,301.9028571428571,304.7775,293.65999999999997,291.61750000000006,293.79125,303.3525,298.40999999999997,308.1771428571428,304.29625,299.0228571428571,306.3,296.8085714285714,287.6825,287.31874999999997,284.9525,291.5311111111111,283.53,281.44375,284.30125,281.1488888888889,280.08444444444444,281.5811111111111,278.77777777777777,286.125,294.47124999999994,299.9925,301.04333333333335,302.70222222222225,314.6644444444444,298.29333333333335,304.99,296.75428571428574,290.5585714285714,286.81714285714287,286.4342857142857,287.32375,276.8044444444444,274.7655555555555,275.19666666666666,276.6611111111111,278.2366666666667,279.64222222222224,282.3622222222222,285.61875,285.63874999999996,288.33875,288.53111111111116,284.38,307.2966666666667,298.2322222222222,294.8855555555556,299.6622222222222,298.2555555555556,299.88222222222225,296.0777777777778,298.55111111111114,301.74555555555554,308.55625,315.49571428571426,318.55,325.695,327.17875000000004,327.66375,327.26500000000004,328.32666666666665,324.3044444444444,326.8311111111111,326.3922222222222,320.3088888888889,307.68285714285713,L8
2015-08-05 22:20:00+00:00,291.604,301.92,282.6383333333334,301.9028571428571,304.7775,293.65999999999997,291.61750000000006,293.79125,303.3525,298.40999999999997,308.1771428571428,304.29625,299.0228571428571,306.3,296.8085714285714,287.6825,287.31874999999997,284.9525,291.5311111111111,281.66499999999996,278.91555555555556,281.21777777777777,277.87,275.737,278.116,278.77777777777777,286.125,294.47124999999994,295.3888888888889,301.04333333333335,299.409,310.02200000000005,298.29333333333335,304.99,296.75428571428574,290.5585714285714,286.81714285714287,286.4342857142857,287.32375,276.8044444444444,271.84299999999996,275.19666666666666,276.6611111111111,278.2366666666667,279.64222222222224,282.3622222222222,285.61875,285.63874999999996,288.33875,288.53111111111116,284.38,307.2966666666667,298.2322222222222,294.8855555555556,299.6622222222222,298.2555555555556,299.88222222222225,296.0777777777778,298.55111111111114,301.74555555555554,306.49555555555554,314.31624999999997,317.2725,323.2855555555555,324.8522222222222,325.08222222222224,324.90777777777777,325.548,321.963,324.603,324.24,320.3088888888889,307.68285714285713,L8
2015-08-21 22:20:09+00:00,288.74333333333334,303.56,284.175,305.8059999999999,307.6116666666666,296.2133333333333,294.7166666666667,296.4816666666666,308.105,301.66666666666663,310.20199999999994,306.5833333333333,301.39,309.42600000000004,297.89199999999994,289.02333333333337,288.66499999999996,288.97999999999996,294.4214285714285,284.56666666666666,281.25571428571425,283.5028571428572,279.99125000000004,277.87750000000005,281.02,281.6557142857142,285.73285714285714,292.39285714285717,294.0725,302.04875000000004,301.54999999999995,310.2266666666667,300.175,306.70124999999996,300.158,292.924,288.442,287.506,288.85333333333335,279.38714285714286,273.23,278.0685714285715,277.74,279.885,279.94625,281.97,285.4142857142857,286.03285714285715,288.13571428571424,288.125,284.3014285714286,307.99625000000003,298.56374999999997,296.22125,302.18375,299.29625,300.635,297.2885714285714,298.13142857142856,302.76375,309.3525,318.89285714285717,320.9771428571429,326.21,327.10875,328.24875000000003,326.77125,327.6411111111111,324.51222222222225,325.7711111111111,325.7088888888889,323.85571428571427,314.746,L8
2015-10-08 22:20:24+00:00,256.72,296.43500000000006,279.37,297.2099999999999,298.91999999999996,292.7799999999999,286.4466666666668,287.1766666666667,296.7766666666667,289.3033333333333,299.8633333333333,292.99666666666667,291.02,296.4566666666667,289.6099999999999,285.815,283.39,286.8275,291.925,279.405,278.86599999999993,278.708,276.19200000000006,271.24000000000007,275.178,277.80499999999995,279.825,285.92,293.15142857142854,300.39,300.57142857142856,306.6671428571429,298.785,303.42999999999995,294.1833333333334,287.6266666666666,283.78000000000003,281.67333333333335,285.21000000000004,276.73,269.026,277.384,277.3233333333333,280.26,278.2833333333333,277.845,284.0366666666667,285.69166666666666,287.30833333333334,287.0133333333333,283.77500000000003,305.9683333333333,298.14500000000004,294.49666666666667,302.53999999999996,297.31333333333333,297.838,292.20750000000004,292.84,299.514,305.6557142857143,317.338,318.294,325.92499999999995,323.9266666666667,326.16333333333336,323.48500000000007,325.2916666666667,325.0157142857143,325.08,324.15857142857146,322.025,312.84333333333325,L8
2015-10-24 22:20:28+00:00,256.72,296.43500000000006,279.37,297.2099999999999,298.91999999999996,292.7799999999999,286.4466666666668,287.1766666666667,296.7766666666667,289.3033333333333,299.8633333333333,292.99666666666667,291.02,296.4566666666667,289.6099999999999,284.02333333333337,282.0666666666666,284.37999999999994,292.49,279.51333333333326,276.9574999999999,277.23750000000007,273.65250000000003,269.87500000000006,272.42999999999995,278.4933333333333,283.8933333333334,284.6616666666667,294.1642857142857,302.4166666666667,301.7871428571429,305.36833333333334,299.49,305.23400000000004,294.1833333333334,287.6266666666666,283.78000000000003,281.67333333333335,282.0766666666667,276.1666666666667,266.225,277.33500000000004,276.56399999999996,279.602,277.186,276.884,284.3966666666667,286.78000000000003,287.285,288.2683333333334,284.02833333333336,306.565,298.24666666666667,295.9216666666667,302.94666666666666,298.0133333333333,297.67600000000004,290.135,291.12250000000006,301.258,307.25999999999993,319.636,319.21400000000006,324.42833333333334,321.7416666666667,324.89500000000004,322.57,324.56,324.3071428571429,325.85571428571427,322.8385714285714,320.8825,312.6166666666666,L8
2015-11-09 22:20:29+00:00,256.72,296.43500000000006,279.37,297.2099999999999,298.91999999999996,292.7799999999999,286.4466666666668,287.1766666666667,296.7766666666667,289.3033333333333,299.8633333333333,292.99666666666667,291.02,296.4566666666667,289.6099999999999,284.02333333333337,282.0666666666666,284.37999999999994,292.49,279.51333333333326,276.9574999999999,277.23750000000007,273.65250000000003,272.69,276.48,279.405,284.2471428571429,285.61285714285714,295.94124999999997,304.23999999999995,303.83500000000004,305.36833333333334,299.49,305.23400000000004,294.1833333333334,287.6266666666666,283.78000000000003,281.67333333333335,282.0766666666667,277.97249999999997,268.346,278.094,277.545,280.42833333333334,278.175,278.6033333333333,285.13142857142856,287.4657142857143,288.2114285714286,289.99,287.14285714285717,306.565,298.24666666666667,296.32142857142856,302.94666666666666,298.0133333333333,297.67600000000004,288.71999999999997,290.25200000000007,301.258,307.25999999999993,319.636,319.21400000000006,324.42833333333334,321.7416666666667,324.89500000000004,322.57,324.56,324.3071428571429,325.85571428571427,322.8385714285714,320.8825,312.6166666666666,L8
2016-01-05 22:14:17+00:00,276.59000000000003,296.635,278.8,290.03499999999997,292.855,281.245,278.37,282.9,285.96000000000004,284.765,299.645,293.81,289.83000000000004,295.11,290.33500000000004,281.995,277.655,274.37,283.55999999999995,274.0266666666667,268.33,269.0266666666667,263.86333333333334,265.0925,269.8925,272.96,279.34,281.36833333333334,293.24285714285713,302.4683333333333,300.13714285714286,301.212,295.95400000000006,302.745,285.485,280.99,279.085,278.135,279.58,274.0433333333333,263.61,276.035,274.166,276.70799999999997,273.63800000000003,274.374,281.47,285.4066666666667,286.19666666666666,288.35833333333335,285.39000000000004,306.17400000000004,296.274,294.30333333333334,301.428,296.14,294.2775,282.935,285.4475,298.1275,302.4216666666667,315.07399999999996,315.604,318.32599999999996,316.772,318.946,318.16999999999996,320.258,319.87166666666667,321.48833333333334,322.27333333333337,316.18333333333334,303.19,L8
2016-01-21 22:14:17+00:00,282.2266666666667,295.54,277.8,289.68666666666667,292.08666666666664,280.84,278.26666666666665,282.90333333333336,286.16,284.5466666666667,300.24666666666667,294.3566666666666,290.15333333333336,294.7733333333333,290.4266666666667,281.36333333333334,276.56,272.75666666666666,281.50333333333333,272.3,267.835,268.77750000000003,264.3425,264.642,268.652,269.6975,278.27714285714285,281.0628571428571,292.55,300.61857142857144,298.5625,301.2366666666667,294.02833333333336,300.68,285.63,279.4866666666667,279.2933333333333,277.59999999999997,278.70666666666665,271.6825,262.966,273.952,272.92333333333335,275.34,272.5133333333333,273.225,280.4785714285714,283.66142857142853,285.17,286.5414285714286,283.84714285714284,304.3816666666667,294.105,292.4642857142857,299.22833333333335,294.44666666666666,292.62,282.358,284.496,296.524,300.84142857142854,312.90000000000003,313.75333333333333,316.625,315.42,317.555,317.09,318.78333333333336,317.7814285714286,319.8085714285714,321.0185714285714,313.055,303.19,L8
2016-02-13 22:20:20+00:00,294.98,294.85,278.26000000000005,281.0833333333333,291.31,280.445,277.53999999999996,283.02,287.145,285.2900000000001,301.395,296.515,290.82500000000005,294.96,292.05499999999995,280.58500000000004,274.9200000000001,259.84999999999997,268.59,264.77,262.76666666666665,264.7133333333333,261.67,260.755,267.495,268.14,276.15,280.09857142857146,296.28428571428566,298.93857142857144,300.19,302.342,291.77333333333337,296.60800000000006,274.46666666666664,265.6333333333333,270.74666666666667,264.63333333333327,272.93,266.515,262.85,270.078,269.71666666666664,270.62666666666667,267.0183333333333,267.1983333333333,274.27000000000004,277.4242857142857,280.71285714285716,283.29285714285714,281.5942857142857,301.1033333333333,290.635,290.29285714285714,295.3983333333333,291.92833333333334,290.69599999999997,281.1,284.092,292.06,297.70666666666665,308.706,310.046,314.19399999999996,313.21200000000005,315.812,315.812,316.914,316.2183333333333,318.63500000000005,320.53833333333336,308.5,303.19,L8
2016-02-29 22:20:17+00:00,296.6433333333334,296.41,279.21333333333337,283.90250000000003,292.53333333333336,281.12333333333333,278.77,284.07,287.78666666666663,286.5466666666667,302.1366666666666,296.8566666666667,291.69000000000005,295.86,292.1033333333333,280.5,277.5066666666667,263.88,271.7875,267.62,266.725,267.135,264.885,262.61400000000003,268.942,272.2475,277.76142857142855,282.79714285714283,298.13714285714286,302.38,300.84499999999997,301.805,291.885,299.616,277.3875,269.33500000000004,273.705,268.48749999999995,274.1275,268.294,263.728,270.9166666666667,270.1583333333333,270.36833333333334,268.29833333333335,269.5333333333333,276.4585714285714,278.4142857142857,284.60714285714283,285.75428571428574,283.62857142857143,301.364,291.63166666666666,291.7185714285714,295.2333333333333,293.72999999999996,293.43,281.77333333333337,284.96833333333336,293.29200000000003,297.315,305.294,307.84399999999994,311.24749999999995,311.8175,313.21750000000003,315.31800000000004,315.816,314.27833333333336,317.9533333333333,319.57666666666665,309.322,303.20666666666665,L8
2016-03-16 22:20:12+00:00,298.5675,296.6225,281.1575,285.736,293.3575,281.9825,279.2125,284.7175,288.18,285.8625,302.7575,297.245,292.175,296.51750000000004,292.335,281.1925,278.495,266.62,274.332,269.46799999999996,268.316,269.694,266.884,263.87333333333333,270.94166666666666,274.3,277.71625,283.295,297.6375,302.95500000000004,299.87857142857143,303.06399999999996,291.6685714285714,299.81166666666667,279.244,272.064,275.196,270.89,275.434,269.33666666666664,264.7366666666667,271.15714285714284,270.1871428571429,271.1914285714286,268.90714285714284,270.44571428571425,276.83,279.1975,284.80125,285.93625000000003,283.24,301.2866666666667,291.69714285714286,291.375,295.13714285714286,293.3142857142857,293.7033333333333,281.7214285714286,284.79428571428576,293.64833333333337,297.9342857142857,305.29333333333335,307.89,312.696,312.57599999999996,314.134,316.28333333333336,315.9066666666667,314.0957142857143,316.9857142857143,318.80571428571426,309.835,303.20666666666665,L8
