dates,satname,nzd0058-0000,nzd0058-0004,nzd0058-0005,nzd0058-0001,nzd0058-0002,nzd0058-0003
2013-12-30 22:13:13.343000,L8,218.44,327.39,333.17,255.82,298.63,216.35
2014-01-15 22:12:33.689000,L8,125.52,312.52,279.26,,,
2014-01-31 22:12:52.806000,L8,69.68,,,,,
2014-03-27 22:17:50.001000,L8,,311.76,290.58,,,308.66
2014-04-05 22:11:34.747000,L8,103.12,313.79,312.56,,,303.91
2014-04-12 22:17:37.464000,L8,,314.50,311.57,,,312.83
2014-05-07 22:11:02.102000,L8,,335.34,344.30,268.48,304.89,207.27
2014-07-26 22:11:19.207000,L8,110.20,317.35,316.41,250.78,285.22,313.69
2014-08-11 22:11:51.972000,L8,91.33,,,,,
2014-10-14 22:11:38.746000,L8,,308.81,313.88,,,306.72
2014-12-01 22:11:36.363000,L8,117.86,320.36,320.08,245.42,287.57,315.00
2015-01-02 22:11:27.004000,L8,131.06,315.76,322.91,,281.31,311.46
2015-01-02 22:11:50.958000,L8,,309.69,312.95,,,305.90
2015-02-19 22:11:13.759000,L8,232.45,315.24,317.74,,,309.65
2015-06-11 22:10:40.593000,L8,,334.70,338.21,252.43,304.25,326.38
2015-12-20 22:11:57.501000,L8,177.75,328.93,330.78,248.06,301.13,318.33
2016-01-21 22:11:30.113000,L8,,318.91,324.19,,,307.93
2016-01-21 22:11:54.068000,L8,,325.53,328.92,,,308.16
2016-02-22 22:11:18.630000,L8,121.03,311.84,308.17,,,293.46
2016-04-26 22:11:21.230000,L8,68.33,314.26,316.49,,,256.90
2016-05-12 22:10:56.720000,L8,,314.05,311.67,,,300.68
2016-05-12 22:11:20.683000,L8,75.04,323.30,322.44,,,307.09
2016-06-13 22:11:30.674000,L8,,258.34,309.09,,,263.49
2016-06-29 22:11:15.136000,L8,99.82,314.83,,,,304.63
2016-08-16 22:11:53.694000,L8,,314.48,314.37,,,305.74
2017-02-24 22:11:18.074000,L8,190.27,326.54,333.18,248.33,297.05,326.51
2017-02-24 22:11:42.029000,L8,184.31,324.03,331.11,,275.04,322.60
2017-06-16 22:11:07.889000,L8,,341.56,351.65,259.77,308.91,338.04
2017-07-02 22:11:12.012000,L8,,321.82,321.09,,,304.91
2017-08-19 22:11:29.174000,L8,207.12,333.35,338.46,255.67,303.09,328.81
2017-08-19 22:11:53.133000,L8,72.54,322.02,323.95,,,245.89
2017-09-04 22:11:31.619000,L8,210.85,331.78,399.24,254.71,303.24,220.82
2017-09-04 22:11:55.578000,L8,212.01,332.24,389.92,255.54,304.03,327.70
2018-01-10 22:11:30.163000,L8,167.87,329.53,334.14,251.54,302.71,321.17
2018-01-10 22:11:54.118000,L8,,339.50,344.27,263.20,310.56,331.76
2018-06-03 22:10:11.794000,L8,,317.82,311.75,,,306.78
2018-07-05 22:10:30.841000,L8,67.09,,,,,
2018-08-06 22:10:46.333000,L8,,319.69,315.69,,281.07,309.45
2018-09-07 22:11:24.397000,L8,104.47,318.47,313.23,,286.09,309.64
2018-10-09 22:11:13.339000,L8,,311.19,309.36,,,279.25
2019-02-14 22:11:33.473000,L8,175.22,331.80,326.59,253.93,304.77,323.55
2019-03-02 22:11:05.349000,L8,87.92,,,,,
2019-05-21 22:11:27.314000,L8,71.18,315.03,258.42,,,
2019-09-26 22:11:45.238000,L8,69.54,319.43,312.83,,283.23,244.64
2019-11-29 22:11:44.191000,L8,139.33,322.10,313.92,,,308.19
2020-02-01 22:11:29.826000,L8,182.03,330.42,330.39,253.25,304.32,325.71
2020-07-10 22:11:15.773000,L8,69.65,,,,,
2020-09-12 22:11:38.984000,L8,,324.33,325.56,,,319.03
2020-09-28 22:11:43.377000,L8,101.97,322.00,316.82,,286.82,315.55
2021-02-03 22:11:56.237000,L8,232.90,355.69,,309.97,337.24,345.32
2021-02-19 22:11:27.994000,L8,188.40,331.87,327.53,253.39,303.76,325.23
2021-02-19 22:11:51.945000,L8,93.35,,,,,
2021-03-23 22:11:37.336000,L8,,314.74,310.64,,,250.19
2021-04-24 22:11:25.382000,L8,163.32,,,,,
2021-07-13 22:11:43.513000,L8,67.19,,,,,
2021-10-01 22:11:46.773000,L8,107.89,322.53,321.46,,264.12,317.05
2021-10-01 22:12:10.732000,L8,202.21,333.31,336.51,256.60,304.14,328.56
2021-10-17 22:11:50.671000,L8,,316.35,311.28,,,310.86
2021-11-18 22:12:08.776000,L8,207.62,336.82,335.62,261.09,303.94,328.37
2022-01-21 22:11:35.958000,L8,,,260.92,,,
2022-02-14 22:11:37.090000,L9,68.09,318.51,316.39,,,307.35
2022-02-22 22:11:26.680000,L8,77.34,317.38,315.43,,,309.13
2022-02-22 22:11:50.626000,L8,68.97,311.83,,,,304.74
2022-05-05 22:11:31.114000,L9,,315.60,311.69,,,295.21
2022-07-08 22:11:39.226000,L9,140.66,332.45,334.78,,,325.12
2022-10-20 22:11:59.771000,L8,,319.60,321.85,,288.33,313.75
2023-01-24 22:12:10.678000,L8,128.45,,,,,
2023-02-01 22:11:53.531000,L9,,378.73,399.46,305.64,310.11,343.35
2023-02-09 22:12:09.040000,L8,128.19,,,,,
2023-03-05 22:11:37.473000,L9,,317.61,317.73,,,
2023-03-05 22:12:01.427000,L9,,317.99,318.12,,,
2023-03-13 22:11:23.206000,L8,,314.78,314.63,,,303.67
2023-03-21 22:11:31.242000,L9,,316.53,315.66,,,248.95
2023-03-21 22:11:55.188000,L9,,315.73,314.34,,,308.46
2023-05-16 22:10:40.417000,L8,204.26,335.30,337.17,255.32,304.52,329.75
2023-05-16 22:11:04.371000,L8,72.71,,,,,
2023-07-11 22:11:24.365000,L9,,322.43,292.45,,,305.48
2023-08-20 22:11:23.591000,L8,225.79,342.20,352.25,268.14,308.84,336.87
2023-08-28 22:11:20.303000,L9,70.18,322.76,321.41,,288.54,317.18
2023-08-28 22:11:44.258000,L9,,321.47,319.05,,284.80,245.59
2023-09-13 22:11:53.459000,L9,74.30,,,,,
2023-10-15 22:11:39.127000,L9,,314.63,316.78,,,309.42
2023-10-15 22:12:03.081000,L9,,314.75,316.82,,,309.74
2023-11-08 22:11:33.075000,L8,,318.11,311.41,,284.02,312.62
2023-11-08 22:11:57.030000,L8,153.21,330.44,325.91,252.43,300.36,326.27
2023-11-24 22:12:03.999000,L8,,311.64,,,,296.33
2023-12-18 22:11:45.147000,L9,,322.95,300.25,,,318.66
2024-02-04 22:11:43.788000,L9,186.76,329.52,332.68,253.96,298.54,328.79
2024-02-04 22:12:07.739000,L9,75.27,317.74,264.97,,,
2024-02-12 22:11:54.234000,L8,204.54,330.53,333.51,256.67,303.79,332.59
2024-04-16 22:10:55.356000,L8,79.30,,,,,
2024-04-16 22:11:19.307000,L8,71.17,,,,,
2024-05-02 22:10:44.568000,L8,69.32,310.83,313.48,,,305.67
2024-05-18 22:10:31.990000,L8,123.51,325.02,319.17,,,315.32
2024-05-26 22:11:12.218000,L9,,311.39,312.24,,,276.94
2024-07-05 22:10:45.435000,L8,199.69,330.04,332.95,,294.90,328.28
2024-08-06 22:11:21.454000,L8,,317.53,316.41,,,305.82
2024-12-28 22:11:50.695000,L8,117.72,316.97,320.84,,,313.60
2025-01-05 22:11:31.099000,L9,,320.29,316.63,,,309.90
2025-03-10 22:11:28.326000,L9,126.53,322.72,316.50,,,311.03
2025-03-18 22:11:06.753000,L8,70.76,,,,,
2025-03-26 22:11:41.456000,L9,194.11,327.09,323.22,,295.17,320.63
2025-04-11 22:11:41.675000,L9,193.14,330.56,329.28,,297.17,327.17
2025-06-30 22:11:07.788000,L9,224.50,342.55,348.45,261.83,252.67,337.88
2025-08-01 22:11:18.967000,L9,100.43,322.83,321.93,,283.22,316.33
2025-09-18 22:12:01.813000,L9,72.36,,257.58,,,
2025-10-04 22:11:42.144000,L9,,319.72,281.65,,,315.59
2025-11-05 22:11:46.482000,L9,70.81,325.00,329.20,,,322.73
2025-11-13 22:12:04.594000,L8,,312.06,315.73,,,306.64
