dates,satname,nzd0036-0000,nzd0036-0001,nzd0036-0002,nzd0036-0003,nzd0036-0004,nzd0036-0005,nzd0036-0006,nzd0036-0007,nzd0036-0008,nzd0036-0009,nzd0036-0010,nzd0036-0011
2001-09-23 22:06:03.238000,L7,,,357.01,356.25,351.06,346.64,311.41,347.85,352.50,346.14,304.06,365.17
2001-10-02 21:59:40.713000,L7,,,359.04,371.67,368.74,368.09,341.48,348.08,383.20,388.86,390.11,379.09
2001-11-03 21:59:47.008000,L7,,,356.22,304.57,352.37,297.97,318.51,,,,,
2001-11-19 21:59:56.393000,L7,421.89,381.71,313.22,322.63,327.47,318.16,315.00,317.68,351.73,346.93,329.57,339.67
2001-11-26 22:06:09.518000,L7,,,362.70,370.69,366.57,357.18,361.99,360.90,365.01,385.76,384.45,380.07
2001-12-05 21:59:55.034000,L7,,,,,,285.10,294.30,305.72,315.66,316.29,297.40,291.70
2001-12-21 22:00:05.972000,L7,394.31,350.75,341.43,289.90,260.92,,,,,,,
2002-01-22 22:00:16.971000,L7,401.15,369.76,361.79,287.08,261.48,286.92,298.97,307.78,315.43,314.50,301.75,306.41
2002-01-29 22:06:21.478000,L7,,,361.17,354.78,347.30,335.30,324.46,379.80,371.85,364.28,357.16,348.77
2002-02-14 22:06:29.522000,L7,327.84,341.71,297.75,303.47,269.94,298.23,295.64,300.57,304.93,291.79,,
2002-02-23 22:00:19.685000,L7,,384.03,372.19,330.71,,,,275.54,317.80,313.16,327.64,317.73
2002-03-27 22:00:13.634000,L7,,,327.04,337.70,345.45,336.41,337.80,338.11,344.94,344.26,389.87,381.67
2002-04-28 22:00:14.417000,L7,,,,,,,,,,,401.24,390.70
2002-06-15 21:59:55.710000,L7,396.52,341.71,325.64,347.72,346.64,333.21,338.05,342.37,347.07,315.99,,
2002-06-22 22:06:03.573000,L7,345.27,367.98,366.48,319.20,325.75,321.09,324.82,332.18,,,,
2002-07-01 21:59:51.232000,L7,378.75,333.35,283.24,291.53,296.58,295.89,295.06,303.97,300.59,,,
2002-07-17 21:59:44.793000,L7,,375.12,303.72,345.97,357.17,309.91,327.19,323.83,327.18,326.38,303.45,
2002-08-09 22:05:46.029000,L7,371.58,345.14,299.71,307.47,302.75,300.01,300.04,298.06,279.03,,,
2002-08-18 21:59:33.737000,L7,,,370.76,301.96,305.64,305.34,309.40,321.20,322.17,322.98,376.78,384.67
2002-11-13 22:05:30.425000,L7,,,,,331.66,353.89,359.82,351.61,393.99,386.83,398.46,401.82
2002-11-22 21:59:33.639000,L7,,,313.30,322.23,329.86,368.92,307.50,309.61,312.90,309.25,289.18,
2002-12-31 22:05:56.221000,L7,356.88,347.90,308.94,311.35,315.42,305.11,304.59,306.49,354.57,303.04,,
2003-01-09 21:59:45.950000,L7,378.20,305.53,280.95,289.74,290.66,286.28,292.40,303.19,308.76,307.03,295.27,
2003-01-16 22:06:02.914000,L7,423.66,386.52,295.54,380.14,378.79,367.42,364.37,379.51,349.32,295.61,,
2003-03-30 22:00:07.079000,L7,401.39,298.23,272.49,261.18,,295.58,289.10,303.56,314.14,305.18,,
2003-04-06 22:06:21.012000,L7,332.31,334.46,298.22,305.30,363.16,,,,,,,
2003-04-22 22:06:19.091000,L7,,,,,,385.95,340.54,345.07,348.09,338.37,365.32,363.24
2003-05-08 22:06:20.773000,L7,349.36,379.60,318.71,322.52,323.70,313.40,313.15,316.23,322.47,310.56,318.35,306.63
2003-05-24 22:06:17.162000,L7,345.07,352.14,313.73,322.11,326.93,320.39,320.11,321.06,323.66,322.68,311.88,332.57
2003-12-26 21:56:18.593000,L5,333.33,312.47,277.01,274.34,290.58,280.04,262.52,,,,,
2004-05-18 21:58:14.785000,L5,318.73,308.99,270.50,262.91,,,,,,,,
2004-07-30 21:54:04.170000,L5,372.24,286.26,277.28,,,,,,,,,
2005-01-13 22:03:41.143000,L5,335.19,319.43,291.26,296.43,300.98,292.47,285.43,281.88,287.28,,,
2005-02-23 21:58:07.648000,L5,370.80,296.35,284.13,274.51,282.07,281.12,277.06,271.47,283.62,280.74,,
2005-03-02 22:04:24.338000,L5,366.34,327.42,292.98,294.06,300.68,294.02,285.28,284.38,287.92,,,
2005-03-11 21:58:20.185000,L5,367.97,296.84,290.67,275.27,282.72,284.90,280.77,287.06,288.85,286.35,,
2005-04-03 22:04:40.528000,L5,368.40,335.78,299.30,297.61,305.94,297.82,295.39,285.65,290.54,279.52,,
2005-04-19 22:04:43.597000,L5,334.17,313.00,274.34,,,,,,,,,
2005-06-06 22:05:05.724000,L5,320.25,303.60,267.89,,,,,,,,,
2005-07-08 22:05:15.796000,L5,326.78,302.75,271.26,269.44,266.25,,,,,,,
2005-08-25 22:05:41.221000,L5,404.73,364.68,338.24,331.98,337.20,339.83,337.68,336.43,338.97,340.51,332.09,337.97
2005-09-26 22:05:42.687000,L5,353.52,328.20,301.31,303.16,301.80,292.89,281.58,283.54,288.11,286.67,,
2005-11-22 21:59:59.141000,L5,402.75,321.65,311.67,305.09,310.99,299.57,306.26,303.79,307.30,322.47,325.86,324.59
2006-02-10 22:01:51.332000,L5,372.21,285.87,273.35,,,,,,,,,
2006-02-17 22:08:11.136000,L5,360.12,328.74,302.50,312.61,314.66,307.58,297.00,299.36,302.07,297.14,,
2006-04-06 22:09:08.139000,L5,335.81,309.62,274.69,274.69,283.26,272.94,,,,,,
2006-06-25 22:10:20.606000,L5,350.63,320.92,286.52,287.24,295.34,284.36,270.62,,,,,
2006-08-12 22:10:59.603000,L5,328.78,305.24,270.84,271.76,276.50,266.75,,,,,,
2006-09-13 22:11:23.474000,L5,,,,292.92,295.40,292.45,275.80,271.15,281.86,,,
2006-12-02 22:12:34.352000,L5,371.41,343.18,337.69,327.11,333.46,321.91,316.11,324.56,329.30,328.65,,
2006-12-11 22:06:28.205000,L5,339.17,325.11,359.83,365.84,369.86,365.57,379.44,,,,,
2007-01-03 22:12:49.248000,L5,351.91,315.29,328.25,339.80,352.44,343.07,337.65,350.91,371.74,354.19,339.26,387.96
2007-01-19 22:12:30.924000,L5,335.48,309.97,273.14,269.44,274.60,264.15,,,,,,
2007-09-25 22:04:24.972000,L5,370.35,287.03,272.87,,,,,,,,,
2007-10-02 22:10:31.289000,L5,364.35,323.68,294.85,297.77,302.00,293.57,293.33,295.51,301.78,296.33,,
2009-01-24 22:02:55.057000,L5,348.35,327.78,281.76,281.44,293.97,280.85,272.54,270.11,,,,
2010-01-27 22:08:26.527000,L5,384.02,343.52,296.89,300.63,301.39,292.92,285.86,288.83,288.71,278.37,,
2010-10-10 22:07:36.102000,L5,,362.93,340.24,325.21,331.50,324.30,316.58,308.79,313.31,302.89,,
2010-11-27 22:07:24.215000,L5,393.09,340.77,325.72,322.54,321.19,307.76,307.52,305.95,304.36,297.35,,
2011-01-14 22:07:31.728000,L5,406.77,372.27,352.08,347.92,347.37,346.71,344.24,343.62,343.63,336.29,319.88,
2011-09-04 22:00:03.630000,L5,381.45,295.30,286.54,,,,,,,,,
2013-04-25 22:19:21.025000,L8,347.24,338.25,307.50,311.09,314.03,307.63,305.99,306.48,305.71,296.90,,298.29
2013-05-11 22:19:31.249000,L8,334.60,324.62,284.51,265.50,,,,,,,,
2013-05-20 22:13:26.604000,L8,335.00,301.17,262.49,257.04,,,,,,,,
2013-06-05 22:13:27.306000,L8,410.01,332.59,276.27,284.22,292.06,290.27,291.66,298.85,308.94,309.03,,
2013-06-28 22:19:33.252000,L8,361.67,343.61,313.99,314.77,320.96,312.95,307.94,307.97,310.15,304.01,286.59,
2013-07-07 22:13:24.262000,L8,334.77,296.99,261.95,271.14,,,,,,,,
2013-07-14 22:19:34.707000,L8,332.52,322.67,284.48,264.34,,,,,,,,
2013-09-09 22:13:25.749000,L8,321.11,294.98,257.37,256.69,,,,,,,,
2013-09-25 22:13:17.289000,L8,403.24,301.24,269.05,278.31,288.83,285.29,288.15,295.80,301.30,301.35,,
2013-10-02 22:19:28.820000,L8,341.52,334.21,299.49,307.37,311.42,305.29,302.99,304.37,307.22,301.54,,
2013-10-27 22:13:07.896000,L8,325.30,297.16,254.80,,,,,,,,,
2013-11-03 22:19:20.378000,L8,344.00,333.46,304.12,309.61,313.79,307.28,304.22,305.34,306.13,297.75,,295.55
2013-12-05 22:19:13.005000,L8,351.04,337.80,318.64,319.67,319.23,307.44,306.63,314.95,309.23,308.75,,
2013-12-14 22:12:57.636000,L8,410.53,315.50,279.72,303.19,307.81,308.25,310.00,315.48,319.24,315.54,281.71,
2014-01-06 22:18:54.881000,L8,367.55,350.23,345.20,341.08,336.10,332.22,322.93,330.76,324.88,330.72,318.72,310.06
2014-01-15 22:12:33.689000,L8,,353.35,334.24,338.92,343.06,335.24,331.62,329.70,333.05,333.35,326.56,328.28
2014-01-31 22:12:28.855000,L8,389.51,300.70,266.97,275.39,,,,,,,,288.22
2014-02-07 22:18:33.391000,L8,333.19,331.21,288.43,294.56,295.15,294.80,293.29,,,,,
2014-02-23 22:18:20.398000,L8,342.66,335.66,304.79,311.10,312.45,306.24,304.45,308.62,306.66,302.89,,
2014-03-11 22:18:08.266000,L8,348.85,337.14,309.08,313.98,316.98,309.66,309.86,310.10,311.99,305.59,,
2014-03-27 22:17:50.001000,L8,347.67,337.53,298.02,304.93,309.77,303.48,303.55,304.96,306.82,300.63,,
2014-04-05 22:11:34.747000,L8,408.12,312.24,283.13,296.17,301.06,299.74,301.46,309.11,314.61,311.81,314.04,
2014-04-21 22:11:18.224000,L8,,353.41,335.74,321.00,332.61,333.22,330.16,339.06,340.74,338.78,343.16,335.37
2014-04-28 22:17:22.576000,L8,341.43,330.09,295.19,293.17,303.07,297.04,298.12,296.18,301.18,292.96,,
2014-05-07 22:11:02.102000,L8,,317.59,286.99,299.91,307.48,309.39,304.47,309.60,320.16,311.83,286.10,
2014-05-14 22:17:08.923000,L8,346.99,335.14,308.83,314.31,319.80,310.15,308.84,309.04,311.04,304.32,,302.75
2014-05-30 22:17:11.184000,L8,333.99,325.44,283.20,265.99,271.26,289.21,292.09,286.81,290.53,,,
2014-07-01 22:17:22.417000,L8,332.18,324.58,277.91,264.11,267.51,281.58,,,,,,
2014-07-17 22:17:28.260000,L8,336.57,328.10,292.97,271.44,272.13,291.22,293.94,293.21,295.91,289.35,,
2014-07-26 22:11:19.207000,L8,335.32,297.36,261.08,273.65,,,,,,,,
2014-10-14 22:11:38.746000,L8,,352.61,342.36,315.26,325.75,325.36,322.61,323.22,332.60,322.61,308.91,332.84
2014-10-30 22:11:34.905000,L8,319.88,296.80,254.83,279.16,282.35,,,,,,,
2015-01-02 22:11:27.004000,L8,421.01,343.30,285.94,320.69,323.48,321.34,308.92,314.87,319.34,324.80,324.80,321.16
2015-01-09 22:17:38.882000,L8,353.91,335.35,301.04,308.01,310.16,302.10,300.84,303.51,306.61,296.26,,
2015-01-25 22:17:32.812000,L8,335.40,332.40,280.43,,,,,,,,,
2015-02-19 22:11:13.759000,L8,,349.69,338.16,348.28,341.53,337.15,332.83,333.14,339.24,331.76,330.77,318.19
2015-02-26 22:17:23.009000,L8,353.57,343.44,310.10,317.32,322.03,311.25,309.76,309.78,314.58,307.73,,
2015-05-10 22:10:28.533000,L8,343.23,301.64,,,,,,,,,,
2015-06-02 22:16:44.532000,L8,331.43,323.59,261.71,264.02,,,,,,,,
2015-06-27 22:10:46.339000,L8,341.62,302.24,,,,,,,,,,
2015-07-04 22:17:02.361000,L8,332.04,324.26,264.21,,,,,,,,,
2015-07-20 22:17:10.706000,L8,333.85,325.42,267.54,288.37,271.23,288.85,283.14,285.37,289.61,,,
2015-07-29 22:11:01.897000,L8,413.16,317.80,288.01,291.35,305.23,300.38,302.35,307.48,316.38,314.79,284.21,
2015-08-05 22:17:13.094000,L8,333.56,324.91,265.86,266.33,269.32,288.41,279.88,279.82,283.45,,,
2015-10-08 22:17:36.852000,L8,334.03,325.79,282.42,294.79,299.09,293.72,291.34,291.99,297.05,290.87,,
2015-10-24 22:17:40.820000,L8,339.08,335.97,302.07,309.28,311.96,304.68,303.04,304.85,305.27,300.44,,
2015-12-11 22:17:42.627000,L8,353.64,343.63,324.81,321.30,328.84,322.89,314.61,317.83,315.35,316.75,308.76,299.32
2015-12-20 22:11:33.546000,L8,495.41,314.22,274.41,295.74,303.65,301.87,302.75,308.85,316.15,315.80,,
2015-12-27 22:17:43.409000,L8,361.43,343.97,344.16,341.27,340.46,333.28,329.27,323.93,326.94,320.84,309.93,301.34
2016-01-28 22:17:39.790000,L8,335.82,329.27,289.92,297.49,295.85,291.64,289.56,291.64,294.44,289.04,,
2016-02-22 22:11:18.630000,L8,332.66,291.85,,,,,,,,,,
2016-03-09 22:11:16.948000,L8,337.22,295.82,254.22,272.69,,,,,,,,287.04
2016-05-12 22:10:56.720000,L8,347.58,303.28,267.03,275.07,,,,,,,,
2016-05-19 22:17:11.230000,L8,346.21,331.85,293.60,304.57,311.01,305.05,299.21,300.85,300.30,294.30,,294.35
2016-05-28 22:11:03.859000,L8,338.84,296.25,259.38,,,,,,,,,
2016-06-04 22:17:16.433000,L8,334.51,324.60,284.31,264.95,,,,,,,,
2016-06-13 22:11:06.720000,L8,343.62,303.15,265.00,276.28,,,,,,,,
2016-07-15 22:11:22.376000,L8,,323.42,283.88,293.10,303.40,304.25,306.05,311.07,317.09,317.43,288.93,
2016-08-07 22:17:37.552000,L8,333.03,325.57,284.31,269.43,269.06,289.85,290.60,288.49,290.34,,,
2016-08-16 22:11:29.744000,L8,405.26,312.92,277.68,293.37,299.23,298.63,299.39,307.30,315.71,309.82,283.47,
2016-09-08 22:17:48.858000,L8,340.38,330.25,295.22,303.94,303.85,299.64,297.28,299.12,303.18,294.62,,293.06
2016-09-24 22:17:49.840000,L8,327.98,321.99,281.74,264.08,,,,,,,,
2016-10-10 22:17:54.274000,L8,344.52,338.10,306.99,313.52,319.16,310.96,307.86,309.00,312.76,305.35,,
2016-10-19 22:11:45.519000,L8,336.95,294.22,251.30,,,,,,,,,273.14
2016-10-26 22:17:56.874000,L8,341.48,333.45,296.73,308.13,308.22,302.72,301.61,302.96,303.81,297.71,,298.32
2016-11-04 22:11:45.464000,L8,,,349.42,286.21,293.57,293.56,293.49,299.68,305.65,304.27,,
2016-11-20 22:11:45.458000,L8,414.07,310.63,279.31,294.49,304.74,303.22,304.84,309.05,314.71,315.17,286.92,
2016-12-22 22:11:39.155000,L8,364.79,312.64,278.07,295.54,304.53,301.45,302.52,306.76,314.15,312.46,284.53,
2017-01-30 22:17:38.957000,L8,337.43,329.00,293.69,301.10,301.35,296.50,296.09,296.41,299.31,291.19,,292.78
2017-03-03 22:17:25.727000,L8,364.04,348.90,347.81,343.30,335.52,328.16,328.22,328.26,326.56,315.77,311.82,308.04
2017-03-28 22:11:00.765000,L8,339.17,302.90,261.61,273.51,,,,,,,,283.20
2017-04-13 22:10:53.080000,L8,333.53,295.37,256.69,,,,,,,,,
2017-04-20 22:16:59.468000,L8,344.75,334.13,295.34,309.01,310.78,305.41,303.09,305.16,306.82,299.67,,296.58
2017-05-06 22:16:55.401000,L8,348.50,335.11,297.61,309.32,311.72,304.61,303.02,305.12,307.35,301.61,,299.10
2017-06-07 22:17:15.240000,L8,350.50,337.90,302.26,312.35,312.85,307.77,306.71,309.46,308.18,304.44,,298.59
2017-06-16 22:11:07.889000,L8,409.55,316.00,292.18,294.97,301.85,301.28,302.93,305.63,312.59,308.76,283.69,
2017-07-09 22:17:23.906000,L8,334.01,324.20,284.96,265.46,,,,,,,,
2017-07-25 22:17:30.862000,L8,334.67,325.99,286.22,269.23,270.32,290.90,289.71,279.88,285.36,,,
2017-08-10 22:17:37.375000,L8,332.29,324.70,285.72,268.19,268.56,289.70,289.29,284.81,293.08,,,
2017-09-11 22:17:42.311000,L8,339.74,329.02,292.10,297.18,298.91,293.54,295.78,293.27,296.80,291.47,,286.89
2017-09-27 22:17:48.664000,L8,336.24,330.47,291.57,293.20,302.06,295.64,297.70,272.53,,,,
2017-11-30 22:17:44.511000,L8,504.32,364.75,373.44,383.11,326.16,308.97,311.00,307.15,308.64,304.19,,
2018-01-10 22:11:30.163000,L8,413.28,335.84,278.16,297.88,305.18,301.33,305.87,309.56,316.59,314.54,298.32,
2018-01-26 22:11:21.264000,L8,348.32,310.99,267.82,291.08,298.94,296.61,299.66,306.06,313.29,311.67,,
2018-02-18 22:17:22.771000,L8,326.55,320.39,274.68,,,,,,,,,
2018-02-27 22:11:07.813000,L8,421.00,333.27,294.28,310.18,313.71,312.50,310.19,318.86,320.77,322.27,298.35,
2018-03-31 22:10:51.947000,L8,340.88,300.11,262.18,276.05,,,,,,,,
2018-04-07 22:16:59.037000,L8,374.88,358.35,347.78,346.56,340.12,350.19,342.21,344.41,343.25,340.18,335.20,323.86
2018-05-02 22:10:33.919000,L8,334.14,295.04,255.19,,,,,,,,,
2018-05-09 22:16:40.331000,L8,394.49,377.16,359.44,357.64,359.75,350.73,347.96,350.19,353.43,346.93,341.44,331.45
2018-05-25 22:16:28.178000,L8,341.43,330.59,292.05,303.68,293.38,300.04,298.85,297.37,299.48,292.24,,
2018-06-26 22:16:36.823000,L8,336.80,327.27,288.00,267.29,267.72,293.15,292.54,285.93,,,,
2018-07-05 22:10:30.841000,L8,328.21,297.53,255.14,,,,,,,,,
2018-08-06 22:10:46.333000,L8,388.55,309.51,274.61,287.56,295.44,290.85,295.79,302.07,308.04,308.44,,
2018-10-09 22:11:13.339000,L8,333.09,296.48,261.96,280.77,,,,,,,,286.95
2018-11-01 22:17:30.804000,L8,343.49,338.35,302.03,314.41,316.11,308.61,308.32,309.65,309.89,302.59,,
2018-12-12 22:11:17.117000,L8,,352.16,336.58,345.82,342.88,335.21,331.96,334.91,330.98,327.56,325.12,330.86
2019-01-04 22:17:27.803000,L8,345.71,339.19,304.46,313.21,316.62,311.07,308.20,308.52,308.47,302.56,,
2019-02-05 22:17:21.574000,L8,367.42,355.36,347.38,343.25,343.93,338.19,339.39,328.79,330.21,321.26,306.34,312.76
2019-02-14 22:11:09.519000,L8,352.92,311.82,276.89,294.97,299.78,297.14,301.46,307.94,315.47,314.22,317.71,317.55
2019-03-02 22:11:05.349000,L8,356.23,313.39,278.64,298.30,304.45,301.36,305.32,308.45,316.05,313.59,288.50,
2019-03-25 22:17:09.739000,L8,340.32,330.95,291.95,266.73,295.24,297.11,298.83,297.43,302.11,294.25,,292.03
2019-04-26 22:16:59.330000,L8,337.63,327.92,286.68,291.79,268.50,,,,,,,
2019-05-12 22:17:08.680000,L8,337.20,325.80,285.12,263.14,268.36,,,,,,,
2019-05-28 22:17:17.913000,L8,373.03,346.19,329.90,330.59,332.69,315.17,311.82,313.26,308.59,306.73,,
2019-06-06 22:11:11.322000,L8,343.26,305.01,272.04,278.46,,,,,,,,
2019-06-22 22:11:17.033000,L8,,,,,302.74,300.80,299.46,303.06,309.71,309.09,287.61,
2019-07-24 22:11:25.033000,L8,421.49,325.00,295.05,304.70,309.10,305.21,309.18,312.61,314.71,314.06,297.00,
2019-09-10 22:11:39.873000,L8,326.01,294.78,265.90,,,,,,,,,
2019-09-26 22:11:45.238000,L8,373.88,334.24,279.84,301.18,305.74,303.71,307.10,312.35,320.85,323.46,294.39,
2019-11-04 22:17:58.697000,L8,341.75,335.74,304.59,314.30,315.44,309.83,305.86,306.59,307.21,304.11,,
2019-11-20 22:17:54.950000,L8,346.70,338.43,307.74,316.84,321.98,313.00,310.75,311.66,313.26,311.39,,
2019-12-22 22:17:51.823000,L8,350.23,341.05,310.00,307.49,300.08,301.30,311.19,313.30,310.29,301.94,,
2019-12-31 22:11:38.231000,L8,348.74,306.32,273.47,290.84,295.64,292.71,295.20,303.58,307.59,307.98,,294.69
2020-01-16 22:11:35.087000,L8,372.85,313.67,286.28,306.84,312.54,306.95,309.49,313.86,318.07,317.21,313.13,311.44
2020-02-01 22:11:29.826000,L8,420.55,340.82,304.41,319.91,321.39,313.32,320.06,322.44,325.46,324.90,316.25,317.81
2020-02-08 22:17:38.924000,L8,346.82,337.70,310.18,316.61,320.59,313.23,311.81,311.85,310.36,304.20,,296.86
2020-02-17 22:11:26.315000,L8,351.95,313.41,276.40,298.56,302.83,301.26,303.09,309.06,313.70,313.56,,312.56
2020-02-24 22:17:35.189000,L8,347.69,340.60,329.51,325.55,324.66,320.21,316.72,315.34,312.84,311.67,296.50,298.51
2020-03-11 22:17:28.877000,L8,340.70,329.59,295.95,307.35,308.59,302.10,300.89,301.89,301.38,296.34,,294.14
2020-03-27 22:17:20.128000,L8,336.67,328.15,295.73,306.17,306.42,300.93,299.49,300.69,301.48,293.05,,292.40
2020-04-21 22:10:57.868000,L8,338.42,300.27,271.85,276.46,,,,,,,,
2020-04-28 22:17:04.952000,L8,343.90,328.25,291.63,306.95,306.99,300.70,298.01,298.13,302.61,,,
2020-07-01 22:17:22.957000,L8,358.75,346.39,307.84,320.18,323.74,316.13,316.51,315.34,317.47,308.63,,302.09
2020-07-10 22:11:15.773000,L8,351.71,307.60,275.82,290.28,294.54,289.34,294.08,299.47,306.59,305.16,,
2020-08-02 22:17:33.048000,L8,327.91,311.21,,,,,,,,,,
2020-09-03 22:17:46.393000,L8,331.94,323.96,288.12,268.26,266.81,291.04,290.66,289.32,293.39,289.12,,
2020-09-12 22:11:38.984000,L8,369.50,310.40,275.48,292.91,307.64,317.14,319.48,313.98,320.87,311.68,290.85,301.07
2020-09-19 22:17:52.015000,L8,332.01,323.77,286.11,267.89,272.66,,,,,,,
2020-09-28 22:11:43.377000,L8,343.44,304.11,271.48,283.57,292.68,289.98,291.91,293.53,300.39,300.21,,
2020-12-17 22:11:45.420000,L8,336.60,294.69,262.40,,,,,,,,,
2021-01-25 22:17:44.203000,L8,346.74,341.02,313.51,318.37,321.16,313.40,313.12,312.70,314.08,308.12,,307.64
2021-02-19 22:11:27.994000,L8,414.86,308.51,277.45,296.39,302.25,297.92,304.02,308.00,314.96,309.88,290.16,
2021-02-26 22:17:35.944000,L8,340.45,329.13,291.95,302.26,,,,,,,,
2021-03-14 22:17:26.977000,L8,331.41,322.02,287.06,261.94,264.22,,,,,,,
2021-03-23 22:11:13.381000,L8,384.28,309.20,276.49,297.60,301.43,296.58,304.57,307.19,317.42,314.92,287.52,301.80
2021-03-30 22:17:22.624000,L8,334.53,323.84,279.10,,,,,,,,,
2021-04-15 22:17:16.883000,L8,339.06,330.46,298.48,309.96,305.18,301.40,,,,,,296.63
2021-04-24 22:11:01.432000,L8,406.39,315.57,287.72,302.62,305.96,306.31,309.09,310.63,319.02,321.22,293.59,
2021-05-01 22:17:07.841000,L8,336.96,326.92,291.94,303.61,268.96,298.54,294.98,293.03,298.91,291.10,,
2021-05-17 22:17:12.707000,L8,332.06,322.15,283.43,263.54,,,,,,,,
2021-05-26 22:11:07.110000,L8,340.36,299.31,269.55,274.10,,,,,,,,
2021-07-13 22:11:19.559000,L8,347.37,303.58,267.44,275.97,,,,,,,,
2021-08-14 22:11:33.700000,L8,,327.93,288.70,293.54,302.96,298.45,300.18,302.29,309.35,307.35,291.16,
2021-08-30 22:11:38.264000,L8,356.38,308.64,,,,,,,,,,
2021-10-01 22:11:46.773000,L8,420.92,315.64,281.14,301.33,306.93,304.34,308.32,312.59,318.26,318.53,301.53,
2021-10-24 22:18:01.850000,L8,329.17,321.00,289.11,304.81,296.53,292.75,294.15,291.96,298.79,295.16,,
2021-12-19 22:17:52.616000,L9,362.67,347.86,327.76,329.40,327.37,321.21,313.77,315.33,320.02,312.97,309.04,313.18
2022-01-04 22:17:52.138000,L9,325.79,324.16,,,,,,,,,,
2022-01-05 22:11:39.666000,L8,340.85,307.16,273.15,290.89,,,,,,,,287.39
2022-01-21 22:11:35.958000,L8,,351.43,318.62,319.11,322.09,314.78,317.97,319.30,323.10,323.05,302.22,301.72
2022-02-14 22:11:37.090000,L9,344.99,303.28,269.09,285.38,295.63,287.18,294.52,298.78,307.09,306.46,,292.56
2022-02-21 22:17:43.336000,L9,396.12,349.75,331.36,327.08,329.72,318.60,313.95,314.17,313.06,309.69,293.90,302.47
2022-02-22 22:11:26.680000,L8,336.81,298.01,256.40,273.87,,,,,,,,
2022-03-09 22:17:37.608000,L9,332.80,325.96,285.17,261.82,,,,,,,,
2022-03-10 22:11:23.323000,L8,353.38,316.40,276.62,294.89,305.68,299.28,302.23,306.65,312.94,316.85,305.41,308.68
