dates,satname,nzd0125-0000,nzd0125-0001,nzd0125-0002,nzd0125-0003,nzd0125-0004,nzd0125-0005,nzd0125-0006,nzd0125-0023,nzd0125-0024,nzd0125-0010,nzd0125-0011,nzd0125-0020,nzd0125-0021,nzd0125-0022,nzd0125-0007,nzd0125-0008,nzd0125-0016,nzd0125-0017,nzd0125-0018,nzd0125-0025,nzd0125-0026,nzd0125-0009,nzd0125-0012,nzd0125-0013,nzd0125-0014,nzd0125-0015,nzd0125-0019
2001-12-05 22:00:18.987000,L7,,347.29,313.80,313.97,354.09,,,399.36,392.53,391.17,373.25,306.60,285.95,303.35,392.50,360.14,346.87,355.26,357.16,379.57,395.25,364.47,368.41,384.46,343.63,332.04,310.82
2001-12-30 21:54:13.275000,L7,,,,,,,,285.28,328.86,361.82,332.32,,280.62,298.47,341.49,335.38,296.78,292.48,295.55,312.62,298.65,356.38,,,314.60,297.78,
2002-01-06 22:00:31.992000,L7,,,402.83,392.86,394.20,387.86,401.37,369.57,402.79,392.47,390.15,357.28,355.52,362.49,396.11,397.09,359.48,365.37,352.36,368.54,359.54,390.39,400.55,385.62,379.11,364.46,366.77
2002-01-15 21:54:23.534000,L7,384.32,379.59,396.79,397.86,390.84,,,300.18,334.55,,,,,288.81,,,,,,304.07,305.35,,,,,,
2002-01-22 22:00:40.906000,L7,422.17,341.22,336.25,331.43,319.05,323.12,332.94,341.10,367.17,310.93,314.05,,,329.45,328.88,325.01,328.51,316.72,309.40,344.48,328.29,310.84,330.30,325.29,285.33,309.96,309.65
2002-01-31 21:54:26.647000,L7,,,403.78,390.74,357.34,368.89,402.35,353.69,389.23,355.60,349.66,350.06,337.67,348.12,415.33,,334.28,315.47,332.11,360.71,336.50,411.52,348.99,359.91,335.98,321.12,331.14
2002-02-23 22:00:43.620000,L7,,360.52,342.80,341.83,319.16,372.01,307.94,,,316.00,308.03,,,,317.23,374.96,302.53,263.87,,,,337.09,331.62,322.54,295.11,296.58,
2002-03-27 22:00:37.575000,L7,,,323.93,318.52,302.51,306.86,309.17,353.65,389.19,286.39,421.17,279.75,284.05,293.09,308.08,305.77,272.50,273.05,274.68,366.44,,294.66,403.69,373.09,372.24,270.74,275.30
2002-04-12 22:00:37.812000,L7,,345.95,374.85,383.55,365.80,366.10,387.24,,,330.62,379.48,,,,320.72,347.02,312.16,303.99,304.42,,,332.10,328.47,,,308.54,290.40
2002-06-15 22:00:19.658000,L7,,369.88,376.53,320.15,339.03,349.96,337.66,,,,,,,,,,,,,,,,,,,,
2002-06-24 21:54:04.370000,L7,,386.47,346.28,326.88,307.40,315.12,288.51,,,348.85,373.59,,,,318.06,315.82,,,,,,303.31,383.74,,,,
2002-07-01 22:00:15.186000,L7,409.51,392.26,407.85,388.89,387.81,403.14,409.59,,,,,,,,397.21,,,,,,,,,,,,
2002-07-17 22:00:08.747000,L7,,,323.02,315.78,304.17,300.32,311.77,356.30,396.22,295.84,295.73,362.81,329.28,343.01,312.36,312.89,356.53,351.79,342.64,362.88,365.93,304.79,312.40,376.35,398.38,364.61,348.14
2002-08-11 21:53:48.595000,L7,340.90,311.95,,,,,330.57,,320.81,,,,,,329.28,326.78,,,,305.63,295.89,,,,,,
2002-08-18 21:59:57.690000,L7,418.91,378.49,,,,,,363.25,336.73,,,,,380.32,,,335.24,,,339.22,332.18,,,364.74,376.19,316.47,
2002-08-27 21:53:36.267000,L7,353.61,337.29,366.76,355.26,336.73,338.79,337.92,,341.90,317.87,315.35,,,,339.09,339.11,309.62,304.04,298.76,320.19,306.08,322.58,,,326.62,316.16,
2002-09-12 21:53:31.762000,L7,,,,,,,,,338.48,,,,,,,,,,,356.07,356.07,,,,,,
2002-09-19 21:59:35.083000,L7,357.81,350.83,,,,,,,319.81,,,,,,,,,,,303.01,284.15,,,,,,
2002-10-14 21:53:19.813000,L7,,353.13,392.03,378.19,358.87,355.68,362.89,333.49,346.48,348.48,342.55,322.86,309.49,341.15,361.10,362.19,327.79,321.31,320.35,336.81,325.96,358.61,350.25,350.78,298.79,329.05,327.71
2002-10-21 21:59:36.443000,L7,415.46,398.69,324.76,324.28,307.10,308.59,318.08,343.57,363.51,301.22,296.11,336.29,325.16,333.00,315.70,319.61,322.93,317.19,324.84,330.15,325.22,307.49,350.39,351.40,345.59,325.47,340.37
2002-12-01 21:53:52.985000,L7,,,,,,,,386.30,340.80,,,,,,,,,,,325.92,304.75,,,,,,
2002-12-24 22:00:09.147000,L7,,347.71,334.08,332.64,310.42,307.47,317.05,290.71,375.52,307.59,308.88,278.10,287.72,295.43,313.84,315.79,280.71,274.51,274.80,338.43,323.71,309.01,317.84,317.41,294.05,279.49,280.26
2003-01-18 21:54:06.301000,L7,390.43,343.21,330.80,329.23,308.84,309.20,314.58,325.80,336.94,334.90,332.06,317.68,307.61,316.90,392.94,351.15,312.57,307.02,333.65,318.33,307.39,344.95,341.44,341.58,329.32,314.60,309.90
2003-01-25 22:00:18.779000,L7,,400.69,384.78,377.73,357.26,367.18,381.28,280.41,306.20,354.30,364.11,329.20,320.63,,386.49,380.67,318.43,308.00,307.17,334.72,317.94,377.19,357.41,331.11,332.52,316.94,317.42
2003-03-23 21:54:16.760000,L7,350.34,382.86,408.18,380.63,337.29,,,,,,,304.57,330.23,,,,322.55,289.28,,,,,,,,309.78,303.68
2003-03-30 22:00:31.029000,L7,,,414.25,342.50,347.98,368.38,406.65,311.37,325.62,,,,,,327.34,409.02,,,,311.04,379.56,396.81,,,,,
2003-04-24 21:54:22.477000,L7,,351.80,401.73,381.27,356.09,357.47,370.00,300.07,349.68,339.86,,280.37,292.47,297.18,368.64,357.68,290.15,286.38,290.03,337.77,319.79,346.24,340.64,344.61,305.10,289.95,295.64
2003-05-10 21:54:22.508000,L7,,353.01,406.22,398.77,369.47,359.08,367.25,335.66,347.26,342.87,345.44,332.68,315.66,326.98,367.75,358.67,346.62,334.34,323.86,342.13,342.80,350.47,352.04,358.50,361.58,363.06,331.31
2003-05-26 21:54:19.958000,L7,418.14,,414.56,366.32,365.45,350.36,347.84,368.77,381.44,334.05,300.78,300.23,319.45,372.86,346.46,343.44,,,282.61,367.80,369.24,337.65,,,,,300.44
2003-12-03 21:50:19.675000,L5,407.67,309.32,,,,,,,,,,,,,,,,,,,,,,,,,
2003-12-12 21:44:10.398000,L5,389.42,317.99,302.27,311.93,282.17,,,,,,,,,,,,,,,,,,,,,,
2004-02-14 21:44:33.705000,L5,406.06,305.66,301.62,305.60,,,,,,,,,,,,,,,,,,,,,,,
2004-04-02 21:44:54.996000,L5,408.97,298.04,,,,,,,,,,,,,,,,,,,,,,,,,
2004-05-04 21:45:52.076000,L5,381.40,296.21,,,,,,,,,,,,,,,,,,,,,,,,,
2004-07-23 21:48:09.192000,L5,370.61,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-09-16 21:55:41.721000,L5,374.65,281.73,,,,,,,,,,,,,,,,,,,,,,,,,
2004-11-03 21:56:42.977000,L5,413.60,368.36,356.17,344.07,322.72,318.74,328.33,318.28,338.79,318.73,314.34,290.20,298.24,311.83,327.24,330.83,300.68,288.40,289.82,307.17,294.24,322.74,315.74,326.22,322.04,306.02,292.89
2004-11-19 21:56:55.269000,L5,420.57,294.40,,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-15 21:51:45.464000,L5,385.59,288.08,,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-16 21:52:13.954000,L5,382.78,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-11 21:58:44.158000,L5,380.44,296.79,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-22 22:00:23.113000,L5,395.30,311.94,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-11 22:06:52.177000,L5,422.90,344.09,358.49,347.60,324.13,326.48,324.89,,,294.68,297.71,,,,325.24,319.47,,,,,,305.95,,,,,
2007-02-13 22:06:47.368000,L5,399.51,303.85,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-18 21:58:42.182000,L5,378.68,299.78,303.62,307.31,283.08,,,,,,,,,,,,,,,,,,,,,,
2008-02-16 22:02:22.163000,L5,385.41,276.18,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-02 21:57:22.411000,L5,427.83,331.14,318.01,316.98,291.25,288.49,304.92,,,,,,,,297.67,,,,,,,,,,,,
2009-12-12 21:56:13.982000,L5,381.14,302.12,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-13 21:56:25.416000,L5,413.82,324.60,318.28,319.03,294.80,291.15,302.33,,,,,,,,,,,,,,,,,,,,
2010-02-21 22:02:44.773000,L5,369.41,277.30,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-28 21:55:27.339000,L5,407.76,354.40,345.91,338.55,318.19,313.55,323.88,323.49,355.28,315.82,313.79,302.52,297.15,310.67,323.08,321.16,311.83,301.78,299.46,316.46,300.59,317.19,322.62,325.62,324.66,316.50,299.33
2011-01-07 22:01:44.406000,L5,370.17,285.14,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-17 21:55:37.006000,L5,396.29,294.64,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-12 22:01:43.554000,L5,360.91,317.07,302.29,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-13 22:01:34.017000,L5,395.41,280.45,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-11 22:07:51.092000,L8,370.08,280.40,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-20 22:13:50.559000,L8,373.98,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-05 22:13:51.261000,L8,376.34,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30 22:07:36.163000,L8,373.23,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-07 22:13:48.209000,L8,375.96,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-08 22:13:49.700000,L8,380.66,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-02 22:07:40.639000,L8,380.72,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-10-11 22:13:41.596000,L8,386.50,361.09,303.16,300.54,280.30,,,,,,,,,,,,,,,,,,,,,,
2013-11-12 22:13:32.202000,L8,369.64,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-21 22:07:13.797000,L8,368.20,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-07 22:07:14.870000,L8,385.35,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-14 22:13:21.591000,L8,383.02,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-24 22:06:45.554000,L8,374.29,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-31 22:12:52.806000,L8,392.97,339.49,338.15,327.81,312.36,319.91,325.95,,,,,,,,326.32,,284.09,288.69,284.81,,,,,300.25,289.00,271.67,291.13
2014-02-09 22:06:33.299000,L8,370.04,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-16 22:12:38.819000,L8,380.30,353.69,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-29 22:05:52.007000,L8,390.13,361.84,354.24,316.33,300.82,,,,,,,,,,,,,,,,,,,,,,
2014-04-05 22:11:58.702000,L8,376.80,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-21 22:11:42.175000,L8,370.51,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-30 22:05:22.578000,L8,379.79,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-26 22:11:43.162000,L8,371.65,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-04 22:05:38.545000,L8,348.90,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-20 22:05:42.763000,L8,387.63,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-05 22:05:45.914000,L8,383.35,288.66,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-07 22:05:49.968000,L8,362.41,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-14 22:12:02.705000,L8,365.71,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-30 22:11:58.859000,L8,371.47,336.08,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-08 22:05:52.173000,L8,373.32,333.45,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-26 22:05:43.117000,L8,366.06,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-02 22:11:50.958000,L8,,397.16,360.49,361.50,325.07,333.80,356.88,366.33,331.06,342.93,376.13,322.43,314.74,395.29,399.65,343.42,328.76,318.10,317.43,324.22,,346.18,,,,326.93,321.55
2015-02-28 22:05:24.487000,L8,,342.14,360.81,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-16 22:05:13.611000,L8,443.65,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-10 22:10:52.487000,L8,365.54,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-22 22:05:13.606000,L8,372.63,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-29 22:11:25.856000,L8,380.41,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-07 22:05:16.273000,L8,454.47,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-23 22:05:24.610000,L8,436.09,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-20 22:11:57.501000,L8,,382.31,358.86,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-21 22:11:54.068000,L8,410.70,289.47,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-02 22:05:31.567000,L8,366.30,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-09 22:11:40.902000,L8,367.87,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-03 22:05:16.685000,L8,412.26,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-19 22:05:11.034000,L8,381.18,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-21 22:05:14.459000,L8,374.04,287.75,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-13 22:11:30.674000,L8,384.24,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-16 22:11:53.694000,L8,379.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-10 22:05:51.530000,L8,382.58,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-26 22:05:52.032000,L8,347.60,330.93,309.53,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-12 22:05:57.250000,L8,380.19,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-22 22:12:03.110000,L8,386.81,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-16 22:05:47.126000,L8,371.76,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-01 22:05:40.248000,L8,375.31,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-13 22:11:17.034000,L8,397.54,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-08 22:04:59.325000,L8,384.61,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-24 22:05:10.453000,L8,383.66,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-11 22:05:26.464000,L8,378.99,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-13 22:05:44.459000,L8,371.04,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10 22:11:54.118000,L8,,390.68,346.43,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26 22:11:45.215000,L8,,,409.11,417.96,352.65,298.64,317.37,328.39,348.16,301.54,336.21,354.49,332.41,333.53,309.62,317.27,,,,339.59,323.24,304.64,326.92,361.96,345.36,,
2018-03-08 22:05:15.942000,L8,380.65,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-31 22:11:15.901000,L8,375.86,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-02 22:10:57.873000,L8,379.53,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-05 22:10:54.795000,L8,376.68,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-31 22:05:11.322000,L8,390.55,279.29,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-19 22:05:34.273000,L8,,,,386.78,365.34,350.96,345.66,317.20,347.24,371.43,362.91,334.82,309.82,331.83,356.51,373.92,338.81,334.79,326.58,349.86,318.68,390.09,354.83,358.00,382.78,331.00,332.00
2019-01-06 22:05:29.894000,L8,374.70,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-22 22:05:26.296000,L8,379.58,335.81,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-14 22:11:33.473000,L8,383.77,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-02 22:11:29.304000,L8,390.35,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-12 22:05:06.784000,L8,380.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-15 22:05:27.936000,L8,381.71,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-08 22:11:44.725000,L8,369.78,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-18 22:05:47.276000,L8,370.85,302.09,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-19 22:05:56.310000,L8,378.89,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-21 22:06:01.934000,L8,347.80,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-22 22:05:57.141000,L8,413.68,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-25 22:05:45.614000,L8,375.96,299.43,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-01 22:11:53.781000,L8,372.52,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10 22:05:40.938000,L8,,381.59,365.00,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-26 22:05:36.872000,L8,369.34,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-21 22:11:21.823000,L8,371.75,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-07 22:11:12.613000,L8,372.31,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-01 22:05:08.645000,L8,381.23,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-10 22:11:39.723000,L8,369.83,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-26 22:11:44.648000,L8,374.47,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-21 22:05:54.893000,L8,371.82,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-23 22:05:58.112000,L8,375.71,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-03 22:11:56.237000,L8,380.32,299.92,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-19 22:11:51.945000,L8,371.25,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01 22:05:24.398000,L8,383.15,314.19,344.75,335.98,286.18,308.29,,,,,,,,,,,,,,,,,,,,,
2021-04-17 22:05:18.296000,L8,353.18,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-24 22:11:25.382000,L8,381.48,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-19 22:05:16.285000,L8,419.17,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-26 22:11:31.065000,L8,376.89,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-11 22:11:38.046000,L8,375.57,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-13 22:11:43.513000,L8,370.48,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-17 22:12:14.625000,L8,397.90,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-26 22:06:04.141000,L8,379.86,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-18 22:12:08.776000,L8,373.32,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-13 22:12:02.740000,L9,381.54,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-21 22:11:59.917000,L8,396.86,365.08,329.87,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-22 22:05:54.259000,L9,,390.04,374.08,359.48,346.42,317.69,374.96,305.48,338.65,330.99,321.94,299.66,297.13,301.54,365.59,327.28,313.76,302.42,296.52,301.61,283.78,328.49,324.77,313.44,322.46,313.07,304.63
2022-02-14 22:12:01.049000,L9,374.00,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-22 22:11:50.626000,L8,373.95,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-02 22:11:50.022000,L9,378.04,297.69,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-11 22:05:39.861000,L9,368.74,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-03 22:11:45.362000,L9,375.40,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-05 22:11:31.114000,L9,376.59,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-06 22:05:29.729000,L8,380.71,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-07 22:05:43.588000,L8,383.26,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-14 22:11:59.156000,L8,376.29,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-15 22:05:16.001000,L9,362.53,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-21 22:06:05.581000,L9,370.36,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-18 22:05:50.040000,L8,380.39,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-25 22:11:52.258000,L8,376.25,340.86,305.95,306.50,,,,,,,,,,,,,,,,,,,,,,,
2023-03-13 22:11:47.152000,L8,376.28,320.91,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-14 22:05:47.276000,L9,383.54,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-21 22:11:55.188000,L9,373.48,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-22 22:05:28.899000,L8,364.99,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-23 22:05:09.227000,L8,374.55,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-24 22:11:17.213000,L9,368.80,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-25 22:04:56.681000,L8,378.05,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-09 22:11:12.914000,L9,367.68,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-10 22:05:03.911000,L8,376.30,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-17 22:11:17.056000,L8,370.75,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-18 22:04:57.703000,L9,372.76,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-04 22:11:40.478000,L8,362.13,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-05 22:05:23.191000,L9,362.90,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-21 22:05:28.170000,L9,370.13,,,,,,,,,,,,,,,,,,,,,,,,,,
