dates,nzd0176-0000,nzd0176-0001,nzd0176-0002,nzd0176-0003,nzd0176-0004,nzd0176-0005,nzd0176-0006,nzd0176-0007,nzd0176-0008,nzd0176-0009,nzd0176-0010,nzd0176-0011,nzd0176-0012,nzd0176-0013,nzd0176-0014,nzd0176-0015,nzd0176-0016,nzd0176-0017,nzd0176-0018,nzd0176-0019,nzd0176-0020,nzd0176-0021,nzd0176-0022,nzd0176-0023,nzd0176-0024,nzd0176-0025,nzd0176-0026,nzd0176-0027,nzd0176-0028,nzd0176-0029,nzd0176-0030,nzd0176-0031,nzd0176-0032,nzd0176-0033,nzd0176-0034,nzd0176-0035,nzd0176-0036,nzd0176-0037,nzd0176-0038,nzd0176-0039,nzd0176-0040,nzd0176-0041,satname
2001-09-09 21:54:36+00:00,,,,,,,293.0933333333333,324.1266666666667,,322.99,321.9,323.01,301.06,297.33,293.62,,,293.47,319.41,322.835,323.45500000000004,,227.9,,283.63,305.56500000000005,331.23,335.19500000000005,332.74,322.18,309.855,327.46,300.64,334.74,339.85,324.73,304.36,,,,,,L7
2001-10-11 21:54:09+00:00,,,,,,,293.0933333333333,328.0025,355.18,323.28499999999997,321.705,329.14,304.5,303.96500000000003,293.62,,,293.47,319.41,322.835,323.45500000000004,,227.9,,287.195,303.57,325.9866666666667,329.5133333333333,324.34000000000003,320.1466666666667,311.95000000000005,327.46,300.64,334.74,339.85,324.73,304.36,,,,,,L7
2002-01-31 21:54:50+00:00,,,,,,323.6,273.44000000000005,326.98,347.225,328.23,331.97999999999996,331.39,306.1433333333334,315.6933333333333,295.735,278.21,311.28,314.38,325.34,323.26,329.31,303.57,,,293.2,299.385,319.255,316.11,292.19500000000005,311.995,309.275,340.45,305.65999999999997,327.09,338.61,325.1,,,,,,,L7
2002-08-27 21:54:00+00:00,,,,,,,272.87,327.79,342.73,,,,,312.65,309.24,292.69,273.77,,,,,,,,,,316.24,316.41,307.24,321.48,317.97,323.8,319.96,332.28,340.04,324.69,,,,,,,L7
2002-10-14 21:53:19+00:00,,,,,,,290.96000000000004,327.79,342.73,,,,,333.725,293.53499999999997,310.99,297.705,316.14,323.13,322.44,320.89,314.32,231.44,277.95,307.21,310.52,319.895,318.93,305.345,321.155,316.06,323.34000000000003,321.71,330.42499999999995,338.74,328.515,325.61,318.03,317.79,309.9,301.01,,L7
2003-01-18 21:54:30+00:00,,,,,,,289.1933333333333,328.235,342.73,,,334.27,308.98,328.6933333333333,293.53499999999997,310.99,297.705,316.14,323.13,322.44,313.83,299.6,229.055,277.95,307.21,310.52,319.895,318.93,305.345,321.155,316.06,323.34000000000003,321.71,330.42499999999995,338.74,328.515,325.61,318.03,317.79,309.9,301.01,,L7
2003-03-23 21:54:16+00:00,,,,,,,292.04333333333335,331.71000000000004,,,,334.27,308.98,337.21,276.63,329.29,319.195,312.93,332.66499999999996,303.25,310.0133333333333,301.28,228.00333333333333,277.95,301.355,304.41499999999996,322.35,318.945,306.53,318.835,315.245,322.88,323.46,328.57,337.44,332.34,325.61,318.03,317.79,309.9,301.01,,L7
2003-07-21 21:42:33+00:00,314.93,336.69,328.86,336.75,325.28,300.45,281.42,334.74,,,,,,338.2,301.70500000000004,320.09,309.13,312.4,324.95,293.605,302.38,304.64,225.9,,295.5,289.575,321.735,323.365,315.945,320.09,316.9,,,,,,,,,,,,L5
2003-08-06 21:42:27+00:00,314.93,336.69,328.86,336.75,325.28,318.49,297.44,334.74,,,,,,354.58,324.76666666666665,320.09,328.46,327.07666666666665,330.40000000000003,309.79,324.53,323.845,225.9,232.45,310.06,305.02666666666664,333.3433333333333,336.8066666666667,329.8433333333333,334.43333333333334,332.65,350.22,347.1,350.33,360.27,346.75,331.25,334.5,323.84,325.0,319.79,301.52,L5
2003-10-25 21:44:04+00:00,327.32,336.69,328.86,339.40999999999997,330.30499999999995,316.82,313.46,317.63,332.64,317.32,336.26,339.19,346.78,358.135,346.66333333333336,328.625,337.43666666666667,338.7266666666667,323.2033333333333,323.2233333333333,334.72,334.345,197.57,221.83499999999998,310.92,310.3733333333334,338.74,345.0,340.34,341.56,339.52666666666664,329.12,347.1,350.33,360.27,346.75,331.25,334.5,323.84,325.0,319.79,301.52,L5
2004-04-02 21:44:54+00:00,339.71,,333.43,328.68,309.585,305.71500000000003,,314.755,331.565,316.29499999999996,327.46000000000004,334.78,342.25,337.55,337.25,317.06500000000005,329.68,332.005,312.405,312.735,311.95,317.77,191.37,200.97,286.435,304.225,326.335,335.31,326.52,321.355,336.97,308.02,,,,,,,,,,,L5
2004-04-18 21:45:25+00:00,339.695,,333.22,324.98333333333335,301.89,304.98333333333335,,316.68,334.87666666666667,316.80333333333334,329.14000000000004,335.0733333333333,339.18666666666667,333.1466666666667,332.53333333333336,316.23333333333335,326.57,327.9433333333333,310.24666666666667,307.2366666666667,311.58666666666664,315.28666666666663,191.37,200.97,286.435,304.225,326.335,335.31,326.52,321.355,336.97,308.02,,,,,,,,,,,L5
2004-05-20 21:46:20+00:00,339.68,,333.27666666666664,320.70000000000005,282.0433333333333,299.65000000000003,,314.83666666666664,331.42,318.4433333333333,315.7,333.015,335.39,327.06500000000005,328.24,305.77,318.015,319.5799999999999,305.065,298.675,306.0,310.10999999999996,185.17,190.72,275.65,294.1,315.33,329.6,311.94,304.49,,,,,,,,,,,,,L5
2004-07-23 21:48:09+00:00,339.68,,333.27666666666664,320.70000000000005,279.99249999999995,297.505,,315.4575,331.0825,318.435,303.4075,333.015,335.39,327.06500000000005,328.24,305.77,318.015,319.5799999999999,305.065,298.675,306.0,310.10999999999996,185.17,190.72,275.65,294.1,315.33,329.6,311.94,304.49,,,,,,,,,,,,,L5
2004-09-25 21:49:43+00:00,339.68,,333.27666666666664,320.70000000000005,280.556,296.438,,312.776,330.408,311.13800000000003,303.4075,333.015,335.39,327.06500000000005,327.6766666666667,308.47999999999996,318.015,318.5633333333333,304.6033333333333,301.6933333333333,303.75,308.83,185.17,190.72,275.65,294.1,315.33,329.6,311.94,304.49,,,,,,,,,,,,,L5
2005-01-15 21:51:45+00:00,,,337.64,350.88,301.48,302.3233333333333,276.57,320.16,338.1566666666667,317.00333333333333,299.54999999999995,344.03,339.73,337.4,327.375,320.34,347.03,331.085,319.21000000000004,320.33500000000004,317.475,317.005,,214.31,286.01,297.87,321.42,328.72,320.59,340.38,338.97,341.18,329.53,340.03,344.66,335.74,,,,,,,L5
2005-03-04 21:52:28+00:00,,,337.64,350.88,315.3,307.95000000000005,276.57,327.8466666666667,342.20000000000005,329.7633333333333,332.57,351.36,349.65,337.4,327.375,326.8733333333333,342.105,333.16,326.87333333333333,326.93333333333334,326.00333333333333,325.70666666666665,,223.315,291.065,305.19,321.42,334.175,331.67999999999995,337.605,339.06500000000005,342.70500000000004,334.065,340.48,344.905,331.33000000000004,,,,,,,L5
2005-04-21 21:53:10+00:00,339.57,,337.64,342.85,347.79,318.32000000000005,263.03999999999996,331.4533333333333,347.6,345.91333333333336,328.595,343.7966666666666,342.6433333333334,324.52,329.365,327.1066666666666,334.46999999999997,333.8566666666666,328.19666666666666,325.0133333333333,329.39000000000004,324.37333333333333,239.31,213.74333333333334,285.96,302.32,319.90999999999997,331.54,326.8633333333333,332.32,335.58,342.70500000000004,334.065,340.48,344.905,331.33000000000004,,,,,,,L5
2005-06-08 21:53:33+00:00,339.57,,337.64,342.85,342.03499999999997,313.78333333333336,263.03999999999996,325.4425,336.9866666666667,340.555,315.56333333333333,343.7966666666666,342.6433333333334,324.52,329.93333333333334,325.1325,327.6875,329.77,319.5875,325.0133333333333,329.39000000000004,324.37333333333333,239.31,213.74333333333334,285.96,297.5025,320.02,331.35,326.9375,330.6925,334.1725,342.70500000000004,334.065,340.48,344.905,331.33000000000004,,,,,,,L5
2005-10-30 21:54:03+00:00,335.63,350.44,332.81,315.91,316.69,297.54499999999996,241.6,307.41,320.17499999999995,320.795,311.2,352.79,351.82,337.88,337.56,322.11,310.44,316.935,302.74,312.76,313.65,310.48,228.84,,302.31,299.31,328.405,335.7,329.555,321.055,322.155,,,,,,,,,,,,L5
2006-02-19 21:56:39+00:00,335.63,350.44,334.015,320.995,297.1,303.225,241.6,324.37,333.99,325.01,325.92499999999995,343.70500000000004,344.96000000000004,337.88,338.8,315.06,314.36,316.27,308.55,308.135,310.215,308.77,231.35000000000002,212.25,289.28999999999996,303.5,329.24,334.78499999999997,328.605,319.135,314.36,,,,,,,,,,,,L5
2006-04-08 21:57:12+00:00,335.635,350.44,334.30333333333334,323.28000000000003,297.1,308.1033333333333,218.975,316.635,333.3933333333333,325.88000000000005,321.33666666666664,340.88000000000005,341.3733333333333,337.88,334.6033333333333,311.0133333333333,312.95,315.33666666666664,305.16333333333336,305.18666666666667,308.43333333333334,305.11,232.58,212.25,289.28999999999996,303.5,329.24,334.78499999999997,328.605,319.135,314.36,,,,,,,,,,,,L5
2006-06-27 21:58:24+00:00,327.93,339.22,328.5733333333333,329.4666666666667,,316.965,196.35,314.64,331.3733333333333,329.06333333333333,308.7866666666667,334.92500000000007,336.15,,329.88,304.015,312.655,315.84999999999997,297.07,298.62333333333333,299.79333333333335,301.44,234.45,212.25,276.27,291.43,321.91,328.95,325.26,321.97,,,,,,,,,,,,,L5
2006-07-13 21:59:02+00:00,327.93,339.22,328.5733333333333,329.4666666666667,,316.965,196.35,313.4975,327.35499999999996,326.3075,306.635,334.92500000000007,336.15,,329.88,304.015,312.655,315.84999999999997,297.07,298.62333333333333,299.79333333333335,301.44,234.45,212.25,276.27,291.43,321.91,328.95,325.26,321.97,,,,,,,,,,,,,L5
2008-12-25 21:50:10+00:00,325.18,338.71,329.26,315.69,294.74,,,305.62,,255.16,,338.39,334.13,337.97,335.77,322.59,320.3,321.96,309.77,310.28,309.88,287.07,240.6,215.52,278.32,296.49,313.98,316.74,318.54,306.09,,,,,,,,,,,,,L5
2009-11-26 21:56:28+00:00,336.55,346.26,322.04,325.38,323.33,,,314.57,336.68,288.69,316.98,328.57,327.16,331.11,328.55,310.83,326.77,329.42,312.51,321.96,316.51,282.42,232.69,210.21,282.19,296.59,304.66,321.39,321.28,313.51,,,,,,,,,,,,,L5
2010-01-13 21:56:49+00:00,338.72,346.26,321.0,321.265,305.05499999999995,301.79,,316.53499999999997,332.02,292.98,313.15999999999997,322.775,328.39,334.355,329.03,305.02,325.845,328.58500000000004,311.27,318.9,314.88,287.53499999999997,234.425,208.655,280.16499999999996,298.025,302.87,321.275,314.05499999999995,309.625,,,,,,,,,,,,,L5
2010-12-31 21:55:56+00:00,343.33,,,331.95,,,,,,310.88,319.09,341.1,333.79,335.58,331.93,328.35,326.34,325.86,312.67,318.93,316.28,288.14,,213.22,278.25,295.81,313.42,318.61,325.57,325.98,324.78,,,,,,,,,,,,L5
2013-04-11 22:08:15+00:00,,,,,316.0,290.74,145.51,,,,,,,,,,,,,,,,,218.29,280.34,302.4,318.65,326.1,325.71,320.87,322.49,,,,,,,,,,,,L8
2013-05-29 22:07:41+00:00,,,,,316.0,290.74,142.73,315.13,,,,,,,,,,,,,,,,218.29,280.34,304.35,320.65,326.525,326.085,317.565,322.49,,,,,,,,,,,,L8
2013-06-30 22:07:36+00:00,,,,,316.0,290.74,141.5633333333333,303.73,,,,,,,,,,,,,,,,218.29,280.34,303.8966666666667,320.94666666666666,325.82,325.3066666666667,312.93666666666667,322.49,,,,,,,,,,,,L8
2013-09-02 22:07:40+00:00,,,,,316.0,290.74,136.67249999999999,299.51666666666665,307.19,,,,,,,,,,,,,,,218.29,280.34,303.8966666666667,320.94666666666666,325.82,325.3066666666667,312.93666666666667,322.49,,,,,,,,,,,,L8
2013-10-20 22:07:26+00:00,305.74,298.26,294.33,315.34,302.0,285.15,141.1275,298.5725,310.645,308.0,305.5,329.02,336.55,,,317.44,315.17,316.43,309.89,,,,,215.17,300.03,306.32666666666665,322.3066666666667,321.9766666666667,324.93333333333334,312.66,,,,,,,,,,,,,L8
2013-11-21 22:07:13+00:00,305.74,298.26,299.34000000000003,317.44,306.21000000000004,286.40999999999997,158.024,305.13800000000003,316.69666666666666,319.22,327.655,332.01,339.15,336.05,324.42,323.925,319.405,319.85,313.56,296.27,310.49,279.09,210.87,215.515,301.68499999999995,308.6125,324.16,321.175,325.9475,315.4875,324.88,,,,,,,,,,,,L8
2014-01-24 22:06:45+00:00,303.07500000000005,303.42499999999995,298.42333333333335,316.26666666666665,302.03000000000003,285.60999999999996,176.9875,307.6775,316.69666666666666,319.22,327.655,332.01,339.15,336.05,324.42,323.925,319.405,319.85,313.56,296.27,310.68,272.65,199.11,215.515,301.68499999999995,312.58000000000004,326.225,316.67,326.78999999999996,322.005,324.88,,,,,,,,,,,,L8
2014-02-09 22:06:33+00:00,303.07500000000005,303.42499999999995,298.42333333333335,316.26666666666665,302.03000000000003,285.60999999999996,176.9875,313.87199999999996,325.3825,330.51,338.25,339.74666666666667,339.15,340.18,338.04,329.72333333333336,323.00666666666666,326.65000000000003,315.76,309.385,315.25,276.59999999999997,199.11,228.56333333333336,307.72666666666663,315.72333333333336,329.7366666666667,321.2,329.99333333333334,326.00333333333333,330.445,332.58,324.24,337.37,345.61,334.77,326.9,325.76,319.55,315.42,318.85,321.09,L8
2014-03-29 22:05:52+00:00,303.07500000000005,303.42499999999995,302.0525,319.8575,307.7325,287.56,195.3166666666667,321.312,334.0525,329.8125,340.81,338.045,340.1366666666667,337.3333333333333,333.15333333333336,327.64,322.045,325.085,315.415,309.99333333333334,315.09749999999997,275.47749999999996,199.11,226.1175,307.2925,315.73,330.3025,321.725,330.155,326.0925,328.23,328.90999999999997,312.735,333.53,340.865,317.985,326.9,325.76,319.55,315.42,318.85,321.09,L8
2014-04-30 22:05:22+00:00,300.41,308.59,303.545,321.3633333333334,312.4225,289.51750000000004,193.88,323.276,333.06,334.45,350.3225,336.8725,341.93000000000006,333.6825,320.08500000000004,328.72249999999997,322.52,325.4475,314.65500000000003,308.65999999999997,313.806,272.696,195.34666666666666,224.88500000000002,307.2725,316.2,331.4425,324.1675,330.77,327.1675,326.1975,328.90999999999997,312.735,333.53,340.865,317.985,326.9,325.76,319.55,315.42,318.85,321.09,L8
2014-05-16 22:05:09+00:00,300.41,308.59,303.545,321.3633333333334,308.684,289.546,184.405,318.54833333333335,333.06,334.45,350.3225,336.8725,341.93000000000006,333.6825,311.798,322.476,320.868,323.726,313.134,308.006,312.7683333333333,270.5983333333333,195.34666666666666,224.88500000000002,307.2725,315.066,330.606,324.062,329.86199999999997,326.294,326.1975,328.90999999999997,312.735,333.53,340.865,317.985,326.9,325.76,319.55,315.42,318.85,321.09,L8
2014-08-04 22:05:38+00:00,,,306.62,330.63,313.11,292.01666666666665,157.5,314.61199999999997,327.8,335.78666666666663,350.49333333333334,337.49666666666667,342.11,332.8933333333334,302.2,315.332,318.478,323.84,312.11,310.94,313.8125,269.5725,187.82,227.89333333333335,308.5833333333333,314.965,330.8275,325.385,330.08,326.875,326.63666666666666,328.90999999999997,312.735,333.53,340.865,317.985,326.9,325.76,319.55,315.42,318.85,321.09,L8
2014-08-20 22:06:06+00:00,,,306.62,330.63,305.455,292.0125,155.65333333333334,310.03200000000004,313.635,327.135,335.8066666666667,327.73333333333335,325.99,327.185,289.83500000000004,308.835,315.545,318.36999999999995,309.4266666666667,307.08666666666664,310.28666666666663,264.59666666666664,187.82,214.51000000000002,302.96999999999997,312.6166666666666,328.84999999999997,323.76,327.9733333333333,324.5,321.95,325.24,301.23,329.69,336.12,301.2,,,,,,,L8
2014-11-08 22:05:52+00:00,303.91,303.95,298.8,310.98,292.6233333333334,288.0266666666667,155.25333333333333,309.7325,306.3133333333333,327.38,322.83,324.01,309.87,326.58,278.92333333333335,302.24333333333334,314.0566666666667,316.475,301.20500000000004,305.39,307.58,260.11,,222.62,297.22,311.325,327.275,322.74,320.735,314.91499999999996,,,,,,,,,,,,,L8
2015-02-28 22:05:24+00:00,303.91,303.95,298.8,316.365,304.225,286.75,157.82,322.62,320.49,327.675,320.05999999999995,326.625,341.04,327.575,281.52,301.635,317.46000000000004,317.98,301.885,306.05,311.07,278.17,226.96,223.51999999999998,302.06500000000005,313.58000000000004,329.42,324.91999999999996,319.37,313.145,317.37,322.88,300.26,332.0,333.7,295.55,311.61,,295.22,309.8,309.44,311.93,L8
2015-05-19 22:05:04+00:00,,,,321.75,306.8,291.08,,287.67,286.0,327.97,309.84,331.16,341.04,328.57,279.645,299.95000000000005,315.65999999999997,317.545,308.41,306.05,311.07,278.17,226.96,224.42,306.91,315.04,331.55,328.0,323.5,319.26,317.37,322.88,300.26,332.0,333.7,295.55,311.61,,295.22,309.8,309.44,311.93,L8
2015-06-04 22:04:48+00:00,,,,321.75,301.20500000000004,290.205,152.1,294.405,273.26666666666665,326.99,308.61,323.805,305.625,328.57,279.45,306.5133333333333,317.34666666666664,316.34666666666664,303.545,298.345,305.065,278.17,226.96,222.89999999999998,300.935,313.9,329.21500000000003,327.53999999999996,324.405,319.12,317.37,322.88,300.26,332.0,333.7,295.55,311.61,,295.22,309.8,309.44,311.93,L8
2015-06-20 22:05:20+00:00,,302.83,,321.75,297.2866666666667,292.42,144.66,299.06666666666666,267.32,326.99,308.61,323.805,305.625,324.955,279.45,306.685,318.14,316.4575,304.51,298.12,304.98,265.045,226.96,225.91666666666666,301.7033333333333,314.61333333333334,329.69,328.53666666666663,326.03,320.8566666666666,322.855,322.88,300.26,332.0,333.7,295.55,311.61,,295.22,309.8,309.44,311.93,L8
2015-07-22 22:05:37+00:00,,302.83,,321.75,293.685,290.3875,146.86333333333334,302.78499999999997,275.54,325.88000000000005,307.08,322.91,304.74666666666667,324.955,279.2125,309.082,317.37,316.4575,304.51,298.12,304.98,265.045,226.96,225.91666666666666,301.7033333333333,314.61333333333334,329.69,328.53666666666663,326.03,320.8566666666666,322.855,322.88,300.26,332.0,333.7,295.55,311.61,,295.22,309.8,309.44,311.93,L8
2015-08-23 22:05:48+00:00,,302.31,301.65,321.75,293.685,290.3875,146.86333333333334,306.782,282.29333333333335,325.4575,316.2525,323.38,310.49,324.7,279.2125,311.16,317.37,316.4575,304.51,298.12,302.305,255.31333333333336,226.96,224.81,301.9525,313.8425,328.8325,327.9975,325.225,318.9525,322.855,322.88,300.26,332.0,333.7,295.55,311.61,,295.22,309.8,309.44,311.93,L8
2015-10-26 22:06:07+00:00,,303.94,305.17499999999995,332.69,289.31333333333333,290.1566666666667,146.86333333333334,306.782,273.836,324.61999999999995,318.39000000000004,320.78666666666663,300.3066666666667,322.765,278.49999999999994,315.648,317.03749999999997,315.32666666666665,302.55999999999995,294.155,299.3833333333334,259.29333333333335,242.01,221.155,303.08,314.3625,328.7625,329.1325,326.8175,320.4625,323.84,327.94,318.44,330.23,339.67,311.42,308.11,,,312.79,306.38,,L8
2016-04-19 22:05:34+00:00,,307.2,308.7,332.69,,,,344.67,,357.41,371.92,361.63,,,,322.26,336.01,328.36,321.14,312.44,319.54,290.11,242.01,209.8,315.675,321.37,334.79499999999996,334.45000000000005,332.88,328.37,323.1,336.175,320.125,334.46500000000003,343.78,325.21500000000003,308.11,,,312.79,306.38,,L8
2016-05-21 22:05:38+00:00,,,,,281.2,286.49,158.44,325.025,308.85,357.41,371.92,361.63,,,277.29,307.9,327.28,319.505,307.41999999999996,300.825,310.025,261.11,208.53,,319.93,325.62,338.32,336.36,335.89,331.44,326.86,344.41,321.81,338.7,347.89,339.01,,,,,,,L8
2016-07-24 22:06:01+00:00,,,,,287.2,286.49,154.91,325.025,308.85,357.41,371.92,361.63,,,277.29,307.9,327.28,319.505,307.41999999999996,300.825,310.025,261.11,208.53,,306.99,319.395,328.47,327.355,325.66999999999996,319.58500000000004,326.86,344.41,321.81,338.7,347.89,339.01,,,,,,,L8
2016-09-10 22:05:51+00:00,302.82,305.2,299.82,,292.1433333333333,285.605,152.62666666666667,321.32,313.475,339.285,352.82000000000005,345.195,339.29,325.25,279.72,303.38,323.26666666666665,318.94666666666666,306.0233333333333,296.1933333333333,305.54333333333335,265.295,198.965,210.1,307.0833333333333,317.63000000000005,326.0366666666667,324.8,322.56666666666666,317.3666666666667,321.935,334.275,321.81,338.7,347.89,339.01,,,,,,,L8
2016-10-12 22:05:57+00:00,302.82,305.2,299.82,,292.11249999999995,284.5833333333333,150.9425,321.32,313.475,331.78000000000003,337.54333333333335,332.10999999999996,339.29,324.53,280.17333333333335,299.4425,320.3825,317.6675,304.405,295.725,302.78999999999996,266.76,198.965,210.1,307.0833333333333,317.63000000000005,326.0366666666667,324.8,322.56666666666666,317.3666666666667,321.935,334.275,321.81,338.7,347.89,339.01,,,,,,,L8
2017-01-16 22:05:47+00:00,302.82,305.2,299.82,,295.74999999999994,283.63,148.44333333333333,319.20500000000004,329.5,328.95000000000005,333.0733333333333,330.62333333333333,339.345,328.0,292.72,291.75666666666666,316.7066666666667,317.15000000000003,304.60666666666674,296.1166666666667,300.3866666666667,274.8233333333333,189.4,205.6,302.73999999999995,315.4766666666667,324.93,323.0366666666667,320.52,312.82,317.01,324.14,,,,,,,,,,,L8
2017-02-01 22:05:40+00:00,302.82,305.2,299.82,,297.0249999999999,283.63,146.975,324.09999999999997,329.59666666666664,336.5675,338.0375,332.72249999999997,341.81,329.32,301.45500000000004,299.4175,319.4225,319.0575,306.0525,299.0025,303.73,278.9975,189.4,205.6,309.53666666666663,318.2133333333333,330.4166666666667,329.0233333333333,326.70666666666665,320.4166666666667,320.63,328.16999999999996,325.39,336.15,340.18,303.6,324.21,326.22,317.26,316.72,331.27,321.59,L8
2017-03-05 22:05:27+00:00,302.82,305.2,299.82,,297.0249999999999,283.63,146.975,325.26,330.635,334.46400000000006,340.066,333.04,340.8175,328.986,306.072,303.262,320.17400000000004,319.002,305.624,299.26800000000003,304.588,280.19,189.4,208.83666666666667,307.9275,317.585,330.5625,328.875,326.72499999999997,320.595,320.5366666666667,328.16999999999996,325.39,336.15,340.18,303.6,324.21,326.22,317.26,312.035,321.255,316.815,L8
2017-05-08 22:04:59+00:00,,,,,,,151.17,324.6975,329.2525,344.7966666666667,353.20666666666665,343.5,341.32666666666665,329.95,321.02,307.53499999999997,323.575,319.835,305.6025,296.6675,310.61,287.26,,208.20499999999998,308.1466666666667,318.74666666666667,333.6933333333333,331.93666666666667,330.18,323.15000000000003,322.3,332.2,325.39,336.15,340.18,303.6,324.21,326.22,317.26,312.035,321.255,316.815,L8
2017-05-24 22:05:34+00:00,,,,,,,146.365,320.058,329.2525,344.7966666666667,353.20666666666665,343.5,341.32666666666665,329.95,321.02,307.53499999999997,323.575,319.835,305.6025,296.6675,310.61,287.26,,208.20499999999998,308.1466666666667,318.74666666666667,333.6933333333333,331.93666666666667,330.18,323.15000000000003,322.3,332.2,325.39,336.15,340.18,303.6,324.21,326.22,317.26,312.035,321.255,316.815,L8
2017-06-25 22:05:47+00:00,,,,,,,149.93666666666667,317.43833333333333,329.2525,344.7966666666667,353.20666666666665,343.5,341.32666666666665,329.95,321.02,307.53499999999997,323.575,319.835,305.6025,296.6675,310.61,287.26,,208.20499999999998,308.1466666666667,318.74666666666667,333.6933333333333,331.93666666666667,330.18,323.15000000000003,322.3,332.2,325.39,336.15,340.18,303.6,324.21,326.22,317.26,312.035,321.255,316.815,L8
2017-07-11 22:05:26+00:00,301.64,306.79,,,289.21,287.52,152.02,315.8828571428571,324.71799999999996,339.71750000000003,342.875,334.3425,341.32666666666665,329.95,312.592,305.166,323.382,317.832,305.6025,296.6675,310.61,287.26,,209.76666666666665,303.1775,317.355,331.8275,328.4475,326.9625,321.47749999999996,322.3,332.2,325.39,336.15,340.18,303.6,324.21,326.22,317.26,312.035,321.255,316.815,L8
