dates,nzd0572-0000,nzd0572-0001,nzd0572-0002,nzd0572-0003,nzd0572-0004,nzd0572-0005,nzd0572-0006,nzd0572-0007,nzd0572-0008,nzd0572-0009,nzd0572-0010,nzd0572-0011,satname
1999-12-09 22:00:09+00:00,,,,,,,,,,,262.5,,L7
1999-12-16 22:05:57+00:00,,,,,,,251.64,,,247.0,254.325,,L7
1999-12-25 22:00:04+00:00,222.84,226.05,230.6,215.49,224.44,216.22,232.765,222.61,224.2,237.345,242.92,217.22,L7
2000-01-26 22:00:02+00:00,222.84,226.05,230.6,215.49,224.44,235.505,239.69666666666663,222.61,224.2,237.345,245.845,217.22,L7
2000-02-11 21:59:57+00:00,222.84,226.05,230.6,215.49,224.44,241.21333333333334,242.4925,237.395,224.2,237.345,247.052,217.22,L7
2000-02-27 21:59:52+00:00,222.84,226.05,230.6,215.49,224.44,244.39249999999998,244.042,243.88666666666668,238.975,244.51666666666665,248.48000000000002,217.22,L7
2000-03-30 21:59:45+00:00,220.76999999999998,221.455,224.6,214.22500000000002,216.825,235.64600000000002,244.042,235.285,232.10999999999999,236.9525,244.30428571428573,216.315,L7
2000-05-01 21:59:30+00:00,220.75666666666666,227.17666666666665,225.67999999999998,220.03666666666666,219.54999999999998,234.08166666666668,239.365,233.154,232.15,234.402,242.5325,219.54,L7
2000-05-24 22:04:58+00:00,219.0975,223.49,225.67999999999998,215.37,217.51,229.4857142857143,229.74714285714285,228.84833333333333,226.58,229.43166666666664,239.33444444444447,217.1975,L7
2000-06-18 21:59:03+00:00,217.348,214.74200000000002,222.95,213.744,214.868,229.4857142857143,216.85714285714286,220.8657142857143,218.405,221.35,230.82874999999999,217.1975,L7
2000-07-04 21:58:50+00:00,215.975,212.88600000000002,218.40499999999997,211.71599999999998,211.202,231.6966666666667,206.58142857142857,220.57499999999996,204.10833333333332,220.08199999999997,232.35999999999999,217.18999999999997,L7
