dates,satname,nzd0572-0000,nzd0572-0001,nzd0572-0002,nzd0572-0003,nzd0572-0004,nzd0572-0005,nzd0572-0006,nzd0572-0007,nzd0572-0008,nzd0572-0009,nzd0572-0010,nzd0572-0011
2001-06-28 22:02:21.050000,L7,262.34,257.81,264.73,256.66,254.53,254.64,254.69,263.43,258.13,259.45,252.50,252.73
2001-07-07 21:56:36.067000,L7,229.01,242.60,230.99,224.38,226.11,222.61,213.70,220.77,213.35,221.10,220.36,219.16
2001-07-14 22:02:21.695000,L7,177.85,216.27,,201.24,197.89,127.69,122.64,133.84,172.04,90.47,162.47,
2001-08-08 21:56:12.984000,L7,,,,,131.63,121.19,83.90,182.78,111.79,175.33,197.48,
2001-08-15 22:01:50.547000,L7,217.94,230.04,239.29,212.95,213.54,203.77,212.14,215.01,212.97,213.77,224.30,218.15
2001-09-25 21:55:40.572000,L7,278.58,264.16,267.41,264.58,269.65,261.54,263.72,270.81,276.81,266.51,261.05,250.17
2001-10-02 22:01:16.521000,L7,211.99,223.24,230.46,212.33,207.08,201.18,179.28,203.90,211.69,225.82,218.64,213.29
2001-10-11 21:55:21.747000,L7,263.29,255.71,258.76,260.34,258.54,256.92,255.01,263.73,257.87,264.37,264.50,246.62
2001-12-30 21:55:49.115000,L7,215.07,219.16,157.66,129.39,215.37,214.14,209.54,210.44,218.62,217.83,212.94,211.72
2002-01-22 22:02:16.754000,L7,114.64,22.03,25.19,,138.34,148.90,199.48,204.18,190.12,194.27,123.80,126.01
2002-03-04 21:56:09.860000,L7,246.59,244.21,248.69,252.55,250.64,257.15,255.18,258.67,254.86,257.68,248.27,239.37
2002-03-11 22:02:19.622000,L7,172.48,160.90,172.36,131.92,158.41,202.00,195.31,195.05,211.17,210.46,217.26,214.84
2002-03-27 22:01:49.448000,L7,163.08,156.34,211.23,157.47,218.83,204.31,207.22,220.91,230.56,225.60,219.45,217.18
2002-05-07 21:56:03.729000,L7,223.80,238.82,238.90,219.71,231.56,225.79,217.94,237.38,233.66,241.51,235.66,223.20
2002-05-30 22:01:37.827000,L7,215.87,228.20,230.50,221.15,217.18,205.58,172.77,215.45,205.32,220.09,220.53,211.62
2002-07-17 22:01:20.506000,L7,263.46,263.89,267.17,261.91,267.95,268.92,259.23,277.32,257.20,267.09,258.71,259.20
2002-08-02 22:01:37.150000,L7,220.71,231.79,246.93,233.77,228.33,224.34,218.48,239.51,229.41,231.09,229.80,231.72
2002-08-18 22:01:09.559000,L7,219.94,230.35,236.49,223.82,220.23,220.89,215.30,222.46,224.57,231.17,225.49,221.28
2002-08-27 21:55:12.096000,L7,283.50,268.21,273.42,279.36,281.68,292.32,306.06,284.97,276.10,288.63,292.35,267.30
2002-09-12 21:55:07.575000,L7,257.16,263.77,264.53,260.99,265.59,255.17,246.45,255.47,253.89,257.38,248.89,243.17
2002-10-14 21:54:55.882000,L7,263.35,256.79,261.70,260.01,262.68,260.79,260.21,265.42,258.62,265.68,255.32,247.26
2002-10-21 22:00:48.324000,L7,254.38,254.94,265.61,258.40,258.66,256.72,260.15,261.59,259.51,265.43,255.16,250.23
2002-10-30 21:55:01.471000,L7,263.45,256.72,261.36,261.85,264.36,262.90,258.36,265.28,254.53,262.58,253.79,242.92
2002-11-22 22:01:09.678000,L7,,,,,95.67,150.23,185.20,192.65,169.35,,,
2003-01-18 21:55:42.118000,L7,254.80,256.06,259.75,267.40,267.73,262.14,258.67,260.59,252.81,261.81,252.85,249.85
2003-03-07 21:55:58.558000,L7,228.46,223.48,228.58,236.95,225.54,235.80,218.09,222.50,240.53,208.58,215.54,218.30
2003-03-14 22:02:08.508000,L7,233.75,234.71,231.77,211.76,230.08,215.76,217.11,217.89,232.60,243.00,211.59,209.04
2003-03-23 21:55:52.571000,L7,271.81,260.62,264.30,264.75,268.60,260.95,259.82,261.14,257.00,262.98,259.25,249.47
2003-04-08 21:55:59.443000,L7,214.59,216.09,220.29,209.83,215.75,201.16,210.02,214.99,213.41,219.52,221.96,217.42
2003-04-24 21:55:58.309000,L7,225.00,231.41,224.35,219.32,220.01,220.34,212.91,220.36,226.11,221.70,225.66,220.22
2003-07-21 21:43:45.776000,L5,183.71,214.80,221.92,220.97,212.94,214.88,202.31,212.29,209.88,216.95,209.53,193.37
2003-08-13 21:49:56.757000,L5,,209.19,166.81,80.71,207.33,204.50,190.05,196.01,200.08,208.54,204.44,176.95
2003-08-29 21:50:38.152000,L5,121.55,206.70,212.07,205.01,201.38,202.37,190.34,198.57,213.46,221.57,214.44,194.64
2003-09-14 21:50:54.515000,L5,251.07,250.06,247.00,262.53,252.82,256.72,261.65,275.18,272.15,265.73,244.13,240.74
2003-10-16 21:50:55.996000,L5,222.53,227.43,232.47,232.55,232.22,235.05,245.35,243.83,245.77,250.97,238.78,227.42
2003-12-28 21:45:57.554000,L5,240.20,228.11,232.21,243.78,238.64,232.81,236.36,235.91,247.23,247.75,237.96,226.64
2004-01-04 21:51:46.048000,L5,142.07,206.77,210.61,212.34,209.30,185.16,181.95,182.98,170.99,187.63,66.94,105.82
2004-02-05 21:52:16.959000,L5,212.10,215.77,128.64,154.74,167.45,164.61,219.39,217.68,209.73,211.28,209.79,199.60
2004-04-09 21:52:55.698000,L5,162.87,209.83,209.32,216.58,211.87,207.68,212.22,214.22,204.48,204.64,87.22,180.32
2004-04-18 21:47:01.335000,L5,198.02,207.00,174.59,20.96,210.01,202.42,199.52,210.45,204.54,202.58,192.10,183.75
2004-06-05 21:48:24.950000,L5,206.45,215.10,213.50,211.36,208.25,199.72,185.54,195.14,210.53,211.26,209.44,200.65
2004-06-12 21:54:47.510000,L5,206.57,214.00,213.16,208.41,206.17,200.74,171.66,185.70,209.78,205.22,209.05,196.48
2004-07-07 21:49:21.098000,L5,125.84,212.59,209.41,212.55,206.60,203.97,166.39,200.62,209.55,211.43,207.78,182.04
2004-07-14 21:55:43.104000,L5,,194.92,161.46,107.35,192.67,179.30,164.41,153.07,196.62,204.77,200.48,
2004-07-23 21:49:45.084000,L5,,87.77,204.33,208.08,201.78,183.44,169.01,158.08,200.34,206.56,202.93,192.21
2004-07-30 21:56:03.892000,L5,,205.74,201.93,208.00,200.29,192.70,175.35,188.79,211.09,212.21,195.89,191.70
2004-08-24 21:50:29.935000,L5,,207.67,205.35,209.33,200.95,198.10,185.72,196.89,200.01,209.82,206.01,198.96
2004-09-16 21:56:53.497000,L5,,196.36,205.43,206.87,210.01,211.84,208.74,207.39,198.65,202.87,114.42,17.80
2004-09-25 21:51:19.231000,L5,,210.61,213.38,215.72,216.43,218.10,207.38,213.19,198.24,208.24,205.04,192.05
2004-10-02 21:57:14.880000,L5,,205.21,92.72,69.80,216.07,208.13,200.04,204.25,183.16,198.18,195.84,92.42
2004-11-19 21:58:07.046000,L5,224.63,213.88,212.15,213.19,216.33,215.09,213.85,214.36,229.58,235.65,227.49,218.80
2005-01-15 21:53:21.356000,L5,237.97,235.43,242.58,235.13,242.91,239.05,242.99,237.38,239.18,247.80,234.04,227.41
2005-02-23 21:59:43.397000,L5,124.10,205.41,206.87,212.02,202.04,195.75,187.32,191.98,194.46,207.74,202.20,195.76
2005-03-04 21:54:04.136000,L5,235.70,232.70,240.13,245.54,238.20,244.80,240.32,234.77,239.49,240.89,238.18,228.19
2005-03-11 22:00:19.764000,L5,254.94,250.19,257.03,270.68,265.14,267.93,267.28,258.55,267.49,265.99,246.08,250.43
2005-03-27 22:00:27.368000,L5,,200.01,205.24,204.98,198.32,190.55,175.31,201.71,212.19,216.30,213.40,202.23
2005-04-05 21:54:19.058000,L5,,205.98,204.69,203.14,202.79,193.30,178.85,193.87,192.31,206.19,200.67,190.73
2005-04-12 22:00:30.943000,L5,140.12,209.10,211.54,210.14,208.62,202.42,195.43,200.76,199.95,207.42,206.21,186.11
2005-04-21 21:54:22.812000,L5,205.31,218.24,217.34,220.01,215.95,214.21,204.21,211.06,210.69,212.99,211.36,196.59
2005-05-23 21:54:36.577000,L5,155.59,208.25,213.81,212.50,210.23,210.48,196.93,211.11,212.89,215.87,208.90,195.93
2005-05-30 22:00:27.276000,L5,151.69,208.38,209.34,207.13,208.30,202.95,197.83,207.84,201.75,206.51,207.01,204.15
2005-06-08 21:54:44.925000,L5,149.30,216.25,210.02,207.69,206.68,198.26,193.89,201.32,211.95,211.38,207.53,199.96
2005-07-01 22:01:02.156000,L5,139.18,212.03,166.18,80.08,207.45,200.32,188.03,205.21,210.72,203.34,204.21,78.84
2005-08-27 21:55:20.007000,L5,240.43,240.73,243.82,241.43,244.73,246.21,254.37,243.25,249.78,247.04,242.09,231.41
2005-09-12 21:55:22.413000,L5,143.64,209.54,207.74,205.56,208.29,207.68,199.09,207.10,190.94,207.22,205.47,188.37
2005-09-28 21:55:20.450000,L5,294.37,265.58,276.77,274.30,274.34,289.85,323.35,278.39,280.36,296.25,287.04,259.44
2005-10-05 22:01:29.249000,L5,250.15,246.30,254.88,262.10,260.74,259.31,257.89,256.89,262.21,258.20,251.56,245.87
2005-10-30 21:55:15.307000,L5,92.20,198.71,203.09,219.70,220.82,219.57,214.28,212.96,211.43,209.32,199.24,183.93
2005-11-22 22:01:34.747000,L5,210.98,224.44,234.70,242.16,251.98,232.95,231.71,234.86,223.72,218.24,214.53,205.81
2006-01-25 22:03:05.026000,L5,286.55,264.65,276.85,282.57,278.69,302.39,327.62,278.27,272.06,290.90,275.40,259.11
2006-01-25 22:03:29.142000,L5,287.01,264.72,275.34,281.47,277.39,300.62,324.72,279.00,271.38,287.45,275.80,260.54
2006-02-19 21:57:51.685000,L5,289.22,251.91,255.44,259.36,263.87,285.96,318.37,261.89,266.11,280.89,255.55,246.01
2006-06-27 22:00:00.431000,L5,,91.80,216.77,207.60,207.83,207.96,191.41,207.60,206.57,208.17,217.37,197.82
2006-09-06 22:06:43.491000,L5,,198.27,209.08,205.94,208.63,207.30,199.74,207.52,203.28,200.61,128.42,93.09
2006-09-15 22:01:03.273000,L5,231.86,235.39,241.15,245.11,246.52,245.07,238.04,241.75,246.32,249.25,233.84,223.04
2006-09-22 22:06:54.827000,L5,,198.93,203.73,197.68,205.11,197.42,209.14,214.14,208.12,218.42,129.06,186.93
2006-10-08 22:07:29.137000,L5,,194.04,157.78,75.30,210.62,207.75,202.09,209.93,203.01,209.71,194.02,48.32
2006-10-24 22:07:14.438000,L5,,205.17,205.26,208.06,204.26,195.14,195.38,197.97,198.05,198.94,197.12,62.46
2006-11-02 22:01:32.743000,L5,214.03,219.69,222.80,204.75,195.10,187.93,187.07,197.20,,,,186.83
2006-12-11 22:08:04.096000,L5,231.98,232.39,239.98,241.98,248.76,261.70,261.21,251.18,257.49,264.09,243.45,231.62
2007-01-05 22:02:04.371000,L5,255.02,248.89,256.06,261.88,258.81,257.02,264.87,261.12,264.77,260.86,254.17,250.18
2007-01-21 22:02:09.591000,L5,202.93,203.48,204.21,209.01,204.87,205.58,212.59,214.47,209.02,218.99,213.98,205.47
2007-09-09 22:06:09.271000,L5,66.00,214.46,210.63,203.16,203.00,198.72,197.71,200.77,198.29,196.59,121.69,124.21
2007-09-09 22:06:33.244000,L5,67.01,214.72,211.94,202.82,203.47,199.61,198.52,201.58,199.50,197.24,206.91,188.11
2008-02-25 21:57:37.029000,L5,269.55,260.16,268.06,272.23,266.40,270.75,288.56,269.20,262.83,274.51,267.48,259.20
2008-10-29 21:56:36.227000,L5,157.53,215.22,216.03,207.84,203.88,200.49,200.27,203.02,195.82,195.17,209.10,197.34
2008-10-29 21:57:00.343000,L5,137.75,216.72,217.94,208.83,205.13,201.33,201.13,204.40,197.18,197.01,210.23,198.77
2008-12-09 21:51:18.382000,L5,214.03,219.25,219.94,217.22,212.26,201.57,200.41,201.66,199.47,208.33,212.09,197.65
2009-01-17 21:58:08.507000,L5,193.23,197.51,195.68,203.53,203.48,191.52,183.51,200.85,171.86,37.96,29.79,177.00
2009-02-02 21:58:58.159000,L5,235.49,244.09,243.36,250.54,255.33,255.91,244.94,242.04,244.49,249.83,234.74,227.08
2010-01-29 21:58:05.346000,L5,60.67,195.43,197.23,202.65,206.77,196.03,194.24,208.77,189.19,200.84,208.10,185.99
2010-02-05 22:03:53.684000,L5,229.31,225.34,235.76,241.12,242.74,240.89,245.65,240.49,235.95,235.88,229.36,225.08
2010-10-03 22:03:04.727000,L5,139.09,200.31,162.36,101.85,202.59,197.67,193.28,201.48,202.58,196.07,203.92,113.27
2010-10-12 21:57:13.086000,L5,298.24,264.61,267.88,271.06,282.61,305.71,330.85,285.46,299.12,317.93,294.93,269.84
2010-11-04 22:02:50.090000,L5,,,,23.88,103.79,157.99,213.97,209.63,211.53,215.13,213.32,200.16
2011-01-07 22:02:56.182000,L5,171.63,202.57,198.72,199.78,206.06,202.61,208.22,212.42,187.65,196.86,197.12,125.65
2011-01-16 21:57:09.950000,L5,260.45,252.37,265.01,263.29,262.76,262.38,270.02,257.47,263.69,263.89,255.65,248.38
2011-01-23 22:02:56.734000,L5,43.79,195.87,200.35,207.39,200.58,185.47,178.77,189.56,199.45,197.19,201.09,126.87
2011-01-23 22:03:20.850000,L5,253.01,254.64,260.87,264.65,259.05,261.59,265.45,260.01,260.72,256.85,252.90,246.36
2011-02-17 21:57:12.898000,L5,251.73,247.08,254.82,258.77,255.91,254.97,249.43,253.56,263.73,264.74,251.88,249.93
2011-03-12 22:02:55.330000,L5,240.05,233.09,236.64,239.95,239.56,240.27,236.42,231.74,237.53,236.56,233.75,225.66
2011-03-12 22:03:19.303000,L5,239.73,232.73,236.92,241.21,238.27,240.55,237.15,231.30,236.60,237.32,235.71,225.71
2011-03-28 22:02:50.009000,L5,241.01,230.73,232.31,233.75,229.36,236.80,235.15,229.99,240.45,240.08,238.79,226.79
2011-09-04 22:01:39.379000,L5,201.09,209.92,204.35,195.22,180.08,165.32,143.88,140.20,211.08,205.31,202.18,189.06
2011-09-13 21:55:45.838000,L5,196.55,212.21,206.75,194.50,180.97,169.56,151.78,138.43,201.13,51.72,193.75,202.94
2013-05-13 22:09:11.169000,L8,152.80,209.46,210.39,204.39,209.94,203.75,209.45,210.40,206.45,200.57,208.06,207.74
2013-05-29 22:09:17.297000,L8,154.92,209.81,204.98,201.50,207.95,205.21,206.68,209.83,204.13,199.59,206.87,195.45
2013-06-05 22:15:03.120000,L8,161.68,158.49,200.39,182.13,205.83,205.13,199.70,209.14,202.60,196.67,201.32,102.78
2013-07-07 22:15:24.044000,L8,213.18,212.04,209.12,201.77,183.51,178.66,169.33,167.44,202.07,67.24,198.92,95.66
2013-07-23 22:15:22.744000,L8,159.42,72.94,160.22,127.66,179.33,180.16,166.94,161.57,200.87,195.64,175.54,93.97
2013-09-02 22:09:16.475000,L8,258.72,260.96,267.20,260.23,265.78,256.38,259.38,260.38,257.90,263.84,256.82,255.09
2013-09-25 22:15:17.057000,L8,221.67,221.51,224.77,222.20,219.57,224.04,220.58,219.71,225.25,222.64,222.40,219.07
2013-10-27 22:14:43.714000,L8,149.94,58.93,204.54,188.24,147.46,92.32,134.59,176.37,177.32,183.00,202.52,95.44
2013-11-12 22:15:08.029000,L8,122.04,67.99,197.24,190.93,205.51,204.50,208.96,204.98,199.16,192.37,203.50,82.58
2013-11-28 22:14:37.848000,L8,114.80,52.97,199.70,198.16,191.46,169.27,208.27,193.39,203.76,200.63,206.88,202.76
2013-12-14 22:14:33.459000,L8,205.83,205.27,203.09,199.79,201.22,202.01,204.60,196.86,195.75,189.43,203.80,82.64
2013-12-14 22:14:57.422000,L8,152.47,100.28,202.42,198.26,199.52,199.96,201.78,195.48,192.37,187.24,203.26,79.76
2013-12-30 22:14:25.215000,L8,145.69,101.47,104.48,156.56,183.29,188.94,195.93,202.90,199.23,181.97,49.94,94.00
2014-01-24 22:08:21.364000,L8,214.83,216.46,213.36,,164.48,107.34,123.85,164.02,205.22,,,
2014-01-31 22:14:04.661000,L8,98.54,61.22,62.76,206.54,212.95,213.51,216.17,211.42,211.26,204.80,212.65,205.61
2014-02-09 22:08:09.113000,L8,206.03,204.59,203.12,198.27,196.48,203.60,200.51,184.49,201.06,193.28,204.97,95.71
2014-02-16 22:13:50.683000,L8,250.10,254.16,245.07,253.74,245.26,251.65,235.46,234.99,248.67,239.47,232.40,239.61
2014-02-16 22:14:14.638000,L8,249.90,253.98,244.85,253.28,245.30,235.72,235.82,234.04,248.53,239.02,232.37,239.42
2014-03-13 22:07:45.256000,L8,225.26,226.23,223.46,215.79,220.82,222.22,219.09,220.72,222.08,224.22,221.89,221.52
2014-03-20 22:13:25.653000,L8,207.38,208.01,207.75,195.64,197.77,203.28,170.23,155.65,201.19,190.60,204.48,85.86
2014-03-20 22:13:49.616000,L8,206.91,207.14,207.29,194.62,196.06,185.64,168.84,153.77,200.56,189.71,204.00,85.07
2014-04-05 22:13:10.561000,L8,227.79,223.49,223.55,218.76,218.34,218.96,219.72,219.43,223.23,222.88,223.68,219.54
2014-04-05 22:13:34.516000,L8,227.79,223.47,223.68,218.77,218.39,219.16,219.74,219.54,223.34,222.97,223.79,219.65
2014-04-21 22:12:54.038000,L8,,,,,61.60,111.64,121.74,53.01,,,,
2014-04-30 22:06:58.400000,L8,22.80,210.52,207.94,203.89,206.46,204.27,202.68,206.56,200.72,192.12,102.31,92.66
2014-05-07 22:12:37.911000,L8,151.85,210.37,210.63,202.33,205.91,202.52,201.80,206.27,201.28,194.59,100.60,91.18
2014-05-16 22:06:45.666000,L8,206.47,208.83,149.93,115.11,186.71,184.49,172.69,199.10,196.81,174.05,95.46,84.46
2014-06-01 22:06:50.694000,L8,216.42,217.06,214.66,208.06,211.27,208.46,208.48,213.12,204.90,201.63,207.65,206.70
2014-07-03 22:07:01.995000,L8,214.70,212.47,212.04,208.43,208.31,205.56,208.04,209.52,204.87,199.71,203.61,204.84
2014-08-04 22:07:14.381000,L8,153.03,208.07,154.27,119.48,203.60,203.97,200.64,207.55,201.48,197.55,201.61,97.63
2014-08-11 22:13:03.844000,L8,152.91,70.08,153.02,134.65,192.37,202.09,196.72,185.82,201.30,190.34,183.56,90.56
2014-08-27 22:13:05.288000,L8,154.07,72.08,146.53,116.63,205.78,196.15,175.14,204.98,201.82,197.69,205.03,162.86
2014-08-27 22:13:29.246000,L8,155.96,72.66,149.71,118.03,205.28,195.34,173.40,204.57,201.22,197.07,204.81,161.19
2014-09-05 22:07:21.754000,L8,206.10,204.05,159.44,154.97,201.24,202.50,198.25,201.88,199.11,189.37,166.03,93.54
2014-09-28 22:13:08.778000,L8,160.07,204.85,157.47,154.56,204.91,204.16,202.51,203.22,198.52,189.51,98.17,88.89
2014-09-28 22:13:32.732000,L8,16.28,149.57,160.15,157.32,145.27,203.59,200.93,200.72,196.56,186.42,198.96,85.66
2014-10-07 22:07:25.795000,L8,253.27,246.07,248.15,254.37,245.09,252.28,247.50,240.15,247.94,252.73,247.82,245.65
2014-10-14 22:13:14.573000,L8,222.65,224.52,227.86,218.51,220.02,219.99,219.97,221.04,219.50,224.91,220.54,215.26
2014-10-14 22:13:38.532000,L8,222.46,224.42,227.74,218.44,219.77,219.88,219.80,221.02,219.11,225.20,220.42,215.08
2014-11-08 22:07:28.004000,L8,246.32,252.74,246.33,253.98,243.09,252.07,255.79,246.07,251.60,255.49,250.60,249.77
2014-11-15 22:13:13.466000,L8,223.07,222.89,222.09,212.24,219.11,221.70,224.14,219.64,218.57,220.23,220.41,212.13
2014-11-15 22:13:37.425000,L8,221.21,222.45,221.28,211.72,218.87,220.51,223.11,219.22,216.86,219.60,219.94,211.78
2014-12-01 22:13:12.181000,L8,150.41,67.44,203.54,184.18,168.80,156.02,134.56,146.41,52.68,58.73,45.79,102.24
2014-12-01 22:13:36.144000,L8,150.18,67.23,202.20,183.04,168.35,155.43,132.38,145.71,200.68,192.46,166.47,101.46
2014-12-26 22:07:18.944000,L8,151.92,124.08,161.73,183.90,194.70,198.91,197.86,200.64,198.49,190.77,200.10,96.84
2015-01-02 22:13:02.831000,L8,246.07,246.36,246.41,252.30,245.94,248.45,250.62,252.40,249.28,258.81,243.96,244.98
2015-01-11 22:07:16.745000,L8,219.95,223.53,222.02,215.55,217.74,219.15,219.08,218.15,225.42,221.92,220.29,215.47
2015-01-27 22:07:11.201000,L8,225.76,226.71,226.11,219.68,218.86,225.04,220.02,220.25,251.85,225.43,221.57,221.58
2015-02-12 22:07:03.113000,L8,222.59,226.06,226.57,217.10,224.24,252.03,220.21,220.28,250.20,223.89,221.16,219.98
2015-02-19 22:12:49.582000,L8,250.28,245.70,242.27,256.36,246.80,256.33,236.69,240.52,250.12,244.74,245.12,240.84
2015-02-19 22:13:13.545000,L8,250.81,247.08,242.54,257.33,247.25,256.93,237.13,241.05,250.50,246.57,245.81,241.39
2015-02-28 22:07:00.305000,L8,225.96,225.43,227.03,219.09,223.72,215.89,220.62,219.86,232.61,223.31,223.36,221.40
2015-03-07 22:12:42.077000,L8,206.43,204.67,200.76,188.84,167.77,160.00,149.45,143.19,199.02,195.84,201.94,107.04
2015-03-23 22:12:32.997000,L8,156.62,75.98,203.35,195.85,168.21,167.51,167.73,164.14,198.64,193.34,10.59,97.88
2015-03-23 22:12:56.955000,L8,156.48,75.81,203.01,195.59,168.08,167.28,167.56,164.10,198.57,192.95,73.16,97.79
2015-04-01 22:06:37.659000,L8,227.59,231.30,229.22,226.41,226.64,221.19,221.04,237.72,245.67,231.19,229.46,227.70
2015-05-10 22:12:04.351000,L8,,,,,124.37,25.21,41.33,64.46,87.17,53.59,38.67,99.26
2015-05-19 22:06:16.557000,L8,212.05,210.65,206.04,203.59,205.01,203.91,200.01,47.52,189.27,185.80,164.13,90.33
2015-05-26 22:12:05.002000,L8,237.43,241.98,237.61,238.53,233.09,241.11,225.06,240.90,245.92,230.05,232.81,234.05
2015-05-26 22:12:28.969000,L8,238.86,243.20,240.22,241.52,234.32,243.60,227.65,242.91,246.96,233.12,233.68,236.53
2015-06-20 22:06:32.847000,L8,213.39,213.19,156.82,119.36,184.27,197.09,171.00,165.75,201.19,197.43,203.39,99.18
2015-06-27 22:12:22.174000,L8,150.70,211.45,159.20,124.89,186.37,203.79,166.50,155.25,202.23,197.99,203.95,204.68
2015-07-22 22:06:49.445000,L8,216.30,215.90,218.94,213.23,210.81,206.17,210.81,211.92,208.64,205.43,209.74,208.41
2015-07-29 22:13:01.696000,L8,208.84,208.73,207.37,204.36,180.70,185.71,165.33,154.54,202.03,196.72,199.24,98.23
2015-08-23 22:07:00.453000,L8,,,,185.15,145.49,155.80,111.39,169.31,133.25,16.39,6.96,70.31
2015-09-08 22:07:06.448000,L8,222.59,225.19,226.80,224.26,219.36,216.56,218.27,219.03,225.29,222.58,218.53,215.19
2015-09-24 22:07:13.635000,L8,285.37,257.87,266.08,261.13,262.49,280.07,302.46,265.51,275.13,282.15,275.10,256.90
2015-10-10 22:07:14.813000,L8,249.12,249.73,257.90,257.00,244.15,252.12,249.13,251.18,251.12,253.26,251.94,249.22
2015-12-04 22:13:09.054000,L8,,182.00,185.95,163.91,163.30,150.91,138.94,145.61,173.39,173.40,81.51,100.28
2015-12-13 22:07:21.432000,L8,250.67,255.15,255.97,257.01,245.90,252.34,230.59,238.14,248.06,238.49,241.29,242.51
2015-12-20 22:13:09.373000,L8,221.95,231.81,233.45,217.91,271.71,304.14,284.75,219.17,222.42,224.82,221.55,215.73
2015-12-20 22:13:33.327000,L8,223.95,232.16,233.47,217.98,271.85,304.09,285.24,219.29,223.11,224.76,221.70,216.71
