dates,satname,nzd0055-0000,nzd0055-0001,nzd0055-0002,nzd0055-0003,nzd0055-0004,nzd0055-0005,nzd0055-0023,nzd0055-0024,nzd0055-0025,nzd0055-0007,nzd0055-0008,nzd0055-0009,nzd0055-0010,nzd0055-0011,nzd0055-0012,nzd0055-0006,nzd0055-0013,nzd0055-0014,nzd0055-0015,nzd0055-0022,nzd0055-0021
2019-11-04 22:17:58.697000,L8,,,,,,,381.56,365.26,339.45,,,,,,,,,,,362.86,
2019-11-20 22:17:54.950000,L8,,,,,224.88,310.51,380.18,368.16,338.56,388.59,,,,,,362.06,,,,363.64,
2019-11-29 22:11:44.191000,L8,372.65,354.15,345.56,331.74,376.07,374.42,,,,370.58,384.03,386.26,379.73,,,343.95,,,,,
2019-12-06 22:17:54.623000,L8,404.56,403.66,303.36,349.97,352.92,,382.40,371.12,346.23,,,,,,,,,,,367.29,
2019-12-22 22:17:51.823000,L8,,,,,,,304.70,365.51,348.89,,,,,,,,,,,365.02,
2019-12-31 22:11:38.231000,L8,355.26,348.00,334.07,321.35,357.83,347.63,,,,309.57,293.59,334.56,336.36,366.27,,273.66,,,,,
2020-01-16 22:11:35.087000,L8,378.37,355.37,345.14,328.80,370.21,374.61,,,,368.89,383.25,384.96,377.71,,,337.01,,,,,
2020-02-01 22:11:29.826000,L8,358.93,355.36,340.73,329.15,371.56,390.40,,,,370.88,385.90,386.72,379.07,,,338.33,,,,,
2020-02-08 22:17:38.924000,L8,,,,,,,384.22,374.37,344.98,,,,,,,,,,,373.35,
2020-02-24 22:17:35.189000,L8,401.14,395.52,375.33,361.73,403.78,379.86,,,,337.42,352.08,,,,,361.50,,,,,
2020-03-11 22:17:28.877000,L8,409.47,404.57,376.26,364.51,404.15,,372.30,367.94,347.77,,,,,,,,,,,358.96,
2020-03-27 22:17:20.128000,L8,397.15,395.64,371.90,359.42,401.10,379.09,,,,344.48,,,,,,356.55,,,,,
2020-04-21 22:10:57.868000,L8,355.67,367.63,339.38,332.78,382.56,399.73,,,,375.91,390.44,,,,,342.83,,,,,
2020-07-01 22:17:22.957000,L8,,,,,,,386.53,375.21,352.44,,,,,,,,,,,374.57,
2020-07-10 22:11:15.773000,L8,358.77,374.38,345.21,336.99,380.67,315.05,,,,376.07,389.06,,,,,344.22,,,,,
2020-08-02 22:17:33.048000,L8,,,,,,,394.20,380.18,357.33,,,,,,,,,,,380.11,
2020-09-03 22:17:46.393000,L8,408.73,405.39,375.95,363.55,404.20,397.60,387.73,373.81,353.43,,,,,,,367.31,,,,368.62,
2020-09-12 22:11:38.984000,L8,357.54,356.82,336.40,318.00,373.80,371.92,,,,369.79,384.52,384.38,377.74,,,335.82,,,,,
2020-09-19 22:17:52.015000,L8,410.32,404.20,375.62,361.50,406.92,402.09,386.44,373.88,351.28,,,,,,,364.45,,,,366.97,
2020-09-28 22:11:43.377000,L8,347.06,343.82,329.33,310.95,345.24,219.57,,,,,,,,,,256.94,,,,,
2020-12-17 22:11:45.420000,L8,356.67,348.07,331.10,319.19,360.15,355.41,,,,307.55,293.11,333.82,359.49,362.96,342.35,268.21,,,,,
2021-01-02 22:11:41.110000,L8,356.82,349.67,334.45,322.05,359.52,355.75,,,,312.23,302.12,377.22,371.20,,,322.12,,,,,
2021-01-25 22:17:44.203000,L8,,,,,,,381.20,374.77,354.85,,,,,,,,,,,371.89,
2021-02-19 22:11:27.994000,L8,358.69,355.51,339.23,326.25,366.78,367.46,,,,369.75,383.10,383.84,377.15,,,335.49,,,,,
2021-02-26 22:17:35.944000,L8,404.82,393.07,372.59,360.56,400.97,285.54,,,308.45,336.90,318.23,355.92,373.59,,,321.66,,,,,
2021-03-14 22:17:26.977000,L8,411.98,395.99,380.33,364.96,399.89,238.86,382.90,373.05,353.58,335.64,,,,,,267.92,,,,367.17,
2021-03-23 22:11:13.381000,L8,358.24,367.58,339.93,329.14,371.34,370.86,,,,368.84,382.39,383.44,376.32,,,337.21,,,,,
2021-03-30 22:17:22.624000,L8,398.05,398.04,372.16,359.55,393.01,266.33,,,,336.05,317.00,340.68,270.79,,,293.61,,,,,
2021-04-15 22:17:16.883000,L8,393.48,396.04,371.63,360.22,398.77,285.60,,277.00,324.78,339.74,307.56,,309.84,289.25,355.73,342.05,,,,,
2021-04-24 22:11:01.432000,L8,355.44,363.85,334.84,324.55,376.64,313.06,,,,369.53,383.10,384.67,377.87,,,335.94,,,,,
2021-05-01 22:17:07.841000,L8,,,,,,,383.42,374.81,356.67,,,,,,,,,,,373.01,
2021-05-26 22:11:07.110000,L8,361.92,370.31,358.06,369.95,392.46,397.33,354.81,,,385.61,,,,,,343.70,,,,422.97,
2021-07-13 22:11:19.559000,L8,354.02,362.10,336.95,325.64,374.94,331.64,,,,336.77,379.31,382.10,380.08,,,325.53,,,,,
2021-10-01 22:11:46.773000,L8,414.74,354.34,337.43,320.20,375.73,397.39,,,,366.44,384.69,384.75,377.10,,,329.61,,,,,
2021-10-17 22:11:50.671000,L8,344.98,355.85,344.39,324.21,368.95,374.71,,,,362.64,,,,,,319.17,,,,,
2021-10-24 22:18:01.850000,L8,412.07,409.62,394.87,364.23,406.07,407.65,,,,387.27,,,,,,357.29,,,,,
2021-11-09 22:17:58.951000,L8,,,,,,,377.82,380.32,366.58,,,,,,,,,,,349.93,
2021-11-18 22:11:44.821000,L8,349.74,345.56,332.09,312.90,360.63,349.28,,,,310.34,287.81,368.80,341.52,361.73,361.60,312.41,313.50,276.31,,,
2021-11-25 22:17:57.047000,L8,410.70,405.98,377.89,362.07,406.38,355.90,373.30,374.31,346.82,383.33,,,,,,357.07,,,,349.30,
2021-12-19 22:17:52.616000,L9,,,,,,405.55,,,,387.36,,,,,,360.17,,,,,
2022-01-04 22:17:52.138000,L9,389.52,380.50,362.15,345.05,377.97,197.49,,,,,,,,,,,,,,,
2022-01-12 22:17:49.562000,L8,,,,,,,,352.80,363.31,,,,,,,,,,,,
2022-01-20 22:17:51.591000,L9,,,,359.77,398.01,397.81,372.37,372.28,351.02,347.43,389.77,,,,,344.80,,,,349.18,
2022-01-21 22:11:35.958000,L8,362.53,354.91,362.21,321.91,359.48,374.01,,,,318.73,371.18,374.64,370.77,371.76,,320.21,,,,,
2022-02-13 22:17:40.833000,L8,,,,,,321.77,370.95,368.57,346.28,383.13,,,,,,357.90,,,,347.29,
2022-02-14 22:11:37.090000,L9,346.64,346.52,323.94,314.60,359.53,216.22,,,,308.58,288.88,329.07,361.61,361.77,338.55,305.09,347.98,,,,
2022-02-21 22:17:43.336000,L9,409.27,406.69,380.83,368.05,406.50,364.59,373.73,371.75,348.67,379.69,,,,,,358.46,,,,294.51,
2022-02-22 22:11:26.680000,L8,361.16,354.24,338.90,324.54,368.91,369.46,361.57,350.32,,361.01,379.29,381.43,373.74,,,333.07,,,,395.50,
2022-02-22 22:11:50.626000,L8,,,,,,,361.14,350.13,,,,,,,,,,,,395.57,
2022-03-26 22:11:11.888000,L8,357.87,363.50,335.59,322.16,376.83,386.64,,,,364.10,380.42,381.78,375.52,,,327.73,,,,,
2022-05-05 22:11:07.160000,L9,340.80,343.51,317.71,308.65,345.03,189.11,,,,,,,,,,,,,,,
2022-05-12 22:17:13.223000,L9,,,,,,391.45,370.85,371.62,351.23,383.07,,,,,,355.87,,,,350.16,
2022-05-21 22:10:55.639000,L9,332.44,340.68,291.49,305.19,332.69,,,,,,,,,,,,,,,,
2022-06-05 22:17:39.656000,L8,376.86,386.63,356.02,346.27,386.93,,,,,,,,,,,,,,,,
2022-06-14 22:11:35.206000,L8,356.31,368.85,345.52,341.60,385.83,394.59,,,,379.51,,,,,,336.60,,,,,
2022-07-08 22:11:15.271000,L9,413.40,376.76,345.05,324.40,375.36,385.48,,,,363.44,382.54,385.39,375.48,,,331.70,,,,,
2022-07-15 22:17:24.696000,L9,407.41,415.17,379.84,365.39,407.27,374.34,373.28,374.28,351.96,381.93,,,,,,358.18,,,,351.91,
2022-07-16 22:11:39.057000,L8,367.40,354.43,345.77,321.17,373.03,330.10,,,,332.72,378.79,379.35,374.34,,,323.27,,,,,
2022-08-09 22:11:34.517000,L9,358.17,386.51,351.68,331.59,380.48,309.15,,,,366.32,383.84,383.98,378.54,,,329.82,,,,,
2022-10-20 22:11:59.771000,L8,398.10,390.64,362.17,324.48,380.91,375.65,,,,368.19,387.54,386.26,379.74,,,333.52,,,,,
2022-11-04 22:18:00.514000,L9,,,,,,,374.74,378.15,345.90,,,,,,,,,,,351.50,
2022-12-22 22:17:59.519000,L9,,,,,,357.65,371.35,369.98,346.63,381.49,,,,,,354.93,,,,308.48,
2023-01-24 22:11:46.723000,L8,382.79,370.73,375.62,341.10,366.94,382.80,,,,358.01,383.47,383.18,380.16,,,325.13,,,,,
2023-02-09 22:11:45.094000,L8,370.83,352.42,338.05,319.71,366.68,378.59,,,,320.10,373.07,374.61,322.35,294.25,243.21,317.49,,,,,
2023-02-16 22:17:50.035000,L8,,,,,,,307.32,361.15,340.37,,,,,,,,,,,349.40,
2023-03-04 22:17:37.574000,L8,,,,,227.43,237.41,,,,291.38,305.03,338.22,,,,270.55,,,,,
2023-03-13 22:11:23.206000,L8,359.86,355.06,342.23,325.81,373.08,378.10,,,,365.08,382.95,383.12,374.97,,,326.72,,,,,
2023-03-21 22:11:31.242000,L9,357.83,349.05,329.45,315.92,361.58,365.64,,,,,,337.26,356.27,360.54,356.06,,,,,,
2023-03-28 22:17:33.498000,L9,,,,,,366.93,370.90,361.79,346.09,382.67,,,,,,352.52,,,,347.92,
2023-04-13 22:17:27.047000,L9,,,,,,,378.92,393.89,380.40,,,,,,,,,,,393.51,
2023-05-15 22:17:12.111000,L9,,,,,,378.22,374.16,366.92,349.81,383.95,,,,,,356.59,,,,351.06,
2023-05-16 22:10:40.417000,L8,405.22,390.96,334.54,330.74,382.64,309.19,,,,371.42,387.51,388.28,380.02,,,330.28,,,,,
2023-05-24 22:10:53.254000,L9,359.69,375.46,332.18,326.56,378.02,309.14,,,,367.44,385.18,386.19,379.48,,,331.40,,,,,
2023-05-31 22:17:04.101000,L9,,,,,,267.57,369.30,359.34,,352.26,392.47,,,,,347.20,,,,340.48,
2023-06-09 22:10:48.959000,L9,362.36,378.11,372.30,337.35,384.88,306.69,,,,364.00,384.57,386.19,378.30,,,325.79,,,,,
2023-06-17 22:10:53.102000,L8,360.95,386.88,350.10,338.45,385.16,393.25,,,,377.20,,,,,,365.73,,,,,
2023-07-10 22:17:17.518000,L8,390.77,398.55,365.43,352.68,397.29,257.21,,,,,,,,,,276.13,,,,,
2023-07-11 22:11:00.406000,L9,405.30,399.37,338.11,322.57,381.29,395.72,,,,367.68,388.11,,,,,330.11,,,,,
2023-07-27 22:11:03.005000,L9,356.83,365.53,341.46,321.11,378.65,383.59,,,,338.90,338.73,386.81,,,,326.69,,,,,
2023-08-11 22:17:27.875000,L8,,,,,,373.42,372.25,365.08,346.37,387.22,,,,,,356.52,,,,352.31,
2023-08-12 22:11:11.436000,L9,363.44,397.20,390.25,363.96,,,,,,,,,,,,,,,,,
2023-08-20 22:11:23.591000,L8,404.07,383.63,383.13,364.62,386.29,394.92,,,,,,,,,,,,,,,
2023-08-28 22:11:20.303000,L9,356.87,362.51,341.44,322.30,375.95,315.78,,,,362.77,381.82,382.52,375.48,,,329.11,,,,,
2023-09-12 22:17:38.225000,L8,,,,,413.52,395.29,373.98,369.86,349.70,381.64,,,,,,355.17,,,,357.81,
2023-09-28 22:17:43.092000,L8,,,,,,367.76,371.76,364.23,342.47,384.02,,,,,,353.31,,,,349.78,
2023-10-07 22:11:33.192000,L8,355.97,352.16,340.00,321.03,369.79,367.07,,,,323.40,378.14,378.47,370.43,373.29,,315.07,,,,,
2023-10-14 22:17:45.774000,L8,,,,,406.66,400.66,362.21,359.32,363.93,385.14,,,,,,354.29,,,,382.85,
2023-10-15 22:11:39.127000,L9,358.50,352.58,340.72,321.23,371.59,369.84,,,,360.71,381.92,382.33,375.38,,,326.25,,,,,
2023-11-07 22:17:46.155000,L9,,,,,,,373.22,366.46,343.80,,,,,,,,,,,353.22,
2023-11-15 22:17:47.856000,L8,,,,,,,,286.18,325.41,,306.59,364.86,359.51,356.59,354.76,,,,,,
2023-11-16 22:11:36.245000,L9,374.94,361.16,361.11,326.56,368.63,317.75,,,,361.81,380.12,378.96,372.89,,,347.69,,,,,
2023-11-24 22:11:40.049000,L8,362.15,353.99,359.62,321.20,376.20,381.99,,,,356.91,375.71,375.43,366.82,370.67,,328.34,,,,,
2023-12-01 22:17:46.993000,L8,,,,,405.31,386.22,,,,382.49,389.26,,364.28,368.05,347.73,350.89,315.08,317.33,274.71,,
2023-12-09 22:17:50.740000,L9,,,,,,,366.82,362.09,346.28,,,,,,,,,,,,
2023-12-17 22:17:48.418000,L8,406.45,398.84,375.56,360.59,402.03,392.42,,,,338.82,345.59,372.72,357.78,361.21,354.91,344.28,359.87,,,,
2023-12-18 22:11:45.147000,L9,363.84,357.46,343.13,333.74,372.88,373.83,,,,370.18,386.41,388.10,379.03,,,339.20,,,,,
2024-01-10 22:17:52.010000,L9,,,,,,363.31,,,,383.74,,,,,,358.00,,,,,
2024-01-11 22:11:32.492000,L8,357.62,350.76,335.85,318.52,362.23,354.62,,,,315.27,299.11,353.16,344.68,360.48,356.83,305.58,,,,,
2024-02-03 22:17:41.059000,L8,,,,,,360.29,368.53,359.76,337.71,385.35,,,,,,355.16,,,,348.64,
2024-02-04 22:11:43.788000,L9,395.71,354.33,339.88,325.08,374.91,389.13,,,,362.12,376.67,377.62,371.19,371.34,,325.66,,,,225.28,
2024-02-12 22:11:30.284000,L8,368.36,364.05,365.90,327.88,365.41,377.91,,,,358.46,376.29,377.81,371.58,371.41,,329.01,,,,,
2024-02-19 22:17:39.652000,L8,,,,,,407.92,,,,347.42,389.97,385.30,,,,351.95,,,,,
2024-02-27 22:17:43.972000,L9,,,,,397.49,257.70,,,,,,,,244.12,335.30,248.23,347.01,291.50,280.04,,
2024-02-28 22:11:24.294000,L8,369.57,361.76,345.13,331.01,372.68,368.50,,,,359.99,374.22,376.86,372.11,370.13,,331.53,,,,,
2024-03-15 22:11:14.022000,L8,348.99,345.88,331.03,317.14,356.64,348.31,,310.79,337.65,310.81,300.42,,,,,308.47,,,,,
2024-04-07 22:17:11.830000,L8,,,,,,371.11,368.14,362.15,335.71,383.13,,,,,,356.71,,,,351.02,
2024-04-08 22:11:23.266000,L9,384.24,376.82,377.40,358.10,378.80,386.50,,,,371.53,383.21,385.36,,,,334.68,,,,,
2024-04-16 22:10:55.356000,L8,350.92,349.91,322.58,276.61,,,,,,,278.78,346.67,338.96,358.50,,,,,,,
2024-04-23 22:17:03.194000,L8,,,,,,397.65,370.11,360.90,345.30,386.34,,,,,,360.71,,,,352.06,
2024-05-01 22:17:11.831000,L9,,,,,,386.11,312.76,363.27,352.52,388.46,,,,,,358.88,,,,358.36,
2024-05-02 22:10:44.568000,L8,413.59,367.00,335.29,325.28,379.21,394.18,,,,365.88,381.61,383.64,375.38,,,328.64,,,,,
2024-05-09 22:16:51.826000,L8,,,,,,375.92,369.54,361.68,337.31,381.79,,,,,,355.71,,,,351.71,
2024-05-10 22:11:00.825000,L9,357.92,363.21,332.59,322.51,370.39,393.22,,,,360.63,380.53,380.34,373.15,371.81,,326.38,,,,,
2024-05-17 22:17:03.987000,L9,,,,,,400.47,370.10,360.82,339.78,383.45,,,,,,357.86,,,,349.11,
2024-05-18 22:10:31.990000,L8,,,,,,,,,,,,,,,236.47,,337.50,304.47,209.90,,
2024-05-26 22:10:48.268000,L9,349.76,358.15,331.69,332.60,376.46,379.48,,,,366.45,381.31,383.25,375.74,,,328.01,,,,,
2024-06-26 22:16:52.651000,L8,382.45,388.32,361.58,348.73,391.86,,,,,,,,,,,,,,,,
2024-06-27 22:10:29.087000,L9,358.00,374.88,336.94,332.30,381.82,389.26,,,,368.45,385.02,386.57,379.72,,,335.19,,,,,
2024-07-05 22:10:45.435000,L8,356.35,366.36,341.36,326.78,371.33,284.74,,,,357.55,378.76,377.17,370.17,371.77,,324.75,,,,,
2024-08-06 22:10:57.495000,L8,376.05,370.39,364.46,334.44,383.47,309.86,,,,369.73,386.95,388.56,380.41,,,335.95,,,,,
2024-09-23 22:11:18.739000,L8,337.46,343.21,327.16,313.49,358.83,206.40,,,,,,,,,,,,,,,
2024-11-01 22:17:31.195000,L8,,372.96,365.54,350.70,389.12,253.25,,,,,,,,257.85,296.02,272.67,328.44,291.58,220.04,,
2024-11-17 22:17:38.841000,L8,411.34,402.16,394.03,359.80,400.48,362.32,,,,379.49,390.86,,,,,352.71,,,,,
2024-12-04 22:11:36.525000,L9,378.33,355.24,370.79,324.66,372.73,375.20,,,,359.17,376.44,378.89,372.37,370.77,,330.60,,,,,
2024-12-28 22:11:26.745000,L8,359.06,353.45,338.50,324.32,373.81,376.78,,,,364.27,382.03,382.49,374.44,,,329.65,,,,,
2025-01-05 22:11:31.099000,L9,355.87,351.64,339.74,324.79,367.25,369.09,,,,364.55,380.56,380.68,374.97,,,329.08,,,,,
2025-01-12 22:17:45.559000,L9,408.14,399.14,379.45,364.76,402.98,397.41,,,,382.21,,,,,,356.67,,,,,
2025-01-13 22:11:30.558000,L8,361.10,352.39,337.46,322.52,367.26,364.56,,,,322.53,376.96,377.11,370.38,370.11,,325.37,,,,,
2025-01-28 22:17:42.532000,L9,414.23,400.85,381.72,367.02,,364.12,369.12,358.01,339.37,383.58,,,,,,357.04,,,,347.92,
2025-01-29 22:11:28.545000,L8,374.81,372.36,351.52,329.94,375.25,375.96,,,,365.96,381.77,384.57,377.30,,,336.40,,,,,
2025-02-05 22:17:39.822000,L8,385.89,381.77,370.48,350.87,395.27,382.80,,,,298.92,300.39,350.01,329.78,,,,,,,,
2025-02-06 22:11:31.478000,L9,358.93,351.67,336.07,320.46,365.88,371.02,,,,357.18,374.29,375.82,368.22,369.62,,324.36,,,,,
2025-02-21 22:17:31.397000,L8,,,,,,,371.49,360.70,349.91,,,,,,,,,,,310.39,
2025-03-09 22:17:26.663000,L8,,,,,,407.92,367.79,356.17,334.33,381.92,,,,,,353.90,,,,347.17,
2025-03-10 22:11:28.326000,L9,359.84,354.72,338.52,321.05,370.44,386.66,396.95,,,326.94,374.80,376.84,371.45,370.91,,324.35,,,,326.24,259.71
2025-03-25 22:17:16.100000,L8,,,,,,282.31,367.99,353.56,335.97,384.99,,,,,,355.69,,,,350.43,
2025-04-11 22:11:17.724000,L9,353.26,347.23,318.51,315.76,355.69,214.50,,,,308.57,296.42,339.45,334.09,,,300.30,,254.86,227.65,,
2025-04-18 22:17:25.451000,L9,,,,,,351.42,,,,358.90,367.93,387.79,,,,350.53,,,,,
2025-05-13 22:11:22.590000,L9,,,,,,,,296.41,357.82,,,,,,,,,,,,
2025-05-20 22:17:06.544000,L9,,,,,,382.79,373.36,366.52,349.37,390.02,,,,,,361.75,,,,356.10,
2025-05-21 22:10:52.095000,L8,354.84,366.38,336.07,327.18,381.17,394.74,,,,366.85,382.53,385.37,378.37,,,333.24,,,,,
2025-05-29 22:10:51.794000,L9,358.57,360.90,366.03,327.89,377.58,391.74,,,,364.18,381.56,380.27,375.39,,,328.12,,,,,
2025-06-05 22:17:00.261000,L9,404.29,406.55,373.34,356.56,379.08,255.16,,,,,,,,,,258.50,,,,,
2025-06-06 22:10:54.888000,L8,356.64,369.34,343.26,328.11,379.46,395.33,,,,372.16,385.59,386.94,382.24,,,331.75,,,,,
2025-06-13 22:17:12.853000,L8,391.36,394.33,363.54,353.96,396.12,257.23,,,,339.03,,,315.31,351.50,334.33,266.53,355.02,307.28,263.10,,
2025-06-22 22:11:07.771000,L8,,,,,,,,,,,,,,,360.89,,313.77,292.01,,,
2025-06-30 22:11:07.788000,L9,378.12,375.76,372.85,336.54,382.80,390.97,,,,373.58,389.17,,,,,340.64,,,,,
2025-07-23 22:17:27.519000,L9,393.86,393.50,364.53,352.23,395.60,259.42,,,,,,,,,,275.27,,,,,
2025-07-31 22:17:29.909000,L8,,,,,,370.58,373.49,368.40,352.45,384.06,,,,,,354.26,,,,360.49,
2025-08-01 22:11:18.967000,L9,357.63,362.05,341.68,325.30,378.04,383.92,,,,367.21,384.89,382.31,375.08,,,326.41,,,,,
2025-08-09 22:11:25.572000,L8,361.47,364.37,340.01,324.01,378.12,326.10,,,,365.71,389.66,,,,,327.58,,,,,
2025-08-17 22:11:30.718000,L9,382.88,352.96,359.12,316.66,353.67,389.68,,,,,,,,,,,,,,,
2025-09-02 22:11:35.536000,L9,344.45,343.69,323.55,305.40,325.51,194.49,,,,,,,,,,231.57,,,,,
2025-09-18 22:11:37.859000,L9,397.79,355.59,342.76,328.46,379.87,316.60,,,,366.88,384.10,384.00,377.78,,,337.09,,,,,
2025-10-03 22:17:49.249000,L8,423.85,394.98,371.96,353.64,396.37,254.65,374.62,369.11,349.72,341.84,389.15,,,,,345.58,,,,355.59,
2025-10-04 22:11:42.144000,L9,351.57,346.68,331.48,,,197.05,,,,315.84,370.17,368.77,348.68,361.78,360.56,308.87,,,,,
2025-10-19 22:17:50.450000,L8,,,,,,,302.11,368.02,347.99,,,,,,,,,,,353.29,
2025-11-05 22:11:46.482000,L9,370.30,360.84,361.54,322.96,375.31,389.35,,,,363.30,379.69,381.69,374.67,,,329.91,,,,,
2025-11-13 22:11:40.635000,L8,368.91,354.68,358.15,323.41,372.89,384.13,,,,365.59,382.61,381.60,376.87,,,332.71,,,,,
