dates,nzd0055-0000,nzd0055-0001,nzd0055-0002,nzd0055-0003,nzd0055-0004,nzd0055-0005,nzd0055-0023,nzd0055-0024,nzd0055-0025,nzd0055-0007,nzd0055-0008,nzd0055-0009,nzd0055-0010,nzd0055-0011,nzd0055-0012,nzd0055-0006,nzd0055-0013,nzd0055-0014,nzd0055-0015,nzd0055-0022,nzd0055-0021,satname
2011-09-04 22:00:03+00:00,,366.58000000000004,364.57,330.68,358.60999999999996,366.76,,,,335.67333333333335,337.6433333333333,360.87,363.975,356.82,355.72,283.80333333333334,359.31,350.11,300.98,,,L5
2013-04-25 22:19:21+00:00,,,,,,,370.76,366.94,345.43,346.76,,,,,,355.32,,,,388.67,,L8
2013-05-11 22:19:31+00:00,,,362.02,355.22,,,370.76,366.94,345.43,346.76,,,,,345.72,355.32,355.33,297.9,265.87,388.67,,L8
2013-05-20 22:13:26+00:00,,368.61,348.57,339.435,,,370.76,366.94,345.43,357.18,382.36,378.4,375.74,,345.72,342.97,355.33,297.9,265.87,388.67,,L8
2013-06-28 22:19:33+00:00,,368.61,348.57,339.435,,,371.13,367.03,347.62,364.12000000000006,382.36,378.4,375.74,,345.72,345.7833333333333,355.33,297.9,265.87,390.78,,L8
2013-07-14 22:19:34+00:00,,368.61,348.57,339.435,,,378.5933333333333,368.8733333333333,353.06333333333333,364.12000000000006,382.36,378.4,375.74,,345.72,345.7833333333333,355.33,297.9,265.87,392.83666666666664,326.16,L8
2013-08-31 22:19:38+00:00,,368.61,348.57,339.435,,,378.5933333333333,368.8733333333333,353.06333333333333,364.12000000000006,382.36,380.92999999999995,375.74,325.99,345.72,345.7833333333333,355.33,291.75,276.41499999999996,392.83666666666664,326.16,L8
2013-09-25 22:13:17+00:00,362.66,366.555,353.6333333333334,335.1433333333334,,,378.5933333333333,368.8733333333333,353.06333333333333,365.075,381.945,380.43666666666667,375.74,325.99,345.72,341.155,355.33,291.75,276.41499999999996,392.83666666666664,326.16,L8
2013-10-02 22:19:28+00:00,362.66,366.555,353.6333333333334,335.1433333333334,,367.27,378.095,366.24,349.815,365.075,381.945,380.43666666666667,375.74,325.99,345.72,343.714,355.33,291.75,276.41499999999996,390.7675,326.16,L8
2013-10-11 22:13:17+00:00,360.525,362.60999999999996,351.0125,331.8425,375.43,373.725,378.095,366.24,349.815,365.22799999999995,382.1433333333334,380.43666666666667,375.74,325.99,345.72,341.645,355.33,291.75,276.41499999999996,390.7675,326.16,L8
2013-11-03 22:19:20+00:00,360.525,362.60999999999996,351.0125,334.26,375.43,373.725,380.54,366.00666666666666,351.27666666666664,363.108,382.5075,380.43666666666667,375.74,325.99,345.72,338.41,355.33,291.75,276.41499999999996,391.46666666666664,326.16,L8
2013-12-05 22:19:13+00:00,360.525,359.60999999999996,337.2966666666667,330.81,375.43,373.725,380.54,366.00666666666666,351.27666666666664,361.985,382.5566666666667,381.455,,331.28499999999997,359.24,339.96799999999996,350.26,295.935,273.945,391.46666666666664,326.16,L8
2013-12-14 22:12:57+00:00,364.07666666666665,359.60666666666674,337.2966666666667,330.615,375.43,378.39000000000004,380.54,366.00666666666666,351.27666666666664,362.208,381.14750000000004,379.61999999999995,,331.28499999999997,359.24,338.06166666666667,350.26,295.935,273.945,391.46666666666664,326.16,L8
2014-01-06 22:18:54+00:00,364.07666666666665,359.60666666666674,337.2966666666667,335.194,375.43,378.185,385.06000000000006,365.45000000000005,352.01,358.26,381.14750000000004,379.61999999999995,,331.28499999999997,359.24,335.392,350.26,295.935,273.945,390.755,326.16,L8
2014-01-15 22:12:33+00:00,361.2,357.0725,336.5725,332.82166666666666,367.675,375.05,376.6,358.34,340.07,358.26,381.14750000000004,379.61999999999995,,331.28499999999997,359.24,330.305,350.26,295.935,273.945,384.56,,L8
2014-01-31 22:12:28+00:00,361.358,356.17400000000004,337.674,331.0842857142857,363.1566666666667,371.5133333333333,376.6,358.34,340.07,358.26,381.14750000000004,361.825,343.3,336.43333333333334,349.235,330.305,349.625,302.34999999999997,272.9433333333333,384.56,,L8
2014-02-07 22:18:33+00:00,361.358,356.17400000000004,337.674,331.0842857142857,363.1566666666667,371.5133333333333,372.065,357.005,338.99,353.64799999999997,383.35600000000005,361.825,343.3,336.43333333333334,349.235,332.4585714285714,349.625,302.34999999999997,272.9433333333333,380.08500000000004,,L8
2014-02-23 22:18:20+00:00,361.358,356.17400000000004,337.674,334.72375,363.1566666666667,371.5133333333333,372.065,357.005,338.99,351.30999999999995,383.35600000000005,361.825,343.3,336.43333333333334,349.235,333.995,349.625,302.34999999999997,272.9433333333333,380.08500000000004,,L8
2014-03-27 22:17:50+00:00,361.03249999999997,354.09250000000003,331.1525,335.89,363.1566666666667,372.15999999999997,370.09,359.05,340.84,347.02500000000003,383.8125,342.195,343.3,341.655,349.235,336.44375,349.625,310.72499999999997,265.93499999999995,380.38000000000005,,L8
2014-04-05 22:11:34+00:00,361.28,355.77000000000004,331.1525,338.43625,364.665,372.97499999999997,366.835,359.4050000000001,341.225,349.5157142857143,382.56399999999996,342.195,343.3,341.655,349.235,332.93625,349.625,310.72499999999997,265.93499999999995,378.2900000000001,,L8
2014-04-12 22:17:37+00:00,362.0025,356.0325,327.1533333333333,340.7928571428571,361.07666666666665,371.534,367.09999999999997,360.47,342.81666666666666,346.7728571428571,382.57,342.195,343.3,341.655,349.235,335.29375000000005,349.625,310.72499999999997,265.93499999999995,379.9566666666667,,L8
2014-04-21 22:11:18+00:00,359.898,355.286,327.69,340.7928571428571,361.37,370.03999999999996,367.09999999999997,360.47,342.81666666666666,342.485,382.57,341.83666666666664,353.96000000000004,341.655,349.235,332.8288888888889,349.625,310.72499999999997,265.93499999999995,379.9566666666667,,L8
2014-04-28 22:17:22+00:00,359.898,355.286,327.69,340.7928571428571,361.37,370.9942857142857,368.8175,362.7025,343.83750000000003,346.3311111111111,382.57,341.83666666666664,353.96000000000004,341.655,349.235,335.85,349.625,310.72499999999997,265.93499999999995,381.845,,L8
2014-05-14 22:17:08+00:00,359.898,355.286,327.69,340.2699999999999,361.37,370.9942857142857,369.276,364.706,344.54,347.6025,382.2266666666667,341.83666666666664,353.96000000000004,341.655,349.235,335.8433333333333,349.625,310.72499999999997,265.93499999999995,382.96000000000004,,L8
2014-05-30 22:17:11+00:00,359.898,355.286,327.69,343.47285714285715,361.37,370.9942857142857,369.25666666666666,358.35666666666674,344.65166666666664,348.44888888888886,382.2266666666667,341.83666666666664,353.96000000000004,341.655,349.235,337.21099999999996,349.625,310.72499999999997,265.93499999999995,378.64833333333337,,L8
2014-07-01 22:17:22+00:00,357.0775,354.2075,340.8,346.1842857142857,361.37,368.2066666666667,369.25666666666666,358.35666666666674,344.65166666666664,346.6175,384.88,324.78,353.96000000000004,346.73,339.23,338.17555555555555,348.99,315.18,270.94,378.64833333333337,,L8
2014-07-17 22:17:28+00:00,358.58,355.7866666666667,342.9333333333334,349.76399999999995,361.8533333333333,367.29,369.7257142857143,354.4971428571429,345.4742857142857,349.05222222222227,384.88,324.78,353.96000000000004,346.73,339.23,342.87333333333333,348.99,315.18,270.94,375.1414285714286,,L8
2014-07-26 22:11:19+00:00,358.44,355.7866666666667,341.01500000000004,347.13166666666666,361.8533333333333,367.29,369.7257142857143,354.4971428571429,345.4742857142857,351.18300000000005,384.88,324.78,353.96000000000004,346.73,339.23,341.857,348.99,315.18,270.94,375.1414285714286,,L8
2014-09-19 22:17:42+00:00,357.25666666666666,357.39,340.66,350.4825,379.33666666666664,377.9425,370.0916666666667,354.3016666666667,346.6885714285714,354.62625,377.57,341.12,364.62,,,341.055,,,,376.30428571428575,,L8
2014-10-14 22:11:38+00:00,354.75,355.74,340.66,342.695,384.40999999999997,378.57666666666665,371.695,350.0175,347.256,357.4983333333334,377.14,341.12,364.62,,,338.3333333333333,,,,373.97400000000005,,L8
2014-12-01 22:11:36+00:00,358.02,359.18,343.8233333333333,332.5125,390.14,392.495,372.54,331.34,348.40999999999997,365.2725,376.9,375.76,371.13,,,331.81,,,,368.92500000000007,,L8
2015-01-25 22:17:32+00:00,,359.18,338.79,335.7966666666666,390.14,392.495,,,346.41,354.0333333333333,376.9,376.28,372.845,,,329.2366666666667,,,,383.75,,L8
2015-02-19 22:11:13+00:00,357.64,355.675,334.315,331.25,378.15000000000003,377.8933333333334,,,346.41,342.5025,376.9,376.28,372.845,331.81,342.13,329.2366666666667,342.74,319.77,272.48,383.75,,L8
2015-05-10 22:10:28+00:00,354.985,352.17,334.40333333333336,331.6825,363.94000000000005,368.62,,,,342.1,376.94500000000005,377.0466666666666,372.845,331.81,342.13,328.49333333333334,342.74,319.77,272.48,,,L8
2015-06-02 22:16:44+00:00,354.985,352.17,332.21000000000004,334.92333333333335,354.17,348.69,,,,335.8366666666667,377.23,377.68999999999994,374.56,331.81,342.13,331.28499999999997,342.74,319.77,272.48,,351.77,L8
2015-06-11 22:10:40+00:00,354.985,359.78,332.8333333333333,333.115,354.17,348.69,,,,343.77750000000003,379.19,378.89000000000004,375.2,331.81,342.13,330.3533333333333,342.74,319.77,272.48,,351.77,L8
2015-06-27 22:10:46+00:00,348.16333333333336,353.72,327.615,333.115,354.17,348.69,,,,343.77750000000003,379.19,378.89000000000004,375.2,331.81,342.13,330.3533333333333,325.90999999999997,308.755,272.48,,351.77,L8
2015-07-04 22:17:02+00:00,348.16333333333336,360.9975,332.022,334.7,372.45500000000004,348.69,,,,343.77750000000003,379.19,378.89000000000004,375.2,331.81,342.13,330.3533333333333,325.90999999999997,308.755,272.48,,351.77,L8
2015-07-29 22:11:01+00:00,350.65,359.75,332.37333333333333,325.076,367.99,348.69,,,,345.07,379.19,379.93500000000006,375.84,331.81,342.13,325.365,325.90999999999997,308.755,272.48,,351.77,L8
2015-08-14 22:11:07+00:00,352.08000000000004,359.51500000000004,334.28142857142853,324.75333333333333,367.99,348.69,,,,347.03749999999997,378.25,379.3533333333333,375.17499999999995,331.81,342.13,325.15333333333336,325.90999999999997,308.755,272.48,,351.77,L8
2015-09-06 22:17:26+00:00,350.69000000000005,360.98400000000004,335.0216666666666,326.18199999999996,374.9,,375.2,370.73,345.73,360.08,378.25,379.3533333333333,375.17499999999995,,,325.15333333333336,309.08,297.74,,386.25,351.77,L8
2015-10-08 22:17:36+00:00,350.69000000000005,360.98400000000004,335.0216666666666,326.18199999999996,374.9,364.13,374.865,367.93,340.865,364.975,381.5875,377.90250000000003,375.17499999999995,,,333.525,326.755,297.395,241.93,383.945,351.77,L8
2015-10-24 22:17:40+00:00,350.69000000000005,360.98400000000004,335.0216666666666,326.18199999999996,374.9,364.745,372.50333333333333,362.66,338.41333333333336,367.892,381.5875,377.90250000000003,375.17499999999995,,,335.81,326.755,297.395,241.93,380.2733333333333,351.77,L8
2015-12-11 22:17:42+00:00,350.1433333333334,359.38250000000005,335.36749999999995,334.96,374.9,367.46000000000004,371.5475,361.4525,338.41333333333336,373.53499999999997,383.98499999999996,375.87,374.51,,,346.605,326.755,297.395,241.93,380.2375,,L8
2015-12-20 22:11:33+00:00,351.48749999999995,357.922,336.352,332.72999999999996,374.9,369.3625,371.5475,361.4525,338.41333333333336,371.27,381.7033333333334,376.2933333333333,373.87,,,343.132,326.755,297.395,241.93,380.2375,,L8
2015-12-27 22:17:43+00:00,357.14333333333326,362.0025,349.73199999999997,337.71,374.9,369.3625,371.5475,361.4525,338.41333333333336,366.155,384.2325,376.2933333333333,373.87,,,344.99500000000006,344.43,297.05,241.93,380.2375,,L8
2016-01-12 22:17:40+00:00,357.14333333333326,355.06,349.7525,341.31666666666666,359.06,369.3625,371.5475,361.4525,336.12,362.6671428571429,384.942,376.2933333333333,373.87,,,345.1257142857143,344.43,297.05,241.93,380.2375,,L8
2016-02-22 22:11:18+00:00,357.615,351.275,349.93333333333334,346.008,356.12,369.3625,371.5475,361.4525,336.12,356.1171428571428,387.08500000000004,375.34499999999997,353.9,347.02,341.44,348.52500000000003,342.21000000000004,309.58000000000004,258.28999999999996,380.2375,,L8
2016-05-12 22:10:56+00:00,356.42333333333335,354.94,346.83,343.72166666666664,356.12,376.84,368.68,357.83,329.24,349.78,384.34749999999997,379.83,360.72,347.02,341.44,344.37600000000003,339.99,322.11,274.65,380.13,,L8
2016-06-13 22:11:06+00:00,355.865,354.94,343.452,337.84,368.065,378.815,,,329.24,347.4166666666667,383.77599999999995,380.5133333333333,364.6925,347.02,341.44,339.20799999999997,339.99,322.11,274.65,,,L8
2016-06-29 22:11:15+00:00,355.98,360.4166666666667,334.3975,333.136,371.15000000000003,388.49,,,329.24,349.48400000000004,382.575,381.86999999999995,365.22,347.02,341.44,335.7275,339.99,322.11,274.65,,,L8
2016-07-15 22:11:22+00:00,355.8425,360.4166666666667,334.5,325.934,373.235,390.79333333333335,,,,354.306,381.15,382.1925,367.37,347.02,341.44,331.36,339.99,322.11,274.65,,,L8
2016-08-07 22:17:37+00:00,355.8425,360.4166666666667,334.5,332.455,373.235,390.79333333333335,387.47,368.14,346.49,354.306,381.15,382.1925,367.37,347.02,341.44,331.36,339.99,322.11,274.65,390.13,,L8
2016-08-16 22:11:29+00:00,355.8425,361.02500000000003,335.6166666666667,331.9057142857143,373.235,390.79333333333335,387.47,368.14,346.49,356.25333333333333,381.15,382.026,368.8516666666667,347.02,341.44,331.392,339.99,322.11,274.65,390.13,,L8
2016-09-08 22:17:48+00:00,354.5533333333333,364.54333333333335,336.61,334.31,378.94000000000005,390.79333333333335,387.02,368.39,345.565,366.08599999999996,381.15,382.026,375.708,,,334.2833333333333,,,,389.3,322.92,L8
2016-09-24 22:17:49+00:00,354.5533333333333,364.54333333333335,336.61,334.31,378.94000000000005,390.79333333333335,387.02,368.71999999999997,344.85999999999996,366.08599999999996,381.15,382.026,375.708,,,334.2833333333333,,,,388.6933333333333,314.42,L8
2016-10-10 22:17:54+00:00,354.5533333333333,364.54333333333335,336.61,334.31,378.94000000000005,390.79333333333335,386.6266666666667,368.205,344.1075,366.08599999999996,381.15,382.026,375.708,,,337.8742857142857,,,,388.1325,313.4266666666667,L8
2016-11-20 22:11:45+00:00,356.85999999999996,362.06666666666666,337.826,333.3833333333333,377.45000000000005,394.9100000000001,386.6266666666667,368.205,344.1075,366.534,381.9325,382.156,376.045,,,337.8442857142857,,,,388.1325,313.4266666666667,L8
2017-01-30 22:17:38+00:00,360.96,358.845,342.4,340.1333333333333,372.98,,386.6266666666667,368.205,344.1075,358.26000000000005,383.78,382.265,376.26,,,345.45200000000006,,,,388.1325,313.4266666666667,L8
2017-02-24 22:11:18+00:00,364.985,354.9,344.06,324.99,371.64,369.82,377.49,366.34999999999997,343.31333333333333,357.67666666666673,380.55999999999995,380.255,373.13,,,342.314,,,,380.915,323.81,L8
2017-03-03 22:17:25+00:00,364.985,354.9,354.3533333333333,337.2166666666667,371.64,369.82,377.49,366.34999999999997,341.1375,352.87750000000005,384.4266666666667,380.255,373.13,,,341.9783333333334,,,,380.915,323.81,L8
2017-03-28 22:11:00+00:00,362.3533333333333,353.51666666666665,349.7125,332.71750000000003,367.7266666666667,364.28999999999996,372.95000000000005,363.69,338.23,344.50200000000007,384.4266666666667,364.7133333333333,356.76,318.78,338.92,340.62600000000003,,,,373.85499999999996,333.2,L8
2017-04-20 22:16:59+00:00,362.3533333333333,353.51666666666665,349.7125,332.71750000000003,367.7266666666667,364.28999999999996,365.03499999999997,360.93,340.045,344.50200000000007,384.4266666666667,364.7133333333333,356.76,318.78,338.92,335.92750000000007,,,,373.445,354.96,L8
2017-05-06 22:16:55+00:00,362.3533333333333,353.51666666666665,349.7125,332.71750000000003,367.7266666666667,364.28999999999996,368.6233333333333,363.4633333333333,342.3733333333333,344.50200000000007,384.4266666666667,364.7133333333333,356.76,318.78,338.92,335.92750000000007,,,,379.7033333333334,342.17499999999995,L8
2017-07-02 22:11:12+00:00,360.52,352.855,348.75750000000005,333.42,365.1,364.28999999999996,368.6233333333333,363.4633333333333,342.3733333333333,338.7975,384.75,355.4849999999999,356.76,318.78,338.92,335.4325,,,,379.7033333333334,342.17499999999995,L8
2017-07-09 22:17:23+00:00,360.52,352.855,348.75750000000005,333.42,365.1,364.28999999999996,372.4475,365.155,344.795,338.7975,384.75,355.4849999999999,356.76,318.78,338.92,335.4325,,,,383.2,333.52666666666664,L8
2017-07-25 22:17:30+00:00,360.52,352.855,354.17,339.42600000000004,365.1,364.28999999999996,373.656,366.11800000000005,345.61,338.7975,384.75,355.4849999999999,356.76,318.78,338.92,335.4325,,,,384.154,333.52666666666664,L8
2017-08-10 22:17:37+00:00,360.52,352.855,355.97333333333336,339.67,365.1,364.28999999999996,373.656,366.11800000000005,345.61,335.9125,384.75,355.4066666666666,354.96999999999997,338.69,349.005,329.42,354.39,306.89,260.9,384.154,333.52666666666664,L8
2017-08-19 22:11:29+00:00,360.04999999999995,361.50666666666666,353.9428571428571,337.3742857142857,365.1,364.28999999999996,373.656,366.11800000000005,345.61,342.374,384.1366666666667,362.22249999999997,360.425,338.69,349.005,330.13,354.39,306.89,260.9,384.154,333.52666666666664,L8
2017-09-27 22:17:48+00:00,357.04999999999995,378.81,355.5875,339.36999999999995,,,372.47200000000004,367.46750000000003,348.36,349.07500000000005,382.91,368.96,364.09000000000003,358.6,359.09,332.19500000000005,354.39,306.89,260.9,385.798,322.80999999999995,L8
2017-11-30 22:17:44+00:00,357.04999999999995,378.81,355.5875,339.36999999999995,,,375.74,370.25333333333333,349.50333333333333,349.07500000000005,382.91,368.96,364.09000000000003,358.6,359.09,332.19500000000005,354.39,306.89,260.9,380.5875,316.23,L8
2018-02-18 22:17:22+00:00,,,,,,,370.275,370.56,347.58,,,,,,,,,,,377.85666666666674,,L8
2018-06-03 22:10:11+00:00,351.31,356.33,335.94,317.85,363.4,,,,,,,343.34,349.62,364.47,,310.48,,,,392.88,,L8
2018-06-26 22:16:36+00:00,351.31,356.33,335.94,317.85,363.4,,,372.01,357.19,,,343.34,349.62,364.47,,310.48,,,,385.78999999999996,,L8
2018-07-05 22:10:30+00:00,354.25,358.015,337.475,324.54,363.4,,,372.01,357.19,367.0,382.15,343.34,362.33500000000004,364.47,,321.38,,,,385.78999999999996,,L8
2018-08-06 22:10:46+00:00,356.1233333333333,358.015,337.475,326.15000000000003,363.4,,,372.01,357.19,367.605,382.15,343.34,362.33500000000004,364.47,,323.65000000000003,,,,385.78999999999996,,L8
2018-08-29 22:17:08+00:00,356.1233333333333,358.015,337.475,332.32,363.4,,,372.01,357.19,367.605,382.15,345.64,356.53999999999996,358.005,360.05,323.65000000000003,,,,378.7,,L8
2018-09-07 22:11:00+00:00,357.4425,358.015,345.89000000000004,329.978,363.4,,,372.01,357.19,366.67333333333335,380.88,357.75333333333333,356.53999999999996,358.005,360.05,324.925,,,,378.7,,L8
2018-10-09 22:11:13+00:00,359.93600000000004,357.3833333333334,350.095,328.685,363.4,372.64,,372.01,357.19,366.365,380.0333333333333,363.655,361.31,358.005,360.05,326.344,,,,378.7,,L8
2018-11-01 22:17:30+00:00,359.93600000000004,357.3833333333334,350.095,328.685,363.4,358.77,,372.01,357.19,370.088,380.0333333333333,363.655,361.31,358.005,360.05,331.3666666666667,,,,378.7,,L8
2018-12-19 22:17:28+00:00,362.09250000000003,357.9100000000001,354.81333333333333,330.85200000000003,,358.77,382.41,370.38,352.95500000000004,370.088,380.0333333333333,370.4266666666667,365.20666666666665,351.54,360.05,335.544,,,,374.875,,L8
2019-01-04 22:17:27+00:00,363.7266666666667,356.12,362.71500000000003,330.75750000000005,,358.77,375.9,364.02,348.72,370.538,378.97499999999997,370.4266666666667,360.28499999999997,351.54,360.05,341.122,,,,364.975,,L8
2019-02-05 22:17:21+00:00,365.65500000000003,356.12,368.1233333333333,331.22,,358.77,373.60999999999996,361.81666666666666,348.72,365.096,373.8,370.4266666666667,360.28499999999997,351.54,360.05,346.758,,,,363.58,,L8
2019-02-14 22:11:09+00:00,365.65500000000003,363.255,367.6425,329.52750000000003,369.81,343.81333333333333,373.60999999999996,361.81666666666666,348.72,364.85833333333335,375.31,373.105,365.50666666666666,351.54,360.05,344.33,,,,363.58,,L8
