dates,nzd0172-0000,nzd0172-0001,nzd0172-0002,nzd0172-0003,nzd0172-0004,satname
2023-05-25 22:05:20+00:00,391.54,328.982,331.056,335.50750000000005,335.805,L8
2023-06-02 22:05:29+00:00,374.93,323.356,323.38,332.49333333333334,334.9533333333333,L9
2023-06-10 22:05:27+00:00,374.325,322.61,322.1016666666667,328.0275,331.0875,L8
2023-07-28 22:05:50+00:00,371.65,321.64285714285717,320.9171428571429,325.4,328.49,L8
2023-08-21 22:05:28+00:00,370.15166666666664,320.3825,319.68125,325.4,328.49,L9
2023-10-08 22:06:10+00:00,353.456,313.2133333333333,310.3183333333333,314.76,318.795,L9
2023-11-25 22:06:20+00:00,350.46166666666664,312.44166666666666,309.81666666666666,314.76,318.795,L9
2023-12-19 22:06:15+00:00,351.192,314.066,312.158,318.96,322.4,L8
2024-01-12 22:06:18+00:00,354.23333333333335,317.015,314.8766666666667,322.25333333333333,324.81666666666666,L9
2024-02-05 22:05:44+00:00,355.0016666666667,318.5883333333333,316.22666666666663,325.13666666666666,326.32,L8
2024-02-29 22:06:11+00:00,353.47,319.994,316.06666666666666,322.695,326.435,L9
2024-05-03 22:05:38+00:00,356.21999999999997,320.15199999999993,315.9483333333333,322.695,326.435,L9
2024-05-11 22:05:15+00:00,357.5833333333333,318.7,314.95714285714286,322.695,326.435,L8
2024-06-28 22:05:19+00:00,363.346,320.532,316.0566666666667,322.1475,325.72249999999997,L8
2024-09-08 22:05:48+00:00,360.57666666666665,320.4925,319.845,330.46,331.33000000000004,L9
2024-09-24 22:05:49+00:00,360.57666666666665,326.14,325.104,334.44,334.82,L9
2024-10-26 22:06:12+00:00,363.5625,327.44,325.26,334.01,334.9725,L9
2024-12-05 22:05:45+00:00,371.59666666666664,332.30600000000004,330.00200000000007,334.01,334.9725,L8
2024-12-21 22:06:04+00:00,367.10249999999996,329.8883333333334,327.63500000000005,330.83000000000004,332.312,L8
2025-01-06 22:06:06+00:00,364.75999999999993,334.445,328.966,337.68,337.8860000000001,L8
2025-03-19 22:05:54+00:00,362.49249999999995,331.40500000000003,323.36600000000004,333.25800000000004,334.174,L9
2025-05-14 22:05:26+00:00,359.1499999999999,326.44,318.1225,329.55,331.2133333333333,L8
2025-08-10 22:06:04+00:00,355.69,318.11,337.51666666666665,335.1533333333333,344.885,L9
2025-10-05 22:06:16+00:00,,331.25,342.7633333333333,339.4866666666667,349.66999999999996,L8
