dates,satname,nzd0561-0000,nzd0561-0001,nzd0561-0002,nzd0561-0003,nzd0561-0004,nzd0561-0005,nzd0561-0006,nzd0561-0007,nzd0561-0008,nzd0561-0009
2002-11-13 22:09:06.084000,L7,406.60,439.33,449.90,419.61,407.24,412.80,440.12,407.03,393.40,453.24
2002-12-06 22:15:13.685000,L7,381.42,372.27,375.42,383.08,382.66,368.44,358.29,354.50,401.22,402.08
2003-02-01 22:09:45.732000,L7,245.31,279.39,272.71,219.74,197.02,267.57,239.44,245.22,247.37,250.02
2003-02-17 22:09:52.375000,L7,,349.94,354.48,401.00,428.38,422.55,298.25,401.02,368.38,358.22
2003-02-24 22:15:37.262000,L7,375.83,402.51,442.73,437.90,434.95,484.28,462.61,432.89,398.77,377.44
2003-03-21 22:09:51.505000,L7,460.64,463.28,463.90,469.96,462.19,461.86,462.64,459.14,462.08,459.06
2003-04-13 22:15:43.669000,L7,240.55,234.64,234.67,253.38,261.57,217.71,381.61,381.45,376.36,393.63
2003-08-11 22:03:51.447000,L5,332.26,298.34,287.61,309.91,291.31,259.16,243.44,242.47,281.12,313.12
2003-10-07 21:58:59.492000,L5,309.01,292.22,291.52,303.10,310.69,275.72,258.90,264.37,276.90,344.44
2003-10-14 22:04:51.425000,L5,278.87,272.89,264.80,266.07,260.95,223.06,198.96,208.52,227.11,285.96
2003-12-26 21:59:54.064000,L5,307.63,294.75,294.46,301.53,308.39,275.15,255.59,261.93,279.34,342.85
2004-03-31 22:00:23.718000,L5,306.92,294.88,291.75,300.57,311.58,278.56,254.70,255.66,282.55,341.72
2004-04-23 22:06:53.682000,L5,281.00,265.70,259.40,260.32,264.54,226.35,208.86,207.66,228.12,282.45
2004-05-02 22:01:21.371000,L5,282.70,273.09,146.97,232.39,,,,,,
2004-05-09 22:07:21.512000,L5,260.08,242.75,242.65,242.70,251.91,216.36,189.50,191.45,191.60,243.01
2004-05-18 22:01:50.542000,L5,276.36,268.40,267.79,275.04,279.81,258.79,224.48,227.00,234.04,255.49
2004-06-10 22:08:17.839000,L5,275.27,260.69,249.52,257.24,275.15,234.49,156.23,200.30,205.73,259.88
2004-07-05 22:03:15.165000,L5,283.29,267.07,262.87,269.90,287.17,252.76,236.33,234.62,234.14,253.41
2004-07-12 22:09:13.408000,L5,268.12,242.99,243.34,244.47,250.55,218.38,187.68,176.31,176.67,179.79
2004-07-21 22:03:39.721000,L5,276.33,258.69,262.25,273.15,287.63,255.98,234.82,233.05,238.62,237.23
2004-08-29 22:10:22.051000,L5,312.17,295.31,287.26,304.15,291.83,261.09,235.04,236.27,273.27,300.23
2004-11-01 22:11:49.961000,L5,310.04,290.49,286.83,299.95,298.15,254.77,242.03,246.28,298.34,311.65
2005-01-13 22:07:16.900000,L5,263.39,253.78,253.78,265.62,262.55,236.97,220.58,224.46,233.82,298.63
2005-01-29 22:07:29.716000,L5,252.39,244.02,245.78,258.58,246.19,236.54,230.53,235.19,218.96,264.18
2005-05-12 22:14:14.883000,L5,339.84,318.93,328.75,330.31,328.98,319.17,316.76,296.35,308.49,330.24
2005-06-13 22:14:31.246000,L5,281.34,252.94,248.85,253.52,252.76,220.73,195.25,199.67,197.50,244.47
2005-06-22 22:08:46.839000,L5,276.67,264.46,271.01,261.62,280.89,258.08,231.34,227.99,226.73,255.44
2005-07-15 22:14:43.392000,L5,253.74,235.62,235.91,250.03,251.88,214.05,,192.95,194.48,251.83
2005-07-24 22:09:02.355000,L5,265.61,257.19,248.48,255.79,280.25,240.57,219.16,226.21,219.28,
2005-08-09 22:09:10.905000,L5,323.28,305.21,311.17,322.16,326.06,311.44,279.53,281.16,288.60,348.96
2005-08-25 22:09:16.835000,L5,280.69,267.56,272.87,283.43,295.00,261.42,245.20,245.46,249.16,320.39
2005-11-13 22:09:32.387000,L5,309.80,293.02,289.74,307.14,308.60,278.70,266.60,275.07,307.11,350.60
2006-01-23 22:16:59.639000,L5,321.20,294.80,287.77,298.04,291.04,254.63,235.01,240.39,298.17,322.67
2006-02-08 22:17:21.928000,L5,286.22,261.25,252.64,271.79,268.54,231.02,217.70,226.43,247.13,295.52
2006-03-12 22:18:01.902000,L5,319.43,295.54,289.50,292.65,295.19,255.48,229.12,234.70,291.45,308.82
2006-04-13 22:18:38.042000,L5,272.19,251.48,249.60,253.26,245.10,212.81,195.56,195.63,207.26,257.35
2006-04-29 22:18:53.476000,L5,318.97,301.43,291.33,296.49,286.56,,149.33,373.28,395.89,373.68
2006-05-31 22:19:19.777000,L5,257.86,247.64,246.60,243.97,254.31,208.55,180.27,186.68,186.40,238.21
2006-06-16 22:19:34.068000,L5,259.50,243.05,248.97,255.03,255.19,219.93,203.38,191.59,,
2006-06-25 22:13:55.792000,L5,281.04,271.50,268.12,273.57,287.16,253.54,234.30,242.58,238.75,222.78
2006-08-28 22:14:47.574000,L5,270.99,260.98,265.13,275.01,291.00,253.85,242.30,245.51,228.89,270.09
2006-10-15 22:15:19.713000,L5,263.98,253.42,256.44,269.60,278.13,243.31,231.42,238.29,255.65,325.72
2006-12-09 22:21:36.590000,L5,250.88,245.85,249.20,265.62,245.06,218.59,190.57,192.58,200.60,254.13
2007-01-26 22:21:54.849000,L5,275.86,262.22,249.98,255.44,254.22,222.61,218.39,223.37,236.87,290.94
2008-10-20 22:05:05.306000,L5,281.70,268.47,270.37,273.91,283.27,254.46,235.41,244.20,258.39,334.68
2008-10-27 22:10:37.958000,L5,317.62,288.34,282.93,295.73,292.23,255.54,238.59,247.91,302.10,311.29
2009-01-31 22:12:28.607000,L5,325.77,292.06,287.84,299.01,298.27,254.83,236.45,241.22,297.54,304.37
2009-02-09 22:06:55.604000,L5,323.91,295.53,296.37,311.33,311.54,278.92,258.91,272.07,302.03,349.51
2010-02-12 22:12:05.723000,L5,263.73,259.28,256.40,264.15,264.33,238.57,226.16,229.68,242.86,287.40
2010-10-10 22:11:11.716000,L5,316.25,296.64,300.76,321.66,321.18,288.85,262.53,270.47,292.88,341.10
2010-12-13 22:11:01.179000,L5,308.32,287.33,287.75,305.46,306.85,274.66,257.52,264.85,300.96,344.60
2010-12-20 22:16:50.270000,L5,352.11,331.25,331.25,333.47,350.22,335.04,325.21,295.53,309.07,305.31
2011-01-21 22:16:54.354000,L5,264.15,250.80,250.64,258.03,246.91,219.27,206.94,208.29,223.40,274.02
2011-01-30 22:11:08.535000,L5,275.81,261.02,260.81,266.05,264.04,236.12,,,,
2011-02-06 22:16:56.485000,L5,,,,242.39,244.01,215.11,191.89,199.83,,
2011-03-03 22:11:08.609000,L5,325.14,301.76,297.93,310.68,318.03,291.15,263.36,279.89,327.98,349.45
2013-06-03 22:29:01.054000,L8,342.23,301.95,268.61,322.55,288.41,276.29,236.27,235.85,294.73,290.33
2013-07-05 22:29:21.301000,L8,300.66,301.76,298.81,300.93,298.05,265.37,227.94,223.81,294.35,290.62
2013-08-31 22:22:50.245000,L8,325.56,283.83,310.16,318.19,292.29,268.37,218.45,241.23,262.72,312.92
2013-08-31 22:23:14.209000,L8,265.38,251.65,242.31,251.83,280.24,240.68,207.41,219.98,229.98,293.05
2013-09-07 22:29:23.624000,L8,333.02,284.21,282.81,283.94,280.63,234.58,224.69,224.79,291.85,289.70
2013-09-23 22:28:51.997000,L8,339.82,321.83,326.08,316.57,290.31,311.53,238.93,236.53,303.06,300.28
2013-10-02 22:22:40.460000,L8,264.12,253.27,247.97,245.74,261.53,,201.51,216.69,228.07,287.73
2013-10-18 22:22:37.411000,L8,257.35,251.35,245.13,246.65,262.41,216.07,198.88,215.89,226.46,284.97
2013-11-26 22:28:34.840000,L8,297.00,274.56,270.08,275.91,273.22,229.34,220.21,223.65,287.08,288.79
2013-12-28 22:28:23.669000,L8,306.19,278.09,276.32,282.54,275.87,232.31,224.84,227.65,292.08,293.59
2014-01-29 22:28:27.345000,L8,312.23,279.85,278.39,285.37,275.67,232.68,226.87,231.52,293.78,294.91
2014-02-23 22:21:32.043000,L8,318.89,274.45,274.94,285.00,289.00,304.40,231.93,238.72,302.03,310.00
2014-03-11 22:21:19.920000,L8,400.21,280.10,277.17,282.66,288.30,304.30,233.09,238.74,282.83,311.12
2014-05-05 22:26:35.984000,L8,333.70,293.71,286.96,288.33,286.95,238.64,225.74,222.54,291.73,288.37
2014-07-17 22:20:39.943000,L8,337.14,324.03,314.84,332.08,305.52,318.24,238.65,240.59,266.20,308.90
2014-07-17 22:21:03.910000,L8,340.80,326.55,296.79,336.64,309.45,322.54,288.64,242.32,301.86,310.27
2014-08-02 22:20:46.799000,L8,321.43,273.24,261.97,264.21,289.19,257.49,224.02,231.91,240.96,299.70
2014-08-02 22:21:10.767000,L8,277.30,272.44,262.23,265.45,291.45,258.03,224.08,232.51,240.12,299.70
2014-08-18 22:20:51.886000,L8,326.71,279.69,271.59,277.57,293.30,267.45,235.03,240.61,268.19,315.19
2014-08-18 22:21:15.849000,L8,331.48,282.68,274.17,277.59,296.55,269.34,236.55,242.92,268.02,317.03
2014-10-12 22:27:11.441000,L8,336.30,287.84,286.20,287.20,283.48,236.62,229.09,230.68,300.41,298.23
2014-10-28 22:27:32.322000,L8,335.31,296.78,321.93,321.60,302.41,309.66,237.65,238.92,306.25,302.15
2014-11-06 22:21:01.126000,L8,458.59,305.85,309.65,320.45,287.85,275.08,241.48,244.86,321.05,321.01
2014-11-29 22:27:33.996000,L8,251.22,238.40,234.35,249.24,238.32,201.62,180.05,193.28,200.66,264.65
2014-12-15 22:27:28.856000,L8,280.04,258.27,259.13,263.87,262.30,218.47,207.78,215.22,250.32,283.70
2014-12-31 22:26:59.445000,L8,319.48,284.56,272.31,288.12,275.38,240.84,231.28,234.11,295.81,295.99
2015-01-16 22:26:59.157000,L8,298.89,278.11,273.94,279.35,273.72,230.95,223.84,227.14,291.81,291.94
2015-03-14 22:20:23.206000,L8,318.32,278.28,276.93,277.15,286.13,261.07,232.43,242.71,304.17,309.52
2015-03-14 22:20:47.169000,L8,321.18,283.82,281.67,285.44,289.54,301.63,236.79,246.89,307.23,310.97
2015-07-11 22:26:29.559000,L8,321.36,299.40,310.52,317.06,297.84,289.22,266.74,246.95,304.27,303.66
2015-07-27 22:26:58.848000,L8,252.97,241.12,236.71,248.36,256.71,208.88,197.43,196.65,185.76,241.83
2015-08-21 22:20:33.210000,L8,241.38,242.68,226.98,250.03,278.37,216.40,209.14,219.68,230.92,285.37
2015-08-21 22:20:57.178000,L8,261.64,245.49,230.80,253.39,261.28,225.79,210.61,220.40,232.49,295.29
2015-09-29 22:26:59.056000,L8,337.13,324.42,326.27,322.85,288.84,266.85,308.16,240.54,302.66,299.96
2016-01-03 22:27:03.506000,L8,322.42,284.93,282.71,287.58,280.26,234.72,229.79,235.34,296.87,298.13
2016-01-19 22:27:03.476000,L8,307.90,279.75,278.21,280.82,275.35,231.24,226.03,230.06,295.02,295.97
2016-03-07 22:27:14.781000,L8,259.81,252.72,250.84,258.79,255.69,216.25,204.17,211.50,225.83,276.05
2016-03-16 22:20:36.438000,L8,319.29,276.37,276.20,274.59,286.60,259.46,233.16,241.25,306.13,317.22
2016-04-08 22:26:35.612000,L8,256.19,251.43,249.03,260.73,256.04,213.25,203.54,211.16,224.07,280.51
2016-05-03 22:20:25.006000,L8,321.18,278.64,270.45,272.52,290.90,262.97,226.16,235.23,255.64,308.50
2016-05-03 22:20:48.969000,L8,326.35,282.18,274.07,277.29,295.64,267.03,230.69,240.20,254.35,310.18
2016-05-10 22:26:31.116000,L8,,,,,,195.79,206.56,222.53,294.20,293.60
2016-06-04 22:20:28.125000,L8,341.64,327.93,319.88,328.93,346.18,328.40,346.62,386.99,515.04,512.84
2016-06-04 22:20:52.096000,L8,345.54,320.51,280.31,285.68,287.79,273.78,163.47,246.90,287.24,324.90
2016-07-06 22:20:41.229000,L8,233.49,234.09,222.02,225.97,280.33,211.45,200.39,213.89,210.39,252.56
2016-07-06 22:21:05.197000,L8,230.96,234.18,222.09,,255.68,209.54,196.60,209.42,203.42,230.92
2016-09-08 22:21:00.541000,L8,326.42,282.04,278.95,282.97,291.87,266.36,236.68,244.75,308.30,314.47
2016-11-11 22:21:31.069000,L8,318.64,283.70,305.59,311.36,394.55,367.55,392.35,349.47,379.21,374.44
2016-12-04 22:27:41.441000,L8,412.88,287.70,308.68,291.72,310.80,304.71,234.06,237.82,299.78,299.01
2017-02-15 22:20:43.526000,L8,323.94,286.37,293.21,310.65,313.53,304.48,244.48,250.08,309.51,315.26
2017-02-22 22:26:52.098000,L8,314.86,283.38,281.76,280.57,276.36,233.12,226.69,230.35,295.08,293.53
2017-04-04 22:20:20.280000,L8,320.96,277.82,276.92,273.85,288.53,258.49,231.35,239.54,283.27,311.58
2017-04-04 22:20:44.243000,L8,327.42,311.23,314.22,319.04,318.39,313.14,313.29,255.39,315.41,322.01
2017-04-20 22:20:11.117000,L8,266.09,249.22,238.98,254.72,259.52,230.49,210.44,222.18,236.99,295.77
2017-05-06 22:20:07.089000,L8,265.90,250.47,233.43,255.14,276.20,227.45,209.01,218.96,232.92,288.79
2017-06-23 22:20:32.508000,L8,227.43,241.02,217.55,,,,,,,
2017-06-23 22:20:56.475000,L8,228.48,242.32,219.72,,,,,,,
2017-08-17 22:27:25.924000,L8,322.17,292.78,287.49,285.72,284.83,238.12,227.66,229.81,292.92,291.20
2017-09-18 22:27:30.903000,L8,336.14,295.00,313.11,297.88,288.19,307.18,236.75,241.36,299.93,300.01
2017-09-27 22:21:00.343000,L8,335.15,321.88,317.19,325.60,319.51,310.68,316.85,261.06,316.51,350.05
2017-09-27 22:21:24.311000,L8,284.01,268.44,263.72,264.34,279.57,243.08,219.06,236.36,250.96,306.65
2017-10-20 22:27:16.389000,L8,229.55,182.02,234.83,253.13,251.72,203.82,202.17,207.69,225.79,282.19
2017-10-29 22:21:05.518000,L8,370.16,275.76,276.38,271.55,286.87,259.07,236.24,248.06,307.13,312.71
2017-11-21 22:27:10.644000,L8,343.77,297.58,307.88,288.92,288.06,248.67,241.74,254.80,310.27,307.94
2018-01-01 22:20:56.342000,L8,317.82,276.39,281.79,275.20,283.98,279.25,235.48,244.56,306.79,310.41
2018-01-01 22:21:20.309000,L8,318.04,275.51,282.38,275.61,284.05,303.17,235.79,245.03,307.15,310.53
2018-07-12 22:19:56.652000,L8,269.88,252.34,225.14,257.75,293.70,246.23,192.05,216.55,230.27,293.38
2018-07-12 22:20:20.619000,L8,278.53,277.14,229.90,259.52,298.83,253.54,192.97,219.19,229.89,277.97
2018-09-05 22:26:57.101000,L8,324.29,283.37,286.83,285.64,281.77,236.14,228.22,232.13,293.16,292.07
2019-01-11 22:26:49.169000,L8,,,241.10,282.89,278.50,234.77,224.27,227.66,292.83,293.57
2019-01-27 22:26:45.220000,L8,274.69,255.60,248.87,258.22,250.34,215.52,205.58,212.12,235.50,282.42
2019-02-12 22:26:43.149000,L8,323.15,285.03,282.63,281.92,279.51,234.12,227.49,231.73,296.13,294.75
2019-03-16 22:26:33.688000,L8,325.19,285.64,284.05,284.44,281.86,235.72,226.10,230.69,292.54,290.50
2019-04-17 22:26:24.837000,L8,334.37,286.76,283.43,282.98,280.62,235.18,222.39,225.33,292.15,289.70
2019-05-12 22:20:44.343000,L8,274.18,265.04,261.59,262.54,283.30,244.45,215.17,221.58,240.95,298.17
2019-06-04 22:26:43.766000,L8,280.13,263.65,255.07,265.82,261.21,216.70,198.09,183.65,167.34,
2019-06-20 22:26:49.743000,L8,271.96,247.73,236.96,253.29,246.82,203.26,196.65,188.78,195.52,266.10
2019-07-06 22:27:17.689000,L8,307.83,299.55,288.21,279.33,295.06,244.99,220.34,220.85,286.04,287.23
2019-07-31 22:21:14.547000,L8,455.78,488.34,469.02,477.12,304.19,283.67,249.04,258.82,315.81,316.99
2019-09-08 22:27:12.355000,L8,,256.58,275.39,,,,193.56,224.24,241.48,269.23
2019-11-11 22:27:19.914000,L8,337.60,321.04,323.61,321.10,324.46,313.46,307.92,242.92,303.52,300.26
2019-12-22 22:21:03.498000,L8,315.37,279.27,281.98,283.82,285.59,255.42,400.93,368.84,382.47,372.96
2020-01-14 22:27:32.827000,L8,247.27,250.61,242.68,258.71,258.63,216.54,216.82,215.05,277.42,278.25
2020-01-23 22:20:55.593000,L8,272.73,255.58,244.61,250.24,262.19,216.01,207.34,219.22,239.79,292.66
2020-04-12 22:20:24.358000,L8,238.77,245.16,227.13,244.39,245.79,203.39,204.09,214.61,234.73,287.04
2020-04-12 22:20:48.321000,L8,256.97,245.33,230.92,251.79,249.94,206.80,207.70,216.22,237.37,288.87
2020-05-14 22:20:12.530000,L8,254.94,243.63,222.82,247.97,257.66,207.66,191.50,143.60,,
2020-05-14 22:20:36.493000,L8,336.13,300.52,316.31,325.09,309.28,280.29,233.48,257.10,317.56,319.72
2020-05-30 22:20:16.612000,L8,264.18,249.74,222.08,251.38,293.10,205.22,196.63,216.30,231.81,293.57
2020-05-30 22:20:40.575000,L8,275.97,258.99,226.34,257.48,296.78,212.82,202.15,217.65,232.28,282.52
2020-06-15 22:20:50.632000,L8,363.97,330.22,331.12,334.94,335.47,331.35,327.09,323.66,330.57,364.93
2020-06-22 22:26:41.227000,L8,240.86,232.84,229.11,239.15,,,197.12,191.53,197.63,222.44
2020-07-17 22:20:40.662000,L8,270.33,257.85,222.44,255.44,291.80,202.94,194.37,215.06,233.93,299.82
2020-07-17 22:21:04.625000,L8,268.03,248.60,222.42,229.50,293.92,195.68,192.22,211.76,230.93,296.82
2020-08-25 22:27:04.745000,L8,282.80,262.58,256.32,267.12,261.91,214.58,215.34,218.59,243.62,284.56
2020-09-19 22:21:03.690000,L8,270.20,247.46,235.39,253.13,265.49,194.61,192.41,221.77,242.33,303.86
2020-11-22 22:21:06.915000,L8,,,,,,,,,242.82,318.20
2020-11-22 22:21:30.887000,L8,,,,,,,,,241.68,317.95
2021-02-17 22:27:01.970000,L8,326.09,330.19,322.59,298.41,292.73,315.96,311.06,242.69,305.18,294.63
2021-03-30 22:20:34.287000,L8,261.50,259.66,264.44,264.64,169.85,172.44,219.37,233.71,250.77,309.08
2021-05-24 22:26:39.339000,L8,336.79,299.36,289.26,289.91,290.26,255.21,228.05,230.08,294.32,290.91
2021-06-18 22:20:38.709000,L8,303.80,282.84,218.56,258.28,297.26,259.33,194.97,214.85,236.48,298.39
2021-06-18 22:21:02.676000,L8,296.86,289.76,265.45,259.91,299.99,260.33,195.29,220.81,235.26,297.25
2021-09-22 22:21:05.391000,L8,382.17,283.77,284.60,273.72,290.60,264.63,234.06,244.87,310.78,316.88
2021-12-26 22:27:39.700000,L9,322.15,281.44,277.55,281.97,275.39,231.32,226.73,229.37,292.24,289.61
2022-01-27 22:27:14.862000,L9,316.66,281.69,279.00,278.20,277.42,231.51,224.81,228.33,293.15,287.34
2022-02-13 22:20:52.491000,L8,321.72,283.69,307.09,281.80,289.40,304.70,232.47,242.63,308.71,310.89
2022-02-13 22:21:16.458000,L8,321.02,282.12,306.58,278.56,287.83,304.07,232.16,242.75,308.54,310.77
2022-02-20 22:26:59.945000,L8,338.17,324.11,324.04,288.91,287.36,308.84,306.56,234.89,297.76,291.05
2022-03-01 22:20:48.516000,L8,448.36,454.47,310.49,278.63,290.03,307.48,234.41,241.72,309.80,311.69
2022-03-01 22:21:12.479000,L8,448.02,458.25,310.32,275.61,289.76,306.74,233.47,241.44,309.34,311.44
2022-03-17 22:20:41.710000,L8,325.42,309.41,310.72,320.21,290.18,305.06,214.84,234.03,240.36,
2022-03-24 22:26:46.974000,L8,321.52,282.19,282.22,274.22,275.64,227.44,221.55,223.71,288.15,281.26
2022-04-10 22:20:41.030000,L9,375.02,280.43,310.82,271.86,293.15,264.92,226.91,236.54,304.13,306.29
2022-04-10 22:21:04.997000,L9,380.26,294.97,314.08,320.48,297.78,310.42,232.42,239.74,307.73,308.58
2022-04-17 22:26:46.754000,L9,342.11,327.31,329.81,328.52,329.31,315.77,310.24,299.33,299.52,336.99
2022-04-26 22:20:56.649000,L9,341.45,337.12,330.64,342.97,351.65,340.69,331.33,334.50,330.37,329.76
2022-05-03 22:26:41.464000,L9,292.56,272.19,246.82,266.32,269.82,219.68,217.66,215.78,246.27,279.93
2022-05-03 22:27:05.427000,L9,350.93,301.47,326.86,287.46,294.35,262.56,227.91,228.74,302.05,303.94
2022-05-04 22:20:37.713000,L8,339.86,300.21,280.01,233.72,,,,244.53,312.87,317.71
2022-05-04 22:21:01.681000,L8,381.13,327.56,331.91,341.41,277.36,400.27,371.93,324.54,337.69,348.03
2022-05-28 22:20:18.438000,L9,276.64,270.35,226.86,,,,200.70,221.21,240.46,300.00
2022-06-05 22:20:51.340000,L8,334.72,293.49,277.02,278.11,299.95,264.70,220.52,235.22,299.33,307.21
2022-06-05 22:21:15.307000,L8,331.63,291.56,265.12,269.14,300.52,256.89,194.27,226.00,245.49,302.96
2022-06-21 22:21:00.653000,L8,318.33,283.31,270.31,267.98,299.89,178.87,211.72,233.43,248.28,308.66
2022-06-21 22:21:24.625000,L8,317.72,290.92,269.22,,,172.80,191.19,232.53,245.15,306.49
2022-07-22 22:26:54.679000,L9,250.50,252.16,231.49,,,,,207.26,217.76,275.62
2022-07-22 22:27:18.646000,L9,296.47,291.76,284.41,278.18,280.69,212.23,220.47,222.85,280.78,285.07
2022-07-23 22:21:07.605000,L8,323.20,290.06,281.87,,,,,236.47,248.73,308.34
2022-07-23 22:21:31.572000,L8,335.04,321.16,302.90,299.29,304.18,271.49,178.11,247.76,254.39,314.51
2022-08-08 22:21:16.880000,L8,327.24,276.92,275.01,143.51,208.96,191.58,184.15,236.79,252.18,312.52
2022-08-15 22:27:53.793000,L8,358.36,340.00,330.95,336.79,307.80,319.13,317.19,253.08,307.82,305.35
2022-08-24 22:21:19.767000,L8,276.78,268.30,225.13,,,,,229.31,248.34,304.32
2022-08-24 22:21:43.730000,L8,278.90,270.23,263.88,,,,,230.81,247.69,304.68
2022-09-08 22:27:11.465000,L9,254.08,255.96,237.56,256.32,249.46,207.48,211.52,217.28,260.78,281.39
2022-09-09 22:21:23.307000,L8,300.91,267.49,265.96,260.66,282.89,175.69,143.50,230.71,248.77,312.11
2022-09-09 22:21:47.265000,L8,299.81,268.65,266.99,262.07,284.25,176.84,,231.73,249.32,312.90
2022-09-16 22:27:36.613000,L8,340.13,296.79,309.72,289.89,286.97,296.89,238.98,238.68,301.26,305.07
2022-09-17 22:21:06.325000,L9,273.24,260.12,222.37,,,,,167.35,246.83,308.16
2022-09-17 22:21:30.288000,L9,305.92,274.31,187.25,266.94,282.18,246.29,218.36,237.54,257.57,316.03
2022-11-19 22:27:29.757000,L8,334.04,305.05,308.54,301.10,286.40,249.20,239.34,240.33,303.20,300.02
2022-11-27 22:27:24.278000,L9,327.45,287.37,285.14,286.30,284.09,239.39,232.48,235.59,296.63,296.11
2022-12-06 22:21:13.854000,L9,275.28,255.89,249.98,250.41,262.55,179.03,205.45,222.15,243.16,297.91
2022-12-06 22:21:37.817000,L9,275.21,255.65,249.66,250.06,262.39,179.24,205.62,221.97,242.85,297.61
2022-12-13 22:27:25.324000,L9,331.66,290.93,308.68,295.46,312.35,245.03,234.92,238.30,298.34,297.76
2022-12-13 22:27:49.291000,L9,331.94,291.36,310.37,298.04,315.89,244.55,235.12,238.94,298.48,298.16
2022-12-21 22:27:21.309000,L8,323.91,284.79,282.29,284.79,282.75,235.48,230.78,234.04,294.18,291.24
2022-12-29 22:27:24.705000,L9,317.49,283.64,280.57,280.10,277.85,232.37,226.97,230.48,292.95,290.18
2022-12-29 22:27:48.677000,L9,322.51,286.20,283.17,283.47,279.98,234.05,229.28,232.81,294.71,291.00
2022-12-30 22:21:12.462000,L8,324.11,289.19,307.18,318.92,307.79,307.65,245.10,252.03,310.10,313.95
2022-12-30 22:21:36.430000,L8,321.81,286.29,305.52,316.88,293.18,304.64,243.56,250.86,309.53,314.28
2023-01-06 22:27:46.525000,L8,270.32,275.30,259.07,254.36,273.88,231.33,195.34,,,
2023-01-07 22:21:14.460000,L9,322.28,284.75,305.71,280.45,289.13,307.27,236.33,244.25,306.49,311.62
2023-01-07 22:21:38.419000,L9,321.31,283.12,303.73,279.79,288.68,305.64,235.86,243.53,306.01,311.36
2023-01-14 22:27:21.562000,L9,332.16,288.91,310.42,287.14,285.73,308.47,302.60,234.23,293.13,289.45
2023-01-14 22:27:45.525000,L9,325.22,285.29,283.46,284.63,279.09,235.39,229.92,231.96,291.68,287.80
2023-01-15 22:21:05.646000,L8,321.11,284.49,305.68,316.13,290.38,306.72,238.89,245.74,308.95,311.53
2023-01-15 22:21:29.610000,L8,319.96,282.81,304.53,277.76,290.34,305.87,238.21,244.36,308.56,311.28
2023-02-07 22:27:43.634000,L8,326.75,286.58,282.41,285.50,317.09,313.14,305.14,236.99,296.01,288.96
2023-02-24 22:21:03.459000,L9,327.11,306.95,307.13,318.77,312.09,308.17,236.49,245.25,308.54,311.49
2023-02-24 22:21:27.431000,L9,327.46,307.01,306.81,318.54,312.24,307.77,235.69,243.88,307.79,310.61
