dates,nzd0069-0000,nzd0069-0004,nzd0069-0005,nzd0069-0006,nzd0069-0013,nzd0069-0014,nzd0069-0015,nzd0069-0010,nzd0069-0011,nzd0069-0012,nzd0069-0016,nzd0069-0017,satname
2013-06-28 22:19:57+00:00,,,,,,,,,,,,,L8
2013-08-31 22:20:02+00:00,,,,,,,,,,,,,L8
2016-09-24 22:17:49+00:00,,,,,,,,,,,,,L8
2017-09-27 22:18:12+00:00,,,,,,,,,,,,,L8
2022-03-09 22:17:37+00:00,,,,,,,,,,,,,L9
2023-09-20 22:17:40+00:00,,,,,,,,,,,,,L9
