dates,satname,nzd0329-0000,nzd0329-0001,nzd0329-0002,nzd0329-0003,nzd0329-0004,nzd0329-0005,nzd0329-0006,nzd0329-0007,nzd0329-0008,nzd0329-0009,nzd0329-0010,nzd0329-0011,nzd0329-0012
2014-12-01 22:13:12.181000,L8,,,,298.73,289.11,289.28,294.87,265.13,198.50,230.02,,,
2015-01-09 22:19:14.700000,L8,281.15,265.10,265.57,250.32,162.15,293.25,293.21,293.15,296.62,221.45,312.81,246.09,304.03
2015-01-25 22:19:08.635000,L8,265.37,246.31,243.33,224.52,,,,242.53,272.86,199.93,,,
2015-02-10 22:19:02.830000,L8,280.02,252.66,240.85,200.95,155.74,277.68,283.19,257.65,272.76,186.39,,,
2015-02-19 22:12:49.582000,L8,281.88,265.04,250.63,230.26,173.32,,,,,,,,
2015-02-19 22:13:13.545000,L8,286.80,270.60,256.97,250.75,177.50,241.69,182.98,292.69,297.95,,,,
2015-10-24 22:19:16.646000,L8,279.26,253.37,263.62,251.76,172.54,282.58,286.06,285.05,292.26,231.25,,266.91,300.88
2015-12-20 22:13:09.373000,L8,278.75,266.76,269.38,246.48,293.19,294.63,294.14,295.44,297.67,298.77,,258.61,312.64
2015-12-20 22:13:33.327000,L8,276.92,261.16,264.84,241.88,279.83,293.94,293.64,294.22,297.24,216.93,,,
2015-12-27 22:19:19.236000,L8,282.30,260.00,257.25,255.00,182.06,214.42,293.85,293.49,297.70,295.72,286.83,266.19,307.41
2016-01-05 22:13:05.152000,L8,284.06,264.01,264.66,243.37,175.52,295.96,295.90,296.56,299.06,235.86,,203.42,304.73
2016-01-05 22:13:29.107000,L8,284.78,262.64,258.31,240.23,174.88,296.55,295.39,295.16,298.89,218.04,,202.85,302.53
2016-02-06 22:13:01.784000,L8,276.78,262.31,251.81,222.84,175.56,,,,,,,,
2016-02-06 22:13:25.747000,L8,278.93,265.41,257.95,232.43,178.26,,,,,,,,
2016-02-13 22:19:08.559000,L8,277.78,262.90,238.87,206.57,159.53,,,,,,,,
2016-12-22 22:13:14.982000,L8,,,256.46,247.74,180.11,279.76,276.55,262.41,273.87,215.79,,,
2016-12-29 22:19:25.500000,L8,210.89,241.16,240.56,236.36,,283.29,283.50,251.22,282.37,212.74,,,
2017-01-23 22:13:07.208000,L8,243.70,256.52,246.59,240.13,176.17,285.42,282.83,264.63,273.34,182.94,,,
2017-01-23 22:13:31.167000,L8,278.38,256.01,245.94,237.72,175.23,283.91,282.21,197.01,271.42,,,,
2017-02-15 22:19:07.687000,L8,271.11,246.09,239.87,211.55,,,,,,,,,
2017-02-24 22:12:53.892000,L8,316.75,316.44,281.33,314.62,304.60,302.08,298.94,175.34,,,,,
2017-02-24 22:13:17.856000,L8,311.20,279.13,273.57,311.44,297.58,298.24,294.19,168.28,,,,,
2017-03-03 22:19:01.549000,L8,280.05,265.54,241.29,250.75,168.67,291.19,289.99,250.00,263.76,,,,
2017-10-13 22:19:28.919000,L8,281.21,269.21,263.79,256.91,200.62,279.69,284.75,274.13,279.50,248.24,,,
2017-11-30 22:19:20.342000,L8,336.82,332.80,337.10,331.19,319.95,318.24,319.46,316.47,321.04,327.41,331.96,332.39,345.22
2017-12-16 22:19:22.554000,L8,286.35,267.17,288.56,286.52,293.84,294.00,289.23,285.70,292.51,290.52,230.40,296.56,309.03
2018-09-07 22:12:36.278000,L8,314.13,288.07,253.06,281.20,178.70,,,,,,,,
2018-09-07 22:13:00.241000,L8,279.98,271.17,203.31,179.89,,,,,,,,,
2018-09-30 22:18:55.798000,L8,282.72,175.30,240.02,261.06,262.23,284.48,285.59,280.11,278.45,248.83,,,
2018-11-10 22:12:56.881000,L8,283.76,273.32,262.37,289.59,272.95,291.15,289.32,282.49,296.59,246.28,,209.59,302.86
2018-11-10 22:13:20.844000,L8,285.95,277.38,272.98,295.57,281.53,293.43,292.75,286.27,297.03,250.09,266.92,264.49,306.99
2019-01-04 22:19:03.634000,L8,274.93,246.48,266.15,254.71,178.74,282.78,273.71,265.07,278.56,231.78,,,
2019-03-02 22:12:41.167000,L8,279.18,264.03,247.13,232.43,174.03,,,,,,,,
2019-03-02 22:13:05.126000,L8,274.47,257.89,241.58,185.89,171.04,,,,,,,,
2019-03-18 22:12:59.932000,L8,309.71,273.90,247.52,213.30,174.65,,,,,,,,
2019-10-28 22:13:24.474000,L8,266.15,251.34,243.83,235.51,179.19,272.03,276.51,264.35,273.46,204.19,,,
2019-10-28 22:13:48.433000,L8,272.54,262.82,256.17,246.31,196.36,277.71,279.51,271.64,283.15,215.26,,,
2019-11-29 22:13:20.022000,L8,176.39,238.00,238.05,195.23,163.98,,266.23,243.01,,,,,
2019-11-29 22:13:43.981000,L8,,,,,,271.47,279.41,270.07,,,,,
2019-12-22 22:19:27.650000,L8,279.75,254.44,268.45,260.27,179.79,291.19,285.76,288.77,287.89,234.95,,269.81,302.58
2020-09-19 22:19:27.846000,L8,286.96,281.72,262.61,308.69,260.63,289.38,292.80,280.97,259.15,,,,
2020-10-14 22:13:20.968000,L8,274.99,273.14,258.37,244.55,174.14,,,,,,,,
2020-10-14 22:13:44.927000,L8,280.85,280.01,266.76,260.65,192.69,,,,,,,,
2020-10-21 22:19:31.713000,L8,278.41,251.30,264.12,255.17,185.95,279.49,285.25,281.54,286.12,238.52,275.35,241.13,298.39
2020-12-24 22:19:30.619000,L8,276.72,247.68,172.07,253.89,267.26,285.19,278.92,282.87,286.31,237.48,,240.19,301.16
2021-02-03 22:13:32.068000,L8,212.69,264.40,234.59,,,,209.50,262.90,,,,,
2021-02-19 22:13:27.767000,L8,283.84,270.50,252.28,245.13,176.03,242.93,292.06,275.07,278.64,,,,
2021-08-30 22:13:38.062000,L8,271.36,265.50,204.19,184.71,,,,,,,,,
2021-10-01 22:13:22.595000,L8,336.37,337.35,338.71,333.82,321.09,317.79,335.35,353.82,321.11,323.10,328.15,329.25,338.38
2021-11-02 22:13:26.046000,L8,,171.85,269.90,270.35,279.66,275.16,285.05,281.81,280.08,246.70,,238.89,292.93
2021-11-02 22:13:50.004000,L8,,169.19,267.84,265.47,278.43,274.51,284.15,280.35,279.76,245.69,,266.37,292.42
2021-11-06 22:14:00.001000,L9,285.54,271.76,266.70,276.70,201.88,293.52,292.22,287.44,297.26,244.83,286.87,265.78,305.54
2021-11-06 22:14:23.901000,L9,284.52,271.35,268.09,277.04,281.77,293.52,293.12,291.23,297.11,244.47,284.94,267.77,305.61
2021-11-18 22:13:20.648000,L8,284.56,269.15,282.91,296.19,285.66,293.12,289.79,292.97,290.47,275.55,288.09,289.87,308.47
2021-11-18 22:13:44.611000,L8,284.71,268.92,282.76,297.08,285.81,293.23,289.88,292.87,290.40,272.55,288.09,289.82,308.53
2021-12-20 22:13:20.111000,L8,231.82,258.43,257.43,244.91,261.23,278.14,250.70,,,,,,
2022-01-20 22:19:27.426000,L9,280.87,247.92,170.54,249.64,179.08,281.81,279.19,280.60,280.61,240.41,,,
2022-01-21 22:13:11.780000,L8,283.09,271.59,270.95,276.70,278.33,290.41,292.67,292.79,279.14,245.13,,269.80,304.14
2022-01-21 22:13:35.739000,L8,281.85,268.96,266.52,261.20,181.80,285.31,289.23,282.47,273.93,237.47,,,
2022-01-28 22:19:19.852000,L8,282.61,262.27,274.28,304.02,295.22,294.86,294.09,293.05,293.28,245.63,,206.60,304.86
2022-01-29 22:13:17.402000,L9,285.14,269.24,269.74,272.91,212.48,297.98,299.16,295.57,300.34,296.24,313.68,306.17,308.04
2022-01-29 22:13:41.369000,L9,284.68,268.47,264.04,262.11,180.63,297.85,298.57,295.15,300.03,246.07,,206.55,306.25
2022-02-13 22:19:16.656000,L8,282.80,261.04,265.07,253.70,189.56,285.66,289.19,276.45,275.00,223.16,,,
2022-02-14 22:13:36.888000,L9,282.34,270.99,268.46,260.31,190.11,284.74,290.60,207.74,,,,,
2022-03-01 22:19:12.676000,L8,,,,,,,,,,,,,334.03
2022-03-09 22:19:13.418000,L9,280.80,262.99,238.12,192.68,162.87,,,,,,,,
2022-03-10 22:12:59.146000,L8,309.08,278.76,260.09,242.71,179.13,261.14,294.35,281.81,,,,,
2022-03-26 22:12:47.702000,L8,311.33,310.67,263.63,266.07,196.70,215.43,,,,,,,
2022-03-26 22:13:11.665000,L8,209.33,257.95,210.43,177.84,,,,,,,,,
2022-04-03 22:12:57.221000,L9,279.30,260.97,214.96,184.64,163.03,,,,,,,,
2022-09-09 22:19:47.446000,L8,288.16,280.12,242.05,197.83,168.97,306.37,236.85,,,,,,
2022-11-04 22:19:36.336000,L9,322.26,321.05,209.97,,,,,,,,,,
2022-11-13 22:13:53.032000,L9,288.77,271.72,273.29,293.00,293.15,295.56,296.17,293.35,298.90,249.16,,249.79,306.05
2022-12-31 22:13:51.762000,L9,267.92,253.64,255.52,239.34,176.93,271.63,277.31,265.96,,,,,
2023-01-08 22:13:24.303000,L8,290.78,308.47,278.26,277.57,288.46,294.86,295.08,293.04,295.94,292.52,274.79,296.95,307.92
2023-01-08 22:13:48.257000,L8,292.30,308.65,279.76,278.14,223.55,295.53,296.29,293.19,296.88,291.61,300.39,297.36,308.08
2023-01-15 22:19:29.807000,L8,285.66,254.08,272.12,238.23,175.21,294.01,292.62,286.00,269.67,225.05,,,
2023-01-16 22:13:22.088000,L9,287.21,275.50,280.49,294.10,299.51,299.41,300.72,295.27,298.33,297.38,170.59,271.24,315.03
2023-01-16 22:13:46.043000,L9,287.50,275.76,280.63,293.75,299.81,299.89,301.41,295.45,298.29,297.24,170.01,271.25,315.28
2023-02-08 22:19:42.336000,L9,,,,,,279.53,283.24,268.88,269.52,195.27,,,
2023-02-16 22:19:25.853000,L8,280.03,257.68,241.15,236.17,,276.52,282.93,274.18,264.65,193.89,,,
2023-03-05 22:13:13.287000,L9,283.36,266.66,248.65,232.70,177.75,269.77,290.23,264.79,233.61,,,,
2023-03-05 22:13:37.250000,L9,289.31,279.21,262.88,268.02,186.72,291.59,297.68,284.83,289.08,,,,
2023-03-29 22:12:48.912000,L8,206.07,245.26,204.96,181.58,,,,,,,,,
2023-10-30 22:19:24.762000,L8,284.80,268.84,256.69,260.63,183.61,285.86,285.21,275.15,276.22,223.64,,203.09,297.28
2023-10-31 22:13:09.706000,L9,282.62,270.91,253.05,261.27,180.46,284.08,287.74,280.28,278.64,246.72,,255.21,295.11
2023-10-31 22:13:33.669000,L9,281.46,268.55,248.91,257.98,178.42,279.23,286.67,277.98,273.56,244.99,,,
2023-11-23 22:19:29.215000,L9,337.81,332.53,332.59,330.12,320.41,319.01,318.34,322.23,315.38,322.53,327.33,331.91,355.44
2023-11-24 22:13:15.871000,L8,284.81,272.55,268.66,288.59,278.27,292.93,284.26,282.97,287.37,244.99,167.12,239.01,299.08
2023-11-24 22:13:39.830000,L8,284.43,272.27,268.48,288.31,278.18,292.84,284.03,282.80,285.68,244.85,166.79,261.08,298.89
2023-12-10 22:13:09.269000,L8,279.64,267.12,255.55,260.00,189.69,288.51,284.40,279.21,285.04,237.27,162.69,253.41,299.49
2023-12-10 22:13:33.227000,L8,279.57,267.23,254.96,259.91,189.75,289.14,284.37,279.12,284.84,236.67,162.68,253.81,299.25
2024-01-02 22:19:17.594000,L8,285.76,259.71,274.14,278.39,281.56,292.82,288.36,292.89,285.26,243.07,,292.85,302.31
2024-01-03 22:13:39.786000,L9,278.84,280.40,270.36,252.51,209.24,282.17,277.73,283.22,283.88,240.83,,,
2024-01-10 22:19:27.841000,L9,289.15,275.20,284.27,311.58,308.56,302.92,302.18,296.66,298.12,292.74,304.40,297.51,309.67
2024-02-03 22:19:16.877000,L8,280.29,242.24,266.59,256.09,265.57,286.70,278.82,278.83,272.78,235.86,,,
2024-02-04 22:13:19.606000,L9,335.60,330.85,335.81,332.26,319.23,320.31,319.22,315.57,316.29,324.57,333.26,333.39,341.71
2024-02-04 22:13:43.561000,L9,280.25,254.70,264.99,256.72,182.34,277.07,275.50,268.22,264.13,230.56,,,
2024-02-11 22:19:28.931000,L9,,,253.62,251.49,179.73,267.09,273.10,267.40,263.10,234.38,,,
2024-02-12 22:13:06.098000,L8,283.76,269.16,259.57,244.35,177.90,283.05,286.79,269.41,270.26,,,,
2024-02-12 22:13:30.056000,L8,285.63,273.30,267.27,266.83,181.80,292.76,290.64,276.60,278.48,203.67,,,
2024-02-19 22:19:15.470000,L8,239.73,246.92,,,,,,,,,,,
2024-02-27 22:19:19.790000,L9,287.80,274.17,267.79,261.59,180.34,294.27,293.19,288.96,270.98,,,,
2024-02-28 22:13:00.104000,L8,280.44,265.87,242.16,196.16,170.75,,,,,,,,
2024-02-28 22:13:24.063000,L8,310.14,287.27,269.33,308.53,293.99,295.63,297.48,291.05,272.94,198.77,,,
2024-03-15 22:12:49.841000,L8,285.24,264.68,247.77,234.46,172.21,,,,,,,,
2024-11-02 22:13:05.642000,L9,336.32,335.05,350.23,333.75,321.18,321.05,332.95,340.26,321.73,336.28,337.61,336.25,346.42
2024-11-02 22:13:29.609000,L9,279.03,267.65,253.90,252.79,256.00,274.57,285.48,280.38,275.39,245.53,,,
2024-11-10 22:13:01.543000,L8,275.62,258.88,245.33,242.17,178.53,267.03,280.07,266.26,269.32,207.50,,,
2024-11-10 22:13:25.502000,L8,280.43,261.89,252.37,250.51,182.45,221.49,284.17,281.78,280.44,240.91,,,
2024-11-17 22:19:14.668000,L8,289.98,275.59,279.91,308.46,292.97,291.79,293.38,292.93,293.57,275.35,265.82,282.80,313.70
2024-12-12 22:13:00.078000,L8,265.22,258.71,263.01,241.86,170.11,,278.79,263.72,266.56,200.54,,,
2024-12-27 22:19:21.861000,L9,283.87,271.19,274.22,286.00,283.09,293.41,292.79,293.74,288.13,239.20,,251.78,302.97
2025-01-05 22:13:06.930000,L9,281.60,256.86,266.17,262.38,181.92,293.20,286.25,277.04,285.06,246.18,,,
2025-01-05 22:13:30.889000,L9,280.10,256.78,265.15,262.18,181.46,292.92,285.64,275.33,284.48,245.94,,,
2025-01-12 22:19:21.390000,L9,286.17,272.28,279.45,310.52,302.94,301.22,299.46,294.46,298.60,249.18,168.55,291.56,308.66
2025-01-20 22:19:13.384000,L8,280.49,252.77,270.10,254.65,181.24,286.75,278.80,278.63,278.07,236.18,,266.36,302.00
2025-01-21 22:13:13.111000,L9,283.31,263.50,261.18,256.80,183.09,285.24,286.51,283.89,279.01,213.30,,,
2025-01-21 22:13:37.070000,L9,284.54,264.43,265.90,259.56,196.13,289.35,288.78,285.91,282.92,246.79,,,
2025-02-14 22:13:00.313000,L8,308.91,298.36,308.43,312.86,304.04,299.33,298.62,296.73,299.20,247.04,,183.21,302.64
2025-02-14 22:13:24.276000,L8,287.33,277.99,260.91,244.28,175.03,296.55,295.30,294.94,297.11,187.20,,,
2025-02-22 22:13:09.242000,L9,281.70,258.17,247.35,224.30,165.77,,,,,,,,
2025-03-01 22:19:15.278000,L9,286.70,272.46,264.40,252.91,176.32,294.77,291.55,287.73,267.60,,,,
2025-03-26 22:13:17.287000,L9,284.83,284.08,249.36,206.22,174.25,,,,,,,,
2025-09-26 22:13:38.933000,L8,268.04,249.05,233.69,,,,,,,,,,
2025-10-04 22:13:17.983000,L9,283.02,279.55,263.13,257.39,197.34,281.90,290.10,282.53,266.86,,,,
