dates,nzd0329-0000,nzd0329-0001,nzd0329-0002,nzd0329-0003,nzd0329-0004,nzd0329-0005,nzd0329-0006,nzd0329-0007,nzd0329-0008,nzd0329-0009,nzd0329-0010,nzd0329-0011,nzd0329-0012,satname
1999-12-16 22:05:57+00:00,,,,,,250.88,,,252.97,,,275.81,226.11,L7
2000-10-31 22:03:22+00:00,,,,,,279.48,270.06,292.2,285.33,,280.51,265.8,240.64,L7
2001-11-03 22:01:22+00:00,336.02,,334.65,,,,,,,,,,,L7
2001-12-21 22:02:05+00:00,330.435,,329.215,,,307.99,279.33,297.1,302.84,314.99,274.26,252.15,330.22,L7
2002-01-29 22:07:57+00:00,329.0933333333333,262.28,329.53,,,311.175,279.33,304.08500000000004,309.145,320.195,303.385,271.68,314.135,L7
2004-01-04 21:52:10+00:00,223.09,276.52,255.66,210.57,167.23,,264.22,247.75,247.35,198.56,,,,L5
2004-11-10 22:04:11+00:00,242.16,269.22,247.7,185.06,,,,,,,,,,L5
2005-02-14 22:05:45+00:00,242.73000000000002,270.89,240.735,181.62,,,,,,,,,,L5
2005-02-23 22:00:07+00:00,251.48333333333335,273.4066666666667,245.9,188.1833333333333,165.27,,,,,,,,,L5
2005-11-22 22:01:34+00:00,263.06,259.88,260.18,219.03,167.11,264.44,270.58,260.92,261.28,226.96,,,,L5
2006-10-24 22:07:38+00:00,263.25,274.62,252.09,247.48,168.2,259.91,267.26,251.67,250.09,207.1,,,,L5
2006-10-31 22:13:29+00:00,256.68,266.1,254.56,242.165,169.805,264.57500000000005,268.305,254.93,232.06,207.1,,,,L5
2007-02-04 22:14:09+00:00,252.11666666666667,270.87,255.72333333333336,232.34,166.73,263.18,268.7633333333333,255.76999999999998,238.4466666666667,219.66,,,,L5
2008-10-29 21:56:36+00:00,247.36,269.37,242.1,208.4,,,,,,,,,,L5
2009-01-24 22:04:30+00:00,238.84500000000003,263.93,243.06,208.4,,251.06,273.92,,,,,,,L5
2011-01-07 22:03:20+00:00,244.08,276.49,264.68,204.34,163.64,249.47,258.37,251.61,251.84,233.07,,,,L5
2011-01-23 22:02:56+00:00,237.39,272.07,253.53,198.09,163.64,249.785,260.96000000000004,249.41000000000003,248.335,233.07,,,,L5
2013-09-16 22:21:09+00:00,319.0,305.18,242.49,,,298.64,299.74,295.86,279.86,,,,,L8
2013-10-18 22:21:01+00:00,299.52,280.005,251.97,,,286.03499999999997,293.055,287.915,281.385,243.06,,,,L8
2013-11-03 22:20:56+00:00,296.50333333333333,278.1466666666667,261.96666666666664,,,289.1766666666667,293.8066666666667,290.24333333333334,287.14000000000004,243.06,299.7,284.09,318.08,L8
2014-02-07 22:20:09+00:00,292.6625,273.02500000000003,263.40999999999997,,175.12,289.1766666666667,291.57,288.02750000000003,286.9075,243.06,299.7,284.09,318.08,L8
2014-02-16 22:14:14+00:00,291.73,273.644,263.898,,175.12,290.205,292.232,289.066,288.88199999999995,248.84,299.7,284.09,318.08,L8
2014-09-28 22:13:08+00:00,280.81,256.67,232.61,187.11,156.67,,,,,,,,,L8
2014-10-14 22:13:14+00:00,281.11,254.36,242.66500000000002,222.63,162.45999999999998,277.88,289.17,266.42,285.33,216.54,,,,L8
2014-10-21 22:19:25+00:00,281.1666666666667,257.41333333333336,250.20333333333335,234.04333333333332,165.66666666666666,277.3,288.56,276.20500000000004,285.5,217.735,,,,L8
2014-11-06 22:19:25+00:00,282.635,260.5525,255.7475,234.04333333333332,165.66666666666666,283.00333333333333,291.08,282.01,289.9533333333333,217.735,313.85,287.77,310.78,L8
2015-01-09 22:19:14+00:00,282.338,261.462,257.712,238.1125,164.7875,285.565,291.6125,284.795,291.62,218.97333333333333,313.33000000000004,266.93,307.405,L8
2015-02-10 22:19:02+00:00,281.95166666666665,259.995,254.90166666666667,238.1125,162.978,283.988,289.928,279.366,287.848,210.8275,313.33000000000004,266.93,307.405,L8
2015-10-24 22:19:16+00:00,279.26,253.37,263.62,251.76,172.54,282.58,286.06,285.05,292.26,,,266.91,300.88,L8
2015-12-20 22:13:09+00:00,279.005,260.065,266.5,249.12,172.54,288.605,290.1,290.245,294.96500000000003,,,262.76,306.76,L8
2015-12-27 22:19:19+00:00,280.1033333333333,260.04333333333335,263.4166666666667,251.08,177.3,288.605,291.34999999999997,291.32666666666665,295.87666666666667,,286.83,263.90333333333336,306.9766666666667,L8
2016-01-05 22:13:29+00:00,281.2725,260.6925,262.14,248.3675,176.49333333333334,291.25333333333333,292.36,292.285,296.63,218.04,286.83,263.90333333333336,305.865,L8
2016-02-06 22:13:01+00:00,280.37399999999997,261.01599999999996,260.07399999999996,243.262,176.26,291.25333333333333,292.36,292.285,296.63,218.04,286.83,263.90333333333336,305.865,L8
2016-02-13 22:19:08+00:00,279.94166666666666,261.33,256.54,237.14666666666665,172.914,291.25333333333333,292.36,292.285,296.63,218.04,286.83,263.90333333333336,305.865,L8
2016-12-29 22:19:25+00:00,,241.16,240.56,236.36,,283.29,283.5,,282.37,212.74,,,,L8
2017-01-23 22:13:31+00:00,278.38,248.58499999999998,243.25,237.04000000000002,175.23,283.6,282.855,,276.895,212.74,,,,L8
2017-02-15 22:19:07+00:00,274.745,247.75333333333333,242.12333333333333,228.54333333333332,175.23,283.6,282.855,,276.895,212.74,,,,L8
2017-03-03 22:19:01+00:00,276.5133333333333,252.2,241.915,234.095,171.95,286.13000000000005,285.23333333333335,,272.51666666666665,212.74,,,,L8
2017-10-13 22:19:28+00:00,281.21,269.21,263.79,256.91,200.62,279.69,284.75,274.13,279.5,248.24,,,,L8
2017-11-30 22:19:20+00:00,281.21,269.21,263.79,256.91,260.28499999999997,298.96500000000003,302.105,295.3,300.27,248.24,,332.39,345.22,L8
2017-12-16 22:19:22+00:00,283.78,268.19,276.175,271.71500000000003,271.46999999999997,297.31,297.81333333333333,292.09999999999997,297.68333333333334,248.24,230.4,314.475,327.125,L8
2018-09-07 22:13:00+00:00,279.98,271.17,203.31,,,,,,,,,,,L8
2018-09-30 22:18:55+00:00,281.35,271.17,221.66500000000002,261.06,262.23,284.48,285.59,280.11,278.45,248.83,,,,L8
2018-11-10 22:13:20+00:00,282.8833333333334,274.275,238.77,278.315,271.88,288.95500000000004,289.16999999999996,283.19,287.74,249.46,266.92,264.49,306.99,L8
2019-01-04 22:19:03+00:00,282.8833333333334,274.275,238.77,278.315,271.88,288.95500000000004,289.16999999999996,283.19,284.68,243.5666666666667,266.92,264.49,306.99,L8
2019-03-18 22:12:59+00:00,292.79333333333335,275.64,253.50666666666666,256.6433333333334,271.88,288.95500000000004,289.16999999999996,283.19,284.68,243.5666666666667,266.92,264.49,306.99,L8
2019-10-28 22:13:48+00:00,272.54,262.82,256.17,246.31,,277.71,279.51,271.64,283.15,215.26,,,,L8
2019-12-22 22:19:27+00:00,276.145,258.63,262.31,253.29,,284.45,282.635,280.205,285.52,225.105,,269.81,302.58,L8
2020-09-19 22:19:27+00:00,286.96,281.72,262.61,,260.63,289.38,292.8,280.97,259.15,,,,,L8
2020-10-14 22:13:44+00:00,283.905,280.865,264.685,260.65,260.63,289.38,292.8,280.97,259.15,,,,,L8
2020-10-21 22:19:31+00:00,282.0733333333333,271.01,264.49666666666667,257.90999999999997,260.63,284.435,289.025,281.255,272.635,238.52,275.35,241.13,298.39,L8
2020-12-24 22:19:30+00:00,280.735,265.1775,264.49666666666667,256.57,263.945,284.68666666666667,285.6566666666667,281.79333333333335,277.1933333333333,238.0,275.35,240.66,299.775,L8
2021-02-03 22:13:32+00:00,280.735,265.02200000000005,257.02,256.57,263.945,284.68666666666667,285.6566666666667,277.07,277.1933333333333,238.0,275.35,240.66,299.775,L8
2021-02-19 22:13:27+00:00,281.356,265.935,256.072,253.70999999999998,263.945,274.2475,287.2575,276.66999999999996,277.555,238.0,275.35,240.66,299.775,L8
2021-08-30 22:13:38+00:00,271.36,265.5,,,,,,,,,,,,L8
2021-11-02 22:13:26+00:00,271.36,265.5,269.9,270.35,279.66,275.16,285.05,281.81,280.08,246.7,,238.89,292.93,L8
2021-11-06 22:14:00+00:00,278.45000000000005,268.63,268.29999999999995,273.525,279.66,284.34000000000003,288.635,284.625,288.66999999999996,245.765,286.87,252.33499999999998,299.235,L9
2021-11-18 22:13:20+00:00,280.4866666666667,268.80333333333334,273.17,281.08,282.66,287.26666666666665,289.02000000000004,287.4066666666667,289.27,255.69333333333336,287.48,264.84666666666664,302.31333333333333,L8
2022-01-20 22:19:27+00:00,280.5825,263.5825,273.17,281.08,282.66,285.90250000000003,286.5625,285.70500000000004,287.105,251.8725,287.48,264.84666666666664,302.31333333333333,L9
2022-01-21 22:13:35+00:00,280.836,264.658,271.5075,276.11,282.66,285.784,287.096,285.058,284.46999999999997,248.99200000000002,287.48,264.84666666666664,302.31333333333333,L8
2022-01-28 22:19:19+00:00,281.13166666666666,264.26,272.062,276.11,286.8466666666667,287.2966666666667,288.2616666666667,286.39000000000004,285.93833333333333,248.4316666666667,287.48,264.84666666666664,302.95000000000005,L8
2022-02-13 22:19:16+00:00,281.37,263.8,270.89666666666665,271.628,262.52500000000003,287.0628571428571,288.39428571428573,284.96999999999997,284.3757142857143,244.82142857142858,287.48,264.84666666666664,302.95000000000005,L8
2022-03-09 22:19:13+00:00,282.7185714285714,263.44142857142856,266.2142857142857,271.628,242.594,287.0628571428571,288.39428571428573,284.96999999999997,284.3757142857143,244.82142857142858,287.48,264.84666666666664,302.95000000000005,L9
2022-03-10 22:12:59+00:00,286.01375,265.35625,265.44875,266.80833333333334,232.01666666666668,283.8225,289.13875,284.575,284.3757142857143,244.82142857142858,287.48,264.84666666666664,302.95000000000005,L8
2022-03-26 22:13:11+00:00,286.01375,264.53333333333336,265.44875,266.80833333333334,232.01666666666668,283.8225,289.13875,284.575,284.3757142857143,244.82142857142858,287.48,264.84666666666664,302.95000000000005,L8
2022-04-03 22:12:57+00:00,285.2677777777778,264.177,265.44875,266.80833333333334,222.1614285714286,283.8225,289.13875,284.575,284.3757142857143,244.82142857142858,287.48,264.84666666666664,302.95000000000005,L9
2022-09-09 22:19:47+00:00,283.73,266.3466666666667,,,163.03,306.37,,,,,,,,L8
2023-01-08 22:13:24+00:00,289.47,294.295,278.26,277.57,,300.615,295.08,293.04,295.94,,274.79,296.95,307.92,L8
2023-01-15 22:19:29+00:00,288.2,280.89000000000004,275.19,257.9,175.21,298.41333333333336,293.85,289.52,282.805,225.05,274.79,296.95,307.92,L8
2023-01-16 22:13:46+00:00,288.025,279.6075,277.00333333333333,257.9,175.21,298.7825,296.37,291.49666666666667,287.9666666666667,225.05,274.79,284.1,311.6,L9
2023-02-08 22:19:42+00:00,288.025,279.6075,277.00333333333333,257.9,175.21,294.93199999999996,293.0875,285.8425,283.355,210.16000000000003,274.79,284.1,311.6,L9
2023-02-16 22:19:25+00:00,286.42600000000004,275.22200000000004,268.04,250.65666666666664,175.21,291.8633333333333,291.056,283.51,279.614,204.73666666666668,274.79,284.1,311.6,L8
2023-03-05 22:13:37+00:00,286.9066666666667,275.8866666666667,267.008,254.99749999999997,180.965,291.82428571428574,292.16,283.73,281.19166666666666,204.73666666666668,274.79,284.1,311.6,L9
2023-10-30 22:19:24+00:00,284.8,268.84,256.69,260.63,183.61,285.86,285.21,275.15,276.22,223.64,,,297.28,L8
2023-10-31 22:13:09+00:00,283.71000000000004,269.875,254.87,260.95,182.03500000000003,284.97,286.475,277.715,277.43,235.18,,255.21,296.195,L9
