dates,satname,nzd0222-0000,nzd0222-0001,nzd0222-0002,nzd0222-0003,nzd0222-0004,nzd0222-0005,nzd0222-0006,nzd0222-0007,nzd0222-0008,nzd0222-0009,nzd0222-0010,nzd0222-0011,nzd0222-0012,nzd0222-0013,nzd0222-0014,nzd0222-0015,nzd0222-0016,nzd0222-0017,nzd0222-0018,nzd0222-0019,nzd0222-0020,nzd0222-0021,nzd0222-0025,nzd0222-0026,nzd0222-0027,nzd0222-0028,nzd0222-0029,nzd0222-0030,nzd0222-0031,nzd0222-0032,nzd0222-0033,nzd0222-0041,nzd0222-0042,nzd0222-0022,nzd0222-0023,nzd0222-0024,nzd0222-0034,nzd0222-0035,nzd0222-0036,nzd0222-0037,nzd0222-0040,nzd0222-0038,nzd0222-0039
2015-10-19 21:59:54.006000,L8,327.74,327.40,326.65,326.20,330.03,331.42,329.59,332.54,333.50,329.20,335.70,333.96,334.03,332.47,343.57,330.32,333.20,334.59,331.09,334.82,331.82,330.99,319.65,321.89,324.51,332.44,332.32,324.54,326.28,326.11,325.93,16.40,20.14,320.18,322.36,322.03,332.08,315.62,320.02,320.25,9.90,322.34,320.03
2016-01-23 21:59:56.211000,L8,,,,297.34,290.97,300.95,298.21,302.75,302.25,297.39,298.10,,,202.63,164.29,194.22,196.73,212.54,198.22,229.79,213.67,,,,,,,,,,,,,,,,,,,,,,
2016-02-24 21:59:45.021000,L8,315.13,315.64,315.64,319.80,319.17,325.11,319.04,323.78,322.09,318.65,323.15,331.39,338.84,323.10,221.26,233.82,262.33,267.57,262.24,318.07,317.48,323.14,315.75,315.32,321.59,322.14,323.81,316.94,313.12,320.49,312.98,196.25,203.70,311.52,308.11,308.71,,,,,222.20,,
2016-03-11 21:59:42.538000,L8,303.95,308.06,306.77,310.09,309.03,312.62,317.10,316.97,314.67,313.35,313.91,320.00,322.77,316.80,323.28,320.37,230.50,241.45,238.04,248.89,260.13,249.98,,,312.45,314.96,278.63,306.42,307.14,309.84,303.44,11.06,8.12,,,,,,,,,,
2016-05-14 21:59:24.184000,L8,300.45,308.34,304.38,309.73,305.82,312.94,313.54,312.92,313.34,313.13,313.50,319.28,321.01,240.18,195.96,226.36,227.78,245.73,239.96,243.30,253.96,221.63,,,,,,,,,,,,,,,,,,,,,
2016-06-15 21:59:33.099000,L8,317.88,314.18,312.23,316.25,317.57,319.73,318.99,321.05,318.56,319.93,322.77,325.47,326.71,325.56,326.77,327.66,315.90,314.88,322.12,315.18,270.56,252.78,315.73,315.33,320.32,321.90,282.10,315.48,310.43,317.86,287.90,9.43,2.86,,,310.36,,,,,,,
2016-07-01 21:59:42.515000,L8,328.51,326.31,328.96,329.29,327.68,336.47,332.06,332.16,334.23,331.90,332.08,336.72,338.10,333.20,340.81,336.09,332.75,332.12,329.76,332.44,325.18,326.37,327.10,327.47,326.55,331.79,331.99,328.21,329.13,324.28,326.75,26.74,27.49,319.98,322.89,324.30,322.35,,,,13.05,323.56,325.09
2016-07-17 21:59:49.332000,L8,327.31,327.03,326.27,331.99,330.78,332.29,333.91,332.00,337.70,330.88,332.52,338.00,336.67,338.91,338.49,338.12,329.89,328.97,329.14,330.20,329.35,326.15,325.60,323.33,326.90,232.78,329.66,331.00,326.44,325.94,325.60,323.26,330.37,320.83,321.26,318.08,322.61,325.44,,,326.52,327.56,327.08
2016-08-18 21:59:57.052000,L8,320.59,317.43,318.03,321.10,322.66,325.46,322.82,326.10,324.22,324.16,326.23,334.46,330.12,331.03,250.58,255.84,240.52,250.59,271.19,278.09,274.39,320.18,319.39,317.38,321.63,326.26,325.09,238.55,316.95,321.19,318.85,311.77,322.44,315.21,313.35,314.74,314.45,,,,322.30,323.21,319.15
2016-10-21 22:00:12.043000,L8,320.96,323.40,324.56,324.35,327.47,326.65,328.10,330.22,328.54,327.90,328.95,335.39,333.49,336.61,230.13,255.10,254.07,265.49,257.10,327.47,329.79,321.52,321.32,319.72,322.55,325.39,325.18,328.06,320.57,323.42,324.11,189.39,320.92,312.24,310.64,316.04,320.10,312.12,318.90,319.33,273.82,326.33,319.82
2016-11-22 22:00:11.776000,L8,314.61,316.12,315.71,317.39,316.08,319.64,320.79,323.37,324.65,320.79,322.30,327.54,326.11,323.60,223.42,251.55,262.87,318.71,320.94,318.41,320.00,320.16,318.00,315.38,321.39,217.97,321.50,318.54,313.22,318.64,316.96,306.14,185.09,308.21,311.12,309.35,,,,,261.45,,
2016-12-24 22:00:05.447000,L8,307.90,311.79,310.36,314.01,314.45,318.28,316.73,320.71,319.35,317.29,316.67,324.26,323.47,320.81,232.54,258.50,273.09,266.95,264.21,317.13,313.67,271.82,315.32,256.97,318.45,318.33,313.64,242.47,291.53,310.44,307.67,,,,306.78,305.84,,,,,,,
2017-01-25 21:59:56.835000,L8,315.44,317.81,317.98,319.87,323.22,326.38,326.83,326.14,328.89,322.97,327.55,331.19,330.44,327.37,328.86,330.96,325.04,323.90,322.36,320.05,317.01,320.37,319.02,315.87,318.35,325.10,323.59,316.18,315.99,318.89,317.22,377.10,392.28,316.66,311.47,312.55,,,,,372.79,321.28,317.50
2017-02-10 21:59:48.586000,L8,316.56,318.47,318.27,319.48,321.04,326.85,323.12,325.87,325.12,,,,273.39,381.08,337.05,329.24,269.45,241.37,246.66,198.42,154.75,272.62,313.12,,,,317.47,320.86,311.30,318.53,316.28,292.91,318.72,315.23,309.70,310.74,,,,,,,
2017-03-14 21:59:34.845000,L8,308.39,315.70,311.13,316.49,315.27,321.87,318.01,320.13,320.25,316.84,319.03,323.59,328.44,318.90,324.65,323.93,318.94,319.57,96.99,279.30,312.84,319.22,313.96,310.00,312.77,319.20,283.18,313.23,311.03,315.90,310.18,12.03,9.79,,,301.08,,,,,,,
2017-03-30 21:59:26.304000,L8,,295.54,296.26,305.67,297.34,304.82,305.15,306.98,308.20,302.22,303.15,313.03,315.19,211.88,182.38,221.85,224.58,228.05,211.52,250.42,176.45,245.46,,,,,,,,,,,,,,,,,,,,,
2017-04-15 21:59:18.187000,L8,339.76,343.10,344.13,348.97,383.68,370.16,352.97,348.77,345.39,342.42,344.35,349.65,343.28,344.42,359.11,347.28,342.60,341.70,345.34,344.52,345.99,344.58,250.12,249.96,249.76,226.70,213.67,239.25,231.19,347.09,338.00,16.20,15.19,226.56,275.68,257.32,293.26,328.75,344.91,338.18,331.18,347.75,328.16
2017-05-01 21:59:07.812000,L8,323.34,327.64,330.48,334.17,329.85,336.72,333.33,335.40,335.10,334.58,333.67,336.49,335.80,333.23,336.88,275.10,277.41,274.10,265.50,279.06,328.13,329.30,322.69,322.59,325.36,334.26,331.35,326.74,324.59,324.38,326.87,326.25,208.74,318.24,318.74,318.65,317.81,325.07,320.36,,323.74,326.54,268.33
2017-08-05 21:59:51.079000,L8,327.86,331.33,330.39,339.28,331.17,338.17,337.70,343.30,342.35,334.75,342.16,342.67,337.53,329.89,329.61,332.03,320.30,313.60,237.14,238.86,247.50,231.67,323.42,322.52,324.44,325.49,330.74,228.31,331.60,332.54,322.86,16.56,16.62,,300.51,314.75,,,,,23.32,,
2017-08-21 21:59:55.958000,L8,320.61,320.66,323.07,326.73,325.73,325.39,334.17,344.15,351.28,344.29,331.10,340.13,335.35,348.63,364.00,344.04,364.61,332.37,105.19,140.45,285.12,280.34,261.17,271.41,249.17,225.61,222.68,228.71,237.28,246.65,263.81,321.15,321.85,277.86,286.54,264.47,248.67,321.72,,,323.14,,305.43
2017-09-22 22:00:01.938000,L8,340.95,331.62,334.82,329.97,334.65,335.85,345.58,333.22,335.27,338.23,332.68,337.14,335.90,341.09,342.98,344.09,341.61,334.85,332.86,95.12,137.80,262.03,253.04,257.72,245.63,225.87,223.26,235.86,230.02,239.20,230.75,319.80,317.56,266.42,274.87,253.62,316.71,323.12,320.02,,319.44,317.67,311.55
2017-12-11 22:00:00.576000,L8,302.74,308.93,306.97,309.16,307.43,310.48,314.53,316.59,314.30,311.55,313.03,319.89,214.19,216.53,207.15,227.51,224.16,224.84,221.80,235.97,239.94,223.51,312.19,307.01,311.98,314.53,305.96,308.92,307.93,310.71,309.70,9.43,,,305.86,300.26,,,,,,,
2018-01-28 21:59:46.257000,L8,324.43,324.56,325.92,326.61,326.02,330.25,329.97,332.57,329.90,328.82,327.55,335.51,332.40,331.88,224.90,256.84,253.54,265.13,256.25,328.63,329.49,328.79,325.78,324.33,325.14,330.37,327.96,327.35,325.09,324.48,326.08,320.96,323.63,325.61,324.52,257.04,321.15,309.01,320.99,324.17,202.02,327.02,327.12
2018-03-17 21:59:24.088000,L8,317.49,321.65,321.10,326.71,323.76,329.41,327.55,331.25,328.99,324.87,326.71,332.26,334.52,328.97,334.78,332.26,329.78,328.54,324.29,327.22,323.09,328.01,319.28,320.12,323.97,328.94,327.59,325.43,317.93,248.93,326.87,311.33,201.41,319.83,314.69,315.67,314.03,308.55,289.41,315.18,309.13,321.66,300.67
2018-04-18 21:59:07.664000,L8,297.08,304.46,305.87,307.88,305.25,310.63,313.93,313.67,312.04,312.53,311.15,319.71,213.35,225.69,187.80,216.38,222.79,224.04,229.43,229.92,,,,,,,,302.24,302.89,308.93,307.09,,,,,,,,,,,,
2018-05-20 21:58:47.763000,L8,,306.32,307.03,308.48,309.53,311.65,312.37,312.94,312.35,312.39,312.98,,199.67,207.72,185.09,218.57,222.28,225.05,229.61,170.25,215.29,,,,,,,,,,,,,,,,,,,,,,
2018-06-05 21:58:37.907000,L8,,,,302.78,295.85,302.07,296.63,302.09,,,,,193.18,203.60,184.31,209.55,216.72,215.20,216.80,217.80,,,,,,,,,,,,,,,,,,,,,,,
2018-06-21 21:58:49.257000,L8,,305.91,309.15,310.25,309.59,314.16,312.86,313.12,313.14,314.35,317.96,325.37,215.00,234.49,192.86,222.10,227.58,226.20,234.89,234.43,199.53,,,,308.75,320.98,277.66,292.28,,,,,,,,,,,,,,,
2018-08-24 21:59:21.762000,L8,321.63,321.66,323.22,324.77,328.83,327.54,327.51,329.84,329.80,327.40,327.32,334.32,331.41,331.05,334.15,334.64,277.49,326.83,109.10,324.16,326.87,328.65,322.29,323.38,326.17,332.41,330.73,326.47,320.13,323.11,326.99,21.97,20.37,321.25,319.68,317.18,321.10,321.55,318.03,327.51,18.17,327.84,317.41
2018-09-25 21:59:32.810000,L8,308.65,312.52,310.52,315.66,314.96,318.59,316.10,319.94,316.07,315.19,309.34,319.92,325.04,319.17,321.52,319.22,316.22,313.79,273.47,314.09,308.45,,,,,,,,,,,,,,,,,,,,,,
2018-11-28 21:59:46.576000,L8,307.77,313.00,310.18,314.94,317.88,318.42,317.84,321.62,317.13,315.49,316.33,324.60,324.95,317.07,239.45,323.52,317.05,317.36,265.88,316.64,276.91,317.88,315.06,311.56,317.45,319.26,312.82,314.95,311.09,314.75,316.10,10.94,8.27,,307.63,306.44,,,,,,,
2019-03-04 21:59:30.951000,L8,315.25,324.50,320.62,330.45,327.35,329.54,334.04,331.53,335.40,326.17,333.36,335.90,335.74,332.98,227.45,255.10,272.74,270.16,266.36,330.97,323.92,327.27,320.13,327.78,324.40,335.92,329.02,323.73,322.56,322.10,325.96,11.95,8.02,283.00,282.45,321.83,317.60,316.08,319.17,323.90,322.64,326.10,322.71
2019-03-20 21:59:26.164000,L8,315.77,320.39,319.63,325.05,323.81,330.40,326.83,332.88,326.14,329.09,324.19,331.85,332.62,328.17,327.45,329.86,275.17,272.88,327.61,322.16,320.93,327.98,320.68,318.74,321.77,329.65,325.85,330.92,318.51,322.27,269.98,320.58,320.40,317.04,314.09,316.91,318.68,,,,321.51,318.04,321.97
2019-05-23 21:59:30.770000,L8,310.04,315.62,315.90,317.79,318.27,319.39,320.46,322.17,316.76,320.26,320.97,329.70,218.29,240.45,196.84,225.26,230.11,309.23,320.42,316.90,317.31,323.53,317.74,317.22,321.11,249.72,282.78,321.42,316.01,319.13,324.65,7.14,,,,309.61,,,,,,,
2019-06-08 21:59:38.441000,L8,315.38,321.12,319.56,322.93,329.23,323.81,328.33,327.41,329.39,324.24,328.23,333.83,220.22,243.50,199.92,231.88,233.98,236.29,241.32,243.46,253.91,233.92,321.53,318.64,323.30,328.51,288.56,329.04,318.57,321.78,326.72,22.44,9.48,314.36,301.47,315.09,,,,,,,
2019-06-24 21:59:43.906000,L8,316.88,319.10,318.97,324.32,323.90,323.83,326.82,325.41,325.58,323.94,326.93,332.35,329.71,328.71,260.35,331.87,298.71,319.50,117.37,324.93,323.83,298.92,321.59,319.37,322.95,326.14,321.19,325.97,323.95,323.17,323.71,10.14,11.43,,310.22,315.53,,,,,,,
2019-07-10 21:59:47.381000,L8,330.36,328.36,332.08,337.49,331.50,340.85,336.01,351.43,338.39,334.23,339.49,339.58,338.37,333.39,342.27,337.91,334.36,334.61,244.55,339.38,257.19,329.86,327.47,329.40,328.89,333.38,341.90,224.50,236.97,326.71,330.34,326.11,323.54,324.43,325.88,326.89,333.44,328.81,333.23,326.90,321.61,324.86,324.96
2019-07-26 21:59:52.236000,L8,327.97,331.79,324.38,331.41,331.11,334.37,336.14,336.31,332.99,339.35,331.45,340.25,336.33,339.43,342.56,335.58,333.72,281.35,102.72,330.90,282.77,331.04,328.49,328.23,328.36,338.27,332.77,327.49,330.97,327.51,329.91,324.92,320.17,323.64,326.28,320.82,305.07,330.19,330.49,,209.03,322.16,321.44
2019-08-27 22:00:02.527000,L8,307.07,310.13,306.85,312.88,313.53,314.72,314.00,317.12,312.83,313.76,316.83,322.23,207.34,223.19,196.78,225.83,226.50,224.16,236.19,233.64,233.78,215.68,313.23,309.66,316.12,321.02,280.39,314.17,308.76,314.53,310.39,7.76,7.02,,,305.74,,,,,,,
2020-01-18 22:00:00.864000,L8,,,,,,,,,,,294.40,313.57,315.18,307.17,308.35,309.35,212.06,216.11,111.90,229.69,215.02,202.21,,,305.46,302.62,263.62,298.53,299.41,304.41,296.86,7.59,,,,,,,,,,,
2020-02-19 21:59:52.118000,L8,316.92,321.37,314.24,320.51,321.25,325.56,324.55,324.62,324.25,318.29,323.54,326.66,329.23,323.35,326.75,328.24,273.70,326.64,239.73,320.80,316.79,324.66,318.00,260.03,320.38,326.40,325.53,321.94,316.32,246.22,321.87,322.21,313.81,318.25,312.83,315.41,,,,311.95,265.62,322.62,314.32
2020-05-09 21:59:15.004000,L8,327.49,325.88,323.80,328.68,332.00,335.86,333.57,335.42,332.92,339.38,331.02,338.47,335.26,340.80,338.73,337.12,335.35,332.32,117.25,332.34,280.42,333.84,331.38,270.82,329.95,338.80,333.91,330.05,330.42,326.74,328.16,329.44,323.96,322.47,331.93,326.97,321.46,325.76,,,326.96,327.70,326.76
2020-10-16 22:00:11.491000,L8,317.80,317.91,314.92,320.05,324.18,323.57,322.30,327.22,326.16,324.38,323.30,329.62,327.63,326.43,327.46,331.72,270.37,272.47,323.21,319.53,321.35,325.27,319.77,316.66,252.37,326.25,326.43,323.21,317.16,321.92,324.89,321.58,322.02,315.71,314.24,312.54,,,,,309.87,,305.80
2020-12-03 22:00:12.476000,L8,320.53,318.36,316.25,320.70,324.02,323.23,325.58,326.46,326.28,324.84,328.95,330.92,327.49,327.31,231.52,257.75,272.59,268.61,263.05,322.23,327.22,323.20,318.97,317.25,322.51,322.34,325.21,323.66,316.63,321.06,320.79,322.19,322.25,316.34,312.45,314.47,300.28,308.50,312.82,317.08,325.32,321.56,323.25
2021-01-04 22:00:06.608000,L8,,,,,,,,,,,,,,190.85,175.27,210.11,223.38,225.42,231.89,280.43,303.90,284.64,,,,,,,,,,,,,,,,,,,,,
2021-01-20 21:59:59.829000,L8,,,,,,,,,,,,,,,,,182.71,202.18,201.84,202.53,,,,,,,,,,,,,,,,,,,,,,,
2021-02-05 21:59:58.204000,L8,,,,,,,,,,,,,204.66,203.44,169.18,206.91,217.58,229.76,223.13,236.42,223.01,211.09,,,,,,,,,,,,,,,,,,,,,
2021-02-21 21:59:53.544000,L8,313.84,315.25,314.16,319.03,323.88,322.37,321.54,321.19,323.01,320.50,322.89,330.26,326.57,327.72,231.16,257.37,231.52,270.28,265.68,320.30,324.25,320.25,320.49,319.24,240.67,327.39,326.61,319.68,317.94,246.82,320.47,22.90,22.03,317.01,286.09,314.56,324.05,,,,15.35,,
2021-03-25 21:59:39.300000,L8,315.95,318.55,313.86,320.89,320.69,323.05,321.19,322.33,323.84,319.44,326.41,328.92,329.55,326.58,326.80,328.72,323.14,275.47,240.03,320.23,319.20,323.70,319.02,320.35,323.33,324.73,325.65,319.32,316.98,321.22,322.77,297.07,318.94,315.12,310.46,314.04,,,,,6.84,,
2021-06-29 21:59:44.847000,L8,311.00,313.37,313.09,316.94,320.13,319.73,319.70,318.51,318.00,320.05,322.11,331.61,218.55,240.29,201.34,230.07,230.58,230.41,323.87,316.79,322.30,319.82,318.28,313.31,320.53,324.95,283.08,326.88,313.93,318.80,323.30,8.57,4.47,,,309.27,,,,,,,
2021-07-31 21:59:54.645000,L8,310.49,313.89,315.01,318.31,317.14,318.53,319.85,320.00,317.64,319.47,320.80,328.98,325.43,325.14,327.23,327.18,319.40,314.52,323.41,318.68,291.13,322.29,318.43,316.27,322.98,324.56,287.93,321.71,315.86,319.40,324.45,12.13,2.85,,298.24,310.87,,,,,,,
2021-09-01 22:00:05.226000,L8,316.45,318.06,312.71,322.38,321.08,323.78,324.13,322.00,324.25,319.69,326.77,329.33,328.81,328.53,236.00,267.89,277.91,274.86,267.74,267.40,279.60,324.28,319.65,320.48,324.09,325.69,325.23,322.47,319.98,322.51,319.27,20.95,24.46,315.37,312.60,315.99,321.76,,,,13.03,322.51,316.69
2021-09-17 22:00:08.745000,L8,315.52,316.70,314.69,321.80,320.12,322.48,321.14,321.54,326.38,320.21,321.01,326.10,325.93,325.08,234.25,262.26,275.91,272.75,267.55,319.43,321.84,322.79,318.70,318.25,323.99,222.84,323.04,320.20,317.68,322.29,319.80,316.14,319.24,315.70,312.72,314.30,317.24,,,,309.08,319.39,312.10
2021-10-19 22:00:17.158000,L8,314.82,317.03,314.53,319.19,319.10,321.38,321.23,322.82,320.80,320.78,321.23,329.05,325.35,328.29,327.70,327.89,325.08,321.14,324.17,320.53,319.64,322.37,318.97,315.41,321.72,323.62,324.29,321.69,318.18,245.64,320.91,15.72,17.41,312.29,312.43,312.75,314.27,,,,5.66,318.83,289.07
2021-11-18 21:59:23.089000,L9,307.81,313.87,312.00,316.41,316.46,319.11,316.71,320.23,318.64,318.00,317.95,324.45,323.60,318.96,323.56,267.08,316.96,318.76,110.32,317.90,313.28,318.08,315.83,311.45,319.15,319.18,317.71,315.40,313.29,318.16,317.46,315.75,316.71,,308.32,307.18,,,,,270.77,,
2021-12-22 22:00:09.882000,L8,296.19,305.81,303.85,310.25,306.87,310.08,312.40,315.24,313.34,310.32,311.45,316.37,216.16,220.84,206.56,231.52,226.37,224.02,225.41,236.01,231.34,225.49,,,310.92,310.62,276.79,303.83,305.19,308.47,306.88,7.97,5.88,,,,,,,,,,
2021-12-30 22:00:08.484000,L9,311.62,314.38,315.35,323.52,321.81,321.98,322.30,321.19,323.33,320.19,322.05,324.79,326.17,323.82,325.11,324.31,321.03,321.65,319.42,319.88,317.51,269.70,318.27,313.57,321.55,322.95,322.58,316.71,315.00,243.63,318.07,16.99,20.55,315.80,312.42,314.13,,,,,12.91,,306.46
2022-01-07 22:00:05.789000,L8,303.65,307.91,308.33,313.41,317.41,315.75,314.50,317.93,314.47,312.31,312.62,317.31,318.53,315.14,319.24,318.29,309.12,309.48,107.94,274.75,310.63,279.72,313.55,306.90,313.81,316.24,280.63,308.67,305.89,314.69,308.81,8.60,6.53,,,302.61,,,,,,,
2022-01-31 22:00:07.787000,L9,,,,,,,,,,,,,,,,182.64,195.04,215.19,222.76,226.67,,,,,,,,,,,,,,,,,,,,,,,
2022-02-16 22:00:02.239000,L9,298.90,307.28,304.22,311.23,306.12,311.24,314.34,313.18,313.95,310.23,312.43,320.31,214.24,222.35,205.86,231.56,226.38,228.48,234.99,235.24,253.73,222.44,313.33,273.50,314.99,312.46,277.23,304.61,303.46,312.96,306.88,9.66,3.98,,,300.77,,,,,,,
2022-02-24 21:59:52.897000,L8,310.85,316.16,313.77,320.53,319.97,324.26,320.46,323.64,326.13,320.77,326.57,326.22,328.99,322.12,325.98,327.16,324.94,327.12,321.01,322.91,319.51,271.17,318.30,313.84,320.07,323.18,322.92,318.88,316.50,320.03,318.53,18.41,18.47,262.88,279.89,310.15,,,,,16.97,,268.04
2022-03-28 21:59:36.245000,L8,324.88,329.36,328.86,328.67,334.05,331.84,331.97,332.36,335.25,332.47,329.39,335.37,331.74,334.59,231.68,254.64,272.12,270.37,263.40,264.16,268.68,326.70,326.12,323.63,327.63,329.77,330.42,326.74,327.55,326.03,328.31,328.75,328.05,321.57,316.70,321.22,324.07,322.62,321.70,316.88,326.27,327.22,325.83
2022-04-13 21:59:41.496000,L8,,295.75,296.58,304.52,297.69,305.29,304.02,307.85,304.64,305.33,304.18,312.70,214.80,211.98,183.78,216.76,222.96,218.06,215.74,229.85,,,,,,,,,,,,,,,,,,,,,,,
2022-04-29 21:59:37.379000,L8,318.94,321.90,322.82,327.30,324.99,328.36,327.85,327.34,328.07,326.34,331.52,330.03,332.21,329.67,333.68,331.54,328.52,328.28,107.64,324.52,282.72,324.53,320.89,323.18,262.35,329.48,327.60,322.80,327.25,324.32,326.27,17.52,12.07,290.81,289.70,319.55,324.00,,,,5.38,,
2022-05-07 21:59:32.291000,L9,322.01,322.72,323.78,328.82,329.50,326.43,341.42,330.45,332.40,331.81,331.03,335.86,330.60,334.09,333.32,250.34,279.50,273.84,265.89,279.28,276.12,325.71,325.17,322.69,327.56,329.63,328.75,328.35,324.37,324.34,326.47,15.69,11.89,321.02,318.10,317.63,323.22,,,,6.11,,
2022-05-23 21:59:21.876000,L9,326.91,328.39,329.19,335.16,335.87,329.15,333.39,332.24,338.77,334.52,333.80,339.39,334.91,335.35,336.24,338.33,335.00,329.70,333.74,327.63,176.22,281.72,324.61,323.38,328.41,331.06,220.49,222.70,330.17,326.88,330.86,327.84,327.84,322.11,322.96,319.91,327.72,323.08,,,326.26,329.05,298.73
2022-07-02 22:00:06.048000,L8,,304.49,307.92,310.77,306.85,314.18,310.85,315.73,311.65,312.79,313.38,320.69,324.71,206.49,189.69,220.55,226.03,221.43,221.33,235.05,218.99,,,,,,,314.53,300.94,278.35,,,,,,,,,,,,,
2022-08-03 22:00:18.311000,L8,342.39,335.68,334.20,343.41,343.70,359.52,352.33,347.73,348.42,337.39,340.65,348.11,348.32,350.14,349.74,348.11,350.70,355.61,348.79,345.10,353.06,354.27,330.53,339.23,338.55,340.57,385.75,338.93,347.83,341.88,342.11,352.46,338.74,345.59,284.86,329.93,337.43,297.97,339.51,349.14,333.79,358.24,357.86
2022-08-11 22:00:01.791000,L9,,301.15,299.60,309.05,297.51,311.54,308.31,309.59,309.17,306.03,307.62,314.82,205.97,207.68,183.92,221.81,221.92,220.91,218.40,229.90,216.35,,,,,290.05,273.97,303.54,300.49,304.96,,,,,,,,,,,,,
2022-08-27 22:00:05.491000,L9,321.97,321.59,320.25,333.30,327.29,332.53,330.77,333.09,335.85,332.20,338.03,334.30,334.07,335.27,222.66,262.51,277.21,273.16,266.30,331.86,333.19,329.58,322.05,328.82,328.03,338.65,335.48,332.74,367.16,246.88,326.56,189.00,329.74,324.19,325.20,326.84,324.97,,,327.72,324.59,325.30,323.48
2022-09-12 22:00:07.391000,L9,,299.01,298.88,308.00,302.09,308.05,307.30,308.48,307.63,307.56,308.14,,,,,,,,,,,,,,303.88,297.84,275.91,258.28,300.39,306.77,292.22,,,,,,,,,,,,
2022-10-06 22:00:26.730000,L8,316.96,320.12,319.69,326.41,322.97,326.29,324.52,328.25,330.97,326.54,329.93,330.45,331.36,329.28,331.97,338.99,328.41,329.92,326.98,321.98,324.74,325.41,322.70,323.51,327.84,329.49,332.97,326.29,325.46,323.56,267.36,22.94,26.67,320.90,319.87,261.42,322.16,,,,13.77,311.38,313.94
2022-10-22 22:00:27.201000,L8,325.53,323.43,325.43,325.42,328.45,327.79,327.24,331.93,331.96,333.85,329.24,330.26,329.99,331.10,220.94,257.25,249.31,268.16,260.58,324.90,326.30,328.18,322.35,322.85,326.22,334.17,330.62,327.33,324.54,324.23,326.91,326.17,334.78,320.73,325.77,320.02,313.96,,,316.81,321.47,322.02,321.50
2022-12-01 22:00:15.540000,L9,318.30,319.72,320.83,325.88,325.16,328.74,324.87,329.40,327.35,330.03,330.90,332.29,330.92,328.21,328.65,332.41,329.56,330.51,326.33,125.50,325.10,326.98,321.86,322.00,325.63,331.30,329.32,325.62,322.06,323.87,263.56,326.05,327.02,319.78,321.33,317.71,319.17,,,,321.45,319.45,320.91
2022-12-25 22:00:15.054000,L8,,303.61,302.03,309.24,307.60,310.27,310.03,312.79,313.11,309.76,311.01,315.47,317.07,309.79,313.44,313.44,225.70,224.13,226.28,234.74,240.12,223.08,307.27,301.20,309.10,309.14,273.16,303.22,301.83,307.63,300.63,4.82,,,,293.30,,,,,,,
2023-02-19 22:00:13.172000,L9,315.29,317.65,324.26,327.52,333.62,333.13,331.46,331.75,335.03,330.51,332.63,334.05,341.25,333.37,230.10,255.70,262.11,266.90,259.37,330.93,350.86,340.60,337.20,343.01,330.45,340.10,343.41,333.49,328.97,326.65,327.80,323.19,320.85,321.33,335.39,318.82,314.53,314.80,315.90,,314.09,314.38,319.38
2023-03-07 22:00:01.421000,L9,315.63,313.82,320.17,329.07,338.79,342.90,326.13,329.03,328.32,326.74,327.76,330.59,331.16,326.80,217.82,258.97,264.29,268.80,329.10,332.19,325.56,270.16,322.40,325.91,330.87,331.10,328.87,326.38,324.00,324.50,323.56,315.56,312.08,324.29,319.23,316.17,311.60,309.52,316.95,,310.94,306.31,310.97
2023-03-15 21:59:48.555000,L8,310.78,314.34,316.52,323.22,323.97,322.96,322.42,322.80,322.63,318.98,324.08,326.83,326.55,325.30,217.24,267.72,270.30,249.06,243.58,328.20,322.50,276.38,318.45,319.50,324.55,326.78,325.29,319.93,318.70,322.29,318.01,29.13,29.07,316.95,313.95,313.47,,,,,21.46,,
2023-03-23 21:59:55.834000,L9,312.66,314.96,318.48,327.46,328.09,334.55,330.89,329.16,328.15,324.14,330.57,330.12,332.95,329.07,226.38,257.76,270.90,268.39,262.00,151.86,332.98,269.54,321.52,325.82,327.26,330.05,329.61,323.54,327.57,325.89,321.00,322.45,317.85,320.62,317.39,257.76,309.97,,,,316.00,317.77,313.42
2023-04-08 21:59:46.634000,L9,,300.10,296.99,307.08,300.53,306.71,308.37,308.08,308.83,306.19,307.35,314.96,255.30,229.80,197.85,225.58,225.30,230.12,223.65,232.34,239.31,,,,,301.12,268.41,302.68,300.92,310.81,292.93,,,,,,,,,,,,
2023-04-24 21:59:40.381000,L9,315.92,318.98,322.93,334.52,334.05,330.78,331.38,329.71,329.41,325.93,332.44,333.48,331.37,331.03,329.53,337.57,328.68,330.30,332.39,329.92,334.03,331.88,326.25,326.86,328.68,331.39,329.71,330.56,329.02,325.42,324.76,14.99,8.95,281.75,319.25,321.38,316.50,,,,315.99,317.64,321.02
2023-06-11 21:59:13.590000,L9,312.28,310.62,316.29,321.01,322.94,321.01,321.69,322.41,322.95,323.50,327.11,330.68,326.90,327.80,326.75,326.11,322.87,323.29,241.10,323.24,325.42,320.09,322.22,317.65,323.09,326.58,324.66,324.14,323.30,322.72,320.13,11.80,6.47,300.78,310.07,313.60,314.19,,,,,,
2023-06-27 21:59:14.407000,L9,,301.53,306.56,310.86,310.21,312.70,311.27,314.70,310.33,312.19,310.26,317.50,216.03,206.39,196.47,223.35,226.53,223.37,227.86,232.68,226.76,,,,293.50,319.56,278.29,313.24,307.72,310.92,,,,,,,,,,,,,
