dates,nzd0222-0000,nzd0222-0001,nzd0222-0002,nzd0222-0003,nzd0222-0004,nzd0222-0005,nzd0222-0006,nzd0222-0007,nzd0222-0008,nzd0222-0009,nzd0222-0010,nzd0222-0011,nzd0222-0012,nzd0222-0013,nzd0222-0014,nzd0222-0015,nzd0222-0016,nzd0222-0017,nzd0222-0018,nzd0222-0019,nzd0222-0020,nzd0222-0021,nzd0222-0022,nzd0222-0023,nzd0222-0024,nzd0222-0025,nzd0222-0026,nzd0222-0027,nzd0222-0028,nzd0222-0029,nzd0222-0030,nzd0222-0031,nzd0222-0032,nzd0222-0033,nzd0222-0034,nzd0222-0035,nzd0222-0036,nzd0222-0037,nzd0222-0038,nzd0222-0039,nzd0222-0040,nzd0222-0041,nzd0222-0042,satname
2001-06-30 21:49:12+00:00,304.38,306.4675,307.115,311.695,314.025,314.01,182.97,221.485,245.905,247.195,252.235,299.68,318.5733333333333,311.275,319.82666666666665,319.1466666666667,317.96666666666664,316.37,301.17333333333335,303.34,311.585,305.39500000000004,302.99,302.70500000000004,307.3325,312.895,314.7625,320.995,324.5825,314.0675,323.3533333333333,317.65999999999997,318.5825,319.29749999999996,316.07,325.65,322.62,,,,,,,L7
2001-09-18 21:48:17+00:00,305.59666666666664,307.25333333333333,308.24333333333334,307.39,306.93,311.475,175.97,223.95,246.60500000000002,248.70499999999998,251.97,278.49333333333334,291.30333333333334,314.0566666666667,318.15333333333336,318.24,317.1166666666666,313.65000000000003,292.81000000000006,301.4633333333333,307.31666666666666,304.2366666666667,304.065,299.62,307.90666666666664,314.76,314.78,322.50333333333333,324.98333333333335,321.1766666666667,318.47333333333336,318.2833333333333,318.8333333333333,316.24666666666667,312.45,,,,,,,,,L7
2001-10-20 21:48:09+00:00,302.0466666666667,309.105,311.06000000000006,307.78,306.23,311.31,175.87333333333333,225.81000000000003,246.23666666666668,250.45333333333335,252.78666666666666,258.63,269.0133333333333,314.54333333333335,319.0733333333333,308.4633333333333,320.81999999999994,316.135,293.75,301.79333333333335,307.0,303.865,315.56,299.62,307.27000000000004,314.93,316.0566666666666,324.57,328.74333333333334,321.8233333333333,318.67333333333335,319.15333333333336,318.0833333333333,316.9433333333333,312.45,,,,,,,,,L7
2001-11-05 21:48:14+00:00,301.09749999999997,305.78000000000003,307.75333333333333,307.145,305.79,310.105,174.905,224.525,243.4375,249.51,251.16,255.8275,261.5775,314.1475,318.34000000000003,311.4225,308.28999999999996,313.95666666666665,300.1933333333333,298.455,313.1566666666667,303.865,315.56,299.62,307.27000000000004,314.93,316.0566666666666,321.6375,327.665,322.4325,319.81,317.71750000000003,316.6825,316.9433333333333,312.45,,,,,,,,,L7
2002-01-24 21:48:42+00:00,299.135,301.81666666666666,303.49666666666667,307.6566666666667,306.62,309.77666666666664,171.76,218.185,237.315,247.5275,247.18499999999997,249.87,238.6375,312.1225,315.9966666666667,307.2366666666667,289.49,308.975,308.80999999999995,304.1575,297.5866666666667,293.53499999999997,266.25,277.55,303.58500000000004,311.57500000000005,312.16999999999996,318.33,325.98,322.33666666666664,317.0,316.035,315.28499999999997,313.65,,362.92,360.64,,,,,,,L7
2002-02-25 21:48:47+00:00,299.45799999999997,302.06,302.60749999999996,308.23,306.8375,309.89,169.1975,215.16199999999998,236.59,247.71599999999998,246.606,248.52399999999997,238.37600000000003,311.88,315.45,309.1575,295.4425,308.6933333333333,309.19,305.11,301.07000000000005,298.92,283.44,280.26,303.58500000000004,311.57500000000005,312.16999999999996,318.33,325.16,321.745,317.0,316.035,315.28499999999997,313.65,,362.92,360.64,,,,,,,L7
2002-04-14 21:48:38+00:00,299.512,301.33000000000004,301.895,308.1775,307.2325,309.7975,169.73,211.9475,234.7525,247.30249999999998,246.04000000000002,246.22749999999996,238.34750000000003,311.94,315.125,308.5675,295.5225,308.74666666666667,310.09499999999997,304.294,305.09749999999997,297.59,283.44,286.9866666666667,301.33500000000004,308.86,312.87,316.5466666666667,325.7025,320.4525,316.84000000000003,316.33500000000004,314.0425,312.245,,362.92,360.64,,,,,,,L7
2002-06-01 21:48:28+00:00,306.96000000000004,307.0075,306.3575,312.735,312.1675,313.58,161.51,207.52999999999997,234.65666666666667,245.26,244.20333333333335,241.6833333333333,235.18000000000006,315.76750000000004,320.06,321.2966666666667,299.61999999999995,308.32,311.38,308.5,298.3066666666666,293.75,281.94,286.8075,288.395,280.98,312.41,315.73,323.63,318.95,314.31500000000005,329.96666666666664,319.51,305.56,,362.92,360.64,,284.75,,,292.59,,L7
2002-08-20 21:47:58+00:00,308.235,309.34,307.5475,312.6275,311.77750000000003,314.28000000000003,168.39499999999998,218.33666666666667,247.1966666666667,251.64000000000001,252.77,248.96666666666667,249.82000000000002,317.37000000000006,318.355,320.97249999999997,306.81666666666666,308.2633333333333,311.0933333333333,307.6133333333333,305.74666666666667,300.6366666666667,289.78499999999997,289.8933333333334,294.6933333333333,279.1433333333334,311.905,315.96500000000003,322.8333333333333,318.5366666666667,313.37,329.34999999999997,316.84999999999997,305.75,,,,,284.75,,,292.59,,L7
2002-10-23 21:47:39+00:00,311.02,311.95,308.55333333333334,313.9733333333333,312.61666666666673,314.09,175.28,225.97,253.95,253.22500000000002,257.01,251.88,262.31,315.65,318.82,321.12333333333333,303.1,307.895,311.66499999999996,306.82,302.105,294.64,290.895,293.02,294.67333333333335,279.06,311.16999999999996,317.21000000000004,322.08500000000004,318.28499999999997,312.58,330.3433333333333,319.0566666666667,307.66499999999996,,,,,284.75,,,292.59,,L7
2002-11-08 21:47:44+00:00,316.7175,311.95,316.185,319.875,319.7325,321.0175,171.07999999999998,220.60666666666665,248.23,248.9433333333333,252.94666666666663,248.21666666666667,250.39500000000004,315.75666666666666,318.82,321.12333333333333,293.79,295.59666666666664,311.66499999999996,295.71,293.3666666666666,294.64,285.7633333333333,287.96666666666664,288.4975,279.06,311.16999999999996,317.21000000000004,335.6766666666667,318.28499999999997,312.58,330.3433333333333,319.0566666666667,293.2033333333333,290.15,294.91,288.45,275.47,300.96500000000003,,,276.03,,L7
2002-11-24 21:48:02+00:00,313.46799999999996,311.95,313.37399999999997,321.704,317.15600000000006,318.598,171.07999999999998,220.60666666666665,248.23,248.9433333333333,252.94666666666663,248.21666666666667,236.44333333333336,315.75666666666666,318.82,321.12333333333333,293.79,295.59666666666664,311.66499999999996,295.71,293.3666666666666,294.64,287.255,290.6125,291.12399999999997,286.3325,310.99333333333334,316.51,335.6766666666667,318.0733333333333,312.025,325.735,317.19,295.755,290.15,294.91,288.45,275.47,300.96500000000003,,,276.03,,L7
2002-12-26 21:48:11+00:00,311.768,307.99,312.24,319.866,315.68999999999994,322.006,171.07999999999998,218.40999999999997,249.59499999999997,249.81499999999997,254.84499999999997,250.275,236.44333333333336,312.75,315.43,319.45666666666665,293.79,295.59666666666664,313.19,295.71,293.3666666666666,307.05,290.02666666666664,292.06,295.09499999999997,297.7,310.99333333333334,316.51,347.0375,318.0733333333333,312.025,316.74,314.1166666666666,295.755,303.67999999999995,290.47,299.225,275.47,317.18,,357.47,274.545,266.53,L7
2003-01-11 21:48:14+00:00,308.2333333333333,304.77750000000003,309.66833333333335,319.866,315.68999999999994,322.006,172.13333333333333,215.39,244.60999999999999,246.16666666666666,250.60333333333332,247.4766666666667,236.7975,310.36,312.245,316.795,295.395,295.75,310.185,296.6425,287.03999999999996,304.32,287.805,290.17,295.09499999999997,299.32,308.88,314.7225,340.512,309.6725,309.6166666666667,313.9225,312.48499999999996,296.04,300.74333333333334,290.47,299.225,275.47,317.18,,357.47,274.545,266.53,L7
2003-03-16 21:48:34+00:00,300.9266666666667,300.55999999999995,307.18666666666667,318.13800000000003,312.50800000000004,321.306,190.84333333333333,209.61499999999998,235.71499999999997,239.625,262.33,264.5333333333333,248.135,308.398,310.3325,314.02250000000004,296.56666666666666,291.6166666666667,310.0733333333333,293.11999999999995,284.21666666666664,304.32,287.805,290.17,291.03,307.27,308.04,314.23,345.33,306.99333333333334,306.975,308.46500000000003,309.37,293.565,300.74333333333334,290.47,299.225,275.47,317.18,,357.47,274.545,266.53,L7
2003-05-03 21:48:37+00:00,293.0183333333333,297.555,306.13,316.87,310.73400000000004,320.798,218.9575,242.50666666666666,258.93333333333334,261.71666666666664,262.33,264.5333333333333,248.135,309.27250000000004,309.91333333333336,314.8233333333334,287.68999999999994,283.605,308.70500000000004,286.465,271.9749999999999,301.59,282.79,286.97,285.79999999999995,306.16499999999996,306.59000000000003,312.235,352.7966666666666,301.06000000000006,305.10666666666674,304.5166666666667,306.35999999999996,288.29,300.74333333333334,290.47,299.225,275.47,317.18,,357.47,274.545,266.53,L7
2003-08-15 21:36:48+00:00,276.41333333333336,299.81666666666666,299.64000000000004,305.26666666666665,301.61333333333334,309.27333333333337,283.4866666666667,314.845,312.365,312.61,310.385,318.08,316.70500000000004,310.605,315.945,308.91,271.12,262.82,,315.11,318.87,320.38,276.59,297.47,306.36,309.21,313.08,316.4,316.47,317.72,306.33500000000004,302.26,299.9,,298.74,,,,,,,,,L5
2003-10-18 21:37:48+00:00,282.53,302.48,303.82500000000005,308.09499999999997,307.015,309.7,309.525,314.845,312.365,315.3433333333333,324.63,328.21,328.02,321.82000000000005,326.05,327.27,271.12,262.82,321.48,317.925,317.745,319.47,295.82,304.21500000000003,309.635,311.745,314.26,318.2,319.66,319.33000000000004,314.24,309.67,315.52,,302.96000000000004,316.53,307.83,,,,,,,L5
2003-11-19 21:38:14+00:00,307.165,313.55499999999995,314.65999999999997,315.58500000000004,315.65,317.34000000000003,318.555,322.82000000000005,320.365,320.79333333333335,322.88000000000005,327.46,327.9166666666667,321.30333333333334,324.46333333333337,327.565,271.12,262.82,318.97,316.50666666666666,315.8066666666667,318.40333333333336,300.21,305.56333333333333,309.67,312.66333333333336,314.75,319.1566666666667,319.8733333333334,318.23,313.81,309.62333333333333,315.52,305.49,291.37333333333333,314.255,306.85,,,,,,,L5
2004-01-22 21:38:40+00:00,307.34666666666664,314.24333333333334,315.47333333333336,316.29,316.28333333333336,318.38,318.74666666666667,323.16333333333336,320.47,320.79333333333335,322.88000000000005,327.46,328.3875,322.1075,324.46333333333337,327.565,261.625,258.845,318.97,316.50666666666666,316.625,318.655,300.21,305.56333333333333,309.67,312.66333333333336,314.75,319.1566666666667,319.8733333333334,318.23,313.81,309.62333333333333,315.52,305.49,291.37333333333333,314.255,306.85,,,,,,,L5
2004-06-30 21:41:46+00:00,309.335,314.27,313.115,316.53499999999997,314.875,318.395,317.975,323.85,319.08000000000004,317.4,313.25,320.54,326.61,323.23,324.02,,266.01,263.065,,314.56,318.05499999999995,316.57000000000005,286.22,,,310.04,313.37,315.16,315.67,313.29,304.57,308.97,308.62,307.3,295.2,,,,,,,,,L5
2004-09-02 21:43:21+00:00,304.16999999999996,305.59000000000003,303.59000000000003,306.69,306.645,308.695,310.63,315.77500000000003,311.1,311.215,309.855,316.345,315.05,314.28,316.97,312.86,289.33,285.79999999999995,304.21,307.675,310.405,306.43,286.22,,,304.87,306.58000000000004,310.16,311.89,306.04,301.95,300.71500000000003,302.905,298.97,295.2,,,,,,,,,L5
2004-10-20 21:44:28+00:00,306.3966666666667,309.24333333333334,306.71,309.1933333333333,309.05333333333334,310.4266666666667,311.83666666666664,316.58666666666664,313.8433333333333,312.49666666666667,312.53666666666663,317.32666666666665,317.65000000000003,314.0933333333333,317.40000000000003,316.82500000000005,297.12666666666667,293.75,308.495,308.28000000000003,309.61999999999995,308.27,297.06500000000005,304.97,301.57,306.26666666666665,307.95666666666665,310.16,313.09,308.67,303.5933333333333,302.0366666666667,305.02,298.97,296.45,304.95,289.06,,,,,,,L5
2005-02-09 21:46:19+00:00,293.21999999999997,302.99666666666667,303.17,304.41333333333336,304.58,306.3433333333333,307.3233333333333,310.68666666666667,311.34999999999997,308.66333333333336,310.34999999999997,312.76,313.1766666666667,307.28666666666663,312.45666666666665,316.82500000000005,303.72333333333336,304.995,303.8333333333333,302.93333333333334,302.6433333333334,305.53999999999996,307.91,304.97,301.57,299.64000000000004,303.71,302.275,308.17,296.22,299.3866666666667,295.2966666666667,298.3066666666667,290.855,297.7,304.95,289.06,,,,,,,L5
2005-02-25 21:46:35+00:00,293.21999999999997,307.3025,305.935,308.395,309.12,310.41,310.7475,314.275,314.4975,312.38,314.485,316.4875,316.7425,311.49,315.3375,319.21333333333337,307.505,309.38666666666666,308.03499999999997,306.275,305.6775,309.50333333333333,309.635,303.505,301.57,302.96250000000003,306.3325,308.0566666666667,308.17,301.845,303.28,299.0525,301.865,298.06,301.025,305.41999999999996,276.825,279.1,,,,,,L5
2005-03-13 21:46:47+00:00,291.14,312.595,310.8675,314.9425,315.1575,316.4075,315.72749999999996,318.64,319.8125,317.635,319.3075,320.5125,322.685,315.75750000000005,319.9525,323.83,313.37,316.3566666666666,312.67499999999995,311.175,310.1725,317.73,311.8833333333334,306.7166666666667,306.82,307.5675,311.615,314.7133333333333,313.41,308.33500000000004,308.3275,304.4425,303.42333333333335,307.18333333333334,304.52666666666664,307.58666666666664,287.99,282.3,,,,,,L5
2005-03-29 21:46:54+00:00,279.0933333333333,307.27200000000005,305.558,310.416,310.196,312.548,311.494,313.946,315.52799999999996,313.092,319.3075,320.5125,322.685,315.75750000000005,319.9525,323.83,313.37,316.3566666666666,312.67499999999995,311.175,310.1725,317.73,311.8833333333334,306.7166666666667,306.82,307.5675,311.615,314.7133333333333,313.41,308.33500000000004,308.3275,304.4425,303.42333333333335,307.18333333333334,304.52666666666664,307.58666666666664,287.99,282.3,,,,,,L5
2005-04-30 21:47:03+00:00,278.7266666666667,307.624,306.27799999999996,311.864,312.16600000000005,314.12199999999996,313.78000000000003,315.9,317.41400000000004,315.566,321.4375,323.46500000000003,324.055,317.39750000000004,320.51666666666665,325.35,313.58666666666664,319.71000000000004,312.63999999999993,311.7366666666667,311.605,318.84,313.36999999999995,307.59000000000003,305.24,308.625,311.2525,315.81,314.6966666666667,309.3025,308.81,304.975,306.02666666666664,309.28499999999997,307.93999999999994,308.905,287.45500000000004,282.3,,,,,,L5
2005-06-01 21:47:18+00:00,286.25,309.2766666666667,308.35999999999996,314.075,314.53833333333336,315.88166666666666,315.88666666666666,317.5183333333334,319.61833333333334,317.27500000000003,322.73,325.102,324.62199999999996,319.058,322.43,324.78000000000003,315.3175,320.5,314.98499999999996,312.6175,314.088,319.04999999999995,313.975,307.18,306.3433333333333,310.178,312.364,316.57399999999996,314.6966666666667,310.038,309.0225,305.602,309.5525,310.62,303.72999999999996,308.905,287.45500000000004,282.3,,,,,,L5
2005-07-19 21:47:39+00:00,290.77000000000004,309.9571428571429,309.1771428571428,314.075,314.53833333333336,315.88166666666666,315.88666666666666,317.5183333333334,319.61833333333334,317.27500000000003,322.935,325.27,324.46999999999997,318.78000000000003,322.812,323.7475,309.18,308.045,315.33,312.13,314.38166666666666,316.57,312.37600000000003,307.18,302.04,310.58666666666664,312.05,316.3016666666667,313.82750000000004,309.59666666666664,308.23400000000004,305.90500000000003,309.01599999999996,310.62,303.36749999999995,308.905,287.45500000000004,282.3,,,,,,L5
2005-11-08 21:48:04+00:00,302.9666666666667,315.7900000000001,316.4249999999999,325.13,326.4,324.68,314.985,316.94000000000005,320.54499999999996,316.72,320.18,322.2033333333333,321.4866666666666,315.91,321.3,318.23333333333335,303.00666666666666,296.96,314.09,306.46,312.99,306.78,304.80333333333334,306.36,294.83,308.37333333333333,308.87333333333333,312.9433333333333,308.04,305.81333333333333,304.09999999999997,302.97,307.07,305.79999999999995,298.79499999999996,,,,,,,,,L5
2005-11-24 21:48:28+00:00,305.445,317.49666666666667,317.47999999999996,322.1,323.475,322.77,317.96333333333337,320.11333333333334,323.0,319.73333333333335,322.385,324.0475,323.49,318.27,322.9375,320.995,309.4525,303.7125,316.59000000000003,309.74249999999995,314.7175,310.46,304.80333333333334,306.36,283.5575,308.37333333333333,308.87333333333333,312.9433333333333,308.04,305.81333333333333,304.09999999999997,304.805,308.505,308.46666666666664,302.3433333333333,311.95,305.33,300.85,,,,,,L5
2006-01-27 21:49:58+00:00,305.92333333333335,319.20000000000005,319.445,320.6,322.225,321.545,317.57,321.17,321.8833333333334,320.6066666666667,321.3433333333333,323.07,324.9266666666667,319.2866666666667,322.2633333333333,324.24666666666667,319.43333333333334,315.08,318.75666666666666,311.46666666666664,313.24666666666667,307.755,304.42499999999995,312.54,268.275,305.85,310.855,314.63,316.425,307.83500000000004,307.08000000000004,305.6933333333333,308.15333333333336,308.33,311.685,312.86,308.255,293.4,,,,,,L5
2006-02-28 21:50:40+00:00,305.605,318.61,318.52,319.54,321.23333333333335,321.4666666666667,318.7675,322.16499999999996,322.9275,321.4875,322.9275,324.4,325.795,320.005,322.90250000000003,325.1325,319.985,315.90250000000003,319.1775,312.51,314.6025,311.65333333333336,307.2033333333333,309.6,268.275,308.8,312.4633333333333,317.09666666666664,317.90333333333336,310.69,308.62,306.57500000000005,309.25,308.33,309.2,311.10999999999996,308.1933333333333,293.4,,,,,,L5
2006-07-06 21:52:45+00:00,309.1550000000001,317.46000000000004,317.985,307.2233333333333,321.57500000000005,308.32,309.21666666666664,326.9649999999999,326.675,312.46666666666664,327.015,329.5849999999999,329.91,325.015,326.18500000000006,330.41999999999996,323.63500000000005,320.76000000000005,324.54,318.255,319.70500000000004,319.45,314.48499999999996,309.6,,315.15000000000003,319.03,323.515,324.425,317.5,314.15,311.30500000000006,314.99,315.55,309.08000000000004,310.68999999999994,309.625,285.95,,,,,,L5
2006-08-23 21:53:23+00:00,310.08,319.37,316.63,305.44,320.49,306.8966666666667,306.85666666666674,326.20000000000005,331.425,304.47999999999996,328.895,331.45,326.255,322.865,326.875,327.79,321.64,318.37,320.44,316.235,320.065,322.41999999999996,313.805,308.025,,314.7,317.995,321.80999999999995,323.805,320.32,311.7,311.77,314.435,313.76,310.17,307.79,309.11,,,,,,,L5
2006-10-10 21:53:56+00:00,315.51,300.245,297.445,293.9166666666667,301.73,295.78333333333336,295.23333333333335,308.43000000000006,315.055,286.28499999999997,330.11,311.825,307.615,323.57,328.93,,,,,316.83,321.46,325.39,314.85,309.39,,,320.31,321.59,326.75,324.24,,314.32,316.33,313.76,316.11,307.97,310.15,,,,,,,L5
2006-12-13 21:54:55+00:00,311.23,302.96,302.07666666666665,298.44,305.63000000000005,300.745,301.2375,312.19,316.6666666666667,296.58666666666664,324.515,314.1166666666666,310.04,321.81,325.37,315.77,313.96,315.81,316.88,315.04499999999996,321.46,325.39,288.53,309.39,223.79,315.01,317.57,319.955,321.115,322.755,311.91,317.505,318.79999999999995,288.61,315.79,309.44500000000005,310.15,,,,,,,L5
2007-01-30 21:54:48+00:00,308.9866666666667,304.055,303.8075,306.075,307.1175,309.02,309.9525,313.485,317.21500000000003,307.08666666666664,321.1666666666667,315.64,312.745,332.1466666666667,325.37,315.77,313.96,333.485,336.125,315.04499999999996,325.30499999999995,325.39,276.13666666666666,290.265,239.82999999999998,315.01,317.57,319.955,321.115,317.18333333333334,309.05,311.67,315.4433333333333,292.98,310.4566666666667,309.44500000000005,310.15,,,,,,,L5
2007-02-15 21:54:49+00:00,305.27,303.236,304.284,306.588,307.20799999999997,309.498,309.83000000000004,313.634,316.71,308.20000000000005,318.70000000000005,315.77799999999996,313.33000000000004,327.6975,325.37,315.77,313.96,333.485,336.125,312.6466666666667,318.46666666666664,316.81,278.7475,293.0233333333333,258.0566666666667,309.14,313.59999999999997,316.09,316.7266666666667,310.08500000000004,306.49666666666667,311.67,312.465,294.4925,310.4566666666667,309.44500000000005,310.15,,,,,,,L5
2011-01-25 21:49:47+00:00,,,,,,,,,,,,,,,,,,379.45,,,,,,,350.13,351.75,,,370.16,360.72,352.49,,,,,,,248.78,,,356.74,,344.47,L5
2011-10-24 21:47:48+00:00,,316.7,314.78,316.54,317.88,317.27,315.43,321.37,318.36,317.24,322.01,321.65,321.74,319.27,321.91,,,,,313.95,312.15,316.96,,,,,,,,,,,,,304.26,,,,,,,,,L5
2013-06-23 22:01:46+00:00,319.28,320.94,317.63,326.73,323.67,325.09,319.1,327.8,326.48,329.83,328.13,331.93,330.92,327.22,333.87,332.33,331.8,,322.63,322.19,322.75,326.54,313.63,319.72,314.19,319.93,322.9,323.17,333.68,320.84,319.67,318.22,320.73,273.38,311.08,,,,,,,,,L8
2013-07-09 22:01:50+00:00,318.245,319.695,316.99,325.4,324.61,323.125,321.145,328.155,327.165,327.5,328.24,331.34000000000003,329.81,328.015,333.87,307.57,331.8,,295.405,322.19,322.75,326.51,313.635,316.34000000000003,313.885,319.62,321.14,324.32500000000005,330.305,321.23,321.0,318.22,321.02,296.22,312.695,,,,,,,,,L8
2013-07-25 22:01:49+00:00,317.8666666666666,318.34666666666664,316.3433333333333,325.98333333333335,323.31333333333333,323.6666666666667,321.28333333333336,327.3066666666667,325.97,327.6666666666667,327.0933333333333,332.97333333333336,330.8333333333333,327.3866666666667,333.87,298.15333333333336,331.8,,282.6566666666667,327.91999999999996,321.89,327.77333333333337,316.43666666666667,315.80333333333334,313.6433333333334,319.04333333333335,320.69,324.49666666666667,329.51,320.21666666666664,320.7133333333333,318.48,321.31333333333333,303.59666666666664,312.35999999999996,,,,,,,,,L8
2013-09-27 22:01:43+00:00,317.8666666666666,318.34666666666664,316.3433333333333,325.98333333333335,323.31333333333333,323.6666666666667,321.28333333333336,327.3066666666667,325.97,327.6666666666667,327.0933333333333,332.97333333333336,330.8333333333333,327.3866666666667,333.87,294.81,331.8,,269.86,327.91999999999996,321.89,327.77333333333337,316.43666666666667,315.80333333333334,313.6433333333334,319.04333333333335,320.69,324.49666666666667,329.51,320.21666666666664,313.87,310.05333333333334,321.31333333333333,299.41,312.35999999999996,,,,,,,,,L8
2013-11-14 22:01:33+00:00,317.23249999999996,318.4575,316.2625,326.0825,323.4925,323.425,322.2125,327.8,326.7925,327.62,326.79,332.545,330.9625,326.8575,331.775,294.81,330.34000000000003,,280.71999999999997,327.42,321.7966666666667,327.0425,316.1275,315.80333333333334,314.075,319.1975,320.5075,324.5725,329.3275,321.9425,314.998,311.3425,320.82,303.526,312.3575,,,,,,,305.06,316.56,L8
2014-01-01 22:01:14+00:00,314.5925,315.9525,314.77250000000004,324.19,322.1475,321.815,321.135,325.945,325.5675,324.8625,325.1725,330.1875,329.6375,324.93,329.68,274.5825,328.88,,279.87,324.70666666666665,319.3833333333333,324.8025,315.26,312.56666666666666,312.89,318.0925,318.1375,323.645,326.60249999999996,321.83000000000004,313.59799999999996,309.1175,319.755,311.72999999999996,312.78333333333336,,,,,,,305.06,316.56,L8
2014-01-17 22:00:59+00:00,314.5625,315.6075,315.4575,324.09250000000003,321.6,322.6125,320.495,325.2025,325.02,326.1575,323.94,329.58,329.2225,323.265,328.725,267.10749999999996,328.88,,290.06800000000004,323.2475,319.7625,324.1675,315.0,312.37,311.665,317.01,316.62,322.155,325.4575,321.8175,312.706,309.378,318.605,310.582,312.02000000000004,,,,309.8,310.41,,308.35,316.975,L8
