dates,satname,nzd0185-0000,nzd0185-0001,nzd0185-0002,nzd0185-0003,nzd0185-0004,nzd0185-0005,nzd0185-0006
2004-04-18 21:45:49.558000,L5,342.80,327.36,315.25,296.24,,,
2004-05-20 21:46:44.438000,L5,342.38,327.80,319.79,298.99,277.86,,
2004-07-07 21:48:09.180000,L5,336.80,330.38,324.30,299.57,278.44,,
2004-07-23 21:48:33.165000,L5,343.03,328.52,320.42,302.49,284.26,272.72,262.90
2004-10-20 21:44:28.706000,L5,376.67,361.27,348.97,333.14,314.84,306.74,289.64
2004-10-27 21:50:47.740000,L5,330.54,315.52,302.83,296.09,277.64,268.98,260.04
2004-12-07 21:45:24.093000,L5,372.10,355.10,346.81,334.18,319.34,306.83,299.22
2004-12-23 21:45:40.703000,L5,336.22,319.12,302.34,292.81,,,
2005-01-15 21:52:09.437000,L5,394.16,374.65,345.32,331.22,320.27,311.78,294.50
2005-01-24 21:46:06.161000,L5,333.08,314.37,304.75,286.97,266.46,261.90,251.53
2005-02-09 21:46:19.482000,L5,331.40,312.45,304.50,286.57,265.04,270.49,257.58
2005-02-25 21:46:35.721000,L5,382.18,366.76,355.37,341.60,328.14,321.24,303.21
2005-03-13 21:46:47.612000,L5,386.20,376.64,369.15,355.51,334.73,326.39,307.03
2005-03-29 21:46:54.602000,L5,,,381.87,358.16,347.00,338.97,320.27
2005-04-21 21:53:10.893000,L5,335.12,320.79,310.82,293.14,266.22,,
2005-06-08 21:53:33.007000,L5,329.94,321.12,309.95,,,,
2005-07-19 21:47:39.248000,L5,338.48,329.42,317.43,300.34,277.23,,
2006-02-19 21:56:39.909000,L5,331.70,317.49,304.63,291.16,273.25,257.00,250.52
2006-02-28 21:50:40.410000,L5,392.22,372.35,363.97,349.75,331.97,325.20,303.13
2006-04-08 21:57:36.601000,L5,368.36,351.32,341.05,326.35,301.02,299.84,282.25
2006-07-13 21:59:02.335000,L5,344.54,331.89,322.60,303.93,287.59,280.54,266.21
2006-07-22 21:52:58.572000,L5,342.08,326.84,318.68,298.47,272.51,,
2006-08-23 21:53:23.469000,L5,,381.86,372.63,355.65,336.28,327.53,318.39
2006-10-10 21:53:56.892000,L5,399.45,377.75,365.95,350.88,333.30,325.29,304.58
2006-11-27 21:54:23.315000,L5,302.85,288.35,,,,,
2006-12-13 21:54:31.554000,L5,388.62,357.89,342.87,323.58,303.22,298.43,281.34
2007-01-30 21:54:48.635000,L5,370.46,339.35,329.10,310.25,292.38,288.85,271.87
2008-12-25 21:50:34.359000,L5,391.83,366.55,360.95,348.98,334.00,327.79,312.71
2009-11-26 21:56:28.873000,L5,367.82,336.88,330.69,314.97,295.44,291.63,276.84
2009-12-12 21:56:37.955000,L5,368.95,348.95,340.08,321.58,300.75,296.76,280.90
2010-01-13 21:56:49.389000,L5,381.38,359.26,346.53,330.78,313.88,308.30,290.53
2010-10-28 21:55:51.312000,L5,335.89,316.06,305.49,288.26,263.68,258.54,251.21
2010-12-31 21:55:56.533000,L5,362.16,339.03,328.27,311.49,295.60,288.96,273.36
2011-01-09 21:49:46.887000,L5,385.94,372.59,365.02,353.99,341.75,334.07,314.42
2011-01-16 21:55:58.174000,L5,,385.22,376.24,363.64,337.75,328.88,313.35
2011-01-25 21:49:47.233000,L5,,,384.83,365.99,349.78,342.33,325.96
2011-02-17 21:56:00.979000,L5,395.72,380.21,373.44,362.43,348.80,338.05,331.37
2013-04-11 22:08:15.067000,L8,364.26,368.49,353.64,340.09,327.47,314.63,289.27
2013-05-29 22:08:05.425000,L8,322.81,312.89,304.84,288.78,269.99,267.87,261.22
2013-06-30 22:07:36.163000,L8,328.44,313.88,304.66,288.61,269.56,269.45,261.14
2013-06-30 22:08:00.117000,L8,339.53,334.12,333.52,307.76,301.38,290.89,281.62
2013-07-16 22:07:36.609000,L8,329.34,315.63,306.78,290.88,274.60,271.21,263.45
2013-08-17 22:08:03.120000,L8,340.05,328.54,319.26,302.79,291.30,284.25,275.70
2013-09-02 22:07:40.639000,L8,340.47,332.77,328.30,301.00,292.53,284.79,273.61
2013-09-02 22:08:04.598000,L8,392.45,365.08,364.65,352.50,336.52,328.69,310.98
2013-10-20 22:07:26.886000,L8,337.87,326.50,315.04,298.05,285.68,281.53,267.63
2013-11-05 22:07:22.900000,L8,357.89,341.98,337.38,330.61,318.28,306.27,292.87
2013-11-05 22:07:46.855000,L8,341.18,325.17,320.24,300.85,290.06,283.05,270.66
2013-11-21 22:07:13.797000,L8,361.39,349.99,373.44,329.16,320.82,309.91,294.67
2013-11-21 22:07:37.752000,L8,351.48,333.74,328.93,313.81,302.62,294.71,280.13
2013-12-07 22:07:14.870000,L8,371.45,343.26,349.78,323.51,310.44,315.25,293.89
2014-01-24 22:06:45.554000,L8,323.06,310.03,302.67,288.24,266.53,268.64,247.81
2014-01-24 22:07:09.509000,L8,340.22,326.69,319.67,304.91,286.09,284.55,270.13
2014-02-09 22:06:33.299000,L8,338.75,324.12,315.42,297.39,288.42,284.27,271.53
2014-02-09 22:06:57.254000,L8,339.24,325.77,315.75,297.57,287.58,284.14,271.01
2014-02-25 22:06:20.497000,L8,340.23,326.13,321.59,301.32,289.25,285.76,271.87
2014-02-25 22:06:44.447000,L8,340.32,325.99,320.82,301.45,288.63,285.16,271.24
2014-03-29 22:05:52.007000,L8,340.88,330.33,323.11,302.42,296.24,288.72,274.95
2014-03-29 22:06:15.961000,L8,321.42,307.23,294.34,284.41,266.71,268.29,256.49
2014-04-30 22:05:22.578000,L8,326.76,312.32,303.11,286.84,270.55,267.51,263.15
2014-04-30 22:05:46.536000,L8,393.52,382.54,373.95,362.66,334.72,333.41,315.92
2014-05-16 22:05:09.831000,L8,328.47,315.41,307.87,290.60,276.15,271.98,264.41
2014-08-20 22:05:42.763000,L8,339.11,330.83,317.74,300.59,291.79,284.26,276.96
2014-08-20 22:06:06.726000,L8,338.97,331.81,318.97,300.45,292.49,285.08,278.03
2014-10-07 22:05:49.968000,L8,,,300.94,286.22,272.28,270.41,258.91
2014-11-08 22:05:52.173000,L8,337.10,324.23,313.47,296.91,285.94,280.66,271.38
2014-11-08 22:06:16.124000,L8,390.82,358.56,367.41,347.73,333.12,328.54,312.34
2015-02-12 22:05:51.250000,L8,367.74,335.28,339.93,323.92,310.06,297.10,284.01
2015-02-28 22:05:24.487000,L8,339.31,326.81,315.57,298.64,289.88,286.64,276.89
2015-02-28 22:05:48.437000,L8,339.25,325.84,315.06,297.55,289.09,285.72,275.32
2015-03-16 22:05:13.611000,L8,375.16,353.52,364.60,333.54,319.94,318.63,298.93
2015-06-04 22:04:48.656000,L8,326.11,312.09,304.44,286.81,,,
2015-06-04 22:05:12.611000,L8,325.93,312.34,304.76,287.25,263.41,,
2015-07-22 22:05:13.606000,L8,329.11,315.92,309.13,291.22,275.97,272.35,263.30
2015-07-22 22:05:37.569000,L8,331.48,318.46,313.84,294.31,280.00,275.97,266.91
2015-08-07 22:05:16.273000,L8,323.60,308.56,295.92,283.78,257.39,261.10,257.28
2015-08-23 22:05:24.610000,L8,326.10,,,,,,
2015-08-23 22:05:48.569000,L8,325.57,,,,,,
2015-10-26 22:06:07.756000,L8,343.79,330.06,313.14,297.48,284.86,281.19,266.20
2015-12-29 22:05:45.209000,L8,339.65,331.33,322.16,306.59,292.68,289.46,274.84
2015-12-29 22:06:09.164000,L8,395.21,387.04,373.95,371.85,341.47,322.51,309.37
2016-03-02 22:05:31.567000,L8,411.68,367.06,354.61,330.31,335.28,324.88,311.50
2016-03-02 22:05:55.525000,L8,356.81,342.22,336.45,312.96,304.40,299.77,283.57
2016-05-14 21:59:24.184000,L8,330.71,316.30,305.26,290.54,273.33,270.10,261.99
2016-05-21 22:05:14.459000,L8,379.98,377.74,367.39,356.70,343.81,330.47,306.50
2016-05-21 22:05:38.418000,L8,324.21,312.38,303.88,287.93,271.24,269.55,260.98
2016-07-24 22:06:01.938000,L8,327.64,313.48,304.70,288.11,264.00,,
2016-09-10 22:05:51.530000,L8,345.42,329.87,331.56,307.44,290.14,284.98,273.09
2016-09-10 22:06:15.488000,L8,345.05,329.83,331.31,307.33,290.16,284.95,273.12
2016-10-12 22:05:57.250000,L8,326.40,307.63,289.89,283.96,271.64,243.10,
2016-10-12 22:06:21.213000,L8,326.46,307.49,288.68,283.40,270.66,241.96,
2016-10-28 22:05:59.220000,L8,340.43,327.14,315.59,298.95,289.84,285.40,271.24
2016-10-28 22:06:23.178000,L8,339.66,325.55,314.28,297.27,287.22,283.48,269.98
2016-12-15 22:06:18.115000,L8,387.09,367.21,367.44,348.08,332.05,324.80,317.83
2017-01-16 22:05:47.126000,L8,378.86,382.96,380.15,373.07,341.18,327.88,298.02
2017-01-16 22:06:11.085000,L8,381.70,383.29,380.56,373.19,341.48,327.02,298.12
2017-03-05 22:05:27.019000,L8,380.26,349.34,354.48,348.90,330.31,318.67,284.89
2017-03-05 22:05:50.977000,L8,380.49,349.59,355.05,348.95,329.82,318.28,284.44
2017-04-06 22:05:10.007000,L8,316.92,,,,,,
2017-04-06 22:05:33.966000,L8,321.84,262.91,,,,,
2017-05-08 22:05:23.284000,L8,324.21,307.60,294.94,,,,
2017-05-24 22:05:10.453000,L8,323.19,311.44,301.63,285.73,264.35,,
2017-05-24 22:05:34.407000,L8,324.40,312.35,302.65,286.87,269.24,268.44,261.96
2017-06-25 22:05:23.687000,L8,327.72,313.25,306.25,288.18,267.07,268.93,262.88
2017-07-11 22:05:26.464000,L8,326.78,312.85,305.71,287.59,254.76,,
2017-07-11 22:05:50.423000,L8,327.99,315.04,308.23,290.24,273.01,271.94,264.05
2017-08-28 22:05:44.051000,L8,326.19,309.06,301.37,286.46,237.24,,
2017-08-28 22:06:08.010000,L8,327.19,310.73,303.14,288.01,270.42,,
2017-12-02 22:05:46.939000,L8,346.14,332.61,321.76,308.74,292.61,290.30,274.32
2017-12-02 22:06:10.894000,L8,343.55,331.01,319.76,307.56,291.35,288.04,272.37
2017-12-18 22:05:49.621000,L8,323.51,305.77,296.21,282.97,,,
2018-01-19 22:05:38.704000,L8,,,347.88,327.38,320.40,311.58,294.79
2018-02-20 22:05:24.255000,L8,315.97,308.47,302.64,287.95,275.75,,
2018-03-08 22:05:15.942000,L8,346.72,334.67,326.48,309.35,295.31,290.70,276.34
2018-03-08 22:05:39.901000,L8,346.38,335.51,325.92,308.77,293.96,289.35,274.53
2018-04-25 22:04:50.953000,L8,337.39,324.37,315.82,299.13,289.36,283.94,270.53
2018-04-25 22:05:14.903000,L8,337.52,325.15,317.46,299.61,289.88,284.29,271.01
2018-06-12 22:04:30.023000,L8,328.14,309.51,301.32,285.67,266.89,,
2018-06-28 22:04:40.307000,L8,330.93,317.48,309.51,292.53,278.57,275.01,266.25
2018-06-28 22:05:04.262000,L8,327.57,312.08,303.24,287.08,,,
2018-08-31 22:05:35.273000,L8,,,259.97,280.34,254.86,259.57,254.79
2018-10-02 22:05:23.291000,L8,343.70,325.46,315.83,301.90,288.46,284.31,273.17
2018-10-02 22:05:47.245000,L8,380.60,380.75,368.48,360.78,354.05,345.53,326.39
2018-10-18 22:05:29.751000,L8,339.10,324.02,316.01,299.54,286.43,283.93,270.09
2018-10-18 22:05:53.709000,L8,340.13,325.13,316.85,300.87,287.03,284.19,270.17
2018-11-03 22:05:33.462000,L8,332.20,316.43,306.71,291.62,278.87,277.42,250.71
2018-11-03 22:05:57.421000,L8,337.32,323.10,312.26,296.07,283.28,281.80,265.46
2019-01-06 22:05:29.894000,L8,347.73,328.59,315.52,302.36,287.17,284.65,274.73
2019-01-06 22:05:53.844000,L8,374.14,357.63,354.79,341.42,320.68,310.93,291.40
2019-01-22 22:05:26.296000,L8,344.39,330.23,316.96,301.80,289.30,285.11,276.33
2019-01-22 22:05:50.255000,L8,342.78,328.56,315.44,300.47,288.14,283.74,274.03
2019-03-11 22:05:38.980000,L8,,,367.42,361.17,345.46,340.62,320.19
2019-04-12 22:05:06.784000,L8,339.50,330.87,321.67,301.89,292.06,287.06,274.10
2019-04-12 22:05:30.743000,L8,339.67,330.92,321.93,302.23,292.26,287.13,274.27
2019-06-15 22:05:51.895000,L8,317.59,279.33,302.89,283.76,,,
2019-07-17 22:05:59.094000,L8,324.04,311.56,303.45,286.70,,,
2019-08-18 22:05:47.276000,L8,320.89,313.95,305.08,288.13,275.20,271.42,
2019-08-18 22:06:11.235000,L8,269.03,309.19,294.45,283.60,260.09,,
2019-09-19 22:05:56.310000,L8,,,383.60,367.18,345.03,328.11,320.69
2019-09-19 22:06:20.269000,L8,350.25,339.37,329.91,311.61,298.88,290.34,288.26
2019-10-21 22:06:25.884000,L8,345.71,331.02,323.13,307.38,294.33,290.35,274.21
2019-11-06 22:06:24.678000,L8,339.94,329.41,320.09,306.83,292.12,286.19,273.22
2019-11-22 22:05:57.141000,L8,340.35,322.00,314.29,302.54,289.74,283.62,272.73
2019-11-22 22:06:21.092000,L8,335.09,316.98,309.85,296.41,282.58,277.77,265.84
2020-01-09 22:05:49.761000,L8,324.68,308.22,302.25,286.19,273.96,271.69,238.35
2020-01-09 22:06:13.711000,L8,323.08,307.12,301.16,284.63,270.13,268.75,233.05
2020-01-25 22:05:45.614000,L8,390.52,356.73,351.85,366.72,338.36,327.78,301.51
2020-01-25 22:06:09.569000,L8,391.41,357.33,351.75,341.47,338.41,326.86,300.48
2020-02-10 22:05:40.938000,L8,387.71,369.97,364.60,350.06,337.60,315.90,296.10
2020-02-10 22:06:04.888000,L8,354.23,331.46,321.94,307.17,293.17,287.39,274.92
2020-02-26 22:05:36.872000,L8,,,,,341.21,303.97,280.96
2020-03-13 22:05:30.251000,L8,327.56,307.73,299.09,284.39,263.50,267.75,257.52
2020-03-13 22:05:54.202000,L8,348.75,342.40,324.20,321.12,309.52,301.97,282.54
2020-09-21 22:05:54.893000,L8,362.86,354.73,355.08,348.25,329.60,314.79,303.46
2020-09-21 22:06:18.848000,L8,387.28,382.14,367.67,363.69,348.26,337.63,325.96
2021-02-12 22:05:43.398000,L8,358.89,351.86,332.14,318.87,318.03,295.73,283.94
2021-02-12 22:06:07.348000,L8,358.53,351.93,331.99,318.90,317.73,295.67,282.67
2021-04-01 22:05:24.398000,L8,384.56,381.17,335.63,322.55,313.01,320.21,290.45
2021-04-01 22:05:48.357000,L8,374.01,367.33,330.50,318.02,307.33,313.73,285.80
2021-05-03 22:05:08.805000,L8,339.05,329.33,319.26,301.31,292.20,287.56,272.58
2021-05-03 22:05:32.764000,L8,339.16,329.57,319.83,301.92,293.07,288.70,273.19
2021-05-19 22:05:16.285000,L8,326.96,309.93,301.32,285.78,259.78,267.40,258.01
2021-05-19 22:05:40.235000,L8,327.45,311.14,302.28,287.14,264.96,269.32,259.45
2021-06-29 21:59:44.847000,L8,337.68,325.11,319.60,297.67,285.54,277.54,268.48
2021-07-22 22:05:36.953000,L8,327.98,315.92,306.50,288.30,259.85,267.50,263.87
2021-09-24 22:05:56.897000,L8,360.69,352.59,334.12,319.97,306.75,300.89,288.34
2021-09-24 22:06:20.847000,L8,358.95,350.71,330.71,316.48,303.58,298.94,285.55
2022-01-22 22:05:54.259000,L9,386.74,366.39,343.04,328.30,318.35,306.71,294.77
2022-01-22 22:06:18.213000,L9,370.76,343.97,341.76,327.21,316.77,304.58,293.09
2022-01-30 22:06:10.369000,L8,347.42,326.56,314.44,301.52,289.38,285.04,273.82
2022-02-15 22:05:42.198000,L8,393.17,382.06,371.05,360.59,342.59,337.97,319.25
2022-02-15 22:06:06.152000,L8,349.73,344.98,335.90,330.62,310.99,296.11,285.97
2022-02-23 22:05:44.132000,L9,362.11,345.98,347.12,335.08,322.04,316.11,302.49
2022-02-23 22:06:08.091000,L9,352.19,339.78,336.47,324.14,310.64,304.99,289.65
2022-03-11 22:05:39.861000,L9,340.09,329.11,317.72,300.28,288.78,287.20,272.69
2022-03-27 22:05:58.509000,L9,391.60,355.70,359.60,343.06,331.87,326.15,315.43
2022-04-13 21:59:41.496000,L8,352.87,340.08,330.74,312.51,297.46,291.58,278.65
2022-06-07 22:05:43.588000,L8,326.57,311.08,,,,,
2022-06-07 22:06:07.543000,L8,326.73,311.62,,,,,
2022-06-15 22:05:16.001000,L9,368.74,354.77,355.26,343.85,335.69,328.94,309.99
2022-06-15 22:05:39.951000,L9,327.89,311.20,306.66,290.59,,,
2022-07-01 22:05:54.433000,L9,327.02,310.19,,,,,
2022-07-02 22:00:06.048000,L8,336.69,321.17,307.09,,,,
2022-07-09 22:06:16.329000,L8,334.11,322.86,314.72,295.76,282.73,278.47,269.03
2022-07-25 22:06:23.647000,L8,,,,285.09,254.96,260.57,261.31
2022-08-03 22:00:18.311000,L8,338.61,323.08,317.60,299.53,283.11,278.58,271.71
2022-08-10 22:06:32.253000,L8,328.28,308.35,293.84,286.13,256.80,262.99,259.02
2022-08-11 22:00:01.791000,L9,,,,,,,335.28
2022-08-27 22:00:05.491000,L9,364.17,354.60,351.16,334.07,327.14,317.45,299.20
2022-09-12 22:00:07.391000,L9,342.50,325.07,,,,,
2022-10-21 22:06:05.581000,L9,377.28,346.69,348.57,331.13,300.82,296.99,284.14
2022-10-21 22:06:29.540000,L9,336.21,317.05,309.08,293.98,283.72,282.31,267.83
2022-11-22 22:06:05.804000,L9,344.97,329.66,318.84,305.32,291.58,288.48,277.16
2022-11-22 22:06:29.758000,L9,348.37,331.95,322.21,307.56,293.58,290.56,279.00
2022-12-24 22:06:26.081000,L9,373.17,375.37,347.88,327.16,324.98,311.65,293.83
2023-01-17 22:06:18.381000,L8,340.40,325.38,315.92,300.46,290.59,284.59,271.83
2023-02-18 22:05:50.040000,L8,335.16,316.73,307.73,293.30,285.54,279.46,266.09
2023-02-18 22:06:13.995000,L8,348.77,328.76,321.04,305.47,297.16,288.25,277.13
2023-02-19 22:00:13.172000,L9,363.72,346.42,338.18,328.80,313.24,312.01,300.18
2023-03-06 22:05:38.279000,L8,369.92,343.33,333.30,325.34,311.32,307.09,295.52
2023-03-06 22:06:02.229000,L8,372.29,345.65,338.49,328.08,313.88,308.69,297.49
2023-03-14 22:05:47.276000,L9,346.87,325.88,320.46,302.14,291.11,283.68,270.17
2023-03-14 22:06:11.235000,L9,348.50,327.84,322.54,304.57,292.73,284.97,271.09
2023-03-22 22:05:28.899000,L8,387.30,359.93,364.90,354.48,341.29,329.09,321.07
2023-03-22 22:05:52.850000,L8,352.86,329.60,325.38,307.95,298.25,288.17,276.32
2023-03-30 22:05:35.326000,L9,356.15,338.15,340.58,313.10,301.03,295.70,277.64
2023-03-30 22:05:59.281000,L9,340.43,329.99,323.18,302.58,290.84,284.41,271.03
2023-04-07 22:05:40.262000,L8,331.13,314.55,306.44,291.38,278.79,284.44,265.95
2023-06-02 22:05:29.872000,L9,327.41,308.90,302.40,285.64,258.34,268.50,258.19
2023-06-10 22:05:03.911000,L8,329.61,312.07,301.69,289.02,256.71,268.84,259.83
2023-06-10 22:05:27.865000,L8,328.62,311.44,300.94,288.32,254.30,267.79,259.09
2023-06-11 21:59:13.590000,L9,343.70,325.00,,296.70,291.27,287.47,270.22
2023-06-18 22:05:21.666000,L9,327.69,311.03,303.28,290.05,256.23,269.00,260.68
2023-06-27 21:59:14.407000,L9,329.34,311.81,304.80,285.93,248.80,,
2023-07-05 21:59:30.960000,L8,332.51,315.78,312.97,291.32,,,
2023-07-12 22:05:20.312000,L8,334.69,312.88,305.22,283.30,,,
2023-07-28 22:05:27.011000,L8,347.81,331.00,333.62,304.68,294.85,287.90,272.84
2023-07-28 22:05:50.970000,L8,340.75,320.50,321.16,299.16,289.62,284.12,269.04
2023-08-05 22:05:23.191000,L9,325.64,306.95,301.57,287.07,251.27,266.72,258.25
2023-08-05 22:05:47.142000,L9,325.10,307.43,301.94,287.27,263.45,267.03,258.01
2023-08-14 21:59:37.575000,L9,357.55,335.91,329.40,309.61,297.63,294.15,280.11
2023-08-21 22:05:28.170000,L9,346.99,338.69,324.07,300.67,291.58,287.93,274.11
2023-08-21 22:05:52.129000,L9,392.56,363.97,368.20,359.94,343.92,339.67,324.44
2023-08-22 21:59:50.611000,L8,356.77,329.58,329.56,304.65,294.14,289.02,274.42
2023-08-30 21:59:47.581000,L9,345.91,328.36,320.73,303.51,288.72,283.41,269.90
2023-09-15 21:59:56.151000,L9,365.57,352.39,350.26,334.01,321.96,319.91,289.85
2023-09-30 22:05:45.717000,L8,387.55,356.24,351.78,336.69,325.80,326.07,308.70
2023-10-01 21:59:55.343000,L9,372.17,352.11,343.84,329.83,317.90,314.85,292.22
2023-10-08 22:05:46.354000,L9,344.98,324.37,314.60,299.18,289.48,283.27,268.15
2023-10-08 22:06:10.308000,L9,345.73,326.48,314.43,299.08,288.78,282.63,267.64
2023-11-01 22:06:14.963000,L8,347.94,330.31,327.90,313.26,306.81,299.02,284.47
2023-11-09 22:05:48.886000,L9,345.85,331.07,326.89,300.10,289.79,288.89,271.94
2023-11-09 22:06:12.836000,L9,337.73,322.16,315.90,295.04,283.98,282.24,266.32
2023-11-25 22:05:56.641000,L9,418.72,357.32,344.38,343.11,329.69,327.54,309.19
2023-11-25 22:06:20.599000,L9,349.48,333.88,323.86,305.65,291.24,285.53,270.35
2023-11-26 22:00:05.887000,L8,360.35,342.34,328.78,314.00,295.39,288.26,272.38
2023-12-19 22:05:51.242000,L8,321.60,310.28,303.30,290.16,279.44,277.54,261.05
2023-12-19 22:06:15.197000,L8,314.53,305.79,264.72,285.06,273.64,270.39,256.03
2023-12-20 22:00:11.701000,L9,272.83,312.39,302.13,290.29,278.37,273.23,257.87
2024-01-12 22:05:54.962000,L9,353.76,335.33,329.50,314.03,308.67,296.36,280.65
2024-01-12 22:06:18.916000,L9,353.88,335.19,329.73,315.18,309.53,296.33,280.28
2024-01-28 22:05:54.259000,L9,394.86,383.94,368.54,345.89,340.17,327.15,310.73
2024-01-28 22:06:18.213000,L9,386.80,335.88,327.68,312.85,307.64,298.42,278.36
2024-02-05 22:05:44.082000,L8,320.35,307.06,289.02,,,,
2024-02-05 22:06:08.032000,L8,320.99,307.43,290.61,,,,
2024-02-14 21:59:55.364000,L8,374.28,345.13,345.13,348.57,326.49,312.33,283.36
2024-02-29 22:05:47.517000,L9,318.18,,,,,,
2024-02-29 22:06:11.471000,L9,324.32,,,,,,
2024-03-08 22:05:29.756000,L8,341.33,317.91,312.95,295.76,283.71,278.94,262.46
2024-03-09 22:00:02.127000,L9,349.01,333.60,325.77,307.10,291.65,285.85,270.97
2024-03-16 22:05:47.569000,L9,338.99,327.91,317.22,300.65,291.28,282.57,269.49
2024-03-24 22:05:18.113000,L8,339.75,327.35,316.93,299.15,287.55,284.01,268.97
2024-03-24 22:05:42.068000,L8,337.36,321.31,313.02,296.52,284.78,281.47,266.36
2024-04-01 22:06:02.710000,L9,343.90,335.17,325.62,307.46,299.41,285.67,273.32
2024-04-09 22:05:13.452000,L8,,,,282.77,267.38,268.66,256.89
2024-04-09 22:05:37.411000,L8,,,,282.29,265.26,267.79,256.22
2024-05-03 22:05:38.004000,L9,339.30,329.95,321.44,301.27,292.00,290.73,277.25
2024-05-11 22:04:51.948000,L8,328.78,310.32,301.74,286.92,264.64,,
2024-05-11 22:05:15.899000,L8,330.86,313.69,306.76,290.02,277.19,272.42,260.86
2024-05-27 22:04:41.027000,L8,329.97,312.92,304.99,291.20,275.73,273.88,263.02
2024-06-29 21:58:59.377000,L9,328.00,311.32,302.79,288.30,,,
2024-07-07 21:59:13.270000,L8,332.85,316.49,312.16,295.48,282.46,275.11,264.77
2024-07-15 21:59:17.945000,L9,355.80,357.33,348.64,338.67,332.24,330.72,317.06
2024-07-22 22:05:28.427000,L9,326.29,310.11,302.37,286.81,269.38,268.60,257.60
2024-07-23 21:59:27.877000,L8,329.25,,,,284.60,278.04,266.05
2024-08-24 21:59:36.826000,L8,328.90,313.79,301.55,283.67,,,
2024-08-31 22:05:27.447000,L8,,306.73,296.01,276.25,,,
2024-08-31 22:05:51.410000,L8,,306.72,295.34,276.53,,,
2024-09-01 21:59:36.380000,L9,346.55,335.21,328.03,309.53,298.21,287.29,274.81
2024-09-08 22:05:24.068000,L9,329.30,312.14,303.16,,,,
2024-09-16 22:05:33.937000,L8,343.26,329.12,322.98,305.38,294.34,288.32,273.42
2024-09-16 22:05:57.896000,L8,344.21,329.84,322.70,305.00,293.49,287.46,272.40
2024-09-24 22:05:49.470000,L9,339.70,326.89,318.83,303.78,292.22,286.87,270.08
2024-10-03 21:59:47.603000,L9,371.45,355.89,354.79,338.08,322.14,317.41,296.51
2024-10-11 21:59:51.003000,L8,387.36,386.31,370.70,360.92,345.56,327.75,313.62
2024-10-26 22:06:12.211000,L9,339.13,328.50,317.35,304.25,290.06,284.49,270.32
2024-11-04 21:59:57.264000,L9,348.90,332.84,325.01,309.06,293.25,287.59,273.55
2024-12-05 22:05:45.408000,L8,368.41,362.75,354.20,365.54,356.97,321.63,293.59
2024-12-05 22:06:09.362000,L8,368.59,360.97,352.96,363.65,356.36,339.18,288.78
2024-12-06 21:59:59.962000,L9,356.11,337.76,330.19,312.45,297.94,295.48,279.05
2024-12-13 22:05:46.012000,L9,338.06,324.76,315.07,298.43,286.90,282.94,269.47
