dates,nzd0124-0000,nzd0124-0001,nzd0124-0002,nzd0124-0003,nzd0124-0004,nzd0124-0005,nzd0124-0006,nzd0124-0007,nzd0124-0008,nzd0124-0009,nzd0124-0010,nzd0124-0011,nzd0124-0012,nzd0124-0013,nzd0124-0014,nzd0124-0015,nzd0124-0016,nzd0124-0017,nzd0124-0018,nzd0124-0019,nzd0124-0020,nzd0124-0021,nzd0124-0022,nzd0124-0023,nzd0124-0024,nzd0124-0025,nzd0124-0026,nzd0124-0027,nzd0124-0028,nzd0124-0029,nzd0124-0030,nzd0124-0031,nzd0124-0032,nzd0124-0033,nzd0124-0034,nzd0124-0035,nzd0124-0036,nzd0124-0037,nzd0124-0038,nzd0124-0039,nzd0124-0040,satname
2021-11-18 22:12:08+00:00,,,433.17,,,,,362.26,376.49333333333334,362.1666666666667,361.31,359.41,347.11999999999995,339.64333333333326,,,,,324.54,329.69,335.63666666666666,318.04,329.1275,328.0625,328.48,335.08,326.62000000000006,334.92,333.7033333333333,345.18,339.22999999999996,337.63000000000005,337.19166666666666,341.26599999999996,343.798,343.03249999999997,337.19500000000005,334.35,326.885,,,L8
2022-01-21 22:11:59+00:00,,,432.985,,,,,362.26,376.49333333333334,362.1666666666667,361.31,359.41,347.11999999999995,339.64333333333326,,,,,329.555,331.0525,336.4225,318.28,329.9575,329.2425,330.445,336.7275,332.895,339.7275,337.6425,350.8075,344.345,342.66,342.22,345.1675,346.815,345.145,338.9125,335.4166666666667,327.7,313.5,,L8
2022-01-29 22:12:05+00:00,,,434.8633333333334,,424.21,,,362.26,374.27250000000004,358.6,361.31,359.41,347.11999999999995,339.64333333333326,387.58,392.4,391.66,400.79,329.555,331.648,336.332,317.93600000000004,329.83399999999995,328.87,330.26599999999996,336.236,332.736,339.51800000000003,337.36199999999997,350.092,343.928,342.496,342.19,345.196,347.064,344.99999999999994,339.08599999999996,335.47,327.4975,313.03,,L9
2022-02-14 22:12:01+00:00,,,434.8633333333334,,424.21,,,362.26,374.27250000000004,358.6,361.31,359.41,347.11999999999995,339.64333333333326,387.58,392.4,391.66,400.79,329.555,331.648,336.332,316.82,328.97499999999997,327.6333333333333,329.16833333333335,335.21,331.3883333333333,338.22166666666664,336.3,348.9166666666667,342.6983333333333,341.15333333333336,341.47166666666664,344.34,346.1716666666667,344.3183333333333,338.2233333333333,335.47,327.4975,313.03,,L9
2022-05-06 22:05:29+00:00,,,435.71000000000004,,424.21,,,,370.87500000000006,351.88000000000005,356.3,355.8,342.93,330.44,387.58,392.4,391.66,400.79,334.57,332.56666666666666,336.5566666666666,315.99,327.57599999999996,325.868,327.78000000000003,333.198,329.23,336.122,334.83000000000004,345.934,340.28599999999994,338.616,339.96799999999996,342.606,344.354,342.962,337.9925,335.44000000000005,327.36333333333334,313.03,,L8
2022-06-14 22:11:59+00:00,,,435.71000000000004,,424.21,,,,367.61,347.9,,,,,387.58,392.4,391.66,400.79,334.57,334.58500000000004,337.37499999999994,315.6,327.0275,325.0425,327.21000000000004,332.61,327.16999999999996,334.88,333.79,344.822,339.22400000000005,337.432,338.982,341.544,343.31,341.9,336.62,336.59000000000003,328.11,313.03,,L8
2022-06-30 22:12:03+00:00,,,435.71000000000004,,424.21,,,368.45,374.49,362.005,371.3,370.47,358.81,351.95,387.58,392.4,391.66,400.79,335.97,334.72333333333336,338.47,317.6225,328.082,326.778,328.942,334.29200000000003,328.72499999999997,336.2083333333333,335.705,345.685,339.8833333333334,339.1016666666667,340.3416666666667,342.05333333333334,344.7283333333333,343.09,337.544,337.3666666666666,328.25333333333333,316.20666666666665,315.0,L8
2022-07-16 22:12:03+00:00,,,435.71000000000004,,424.21,,,368.45,374.49,362.005,371.3,370.47,358.81,351.95,387.58,392.4,391.66,400.79,335.97,334.72333333333336,338.47,317.6225,328.082,326.778,328.942,334.29200000000003,326.8314285714286,335.57000000000005,335.21999999999997,344.8142857142857,339.2114285714286,338.26000000000005,339.5157142857143,341.5971428571429,343.9271428571428,343.09,337.544,337.3666666666666,328.25333333333333,316.20666666666665,315.0,L8
2022-11-22 22:06:05+00:00,,,,,,,,368.45,378.59000000000003,365.495,363.365,361.64,348.97,346.755,,,,,337.37,331.95,338.04,320.78499999999997,330.70000000000005,332.70500000000004,333.49,338.71,327.0625,336.78999999999996,337.02,345.2475,339.1775,339.4375,340.08500000000004,341.96000000000004,344.77750000000003,344.7833333333333,337.8533333333333,336.46500000000003,326.805,322.56,315.0,L9
2023-02-17 22:12:13+00:00,,,,,,,,,375.81,354.88,355.43,352.81,339.13,341.56,,,,,,328.9,335.42,315.61,327.81,328.38,328.755,333.28999999999996,330.61,336.905,335.94,346.48,340.23,340.80499999999995,340.255,344.275,345.70500000000004,344.12,338.63,334.01,325.07,,,L9
2023-02-18 22:05:50+00:00,,,,,,,,,375.81,354.88,355.43,352.81,339.13,341.56,,,,,,328.9,335.42,314.25666666666666,327.18,327.1033333333333,327.37666666666667,332.4066666666667,328.9066666666667,335.62666666666667,335.1466666666667,345.3866666666667,339.28333333333336,339.2033333333333,339.6066666666666,343.32,344.27,343.07,337.6433333333334,334.01,325.07,,,L8
2023-03-05 22:12:01+00:00,,,,,,,,,374.13,357.34000000000003,356.245,356.845,343.6,342.59000000000003,,,,,,331.28999999999996,335.25,315.38,327.9375,327.6,328.12,333.3925,329.78499999999997,336.735,335.995,346.3125,340.29,340.635,340.34749999999997,344.84000000000003,345.5,343.695,338.9125,335.18,327.065,,,L9
2023-03-14 22:05:47+00:00,,,,,,,,359.63,374.67,360.15333333333336,357.9766666666667,358.7133333333333,347.39000000000004,343.3933333333334,,,,,325.7,331.79,336.4766666666667,315.842,328.352,327.866,328.616,333.838,330.02200000000005,336.974,336.82399999999996,346.5,340.296,340.782,340.608,345.59000000000003,346.15999999999997,344.812,339.59000000000003,336.0133333333333,327.53333333333336,312.45,,L9
2023-03-21 22:11:55+00:00,,,,,,,,359.63,374.0475,359.90999999999997,357.735,359.4925,347.125,343.5925,,,,,325.7,331.77750000000003,336.3325,316.34499999999997,328.72499999999997,328.015,329.0916666666667,334.13666666666666,330.3966666666667,337.16333333333336,337.17333333333335,346.95166666666665,340.47333333333336,340.8533333333333,340.8983333333333,345.6366666666667,346.2516666666667,344.8283333333334,339.7633333333333,335.9175,327.57,312.45,,L9
2023-03-30 22:05:35+00:00,,,,,425.43,,,359.63,373.632,360.514,358.07399999999996,359.15,347.012,343.40999999999997,,,,,325.7,332.196,335.67600000000004,316.3828571428571,328.56142857142856,328.0014285714286,329.0214285714286,333.86,330.2128571428571,336.6642857142857,337.2128571428571,346.5657142857143,340.01000000000005,340.4814285714286,340.83,345.32142857142856,345.9428571428571,344.48999999999995,339.67285714285714,335.226,326.90999999999997,312.45,,L9
2023-05-16 22:11:04+00:00,,,,,425.43,,,359.63,373.632,360.514,358.07399999999996,359.15,347.012,343.40999999999997,,,,,325.7,331.4266666666667,334.705,315.8825,328.16499999999996,327.59125,328.52250000000004,333.27375,329.52625,335.805,336.88125,345.53499999999997,339.10625,339.7675,340.35125,344.605,345.21375,344.48999999999995,338.79625,335.226,326.90999999999997,312.45,,L8
2023-06-01 22:11:07+00:00,,,,,425.43,,,359.63,373.08750000000003,361.9225,358.73499999999996,360.735,348.98249999999996,343.8725,,,,,325.7,331.93199999999996,334.562,315.71999999999997,328.01875,327.10625,328.18874999999997,332.71999999999997,328.77750000000003,334.77750000000003,336.9125,344.46625,338.1925,339.1825,340.22625,344.16125,344.835,343.8285714285715,338.20875,334.696,326.76800000000003,312.45,,L8
2023-06-02 22:05:05+00:00,,,,,425.43,,,359.63,373.08750000000003,361.9225,358.73499999999996,360.735,348.98249999999996,343.8725,,,,,325.7,331.93199999999996,334.562,315.71999999999997,327.25666666666666,326.49,327.46555555555557,331.87,328.0911111111111,333.8322222222222,336.25888888888886,343.3588888888889,337.2266666666667,338.39666666666665,339.2511111111111,343.28111111111116,344.15333333333336,342.87125000000003,338.20875,334.696,326.76800000000003,312.45,,L9
2023-06-09 22:11:12+00:00,,,,,425.43,360.59,378.95,365.90999999999997,374.622,363.896,360.48199999999997,361.918,349.68399999999997,344.16400000000004,,,,,330.97,332.5933333333333,336.06333333333333,316.3333333333333,327.839,327.133,328.038,332.501,328.677,334.336,336.81,343.765,337.541,338.947,339.70500000000004,343.57000000000005,344.61,343.51,338.5022222222222,334.65500000000003,327.6,313.515,,L9
2023-06-17 22:11:17+00:00,,,,,425.43,360.59,378.95,365.90999999999997,374.622,363.896,360.48199999999997,361.918,349.68399999999997,344.16400000000004,,,,,330.97,332.5933333333333,336.06333333333333,316.3333333333333,327.6427272727273,326.8881818181818,327.74545454545455,332.1736363636364,328.23818181818183,333.9672727272727,336.51,343.1890909090909,337.3890909090909,337.85636363636365,338.64090909090913,343.57000000000005,344.61,343.51,338.5022222222222,334.65500000000003,327.6,313.515,,L8
2023-07-27 22:11:26+00:00,,,,,425.43,360.59,378.95,363.49333333333334,374.9083333333333,363.51,359.94666666666666,361.7583333333334,348.61833333333334,343.5816666666667,,,,,330.97,332.5642857142857,335.81857142857143,316.437,327.7658333333333,327.055,327.8533333333333,332.1525,328.2775,333.95,336.51916666666665,343.07916666666665,337.22666666666663,337.9625,338.68833333333333,343.41636363636366,344.5509090909091,343.357,338.269,334.09999999999997,326.88714285714286,313.515,,L9
2023-08-04 22:11:40+00:00,,,,,425.43,360.59,378.95,361.93,374.82142857142856,363.26142857142855,359.32571428571424,361.6014285714286,347.93571428571425,343.5816666666667,,,,,330.97,332.18375,335.50625,316.26363636363635,327.7146153846154,326.96384615384613,327.7769230769231,332.04615384615386,328.19153846153847,333.7661538461538,336.39384615384614,342.9269230769231,337.0423076923077,337.9846153846154,338.60153846153844,343.3325,344.4066666666667,343.10909090909087,337.9281818181818,334.09999999999997,326.88714285714286,313.515,,L8
2023-08-05 22:05:23+00:00,,,,,425.43,360.59,378.95,361.93,374.82142857142856,363.26142857142855,359.32571428571424,361.6014285714286,347.93571428571425,343.5816666666667,,,,,330.97,331.6022222222222,335.22222222222223,315.9816666666666,327.5957142857143,326.8378571428571,327.545,331.8964285714286,327.9778571428572,333.56142857142856,336.2478571428572,342.6035714285714,336.80571428571426,337.9157142857143,338.54785714285714,343.16230769230776,344.23692307692306,342.8541666666667,337.6775,334.09999999999997,326.88714285714286,313.515,,L9
2023-08-13 22:05:32+00:00,,,,,425.43,362.705,375.21000000000004,364.056,375.83625,364.26,359.99375,362.31,348.66249999999997,343.84999999999997,394.59,,,,330.97,331.78999999999996,335.24899999999997,315.9423076923077,327.71866666666665,327.01266666666663,327.68933333333337,332.0206666666666,328.24466666666666,333.86133333333333,336.5286666666667,342.78933333333333,336.9506666666667,338.2573333333333,338.8713333333333,343.24357142857144,344.38571428571424,343.0515384615385,337.69461538461536,333.8875,327.1225,312.8633333333333,313.28,L8
2023-08-21 22:05:28+00:00,,,,,425.43,364.59666666666664,374.74333333333334,366.15166666666664,376.63,364.9644444444445,360.99666666666667,363.00444444444446,349.1644444444444,344.22375,396.975,423.18,420.87,,332.31666666666666,331.96454545454543,335.82272727272726,316.925,328.2492857142857,327.5807142857143,328.3364285714286,332.51214285714286,328.9057142857143,334.31714285714287,337.1207142857143,342.90999999999997,336.9828571428571,338.7521428571428,339.18,343.6907692307692,344.96153846153845,343.7366666666667,338.04,333.97,327.6277777777778,312.84,313.28,L9
2023-11-08 22:11:57+00:00,,,,,,364.59666666666664,374.74333333333334,367.45599999999996,379.464,367.398,362.8059999999999,364.82,349.31000000000006,344.575,396.975,423.18,420.87,,335.625,331.3614285714285,335.87,316.39875,327.71000000000004,327.14300000000003,327.56899999999996,331.537,327.991,333.067,335.4463636363637,340.44272727272727,335.01363636363635,336.93363636363637,337.29454545454547,341.631,343.27,342.82750000000004,336.46250000000003,332.72200000000004,327.834,312.96999999999997,313.28,L8
2024-01-12 22:05:54+00:00,,,,,,366.6,372.64,366.2725,377.048,363.29800000000006,360.63,361.648,348.166,343.19499999999994,396.975,423.18,420.87,,335.01,331.9183333333333,336.1366666666667,316.55,328.9983333333333,328.13666666666666,329.0166666666667,332.6433333333334,329.71166666666664,334.94666666666666,335.5571428571428,342.0357142857143,335.94571428571436,339.11428571428576,338.7757142857143,343.03142857142853,344.17,343.77,337.81333333333333,333.80499999999995,327.9575,311.75666666666666,313.28,L9
2024-02-13 22:05:53+00:00,,,433.34,437.0,446.35,368.38,373.81,368.65999999999997,376.27333333333337,360.9166666666667,362.13999999999993,359.9666666666667,349.69666666666666,344.3666666666666,399.36,423.18,420.87,,335.01,334.75,341.32,319.68,330.99666666666667,329.95,332.12666666666667,335.57666666666665,333.93,339.75,335.63,348.06499999999994,338.445,341.09000000000003,339.325,346.17,346.76,348.6766666666667,342.6933333333333,337.6966666666667,331.14000000000004,312.3966666666667,,L9
2024-02-21 22:05:41+00:00,,,433.34,437.0,446.35,,,360.69,373.07,356.88000000000005,358.59,355.6700000000001,347.955,343.13,410.95,407.0,410.2,418.17,,334.44666666666666,339.54,318.3566666666666,330.42,329.645,331.995,335.07,333.26,339.1566666666667,335.365,348.28749999999997,338.98,340.87,339.2175,345.79,347.3,348.5133333333333,342.58666666666664,337.84999999999997,330.6133333333333,311.9766666666667,,L8
2024-02-28 22:11:48+00:00,,,433.34,437.0,446.35,,,360.69,373.07,356.88000000000005,358.59,355.6700000000001,347.955,343.13,410.95,407.0,410.2,418.17,,334.5275,338.7175,317.69,329.8733333333333,328.92333333333335,331.05333333333334,334.3625,332.3075,338.1875,335.69,347.652,338.91600000000005,340.746,339.418,345.57,347.11,347.39,341.5425,336.6925,329.3825,311.9766666666667,,L8
2024-03-15 22:11:37+00:00,,,433.34,437.0,446.35,,,360.69,374.22,357.9125,358.54499999999996,357.3633333333334,349.28999999999996,344.29333333333335,410.95,407.0,410.2,418.17,,334.856,338.394,317.898,329.8425,328.8375,330.9125,334.476,332.29200000000003,338.158,336.3883333333333,347.50333333333333,339.295,341.0833333333333,340.17,346.13000000000005,347.24,347.244,341.448,336.668,329.76599999999996,311.70500000000004,,L8
2024-03-16 22:05:47+00:00,,,433.34,437.0,446.35,,,360.69,374.22,357.9125,358.54499999999996,357.3633333333334,349.28999999999996,344.29333333333335,410.95,407.0,410.2,418.17,,334.856,338.394,316.7,328.562,327.674,329.454,333.4216666666667,330.795,336.7366666666667,335.9857142857143,346.26142857142855,338.5614285714286,340.13571428571424,339.7514285714286,345.30571428571426,346.5128571428572,345.93666666666667,340.3016666666667,336.668,329.76599999999996,311.70500000000004,,L9
2024-03-24 22:05:18+00:00,,,433.34,437.0,446.35,,,360.69,374.188,358.16200000000003,358.37399999999997,357.1025,348.03499999999997,344.14250000000004,410.95,407.0,410.2,418.17,,334.565,337.7616666666667,316.7285714285714,328.6133333333333,327.815,329.315,333.55,330.6614285714286,336.7628571428572,336.34875,346.18375,338.93625000000003,340.15875,339.97875,344.96500000000003,345.7725,345.3228571428572,339.80571428571426,336.668,329.76599999999996,311.70500000000004,,L8
2024-04-08 22:11:47+00:00,,,433.34,437.0,446.35,,,359.33500000000004,374.3933333333334,358.3500000000001,358.41,357.684,347.93399999999997,344.11199999999997,410.95,407.0,410.2,418.17,,334.53999999999996,337.96714285714285,316.78375,328.6271428571428,327.78000000000003,329.13714285714286,333.5175,330.415,336.53625,336.40444444444444,346.0911111111111,338.9988888888889,340.28333333333336,340.2988888888889,345.24111111111114,345.93333333333334,345.50125,339.70375,336.1816666666667,329.5,311.70500000000004,,L9
2024-05-10 22:11:24+00:00,,,433.34,437.0,446.35,,,359.38000000000005,374.8157142857143,359.0814285714286,358.6557142857143,358.135,348.39000000000004,343.8983333333333,410.95,407.0,410.2,418.17,,334.305,337.99375,316.65777777777777,328.4425,327.72125,328.95375,333.43,330.1477777777778,336.3622222222223,337.75444444444446,347.34444444444443,339.94111111111107,341.5422222222222,341.6622222222222,346.16555555555556,346.90999999999997,345.3611111111111,339.51222222222225,335.6914285714286,329.2042857142857,311.70500000000004,,L9
2024-06-27 22:10:53+00:00,,,433.34,437.0,446.35,385.79,384.31,364.1725,376.48,361.47,360.8875,360.17285714285714,350.2271428571429,345.0571428571429,410.95,407.0,410.2,418.17,337.36,334.6622222222222,338.55333333333334,317.025,328.6488888888889,328.0811111111111,329.0211111111111,333.721,330.107,336.831,338.04200000000003,347.40700000000004,340.072,341.906,341.846,346.591,347.21,345.43,339.988,336.11875,329.67625,311.988,,L9
2024-06-28 22:04:55+00:00,,,433.34,437.0,446.35,385.79,384.31,364.1725,376.48,361.47,360.8875,360.17285714285714,350.2271428571429,345.0571428571429,410.95,407.0,410.2,418.17,337.36,334.6622222222222,338.55333333333334,317.025,328.6488888888889,328.0811111111111,329.0211111111111,333.721,328.7736363636364,335.87454545454545,337.1363636363636,346.22636363636366,338.94,340.94272727272727,340.7263636363636,345.55545454545455,346.21272727272725,344.5281818181818,339.988,336.11875,329.67625,311.988,,L8
2024-07-06 22:04:57+00:00,,,433.34,437.0,446.35,369.32000000000005,380.2,365.576,376.73555555555555,362.5811111111111,361.54777777777775,360.82375,350.82875,345.20375,410.95,407.0,410.2,418.17,335.33000000000004,334.79699999999997,338.932,316.9581818181818,328.866,328.302,329.055,333.69,328.79583333333335,335.8258333333333,337.33250000000004,346.1025,338.86833333333334,340.9325,340.835,345.5416666666667,346.3258333333333,344.5733333333333,339.98545454545456,336.07,329.6477777777778,311.9266666666667,,L9
2024-07-21 22:11:24+00:00,,,433.34,437.0,446.35,369.32000000000005,380.2,365.576,377.7425,363.9925,362.1675,362.25714285714287,351.40857142857146,345.9742857142857,410.95,407.0,410.2,418.17,335.33000000000004,334.7233333333333,338.90777777777777,316.823,328.7255555555555,328.2422222222222,328.77555555555557,333.68100000000004,328.51545454545453,335.74363636363637,336.48333333333335,345.0833333333333,337.79749999999996,339.64833333333337,339.625,344.12083333333334,345.2833333333333,344.40818181818184,339.61,335.90125,329.75625,312.12399999999997,,L8
2024-09-08 22:05:24+00:00,,,,440.99,,387.5566666666667,380.2,366.7975,378.5683333333333,365.4316666666667,363.02666666666664,362.5416666666667,351.7866666666667,345.895,410.54,396.69,,415.01,335.33000000000004,334.97666666666663,339.07500000000005,316.5175,328.52875,328.20625,328.06625,333.02250000000004,327.17555555555555,334.53333333333336,335.99800000000005,342.75800000000004,336.832,338.615,339.067,343.04,344.02599999999995,343.3644444444445,338.93125,335.2416666666667,329.585,311.8766666666666,,L9
2024-12-13 22:05:46+00:00,435.64,,,434.57500000000005,,387.5566666666667,380.2,370.6766666666667,381.32,371.4666666666667,371.05999999999995,366.60666666666674,354.6966666666667,348.51666666666665,409.57500000000005,398.155,403.05,415.01,334.65333333333336,336.00333333333333,342.87999999999994,317.495,329.9025,329.77,328.71999999999997,333.81,326.55600000000004,334.764,335.2583333333334,342.1983333333333,335.65333333333336,338.57,338.0133333333333,342.2633333333333,344.33500000000004,343.69,340.5625,336.36,330.2425,312.40333333333336,,L9
2024-12-28 22:11:50+00:00,435.64,,,434.57500000000005,,388.44000000000005,376.09,366.74,377.91499999999996,368.105,368.3349999999999,363.71000000000004,351.4200000000001,346.77,409.57500000000005,398.155,403.05,415.01,333.3,334.3333333333333,340.4633333333333,315.9375,329.0375,328.3175,328.105,332.595,328.5975,335.0125,335.85600000000005,343.21200000000005,336.61199999999997,338.752,339.294,342.33000000000004,344.974,345.1,338.65,335.05499999999995,328.68,312.045,,L8
2024-12-29 22:05:47+00:00,435.64,,,434.57500000000005,,388.44000000000005,376.09,366.74,377.91499999999996,368.105,368.3349999999999,363.71000000000004,351.4200000000001,346.77,405.8666666666666,397.15000000000003,403.05,415.01,333.3,333.65,339.28,315.49,328.666,327.752,327.786,332.314,328.596,334.914,335.8666666666667,343.4066666666667,336.94,338.8433333333333,339.59999999999997,342.60833333333335,344.97166666666664,344.896,338.414,334.83399999999995,328.73400000000004,312.045,,L9
2025-01-05 22:11:55+00:00,435.64,,,432.9066666666667,,424.03,,362.29,377.05,364.74,369.84,362.04,347.8,348.09000000000003,405.8666666666666,397.15000000000003,403.05,415.01,335.27,334.395,339.4475,315.77799999999996,328.616,327.588,327.788,332.714,329.104,335.776,336.00666666666666,343.9683333333333,337.7316666666666,339.45166666666665,339.9533333333333,343.53000000000003,345.405,345.474,339.14,335.65599999999995,329.532,313.35,,L9
2025-01-06 22:05:42+00:00,435.64,,,432.9066666666667,,424.03,,362.31,376.48,364.63,365.41999999999996,362.33500000000004,351.11,348.12000000000006,405.8666666666666,399.085,392.51,416.46500000000003,335.3866666666667,334.886,339.836,316.16,328.68666666666667,327.8883333333333,328.0183333333334,333.02833333333336,329.535,336.23499999999996,336.34285714285716,344.6714285714285,338.36571428571426,340.30571428571426,340.4142857142857,344.2014285714286,346.18571428571425,346.13166666666666,339.47666666666663,336.17,329.81166666666667,314.1433333333334,310.08,L8
2025-01-22 22:05:37+00:00,435.64,427.59,435.83,434.61,443.47,431.945,,362.31,376.48,364.63,365.41999999999996,362.33500000000004,351.11,345.7925,405.8666666666666,399.085,392.51,416.46500000000003,335.3866666666667,334.886,339.836,316.16,328.68666666666667,327.8883333333333,328.0183333333334,333.02833333333336,328.44428571428574,335.2285714285714,336.90000000000003,345.3742857142857,339.4428571428571,341.26714285714286,341.92285714285714,345.59857142857146,347.0571428571428,345.63,339.1857142857143,335.65714285714284,329.5514285714285,313.2925,310.08,L8
2025-02-07 22:05:41+00:00,435.64,427.59,435.83,434.61,443.47,431.945,,361.29333333333335,375.57666666666665,363.41,364.41333333333336,362.78000000000003,351.5133333333333,346.582,408.4675,401.216,394.0,410.18,334.83500000000004,334.7866666666667,339.5466666666667,316.2342857142857,328.7557142857143,327.7757142857143,328.2428571428572,333.25428571428574,328.56875,335.04625,336.74875000000003,345.24,339.34625,340.97125,341.73375,345.38124999999997,347.16249999999997,345.32374999999996,338.97375,335.59875,329.14875,313.2925,310.08,L8
2025-03-02 22:11:40+00:00,435.64,427.59,435.83,434.61,443.47,431.945,,361.29333333333335,375.57666666666665,363.41,364.41333333333336,362.78000000000003,351.5133333333333,346.582,408.4675,401.216,394.0,410.18,334.83500000000004,333.91857142857145,338.65857142857146,315.5925,328.40250000000003,327.2675,328.01125,332.74375,328.2655555555555,334.80111111111114,336.47222222222223,344.96555555555557,339.0022222222222,340.6455555555556,341.3644444444445,345.1611111111111,347.08888888888885,344.5466666666667,338.97375,335.59875,329.14875,313.2925,310.08,L8
2025-03-10 22:11:52+00:00,435.64,427.59,435.83,432.48333333333335,443.47,439.86,,363.52750000000003,375.6175,364.87,364.3225,364.03,352.845,347.395,407.77666666666664,402.34749999999997,394.0,407.765,334.806,334.645,339.155,315.52750000000003,328.525,327.23249999999996,328.395,333.16125,328.6122222222222,335.2111111111111,336.6044444444444,345.46333333333337,339.03666666666663,340.66999999999996,341.56555555555553,345.48555555555555,347.3566666666667,345.0733333333333,339.28875000000005,336.02625,329.69124999999997,313.784,310.41499999999996,L9
2025-03-19 22:05:30+00:00,435.64,427.59,435.83,431.235,443.47,439.86,,362.332,373.51800000000003,363.96999999999997,362.8,362.97799999999995,351.834,347.1828571428572,407.77666666666664,402.34749999999997,394.0,407.765,334.806,334.75444444444446,338.61888888888893,315.0,328.44666666666666,327.2033333333333,328.2455555555555,332.86555555555555,328.577,335.146,336.594,345.20799999999997,338.86699999999996,340.492,341.53999999999996,345.183,347.29699999999997,345.196,339.1366666666667,335.9011111111111,329.8411111111111,313.42,310.41499999999996,L9
2025-03-26 22:11:41+00:00,435.64,427.59,435.83,431.235,443.47,439.86,,362.332,372.90166666666664,363.96999999999997,362.8,362.97799999999995,351.834,347.1828571428572,406.19,402.34749999999997,400.385,413.0366666666667,334.806,334.75444444444446,338.61888888888893,315.0,328.23400000000004,327.006,328.033,332.591,328.34999999999997,334.8436363636364,336.5372727272727,344.8618181818182,338.59363636363634,340.2127272727273,341.47727272727275,344.92636363636365,347.14363636363635,345.09181818181816,338.95200000000006,335.773,329.6,313.20428571428573,310.41499999999996,L9
2025-04-11 22:11:41+00:00,435.64,425.655,435.83,431.235,443.47,439.86,,362.332,372.90166666666664,363.96999999999997,362.8,362.97799999999995,351.834,347.1828571428572,408.32,403.892,401.97,414.12,334.6566666666667,335.00300000000004,338.572,314.862,328.2990909090909,327.08,328.1463636363636,332.77272727272725,328.53249999999997,334.8958333333333,336.67583333333334,344.8883333333333,338.69416666666666,340.2816666666667,341.545,345.18,347.31,345.43499999999995,339.0909090909091,335.7245454545455,329.81454545454545,313.35,309.93,L9
2025-05-21 22:11:16+00:00,435.64,425.655,435.83,431.235,443.47,439.86,,362.332,372.90166666666664,363.96999999999997,362.8,362.97799999999995,351.834,347.1828571428572,408.32,403.892,401.97,414.12,334.6566666666667,335.00300000000004,338.572,314.862,327.7966666666667,326.5933333333333,327.5833333333333,331.9375,327.9338461538461,334.42,336.1807692307693,344.17846153846153,338.02230769230766,339.63384615384615,340.7146153846154,344.5676923076923,346.5492307692308,344.77384615384614,339.0909090909091,335.7245454545455,329.81454545454545,313.35,309.93,L8
2025-05-30 22:05:06+00:00,435.64,425.655,435.83,431.235,443.47,439.86,,361.56166666666667,372.62857142857143,362.69,361.0316666666667,361.73333333333335,350.73499999999996,347.1828571428572,408.32,403.892,401.97,414.12,334.6566666666667,335.00300000000004,338.572,314.862,327.58307692307693,326.52000000000004,327.3546153846154,331.5946153846154,327.7192857142857,334.1535714285714,336.07428571428574,343.81714285714287,337.57214285714286,339.2278571428571,340.4342857142857,344.2,346.15500000000003,344.41285714285715,338.735,335.7245454545455,329.81454545454545,313.35,309.93,L8
2025-06-07 22:05:05+00:00,435.64,425.655,435.83,432.82399999999996,443.845,439.86,371.45,362.31,373.21500000000003,363.4485714285714,361.0671428571428,361.90285714285716,351.1014285714286,346.26,408.32,403.892,401.97,414.12,334.6566666666667,335.00300000000004,338.572,314.4109090909091,327.54285714285714,326.64142857142855,327.36642857142857,331.48214285714283,327.67133333333334,334.00466666666665,336.0726666666667,343.646,337.3453333333334,338.9886666666667,340.388,344.062,345.85266666666666,344.27866666666665,338.6376923076923,335.7245454545455,329.81454545454545,313.35,309.93,L9
2025-09-18 22:12:01+00:00,,423.72,,439.18,444.22,,371.45,361.1033333333333,373.0825,361.32666666666665,356.75,358.78999999999996,347.51,340.025,409.13499999999993,410.07,413.92500000000007,420.475,333.91,337.24,338.15,311.7600000000001,325.615,325.40000000000003,325.5016666666666,328.44666666666666,325.58,331.7733333333333,335.22166666666664,340.4633333333333,334.28000000000003,336.31,338.165,341.83833333333337,343.18666666666667,342.3533333333333,337.11,334.26666666666665,328.21999999999997,313.14000000000004,308.96,L9
2025-09-19 22:05:51+00:00,,423.72,,439.18,444.22,,371.45,361.1033333333333,373.0825,361.32666666666665,356.75,358.78999999999996,347.51,340.025,409.13499999999993,410.07,413.92500000000007,420.475,333.91,337.24,338.15,311.7600000000001,325.615,325.40000000000003,325.5016666666666,328.44666666666666,325.58,331.7733333333333,333.9785714285714,339.60714285714283,333.36,335.6114285714286,336.75428571428574,340.8028571428572,342.33714285714285,341.34000000000003,337.11,334.26666666666665,328.21999999999997,313.14000000000004,308.96,L8
2025-11-05 22:12:10+00:00,,,,439.18,444.22,,371.45,361.1033333333333,373.5775,358.9725,355.66499999999996,356.7275,346.4375,340.025,,,,,,,,309.9,324.68600000000004,324.736,324.62600000000003,327.084,324.972,331.3,333.09999999999997,339.11,332.5366666666667,334.99,335.29,339.9866666666667,340.9633333333333,339.81,336.25,333.39,326.275,,,L9
