dates,satname,nzd0475-0000,nzd0475-0001,nzd0475-0002,nzd0475-0003,nzd0475-0004,nzd0475-0005
2013-11-19 22:22:01.448000,L8,313.21,289.22,295.46,300.12,296.73,296.83
2014-02-23 22:21:08.076000,L8,334.04,289.38,301.02,301.96,299.48,300.33
2014-03-11 22:20:55.957000,L8,297.72,292.37,294.69,286.75,,
2014-03-20 22:14:37.534000,L8,318.00,289.03,301.91,301.41,295.32,299.17
2014-03-20 22:15:01.497000,L8,319.69,289.48,302.93,301.80,296.09,299.47
2014-03-27 22:20:37.696000,L8,297.88,278.54,271.30,265.82,,
2014-08-11 22:14:15.733000,L8,315.50,284.30,294.46,296.27,279.46,
2014-08-11 22:14:39.696000,L8,327.41,290.55,302.67,301.09,298.41,300.07
2014-09-03 22:20:30.612000,L8,328.69,292.51,311.12,310.80,306.90,303.55
2014-09-19 22:20:30.514000,L8,302.52,268.07,292.11,,,
2014-09-28 22:14:20.662000,L8,304.72,283.28,295.16,,,
2014-09-28 22:14:44.621000,L8,349.85,316.88,344.40,335.12,334.53,321.63
2014-10-21 22:20:37.449000,L8,312.55,293.64,305.75,305.30,300.07,300.56
2014-11-06 22:20:37.163000,L8,344.98,300.68,313.87,314.51,309.32,314.51
2014-11-22 22:20:33.645000,L8,350.96,329.83,330.39,324.23,335.31,319.34
2014-12-01 22:14:24.062000,L8,317.38,297.38,308.77,309.40,303.25,301.99
2015-01-18 22:14:12.454000,L8,302.17,290.27,299.01,300.01,297.01,304.28
2015-02-10 22:20:14.711000,L8,300.86,287.00,297.51,296.98,294.26,296.82
2015-02-19 22:14:01.458000,L8,359.56,288.55,300.49,300.80,295.96,302.06
2015-02-26 22:20:10.708000,L8,293.68,280.53,292.09,292.10,,
2015-03-07 22:13:53.954000,L8,343.45,319.84,317.34,318.37,321.36,311.97
2015-03-14 22:19:59.243000,L8,301.31,279.41,293.07,,,
2015-04-15 22:19:46.550000,L8,287.34,271.24,286.49,,,
2015-05-01 22:19:36.381000,L8,298.37,269.52,274.60,,,
2015-06-11 22:13:28.321000,L8,293.80,290.22,302.72,298.71,298.41,
2015-06-11 22:13:52.284000,L8,317.46,297.42,308.93,305.29,303.45,297.15
2015-07-29 22:14:13.585000,L8,,273.90,298.36,296.42,294.75,
2015-08-21 22:20:09.239000,L8,290.31,274.17,288.98,,,
2015-10-08 22:20:24.559000,L8,301.55,283.25,295.14,295.11,293.50,
2015-10-24 22:20:28.535000,L8,313.67,297.34,308.80,312.35,307.52,303.87
2015-11-09 22:20:29.987000,L8,364.16,311.90,317.14,319.72,309.84,318.35
2015-11-18 22:14:20.859000,L8,291.78,281.46,290.73,288.04,,
2015-11-18 22:14:44.822000,L8,294.06,283.93,292.14,293.05,,
2016-01-05 22:14:17.033000,L8,341.82,286.78,294.43,297.09,295.59,298.40
2016-01-05 22:14:40.992000,L8,342.77,288.02,295.61,298.79,296.86,299.58
2016-01-21 22:14:17.820000,L8,292.85,279.94,290.69,266.80,,
2016-02-13 22:20:20.440000,L8,361.67,327.27,350.08,328.74,332.93,331.53
2016-04-26 22:13:44.974000,L8,331.13,302.34,312.02,310.51,307.09,307.87
2016-04-26 22:14:08.933000,L8,331.80,302.62,312.97,310.82,307.36,308.14
2016-08-16 22:14:41.427000,L8,308.14,277.26,298.01,295.82,292.87,
2016-11-27 22:20:43.760000,L8,327.89,306.57,311.05,314.63,305.05,308.04
2017-01-14 22:20:33.127000,L8,339.02,294.83,308.01,310.37,306.02,305.27
2017-01-23 22:14:19.080000,L8,299.59,285.34,287.88,265.62,,
2017-01-23 22:14:43.048000,L8,301.99,287.13,291.98,294.28,290.93,289.92
2017-02-08 22:14:10.700000,L8,276.63,280.48,289.07,287.56,,
2017-02-08 22:14:34.654000,L8,317.03,292.25,311.16,306.32,304.11,304.37
2017-02-24 22:14:05.773000,L8,298.02,283.35,290.92,285.36,,
2017-04-20 22:19:47.163000,L8,276.44,278.70,290.74,273.54,282.48,
2017-10-29 22:20:41.555000,L8,349.51,298.70,312.72,312.16,305.47,304.76
2017-11-07 22:14:29.495000,L8,316.74,293.41,304.74,306.63,300.80,299.75
2017-11-30 22:20:32.227000,L8,315.46,302.03,307.42,316.03,310.35,305.78
2018-01-26 22:14:08.959000,L8,339.73,290.16,298.92,301.32,305.78,302.26
2018-03-06 22:20:02.483000,L8,298.29,279.62,288.59,267.51,,
2018-03-31 22:13:39.641000,L8,323.89,297.52,315.68,313.13,306.14,306.59
2018-04-16 22:13:30.411000,L8,300.91,280.04,290.00,,,
2018-04-16 22:13:54.370000,L8,300.62,280.18,290.10,,,
2018-07-21 22:13:25.431000,L8,323.96,294.63,304.07,305.95,304.81,305.09
2018-07-21 22:13:49.390000,L8,302.36,274.81,295.77,297.29,294.38,
2018-09-07 22:13:48.162000,L8,327.19,312.38,318.03,337.00,335.65,317.30
2018-09-14 22:20:00.822000,L8,311.02,287.02,298.46,297.87,290.80,290.23
2018-09-30 22:20:07.683000,L8,360.94,345.03,362.41,,,
2018-11-10 22:14:08.770000,L8,310.98,287.45,300.67,301.56,293.40,297.31
2018-11-10 22:14:32.733000,L8,328.66,295.61,310.27,310.10,301.84,304.70
2018-12-28 22:14:29.227000,L8,290.83,277.91,287.60,,,
2019-01-04 22:20:15.514000,L8,289.78,276.66,283.60,278.95,279.24,
2019-01-20 22:20:12.251000,L8,288.92,279.17,289.24,286.73,278.58,
2019-02-05 22:20:09.281000,L8,292.42,281.45,290.96,,,
2019-02-21 22:20:06.522000,L8,295.94,282.68,294.44,295.13,,
2019-03-02 22:13:53.044000,L8,328.67,319.45,314.87,318.40,318.27,315.39
2019-06-29 22:20:17.440000,L8,330.80,,,,,
2019-07-15 22:20:20.288000,L8,316.34,,,,,
2019-09-01 22:20:35.671000,L8,321.64,283.64,299.60,296.13,291.01,289.33
2019-09-26 22:14:56.917000,L8,322.84,364.03,316.27,331.45,316.33,306.69
2019-10-03 22:20:45.371000,L8,310.62,289.91,303.59,301.76,298.22,297.64
2019-10-28 22:14:36.351000,L8,347.04,293.78,311.44,311.46,302.89,303.11
2019-11-13 22:14:33.870000,L8,324.73,290.40,303.21,300.47,295.84,297.26
2019-11-13 22:14:57.837000,L8,330.98,291.13,304.44,301.45,296.71,298.69
2020-01-16 22:14:22.794000,L8,,,,277.93,277.94,299.46
2020-01-23 22:20:31.626000,L8,304.93,286.69,295.48,291.94,290.49,291.83
2020-02-24 22:20:22.879000,L8,346.62,291.16,305.92,306.13,297.70,299.80
2020-03-04 22:14:08.808000,L8,307.64,290.16,298.82,300.15,297.51,299.81
2020-03-11 22:20:16.572000,L8,298.55,275.81,290.60,,,
2020-04-28 22:19:52.651000,L8,277.15,274.34,289.52,278.48,287.15,
2020-06-08 22:13:47.789000,L8,325.01,304.47,314.13,310.60,302.75,303.58
2020-06-08 22:14:11.756000,L8,331.97,311.32,316.83,319.26,307.76,308.31
2020-07-10 22:14:03.489000,L8,,266.20,302.14,274.29,295.55,292.62
2020-07-10 22:14:27.456000,L8,,292.34,302.56,274.43,296.33,291.00
2020-07-26 22:14:08.414000,L8,299.93,,,,,
2020-07-26 22:14:32.385000,L8,300.50,,,,,
2020-08-27 22:14:20.137000,L8,303.02,275.10,273.51,269.41,,
2020-08-27 22:14:44.105000,L8,303.48,275.99,287.33,275.23,283.27,
2020-09-19 22:20:39.727000,L8,363.28,320.62,341.71,324.48,332.27,329.76
2020-09-28 22:14:31.097000,L8,302.76,281.88,294.30,289.34,273.57,280.07
2020-10-14 22:14:32.849000,L8,321.46,297.51,310.36,312.93,307.04,307.01
2020-10-14 22:14:56.808000,L8,356.05,361.35,354.50,359.91,354.35,317.40
2020-10-30 22:14:31.894000,L8,309.96,285.22,296.51,297.71,290.59,294.83
2021-08-14 22:14:21.424000,L8,312.16,292.27,302.45,303.67,300.41,307.50
2021-08-14 22:14:45.391000,L8,312.91,293.28,303.16,304.15,301.13,308.36
2021-08-30 22:14:25.984000,L8,301.14,,,,,
2021-09-06 22:20:38.920000,L8,330.91,301.02,313.75,318.28,318.73,313.41
2021-09-15 22:14:29.885000,L8,378.12,353.22,361.34,,,
2021-09-22 22:20:41.428000,L8,322.82,288.27,303.94,302.25,298.04,298.72
2021-10-24 22:20:49.557000,L8,349.88,330.02,356.56,357.59,361.04,342.71
2021-11-18 22:14:32.533000,L8,322.36,290.53,302.06,305.69,296.03,296.97
2021-12-20 22:14:31.987000,L8,315.47,286.01,294.91,296.73,290.48,293.70
2021-12-20 22:14:55.954000,L8,337.29,290.99,302.61,306.37,294.90,299.19
2022-01-04 22:20:39.854000,L9,305.40,281.71,292.51,293.77,289.51,290.14
2022-03-02 22:14:37.725000,L9,338.56,300.50,332.84,315.58,306.07,306.67
2022-05-05 22:14:18.830000,L9,277.86,284.30,297.30,297.92,293.89,294.95
2022-05-12 22:20:00.934000,L9,336.49,338.92,318.07,322.82,317.78,316.63
2022-06-30 22:14:27.385000,L8,335.92,301.23,314.79,317.54,306.46,310.45
2022-06-30 22:14:51.348000,L8,335.91,301.07,314.79,318.38,306.71,311.48
2022-08-25 22:14:50.743000,L9,310.26,281.15,297.37,298.50,296.33,291.27
2022-11-21 22:14:44.924000,L8,,,276.75,288.99,284.67,278.40
2022-12-30 22:20:48.504000,L8,304.45,287.50,296.10,300.36,297.00,299.95
2023-01-15 22:20:41.683000,L8,323.40,299.87,308.50,311.97,301.25,305.18
2023-02-17 22:14:37.295000,L9,286.36,285.82,293.33,286.08,291.89,289.18
2023-02-17 22:15:01.258000,L9,278.78,284.48,291.22,279.53,280.63,286.23
2023-02-24 22:20:39.496000,L9,272.43,277.66,289.81,272.03,277.77,
2023-02-25 22:14:16.003000,L8,309.16,290.60,302.77,304.65,301.69,302.83
2023-02-25 22:14:39.957000,L8,312.65,291.94,305.14,306.93,303.27,306.39
2023-03-13 22:14:10.896000,L8,274.45,279.74,285.06,281.06,,
2023-04-06 22:14:33.046000,L9,279.17,272.00,274.11,267.46,,
2023-04-14 22:14:09.763000,L8,278.40,271.87,286.58,269.63,272.14,270.37
2023-04-21 22:19:54.366000,L8,299.01,274.77,286.37,275.58,279.95,275.66
2023-04-22 22:14:02.920000,L9,302.17,273.29,275.23,276.56,285.65,270.92
2023-05-15 22:19:59.806000,L9,282.58,278.88,277.20,280.89,289.38,272.07
2023-06-01 22:13:55.021000,L8,305.90,292.56,299.49,288.15,293.95,
2023-06-08 22:19:48.079000,L8,338.10,317.93,334.03,366.94,368.92,353.89
2023-06-09 22:14:00.612000,L9,306.64,291.97,296.15,299.87,296.08,291.53
2023-06-17 22:13:40.818000,L8,346.99,320.31,327.22,332.16,335.07,326.35
2023-07-03 22:13:51.195000,L8,312.86,,,,,
2023-07-27 22:13:50.729000,L9,304.35,274.46,276.65,,,
2023-07-27 22:14:14.688000,L9,305.45,277.53,295.30,,,
2023-09-12 22:20:25.936000,L8,316.64,300.52,318.98,315.27,315.02,316.16
2023-10-15 22:14:26.851000,L9,323.76,296.08,310.90,310.84,307.53,305.25
2023-12-10 22:14:21.153000,L8,305.96,286.85,296.31,301.89,294.74,296.53
2023-12-10 22:14:45.117000,L8,307.26,287.57,298.05,302.96,296.39,298.13
2024-01-19 22:14:28.085000,L9,307.59,286.97,300.71,302.38,294.76,295.46
2024-01-27 22:14:37.376000,L8,318.34,294.43,302.57,,,
2024-02-03 22:20:28.762000,L8,345.44,295.27,305.58,385.84,312.29,304.45
2024-02-12 22:14:41.937000,L8,334.09,291.64,302.71,304.23,299.85,301.46
2024-03-07 22:14:23.817000,L9,313.53,298.38,309.98,320.04,309.94,311.22
2024-03-07 22:14:47.781000,L9,278.82,279.58,,,,
2024-04-24 22:13:49.993000,L9,,283.56,297.08,295.22,292.96,291.53
2024-05-25 22:19:26.651000,L8,305.10,283.20,298.54,295.93,290.88,290.47
2024-06-03 22:13:41.381000,L8,,289.06,303.54,296.82,295.16,290.69
2024-06-11 22:13:30.022000,L9,308.55,,,,,
2024-06-19 22:13:25.055000,L8,267.31,,275.47,284.34,293.66,287.36
2024-06-19 22:13:49.014000,L8,266.70,,,,,
2024-08-29 22:20:09.703000,L8,,,,,290.01,284.60
2024-08-30 22:14:23.037000,L9,313.68,295.49,310.71,312.02,307.21,311.66
2024-09-07 22:14:06.843000,L8,315.42,298.70,309.48,314.57,310.78,308.49
2024-09-07 22:14:30.806000,L8,315.41,298.57,309.45,314.32,310.64,308.07
2024-09-22 22:20:08.881000,L9,306.39,283.86,293.03,296.19,292.15,292.02
2024-09-23 22:14:06.459000,L8,302.92,284.39,292.96,292.94,291.69,
2024-10-09 22:14:09.304000,L8,316.75,297.17,305.74,308.61,304.36,307.87
2024-10-09 22:14:33.271000,L8,321.76,301.45,309.37,310.96,307.60,383.96
2024-10-17 22:14:18.028000,L9,339.97,290.72,304.39,304.51,295.43,297.14
2024-12-04 22:14:24.237000,L9,337.03,298.42,308.30,312.31,305.54,303.38
2024-12-04 22:14:48.196000,L9,337.07,298.76,308.52,313.17,306.70,303.39
2025-01-04 22:20:26.735000,L8,276.87,278.41,288.95,270.37,,
2025-01-21 22:14:25.000000,L9,335.89,282.78,288.46,284.86,283.27,287.95
2025-01-21 22:14:48.959000,L9,340.00,326.79,301.94,297.25,298.52,299.46
2025-03-01 22:20:27.163000,L9,348.45,289.06,309.69,304.47,294.96,302.09
2025-03-25 22:20:03.799000,L8,340.95,310.38,336.77,318.91,315.11,320.28
2025-04-10 22:19:58.565000,L8,312.22,287.15,300.88,298.07,293.09,292.26
2025-04-26 22:19:48.050000,L8,336.90,294.24,312.91,311.86,311.77,307.42
2025-04-27 22:13:56.565000,L9,352.94,297.03,332.98,378.26,,
2025-08-25 22:14:15.671000,L8,312.36,287.49,301.72,301.74,296.92,297.32
2025-08-25 22:14:39.643000,L8,312.85,287.60,302.25,302.01,297.27,297.65
2025-09-02 22:14:47.227000,L9,301.48,279.60,296.43,,,
2025-09-10 22:14:20.086000,L8,318.67,294.26,307.76,312.90,303.46,304.74
2025-09-10 22:14:44.053000,L8,326.81,296.98,309.66,315.66,306.23,306.28
2025-09-17 22:20:35.784000,L8,319.34,300.01,312.17,309.52,305.95,298.89
2025-09-18 22:14:25.575000,L9,320.06,298.76,314.36,314.87,308.42,308.99
2025-10-28 22:14:29.416000,L8,337.88,297.17,310.36,311.57,307.73,309.08
2025-10-28 22:14:53.375000,L8,311.67,291.98,304.03,305.10,302.89,303.54
