dates,nzd0296-0000,nzd0296-0001,nzd0296-0002,nzd0296-0003,nzd0296-0004,nzd0296-0005,nzd0296-0006,nzd0296-0007,nzd0296-0008,nzd0296-0009,nzd0296-0010,nzd0296-0011,nzd0296-0012,nzd0296-0013,nzd0296-0014,nzd0296-0015,nzd0296-0016,nzd0296-0017,nzd0296-0018,nzd0296-0019,nzd0296-0020,nzd0296-0021,nzd0296-0022,nzd0296-0023,nzd0296-0024,nzd0296-0025,nzd0296-0026,nzd0296-0027,nzd0296-0028,nzd0296-0029,nzd0296-0030,nzd0296-0031,nzd0296-0032,nzd0296-0033,nzd0296-0034,nzd0296-0035,nzd0296-0036,nzd0296-0037,nzd0296-0038,nzd0296-0039,nzd0296-0040,nzd0296-0041,nzd0296-0042,nzd0296-0043,nzd0296-0044,nzd0296-0045,nzd0296-0046,nzd0296-0047,nzd0296-0048,nzd0296-0049,nzd0296-0050,nzd0296-0051,nzd0296-0052,satname
2013-12-16 22:01:45+00:00,336.695,324.6014285714286,316.738,311.04200000000003,304.5983333333333,301.705,292.3283333333333,289.805,286.81,281.11,282.63,292.798,272.0,280.248,271.824,262.45799999999997,254.314,257.8,259.39,257.125,246.405,220.22199999999998,184.904,272.554,273.474,272.642,270.434,284.28333333333336,278.456,288.752,290.508,282.87800000000004,286.156,290.624,305.175,309.41333333333336,299.6666666666667,298.35,287.96999999999997,301.85499999999996,301.55833333333334,291.96999999999997,283.60833333333335,287.82666666666665,278.85166666666663,279.7383333333333,280.035,269.60999999999996,274.3016666666667,289.925,313.52599999999995,325.26166666666666,331.80333333333334,L8
2014-02-02 22:01:17+00:00,340.082,320.58,316.635,311.4075,301.265,300.46500000000003,291.35749999999996,287.1,284.07750000000004,277.24,281.6575,300.03000000000003,279.34000000000003,284.89400000000006,276.802,269.278,254.52249999999998,259.548,261.31000000000006,250.815,245.902,214.85499999999996,185.4375,279.648,273.10249999999996,279.57399999999996,261.89,279.625,277.83500000000004,288.11,289.8225,290.226,292.064,295.918,306.744,311.946,297.07000000000005,298.67,283.75,298.57,298.85249999999996,291.8575,282.25,285.38,277.79499999999996,283.094,280.9725,268.0725,270.9125,294.052,318.45599999999996,327.902,333.885,L8
2014-02-11 21:55:20+00:00,339.4766666666667,320.246,316.058,310.52200000000005,300.97200000000004,301.9,292.37199999999996,288.658,283.732,276.83000000000004,280.38,298.54833333333335,278.495,284.11666666666673,275.775,268.235,254.67,258.52833333333336,259.9316666666667,250.782,245.90833333333333,215.594,189.214,278.31333333333333,272.894,277.93,261.904,279.326,278.188,287.762,289.88,288.89833333333337,291.0566666666667,295.60333333333335,306.0366666666667,313.6266666666666,298.124,298.67,283.762,300.794,302.414,292.65,283.34000000000003,288.938,279.19399999999996,284.935,282.97400000000005,272.61800000000005,275.80600000000004,295.63666666666666,318.7483333333333,328.4633333333333,334.696,L8
2014-03-06 22:00:49+00:00,340.6471428571429,323.65833333333336,316.8233333333333,316.2266666666667,304.66333333333336,302.82,294.24333333333334,291.9916666666667,289.52833333333336,276.83000000000004,286.065,302.15999999999997,278.495,285.6157142857143,276.9085714285714,270.11857142857144,260.87166666666667,258.52833333333336,264.4057142857143,257.1033333333333,249.0742857142857,216.93499999999997,189.214,282.93285714285713,277.62,280.4785714285714,268.5,284.2816666666667,283.21000000000004,290.505,291.255,291.3,291.0566666666667,300.8228571428572,308.5657142857143,314.31142857142856,300.43,297.44500000000005,283.762,306.16,304.835,293.65500000000003,285.27666666666664,290.12333333333333,281.715,286.21285714285716,285.065,276.27000000000004,281.1,298.04571428571427,319.38142857142856,328.8142857142857,335.7,L8
2014-05-02 21:54:10+00:00,340.3683333333334,328.42333333333335,316.49399999999997,316.196,308.9016666666667,305.67,297.97499999999997,296.09666666666664,294.66333333333336,274.83750000000003,291.1466666666667,306.98285714285714,284.22499999999997,288.7071428571429,280.3328571428571,274.9557142857143,266.015,258.664,265.6266666666667,257.888,250.91333333333333,217.042,191.00249999999997,286.0571428571429,281.43,283.1771428571428,276.15500000000003,289.4066666666667,289.63666666666666,296.26000000000005,290.46999999999997,296.8157142857143,291.35200000000003,306.2214285714286,311.7914285714286,316.3771428571428,301.69199999999995,299.31666666666666,282.99249999999995,309.29,307.805,296.72166666666664,288.5516666666667,289.85200000000003,285.62333333333333,287.945,285.654,277.36,282.476,299.6583333333333,320.1283333333334,329.31333333333333,336.52200000000005,L8
2014-05-09 21:59:51+00:00,339.51142857142855,326.9871428571428,316.25666666666666,314.81333333333333,307.45714285714286,303.87142857142857,296.1028571428572,294.44,293.0342857142858,274.93,288.69714285714286,304.89875,282.32428571428574,287.49625000000003,279.01625,273.18,264.49142857142857,257.275,263.9057142857143,256.6433333333333,249.3542857142857,212.75666666666666,189.594,284.26,280.42857142857144,281.89625,274.04857142857145,287.99857142857144,288.2042857142857,295.21000000000004,290.635,295.01125,290.10833333333335,304.18875,309.60375,314.15250000000003,300.3283333333333,299.31666666666666,283.67199999999997,307.55285714285714,306.3514285714286,294.9542857142857,287.0385714285714,288.9566666666667,283.5814285714286,285.65714285714284,283.01166666666666,275.675,280.7266666666667,297.0214285714286,317.80571428571426,328.0442857142857,334.7816666666667,L8
2014-05-25 22:00:10+00:00,338.13571428571424,325.34857142857146,315.23499999999996,313.9266666666667,306.57142857142856,302.10857142857145,294.0785714285715,292.9157142857143,292.4714285714286,274.154,287.36571428571426,303.78875,281.4157142857143,286.75625,278.34000000000003,272.57125,264.12142857142857,256.25,263.28000000000003,255.715,246.8885714285714,206.255,187.944,283.87375,279.9785714285714,281.68375,273.5042857142857,287.5514285714286,287.1985714285714,294.73,289.0933333333333,294.84749999999997,289.45,304.01,308.58124999999995,313.2625,298.8533333333333,299.31666666666666,283.694,307.25857142857143,306.04714285714283,293.19714285714286,286.23571428571427,288.115,281.0942857142857,282.3228571428571,279.2966666666667,274.8333333333333,280.47499999999997,293.8442857142857,315.8757142857143,326.1328571428572,332.875,L8
2014-06-19 21:54:11+00:00,339.17333333333335,325.845,314.914,314.546,307.6266666666667,301.23333333333335,294.31166666666667,294.40000000000003,294.59,274.0575,288.43,306.0242857142857,284.60999999999996,287.69428571428574,279.37,274.64,266.615,257.398,265.3533333333333,256.722,250.40833333333333,201.626,190.9125,285.27,281.57166666666666,283.2757142857143,275.075,288.98833333333334,289.47499999999997,296.44666666666666,290.768,296.3171428571428,290.758,305.62857142857143,308.12,312.94428571428574,297.646,299.31666666666666,284.4225,309.095,307.8983333333333,292.3616666666667,286.9216666666667,289.48,282.54,283.8333333333333,278.836,276.838,282.82800000000003,294.905,314.14000000000004,325.07,333.456,L8
2014-07-05 21:54:17+00:00,339.17333333333335,325.845,314.914,314.546,307.6266666666667,301.23333333333335,294.31166666666667,294.40000000000003,294.59,274.0575,288.43,306.0242857142857,284.60999999999996,287.69428571428574,279.37,274.64,266.615,257.398,265.3533333333333,256.722,256.9657142857143,201.626,190.9125,285.27,281.57166666666666,283.2757142857143,275.075,288.98833333333334,289.47499999999997,296.44666666666666,290.768,296.3171428571428,290.758,305.62857142857143,308.12,316.59,301.87666666666667,306.6825,284.4225,312.4771428571429,307.8983333333333,292.3616666666667,286.9216666666667,293.45,282.54,287.5557142857143,284.4816666666666,276.838,282.82800000000003,294.905,314.14000000000004,325.07,333.456,L8
2014-07-12 22:00:31+00:00,339.17333333333335,325.845,314.914,314.546,307.6266666666667,301.23333333333335,294.31166666666667,294.40000000000003,294.59,274.0575,288.43,306.0242857142857,284.60999999999996,287.69428571428574,279.37,274.64,266.615,257.398,265.3533333333333,256.722,259.78499999999997,201.626,190.9125,285.27,281.57166666666666,283.2757142857143,275.075,288.98833333333334,289.47499999999997,296.44666666666666,290.768,296.3171428571428,290.758,305.62857142857143,308.12,316.59,305.81857142857143,305.194,284.4225,312.4771428571429,307.8983333333333,292.3616666666667,286.9216666666667,293.45,282.54,287.5557142857143,284.4816666666666,276.838,282.82800000000003,294.905,314.14000000000004,325.07,333.456,L8
2014-07-21 21:54:20+00:00,340.8071428571429,325.78000000000003,314.97666666666663,313.6566666666667,306.3385714285714,300.0728571428572,293.21571428571434,293.5957142857143,293.08142857142855,274.62,286.8285714285714,304.505,283.3228571428571,286.8025,278.3775,273.33875,265.11428571428576,256.40666666666664,263.63714285714286,255.35833333333335,258.29,203.14,191.476,283.3275,280.3285714285714,281.54499999999996,272.55428571428575,287.45428571428573,287.48857142857145,295.13428571428574,290.6933333333333,294.26625,289.9533333333333,303.5725,306.445,315.03222222222223,304.3525,305.194,284.962,310.6,306.5214285714286,292.15999999999997,285.93571428571425,292.0942857142857,282.07428571428574,285.97375,283.0242857142857,274.31166666666667,280.7633333333333,293.1457142857143,314.1614285714286,325.21999999999997,334.52500000000003,L8
2014-08-06 21:54:29+00:00,337.6257142857143,325.005,315.20714285714286,313.2342857142857,305.4425,299.1925,292.05125,292.39375,292.0075,275.2683333333333,286.22749999999996,300.21875,277.90000000000003,283.96625,275.3725,269.32375,264.12125000000003,250.61666666666667,258.3228571428571,255.50571428571428,254.61777777777783,201.2757142857143,190.5583333333333,278.88,279.61875,277.17375,270.955,286.56,286.34000000000003,294.38,290.82714285714286,289.045,284.3616666666667,299.7925,303.3014285714286,311.82,303.35555555555555,306.825,285.3183333333333,309.34555555555556,305.6875,291.615,285.20875,291.06125,281.345,282.60749999999996,281.5125,273.2685714285714,279.43857142857144,289.2557142857143,312.81142857142856,323.90142857142854,335.17857142857144,L8
2014-08-13 22:00:18+00:00,340.26142857142855,327.72375,317.90142857142854,317.59285714285716,309.08125,301.54999999999995,295.12625,294.7525,296.185,282.4816666666667,291.31,302.69624999999996,278.50500000000005,287.16625,276.04857142857145,273.92625,268.845,250.054,259.2033333333333,256.315,257.7422222222222,198.39666666666668,187.80599999999998,282.74125,284.04375,281.70125,272.23999999999995,290.13124999999997,289.1725,299.11625000000004,294.07428571428574,291.81375,290.205,300.6157142857143,303.435,312.5,304.14,305.378,291.25666666666666,310.84333333333336,304.12,291.01428571428573,284.85285714285715,289.33142857142855,283.90875,283.03875,282.89625,274.59,279.9485714285714,289.97714285714284,313.34857142857146,324.6614285714286,336.37,L8
2014-09-07 21:54:36+00:00,338.04285714285714,324.76,317.13,312.54714285714283,306.17875000000004,299.8225,293.0525,291.44874999999996,291.7225,281.6114285714286,286.94124999999997,298.79625,277.8442857142857,285.355,274.21285714285716,271.68125,264.515,250.595,253.11999999999998,249.56999999999996,254.70333333333332,194.33833333333334,186.57000000000002,277.64625,280.61125,278.59875,266.1771428571429,286.60375,285.4325,297.09625,292.93142857142857,288.67375,289.4371428571429,294.3328571428571,298.45666666666665,310.8744444444444,303.16249999999997,307.66749999999996,290.4528571428571,307.03333333333336,302.1271428571428,288.97285714285715,283.12857142857143,288.81,281.91125,280.5425,280.67,270.73285714285714,275.24142857142857,286.86,312.2314285714286,323.53000000000003,336.0,L8
2014-10-25 21:54:40+00:00,337.36125,323.7288888888889,316.72125,312.01625,305.46777777777777,298.83444444444444,292.0777777777778,290.40444444444444,290.55888888888893,280.81,285.89000000000004,297.7511111111111,277.04375000000005,284.65222222222224,273.79625,270.7988888888889,263.51666666666665,251.02714285714288,253.2085714285714,249.38285714285712,252.59199999999996,193.83571428571426,185.58714285714288,276.72,279.5566666666666,277.7733333333333,265.40125,285.7966666666667,284.65111111111105,296.0566666666666,292.59,287.74888888888887,288.72,293.2575,297.5185714285714,308.287,302.0711111111111,307.66749999999996,289.40125,305.70500000000004,302.5975,288.21875,282.385,287.99125,280.57,279.30111111111114,279.8411111111111,270.3725,275.25625,286.37874999999997,311.2275,323.175,334.975,L8
2014-11-01 22:00:26+00:00,337.1933333333334,319.5988888888889,316.43222222222226,311.5733333333333,301.90222222222224,295.7811111111111,288.7022222222222,286.6677777777778,286.2144444444445,280.3611111111111,281.1188888888889,293.40777777777777,271.71375,281.9188888888889,270.34625,266.88111111111107,259.79,251.41625,253.3825,250.3275,250.82999999999996,193.45875,184.8225,273.73777777777775,276.33444444444444,275.01444444444445,259.0,282.1311111111111,280.09888888888895,291.81444444444446,292.2611111111111,282.84000000000003,288.2477777777778,287.87375,293.2728571428571,305.067,301.11499999999995,309.2033333333333,288.7366666666667,303.021,299.97,285.56875,279.1525,287.35999999999996,276.9555555555555,278.406,279.485,270.24666666666667,275.1433333333333,286.17777777777775,310.9144444444444,322.52,333.91,L8
2015-04-03 21:53:50+00:00,335.17333333333335,318.90333333333336,314.56,308.4733333333333,299.74666666666667,291.0733333333333,285.31666666666666,281.95,281.37666666666667,274.68,278.98333333333335,290.49333333333334,270.24,279.27,271.49333333333334,263.94666666666666,255.89666666666665,253.87666666666667,254.49333333333334,252.09333333333333,233.39999999999992,190.82,172.29999999999998,270.82,273.32666666666665,272.32,260.13666666666666,280.32666666666665,278.9633333333333,289.97333333333336,290.4633333333333,281.43333333333334,285.4533333333333,288.02,294.14666666666665,290.8566666666666,292.1233333333333,,283.05333333333334,298.0266666666667,304.25666666666666,284.3066666666667,278.08,283.49333333333334,270.26,269.7633333333333,273.43333333333334,267.42333333333335,275.1566666666667,284.31,310.39,320.13,326.63333333333327,L8
2015-04-19 21:53:50+00:00,334.425,318.1675,314.4075,308.1625,298.945,291.2625,285.0625,281.685,281.09000000000003,273.875,277.34000000000003,290.94,270.8125,278.8275,271.5525,263.92,255.67499999999998,253.225,254.52999999999997,251.7075,235.86666666666667,188.71333333333334,169.8675,271.01,273.1775,271.92,259.53499999999997,280.19,278.78499999999997,289.695,291.53749999999997,281.625,285.9925,288.2175,294.5075,290.9,291.98249999999996,,282.79,299.27750000000003,305.73249999999996,285.6275,278.39,285.21000000000004,270.0,269.935,272.6075,266.5425,275.2075,284.09000000000003,309.465,321.755,326.505,L8
2015-05-05 21:53:36+00:00,330.8433333333333,317.65000000000003,313.06666666666666,304.1933333333333,295.2633333333334,286.45666666666665,281.02333333333337,279.40000000000003,279.3933333333334,270.69666666666666,273.3433333333333,290.26666666666665,270.0566666666667,277.31333333333333,272.17,262.78000000000003,254.88,252.21,254.65333333333334,249.32666666666668,236.365,183.98000000000002,161.36,270.75,274.13,271.77333333333337,257.8233333333333,280.06333333333333,276.66,290.2366666666667,292.4533333333333,282.2,286.66,288.1366666666666,293.18,291.4266666666667,290.72333333333336,,282.9266666666667,301.27666666666664,305.6333333333333,285.26,275.55333333333334,285.56,268.8833333333334,269.11999999999995,269.0733333333333,262.69,273.3566666666667,282.42333333333335,307.23,317.22666666666663,320.56,L8
2015-05-12 21:59:40+00:00,330.585,316.8075,313.35249999999996,305.065,295.845,287.5475,281.855,279.7925,279.64,271.2175,272.7825,289.6375,269.40250000000003,277.3425,271.84999999999997,262.4575,254.95999999999998,251.54000000000002,254.825,250.46,237.16666666666666,183.78,160.07,270.075,273.5075,271.76250000000005,258.0825,279.87,276.58,290.0675,291.1725,281.94,285.555,287.885,292.12249999999995,290.6225,290.72333333333336,,282.9125,300.3325,304.97,284.695,275.0125,284.07500000000005,268.7075,269.0825,268.95,262.73249999999996,273.76,282.41,306.25,317.71,320.42,L8
2015-05-21 21:53:31+00:00,330.585,316.8075,313.35249999999996,305.065,295.845,287.5475,272.844,272.82800000000003,273.956,267.406,272.7825,289.6375,269.40250000000003,277.3425,271.84999999999997,257.026,254.95999999999998,251.54000000000002,254.825,250.46,237.16666666666666,183.78,160.07,270.075,268.876,266.11600000000004,253.974,273.832,270.038,286.402,287.068,281.94,285.555,287.885,292.12249999999995,290.6225,290.72333333333336,,280.002,296.446,300.13199999999995,279.586,267.034,278.736,266.86,266.844,266.758,259.01,271.49,279.71000000000004,296.492,317.71,314.77200000000005,L8
2015-05-28 21:59:19+00:00,328.046,314.278,311.842,302.594,294.304,286.446,272.9766666666667,272.6066666666666,273.76,267.07666666666665,267.384,285.658,265.012,274.678,268.28599999999994,256.305,252.86599999999999,248.31599999999997,251.496,247.728,235.1725,182.5675,160.07,267.46,268.0316666666667,265.1816666666667,252.77166666666665,273.12166666666667,268.085,285.96166666666664,286.38,278.72799999999995,283.26599999999996,287.885,290.582,287.876,288.3775,,279.5083333333333,295.34499999999997,298.98,278.995,264.12166666666667,277.365,266.7583333333334,266.53,266.62,258.40833333333336,270.96333333333337,279.35,296.6466666666667,314.262,313.6033333333333,L8
2015-06-06 21:53:40+00:00,330.34166666666664,317.82,314.3066666666667,305.59,297.3,289.49833333333333,276.78285714285715,276.58,276.73857142857145,270.5885714285714,272.62166666666667,288.51166666666666,269.7816666666667,278.93833333333333,275.7366666666667,262.29285714285714,258.91,248.31599999999997,251.496,247.728,235.1725,188.85,160.07,272.3183333333333,271.71714285714285,270.24,252.77166666666665,276.61857142857144,272.68857142857144,289.55428571428575,289.68571428571425,283.6933333333333,289.04333333333335,294.358,294.3666666666666,292.635,292.43600000000004,288.0,283.2942857142857,298.1871428571429,301.2242857142857,282.6385714285714,268.45285714285717,279.7242857142857,270.9242857142857,270.1557142857143,269.5242857142857,261.3085714285714,273.37428571428575,282.1385714285715,299.81714285714287,316.7133333333333,315.8971428571429,L8
2015-07-15 22:00:12+00:00,331.47285714285715,317.5157142857143,314.88142857142856,305.86285714285714,297.6857142857143,290.12,277.88125,277.51375,277.64625,271.4475,273.0,289.1657142857143,270.01,278.9814285714286,275.7528571428571,262.525,258.2114285714286,247.965,251.155,249.3216666666667,237.544,190.58833333333334,163.676,272.70714285714286,272.21125,270.6125,254.08285714285714,277.8225,274.08875,289.555,290.25,284.09714285714284,288.64,293.16333333333336,293.40999999999997,291.93,292.535,288.0,283.8925,299.3575,302.09375,282.99875,269.62624999999997,280.36625000000004,270.75375,270.195,270.615,261.79125,276.39875,282.1385714285715,299.81714285714287,318.55428571428575,318.32625,L8
2015-08-25 21:54:15+00:00,331.4325,317.1275,315.075,306.18625,297.82375,290.48125,278.72222222222223,277.94666666666666,278.16777777777776,271.82444444444445,273.46,289.36625,269.855,278.72375,275.20375,262.4344444444444,258.11875,248.40857142857143,251.56857142857143,249.0257142857143,238.11,190.37142857142857,162.66166666666666,272.24,272.26666666666665,270.72222222222223,254.86499999999998,278.22555555555556,274.6877777777778,289.78444444444443,290.5877777777778,283.96999999999997,288.195,291.81,292.74875,291.11125,292.7628571428572,288.0,284.06,299.3533333333333,302.0888888888889,282.9577777777778,270.37,280.95000000000005,270.58444444444444,270.12666666666667,271.19777777777773,261.85,276.49333333333334,282.48,301.4575,318.64875,320.03666666666663,L8
2015-10-19 22:00:41+00:00,330.32,315.09142857142854,315.0571428571428,305.43142857142857,297.6114285714285,290.43142857142857,277.28125,277.01,277.97625,271.7375,272.03000000000003,288.8442857142857,268.96714285714285,278.7457142857143,275.0,261.7025,257.9271428571429,246.80666666666664,250.41333333333333,247.95166666666668,236.93500000000003,192.24714285714285,162.668,271.75142857142856,271.78875,270.285,254.35714285714286,277.91375,274.00625,289.51,290.0675,283.73857142857145,287.64142857142855,291.03333333333336,290.6928571428571,289.06142857142856,292.72833333333335,288.0,283.89375,297.8175,300.6125,282.61375,269.20124999999996,279.05875000000003,271.0875,270.1775,272.055,261.35625,276.28875,282.3385714285714,299.86428571428576,317.13142857142856,320.42125,L8
2015-11-13 21:54:34+00:00,330.875,315.1933333333333,315.99333333333334,306.3416666666667,298.8616666666667,292.3966666666667,277.0314285714286,277.0342857142857,278.0728571428571,271.8,272.8283333333333,289.09999999999997,269.02833333333336,279.015,274.77833333333336,261.22857142857146,257.805,245.62199999999999,249.05,246.54000000000002,236.824,199.03166666666667,163.485,272.5216666666667,271.57,270.21571428571434,254.01666666666665,277.3757142857143,274.06857142857143,289.2457142857143,290.2642857142857,283.8016666666667,288.215,291.25,290.84333333333336,288.8,293.6233333333333,288.0,283.85285714285715,297.1642857142857,301.46714285714285,283.0028571428571,269.93,279.7642857142857,271.92142857142863,270.81857142857143,274.15142857142854,262.19714285714286,278.5571428571429,283.365,301.15500000000003,320.0566666666667,324.5157142857143,L8
2015-11-29 21:54:37+00:00,332.68333333333334,316.56333333333333,317.92,308.92,300.6416666666667,294.09999999999997,284.8733333333333,283.85166666666663,284.01666666666665,276.52,278.22166666666664,293.07,272.24333333333334,281.33333333333337,277.66333333333336,266.9883333333333,259.32166666666666,249.404,252.666,249.31199999999998,237.27799999999996,205.12666666666667,167.69400000000002,275.23333333333335,276.9833333333333,277.4166666666667,261.504,284.71999999999997,283.32,293.3833333333334,295.20166666666665,286.84999999999997,290.43833333333333,290.9833333333333,292.475,291.5783333333333,295.385,288.0,287.83166666666665,300.405,307.19666666666666,289.8066666666667,281.2333333333333,286.73833333333334,275.31166666666667,276.675,278.97166666666664,267.785,283.2633333333333,288.096,312.57599999999996,323.90833333333336,334.78,L8
2016-01-23 22:00:44+00:00,328.966,311.878,315.15999999999997,306.64,297.736,290.966,280.224,278.69399999999996,281.024,272.496,273.97200000000004,290.19800000000004,266.632,277.0,269.302,259.594,253.07800000000003,250.82599999999996,254.38600000000002,248.446,236.01399999999998,206.95,165.71800000000002,270.56399999999996,273.60600000000005,273.35,261.572,280.77,277.98799999999994,289.57,291.704,282.0,284.404,285.698,290.882,290.616,293.384,,283.558,295.85,305.386,287.924,279.456,285.07800000000003,271.23199999999997,273.43,279.22400000000005,270.286,280.66999999999996,285.47,311.01,322.53999999999996,334.374,L8
2016-02-24 22:00:32+00:00,327.468,310.932,314.53000000000003,306.014,297.414,289.27000000000004,277.918,277.498,280.40999999999997,271.654,273.28599999999994,290.562,266.55,277.104,269.53000000000003,258.93999999999994,252.13600000000002,251.166,255.02799999999996,247.85999999999999,238.27399999999997,212.78400000000002,177.588,271.204,274.456,273.68,261.254,280.122,276.836,288.93600000000004,291.104,282.174,284.016,286.54,293.072,294.692,293.338,,282.976,295.618,305.052,288.186,279.49,284.688,271.16999999999996,273.334,278.124,271.996,280.028,285.51800000000003,310.0725,323.942,331.10200000000003,L8
2016-03-04 21:54:21+00:00,326.5683333333333,310.55833333333334,314.47166666666664,305.9066666666667,297.645,288.43,277.21666666666664,277.5,280.43833333333333,271.1983333333333,272.92,290.7816666666667,267.00666666666666,277.2716666666667,270.1616666666667,259.915,252.83333333333334,251.135,255.1,247.16833333333332,238.51166666666666,213.705,185.405,271.35999999999996,274.38166666666666,273.41833333333335,260.825,280.1016666666667,276.05333333333334,288.8283333333334,291.0933333333333,282.155,284.31,286.79,294.37166666666667,296.19666666666666,292.6816666666667,,283.13,296.00333333333333,303.9216666666667,287.50333333333333,279.5833333333333,284.20666666666665,270.85999999999996,272.78833333333336,278.1366666666667,271.71333333333337,279.26,285.56,308.566,324.17,332.18666666666667,L8
2016-03-20 21:54:15+00:00,326.0957142857143,310.4585714285714,314.0942857142857,305.7657142857143,297.7628571428572,287.77285714285716,276.7757142857143,277.0357142857143,280.4185714285714,270.9328571428572,272.2442857142857,290.5342857142858,266.9871428571429,277.34285714285716,270.33714285714285,260.23999999999995,252.9857142857143,250.82571428571427,254.79,246.44571428571427,238.32142857142858,214.4085714285714,190.10142857142858,271.27,274.24142857142857,273.13,260.41285714285715,279.93285714285713,275.68428571428575,288.4157142857143,290.7242857142857,282.20714285714286,284.0057142857143,286.40142857142854,294.7728571428571,296.72285714285715,292.0,,283.1042857142857,296.0957142857143,303.6871428571429,286.94,279.3671428571429,283.90285714285716,270.53428571428566,272.30285714285714,277.1957142857143,271.41,278.96857142857147,285.43142857142857,307.305,324.16285714285715,329.6242857142857,L8
2016-04-21 21:54:00+00:00,325.0371428571429,310.3128571428571,313.5357142857143,305.46999999999997,297.51000000000005,286.7942857142857,276.26714285714286,276.7114285714286,280.1014285714285,270.57714285714286,272.40285714285716,290.17857142857144,266.8157142857143,277.01142857142855,270.67571428571426,260.10714285714283,252.93571428571428,251.00571428571428,254.77714285714288,245.71714285714285,237.8685714285714,217.05428571428573,199.3485714285714,270.76714285714286,273.94,272.8757142857143,260.17285714285714,279.43,275.52142857142854,288.1014285714286,289.87714285714287,282.2385714285714,283.58714285714285,286.65,294.4614285714286,297.0785714285715,292.4371428571429,,283.10285714285715,295.5857142857143,302.93,286.2214285714286,279.1928571428571,283.63,269.92571428571426,271.8742857142857,276.0842857142857,271.8857142857143,278.93428571428575,285.0914285714286,305.5833333333333,323.3728571428572,327.8528571428572,L8
2016-04-28 22:00:13+00:00,324.685,310.3075,313.08125,304.87625,297.07625,286.25625,276.2725,276.8125,280.215,270.2925,271.43125000000003,289.7525,266.62625,276.94625,270.1425,259.85,252.67624999999998,250.4375,254.30875,245.30249999999998,237.27375,216.88000000000002,201.66,270.00625,273.72625,272.4175,259.4075,279.0575,275.07124999999996,288.03875,289.6675,281.895,283.07875,285.88,293.05625,295.635,292.08125,,282.5825,294.97999999999996,301.90500000000003,285.49125,278.34125,282.69875,269.62,271.1475,275.03999999999996,270.9175,277.65625,284.50125,304.56857142857143,321.28999999999996,326.5225,L8
2016-05-07 21:54:03+00:00,325.1977777777778,311.0188888888889,313.44444444444446,305.2111111111111,297.1666666666667,286.6111111111111,276.84444444444443,277.2633333333333,280.54555555555555,270.40666666666664,271.64444444444445,289.9011111111111,266.8644444444444,277.18333333333334,270.9344444444444,260.15444444444444,252.89555555555555,250.74777777777777,254.30888888888887,245.51666666666668,238.08333333333334,216.9188888888889,203.71444444444444,270.16333333333336,274.14000000000004,272.70444444444445,259.3755555555556,279.19666666666666,276.06666666666666,288.4533333333333,290.1,282.3455555555555,283.4144444444444,286.1188888888889,292.3255555555556,295.0288888888889,292.69777777777773,,282.8833333333333,296.0566666666666,303.4177777777778,286.5022222222222,279.04777777777775,283.4688888888889,271.4888888888889,271.1475,275.03999999999996,270.9175,279.5911111111111,287.0266666666667,307.935,321.28999999999996,326.5225,L8
2016-05-14 21:59:48+00:00,324.63666666666666,310.94888888888886,313.2966666666667,305.2011111111111,297.11555555555555,286.11555555555555,276.5411111111111,277.20444444444445,280.47222222222223,270.34555555555556,271.8233333333333,290.29999999999995,266.8066666666667,277.1677777777778,271.4555555555555,260.35333333333335,253.2255555555556,250.86777777777777,254.24666666666664,245.0811111111111,237.92555555555555,217.13,209.92888888888888,270.0444444444445,274.23222222222216,272.5133333333333,259.0233333333333,279.14,275.9866666666667,288.3722222222222,289.8988888888889,282.17555555555555,283.2044444444444,286.0188888888889,292.5744444444444,295.2688888888889,292.3755555555556,,282.94666666666666,296.09777777777776,302.3411111111111,286.11888888888893,278.1511111111111,282.2788888888889,271.2055555555555,270.87375000000003,274.03,270.9925,278.1111111111111,286.72,306.98125,319.565,324.52375,L8
2016-05-23 21:54:05+00:00,328.00300000000004,310.94888888888886,317.20799999999997,307.942,300.206,286.11555555555555,276.5411111111111,280.942,281.046,270.2,269.781,289.07399999999996,266.43899999999996,276.73,271.933,261.54100000000005,254.54700000000003,251.752,257.649,245.0811111111111,239.967,217.13,209.92888888888888,270.0444444444445,274.23222222222216,272.5133333333333,259.0233333333333,279.14,275.9866666666667,291.842,293.04,285.364,283.2044444444444,286.0188888888889,292.5744444444444,295.2688888888889,295.16099999999994,313.85,282.94666666666666,298.091,303.944,287.428,278.937,282.479,273.66099999999994,273.6477777777778,277.47444444444443,274.4811111111111,278.1111111111111,286.72,309.41999999999996,321.68,324.52375,L8
2016-06-15 22:00:21+00:00,328.016,310.97555555555556,316.81600000000003,307.692,299.99899999999997,285.5155555555555,276.09666666666664,280.61,281.05699999999996,269.909,269.347,288.714,266.404,276.767,271.995,261.71099999999996,254.727,251.027,257.36699999999996,244.70555555555555,240.36399999999998,215.60444444444443,210.61777777777777,269.6544444444445,273.92555555555555,271.81444444444446,257.99333333333334,278.3511111111111,275.4644444444445,291.747,292.44,284.988,282.7288888888889,285.4955555555555,291.8177777777778,294.53444444444443,294.258,313.85,282.71,298.42400000000004,303.20799999999997,286.455,278.265,281.399,273.089,271.62888888888887,276.40111111111105,273.99444444444447,277.09555555555556,286.1977777777778,308.97555555555556,321.2066666666667,322.9125,L8
