dates,satname,nzd0290-0000,nzd0290-0001,nzd0290-0002,nzd0290-0003,nzd0290-0004,nzd0290-0005
2004-05-06 21:34:22.023000,L5,,,,,327.92,331.18
2004-06-23 21:35:46.683000,L5,,369.10,416.70,411.65,411.58,400.62
2004-07-25 21:36:37.854000,L5,,,337.97,347.25,348.27,350.03
2005-02-09 21:46:43.169000,L5,,,,342.57,336.46,334.75
2005-02-18 21:40:42.163000,L5,,,,329.96,333.52,325.31
2005-05-25 21:41:28.038000,L5,,,337.28,342.69,346.74,346.52
2005-06-10 21:41:36.102000,L5,,,,342.22,339.27,351.65
2005-07-28 21:41:57.832000,L5,,,,326.56,331.80,337.16
2006-02-21 21:44:44.561000,L5,,,,328.79,332.15,328.50
2006-09-01 21:47:43.231000,L5,,,,340.88,348.45,357.27
2006-09-17 21:47:54.852000,L5,,,,339.69,341.52,349.75
2006-10-10 21:54:20.722000,L5,,,,326.85,332.08,337.62
2007-01-30 21:55:12.465000,L5,,,,,,307.91
2011-01-02 21:43:59.020000,L5,,,,,335.20,317.49
2013-04-29 21:55:51.104000,L8,348.44,414.51,406.87,405.03,353.77,363.09
2013-06-23 22:02:10.678000,L8,,,,,,311.15
2013-10-06 21:55:57.648000,L8,,,,,,311.30
2014-02-11 21:54:56.823000,L8,,,,334.35,328.20,339.28
2014-05-02 21:53:46.331000,L8,,,,330.92,329.89,340.98
2014-05-25 21:59:46.755000,L8,,,,338.55,330.91,341.13
2014-07-05 21:53:53.692000,L8,,,385.26,396.74,390.68,371.84
2014-11-10 21:54:18.528000,L8,,,,,331.52,332.02
2014-12-03 22:00:25.829000,L8,,,,336.61,331.62,336.41
2015-01-04 22:00:17.911000,L8,400.91,415.76,414.80,401.28,404.68,390.67
2016-01-16 21:54:09.540000,L8,,,,,323.32,326.00
2016-02-01 21:54:07.333000,L8,,,,,,326.13
2016-02-17 21:53:58.323000,L8,,,,,,314.84
2016-05-14 21:59:48.138000,L8,,,,,,321.84
2016-12-17 21:54:19.694000,L8,,,,,330.27,337.13
2017-01-25 22:00:20.789000,L8,,,,334.66,333.59,339.18
2017-02-03 21:54:05.431000,L8,,,,,,328.01
2017-10-01 21:54:18.775000,L8,,,338.09,343.35,344.51,354.57
2017-12-04 21:54:13.271000,L8,,,,,328.70,336.62
2017-12-11 22:00:24.535000,L8,,,,333.35,334.11,337.72
2018-02-22 21:53:49.659000,L8,,,,,331.18,327.71
2018-10-04 21:53:50.552000,L8,,,,,,329.79
2020-01-02 22:00:27.823000,L8,364.18,408.32,386.08,373.62,389.58,359.87
2020-01-11 21:54:15.691000,L8,,,,,325.77,336.61
2020-01-27 21:54:11.218000,L8,,,,,,317.71
2020-02-12 21:54:06.855000,L8,367.45,379.04,380.11,364.81,363.99,347.92
2020-04-16 21:53:39.644000,L8,,,,,,304.72
2020-10-25 21:54:24.251000,L8,,,,,325.64,324.66
2020-12-12 21:54:25.476000,L8,,,,,,313.64
2021-01-13 21:54:15.589000,L8,,,,,,318.90
2021-12-22 22:00:33.837000,L8,,,,330.32,330.62,335.00
2021-12-30 22:00:32.439000,L9,,,,333.76,332.45,340.88
2021-12-31 21:54:19.245000,L8,,,,329.23,330.79,341.10
2022-01-07 22:00:29.744000,L8,355.26,362.58,355.45,346.11,337.89,357.80
2022-05-24 21:54:00.511000,L8,,,,,,311.16
2022-06-17 21:53:43.729000,L9,,,,,,319.79
2022-06-25 21:54:18.556000,L8,,,,398.35,396.33,373.73
2022-08-20 21:54:17.823000,L9,,,,,325.45,339.48
2022-10-23 21:54:31.869000,L9,,,,,,306.55
2022-11-24 21:54:31.570000,L9,,,,338.36,332.45,344.81
2022-12-01 22:00:39.498000,L9,,,,338.42,330.92,341.73
2023-02-19 22:00:37.131000,L9,,,,,,314.81
2023-07-14 21:53:46.848000,L8,,,,,328.09,348.32
2023-07-30 21:53:54.420000,L8,,,,,,312.24
2023-10-18 21:54:12.973000,L8,,,,328.96,332.30,341.52
2023-11-10 22:00:23.333000,L8,,,,333.22,331.73,336.07
2023-11-11 21:54:15.194000,L9,,,,,,317.39
2023-12-20 22:00:35.660000,L9,,,,,331.07,334.19
2024-01-13 22:00:23.000000,L8,,,,,332.19,339.26
2024-02-06 22:00:34.132000,L9,,,,333.69,332.69,337.11
2024-02-14 22:00:19.314000,L8,,,,343.68,332.90,347.35
2024-02-23 21:54:07.048000,L8,,,,341.75,331.64,341.13
2024-04-26 21:59:52.837000,L9,,,,334.29,333.05,341.02
2024-10-11 22:00:14.962000,L8,,,,,325.33,330.88
2024-10-20 21:54:09.288000,L8,,,,,324.55,339.15
2025-02-24 22:00:21.663000,L9,,,,,,315.88
2025-05-16 21:53:29.263000,L8,,,,,,314.97
2025-05-24 21:53:33.573000,L9,,,,,,309.87
2025-06-01 21:53:32.696000,L8,,,,,,314.01
2025-06-09 21:53:33.755000,L9,,,,,,313.42
2025-09-29 21:54:20.978000,L9,377.82,360.90,341.33,,,
2025-10-07 21:54:20.022000,L8,,,,,,335.56
2025-10-30 22:00:32.746000,L8,,,,,323.91,334.37
2025-11-16 21:54:25.566000,L9,,,,,,313.46
