dates,satname,nzd0197-0000,nzd0197-0001,nzd0197-0002,nzd0197-0003,nzd0197-0004,nzd0197-0005,nzd0197-0006,nzd0197-0007,nzd0197-0008,nzd0197-0009,nzd0197-0010,nzd0197-0011,nzd0197-0012,nzd0197-0013,nzd0197-0014,nzd0197-0015,nzd0197-0016,nzd0197-0017,nzd0197-0018,nzd0197-0024,nzd0197-0025,nzd0197-0026,nzd0197-0027,nzd0197-0028,nzd0197-0029,nzd0197-0030,nzd0197-0031,nzd0197-0032,nzd0197-0033,nzd0197-0034,nzd0197-0035,nzd0197-0036,nzd0197-0037,nzd0197-0038,nzd0197-0039,nzd0197-0040,nzd0197-0041,nzd0197-0019,nzd0197-0020,nzd0197-0021,nzd0197-0022,nzd0197-0023
2004-04-02 21:45:18.969000,L5,,,,,,239.21,231.48,260.01,243.53,212.06,241.19,241.43,263.02,263.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-18 21:45:49.558000,L5,,,,,,,,,,,233.03,238.67,261.31,251.88,263.07,,,,,,269.00,299.60,315.21,292.81,285.68,281.40,292.32,300.22,,308.42,316.05,309.94,298.28,300.73,,,,,,,,
2004-09-25 21:50:07.312000,L5,842.16,316.04,314.27,327.21,344.15,316.37,290.88,288.37,280.52,271.46,270.15,270.97,282.88,303.63,312.40,305.53,298.17,296.83,290.00,269.35,291.55,322.32,345.41,335.19,324.08,326.13,328.69,332.02,341.76,351.21,339.65,330.07,321.79,320.44,312.29,315.29,310.49,295.18,289.65,284.51,287.61,
2004-10-20 21:44:28.706000,L5,350.51,307.41,320.97,324.91,353.13,320.58,297.66,296.04,283.65,270.91,263.25,265.26,281.08,294.44,309.17,304.05,299.07,297.93,294.67,275.92,298.85,328.30,338.86,323.26,317.43,319.65,319.57,324.67,335.80,358.28,343.70,334.50,330.15,325.64,321.73,309.36,307.69,294.08,294.84,285.35,291.82,
2004-10-27 21:50:47.740000,L5,,,,294.57,331.46,301.07,277.53,275.01,261.55,260.66,262.04,272.60,281.96,292.48,309.73,295.63,286.24,283.69,285.32,256.94,277.39,313.95,337.82,326.51,314.53,314.03,318.50,325.28,320.84,338.88,328.57,318.29,310.88,310.03,310.26,310.48,306.98,283.54,282.36,278.89,,
2004-12-07 21:45:24.093000,L5,798.37,318.22,330.18,340.03,351.77,323.20,292.68,284.68,270.58,265.62,258.99,261.75,278.39,293.65,311.27,309.48,299.89,300.10,303.64,,,,,,,,,,,,,321.88,306.40,296.37,299.38,303.18,309.75,338.61,318.77,313.04,,
2005-01-15 21:52:09.437000,L5,340.47,294.13,328.78,339.73,365.23,331.65,307.11,303.44,270.77,252.54,255.28,256.68,272.02,283.81,318.94,309.96,307.80,305.98,299.54,278.80,293.65,314.81,321.39,315.46,304.42,301.00,308.80,336.82,348.86,364.81,353.66,339.34,337.70,311.84,304.27,301.51,299.81,300.90,299.59,290.92,297.01,
2005-02-09 21:46:19.482000,L5,,,,,,,,,,,,,,,,267.97,293.31,297.65,292.25,,,,300.46,301.24,299.14,287.96,307.62,328.77,337.60,354.31,330.47,324.58,298.48,297.28,291.77,286.02,288.79,294.02,289.91,286.06,286.50,
2005-02-25 21:46:35.721000,L5,,,,,305.74,266.61,234.67,255.05,237.07,222.72,231.22,237.39,261.35,255.65,268.55,,,,,,,295.09,308.97,294.76,287.48,279.88,291.75,293.00,283.12,326.24,308.19,302.67,293.84,291.93,257.62,,,,,,,
2005-03-13 21:46:47.612000,L5,,,,283.73,324.92,299.55,274.95,268.87,258.40,247.94,248.65,256.16,272.06,278.76,297.91,292.26,286.76,295.42,294.04,259.09,280.04,306.57,321.53,307.82,310.20,300.33,304.26,316.85,323.45,343.03,329.90,320.35,323.37,330.88,315.28,341.30,311.74,295.73,291.62,285.23,281.29,
2005-03-29 21:46:54.602000,L5,,,,,325.41,271.80,242.79,264.00,241.12,,,,,,,,,,,,271.04,295.76,312.38,294.91,287.38,281.72,290.74,305.95,,337.31,316.12,311.67,302.25,284.56,,,,,,,,
2005-10-30 21:54:03.531000,L5,365.04,328.59,328.21,321.51,341.47,310.06,288.97,281.00,286.53,279.95,277.89,279.53,293.70,300.81,317.40,295.93,293.00,289.14,293.83,260.49,281.11,339.46,352.32,336.62,333.72,327.68,334.21,336.08,327.53,345.37,325.23,321.28,313.54,313.92,326.59,320.98,324.19,293.87,292.92,285.97,284.56,
2005-11-15 21:54:26.309000,L5,,,,,315.97,282.73,244.43,271.20,263.65,251.09,252.78,258.77,273.07,280.41,274.98,,,,,,282.10,312.09,330.04,310.33,310.08,295.19,297.27,288.11,,,302.13,292.82,293.10,306.36,297.23,300.53,302.67,,,,,
2005-11-24 21:48:28.120000,L5,,,,,,,,263.90,244.25,211.99,240.96,245.09,264.18,266.28,276.55,,,,,,264.18,300.26,313.42,295.67,296.71,297.99,301.78,312.48,,,,,,,,,,,,,,
2006-02-12 21:50:20.287000,L5,,,,,,,,,,,,,,,,,285.38,291.56,291.13,259.03,284.50,308.80,327.85,314.81,310.67,305.67,302.47,,,342.75,324.43,319.93,315.86,307.97,308.90,300.93,302.34,292.21,290.40,283.47,283.44,
2006-02-28 21:50:40.410000,L5,,,,,,,,265.19,224.49,230.82,230.96,234.03,258.62,266.46,265.67,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-04-08 21:57:36.601000,L5,347.75,318.09,319.14,323.12,349.23,320.43,301.29,297.68,284.30,273.23,261.04,270.19,280.96,294.84,314.95,303.52,296.53,300.63,292.88,272.97,298.53,325.28,339.48,323.42,310.25,313.45,318.92,323.14,337.95,360.03,344.93,331.95,327.90,326.95,319.81,316.02,312.52,301.27,297.70,290.79,292.57,
2006-06-27 21:58:48.654000,L5,,,,,,,,267.51,249.31,227.92,239.16,243.58,261.80,274.41,269.64,,280.13,283.14,277.12,,270.04,301.08,313.33,294.93,289.14,284.10,294.58,303.22,290.15,329.60,318.94,301.49,299.45,293.28,,,,276.23,279.42,275.01,,
2006-07-13 21:59:02.335000,L5,,,,,,,,,,,,,,,,,281.03,282.19,271.51,,,,,,,,,,,,,,,,,,,273.35,274.38,270.44,,
2006-08-23 21:53:23.469000,L5,,,,,,,,,,200.77,229.26,233.27,253.70,266.23,258.74,,,,,,,,,292.60,282.08,280.49,289.12,292.26,288.40,,,,,,,,,,,,,
2006-10-10 21:53:56.892000,L5,400.63,383.35,382.37,380.37,384.65,357.68,332.40,316.58,313.30,305.05,300.61,313.60,319.54,317.83,336.51,331.17,336.60,341.91,338.98,341.90,355.01,372.70,375.62,369.29,350.09,350.96,345.00,351.25,358.11,364.64,357.21,335.91,336.00,332.28,341.61,341.44,346.21,327.85,326.03,327.54,333.60,353.33
2007-01-30 21:54:48.635000,L5,855.94,305.56,315.55,329.45,351.95,319.13,302.02,301.10,287.99,272.01,257.54,262.91,277.78,288.23,304.14,293.16,294.39,299.72,291.67,272.95,296.62,334.61,333.07,321.92,308.11,308.68,314.16,319.02,329.44,353.66,345.53,328.08,332.10,326.05,316.47,309.54,311.02,295.28,295.36,286.98,292.03,
2010-10-28 21:55:51.312000,L5,,,,,324.31,286.92,262.39,262.74,240.13,228.63,236.95,239.78,262.48,277.40,,,272.61,279.99,272.76,,266.43,303.49,311.80,295.92,293.72,279.97,293.64,305.38,292.71,317.14,319.79,295.90,287.23,287.72,279.09,283.29,288.14,276.50,278.33,267.35,,
2010-12-31 21:55:56.533000,L5,,,,,,,,,,,,,,,,,,,,,,299.21,299.79,292.76,287.75,278.22,294.58,300.74,,,,,,,,,,,,,,
2011-01-25 21:49:47.233000,L5,,,,,325.61,276.54,236.10,264.45,225.65,203.79,241.74,247.64,263.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-17 21:56:00.979000,L5,,,,,326.08,277.86,259.11,268.20,235.78,208.87,248.32,255.14,272.43,289.08,,,285.42,289.76,277.29,,272.55,306.70,310.14,301.90,301.31,287.38,300.33,301.50,290.00,330.33,311.73,305.63,294.80,290.54,284.24,286.73,291.54,277.40,282.38,272.85,,
2011-10-24 21:47:48.042000,L5,841.72,,,290.83,335.68,299.75,274.01,278.46,267.00,252.80,252.15,259.30,274.43,286.26,291.81,281.69,286.37,286.90,279.77,254.56,275.75,312.04,316.63,302.00,302.72,306.23,306.01,315.71,316.36,344.58,324.78,314.83,311.67,304.43,302.62,295.92,303.47,284.34,281.77,276.74,,
2013-04-11 22:08:15.067000,L8,362.84,377.16,363.80,332.60,377.24,354.53,301.87,315.67,335.57,283.45,243.14,253.63,263.98,268.25,285.24,282.44,280.28,280.15,285.14,254.10,270.94,296.16,301.69,296.06,283.67,288.24,291.61,300.03,310.15,325.97,312.05,300.22,295.83,296.16,285.93,282.53,287.87,288.49,279.45,279.87,,
2013-05-29 22:08:05.425000,L8,,,,,,,,,,,223.73,224.48,248.61,257.82,261.72,,,,,,,,,,,,,282.34,290.99,312.83,297.26,283.26,274.54,274.61,,,,,,,,
2013-06-23 22:01:46.719000,L8,,,,314.99,316.96,298.46,272.78,268.39,255.69,244.19,241.58,255.48,261.08,270.97,286.22,283.79,282.40,283.82,286.24,,,,,,277.44,280.82,285.97,294.64,302.37,323.50,309.18,297.73,291.07,286.63,284.31,281.13,281.01,289.66,282.32,280.23,,
2013-06-30 22:08:00.117000,L8,,,,,,,,249.70,241.22,233.28,223.95,228.79,249.75,256.92,251.98,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-09 22:01:50.636000,L8,,,,,,,254.24,216.34,243.11,237.07,229.31,236.58,252.22,257.67,267.39,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-27 22:01:43.236000,L8,,,,,,,,,,,,,,,,,,,,,,,,,277.00,283.05,281.62,290.12,299.13,322.87,303.48,294.33,283.13,285.28,278.77,274.56,278.04,,,,,
2013-11-14 22:01:33.487000,L8,391.83,374.66,361.32,365.58,376.68,351.53,330.07,310.54,310.89,302.32,295.08,302.96,297.66,305.88,284.39,278.26,278.14,277.82,279.98,,,295.16,302.16,301.33,284.58,285.99,286.87,296.87,305.31,348.88,332.87,322.45,323.08,318.75,314.08,307.55,305.05,285.90,278.99,276.90,,
2014-01-01 22:01:14.509000,L8,832.16,,,,299.67,250.73,262.22,257.77,248.19,240.70,,,,,,,,,,,,,,,282.35,281.44,280.87,291.33,300.18,319.41,313.94,298.45,306.37,287.15,286.66,272.49,278.30,,,,,
2014-01-17 22:00:59.983000,L8,,,,,,237.40,247.41,252.14,241.72,233.51,220.76,227.46,249.40,,,,,,,,,,,,,,269.72,287.86,293.73,312.56,300.39,289.36,280.18,,,,,,,,,
2014-01-24 22:07:09.509000,L8,400.38,373.09,363.02,361.19,380.95,361.48,306.29,324.91,314.82,314.11,307.76,318.64,321.81,298.02,339.40,281.55,280.95,286.22,289.74,,270.64,296.44,301.24,306.51,284.86,279.60,285.78,294.71,302.74,323.72,311.77,298.50,288.61,287.40,285.81,280.12,283.73,288.68,282.15,280.32,,
2014-02-02 22:00:53.662000,L8,,,,272.73,306.23,251.41,252.48,256.68,246.71,237.67,225.21,232.59,253.34,241.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-09 22:06:57.254000,L8,387.39,376.90,360.60,355.91,369.61,345.53,331.28,319.82,311.17,300.31,300.96,306.03,310.56,263.61,273.75,257.15,273.59,270.60,,,,,,,276.44,278.19,278.93,289.70,298.19,317.27,304.01,293.91,284.90,286.81,276.07,270.82,277.44,,,,,
2014-03-06 22:00:25.321000,L8,389.17,331.80,367.24,363.90,378.38,339.66,328.80,262.96,253.32,242.44,234.71,239.85,256.33,262.64,280.23,274.01,274.30,273.83,278.95,,,,,,279.59,279.58,285.49,289.93,300.58,320.12,306.74,299.74,285.44,310.16,283.75,272.12,276.25,281.37,275.28,274.61,,
2014-03-29 22:06:15.961000,L8,391.12,374.62,366.55,313.45,314.38,279.62,272.81,266.45,256.19,243.48,238.08,250.11,262.28,267.90,285.73,276.72,278.35,275.65,279.67,,,,,,277.16,282.31,285.51,291.10,301.19,347.17,347.51,336.81,331.80,325.12,322.55,302.00,279.74,286.56,280.07,277.20,,
2014-04-30 22:05:46.536000,L8,,372.12,363.75,369.17,376.27,352.80,331.02,315.71,250.20,237.77,229.38,237.56,252.00,256.68,272.44,263.90,273.65,272.07,278.02,,,,,,,,275.74,285.11,295.54,318.96,306.66,289.87,282.11,279.52,274.94,275.34,278.39,283.27,275.36,267.96,,
2014-05-09 21:59:27.549000,L8,,,,267.12,304.67,252.60,245.50,247.76,243.04,234.24,225.45,231.63,250.69,256.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-08 22:06:16.124000,L8,378.24,357.89,360.18,290.19,309.07,267.68,262.73,261.75,251.74,240.74,233.70,239.53,255.65,257.06,269.48,,,,,,,,,,,,278.08,290.61,295.77,325.35,298.73,287.21,282.66,281.83,280.05,272.18,276.19,,,,,
2015-02-28 22:05:48.437000,L8,354.74,370.05,360.98,368.19,375.26,345.25,325.42,310.37,308.64,299.29,297.47,302.16,311.47,312.22,323.20,,276.54,275.57,277.38,,,,,,279.46,278.19,284.07,290.13,298.29,322.82,303.75,290.57,283.01,301.47,276.43,274.69,277.55,283.59,277.29,273.85,,
2015-03-09 21:59:30.556000,L8,381.79,369.85,363.78,377.22,378.55,367.84,328.07,254.85,252.28,240.85,227.62,289.53,271.83,279.85,,,,,,,,,,,,,,,286.59,329.05,309.18,294.37,291.65,288.30,,,,,,,,
2015-05-12 21:58:53.078000,L8,,,,285.00,311.48,281.14,263.97,261.77,253.90,240.93,237.09,241.11,259.42,264.81,276.17,277.51,279.23,278.66,283.80,,,,,,,,279.71,286.74,295.42,313.29,298.40,288.10,281.46,277.38,,,,285.23,279.11,275.84,,
2015-05-28 21:58:55.699000,L8,,,,265.88,302.40,247.66,241.43,245.96,243.07,233.83,224.54,228.84,248.61,253.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-22 22:05:37.569000,L8,,,,,,,,250.65,245.71,235.47,226.39,230.63,248.42,255.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-23 22:05:48.569000,L8,,,,288.99,310.04,272.36,261.14,258.78,252.94,240.14,233.82,239.01,254.34,260.62,274.94,261.99,276.21,274.16,278.59,,,,,,,,278.27,288.71,295.20,314.33,301.25,285.50,281.81,278.81,274.18,272.45,276.44,284.68,278.13,274.21,,
2015-10-26 22:06:07.756000,L8,879.26,,,,,,,,,,,342.76,342.97,353.13,377.16,367.51,374.74,377.01,378.93,344.84,355.48,360.13,370.80,370.29,350.20,348.11,356.38,370.28,374.63,398.86,390.73,366.21,374.77,366.97,367.14,380.49,379.80,368.45,360.78,352.03,347.95,397.37
2015-12-29 22:06:09.164000,L8,378.87,323.10,358.42,361.72,376.04,345.85,329.79,305.04,294.10,243.85,238.05,242.91,262.33,268.87,283.72,276.70,280.38,278.28,279.89,,,,,,,,283.19,291.94,298.86,318.88,306.32,297.30,284.90,282.80,277.31,272.77,278.62,286.71,277.67,276.25,,
2016-01-23 21:59:56.211000,L8,,,,,300.64,247.93,242.41,247.43,235.81,232.84,219.40,221.36,247.59,252.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-24 21:59:45.021000,L8,,,,290.41,313.35,270.96,259.39,263.07,253.45,244.00,233.32,239.84,257.92,262.21,279.15,,,,,,,,,,,,278.30,287.32,297.91,314.00,302.11,289.65,282.66,281.49,271.97,271.18,276.09,,,,,
2016-03-11 21:59:42.538000,L8,,,,354.27,380.90,357.47,242.00,238.24,230.99,243.43,231.86,235.57,254.61,259.64,275.31,264.22,273.67,269.42,,,,,,,,,276.58,287.08,292.32,310.97,301.11,286.46,278.44,277.36,,,,,,,,
2016-05-21 22:05:38.418000,L8,,,,272.73,307.12,263.68,252.70,258.22,248.47,237.55,229.24,234.84,253.10,261.19,271.24,273.25,273.98,273.23,,,,,,,,,274.66,284.44,292.61,309.06,297.48,286.62,276.14,272.64,,,,,,,,
2016-07-01 21:59:42.515000,L8,329.50,284.85,301.74,315.46,318.05,296.38,274.71,323.46,316.02,314.68,242.97,253.67,262.62,270.16,285.12,269.55,279.68,283.34,283.90,,,,,,,,283.53,290.16,298.80,319.25,303.48,298.02,285.69,282.70,,,,289.19,281.28,280.36,,
2016-07-17 21:59:49.332000,L8,,,,,,,,245.87,245.67,234.01,223.92,228.93,248.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-24 22:06:01.938000,L8,,,,,,,,253.76,250.46,238.00,229.39,234.83,251.60,257.00,265.38,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-10 22:06:15.488000,L8,,,,,,250.46,242.62,240.97,240.40,232.29,219.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-12 22:06:21.213000,L8,,,,,,,,,,235.56,229.25,235.63,250.62,260.51,275.46,,,,,,,,,,,,275.76,287.61,288.69,309.34,297.25,286.61,278.37,274.55,,,,,,,,
2016-11-22 22:00:11.776000,L8,405.65,383.01,377.39,383.55,389.48,351.51,330.17,293.29,284.11,299.67,307.31,309.76,311.60,264.71,279.80,262.53,275.57,273.20,,,,,,,286.78,284.44,284.78,293.94,299.76,318.82,308.55,293.77,285.07,282.99,278.11,276.34,279.27,,,,,
2016-12-15 22:06:18.115000,L8,391.41,285.02,318.98,311.58,321.48,296.92,273.01,268.23,256.76,247.67,245.99,248.03,262.03,267.26,280.96,270.98,278.63,277.05,282.00,,,297.10,303.45,298.67,282.34,302.67,283.23,291.88,301.76,321.28,332.33,315.99,313.29,307.24,274.03,279.93,278.42,288.11,279.60,278.88,,
2016-12-24 22:00:05.447000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,273.82,284.90,286.67,308.13,297.41,292.81,276.99,,,,,,,,,
2017-01-16 22:06:11.085000,L8,401.31,381.97,364.73,362.20,378.50,343.05,332.90,317.08,311.04,278.88,233.10,243.48,258.87,,,,,,,,,,,,,,275.42,289.31,290.34,315.86,303.23,292.15,283.64,279.18,272.57,270.57,277.76,,,,,
2017-01-25 21:59:56.835000,L8,,,,,,236.10,245.80,249.17,247.56,237.50,219.74,231.85,249.61,,,,,,,,,,,,,,271.72,286.50,286.07,309.76,296.87,286.36,276.38,,,,,,,,,
2017-02-10 21:59:48.586000,L8,,,,,,245.65,269.96,258.75,255.79,242.78,228.12,239.88,254.83,255.34,,,,,,,,,,,,,275.36,288.25,296.24,312.60,321.49,296.52,294.10,306.89,,,,,,,,
2017-03-05 22:05:50.977000,L8,,383.33,374.70,376.64,349.76,328.75,300.76,283.23,318.89,312.30,279.70,289.15,295.98,327.00,333.14,276.96,277.97,276.77,281.90,,264.77,296.18,300.54,292.58,279.12,282.42,283.80,289.58,301.11,319.45,350.18,338.07,332.17,324.82,327.82,327.86,335.98,286.93,279.46,277.94,,
2017-03-14 21:59:34.845000,L8,,,,,,,,,,,,,,313.29,330.72,326.36,325.05,323.81,323.53,304.42,300.33,325.12,331.97,326.81,316.52,313.94,326.84,334.29,342.17,352.87,336.94,330.13,323.09,318.72,310.38,316.34,356.75,319.91,332.67,334.22,349.73,337.04
