dates,nzd0005-0000,nzd0005-0001,nzd0005-0002,nzd0005-0003,nzd0005-0004,nzd0005-0006,nzd0005-0007,nzd0005-0008,nzd0005-0012,nzd0005-0013,nzd0005-0014,nzd0005-0017,nzd0005-0018,nzd0005-0019,nzd0005-0020,nzd0005-0021,nzd0005-0022,nzd0005-0023,nzd0005-0024,nzd0005-0025,nzd0005-0026,nzd0005-0027,nzd0005-0028,nzd0005-0029,nzd0005-0030,nzd0005-0031,nzd0005-0032,nzd0005-0033,nzd0005-0034,nzd0005-0035,nzd0005-0036,nzd0005-0037,nzd0005-0038,nzd0005-0039,nzd0005-0040,nzd0005-0041,nzd0005-0015,nzd0005-0016,nzd0005-0005,nzd0005-0011,nzd0005-0009,nzd0005-0010,satname
2021-04-15 22:17:16+00:00,,,,,,265.62,274.145,251.835,,,266.5,194.78,,288.36,287.94,272.93,272.12,269.52,267.8,270.59,,,,,,232.155,223.655,224.07999999999998,234.92000000000002,241.685,217.475,251.10500000000002,259.325,271.475,286.7,283.18,257.64,284.94,258.69,,,,L8
2021-05-01 22:17:07+00:00,,,242.98,258.5,258.21,265.67333333333335,267.4833333333333,252.56000000000003,,,266.5,194.78,,269.97,285.0,263.185,272.53999999999996,268.05499999999995,267.8,270.59,,,,,,234.43999999999997,226.59333333333333,225.63,235.85333333333332,242.49666666666667,219.16,251.81333333333336,260.20666666666665,273.2633333333333,287.00666666666666,285.11333333333334,257.64,284.94,258.6,,,,L8
2021-05-17 22:17:12+00:00,,,242.98,258.5,258.21,265.67333333333335,267.4833333333333,252.56000000000003,,,266.5,194.78,,269.97,285.0,263.185,272.53999999999996,268.05499999999995,267.8,270.59,,,,,,234.43999999999997,226.765,225.94,235.8675,242.4325,219.3625,252.14249999999998,259.565,274.855,286.3125,284.5325,257.64,284.94,258.6,,,,L8
2021-11-09 22:17:58+00:00,,,,,258.8,267.01,277.78,248.65,,,,,,258.92,283.17,274.78,267.24,261.78,,,,258.2,250.29,222.56,239.91,242.58,230.535,225.815,237.26999999999998,243.01,217.79500000000002,253.01999999999998,258.895,276.555,287.70500000000004,282.305,,,260.69,,,,L8
2021-12-19 22:17:52+00:00,,,,,258.8,267.01,291.80499999999995,248.06,,,,,,258.92,283.17,274.78,267.24,261.78,,,,258.2,250.29,222.56,239.91,239.255,232.07,225.635,237.79500000000002,245.64,217.18,253.13,261.54499999999996,274.86,291.57500000000005,284.18,,,260.69,,,,L9
2022-01-04 22:17:52+00:00,,,,,258.8,267.01,296.53666666666663,247.76666666666665,,,,,,258.92,283.17,274.78,267.24,261.78,,,,258.2,250.29,222.56,239.91,237.16,230.52666666666664,225.40333333333334,237.0233333333333,245.38,217.5,252.62333333333333,261.6766666666667,275.18333333333334,291.75,284.68,,,260.69,,,,L9
2022-01-12 22:17:49+00:00,,,,,258.8,267.01,296.53666666666663,247.76666666666665,,,,,,258.92,283.17,274.78,267.24,261.78,,,,258.2,250.29,222.56,239.91,237.03,229.6675,225.51999999999998,236.5225,245.4275,216.9325,252.875,261.87,275.155,291.935,285.25,,,260.69,,,,L8
2022-01-20 22:17:51+00:00,,,,,258.8,267.01,291.21999999999997,248.16750000000002,,,,,,258.92,283.17,274.78,267.24,261.78,,,,258.2,250.29,222.56,239.91,237.594,230.724,226.214,236.89000000000001,245.68400000000003,217.81599999999997,253.362,262.57,275.758,291.842,285.396,,,260.69,,,,L9
2022-05-04 22:17:26+00:00,,,231.82,255.44,255.845,264.375,284.966,249.22600000000003,312.34,296.39,288.31,,297.31,274.59,285.52,280.525,272.155,270.195,284.81,284.11,283.63,266.59000000000003,257.01,237.62,246.28,239.02833333333334,231.85,227.63833333333332,237.19333333333336,246.09,218.73833333333334,253.5533333333333,262.185,276.89000000000004,290.68333333333334,284.71666666666664,282.68,286.07,258.975,,,,L8
2022-05-12 22:17:13+00:00,,,247.975,256.14,254.25,263.12,279.942,250.52200000000002,312.34,296.39,288.31,193.21,297.31,289.4549999999999,288.39,284.03499999999997,275.855,273.13,272.685,275.35,282.83,272.985,261.995,252.68,248.82999999999998,239.66,232.29166666666666,228.95833333333334,237.35333333333335,246.62,219.71333333333328,254.05166666666665,262.425,278.80333333333334,290.57166666666666,285.24666666666667,282.68,286.07,258.685,,,,L9
2022-07-31 22:17:39+00:00,,,247.975,256.14,254.25,263.6066666666666,255.24333333333334,254.89333333333335,312.34,296.39,288.31,193.21,297.31,289.4549999999999,288.39,284.03499999999997,275.855,273.13,272.685,275.35,282.83,272.985,261.995,238.635,243.85333333333332,244.09666666666666,235.1933333333333,232.2266666666667,238.5233333333333,246.26999999999998,222.17666666666665,254.04999999999998,260.6066666666667,280.45,287.53000000000003,283.1433333333334,282.68,286.07,258.685,,,,L9
2022-08-08 22:18:05+00:00,301.18,271.41,253.7733333333333,257.33,255.45333333333335,255.32999999999998,260.2425,258.37,312.34,296.39,288.31,193.21,285.68,287.8666666666666,286.98333333333335,282.21,275.87666666666667,271.02,271.2133333333333,274.09999999999997,280.47999999999996,272.26666666666665,261.17333333333335,236.65333333333334,244.7725,245.51749999999998,237.1925,233.21,240.63,246.8125,222.8775,254.915,261.57500000000005,279.405,289.28,285.9325,282.68,286.07,256.6566666666667,,,,L8
2022-09-09 22:18:11+00:00,299.46500000000003,271.245,257.4875,258.14,255.9575,258.29200000000003,270.072,260.44,309.57,299.6,285.655,193.21,287.8,287.60249999999996,287.7875,282.23,276.095,272.765,273.40250000000003,276.185,281.28999999999996,273.6175,262.0025,241.17000000000002,246.596,246.55,239.01999999999998,234.154,241.74200000000002,246.092,221.118,254.915,261.57500000000005,279.405,289.28,285.9325,282.695,286.79999999999995,256.98249999999996,,,,L8
2022-10-19 22:18:03+00:00,299.46500000000003,271.245,258.84000000000003,258.406,255.82800000000003,259.465,277.365,260.6816666666667,309.57,299.6,285.655,196.45,287.8,283.53,286.19,280.024,274.924,272.298,271.502,274.54,279.36,273.21999999999997,260.6,238.96599999999998,246.635,246.54833333333332,239.07333333333335,233.80499999999998,242.31499999999997,246.63833333333332,221.33333333333334,255.2,261.962,279.294,289.84000000000003,286.966,282.695,286.79999999999995,256.98249999999996,,,,L9
2022-10-27 22:18:13+00:00,299.46500000000003,271.245,260.0566666666667,258.765,255.81000000000003,260.2685714285714,281.94142857142856,260.11571428571426,309.57,299.6,285.655,223.0,287.0725,281.3533333333333,284.24833333333333,278.635,273.82666666666665,271.8283333333333,271.135,273.515,278.16833333333335,272.77833333333336,259.67333333333335,237.58833333333334,246.5742857142857,246.13285714285712,238.89714285714285,232.87857142857143,242.37142857142857,246.51857142857145,220.80857142857144,254.88833333333332,261.975,278.6033333333333,290.145,287.5833333333333,274.6766666666667,284.1933333333333,256.216,,,,L8
2022-11-04 22:18:00+00:00,300.95,271.2866666666667,266.1816666666667,260.3583333333333,257.46833333333336,261.87571428571425,291.4085714285714,263.1014285714286,307.845,304.995,287.68,241.1875,287.32000000000005,281.5,284.35166666666663,278.15000000000003,274.365,271.88500000000005,270.90333333333336,273.20166666666665,278.3416666666667,274.015,259.95666666666665,237.89333333333332,247.06714285714284,247.02999999999997,240.3385714285714,233.17142857142858,243.73857142857145,247.31,221.18428571428572,256.1033333333333,262.83166666666665,279.2233333333333,292.68,291.0733333333333,275.38333333333327,286.6766666666667,257.044,,,,L9
2022-12-22 22:17:59+00:00,300.95,271.2866666666667,266.592,261.062,257.84000000000003,261.43833333333333,297.8666666666666,264.43,307.845,304.995,287.68,257.18,287.32000000000005,280.07,283.44,277.42,274.31,272.732,272.97200000000004,274.524,277.604,274.62,259.896,237.89333333333332,247.40999999999997,245.19571428571427,239.10285714285712,232.28,243.1314285714286,246.59857142857143,220.57285714285715,255.07499999999996,261.79833333333335,277.0466666666667,292.3983333333333,291.425,275.38333333333327,286.6766666666667,256.2774999999999,,,,L9
2023-02-16 22:17:50+00:00,300.83500000000004,271.225,266.89750000000004,261.4,257.83500000000004,268.3875,314.71,265.4225,307.845,304.995,287.68,257.18,291.7433333333334,273.252,280.322,271.86,272.75200000000007,270.718,274.14750000000004,275.255,278.06000000000006,275.5675,259.9875,242.51999999999998,250.75749999999996,244.56833333333336,238.29,232.11200000000002,243.54000000000002,246.804,219.464,255.29999999999998,261.58500000000004,278.0425,293.1675,292.785,275.38333333333327,286.6766666666667,257.5033333333333,,,,L8
2023-05-15 22:17:12+00:00,299.08,269.41,263.35,259.01,254.09,265.95,309.01,,312.32,299.42,282.13,291.57,295.98,269.63,276.17499999999995,263.83,272.935,267.32500000000005,279.56,281.33,284.46,276.56,262.24,247.15,252.0,241.0333333333333,233.56333333333336,230.56,239.04000000000002,241.98,217.19,249.73,255.39,271.9,288.82,287.11,283.09,281.88,235.33,,,,L9
2023-06-08 22:17:00+00:00,299.08,269.41,263.35,259.01,254.09,263.945,309.01,264.1,312.32,299.42,282.13,291.57,295.98,268.23333333333335,276.13666666666666,265.8333333333333,271.3233333333333,266.92,266.825,281.33,262.575,271.45500000000004,258.445,236.265,237.91,240.845,233.3,228.63666666666666,237.77666666666667,241.115,219.935,250.1,255.73,274.485,288.08,285.73,283.09,281.88,235.33,,,,L8
2023-07-02 22:17:05+00:00,297.185,269.44500000000005,261.16,256.97,252.235,264.1566666666667,308.945,266.44000000000005,312.32,299.42,282.13,273.6,290.82500000000005,271.5075,277.0,267.78249999999997,271.105,267.76250000000005,267.8233333333333,275.145,267.1466666666667,270.54333333333335,258.88,233.06333333333336,236.46333333333334,244.3225,237.0625,229.3166666666667,235.76,239.56,220.305,249.1,253.61,272.22,286.17999999999995,283.94,277.095,266.76,243.515,,,,L9
2023-07-26 22:17:23+00:00,303.5933333333333,269.44500000000005,261.16,262.3866666666667,257.1433333333333,265.22249999999997,314.2,272.0133333333334,325.645,299.42,282.13,273.6,290.82500000000005,271.5075,277.0,267.78249999999997,271.105,267.76250000000005,267.8233333333333,275.145,267.1466666666667,270.54333333333335,258.88,233.06333333333336,236.46333333333334,252.55,237.0625,238.6625,235.76,239.56,220.305,249.1,253.61,278.90000000000003,286.17999999999995,283.94,277.095,266.76,250.44000000000003,283.47,,,L8
2023-09-12 22:17:38+00:00,303.5933333333333,269.44500000000005,261.16,262.3866666666667,257.1433333333333,264.37,314.2,267.665,325.645,299.42,282.13,273.6,290.82500000000005,275.325,278.775,273.1725,271.2375,270.1075,266.7,270.55333333333334,267.90999999999997,269.44,257.47,231.7525,237.5125,252.77800000000002,238.55,235.96599999999998,236.92,241.23333333333335,219.79333333333332,249.01333333333332,255.61666666666667,277.2575,287.05,284.9166666666667,277.095,266.76,250.44000000000003,283.47,,,L8
2023-09-28 22:17:43+00:00,304.4075,270.31666666666666,263.52000000000004,261.6725,257.1275,265.005,315.44,269.008,318.83666666666664,301.78499999999997,287.405,279.85999999999996,291.3766666666667,278.644,281.61400000000003,278.302,273.24,272.11800000000005,270.934,277.12,273.118,272.29200000000003,260.454,239.68,245.91,256.865,244.1,236.12166666666667,240.13400000000001,244.52,222.32,254.49,263.4825,278.62,288.61,290.23,278.6766666666667,272.54,251.92000000000002,283.47,,,L8
2023-10-14 22:17:45+00:00,304.4075,270.31666666666666,263.52000000000004,261.6725,257.1275,264.4342857142857,314.41999999999996,267.2716666666667,318.83666666666664,301.78499999999997,287.405,279.85999999999996,283.3,278.39166666666665,281.78833333333336,278.195,273.0916666666667,271.60333333333335,269.9683333333333,275.722,273.6616666666667,271.925,260.0516666666667,239.17166666666665,245.455,255.48000000000002,243.9766666666667,235.12142857142857,241.005,245.33200000000002,222.546,254.60999999999999,263.656,278.995,289.33000000000004,289.61,278.6766666666667,272.54,251.92000000000002,283.47,,,L8
2023-11-15 22:17:47+00:00,306.1833333333334,270.77,263.605,262.56,258.14,264.1816666666667,313.32399999999996,264.46714285714285,322.095,304.15,292.68,274.005,279.0733333333333,273.73,279.71333333333337,277.435,270.66333333333336,267.88666666666666,268.05,274.32,271.502,270.998,259.614,237.57599999999996,244.14600000000002,254.03,242.57333333333335,233.6457142857143,240.00166666666667,245.28833333333333,222.10333333333332,254.77166666666668,263.40000000000003,278.37857142857143,290.02500000000003,287.855,276.47,267.87,257.45,283.47,,,L8
2023-12-17 22:17:48+00:00,306.1833333333334,270.77,263.605,262.56,258.14,264.63,313.32399999999996,264.52833333333336,322.095,304.15,292.68,274.005,279.0733333333333,275.38800000000003,280.4440000000001,278.954,271.17600000000004,268.242,271.53999999999996,274.32,279.20500000000004,272.15999999999997,260.85499999999996,240.625,249.22750000000002,253.27285714285716,242.485,232.50571428571428,240.68999999999997,246.296,221.98799999999997,255.632,264.86600000000004,278.5966666666667,290.562,288.55600000000004,276.47,267.87,257.45,283.47,,,L8
2024-01-10 22:17:52+00:00,311.63000000000005,272.06,268.24,266.375,262.02,264.6425,314.43499999999995,263.678,322.095,304.15,292.68,292.38,275.775,273.90250000000003,280.6575,280.285,271.3575,267.73,272.1133333333333,276.1066666666666,280.1766666666667,273.3066666666666,261.2233333333333,245.27999999999997,254.4466666666667,251.85142857142858,241.35166666666666,231.86142857142858,242.49666666666667,248.1525,223.00249999999997,257.6075,268.295,280.842,291.94750000000005,289.8125,281.84,284.1,260.32500000000005,283.47,,,L9
2024-02-11 22:17:53+00:00,306.85,272.06,268.24,259.53,257.08,263.3833333333333,311.01,258.8075,305.22,304.15,292.68,292.38,275.775,270.90400000000005,278.69,277.52,270.66200000000003,266.15400000000005,272.1133333333333,276.1066666666666,280.1766666666667,273.3066666666666,261.2233333333333,241.26999999999998,243.8725,245.4042857142857,240.2842857142857,226.76285714285714,242.47285714285712,248.532,224.292,258.326,268.244,278.91999999999996,292.17,290.378,281.84,284.1,256.36,,,,L9
2024-02-19 22:17:39+00:00,306.85,272.06,265.725,258.48,242.12,262.8625,309.1375,259.17600000000004,305.22,304.15,292.68,286.16499999999996,270.51666666666665,272.62166666666667,279.25,278.485,271.3666666666667,266.88500000000005,273.47249999999997,274.41499999999996,279.69,273.445,261.4675,242.46999999999997,245.408,245.40375,240.36749999999998,227.23624999999998,242.81375,248.61666666666667,223.71166666666667,257.72499999999997,267.72499999999997,278.59999999999997,292.4666666666667,291.14166666666665,281.84,284.1,253.215,,,,L8
2024-03-30 22:17:36+00:00,,,263.21,257.43,227.16,261.15500000000003,305.7966666666666,255.6266666666667,,,,279.95,259.53499999999997,269.48499999999996,276.7125,274.9425,269.5725,263.76,271.3449999999999,269.7349999999999,277.30500000000006,271.975,260.11999999999995,237.71333333333334,235.62666666666667,240.42142857142858,235.96571428571428,224.85714285714286,241.20571428571427,247.792,222.18199999999996,255.888,264.18,278.324,292.33599999999996,287.566,,,250.07,,,,L9
2024-04-07 22:17:11+00:00,,,263.21,257.43,227.16,261.15500000000003,296.91249999999997,255.0525,,291.04,280.52,278.655,264.5833333333333,269.684,276.006,274.13800000000003,269.63,264.448,270.50333333333333,269.7349999999999,275.9666666666667,271.25333333333333,259.7266666666667,235.02,237.39000000000001,240.52125,235.61875,225.10999999999999,240.71875,247.15166666666664,221.51,254.86333333333334,263.56,277.845,291.71166666666664,287.55,276.84,278.77,250.07,,,,L8
2024-04-15 22:17:28+00:00,,,263.21,257.43,227.16,261.3,282.9975,252.9275,,291.04,280.52,278.655,267.34000000000003,267.82250000000005,273.298,269.562,268.362,263.3025,273.18500000000006,269.34,275.76,271.83500000000004,260.57000000000005,234.48333333333335,235.46000000000004,239.58624999999998,234.07000000000002,224.7825,239.75625,246.58,221.15833333333333,254.535,263.075,277.85999999999996,290.9583333333333,286.99,276.84,278.77,250.07,,,,L9
2024-06-18 22:16:43+00:00,296.6,263.56,259.67999999999995,254.82999999999998,227.16,261.3,276.15333333333336,254.69000000000003,,291.04,280.52,270.59999999999997,267.37666666666667,272.45,275.438,270.674,270.698,267.3075,273.10333333333335,271.55999999999995,276.51666666666665,271.72,260.58666666666664,237.85250000000002,235.46000000000004,240.47166666666666,235.30571428571426,227.12714285714284,240.47857142857143,246.88199999999998,222.03666666666666,254.29999999999998,261.89666666666665,279.8666666666667,290.45,288.572,261.505,267.585,250.07,,,,L9
2024-07-12 22:17:00+00:00,297.01,264.81,259.5233333333333,255.16,238.865,260.985,276.3275,258.0375,,281.67,280.52,270.59999999999997,263.6775,273.81399999999996,276.49,271.38,270.95166666666665,267.814,272.7825,272.94666666666666,277.7,271.62,260.84000000000003,236.304,238.13000000000002,241.875,235.43428571428572,228.46142857142857,240.86714285714285,246.225,222.35999999999999,254.10999999999999,261.17,280.54,289.99833333333333,287.075,261.505,267.585,250.255,,,,L8
2024-08-21 22:17:19+00:00,297.01,264.81,257.67999999999995,254.025,250.57,260.67,267.2633333333333,257.1666666666667,,281.67,280.52,265.92499999999995,252.2775,273.5625,275.694,269.022,270.46200000000005,268.325,268.44,274.75,277.5233333333333,270.8733333333333,260.3866666666667,234.22750000000002,245.37,241.962,234.995,228.01166666666666,240.1916666666667,244.76799999999997,221.252,252.75833333333335,259.75,280.04833333333335,288.28000000000003,283.816,261.505,267.585,250.44,,,,L9
2024-08-29 22:17:21+00:00,299.32666666666665,267.79,261.90666666666664,257.3,256.05,264.595,281.9425,264.76750000000004,333.57,281.67,280.52,265.92499999999995,262.582,277.946,279.02,272.815,274.445,274.32,274.716,281.8466666666667,282.94,278.22749999999996,266.84000000000003,234.22750000000002,253.2475,246.045,238.60857142857142,231.5957142857143,244.14714285714285,248.39666666666668,224.60500000000002,255.49285714285716,262.78285714285715,282.2242857142857,292.0833333333333,290.99833333333333,261.505,267.585,256.38,310.88,,,L8
2024-09-22 22:17:21+00:00,303.71500000000003,279.0825,264.84499999999997,261.71750000000003,267.77,269.80333333333334,281.9425,267.596,347.815,281.67,280.52,265.92499999999995,271.805,283.3,284.64,279.56142857142856,281.43,284.1433333333333,283.77,290.57500000000005,293.762,290.442,271.06,234.22750000000002,253.2475,246.045,238.60857142857142,231.5957142857143,244.14714285714285,254.1542857142857,224.60500000000002,262.07875,262.78285714285715,282.2242857142857,300.4557142857143,290.99833333333333,261.505,267.585,261.6566666666667,320.53999999999996,224.71,237.58,L9
2024-11-25 22:17:51+00:00,303.642,279.0825,265.59399999999994,261.838,264.6275,269.115,307.72,278.18666666666667,347.815,285.53499999999997,292.58,274.03,274.445,285.255,289.185,285.7333333333333,286.82800000000003,287.532,286.76,289.238,298.88,295.6,273.662,242.0975,256.69,252.8275,244.61800000000002,236.638,249.206,260.94,228.955,268.184,264.534,285.36800000000005,307.246,296.7,264.29499999999996,275.215,260.3,320.53999999999996,224.71,237.58,L9
2025-01-12 22:17:45+00:00,308.06333333333333,293.35499999999996,270.86999999999995,267.0466666666667,269.31333333333333,271.93,310.31,283.24,347.815,298.77,292.58,293.57,281.66,288.265,292.83500000000004,290.3975,295.69000000000005,298.72666666666663,296.34666666666664,298.8966666666667,318.12,319.7950000000001,282.03,245.16,260.20666666666665,251.025,245.5975,235.375,250.68,261.7125,227.98333333333335,270.97749999999996,268.21500000000003,282.49,307.9,297.9575,282.42,294.03,263.58666666666664,320.53999999999996,224.71,237.58,L9
2025-02-05 22:17:39+00:00,308.06333333333333,293.35499999999996,270.86999999999995,267.0466666666667,269.31333333333333,271.93,310.31,283.24,347.815,298.77,292.58,293.57,281.66,288.265,292.83500000000004,290.3975,295.69000000000005,298.72666666666663,296.34666666666664,298.8966666666667,318.12,319.7950000000001,282.03,245.16,260.20666666666665,251.025,245.5975,235.375,250.68,256.316,224.88750000000002,265.716,265.1,280.02200000000005,304.70666666666665,295.684,282.42,294.03,263.58666666666664,320.53999999999996,224.71,237.58,L8
2025-03-09 22:17:26+00:00,310.115,312.96,271.12499999999994,268.64500000000004,273.20500000000004,273.635,286.62666666666667,263.665,362.06,298.77,292.58,293.57,304.22,296.14,301.6450000000001,301.605,323.34,333.26,329.04,300.325,337.05,339.3,279.945,242.46999999999997,256.45,244.89,241.21666666666667,227.76,244.87333333333333,253.3275,218.70000000000002,263.4475,260.34666666666664,276.22333333333336,303.472,287.2625,282.42,294.03,264.22,330.2,224.71,237.58,L8
