dates,satname,nzd0087-0000,nzd0087-0001,nzd0087-0002,nzd0087-0003,nzd0087-0004,nzd0087-0005
2019-06-06 22:11:35.277000,L8,194.63,195.29,,,,229.10
2019-06-22 22:11:40.996000,L8,,,,,,252.35
2019-07-24 22:11:48.987000,L8,195.55,,,,,
2020-02-01 22:11:53.781000,L8,277.47,268.22,263.49,288.70,278.10,285.28
2020-04-21 22:11:21.823000,L8,214.22,211.27,194.55,232.49,210.65,284.43
2020-05-07 22:11:12.613000,L8,212.67,206.86,193.91,229.19,205.17,282.89
2020-07-10 22:11:39.723000,L8,,,,,,224.49
2020-07-26 22:11:44.648000,L8,277.36,269.57,257.73,289.44,283.08,292.66
2020-08-27 22:11:56.368000,L8,219.61,215.12,198.58,235.15,216.18,290.42
2020-12-17 22:12:09.375000,L8,209.24,205.83,183.69,228.87,207.89,273.84
2021-02-03 22:11:56.237000,L8,212.12,206.30,179.02,227.98,202.33,279.50
2021-02-19 22:11:51.945000,L8,210.62,206.98,190.98,227.99,205.04,282.08
2021-04-24 22:11:25.382000,L8,213.87,217.19,208.27,231.16,209.22,287.83
2021-05-26 22:11:31.065000,L8,180.46,197.63,173.35,217.70,190.04,
2021-10-01 22:12:10.732000,L8,208.77,206.86,184.27,228.01,201.19,287.32
2021-10-17 22:12:14.625000,L8,195.81,,,,,
2021-11-06 22:12:48.299000,L9,216.10,213.17,186.82,235.77,208.08,275.17
2022-01-21 22:11:59.917000,L8,203.65,216.29,181.71,224.74,190.04,281.60
2022-02-22 22:11:50.626000,L8,203.59,213.03,178.91,228.83,199.95,277.52
2022-05-05 22:11:31.114000,L9,199.53,207.69,179.59,225.49,197.24,
2022-05-21 22:11:19.594000,L9,212.57,221.92,197.24,230.41,210.53,286.73
2022-06-14 22:11:59.156000,L8,210.83,219.95,192.95,230.86,212.97,286.77
2022-06-22 22:11:38.702000,L9,197.12,200.10,170.29,217.98,183.91,250.93
2022-07-08 22:11:39.226000,L9,,,,,,255.43
2022-07-16 22:12:03.012000,L8,,197.38,168.63,219.35,186.66,222.07
2022-11-13 22:12:17.201000,L9,190.94,,,,,
2023-03-05 22:12:01.427000,L9,179.43,,,,,221.94
2023-03-13 22:11:47.152000,L8,203.55,206.09,187.15,224.48,199.50,280.15
2023-03-21 22:11:55.188000,L9,185.44,,,,,219.25
2023-03-29 22:11:37.049000,L8,286.23,271.70,282.23,243.78,249.72,290.44
2023-05-16 22:11:04.371000,L8,210.58,213.97,198.20,225.54,202.82,292.68
2023-06-09 22:11:12.914000,L9,,,,,,226.54
2023-06-17 22:11:17.056000,L8,,,,,,220.62
2023-07-11 22:11:24.365000,L9,194.67,198.27,169.80,211.67,180.26,271.49
2023-07-27 22:11:26.959000,L9,,,,,,222.39
2023-08-20 22:11:47.546000,L8,,,,,,220.99
2023-08-28 22:11:44.258000,L9,207.44,214.69,199.61,224.01,197.93,291.85
2023-10-07 22:11:57.146000,L8,214.40,207.50,192.11,227.90,205.78,287.65
2024-02-04 22:12:07.739000,L9,199.45,206.29,182.65,222.74,187.69,289.90
2024-02-12 22:11:54.234000,L8,201.12,222.11,180.55,224.15,186.21,273.11
2024-02-28 22:11:48.245000,L8,184.76,194.10,,,,254.61
2024-03-07 22:12:00.069000,L9,198.46,205.70,183.84,215.13,185.69,224.18
2024-03-15 22:11:37.973000,L8,,,,303.44,188.29,280.38
2024-04-08 22:11:47.225000,L9,154.31,,,,,
2024-05-02 22:11:08.519000,L8,187.04,163.39,,,,
2024-05-10 22:11:24.784000,L9,190.79,199.38,170.71,212.86,182.22,223.48
2024-05-18 22:10:55.940000,L8,199.74,204.34,186.27,221.58,199.01,295.85
2024-06-11 22:11:06.286000,L9,192.43,199.12,167.88,,,
2024-08-22 22:11:34.534000,L8,248.42,251.55,224.61,278.58,256.50,385.47
2024-09-07 22:11:43.073000,L8,223.68,223.02,212.90,235.64,222.48,284.84
2024-12-04 22:12:00.480000,L9,181.98,,,,,
2024-12-28 22:11:50.695000,L8,200.35,202.48,177.91,222.79,189.01,285.81
2025-01-13 22:11:54.516000,L8,201.92,206.06,180.88,224.83,192.19,280.16
2025-02-06 22:11:55.429000,L9,200.07,203.50,177.58,221.80,191.74,285.08
2025-03-10 22:11:52.276000,L9,186.52,,,,,
2025-03-26 22:11:41.456000,L9,159.65,,,,,
2025-04-11 22:11:41.675000,L9,196.73,197.65,171.10,215.15,184.07,267.31
2025-05-05 22:11:12.639000,L8,206.80,214.00,197.14,222.04,203.31,290.88
2025-05-13 22:11:22.590000,L9,196.11,198.81,171.72,211.18,183.66,225.31
2025-05-29 22:11:15.744000,L9,,,,,,219.85
2025-06-06 22:11:18.842000,L8,,,,,,223.88
2025-06-22 22:11:31.725000,L8,215.59,217.60,220.11,228.57,201.72,295.96
2025-07-16 22:11:36.965000,L9,,,,,,221.65
2025-09-18 22:12:01.813000,L9,209.45,207.55,186.66,222.89,201.45,282.74
2025-10-04 22:12:06.102000,L9,221.46,216.94,196.38,228.34,208.30,288.59
2025-11-05 22:12:10.440000,L9,210.45,209.17,193.52,226.20,205.00,280.00
2025-11-13 22:12:04.594000,L8,187.73,,,,,
