dates,nzd0295-0000,nzd0295-0001,nzd0295-0002,nzd0295-0003,nzd0295-0004,nzd0295-0005,nzd0295-0006,nzd0295-0007,nzd0295-0008,nzd0295-0009,nzd0295-0010,nzd0295-0011,nzd0295-0012,nzd0295-0013,nzd0295-0014,nzd0295-0015,nzd0295-0016,nzd0295-0017,nzd0295-0018,nzd0295-0019,nzd0295-0020,nzd0295-0021,nzd0295-0022,nzd0295-0023,nzd0295-0024,nzd0295-0025,nzd0295-0026,nzd0295-0027,nzd0295-0028,nzd0295-0029,nzd0295-0030,nzd0295-0031,nzd0295-0032,nzd0295-0033,nzd0295-0034,nzd0295-0035,nzd0295-0036,nzd0295-0037,nzd0295-0038,nzd0295-0039,nzd0295-0040,nzd0295-0041,nzd0295-0042,nzd0295-0043,nzd0295-0044,nzd0295-0045,nzd0295-0046,nzd0295-0047,nzd0295-0048,nzd0295-0049,nzd0295-0050,nzd0295-0051,nzd0295-0052,nzd0295-0053,nzd0295-0054,nzd0295-0055,nzd0295-0056,nzd0295-0057,nzd0295-0058,nzd0295-0059,nzd0295-0060,nzd0295-0061,nzd0295-0062,nzd0295-0063,nzd0295-0064,nzd0295-0065,nzd0295-0066,nzd0295-0067,nzd0295-0068,nzd0295-0069,nzd0295-0070,nzd0295-0071,nzd0295-0072,nzd0295-0073,nzd0295-0074,nzd0295-0075,nzd0295-0076,nzd0295-0077,nzd0295-0078,nzd0295-0079,nzd0295-0080,nzd0295-0081,nzd0295-0082,nzd0295-0083,nzd0295-0084,nzd0295-0085,nzd0295-0086,nzd0295-0087,nzd0295-0088,nzd0295-0089,nzd0295-0090,nzd0295-0091,nzd0295-0092,nzd0295-0093,nzd0295-0094,nzd0295-0095,nzd0295-0096,nzd0295-0097,nzd0295-0098,nzd0295-0099,nzd0295-0100,nzd0295-0101,nzd0295-0102,nzd0295-0103,nzd0295-0104,nzd0295-0105,nzd0295-0106,nzd0295-0107,nzd0295-0108,nzd0295-0109,nzd0295-0110,nzd0295-0111,nzd0295-0112,nzd0295-0113,nzd0295-0114,satname
2000-07-13 21:52:07+00:00,,329.10499999999996,318.2749999999999,341.68,333.51,330.99,329.81,289.45,285.42333333333335,333.62,331.015,338.02,343.265,357.64,362.37,357.59,350.01,295.13,,347.81,347.75,350.78,354.56,357.97,359.65,364.02,363.43,370.12,360.39,355.51,350.21,341.72,246.61,344.84,357.9,349.45,351.01,357.61,349.28,,353.49,350.88,353.91,360.69,367.91,373.35,374.78,362.22,355.36,297.975,360.35,337.9433333333333,349.36,349.67499999999995,344.54499999999996,359.86999999999995,359.80499999999995,358.145,354.745,348.115,340.395,337.84000000000003,331.83500000000004,320.76,325.53499999999997,322.735,325.80499999999995,295.82000000000005,329.0,334.20500000000004,341.495,328.37333333333333,325.39000000000004,309.71,310.65000000000003,309.25,310.3533333333333,308.2366666666667,297.5733333333333,308.1466666666667,314.55499999999995,317.01,306.635,301.52750000000003,301.505,303.8225,302.6066666666666,306.37666666666667,312.205,294.695,317.19,321.51500000000004,315.755,317.63,289.25,320.89,324.14,331.93,335.44,343.52,,,,,322.29,308.19,301.65,296.6,300.74,,,,,,,L7
2000-07-29 21:51:50+00:00,,326.77,317.34,,,,,257.38,269.26,325.29,329.88,339.95,340.26,359.92,,,,295.13,,,,,,,,,345.68,356.14,,,,,,334.51,345.43,310.16,346.45,349.54,346.34,,,,,,,,,,,297.975,356.52,325.77,340.77,345.9,328.11,355.1,355.96,356.18,352.39,344.53,335.46,333.68,326.84,315.27,321.02,313.69,318.77,314.29,311.13,323.56,335.22,323.56,323.34000000000003,304.52,305.07500000000005,301.92,299.33666666666664,293.60999999999996,288.34,301.515,312.78,298.88,302.31666666666666,297.20000000000005,299.93333333333334,304.1366666666667,291.1566666666667,303.4433333333333,298.655,306.61,306.53,320.62,304.2,308.5,278.55,,,,,,,,,,,,,,,,,,,,,L7
2000-08-07 21:45:32+00:00,,326.77,317.34,,,,,257.38,269.26,325.29,329.88,339.95,340.26,359.92,,,,295.13,,,,,314.06,,,,345.68,356.14,,,,,,334.51,345.43,310.16,346.45,349.54,346.34,,,,,,,366.91,,,,314.3666666666666,360.505,327.86999999999995,340.77,345.9,328.11,355.1,355.96,356.18,352.39,344.53,335.46,333.68,326.84,315.27,321.02,313.69,318.77,314.29,311.13,320.13,335.06500000000005,323.56,323.34000000000003,293.7966666666667,294.3766666666667,301.92,299.33666666666664,293.60999999999996,279.71,293.9433333333333,312.78,292.4266666666667,302.31666666666666,297.20000000000005,299.93333333333334,304.1366666666667,291.1566666666667,303.4433333333333,298.655,306.61,306.53,320.62,304.2,308.5,295.87,,,,,,,,,,,,,,,,,,,,,L7
2000-08-14 21:51:44+00:00,,326.77,317.34,330.13,331.9,,,257.38,269.26,325.29,329.88,339.95,340.26,359.92,,,,295.13,,,,,314.06,,,,345.68,356.14,,,,,,334.51,345.43,310.16,346.45,349.54,346.34,,,,,,,366.91,,,,314.3666666666666,360.505,327.86999999999995,340.77,345.9,328.11,355.1,355.96,356.18,352.39,344.53,335.46,333.68,326.84,315.27,321.02,313.69,318.77,314.29,311.13,320.13,335.06500000000005,323.56,323.34000000000003,293.7966666666667,294.3766666666667,301.92,299.33666666666664,293.60999999999996,279.71,293.9433333333333,312.78,292.4266666666667,302.31666666666666,297.20000000000005,299.93333333333334,304.1366666666667,291.1566666666667,303.4433333333333,304.49333333333334,314.015,316.105,321.125,290.09000000000003,287.635,295.87,330.61,320.21,306.36,,,,,,,,,,,,,,,,,,L7
2000-09-15 21:51:13+00:00,,324.1,313.9,330.13,331.9,,,258.38,269.34000000000003,325.29,329.88,339.95,340.26,359.92,,,,,,,,,314.06,,,,345.68,356.14,,,,306.18,233.01,334.51,345.43,310.16,346.45,349.54,346.34,276.98,317.07,315.03,314.1,,329.86,349.98,337.97,328.17,346.08,321.09749999999997,350.18,316.02,,,,,,,,,,,,,,,,,,316.7,334.91,316.6,316.63,280.74,285.47,298.58000000000004,291.31,282.725,268.7,289.835,,283.945,301.16999999999996,294.095,305.12,306.23,290.07000000000005,304.04499999999996,304.175,321.42,325.68,321.63,275.98,266.77,313.19,330.61,320.21,306.36,,,,,,,,316.7,,,,,,,,,,L7
2000-10-26 21:44:46+00:00,326.0,322.24,314.195,330.755,326.975,316.8,301.03,276.88,269.34000000000003,324.20500000000004,326.51,332.96000000000004,334.45,349.815,344.5,335.94,344.02,333.67,333.43,336.68,340.72,334.29,327.61,350.25,353.37,343.54,348.13,359.65999999999997,348.26,344.67,339.86,322.305,233.01,336.555,345.14,326.355,342.76,349.735,349.275,276.98,317.07,315.03,314.1,,345.26,356.0733333333333,352.09000000000003,339.435,348.04999999999995,329.868,354.00666666666666,329.5733333333333,343.1,348.66,352.08,354.32,350.94,350.0,351.66,339.49,333.8,331.86,320.31,314.23,316.19,302.64,318.54,320.37,307.75,313.76,334.91,316.6,316.63,280.74,285.47,298.58000000000004,291.31,282.725,268.7,289.835,,283.945,301.16999999999996,294.095,305.12,306.23,290.07000000000005,304.04499999999996,304.175,321.42,325.68,321.63,275.98,266.77,330.645,332.71500000000003,320.21,306.36,,,,,,,,316.7,,,,,,,,,,L7
2000-11-27 21:44:50+00:00,309.55,323.44,316.5733333333333,323.21999999999997,326.06666666666666,317.57500000000005,301.03,272.1133333333333,269.995,323.12,320.23,321.32000000000005,328.225,337.30499999999995,347.21000000000004,340.645,342.125,333.82500000000005,335.37,335.55,338.04,334.275,330.2,346.815,349.055,344.105,346.7166666666667,358.2266666666667,350.1,344.21000000000004,340.885,327.98,238.64999999999998,337.55333333333334,345.25666666666666,332.6366666666667,342.3533333333333,349.735,349.31333333333333,276.98,334.43,332.62,314.1,359.8,347.90000000000003,357.015,357.68333333333334,347.43,351.26666666666665,343.194,356.9925,347.60999999999996,346.20500000000004,348.06,351.51,354.61,352.37,350.935,348.16,340.6,334.485,332.5,322.03499999999997,314.21000000000004,317.28,307.44,319.545,320.015,310.275,313.93333333333334,320.04,324.38,318.91,291.915,292.185,304.055,294.59000000000003,280.595,270.88,292.03,302.0,291.58666666666664,305.72,299.47,292.55,286.25,282.53,300.83,303.6666666666667,315.82500000000005,315.17,315.405,290.33000000000004,278.745,330.645,332.71500000000003,320.21,306.36,,,,,,,,316.7,,,,,,,,,,L7
2000-12-13 21:44:52+00:00,309.55,319.18,316.5733333333333,323.21999999999997,326.06666666666666,317.57500000000005,301.03,272.1133333333333,269.995,323.12,320.23,321.32000000000005,328.225,337.30499999999995,347.21000000000004,340.645,342.125,333.82500000000005,335.37,335.55,338.04,334.275,330.2,346.815,349.055,344.105,346.7166666666667,358.2266666666667,350.1,344.21000000000004,340.885,327.98,238.64999999999998,337.55333333333334,345.25666666666666,332.6366666666667,342.3533333333333,349.735,349.31333333333333,276.98,334.43,332.62,314.1,359.8,347.90000000000003,357.015,348.6925,347.43,351.26666666666665,343.194,356.9925,347.60999999999996,346.20500000000004,326.37666666666667,351.51,354.61,352.37,350.935,335.2033333333334,340.6,334.485,332.5,322.03499999999997,314.21000000000004,295.82666666666665,307.44,319.545,320.015,310.275,313.93333333333334,320.04,324.38,318.91,291.915,292.185,304.055,294.59000000000003,280.595,258.72333333333336,292.03,302.0,291.58666666666664,305.72,299.47,292.55,286.25,282.53,300.83,303.6666666666667,315.82500000000005,315.17,315.405,290.33000000000004,278.745,330.645,332.71500000000003,320.21,318.88,337.92,350.03,367.05,361.67,,282.78,321.87,320.98,327.57,,,312.12,264.45,287.82,,,,L7
2001-01-05 21:51:04+00:00,311.65333333333336,319.84000000000003,315.2125,325.055,326.4375,318.92333333333335,312.745,272.1133333333333,269.995,330.235,326.9533333333333,327.91333333333336,332.70666666666665,342.53666666666663,350.91,346.82666666666665,345.17,337.44666666666666,339.57666666666665,338.8,341.17,342.47,338.85,352.72333333333336,352.97333333333336,354.65333333333336,346.7166666666667,362.345,356.0366666666667,344.21000000000004,347.99333333333334,336.46,238.64999999999998,341.64250000000004,347.9125,340.1225,348.09000000000003,355.50333333333333,352.65,276.98,346.47,348.4633333333333,314.1,366.03,354.56,360.786,346.61,351.1625,352.89,342.0566666666667,359.634,351.515,350.53000000000003,324.6425,354.97333333333336,357.2166666666667,356.41333333333336,357.2266666666667,335.2033333333334,349.0533333333333,337.37333333333333,335.7866666666667,325.3633333333333,325.05333333333334,290.41999999999996,308.51,323.1166666666667,324.56,312.8233333333333,314.645,315.34666666666664,331.765,331.51,308.48,305.96,308.2766666666667,305.4266666666667,294.99333333333334,258.72333333333336,304.3233333333333,315.375,302.7525,319.025,317.97,311.735,286.25,297.57,310.77666666666664,312.2925,325.09999999999997,315.17,315.405,290.33000000000004,294.0833333333333,327.43666666666667,331.6333333333334,321.515,318.58666666666664,336.02,350.03,367.05,361.67,,282.78,321.87,320.98,327.57,,,312.12,264.45,287.82,,,,L7
2001-01-14 21:44:57+00:00,311.65333333333336,320.50166666666667,315.426,325.055,326.4375,318.92333333333335,312.745,272.1133333333333,269.995,330.235,326.9533333333333,327.91333333333336,332.70666666666665,342.53666666666663,350.91,346.82666666666665,345.17,337.44666666666666,339.57666666666665,338.8,341.17,342.47,338.85,352.72333333333336,352.97333333333336,354.65333333333336,346.7166666666667,362.345,356.0366666666667,344.21000000000004,347.99333333333334,336.46,237.53666666666666,341.64250000000004,347.9125,340.1225,348.09000000000003,355.50333333333333,327.01599999999996,278.4,337.4325,348.4633333333333,310.69500000000005,366.03,354.56,360.786,345.4316666666667,345.13,345.714,347.23333333333335,359.634,351.515,350.53000000000003,323.27,346.965,349.53,356.41333333333336,357.2266666666667,331.21250000000003,349.0533333333333,337.37333333333333,335.7866666666667,316.22,325.05333333333334,287.51599999999996,308.51,323.1166666666667,324.56,312.8233333333333,307.268,305.53,331.765,331.51,296.48,305.96,308.2766666666667,305.4266666666667,294.99333333333334,256.36,304.3233333333333,315.375,302.7525,319.025,317.97,311.735,286.25,297.57,310.77666666666664,312.2925,325.09999999999997,315.17,315.405,290.33000000000004,294.0833333333333,327.43666666666667,331.6333333333334,321.515,318.58666666666664,336.02,350.03,367.05,361.67,,282.78,321.87,320.98,327.57,254.13,277.45,312.12,264.45,287.82,,,,L7
2001-01-21 21:50:46+00:00,311.65333333333336,320.50166666666667,315.426,325.055,326.4375,318.92333333333335,312.745,272.1133333333333,269.995,330.235,326.9533333333333,327.91333333333336,332.70666666666665,342.53666666666663,350.91,346.82666666666665,345.17,337.44666666666666,339.57666666666665,338.8,341.17,342.47,338.85,352.72333333333336,352.97333333333336,354.65333333333336,346.7166666666667,362.345,356.0366666666667,344.21000000000004,347.99333333333334,336.46,231.0775,341.64250000000004,347.9125,340.1225,348.09000000000003,355.50333333333333,310.34499999999997,278.4,337.4325,348.4633333333333,310.69500000000005,366.03,354.56,363.075,349.44714285714286,345.13,345.714,347.23333333333335,359.634,351.515,350.53000000000003,323.27,346.965,349.53,356.41333333333336,357.2266666666667,331.21250000000003,349.0533333333333,337.37333333333333,335.7866666666667,316.22,325.05333333333334,287.51599999999996,308.51,323.1166666666667,324.56,312.8233333333333,307.268,305.53,331.765,331.51,296.48,305.96,308.2766666666667,305.4266666666667,294.99333333333334,256.36,304.3233333333333,315.375,302.7525,319.025,317.97,311.735,286.25,297.57,310.77666666666664,312.2925,325.09999999999997,315.17,315.405,290.33000000000004,294.0833333333333,327.43666666666667,331.6333333333334,321.515,318.58666666666664,336.02,350.03,367.05,361.67,,282.78,321.87,320.98,327.57,254.13,277.45,312.12,264.45,287.82,,,,L7
2001-04-04 21:44:30+00:00,321.15500000000003,325.7733333333333,315.8075,323.36333333333334,324.6166666666667,318.92333333333335,312.745,278.97999999999996,270.89,330.235,326.9533333333333,327.91333333333336,332.70666666666665,342.53666666666663,350.91,346.82666666666665,345.17,337.44666666666666,339.57666666666665,338.8,341.17,345.7475,352.745,357.725,355.58500000000004,354.65333333333336,356.04999999999995,367.95500000000004,358.4875,351.5133333333333,350.21000000000004,349.69,230.4333333333333,347.13250000000005,351.505,351.7675,350.425,362.0566666666667,294.31666666666666,279.82,335.69500000000005,369.92,307.29,366.9766666666667,366.7925,370.87,351.35999999999996,349.37,345.6225,348.74,365.93666666666667,359.4725,351.5875,329.46999999999997,351.296,352.79,357.1975,359.1375,331.21250000000003,351.27,339.545,336.90999999999997,318.43199999999996,327.75,287.51599999999996,310.83,324.4925,327.025,312.555,304.90999999999997,295.7366666666666,333.03,333.5566666666667,295.855,323.43,314.0933333333333,318.56666666666666,311.0033333333334,241.84,320.26000000000005,315.8833333333333,327.9633333333333,322.56,320.2633333333334,312.74333333333334,299.28999999999996,308.50666666666666,315.29,317.84999999999997,327.2,313.555,320.25,313.59000000000003,310.1333333333334,331.7966666666666,332.14500000000004,322.82,324.7,336.02,350.03,367.05,361.67,,282.78,321.87,325.26,327.57,254.13,277.45,312.12,264.45,287.82,,,,L7
2001-04-20 21:44:34+00:00,320.778,325.79571428571427,316.22200000000004,320.81,324.6166666666667,318.92333333333335,312.745,278.97999999999996,270.89,330.235,326.9533333333333,327.91333333333336,332.70666666666665,342.53666666666663,350.91,346.82666666666665,345.17,337.44666666666666,339.57666666666665,338.8,341.17,345.7475,352.745,357.725,355.58500000000004,354.65333333333336,361.57,367.95500000000004,358.4875,351.5133333333333,350.21000000000004,340.73400000000004,227.0075,347.13250000000005,351.505,351.7675,350.425,362.0566666666667,287.68285714285713,282.155,331.258,369.92,310.645,366.9766666666667,357.83600000000007,370.87,350.06142857142856,345.56,339.798,348.74,365.93666666666667,359.4725,345.916,328.5357142857143,347.6033333333333,348.31166666666667,349.992,352.73400000000004,329.09000000000003,344.726,331.866,330.18199999999996,315.0833333333333,316.666,286.5333333333333,300.99,315.78200000000004,317.508,303.088,300.662,289.6475,320.33,319.5625,290.96400000000006,307.08,298.315,299.7,311.0033333333334,244.17,303.17,302.275,312.8625,306.65,300.885,293.2325,279.71,308.50666666666666,315.29,304.6625,314.9575,298.74,320.25,313.59000000000003,310.1333333333334,326.53249999999997,332.14500000000004,322.82,324.7,336.02,350.03,367.05,361.67,,282.78,321.87,325.26,327.57,254.13,277.45,312.12,264.45,287.82,,,,L7
2001-05-22 21:44:18+00:00,319.4725,326.6983333333333,316.655,317.2866666666667,325.9,319.985,324.46,262.58,270.89,337.35,328.85999999999996,328.885,334.74,343.94999999999993,354.115,352.27,345.745,339.33500000000004,342.65,339.86,341.395,349.56666666666666,356.6066666666666,360.2166666666667,356.32333333333344,360.21000000000004,360.7525,367.645,357.475,354.93499999999995,349.51,341.31000000000006,227.0075,347.95750000000004,351.4425,354.84,352.305,363.73,276.92833333333334,282.155,331.258,369.92,310.645,366.9766666666667,355.278,371.5225,347.37000000000006,344.275,337.2425,343.33666666666676,368.07500000000005,360.40333333333336,346.62,325.1816666666667,346.70799999999997,347.11,349.755,353.4175,323.4475,346.035,331.3825,329.76249999999993,314.038,317.275,280.602,300.5775,315.09250000000003,316.7925,301.9225,298.1225,289.6475,320.33,319.5625,290.96400000000006,307.08,298.315,299.7,311.0033333333334,244.17,303.17,302.275,312.8625,306.65,300.885,293.2325,279.71,308.50666666666666,315.29,304.6625,314.9575,298.74,320.25,313.59000000000003,310.1333333333334,319.3433333333333,329.47,322.82,324.7,336.02,350.03,367.05,361.67,,282.78,321.87,325.26,327.57,254.13,277.45,312.12,264.45,287.82,,,,L7
