dates,satname,nzd0192-0000,nzd0192-0001,nzd0192-0002,nzd0192-0003,nzd0192-0004,nzd0192-0005,nzd0192-0006,nzd0192-0007,nzd0192-0008,nzd0192-0009,nzd0192-0010
2004-02-14 21:44:57.678000,L5,305.85,282.52,296.75,289.47,279.45,270.48,223.26,237.13,219.32,231.44,222.55
2004-03-01 21:45:02.553000,L5,332.14,308.75,333.71,322.02,317.44,321.59,290.61,277.83,257.90,270.68,265.87
2004-03-17 21:45:08.368000,L5,287.69,273.01,283.88,274.87,263.63,270.28,238.92,242.22,228.33,246.20,242.63
2004-04-02 21:45:18.969000,L5,298.10,293.70,309.19,294.15,293.91,292.85,252.61,239.61,233.41,247.51,239.72
2004-04-18 21:45:49.558000,L5,288.42,276.58,290.02,274.26,257.17,259.10,,,,,
2004-05-04 21:46:16.049000,L5,269.45,266.51,216.39,,,,,,,,
2004-05-20 21:46:44.438000,L5,287.20,282.21,294.61,272.38,261.05,268.99,,241.81,225.40,239.17,
2004-06-30 21:41:46.478000,L5,272.46,282.63,287.50,,,,,,,,
2004-07-07 21:48:09.180000,L5,272.83,275.15,206.01,250.26,,,,,,,
2004-07-23 21:48:33.165000,L5,276.71,277.23,291.47,270.07,234.62,248.04,,244.50,213.27,233.50,230.02
2004-08-08 21:48:50.888000,L5,280.91,275.43,289.00,270.37,,,,,,,
2004-09-25 21:50:07.312000,L5,329.05,306.83,320.53,312.95,309.17,312.37,279.21,276.04,259.79,268.53,264.53
2004-10-20 21:44:28.706000,L5,331.50,312.72,324.48,319.00,309.24,307.05,279.41,275.24,259.29,278.23,274.15
2004-10-27 21:50:47.740000,L5,317.88,302.91,327.36,320.63,319.89,321.11,290.75,286.91,269.43,276.97,268.85
2004-12-23 21:45:40.703000,L5,303.16,285.61,296.77,298.19,288.04,300.71,271.56,265.33,253.64,265.15,260.30
2005-01-15 21:52:09.437000,L5,340.66,307.79,308.15,302.27,295.06,302.67,264.80,276.69,273.13,283.66,280.63
2005-01-24 21:46:06.161000,L5,365.23,345.59,336.97,326.78,334.84,328.95,309.84,299.15,302.40,314.64,310.85
2005-02-09 21:46:19.482000,L5,341.98,326.77,331.54,333.96,337.54,338.83,349.38,357.15,350.16,345.28,337.42
2005-02-16 21:52:37.927000,L5,323.95,284.74,293.04,,,,,170.01,242.84,257.26,255.37
2005-02-25 21:46:35.721000,L5,339.62,309.38,327.75,317.40,314.46,315.21,282.10,273.73,264.40,270.92,266.63
2005-03-04 21:52:52.217000,L5,290.05,280.49,297.00,272.92,261.14,271.75,218.69,,,,
2005-03-13 21:46:47.612000,L5,328.13,314.31,324.68,320.07,314.81,326.22,306.31,295.80,284.46,283.27,286.71
2005-03-29 21:46:54.602000,L5,310.51,295.97,305.52,295.92,286.56,290.00,254.61,257.36,242.59,237.32,242.32
2005-04-21 21:53:10.893000,L5,323.61,312.98,334.75,320.89,317.57,310.41,274.62,270.60,263.53,275.52,268.66
2005-06-01 21:47:18.718000,L5,266.76,270.20,280.29,,,,,,,,
2005-06-08 21:53:33.007000,L5,270.25,273.87,287.21,231.43,,,,244.73,219.15,242.31,
2005-07-19 21:47:39.248000,L5,281.83,286.53,301.58,284.75,262.46,267.27,161.06,248.28,218.41,248.82,246.23
2005-10-30 21:54:03.531000,L5,276.27,261.27,294.61,284.28,275.93,279.25,245.53,251.91,216.57,232.20,223.23
2005-11-15 21:54:26.309000,L5,290.81,297.70,313.04,306.53,294.51,301.36,266.39,232.32,208.36,222.08,
2005-11-24 21:48:28.120000,L5,311.91,289.99,304.81,298.07,291.29,298.10,261.73,259.02,248.16,245.44,250.59
2006-02-12 21:50:20.287000,L5,279.80,274.88,290.50,277.69,267.36,267.93,234.74,235.25,221.23,233.14,
2006-02-19 21:56:39.909000,L5,305.12,283.59,302.00,291.04,277.20,256.49,,217.08,225.73,239.48,
2006-02-28 21:50:40.410000,L5,358.60,344.88,345.13,350.90,350.91,361.93,358.53,353.94,341.12,343.36,325.43
2006-04-08 21:57:36.601000,L5,304.04,295.89,311.03,294.74,285.02,290.32,251.50,253.88,245.11,256.14,253.54
2006-06-27 21:58:48.654000,L5,282.03,285.49,296.90,281.28,267.62,271.62,,252.47,232.51,251.89,245.60
2006-07-06 21:52:45.642000,L5,275.22,282.36,196.63,278.91,,,,243.49,182.02,236.41,230.19
2006-07-13 21:59:02.335000,L5,278.71,283.05,292.04,271.49,,,,241.57,206.25,237.59,
2006-07-22 21:52:58.572000,L5,272.99,276.59,258.36,,,,,,,,
2006-08-07 21:53:11.255000,L5,257.51,259.98,275.36,,,,,,,,
2006-08-23 21:53:23.469000,L5,292.14,287.28,296.50,280.59,266.39,270.97,232.71,245.21,214.54,243.65,239.82
2006-10-10 21:53:56.892000,L5,303.48,292.06,303.99,291.52,286.07,286.79,251.15,252.87,234.03,252.36,247.43
2006-12-13 21:54:31.554000,L5,320.65,299.72,312.73,304.62,293.65,292.34,248.83,251.93,237.68,242.45,244.02
2007-01-30 21:54:48.635000,L5,359.58,310.65,331.21,314.53,307.46,310.89,273.13,264.53,257.39,276.03,270.32
2009-11-26 21:56:28.873000,L5,327.98,309.25,321.05,313.30,304.47,312.06,283.33,277.88,270.67,283.50,277.06
2009-12-12 21:56:37.955000,L5,309.98,285.15,300.96,297.56,281.70,283.11,245.47,252.48,240.54,250.23,250.17
2010-01-13 21:56:49.389000,L5,336.79,309.48,324.48,317.10,313.61,311.97,272.58,272.05,270.37,274.71,277.86
2010-10-28 21:55:51.312000,L5,306.03,291.83,301.03,294.05,292.85,290.60,258.21,266.49,250.72,268.77,266.40
2010-12-31 21:55:56.533000,L5,324.18,308.80,319.74,314.50,309.99,307.95,280.66,278.75,271.67,284.77,277.54
2011-01-09 21:49:46.887000,L5,323.29,304.83,319.01,314.48,312.87,307.40,270.87,269.67,261.18,269.91,268.24
2011-01-16 21:55:58.174000,L5,343.11,316.19,332.39,312.71,303.18,309.49,268.99,268.65,262.13,279.92,279.65
2011-01-25 21:49:47.233000,L5,373.12,357.71,362.70,360.35,370.95,369.64,372.27,366.24,359.24,360.44,351.80
2011-02-17 21:56:00.979000,L5,259.31,289.30,308.29,300.99,296.77,298.03,259.39,262.43,255.64,270.41,264.56
2011-10-24 21:47:48.042000,L5,349.17,313.57,332.44,321.87,315.08,319.47,284.71,280.51,269.16,288.02,281.53
2013-05-13 22:07:59.284000,L8,294.49,287.20,294.67,285.24,283.86,282.89,,247.19,234.29,247.46,250.00
2013-05-29 22:08:05.425000,L8,296.07,290.06,297.88,291.65,285.71,285.92,,241.52,237.65,247.61,248.79
2013-06-23 22:01:46.719000,L8,297.22,199.77,306.73,298.18,289.87,289.77,221.09,250.47,244.14,252.00,253.40
2013-06-30 22:08:00.117000,L8,296.47,290.04,301.20,294.69,287.45,287.73,205.98,241.16,231.30,246.34,248.75
2013-07-25 22:01:49.952000,L8,296.92,289.31,244.85,277.95,,,,,,,
2013-08-17 22:08:03.120000,L8,370.03,304.16,324.27,307.28,302.84,309.37,245.70,273.20,258.87,289.29,276.30
2013-09-02 22:08:04.598000,L8,296.74,285.92,295.27,289.59,285.39,286.64,228.00,251.03,220.40,242.63,244.05
2013-09-27 22:01:43.236000,L8,311.49,305.40,318.97,308.34,304.39,306.87,254.60,279.91,257.99,288.21,272.89
2013-10-29 22:01:34.321000,L8,377.84,300.96,317.91,307.28,302.87,308.26,296.19,272.74,259.33,292.79,275.62
2013-11-05 22:07:46.855000,L8,302.28,290.15,304.49,297.46,292.57,288.10,227.33,255.58,245.70,260.76,259.76
2013-11-14 22:01:33.487000,L8,379.27,300.44,312.72,307.13,305.13,304.07,289.34,268.96,258.53,288.49,272.76
2013-11-21 22:07:37.752000,L8,317.72,307.79,316.27,311.48,307.65,308.37,291.06,275.68,263.23,291.88,275.89
2014-01-01 22:01:14.509000,L8,300.97,287.39,299.70,296.98,288.02,289.67,227.70,244.66,191.56,,
2014-01-17 22:00:59.983000,L8,358.24,301.30,316.96,307.64,307.38,307.81,256.95,267.64,260.01,285.59,273.25
2014-01-24 22:07:09.509000,L8,355.97,299.32,316.77,308.54,309.97,309.03,286.33,269.14,261.13,291.17,275.54
2014-02-02 22:00:53.662000,L8,301.06,288.04,298.44,298.54,291.05,289.10,229.07,256.13,221.58,245.72,247.87
2014-02-09 22:06:57.254000,L8,344.36,301.13,316.94,307.92,306.21,309.09,290.69,270.76,259.68,287.40,273.68
2014-02-25 22:06:44.447000,L8,363.31,301.34,318.02,307.33,302.52,306.25,295.95,268.46,258.58,286.27,271.27
2014-03-06 22:00:25.321000,L8,312.84,302.17,317.13,309.07,306.54,310.21,292.40,269.42,260.13,288.46,273.02
2014-03-29 22:06:15.961000,L8,298.16,287.40,298.56,294.50,288.42,283.99,216.53,238.80,191.63,,
2014-04-23 21:59:43.011000,L8,356.61,308.78,330.96,318.98,312.23,309.76,240.41,287.12,259.01,291.25,276.07
2014-04-30 22:05:46.536000,L8,306.92,306.35,326.91,308.84,308.47,306.81,238.48,277.70,259.70,292.10,346.08
2014-05-09 21:59:27.549000,L8,301.06,291.51,302.60,297.11,288.22,285.50,,250.60,232.46,249.83,253.62
2014-05-25 21:59:22.796000,L8,262.39,288.27,298.44,295.63,287.00,282.59,,242.24,217.71,245.73,251.03
2014-06-17 22:05:44.904000,L8,,171.31,269.88,289.59,285.49,275.16,,,,,215.97
2014-07-12 21:59:43.196000,L8,299.68,290.70,299.36,294.24,285.59,283.65,,,,,
2014-07-28 21:59:47.112000,L8,302.17,294.11,304.45,299.80,296.40,289.72,190.43,248.13,211.63,245.08,246.53
2014-08-20 22:06:06.726000,L8,307.37,306.04,332.16,307.66,304.18,309.04,227.98,274.23,250.28,285.51,272.03
2014-11-08 22:06:16.124000,L8,308.89,301.06,317.03,307.09,301.58,309.15,291.02,272.55,255.56,286.95,272.15
2015-01-04 21:59:53.956000,L8,315.83,301.42,316.08,312.42,307.31,310.03,244.21,266.41,266.05,278.70,270.17
2015-02-28 22:05:48.437000,L8,309.22,300.58,317.40,307.02,303.22,306.71,292.38,270.81,254.74,282.74,267.42
2015-03-09 21:59:30.556000,L8,301.42,288.55,304.71,300.22,290.97,291.37,229.28,251.30,195.74,,
2015-04-10 21:59:13.702000,L8,315.13,307.80,324.28,310.77,308.03,304.62,290.21,270.41,258.88,286.02,273.27
2015-05-12 21:58:53.078000,L8,293.68,287.56,301.48,295.10,285.74,282.62,186.57,247.24,229.32,241.94,256.10
2015-05-19 22:05:04.672000,L8,296.22,285.30,294.37,284.13,266.09,283.25,,,222.49,239.56,247.37
2015-05-28 21:58:55.699000,L8,296.47,289.84,297.23,297.71,287.65,253.36,186.45,218.29,232.54,218.27,
2015-06-04 22:05:12.611000,L8,298.14,290.12,302.02,293.36,287.45,284.34,196.14,249.00,232.32,244.71,254.69
2015-06-20 22:05:20.970000,L8,297.07,287.92,295.71,177.48,,,,222.65,232.56,242.77,256.20
2015-07-22 22:05:37.569000,L8,296.31,287.41,297.53,289.09,285.28,227.30,,,202.91,237.25,248.13
2015-08-07 22:05:40.232000,L8,296.28,285.28,296.70,288.47,281.16,281.50,214.51,249.74,215.55,232.23,239.12
2015-08-23 22:05:48.569000,L8,296.02,286.01,294.35,290.30,283.88,284.08,218.68,252.76,212.69,236.77,248.00
2015-09-01 21:59:39.995000,L8,298.81,289.04,299.68,296.08,286.58,286.32,215.59,251.63,219.50,237.87,248.59
2015-10-03 21:59:52.450000,L8,,,167.07,290.91,266.63,284.59,215.84,251.21,222.02,237.82,251.28
2015-10-19 21:59:54.006000,L8,309.75,299.70,315.87,306.66,302.24,301.11,292.61,269.06,255.44,284.73,271.15
2015-10-26 22:06:07.756000,L8,354.18,327.23,311.52,304.19,312.75,302.45,251.79,268.47,256.95,281.34,271.43
2015-12-29 22:06:09.164000,L8,312.53,298.09,314.47,306.79,303.44,303.09,247.94,268.89,257.73,283.22,269.55
2016-01-23 21:59:56.211000,L8,305.49,287.21,298.10,297.33,288.30,287.78,226.71,237.83,215.69,233.19,244.38
2016-02-24 21:59:45.021000,L8,308.87,296.73,311.06,304.62,297.95,297.55,239.14,259.10,247.01,273.35,261.45
2016-03-02 22:05:55.525000,L8,296.12,281.17,293.37,287.69,236.73,241.71,,237.66,215.14,230.69,236.11
2016-05-14 21:59:24.184000,L8,298.53,288.40,295.58,292.74,285.80,284.77,185.05,248.30,226.69,237.32,247.94
2016-05-21 22:05:38.418000,L8,307.59,308.61,323.29,306.51,305.71,303.11,242.52,272.58,262.76,291.86,278.40
2016-07-01 21:59:42.515000,L8,298.33,292.58,304.93,296.68,290.56,290.19,,252.94,227.52,240.41,253.02
2016-07-17 21:59:49.332000,L8,297.83,291.26,302.59,297.01,288.95,285.42,,249.82,220.76,239.64,252.37
2016-07-24 22:06:01.938000,L8,341.32,308.09,327.13,308.50,308.77,310.76,240.70,278.63,263.23,291.36,278.70
2016-08-18 21:59:57.052000,L8,297.03,286.05,288.21,288.16,283.63,285.27,,,202.90,233.10,241.62
2016-09-10 22:06:15.488000,L8,307.10,303.32,317.50,307.20,303.10,305.08,241.30,274.63,259.89,288.07,275.25
2016-10-12 22:06:21.213000,L8,217.87,238.17,292.97,287.82,285.52,283.44,224.54,241.38,220.82,236.39,248.57
2016-10-21 22:00:12.043000,L8,313.19,304.58,317.21,307.45,304.83,307.98,292.51,272.03,260.49,291.92,277.21
2016-10-28 22:06:23.178000,L8,341.36,302.64,316.17,305.97,301.91,305.61,291.26,,,,
2016-11-22 22:00:11.776000,L8,373.02,302.35,318.25,308.23,303.56,308.33,295.93,266.10,258.50,289.19,276.73
2016-12-15 22:06:18.115000,L8,353.64,299.87,313.95,306.54,304.53,307.78,291.76,265.19,259.86,286.98,270.55
2016-12-24 22:00:05.447000,L8,,,280.19,296.25,288.76,287.53,234.33,239.21,220.66,235.00,247.46
2017-01-16 22:06:11.085000,L8,316.46,300.15,315.94,306.37,305.79,304.35,259.76,262.88,258.34,282.12,270.87
2017-01-25 21:59:56.835000,L8,362.28,301.26,317.78,309.28,307.07,308.40,290.61,261.52,254.76,278.53,267.56
2017-02-10 21:59:48.586000,L8,318.60,303.65,317.54,308.60,307.24,306.32,240.56,261.83,254.35,275.11,267.41
2017-03-05 22:05:50.977000,L8,356.99,300.34,318.51,307.54,304.45,310.15,294.04,262.10,256.69,284.84,269.71
2017-03-14 21:59:34.845000,L8,327.17,313.65,337.58,341.74,313.33,330.53,315.29,306.01,273.17,318.66,368.69
2017-03-30 21:59:26.304000,L8,375.67,308.11,328.39,315.20,308.40,310.64,293.23,262.99,258.97,288.32,271.99
2017-04-06 22:05:33.966000,L8,,,,,,,,245.34,235.98,241.01,251.25
2017-04-15 21:59:18.187000,L8,301.54,289.11,302.88,297.74,291.88,288.86,191.17,247.49,233.62,239.21,251.23
2017-05-01 21:59:07.812000,L8,310.14,310.25,325.12,311.86,310.05,307.82,306.38,262.21,260.79,288.24,274.94
2017-05-08 22:05:23.284000,L8,298.82,291.87,306.48,297.90,293.02,290.91,224.17,246.85,244.49,248.21,258.04
2017-05-24 22:05:34.407000,L8,296.94,291.13,304.55,296.17,291.41,286.43,220.94,245.96,241.54,245.64,255.11
2017-06-09 22:05:42.375000,L8,306.58,310.15,323.84,310.96,308.83,302.49,282.09,263.43,261.87,290.23,277.53
2017-06-25 22:05:47.638000,L8,297.51,291.70,304.58,295.81,292.28,287.57,194.75,243.54,225.92,241.15,251.40
2017-07-11 22:05:50.423000,L8,297.56,292.57,307.09,295.54,290.78,285.36,,249.03,229.28,243.70,251.83
2017-08-05 21:59:51.079000,L8,301.10,292.60,307.00,297.75,291.09,286.94,194.58,248.30,223.48,240.55,254.22
2017-08-21 21:59:55.958000,L8,281.14,274.93,250.55,,,,,,,,
2017-09-22 22:00:01.938000,L8,315.65,308.36,322.80,309.77,307.15,307.24,309.56,270.56,260.98,291.08,279.03
2017-12-02 22:06:10.894000,L8,312.60,298.60,314.91,305.71,302.88,305.63,249.75,259.98,257.32,280.98,271.66
2017-12-11 22:00:00.576000,L8,312.93,298.94,317.44,307.13,298.56,307.95,295.53,257.60,254.88,275.94,267.11
2017-12-27 22:00:01.778000,L8,318.14,303.29,318.34,309.19,306.30,310.82,304.58,260.43,256.52,279.72,270.24
2018-01-19 22:06:02.658000,L8,318.88,307.06,327.71,311.85,310.84,307.77,302.91,268.67,265.20,290.76,279.03
2018-03-08 22:05:39.901000,L8,298.08,287.27,302.30,295.35,290.78,291.52,217.57,238.26,217.31,237.31,
2018-03-17 21:59:24.088000,L8,300.18,288.18,301.73,294.84,289.68,217.60,216.69,,217.73,236.68,196.94
2018-04-18 21:59:07.664000,L8,,499.82,480.63,308.51,306.18,305.36,305.75,265.44,263.23,286.91,278.52
2018-04-25 22:05:14.903000,L8,357.99,306.84,323.05,307.98,307.10,305.61,306.99,263.46,259.97,288.48,274.43
2018-05-04 21:58:59.019000,L8,536.50,314.15,327.87,312.91,309.69,307.10,311.78,306.47,260.41,289.54,287.11
2018-05-20 21:58:47.763000,L8,299.60,296.25,309.91,301.05,297.55,292.78,223.73,250.84,244.32,269.02,261.03
2018-06-05 21:58:37.907000,L8,296.07,291.36,306.43,295.68,287.59,225.80,,189.03,225.37,243.07,250.69
2018-06-21 21:58:49.257000,L8,285.31,287.24,298.98,295.41,285.11,209.92,,234.02,216.41,238.92,239.05
2018-06-28 22:05:04.262000,L8,296.26,289.87,304.83,294.89,289.27,287.06,,,209.25,240.07,247.99
2018-07-23 21:59:04.706000,L8,295.70,289.21,305.42,296.19,285.72,283.21,,,196.93,240.53,246.48
2018-08-08 21:59:13.788000,L8,294.70,284.82,291.36,289.67,,,,,,,
2018-08-24 21:59:21.762000,L8,313.71,310.19,327.07,311.32,309.60,307.15,302.02,290.88,258.77,287.65,276.95
2018-08-31 22:05:35.273000,L8,298.35,289.12,305.03,293.10,226.14,179.95,,,,241.56,252.18
2018-09-25 21:59:32.810000,L8,312.27,307.94,323.23,309.10,305.93,307.57,301.74,267.63,257.24,286.10,274.82
2018-10-02 22:05:47.245000,L8,295.16,284.33,305.04,297.54,292.75,290.52,231.48,249.99,239.04,265.79,254.64
2018-10-18 22:05:53.709000,L8,307.67,300.28,316.97,306.91,304.45,305.80,294.91,263.89,256.58,286.37,277.18
2018-11-03 22:05:57.421000,L8,311.40,343.95,314.11,305.67,301.21,303.49,252.87,262.79,256.72,282.37,271.19
2018-11-12 21:59:47.452000,L8,314.37,303.12,317.10,309.61,305.17,306.22,254.75,273.23,255.68,281.02,272.92
2018-12-05 22:05:56.093000,L8,284.55,290.46,307.75,299.08,293.99,298.67,237.42,252.37,244.92,264.93,259.84
2019-01-22 22:05:50.255000,L8,314.49,302.81,318.99,309.40,312.29,308.54,291.26,265.89,259.33,285.63,274.50
2019-02-16 21:59:35.438000,L8,,,,538.03,524.37,324.05,316.46,368.22,332.67,335.69,350.32
2019-02-23 22:05:44.581000,L8,306.10,291.25,311.80,300.34,296.48,299.71,220.84,241.08,190.37,,
2019-03-04 21:59:30.951000,L8,317.06,308.07,324.21,312.84,307.50,309.42,294.72,262.25,256.70,280.18,270.09
2019-03-11 22:05:38.980000,L8,,279.46,306.41,242.58,287.93,290.60,225.03,245.65,211.83,241.32,239.44
2019-03-20 21:59:26.164000,L8,313.83,305.74,324.10,313.35,308.76,305.84,290.35,259.45,256.32,281.05,269.47
2019-04-12 22:05:30.743000,L8,308.56,307.44,326.15,313.31,309.47,304.28,284.06,268.17,262.00,290.71,277.05
2019-05-14 22:05:36.265000,L8,294.46,285.44,300.03,288.23,166.58,,,,,,
2019-06-08 21:59:38.441000,L8,298.82,295.61,309.66,298.89,292.90,290.19,190.24,246.31,235.17,262.05,258.57
2019-06-15 22:05:51.895000,L8,294.26,287.72,200.36,226.04,229.34,284.40,,222.53,221.87,245.79,251.53
2019-06-24 21:59:43.906000,L8,298.09,298.96,311.95,301.27,296.68,293.76,221.98,250.81,248.34,271.51,262.68
2019-07-10 21:59:47.381000,L8,293.10,288.71,301.10,295.20,285.38,279.70,,237.00,218.29,243.20,248.61
2019-07-17 22:05:59.094000,L8,297.10,293.63,308.91,296.94,290.09,288.85,222.90,250.98,242.97,263.74,258.80
2019-08-02 22:06:05.991000,L8,,,,,,,,,,261.68,262.98
2019-08-18 22:06:11.235000,L8,298.02,288.60,304.89,295.59,288.74,288.00,224.01,253.98,227.96,249.91,
2019-08-27 22:00:02.527000,L8,377.70,310.11,322.97,307.59,308.04,306.15,296.47,271.57,261.01,292.70,280.41
2019-09-19 22:06:20.269000,L8,307.98,305.45,316.87,307.54,305.84,304.00,301.08,268.37,259.42,287.47,275.36
2019-09-28 22:00:12.065000,L8,315.28,307.53,319.10,308.18,305.54,306.51,291.75,269.68,256.95,286.42,275.70
2019-10-21 22:06:25.884000,L8,309.94,307.14,317.90,307.65,306.85,304.75,305.96,269.68,257.13,284.35,275.59
2019-11-06 22:06:24.678000,L8,312.36,305.28,319.79,307.61,303.37,304.89,291.90,268.49,256.53,283.76,272.32
2019-11-22 22:06:21.092000,L8,312.17,304.78,318.78,306.60,302.79,304.95,291.58,267.90,257.47,282.04,273.23
2019-12-08 22:06:20.730000,L8,355.39,303.39,316.49,306.33,302.67,304.53,259.94,267.69,257.05,278.02,270.45
2020-01-09 22:06:13.711000,L8,314.76,300.65,316.60,307.04,304.77,302.94,244.50,263.57,253.77,276.47,267.04
2020-01-18 22:00:00.864000,L8,317.81,305.26,320.24,308.72,306.03,307.37,255.38,261.93,253.53,274.56,268.39
2020-01-25 22:06:09.569000,L8,306.08,293.01,311.52,303.00,299.90,296.84,219.13,249.95,200.05,215.40,209.47
2020-02-03 21:59:55.286000,L8,388.73,360.97,423.50,374.61,372.78,374.25,309.83,274.20,266.42,291.41,277.71
2020-02-10 22:06:04.888000,L8,309.73,298.39,317.15,306.44,305.49,302.51,244.61,260.77,254.33,273.99,267.09
2020-02-19 21:59:52.118000,L8,309.39,292.26,310.59,303.27,295.99,294.30,216.17,245.38,189.36,,
2020-03-13 22:05:54.202000,L8,315.99,304.51,322.54,308.33,306.60,303.35,241.89,261.73,254.27,277.30,266.33
2020-05-09 21:59:15.004000,L8,316.73,311.89,327.09,319.06,313.30,305.01,255.14,269.01,266.68,292.88,290.08
2020-08-20 22:06:05.973000,L8,,,,,,,,252.24,242.86,262.71,253.12
2020-09-21 22:06:18.848000,L8,308.19,305.42,316.83,308.14,307.72,303.42,261.61,273.32,259.98,286.87,277.35
2020-10-16 22:00:11.491000,L8,301.37,287.01,302.89,297.75,288.96,285.63,,,,,
2020-12-03 22:00:12.476000,L8,314.28,303.37,317.31,308.31,305.44,305.89,256.11,269.09,257.69,278.59,270.91
2020-12-19 22:00:11.380000,L8,332.06,333.76,333.93,330.49,327.47,344.84,352.85,341.46,341.36,335.42,318.84
2021-01-04 22:00:06.608000,L8,314.80,303.92,318.49,309.25,307.41,303.83,258.97,267.62,256.08,276.69,268.27
2021-01-11 22:06:14.248000,L8,230.79,203.00,210.28,,,,,,,,
2021-01-20 21:59:59.829000,L8,318.38,303.37,318.79,309.05,305.62,308.32,250.44,266.59,256.08,274.75,269.19
2021-02-12 22:06:07.348000,L8,300.57,285.87,302.94,295.92,288.76,284.37,,,,,
2021-04-01 22:05:48.357000,L8,298.45,288.64,305.97,297.13,288.57,285.49,217.21,242.95,201.39,,
2021-05-03 22:05:32.764000,L8,298.28,290.60,307.25,295.92,290.27,285.62,219.71,242.22,235.67,257.91,256.34
2021-05-19 22:05:40.235000,L8,297.12,295.57,311.05,299.97,294.87,291.03,231.55,253.55,247.87,268.92,261.19
