dates,satname,nzd0377-0000,nzd0377-0052,nzd0377-0053,nzd0377-0054,nzd0377-0055,nzd0377-0056,nzd0377-0057,nzd0377-0058,nzd0377-0059,nzd0377-0063,nzd0377-0064,nzd0377-0065,nzd0377-0066,nzd0377-0067,nzd0377-0068,nzd0377-0073,nzd0377-0074,nzd0377-0075,nzd0377-0076,nzd0377-0077,nzd0377-0078,nzd0377-0080,nzd0377-0081,nzd0377-0082,nzd0377-0083,nzd0377-0084,nzd0377-0085,nzd0377-0086,nzd0377-0087,nzd0377-0088,nzd0377-0089,nzd0377-0090,nzd0377-0091,nzd0377-0092,nzd0377-0093,nzd0377-0094,nzd0377-0079,nzd0377-0095,nzd0377-0096,nzd0377-0097,nzd0377-0098,nzd0377-0099,nzd0377-0100,nzd0377-0101,nzd0377-0102,nzd0377-0069,nzd0377-0070,nzd0377-0001,nzd0377-0002,nzd0377-0003,nzd0377-0039,nzd0377-0040,nzd0377-0041,nzd0377-0042,nzd0377-0032,nzd0377-0033,nzd0377-0034,nzd0377-0035,nzd0377-0031,nzd0377-0044,nzd0377-0045,nzd0377-0046,nzd0377-0047,nzd0377-0048,nzd0377-0049,nzd0377-0050,nzd0377-0051,nzd0377-0060,nzd0377-0043,nzd0377-0072,nzd0377-0061,nzd0377-0062,nzd0377-0004,nzd0377-0005,nzd0377-0006,nzd0377-0007,nzd0377-0023,nzd0377-0024,nzd0377-0025,nzd0377-0026,nzd0377-0038,nzd0377-0008,nzd0377-0071,nzd0377-0009,nzd0377-0010,nzd0377-0011,nzd0377-0012,nzd0377-0013,nzd0377-0014,nzd0377-0017,nzd0377-0018,nzd0377-0019,nzd0377-0020,nzd0377-0021,nzd0377-0022,nzd0377-0027,nzd0377-0028,nzd0377-0029,nzd0377-0030,nzd0377-0036,nzd0377-0037,nzd0377-0106,nzd0377-0107,nzd0377-0108,nzd0377-0109,nzd0377-0110,nzd0377-0111,nzd0377-0112,nzd0377-0015,nzd0377-0016,nzd0377-0113,nzd0377-0114,nzd0377-0103,nzd0377-0104,nzd0377-0105
2006-02-19 21:57:51.685000,L5,276.59,,,,,,,,,385.36,385.44,369.17,357.54,344.79,310.54,336.06,336.74,319.68,319.55,325.93,322.41,,,,,,,,,,,,,,,,298.46,,,,,,,,,301.45,286.99,317.46,237.38,,351.62,333.73,348.89,375.18,,,,,,,,,,,,,,,398.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-27 22:00:00.431000,L5,,319.83,327.16,377.08,323.99,301.77,346.87,362.23,378.63,397.80,389.97,354.59,340.80,331.76,318.93,333.89,333.31,309.13,317.28,330.72,325.26,321.71,317.87,313.87,294.78,,,,,,,,,,,,312.09,,,,,,,,,307.21,288.62,,,,451.32,334.65,352.04,389.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-02 22:01:32.743000,L5,,,,,,,,,,,409.51,374.80,361.33,352.93,355.17,380.74,370.75,357.72,350.75,354.94,347.09,347.22,349.03,348.51,343.05,338.32,330.84,319.66,308.20,315.64,303.56,,,,,,346.02,,,,,,,,,367.54,331.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-11-27 21:55:35.233000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.68,322.30,301.70,,,,,,,,,,,,,,,,,,,,,,,310.89,267.78,302.53,356.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-12-29 21:55:50.726000,L5,,,,,,,,,,,,,,,,,368.75,360.50,355.76,369.15,371.83,344.53,358.84,371.23,359.98,359.40,330.28,340.40,345.79,301.86,,,,,,,378.25,,,,,,,,,,,,,,378.90,323.32,,,394.35,385.18,374.74,374.52,387.44,320.31,334.93,342.48,344.15,346.18,367.98,377.38,417.66,,295.86,,,,,,,,339.40,348.73,365.65,388.94,407.04,248.13,,320.98,326.14,324.19,303.81,273.55,305.23,306.95,338.12,336.79,346.24,366.33,362.40,356.33,357.57,392.65,368.56,377.00,401.97,386.72,360.41,324.12,306.02,299.81,312.90,288.29,,,,,,,
2007-01-05 22:02:04.371000,L5,,,,,,,,,,379.72,380.21,364.58,358.37,344.73,322.15,323.18,324.02,314.28,311.07,315.92,308.68,,,,,,,,,,,,,,,,288.71,,,,,,,,,299.97,281.22,,,,349.39,326.99,325.77,355.95,,,,,,,,,,,,,,,392.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-01-21 22:02:09.591000,L5,277.98,,,,,,,,,390.66,385.07,378.16,365.83,352.28,339.57,356.47,334.68,321.27,321.58,325.51,322.73,309.70,315.34,325.73,307.28,304.32,301.93,299.91,297.73,290.54,,,,,,,308.07,,,,,,,,,322.86,296.26,337.16,239.31,284.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-01-30 21:56:00.553000,L5,,390.63,401.84,414.28,417.50,408.34,393.23,,,,,,397.19,392.53,370.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.05,361.95,,,,,,,283.96,,,,,,351.65,369.43,364.89,358.68,383.85,396.92,355.02,362.90,,331.85,,,,,,,,,,,,,,311.14,,,,,315.02,270.96,354.82,383.19,386.67,376.97,413.08,,,,,,,,,,406.30,366.44,345.24,350.75,348.65,296.56,306.37,315.68,279.59,,,
2007-02-06 22:02:11.997000,L5,,421.22,337.07,361.65,353.39,303.47,348.29,345.80,360.42,374.54,365.52,350.48,351.96,340.74,312.81,,329.58,318.79,316.04,322.57,316.50,,,,,,,,,,,,,,,,295.25,,,,,,,,,291.92,285.56,,,,333.24,329.50,325.15,337.37,,,,,,,,,,415.22,387.13,373.88,391.59,349.19,378.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-25 21:57:37.029000,L5,,,,,,,,,,391.98,391.26,367.47,352.04,340.05,318.20,341.55,340.86,331.14,323.76,331.29,323.81,303.74,,,,,,,,,,,,,,,300.54,,,,,,,,,312.84,291.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-09 21:51:18.382000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.65,362.38,336.36,286.53,,,354.67,400.79,,,,,,,,,,,,,,,,,,,,,,,377.26,,,,,,,,,,,,,,,,,,,362.27,348.27,,,,,,,,,,,,,,
2008-12-25 21:51:46.135000,L5,,,,,,,,,,366.70,365.55,349.37,349.31,343.01,317.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.88,,,,,350.14,321.46,343.31,370.70,,,,,,,,,,,,,,,392.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-29 21:58:05.346000,L5,,,,,,,,,,390.87,379.76,361.66,350.25,342.26,313.68,,328.09,321.38,317.47,324.11,321.07,,,,,,,,,,,,,,,,298.76,,,,,,,,,297.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-12 21:57:13.086000,L5,,,,,,,,,,,412.33,370.14,361.47,362.17,355.44,,359.91,350.50,342.69,346.17,338.64,345.50,346.85,347.44,350.02,338.75,334.36,327.38,318.45,308.65,304.68,295.28,,,,,340.00,,,,,,,,,346.90,319.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-16 21:57:09.950000,L5,,,,,,,,,,,408.48,380.54,363.45,351.78,351.90,,371.38,362.10,355.75,361.73,349.89,342.48,346.62,348.58,289.59,,,,,,,,,,,,342.36,,,,,,,,,348.53,304.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-17 21:57:12.898000,L5,,,,,,,,,,396.21,389.64,371.82,361.48,349.43,313.44,,309.20,325.68,319.35,332.24,328.62,287.84,,,,,,,,,,,,,,,302.49,,,,,,,,,303.22,289.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-13 21:55:45.838000,L5,,,,,,,,,,,411.38,353.50,360.52,341.03,352.14,,353.97,355.36,353.48,362.97,352.67,353.04,356.14,359.60,361.66,340.78,340.23,325.59,323.74,309.72,297.68,294.67,282.42,,,,350.90,,,,,,,,,350.11,320.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-11 22:09:26.995000,L8,,,,,,,,,,,409.99,366.13,352.43,348.65,361.20,,368.93,355.24,351.57,362.35,362.13,354.71,352.53,350.26,345.79,338.20,332.04,319.03,312.00,303.34,303.55,289.56,,,,,345.55,,,,,,,,,354.26,298.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-05-29 22:09:17.297000,L8,,374.19,423.20,,,,,,,371.40,369.76,325.81,331.36,296.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.51,317.90,315.31,356.60,,,,,,,320.71,360.01,348.99,352.50,396.48,,347.52,,,,380.15,365.27,,,,,,,,,398.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30 22:09:11.994000,L8,,323.91,341.32,381.22,316.02,343.66,357.96,369.86,375.70,376.13,374.09,323.45,324.82,314.95,304.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.85,331.97,332.59,376.25,,,,,,,,,,,407.66,375.83,305.10,,,,,376.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-02 22:09:16.475000,L8,,,,,,,,,,,400.22,347.49,359.02,341.47,345.74,,349.20,344.08,339.72,347.12,329.84,338.26,341.24,339.75,335.49,328.51,320.19,309.96,323.64,318.66,,,,,,,326.27,,,,,,,,,313.93,288.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-07 22:08:50.709000,L8,,,,,,,,,,,402.00,378.77,361.63,347.95,346.08,,352.24,341.58,338.37,347.82,344.49,336.75,339.99,339.30,332.40,322.48,314.92,304.58,296.06,288.12,,,,,,,325.58,,,,,,,,,334.33,285.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-24 22:08:21.364000,L8,,,,,,,,,,,405.21,380.66,365.95,352.61,347.38,,353.67,345.35,342.37,351.31,345.22,340.63,343.79,340.17,336.05,326.69,319.30,306.65,303.43,292.56,,,,,,,328.98,,,,,,,,,341.22,293.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-13 22:07:45.256000,L8,,,,,,,,,,,407.77,357.59,360.45,350.31,347.32,323.57,362.78,349.74,346.60,354.49,347.91,345.57,347.78,345.52,341.27,332.51,325.64,315.02,305.80,295.86,,,,,,,332.56,,,,,,,,,342.62,314.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-30 22:06:58.400000,L8,,,,,,,,,,,,366.86,357.95,345.21,336.18,,376.22,359.58,353.05,360.37,346.79,352.00,355.97,352.73,345.29,338.74,329.44,318.83,310.17,300.14,289.59,,,,,,336.67,,,,,,,,,359.32,295.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-16 22:06:45.666000,L8,,,,,,,346.50,356.44,355.27,379.78,373.20,330.10,348.19,335.54,,,329.14,316.45,314.44,318.64,317.17,302.90,312.03,303.04,291.73,292.76,,,,,,,,,,,306.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-01 22:06:50.694000,L8,,377.28,398.30,,,,,,,,400.81,351.13,358.45,344.21,338.00,,365.05,347.82,341.67,352.20,331.58,342.01,344.67,344.85,337.31,333.39,323.74,311.64,302.96,293.28,,,,,,,322.86,,,,,,,,,305.67,277.65,,,,,,,,,,,,,,,,,,,391.05,415.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-03 22:07:01.995000,L8,,,,,,343.38,351.38,370.61,368.44,373.22,370.87,326.41,349.15,321.64,,,326.38,311.64,307.96,314.58,309.79,296.05,308.27,287.30,,,,,,,,,,,,,301.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.63,,,,373.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-04 22:07:14.381000,L8,,,,,,,,,,,,349.05,339.58,330.46,334.94,,381.44,367.00,358.14,367.25,346.11,358.49,356.51,351.52,344.70,336.16,329.14,315.63,307.08,299.29,292.47,289.04,289.05,284.34,,,344.14,,,,,,,,,354.33,299.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-07 22:07:25.795000,L8,,,,,,,,,,,,382.01,362.96,350.52,347.11,,355.09,345.40,344.99,350.60,342.88,341.55,347.16,342.42,338.75,330.50,336.90,316.16,310.60,294.46,287.11,,,,,,335.43,,,,,,,,,328.36,303.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-08 22:07:28.004000,L8,,,,,,,,,,,,,,,,,354.14,346.69,342.27,351.50,345.76,340.99,342.67,341.52,337.06,328.25,320.44,310.19,301.36,292.30,,,,,,,333.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-26 22:07:18.944000,L8,,,,,,,,,,,,382.20,358.99,347.76,361.87,,354.58,345.09,339.57,349.55,343.39,338.32,341.42,340.55,334.25,323.60,316.56,304.51,297.63,288.66,,,,,,,330.15,,,,,,,,,335.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-11 22:07:16.745000,L8,,,,,,,,,,,398.02,379.91,359.82,351.65,360.44,,350.54,340.73,337.29,340.99,336.44,334.04,342.77,328.04,,,,,,,,,,,,,316.97,,,,,,,,,313.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.68,395.92,378.97,332.35,,,,,,,,,,,,,,,,,278.97,,,,,
2015-02-28 22:07:00.305000,L8,,,,,,,,,,,,387.54,363.34,353.38,370.85,,360.34,349.79,344.89,356.38,344.65,345.99,349.38,347.16,340.65,332.63,327.95,315.11,308.16,303.40,,,,,,,336.43,,,,,,,,,341.62,280.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-01 22:06:37.659000,L8,,,,,,,,,,,,381.21,359.61,358.34,371.38,,369.84,357.12,353.02,364.80,356.35,358.33,359.13,353.16,350.68,338.85,337.62,315.57,309.73,301.81,296.68,286.64,,,,,342.86,,,,,,,,,344.79,360.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-20 22:06:32.847000,L8,,,,,,,,,,364.44,354.98,284.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.65,409.36,412.84,,,,,277.58,,,349.00,365.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-22 22:06:49.445000,L8,,,,,,,,,,368.36,361.55,275.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.03,383.12,353.87,361.11,,,,283.36,,,356.82,370.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-08-23 22:07:00.453000,L8,,,,,,,,,,,,,,,,,333.33,329.60,323.19,323.85,319.83,311.16,321.59,325.36,315.89,299.52,311.71,287.46,288.68,,,,,,,,312.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-08 22:07:06.448000,L8,,428.04,,,,334.66,342.96,358.11,357.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.07,386.93,408.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-10 22:07:14.813000,L8,,,,,,,,,,,397.21,338.85,353.49,348.59,305.15,,353.10,345.78,342.42,348.68,331.61,339.73,344.08,340.23,341.55,332.01,334.99,314.43,310.71,297.79,281.94,,,,,,328.97,,,,,,,,,299.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-11-27 22:07:23.156000,L8,,,,,,,,,,,,,,,,,,,,,403.52,396.36,387.52,388.30,379.34,371.32,364.64,351.31,340.06,332.32,329.07,319.93,305.74,299.77,285.45,277.74,403.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-13 22:07:21.432000,L8,,,,,,,,,,,401.70,393.31,365.21,354.95,373.01,331.82,357.33,347.52,343.23,352.52,337.11,341.68,346.31,342.77,338.16,329.99,325.70,312.19,302.42,296.47,,,,,,,334.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-12-29 22:07:21.036000,L8,,372.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.32,391.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-15 22:07:09.441000,L8,,,,,,,,,,,400.89,396.65,370.51,354.62,347.75,333.99,356.98,346.93,343.18,352.55,338.24,340.06,344.92,340.83,335.47,326.73,320.31,305.87,299.57,290.16,,,,,,,331.79,,,,,,,,,354.83,280.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-02 22:07:07.398000,L8,,,,,,,,,,,403.54,397.13,368.17,353.44,345.44,,382.90,361.00,389.02,357.01,346.66,357.71,352.64,371.87,357.33,344.55,328.87,321.40,309.98,306.86,295.05,291.35,,,,,335.92,,,,,,,,,344.94,280.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-18 22:07:01.867000,L8,,,,,,,,,,,397.03,392.73,363.76,350.77,345.71,,355.78,351.12,347.64,357.09,338.70,342.19,349.99,342.94,338.98,328.27,328.74,310.08,306.90,296.61,,,,,,,331.87,,,,,,,,,347.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-19 22:06:46.856000,L8,,,,,,,,,,,404.82,385.16,365.29,356.27,348.68,338.16,373.79,355.12,349.49,360.23,347.90,350.76,353.77,351.68,345.00,340.60,332.22,335.10,315.14,303.56,292.09,,,,,,336.84,,,,,,,,,356.22,285.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-05 22:06:50.290000,L8,,,,,,,,,,,,,,,,347.67,388.88,367.65,364.85,370.92,356.06,363.28,365.69,362.32,352.79,346.88,338.77,327.57,316.00,315.41,305.55,296.09,290.27,279.86,,,353.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-06 22:06:54.973000,L8,,,,,,324.14,351.58,366.95,365.41,377.27,373.05,332.98,349.64,340.38,294.65,,328.99,312.34,311.84,311.69,309.88,306.31,316.20,305.11,291.86,,,,,,,,,,,,303.46,,,,,,,,,298.85,,,,,452.54,424.20,401.86,,,,,,,,,,,,,,,,,,,380.95,,,,,384.93,362.25,341.94,315.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-24 22:07:13.819000,L8,,,,,,,,,,,384.83,327.02,354.92,337.09,307.75,,367.39,329.82,332.36,339.87,330.88,315.82,321.91,345.99,318.22,299.61,317.16,,,,,,,,,,310.95,,,,,,,,,305.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-08-09 22:07:15.795000,L8,267.99,,,,,,,,,,,,,,,,328.22,302.52,304.92,304.44,310.36,310.14,316.61,307.19,,,,,,,,,,,,,306.18,,,,,,,,,,,295.56,234.46,365.52,,,,,,,,,,,,,,396.35,399.25,375.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-10 22:07:27.365000,L8,,,,,,,,,,,390.73,334.40,351.43,341.72,329.09,,340.59,338.19,334.33,327.35,325.95,331.66,340.62,333.25,324.88,317.01,317.84,298.91,295.49,284.38,,,,,,,318.67,,,,,,,,,308.72,280.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-12 22:07:33.085000,L8,,,,,,,,,,,404.93,398.36,364.87,353.90,373.72,330.51,357.18,348.27,345.29,353.50,337.21,344.93,348.34,344.11,339.91,330.85,323.43,312.26,304.66,295.88,,,,,,,334.56,,,,,,,,,380.94,295.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-15 22:07:29.991000,L8,,,,,,,,,,,403.28,366.72,363.54,346.72,344.52,337.63,353.97,343.84,341.04,348.71,342.74,339.22,344.07,341.90,337.51,326.64,320.29,308.17,300.36,291.51,,,,,,,333.85,,,,,,,,,339.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-16 22:07:22.953000,L8,,,,,,,,,,,405.87,401.19,367.68,350.50,374.64,347.89,362.17,350.73,345.58,357.38,350.14,347.74,350.47,346.54,340.44,329.53,323.48,311.45,304.39,296.51,288.93,,,,,,338.88,,,,,,,,,341.42,,,,,,,,,,,,,,,,,,,,,,,,386.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-05 22:07:02.841000,L8,,,,,,,,,,,,,373.88,360.50,354.18,360.89,382.48,361.75,363.87,371.08,364.35,363.16,360.24,357.27,347.99,341.17,335.08,325.97,341.82,338.11,331.65,296.27,298.04,293.54,298.36,286.34,360.58,,,,,,,,,369.43,360.79,,,,,,,,,,,,,,,,,,,,,,,390.59,,,,,,,,,,,,,388.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-06 22:06:45.830000,L8,,,,,,,,,,,,378.36,355.33,342.13,340.42,,378.55,360.68,357.69,369.41,350.15,358.93,361.01,355.17,348.96,336.51,334.30,320.16,313.18,304.53,295.55,287.46,284.39,,,,352.79,,,,,,,,,342.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-22 22:06:36.244000,L8,,,,,,,,,,,407.78,374.65,357.88,344.74,342.08,,378.33,360.63,354.70,364.63,348.62,357.41,356.86,352.63,345.41,336.25,330.66,317.82,313.40,302.39,296.05,286.76,,,,,348.12,,,,,,,,,343.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-08 22:06:35.164000,L8,,,,,,,,,,,404.60,372.77,372.63,342.95,339.02,332.88,378.38,361.66,353.50,365.57,340.60,355.60,359.71,353.73,348.76,336.17,332.43,319.87,314.42,302.16,295.46,286.75,,,,,344.55,,,,,,,,,346.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-24 22:06:46.292000,L8,,,,,,,,,,358.41,351.00,330.52,334.57,310.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.85,,,341.22,354.66,,,,,,,,,,,,,,330.62,286.38,343.73,388.35,,,434.52,407.79,355.14,,,,,,,,,,,,,,,,,,,,,
2017-06-09 22:06:54.260000,L8,,,,,,,,,,377.84,379.60,341.13,335.02,328.91,304.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-25 22:06:59.518000,L8,,,,,,,,,,312.23,309.59,282.55,329.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.20,322.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-28 22:07:19.886000,L8,,,,,,,,,,,404.24,382.85,360.22,342.77,340.55,327.34,379.97,361.08,356.57,363.33,346.18,357.29,357.04,353.15,345.46,337.38,332.91,318.88,313.50,304.70,299.22,289.99,,,,,345.45,,,,,,,,,348.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31 22:07:31.844000,L8,,,,,,,,,,,,,,,,,361.30,349.74,346.23,353.50,347.10,347.09,348.72,344.46,339.32,333.55,325.51,315.73,308.00,300.57,294.37,286.05,,,,,337.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16 22:07:28.249000,L8,,,,,,,,,,,,,,,,,361.13,351.42,341.96,351.09,352.12,346.28,353.63,364.37,357.69,354.87,349.08,318.30,306.07,323.21,294.10,,,,,,359.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.19,335.66,,,,,,,,
2017-12-02 22:07:22.770000,L8,,,,,,,,,,,404.51,379.27,354.61,343.20,331.53,,355.55,346.51,341.49,351.17,343.87,340.80,343.69,339.88,336.23,325.67,320.30,308.72,301.68,293.23,,,,,,,333.95,,,,,,,,,338.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
