dates,nzd0377-0000,nzd0377-0052,nzd0377-0053,nzd0377-0054,nzd0377-0055,nzd0377-0056,nzd0377-0057,nzd0377-0058,nzd0377-0059,nzd0377-0063,nzd0377-0064,nzd0377-0065,nzd0377-0066,nzd0377-0067,nzd0377-0068,nzd0377-0073,nzd0377-0074,nzd0377-0075,nzd0377-0076,nzd0377-0077,nzd0377-0078,nzd0377-0080,nzd0377-0081,nzd0377-0082,nzd0377-0083,nzd0377-0084,nzd0377-0085,nzd0377-0086,nzd0377-0087,nzd0377-0088,nzd0377-0089,nzd0377-0090,nzd0377-0091,nzd0377-0092,nzd0377-0093,nzd0377-0094,nzd0377-0079,nzd0377-0095,nzd0377-0096,nzd0377-0097,nzd0377-0098,nzd0377-0099,nzd0377-0100,nzd0377-0101,nzd0377-0102,nzd0377-0069,nzd0377-0070,nzd0377-0001,nzd0377-0002,nzd0377-0003,nzd0377-0039,nzd0377-0040,nzd0377-0041,nzd0377-0042,nzd0377-0032,nzd0377-0033,nzd0377-0034,nzd0377-0035,nzd0377-0031,nzd0377-0044,nzd0377-0045,nzd0377-0046,nzd0377-0047,nzd0377-0048,nzd0377-0049,nzd0377-0050,nzd0377-0051,nzd0377-0060,nzd0377-0043,nzd0377-0072,nzd0377-0061,nzd0377-0062,nzd0377-0004,nzd0377-0005,nzd0377-0006,nzd0377-0007,nzd0377-0023,nzd0377-0024,nzd0377-0025,nzd0377-0026,nzd0377-0038,nzd0377-0008,nzd0377-0071,nzd0377-0009,nzd0377-0010,nzd0377-0011,nzd0377-0012,nzd0377-0013,nzd0377-0014,nzd0377-0017,nzd0377-0018,nzd0377-0019,nzd0377-0020,nzd0377-0021,nzd0377-0022,nzd0377-0027,nzd0377-0028,nzd0377-0029,nzd0377-0030,nzd0377-0036,nzd0377-0037,nzd0377-0106,nzd0377-0107,nzd0377-0108,nzd0377-0109,nzd0377-0110,nzd0377-0111,nzd0377-0112,nzd0377-0015,nzd0377-0016,nzd0377-0113,nzd0377-0114,nzd0377-0103,nzd0377-0104,nzd0377-0105,satname
2019-10-21 22:07:37+00:00,,,,,,,,,,,366.74,359.57,341.91,329.23,317.01,332.154,377.11571428571426,359.1542857142857,355.58,362.32857142857137,343.6914285714286,354.9175,358.03333333333336,354.87142857142857,347.8728571428572,339.50999999999993,332.05428571428575,320.42428571428576,312.9685714285714,305.50714285714287,298.38714285714286,291.06142857142856,285.34000000000003,,,,346.1471428571429,,,,,,,,,,,291.16,242.23,,331.53,317.09,318.99,319.12,,,,,,,322.8,,411.94,,,,,,,322.24333333333334,,,327.14,,322.42,316.36,390.79,354.75,337.04,318.32,388.91,319.19,348.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2019-12-08 22:07:32+00:00,,,,,,,,,,,366.74,359.57,341.91,329.23,317.01,335.4225,371.9633333333333,355.31,351.55833333333334,357.73,341.1566666666667,344.81666666666666,353.966,351.175,345.24333333333334,332.07666666666665,328.8333333333333,315.2416666666666,311.89,301.9266666666667,298.756,291.646,285.56333333333333,,,,343.58833333333337,,,,,,,,,,,291.16,242.23,,331.53,317.09,318.99,319.12,,,,,,,322.8,,411.94,,,,,,,322.24333333333334,,,,,,,390.79,354.75,337.04,318.32,388.91,,348.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2020-01-09 22:07:25+00:00,,,,,,,,,,,,,,,,335.4225,369.18857142857144,354.09142857142854,349.7257142857143,356.0371428571429,340.5228571428571,343.36,352.0333333333333,349.4942857142857,343.61999999999995,330.8314285714286,327.13428571428574,314.31142857142856,310.45142857142855,300.89,298.756,291.646,285.56333333333333,,,,341.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.24333333333334,,,,,,,,,,,,,348.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2020-02-10 22:07:16+00:00,,,,,,,,,,,,,,,,333.18666666666667,363.9683333333333,351.75333333333333,346.81333333333333,352.9083333333333,339.15500000000003,344.752,351.8033333333333,346.5833333333333,341.80833333333334,327.5183333333334,325.40166666666664,311.2633333333333,309.0133333333333,298.39,296.74,289.6275,283.77,,,,339.3833333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2020-02-26 22:07:12+00:00,,,,,,,,,,,,,,,,332.4166666666667,364.2383333333333,351.6933333333333,346.80833333333334,353.0883333333333,340.25333333333333,344.752,351.8933333333334,347.32,342.06666666666666,327.85,325.88666666666666,311.58,309.3866666666667,298.8933333333334,297.2275,291.615,283.93,,,,339.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.07666666666665,,,,,,,,,,,,,360.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2020-03-13 22:07:06+00:00,,,,,,,,,,,,,,,,332.4166666666667,366.17,352.48857142857145,347.52714285714285,354.4557142857143,341.56,348.05333333333334,352.73857142857145,348.78000000000003,342.8285714285715,329.7685714285714,327.2114285714286,312.6114285714286,309.67,299.7214285714286,296.988,291.156,283.93,,,,340.5942857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.07666666666665,,,,,,,,,,,,,360.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2020-04-14 22:06:50+00:00,,,,,,,,,,,,,,,,325.36333333333334,364.6983333333333,353.6914285714286,350.1928571428571,356.62142857142857,342.0083333333334,347.538,352.08666666666664,348.51500000000004,343.7642857142857,331.4428571428571,328.73,315.6671428571429,310.9614285714286,302.2257142857143,299.316,296.27200000000005,287.14,,,,339.80833333333334,,360.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.46500000000003,,,,,,,,,,,,,360.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2020-05-16 22:06:39+00:00,,,,,,,,,,,,,,,,329.47333333333336,367.6133333333334,355.4514285714286,352.04857142857145,358.50714285714287,344.1566666666667,350.674,353.8866666666667,350.04333333333335,344.9371428571429,332.59857142857146,330.28714285714284,316.7314285714286,312.1114285714286,302.98857142857145,300.762,297.412,287.0733333333333,,,,342.76,,360.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.59000000000003,,,,,,,,,,,,,360.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2020-06-01 22:06:44+00:00,,,,,,,,,,373.5,380.52,359.9,337.31,,,329.47333333333336,367.6133333333334,355.4514285714286,352.04857142857145,358.50714285714287,344.1566666666667,350.674,353.8866666666667,350.04333333333335,344.9371428571429,332.59857142857146,330.28714285714284,316.7314285714286,312.1114285714286,302.98857142857145,300.762,297.412,287.0733333333333,,,,342.76,,360.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.95,307.26,,320.59000000000003,364.89,367.96,,,,,397.55,349.7,356.5,329.05,,,360.8,,,310.86,,,,,,,,,,344.46,,,,,,,,,,,,,,,,,,,,L8
2020-07-19 22:07:07+00:00,,315.08,333.42,358.31,,361.33,352.02,,,375.105,382.015,372.975,339.225,328.27,327.48,329.47333333333336,376.05750000000006,361.038,358.228,365.428,341.128,360.02666666666664,360.18,350.386,344.215,341.66999999999996,330.77000000000004,323.7679999999999,315.21200000000005,308.576,300.762,297.412,287.0733333333333,,,,342.732,,360.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.95,307.26,,320.59000000000003,369.72,367.85,,,,,397.55,349.7,356.5,329.05,,,360.8,,,310.86,,,,,,,,,,344.46,,,,,,,,,,,,,,,,,,,,L8
2020-08-04 22:07:11+00:00,,315.08,333.42,358.31,,361.33,352.02,,,375.105,382.015,372.975,343.77666666666664,334.765,334.29,332.9175,376.726,360.84499999999997,357.6033333333333,365.3416666666667,342.2583333333334,360.02666666666664,360.12600000000003,351.57,344.9242857142857,341.5883333333333,331.40714285714284,323.36999999999995,315.325,308.14833333333337,301.08666666666664,296.56166666666667,287.0733333333333,,,,344.01500000000004,,360.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.95,307.26,,322.81,369.72,367.85,,,,,397.55,349.7,356.5,329.05,,,357.855,,,310.86,,,,,,,,,,344.46,,,,,,,,,,,,,,,,,,,,L8
2020-09-21 22:07:30+00:00,,315.08,333.42,358.31,,361.33,352.02,,,375.105,382.015,372.975,343.77666666666664,334.765,334.29,344.4775,380.2966666666666,362.4625,360.25750000000005,367.4925,337.675,363.34000000000003,361.1366666666666,350.22249999999997,344.21999999999997,343.22249999999997,330.3,326.665,317.4675,310.7325,303.4925,299.665,286.73,,,,343.875,,360.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.95,307.26,,324.98,369.72,367.85,,,,,397.55,349.7,356.5,329.05,,,354.91,,,310.86,,,,,,,,,,344.46,,,,,,,,,,,,,,,,,,,,L8
2020-10-23 22:07:33+00:00,,315.08,333.42,358.31,,361.33,352.02,,,375.105,382.015,372.975,343.77666666666664,334.765,334.29,353.3500000000001,380.2966666666666,360.45,356.41,364.91,339.324,363.34000000000003,360.755,352.0,343.6,342.03,328.596,322.2,315.47249999999997,307.495,300.71250000000003,294.3825,284.69,,,,344.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.95,307.26,,324.98,369.72,367.85,,,,,397.55,349.7,356.5,329.05,,,354.91,,,310.86,,,,,,,,,,344.46,,,,,,,,,,,,,,,,,,,,L8
2021-01-11 22:07:26+00:00,,315.08,333.42,358.31,,361.33,352.02,,,376.71,383.51,386.05,347.01,334.765,334.29,338.18666666666667,373.52,356.26,351.38,360.87250000000006,336.87,355.87,357.41999999999996,349.75600000000003,340.866,338.715,324.916,318.7025,311.735,304.03249999999997,300.0366666666667,293.81666666666666,283.565,,,,340.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.275,374.55,367.74,,,,,,,,,,,354.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2021-02-12 22:07:19+00:00,,,,,,,,,,,,,,,,326.23,370.5799999999999,354.615,349.50250000000005,359.2275,342.805,356.70666666666665,356.54,354.46000000000004,345.26000000000005,336.945,327.6325,316.81,308.95500000000004,301.1225,298.70000000000005,294.57,283.565,,,,344.30249999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2021-03-16 22:07:03+00:00,,,,,,,,,,,,,,,,330.1075,370.5799999999999,356.724,351.574,361.474,344.92400000000004,358.9325,358.49,355.9,347.1940000000001,338.094,330.08599999999996,318.092,310.874,302.454,300.3333333333333,294.06333333333333,284.78333333333336,,,,346.712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2021-04-17 22:06:54+00:00,,,,,,,,,,,,,,,,325.64500000000004,362.06,359.072,353.692,363.428,347.344,360.0775,360.14,356.28600000000006,348.63,338.37399999999997,331.556,318.53000000000003,311.922,302.32599999999996,302.3833333333333,293.9166666666667,286.55,282.99,,,348.902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.4433333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2021-05-03 22:06:44+00:00,,,,,,,,,,,,,,,,322.95799999999997,362.06,359.354,354.79200000000003,364.22799999999995,347.938,361.194,360.486,356.41400000000004,348.604,338.64399999999995,331.658,318.812,311.58599999999996,302.406,302.72,292.66333333333336,287.02333333333337,282.99,,,349.01000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.4625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2021-07-06 22:07:08+00:00,,,,,,,,,,,,,,,,328.08833333333337,362.06,360.2816666666667,356.62166666666667,364.81,348.75,361.194,360.8416666666667,357.1466666666667,349.02666666666664,339.9633333333333,332.71666666666664,320.30833333333334,312.69666666666666,304.37333333333333,303.2425,293.52,287.6725,282.13,,,350.0816666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.116,,,314.58,312.09,313.83,314.28,,,,,,331.78,312.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2021-07-22 22:07:12+00:00,,,,,,,,,,378.93,385.28,364.64,341.7,330.76,322.11,331.56000000000006,,362.56800000000004,359.46400000000006,366.95,343.55333333333334,355.66999999999996,362.584,353.18833333333333,345.66,335.7283333333333,329.72499999999997,322.10600000000005,314.63800000000003,306.198,303.2425,293.52,287.6725,282.13,,,347.1966666666667,,,,,,,,,,,,,,,,,,,,,,,,314.81,376.7,,363.43,,,,,,318.32,,379.99,314.58,312.09,313.83,314.28,,,,,,331.78,312.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2021-08-23 22:07:25+00:00,,,,,,,,,,378.93,385.28,364.64,341.7,330.76,322.11,338.044,,363.426,360.532,368.11,343.9866666666667,354.99249999999995,363.878,353.91166666666663,347.25333333333333,336.5416666666667,331.78666666666663,322.82,316.836,308.35,302.324,292.944,287.11800000000005,282.13,,,349.00666666666666,,,,,,,,,,,,,,,,,,,,,,,,314.81,376.7,,363.43,,,,,,318.978,,379.99,314.58,312.09,313.83,314.28,,,,,,331.78,312.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2021-09-08 22:07:29+00:00,,,,,,,,,,378.93,385.28,364.64,341.7,330.76,322.11,339.4683333333333,,362.69,359.44833333333327,366.47333333333336,343.51000000000005,354.99249999999995,363.0916666666667,353.8771428571428,347.28999999999996,336.6657142857143,331.8071428571429,322.2083333333333,316.16333333333336,307.9483333333333,301.96333333333337,293.34666666666664,286.7816666666667,282.13,,,348.5357142857143,,,,,,,,,,,,,,,,,,,,,,,,314.81,376.7,,363.43,,,,,,319.29833333333335,,379.99,314.58,312.09,313.83,314.28,,,,,,331.78,323.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2021-09-24 22:07:32+00:00,,,,,,,,,,378.93,385.28,364.64,341.7,330.76,322.11,341.155,368.94,361.25500000000005,357.69,364.83166666666665,341.78999999999996,354.14,362.11833333333334,352.68142857142857,346.5228571428571,335.8357142857143,331.31857142857143,321.4533333333333,315.47999999999996,307.4266666666667,301.41333333333336,293.5116666666667,286.28000000000003,282.13,,,347.19428571428574,,,,,,,,,,,,,,,,,,,,,,,,314.81,376.7,,363.43,,,,,,319.74666666666667,,379.99,314.58,312.09,313.83,314.28,,,,,,331.78,328.02000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2021-12-21 22:07:31+00:00,,,,,,,,,,378.93,385.28,364.64,341.7,330.76,322.11,339.066,361.46000000000004,356.834,351.856,359.692,337.125,342.52666666666664,358.084,348.58,343.01500000000004,331.975,327.55333333333334,318.19199999999995,312.548,304.448,300.98,294.0325,285.9575,281.27,,,341.98499999999996,,,,,,,,,,,,,,,,,,,,,,,,314.81,376.7,,363.43,,,,,,322.20500000000004,,379.99,314.58,312.09,313.83,314.28,,,,,,331.78,328.02000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2022-01-06 22:07:29+00:00,,,,,,,,,,378.93,385.28,364.64,341.7,330.76,322.11,328.93600000000004,359.9066666666667,353.47200000000004,347.23199999999997,356.226,334.52500000000003,343.81,355.54200000000003,345.91333333333336,340.99333333333334,328.97333333333336,324.9216666666667,314.81,309.698,300.68199999999996,299.7033333333334,293.34666666666675,284.7366666666667,,,,338.89166666666665,,,,,,,,,,,,,,,,,,,,,,,,314.81,376.7,,363.43,,,,,,323.3633333333334,,379.99,,,,,,,,,,,335.785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2022-01-14 22:07:27+00:00,,,,,,,,,,378.93,385.28,364.64,341.7,330.76,322.11,326.6566666666667,360.7375,352.8066666666667,346.89333333333326,356.1266666666666,335.3914285714286,346.466,355.24500000000006,346.9771428571429,341.0385714285714,329.61571428571426,324.9114285714286,314.7733333333333,308.99666666666667,301.0216666666667,297.985,292.13,284.7366666666667,,,,338.9814285714286,,,,,,,,,,,,,,,,,,,,,,,,314.81,376.7,,363.43,,,,,,320.9725,,379.99,,,,,,,,,,,337.71000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2022-02-23 22:07:19+00:00,,,,,,,,,,,,,,,,322.85999999999996,361.854,352.40500000000003,346.7483333333333,355.7083333333333,339.56166666666667,354.15,354.89000000000004,350.49500000000006,343.9750000000001,333.1116666666667,328.01500000000004,314.685,307.9266666666667,300.635,297.25,292.02,284.78333333333336,,,,341.545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.335,,,,,,,,,,,,,340.3825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2022-05-06 22:07:05+00:00,,,,,,,,,,,,,,,,311.994,363.746,352.28600000000006,346.73,356.4,340.514,354.48,354.566,350.452,343.942,333.1940000000001,327.37800000000004,314.46799999999996,307.604,299.73,296.51,290.5566666666667,285.775,,,,342.678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.1033333333333,,,,,,,,,,,,,344.97999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2022-05-22 22:07:10+00:00,,,,,,,,,,,,,,,,317.92,363.746,354.07500000000005,348.635,358.1916666666666,342.3233333333333,354.48,355.75666666666666,351.73,345.00499999999994,334.9616666666667,328.8766666666667,316.59,309.24,301.31,298.2625,291.975,287.9166666666667,,,,344.66833333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.1033333333333,,,,,,,,,,,,,344.97999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2022-06-07 22:07:19+00:00,,,,,,,,,,,,,,,,323.07142857142856,363.746,355.6542857142857,350.65999999999997,359.69714285714286,343.64285714285717,354.48,357.0214285714286,352.77,346.03428571428566,336.1928571428572,329.7071428571429,318.1971428571428,310.3542857142857,302.57571428571424,299.23199999999997,292.46400000000006,288.0525,,,,346.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.97249999999997,,,,,,327.21,,,,,,,344.97999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2022-08-10 22:07:44+00:00,,,,,,,,,,,,,,,,338.134,372.36,361.938,357.674,365.99399999999997,347.92,363.3633333333334,362.748,357.564,351.31399999999996,341.662,335.698,323.836,315.71000000000004,307.776,301.52799999999996,294.172,288.546,282.49,,,354.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.3675,,,,,,327.21,,,,,,,348.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2022-09-03 22:07:27+00:00,,,,,,,,,,,,,,,,344.536,375.215,362.654,358.056,366.354,347.89,364.25333333333333,362.998,357.652,351.754,342.216,336.40999999999997,324.53599999999994,317.0,308.476,302.996,295.11,288.636,282.49,,,355.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.235,,,,,,327.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2022-10-05 22:07:34+00:00,,,,,,,,,,,,,,,,344.84999999999997,370.67333333333335,360.6766666666667,356.5683333333333,364.5216666666667,346.175,364.25333333333333,361.8983333333333,356.8566666666666,350.47166666666664,341.16333333333336,335.21166666666664,323.33166666666665,315.85999999999996,307.8233333333333,301.95166666666665,294.85166666666663,288.23833333333334,282.49,,,353.44166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.21999999999997,,,,,,327.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2022-10-21 22:07:41+00:00,,,,,,,,,,,,,,,,341.5257142857143,367.6975,358.9785714285714,354.9428571428571,362.08,344.7514285714286,360.4175,360.2728571428571,355.53428571428566,349.31857142857143,340.27,334.2357142857143,322.3342857142857,314.90142857142854,307.09857142857146,301.19714285714286,294.34714285714284,288.23833333333334,282.49,,,351.43857142857144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.74666666666667,,,,,,327.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2022-10-29 22:07:52+00:00,,,,,,,,,,,,,,,,341.235,366.666,358.005,353.97,361.07375,344.15,359.67400000000004,359.67875,355.2225,348.735,339.7925,333.775,321.71625,314.38625,306.765,301.09875,293.98625,288.23833333333334,282.49,,,350.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.3085714285714,,,,,,327.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2022-11-06 22:07:39+00:00,,,,,,,,,,,,,,,,343.125,363.74199999999996,356.83375,352.8675,359.59999999999997,343.415,358.13,358.66375,354.92,347.6575,339.14,332.8225,321.29625000000004,313.47375,306.63375,300.8125,294.18625000000003,288.584,282.49,,,348.40625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.5071428571428,,,,,,327.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2022-11-14 22:07:47+00:00,,,,,,,,,,,,,,,,343.64,364.25666666666666,356.70000000000005,352.74111111111114,359.40444444444444,343.41,358.0333333333333,358.5866666666667,354.8833333333333,348.1,338.8933333333333,333.1466666666667,321.09555555555556,313.5233333333333,306.3588888888889,300.5577777777778,293.98333333333335,288.41333333333336,282.49,,,348.24333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.42625,,,,,,327.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2023-01-17 22:07:30+00:00,,,,,,,,,,,,,,,,337.78875,363.1142857142857,353.78625,349.505,356.27250000000004,340.63875,356.5285714285714,356.59999999999997,352.94374999999997,346.45875,336.6475,331.23625,318.26875,311.47125,304.33125,299.77000000000004,293.6,287.455,282.49,,,345.0675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.9757142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2023-01-25 22:07:37+00:00,,,,,,,,,,,,,,,,335.15,362.29375,353.20444444444445,348.84000000000003,355.8188888888889,340.5677777777778,355.73,356.1088888888889,352.5,345.9288888888889,336.01888888888885,330.4588888888889,317.65222222222224,310.84666666666664,303.6822222222222,299.77000000000004,293.6,287.455,282.49,,,344.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.9757142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2023-02-10 22:07:44+00:00,,,,,,,,,,,,,,,,334.33,363.15,352.47222222222223,348.1622222222222,355.4844444444445,340.95222222222225,355.72625,355.77777777777777,352.3611111111111,345.53666666666663,335.77888888888884,330.1122222222223,317.45444444444445,310.53,303.42111111111114,299.5457142857143,293.6557142857143,287.0225,,,,343.43333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.28285714285715,,,,,,,,,,,,,372.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2023-02-18 22:07:25+00:00,,,,,,,,,,,,,,,,331.675,362.686,352.23799999999994,347.889,355.563,340.891,355.4,355.861,352.096,345.32,335.355,329.794,317.175,310.191,303.062,298.85625000000005,293.6557142857143,287.0225,,,,343.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.28285714285715,,,,,,,,,,,,,372.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2023-03-06 22:07:14+00:00,,,,,,,,,,,,,,,,328.26800000000003,362.696,351.911,347.715,355.149,341.235,355.33000000000004,355.553,352.06699999999995,344.967,335.25100000000003,329.135,317.034,309.772,302.953,298.265,293.3728571428572,287.2425,,,,342.89099999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.7428571428572,,,,,,,,,,,,,372.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2023-03-14 22:07:23+00:00,,,,,,,,,,,,,,,,327.48,363.88454545454545,352.40090909090907,348.07454545454544,355.68,341.79181818181814,356.108,355.93454545454546,352.42727272727274,345.2763636363636,335.51818181818186,329.49545454545455,317.4609090909091,310.1045454545455,303.36999999999995,298.44,293.45875,287.61,,,,343.24727272727273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.05,,,,,,,,,,,,,372.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2023-03-22 22:07:04+00:00,,,,,,,,,,,,,,,,326.2841666666667,363.4266666666667,352.0208333333333,347.7525,355.4141666666667,341.605,355.7081818181818,355.67250000000007,352.18499999999995,344.9025,335.3025,329.10999999999996,317.2708333333333,309.795,303.01166666666666,297.90299999999996,292.44888888888886,287.61,,,,342.87583333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.05,,,,,,,,,,,,,372.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2023-03-30 22:07:11+00:00,,,,,,,,,,,,,,,,325.5915384615385,363.7846153846154,352.2476923076923,348.0084615384615,355.63461538461536,341.88153846153847,356.1875,355.80538461538464,352.40076923076924,345.0330769230769,335.54538461538465,329.4953846153846,317.67846153846153,310.0376923076923,303.3953846153846,298.1472727272727,292.327,287.61,,,,343.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.6544444444445,,,,,,,,,,,,,372.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2023-04-15 22:07:04+00:00,,,,,,,,,,,,,377.3,,347.04,325.72846153846154,363.9675,353.00538461538457,348.7053846153846,356.4553846153846,342.77230769230766,356.84923076923076,356.4846153846153,352.7638461538461,345.7592307692308,336.0169230769231,330.26076923076926,318.41076923076923,310.70076923076925,303.96923076923076,299.08363636363634,292.73,289.01,285.76,,,343.5946153846154,,,,,,,,,362.39,297.42,,,,,,,,,,,,,,,,,,,,,,,325.8622222222222,,,,,,,,,,,,,372.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2023-04-23 22:06:45+00:00,,,,,,,,,,,,,373.555,360.99,344.82000000000005,327.6446153846154,364.44,354.03615384615387,349.66692307692307,357.8623076923077,343.69,357.9861538461539,357.39384615384614,353.40538461538466,346.3892307692307,336.2938461538461,330.72846153846154,318.9561538461538,311.27153846153846,304.4276923076923,299.7509090909091,292.992,289.79333333333335,285.76,,,344.70076923076925,,,,,,,,,362.39,297.42,,,,,,,,,,,,,,,,,,,,,,,327.2088888888889,,,,,,,,,,,,,372.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2023-06-02 22:06:41+00:00,,,,,,,,,,,,,373.555,360.99,344.82000000000005,325.9981818181818,365.8977777777778,355.06,350.6709090909091,359.4781818181818,344.8372727272727,358.96181818181816,358.41363636363633,353.65727272727275,346.9036363636364,336.6818181818182,331.21636363636367,319.7690909090909,312.2009090909091,305.00363636363636,300.7388888888889,293.325,290.62,285.76,,,345.91818181818184,,,,,,,,,362.39,297.42,,,,,,,,,,,,,,,,,,,,,,,323.9166666666667,,,,,,,,,,,,,372.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
