dates,nzd0238-0000,nzd0238-0001,nzd0238-0002,nzd0238-0003,nzd0238-0004,nzd0238-0005,nzd0238-0006,nzd0238-0007,nzd0238-0008,nzd0238-0009,nzd0238-0010,nzd0238-0011,nzd0238-0012,nzd0238-0013,nzd0238-0014,nzd0238-0015,nzd0238-0016,nzd0238-0017,nzd0238-0018,nzd0238-0019,nzd0238-0020,nzd0238-0021,nzd0238-0022,nzd0238-0023,nzd0238-0024,nzd0238-0025,nzd0238-0026,nzd0238-0027,nzd0238-0028,nzd0238-0029,nzd0238-0030,nzd0238-0031,nzd0238-0032,nzd0238-0033,nzd0238-0034,nzd0238-0035,nzd0238-0036,nzd0238-0037,nzd0238-0038,nzd0238-0039,nzd0238-0040,nzd0238-0041,nzd0238-0042,nzd0238-0043,nzd0238-0044,nzd0238-0045,nzd0238-0046,nzd0238-0047,nzd0238-0048,nzd0238-0049,nzd0238-0050,nzd0238-0051,nzd0238-0052,nzd0238-0053,nzd0238-0054,nzd0238-0055,nzd0238-0056,nzd0238-0057,nzd0238-0058,nzd0238-0059,satname
2014-06-19 21:53:23.387,345.79937500000005,334.1075,281.735,289.2176923076923,296.33307692307693,279.76416666666665,298.485625,302.995,309.56142857142856,309.8885714285714,316.3735714285714,330.5005882352941,329.0069230769231,338.2730769230769,340.4107142857143,333.7638461538462,335.36307692307696,329.2407692307692,327.54153846153844,326.0407692307693,332.0278571428571,332.19599999999997,329.7425,316.2663636363636,336.69357142857143,340.0711764705882,331.55642857142857,339.8228571428571,344.0792857142857,347.616875,347.60058823529414,345.28428571428566,341.705,343.20125,342.0775,340.54875,335.08133333333336,333.596875,331.39176470588234,326.07466666666664,315.22222222222223,252.96384615384616,310.6582352941177,305.11470588235295,306.1647058823529,315.36764705882354,316.7707692307692,309.52846153846156,311.67125,310.6488235294118,320.8405882352941,320.0,322.40625,305.30066666666664,299.3013333333334,290.11153846153843,288.6461538461539,345.63714285714286,350.9333333333333,341.06888888888886,L8
2014-06-19 21:53:47.342,345.9688235294118,335.3329411764706,283.72533333333337,289.5314285714286,296.735,281.65230769230766,298.8982352941177,303.402,309.78266666666667,310.394,317.0113333333333,330.5838888888889,329.80285714285714,338.82928571428573,340.312,334.1692857142857,335.34357142857147,329.5414285714286,327.8771428571428,326.50642857142856,332.2013333333333,332.3625,330.0458823529412,318.0125,336.908,340.21777777777777,332.27333333333337,340.1813333333333,344.2386666666667,347.61058823529413,347.71333333333337,345.444,341.9486666666667,343.1870588235294,342.09117647058827,340.55647058823524,335.253125,333.6523529411765,331.43666666666667,326.1675,315.50894736842105,253.37357142857144,310.2005555555556,304.7238888888889,305.81777777777774,315.01944444444445,317.38499999999993,309.5514285714286,310.8741176470589,309.99722222222226,320.84722222222223,320.17999999999995,322.2729411764706,305.23249999999996,299.2025,290.9992857142857,288.14428571428573,343.0073333333333,349.70437499999997,341.06888888888886,L8
2014-07-21 21:53:33.067,350.78642857142853,340.0007142857143,285.3691666666667,292.60818181818183,299.8254545454546,280.693,301.4942857142857,305.25,311.5975,312.43,319.06666666666666,334.24666666666667,333.33454545454543,341.47090909090906,343.195,335.9745454545454,337.5954545454546,331.27727272727276,329.32,328.92090909090905,335.6958333333333,335.7407692307692,332.72142857142853,317.4344444444444,338.9716666666667,342.83933333333334,333.53416666666664,341.41333333333336,346.7525,350.2121428571428,349.95799999999997,348.2991666666667,345.33166666666665,346.4342857142857,345.38714285714286,343.4321428571428,338.29692307692306,337.09857142857146,333.2793333333333,328.58923076923077,316.694375,241.3481818181818,312.556,307.1953333333333,308.06000000000006,316.31266666666664,315.55636363636364,307.7154545454545,310.45285714285717,310.706,321.79600000000005,320.58307692307693,323.0592857142857,303.90999999999997,299.0023076923077,287.8036363636364,282.6827272727273,337.6383333333334,348.3946153846154,336.45500000000004,L8
2014-07-21 21:53:57.022,350.5,341.02066666666667,286.74384615384616,292.0058333333333,299.7316666666667,282.57272727272726,301.50933333333336,305.10846153846154,311.3853846153846,312.58,319.2807692307692,333.865,333.55,341.29333333333335,342.7615384615384,335.80583333333334,337.20250000000004,331.22166666666664,329.3683333333333,328.9558333333333,335.4676923076923,335.4764285714286,332.7699999999999,319.221,338.91230769230776,342.634375,334.02153846153846,341.4623076923077,346.526923076923,349.8213333333333,349.778125,347.9492307692308,345.0784615384615,345.92533333333336,344.82866666666666,342.9446666666666,337.9771428571429,336.73466666666667,333.075,328.25642857142856,316.84882352941173,242.22916666666666,311.36249999999995,306.455,307.44375,315.43874999999997,316.15749999999997,307.39416666666665,309.79866666666663,309.855,321.57125,320.1942857142857,322.458,303.0057142857143,298.13500000000005,287.9116666666667,283.3775,334.7061538461539,347.32428571428574,336.45500000000004,L8
2014-07-28 21:59:47.112,348.51374999999996,339.58500000000004,285.7192857142857,289.10076923076923,296.6476923076923,280.8441666666667,299.93375,303.5057142857143,309.475,310.6842857142857,317.4985714285714,332.0323529411765,331.6769230769231,339.59153846153845,340.6771428571428,333.6330769230769,334.7623076923077,329.0169230769231,327.04846153846154,326.7699999999999,333.3135714285714,333.468,331.028125,317.89090909090913,336.92500000000007,340.5211764705882,332.38714285714286,339.2657142857143,343.6821428571429,347.17312499999997,347.29470588235296,344.81142857142856,341.58714285714285,342.590625,344.82866666666666,339.20124999999996,337.9771428571429,336.73466666666667,333.075,328.25642857142856,316.84882352941173,242.22916666666666,311.36249999999995,306.455,307.44375,315.43874999999997,316.15749999999997,307.39416666666665,309.79866666666663,309.855,321.57125,320.1942857142857,322.458,303.0057142857143,295.534,284.36153846153843,281.60076923076923,334.7061538461539,347.32428571428574,336.45500000000004,L8
2014-08-13 21:59:54.812,349.4926666666667,339.8786666666666,289.1433333333333,288.705,295.31,281.32399999999996,302.77714285714285,305.6225,310.43,312.5266666666667,319.6591666666667,335.252,332.27500000000003,339.98583333333335,341.11769230769227,333.34583333333336,334.64916666666664,328.82666666666665,326.2916666666667,326.4741666666667,334.02461538461534,333.7792857142857,333.40000000000003,320.5755555555555,337.2992307692308,343.21199999999993,334.335,341.1075,346.12166666666667,349.8071428571429,349.242,347.6308333333333,344.6375,345.36857142857144,348.4084615384615,342.1064285714286,341.8,341.41076923076923,336.05000000000007,336.21166666666664,320.89533333333327,241.298,312.7607142857143,309.69571428571425,310.9428571428571,317.1714285714285,315.504,306.877,309.8784615384615,310.49071428571426,322.37,321.73999999999995,324.4423076923077,301.69666666666666,296.81615384615384,282.4672727272727,279.9754545454545,332.175,342.60846153846154,334.2442857142857,L8
2014-09-07 21:53:48.789,349.5693333333333,340.56,289.8833333333333,289.73583333333335,295.925,282.61,303.6221428571429,306.5291666666667,311.27916666666664,313.3325,321.03249999999997,336.15399999999994,333.48333333333335,340.945,341.78153846153845,334.22166666666664,335.4741666666667,329.64666666666665,327.335,327.7025,335.2161538461539,334.73285714285714,334.7714285714286,322.2977777777778,338.37,343.96200000000005,335.6616666666667,342.33,347.41,350.76142857142855,350.2353333333333,348.75916666666666,346.03333333333336,346.18071428571426,349.21846153846155,343.0628571428571,343.1891666666667,342.85846153846154,337.0114285714286,337.2275,321.592,241.327,312.305,309.9835714285714,311.1485714285714,318.0257142857143,315.836,307.90500000000003,310.4484615384615,310.17571428571426,322.34642857142853,322.46416666666664,324.70461538461535,302.5775,297.4561538461538,283.1890909090909,280.08363636363634,331.4927272727273,343.44538461538457,336.5457142857143,L8
2014-09-07 21:54:12.743,348.8525,340.73625,290.09230769230766,289.9923076923077,296.0307692307692,284.4490909090909,303.492,306.5946153846154,311.5192307692308,313.5053846153846,321.2661538461538,335.69375,333.54,340.94999999999993,341.4478571428572,334.4669230769231,335.4046153846154,329.83923076923077,327.70307692307694,328.09923076923076,335.13357142857143,334.63466666666665,334.85266666666666,323.79800000000006,338.34999999999997,343.66875,336.05307692307696,342.4492307692308,347.26307692307694,350.41200000000003,350.083125,348.49923076923073,345.86769230769227,345.7699999999999,348.2292857142857,342.65933333333334,342.6461538461538,342.08214285714286,336.50933333333336,336.2430769230769,321.473125,240.85,310.93000000000006,308.862,310.15066666666667,317.58866666666665,316.49636363636364,308.33636363636367,310.2964285714285,309.21933333333334,321.608,322.1953846153846,324.11,303.03846153846155,297.3885714285714,284.5933333333333,280.8075,331.4927272727273,344.13571428571424,338.38125,L8
2014-09-14 21:59:59.788,348.0252941176471,340.36529411764707,290.14285714285717,290.05285714285714,296.11571428571426,285.7375,303.451875,306.8364285714286,311.62928571428574,313.47357142857146,321.19714285714286,335.39588235294116,333.2657142857143,340.58214285714286,341.0113333333333,334.51642857142855,335.2135714285714,330.05785714285713,327.72499999999997,328.07071428571425,335.12600000000003,334.544375,334.793125,324.56545454545454,338.114,343.0147058823529,336.1492857142857,342.07,346.9035714285714,349.994375,349.8211764705882,348.04285714285714,345.38142857142856,345.213125,347.1606666666667,341.97,341.82142857142856,341.1333333333333,335.656875,335.0228571428571,320.96,239.33749999999998,309.53875000000005,307.78,308.74375,316.24625,316.215,308.0066666666667,309.72066666666666,307.534375,320.693125,320.99285714285713,323.4026666666667,302.94642857142856,295.6886666666667,283.0230769230769,280.40384615384613,327.96750000000003,343.2306666666666,330.2388888888889,L8
2014-09-23 21:53:45.463,348.7358823529412,340.81882352941176,291.865,291.7314285714286,298.03285714285715,289.1641666666667,305.16375,308.7957142857143,313.6921428571428,315.80357142857144,323.455,337.3223529411765,335.94999999999993,342.55785714285713,343.1713333333334,336.935,338.2371428571428,332.13714285714286,330.28714285714284,330.4207142857143,337.38466666666665,336.95875,337.390625,328.7081818181818,340.74466666666666,345.3829411764706,338.73928571428576,344.9142857142857,346.77666666666664,349.7923529411765,351.7629411764706,347.82666666666665,345.11466666666666,344.90529411764703,346.4325,341.53000000000003,341.3986666666667,340.611875,338.795,334.2486666666666,322.824705882353,241.40583333333333,310.033125,308.914375,310.320625,317.48375,318.77833333333336,311.0858333333333,311.53,308.38125,322.2475,320.89933333333335,323.39875,303.2013333333333,295.540625,282.4757142857143,281.8671428571428,328.02230769230766,342.94062499999995,326.821,L8
2014-09-23 21:54:09.418,347.98333333333335,340.5494444444445,292.0706666666667,291.722,297.97400000000005,290.1053846153846,305.18176470588236,309.02066666666667,313.74733333333336,315.892,323.63000000000005,337.0266666666667,336.0686666666667,342.5513333333333,342.865625,336.78666666666663,338.0733333333333,332.202,330.3653333333333,330.558,337.15625,336.8276470588236,337.19588235294117,329.22083333333336,340.614375,344.8077777777778,338.6906666666667,344.58133333333336,346.668125,349.62,351.55555555555554,347.63625,344.890625,344.62833333333333,345.81882352941176,341.135,341.046875,340.14235294117645,338.15000000000003,333.5825,322.5733333333333,241.25615384615384,309.0811764705882,308.0211764705882,309.38176470588235,316.5382352941176,318.91923076923075,310.88846153846157,311.2675,307.9129411764706,321.98764705882354,320.8625,323.43529411764706,303.440625,295.4658823529412,282.05933333333337,283.18933333333337,328.1978571428572,342.73588235294113,324.13272727272727,L8
2014-11-26 21:53:52.081,341.0376923076923,343.0146153846154,294.09999999999997,284.9533333333333,292.0883333333333,295.83666666666664,298.54583333333335,304.0408333333333,308.33666666666664,311.03416666666664,318.945,330.1353846153846,331.17833333333334,337.4866666666667,339.2176923076923,331.87166666666667,334.4453846153846,327.75,325.7725,326.3233333333333,334.0461538461538,328.84250000000003,329.315,330.96250000000003,338.0769230769231,337.7946153846154,335.5025,341.8946153846154,344.4046153846154,345.62923076923073,347.41615384615386,344.51769230769236,341.5615384615384,338.9230769230769,339.3883333333333,335.11769230769227,332.73545454545456,334.32,331.9783333333333,326.76272727272726,319.4109090909091,242.05999999999997,298.865,299.13,300.1775,309.2658333333333,320.2918181818182,305.9318181818182,301.78545454545457,301.3966666666667,318.59583333333336,314.83363636363634,320.6558333333333,299.67636363636365,288.2658333333333,284.4641666666667,286.58416666666665,314.614,338.46916666666664,309.84000000000003,L8
2014-12-03 22:00:01.875,336.96846153846155,337.69153846153847,292.95384615384614,284.69153846153847,292.0076923076923,295.6807692307692,298.0730769230769,303.8692307692308,308.3023076923077,310.85923076923075,318.91076923076923,324.4223076923077,330.50538461538457,337.036923076923,333.73692307692306,331.8061538461538,329.9492307692308,327.69307692307694,325.68769230769226,326.06615384615384,328.8469230769231,328.57,329.03846153846155,330.52076923076925,333.86307692307696,332.8761538461538,335.1476923076923,337.2607692307692,339.7684615384615,340.86615384615385,342.66076923076923,339.70846153846156,336.77923076923076,334.2876923076923,334.44916666666666,330.15,332.2683333333334,329.34000000000003,326.69083333333333,326.06166666666667,318.2733333333333,241.32666666666668,293.59833333333336,293.0266666666667,294.20666666666665,303.4825,320.34,306.2575,302.3491666666667,296.28749999999997,314.25,315.7291666666667,316.87333333333333,300.5733333333333,289.3707692307692,285.6438461538462,287.5084615384616,313.47200000000004,338.12333333333333,316.065,L8
2015-01-13 21:53:42.692,334.4841666666667,333.1416666666667,288.6066666666667,282.85999999999996,290.22833333333335,293.85,296.2583333333333,302.57166666666666,307.3308333333334,309.2441666666667,317.38416666666666,322.2991666666667,328.21250000000003,335.0133333333333,332.6225,330.37833333333333,328.97749999999996,326.45,324.4258333333333,324.4583333333333,327.4091666666667,327.00083333333333,327.5983333333333,329.0983333333333,332.6958333333333,331.5,333.69166666666666,336.0575,338.67,339.8275,341.6275,338.4916666666666,335.53583333333336,333.0208333333333,332.9836363636364,328.5575,330.9418181818182,328.00545454545454,325.8190909090909,325.24454545454546,316.9036363636364,238.51909090909092,292.5527272727273,292.09636363636366,293.3972727272727,302.75545454545454,319.91636363636366,305.94,304.1918181818182,296.86545454545455,314.08272727272725,315.28272727272724,316.4645454545455,300.7445454545454,289.125,284.41,289.6466666666667,320.6022222222222,341.4390909090909,320.7388888888889,L8
2015-01-29 21:53:37.750,333.50300000000004,329.96999999999997,286.61499999999995,284.867,291.52700000000004,295.41299999999995,296.534,303.854,308.825,310.059,318.157,322.541,327.742,335.279,333.254,331.848,330.388,327.748,325.444,325.491,327.838,328.25,332.787,332.45899999999995,337.665,336.878,334.259,337.225,340.527,341.81600000000003,343.70799999999997,340.543,337.743,335.745,331.56399999999996,331.403,329.466,326.121,324.225,324.38800000000003,315.149,235.68799999999996,293.007,291.191,292.1,303.04900000000004,319.319,306.30100000000004,304.924,297.38100000000003,313.275,315.38800000000003,316.608,303.026,293.647,288.733,292.569,328.4775,344.361,325.03666666666663,L8
2015-02-14 21:53:28.679,333.783,332.186,287.412,287.007,294.49300000000005,298.113,298.222,305.48999999999995,310.22,312.114,320.396,324.219,329.164,336.08,334.66200000000003,333.29200000000003,332.02,329.544,327.523,327.485,329.09299999999996,330.1166666666666,334.543,333.684,339.315,338.299,335.464,338.995,341.951,342.977,345.091,341.746,338.827,337.01300000000003,332.932,332.77799999999996,330.93399999999997,327.279,325.832,320.852,312.094,239.656,295.463,292.098,294.13,305.51800000000003,321.703,309.29,308.578,300.38,316.71099999999996,319.51300000000003,318.582,307.603,296.71500000000003,291.98400000000004,295.27299999999997,337.14250000000004,350.433,329.097,L8
2015-03-09 21:59:30.556,330.9322222222222,327.52777777777777,284.03555555555556,283.43333333333334,291.75111111111113,294.43555555555554,295.4344444444444,303.1588888888889,307.1666666666667,309.4333333333333,317.43555555555554,321.3744444444444,326.37111111111113,333.84222222222223,333.0,331.70777777777784,330.76111111111106,328.02555555555557,325.81333333333333,325.1311111111111,326.8311111111111,328.1425,331.8755555555556,331.15333333333336,337.61777777777775,335.9377777777778,332.6411111111111,336.6666666666667,340.5244444444445,341.3488888888889,342.7088888888889,338.50777777777773,336.7011111111111,334.09333333333336,332.9188888888889,330.2111111111111,328.49111111111114,325.74333333333334,323.42777777777775,318.22111111111116,309.3833333333333,240.46499999999997,296.9211111111111,291.42555555555555,293.4188888888889,303.07444444444445,319.7988888888889,309.17555555555555,309.0988888888889,301.0133333333334,316.53444444444443,318.0933333333333,317.87222222222226,306.24888888888887,296.47222222222223,288.83444444444444,296.0222222222222,337.14250000000004,346.67777777777775,323.65625,L8
2015-05-05 21:52:48.765,328.925,323.46333333333337,279.2216666666667,279.4866666666667,289.0883333333333,291.1933333333333,291.0828571428571,293.21999999999997,303.75166666666667,306.28666666666663,306.2714285714286,316.34,322.02500000000003,330.62166666666667,330.94500000000005,330.1333333333334,328.76333333333326,323.1842857142857,320.2914285714286,321.86571428571426,315.1871428571429,315.32666666666665,322.6085714285714,324.0957142857143,331.80285714285714,332.17571428571426,327.5057142857143,331.20714285714286,334.70714285714286,335.5514285714285,336.3028571428572,331.7857142857143,330.75714285714287,328.7871428571429,330.1042857142857,326.03285714285715,321.7742857142857,319.95714285714286,319.70285714285717,310.63142857142856,301.15714285714284,239.33,299.3766666666666,289.34142857142854,290.2714285714286,299.10571428571427,320.6766666666667,310.26166666666666,310.98,304.44,317.7483333333334,319.59666666666664,316.665,298.53000000000003,295.94714285714286,297.29,293.0,349.75800000000004,351.915,346.168,L8
2015-05-12 21:58:53.078,331.3971428571429,325.78285714285715,286.34142857142854,279.4866666666667,286.6742857142857,288.8542857142857,289.80875,291.28000000000003,301.0885714285714,305.7957142857143,305.075,313.8357142857143,319.6485714285714,330.62166666666667,330.94500000000005,330.1333333333334,328.76333333333326,319.86249999999995,317.31375,319.0425,313.48625,313.3528571428571,320.27375,322.14875,329.36625,329.92875000000004,327.14375,329.84499999999997,333.24625,334.16249999999997,334.89625,330.80875000000003,330.16875000000005,328.02875,329.88625,325.62625,321.36375,319.01375,318.91375,309.13625,300.75125,239.85285714285715,299.3766666666666,289.34142857142854,290.2714285714286,299.10571428571427,320.6766666666667,310.26166666666666,310.98,304.44,317.7483333333334,316.6771428571429,314.45285714285717,294.00750000000005,294.84000000000003,295.1871428571429,291.86625,344.99,349.05285714285714,343.2866666666667,L8
2015-05-21 21:52:43.676,331.1825,326.4625,289.13,278.5414285714286,285.23375,287.3875,288.85777777777776,289.7388888888889,299.4375,305.22375,304.36555555555555,313.8357142857143,319.6485714285714,330.62166666666667,330.94500000000005,332.69428571428574,328.76333333333326,319.86249999999995,314.85777777777776,316.3877777777777,311.73333333333335,311.5275,318.06888888888886,320.3333333333333,327.3588888888889,327.9944444444444,326.07222222222225,328.3133333333333,331.6255555555556,332.59444444444443,333.6544444444445,329.59777777777776,329.15555555555557,326.98,329.43888888888887,324.88,320.7633333333333,317.8322222222222,318.14,307.5566666666667,300.34777777777776,238.8075,296.66285714285715,289.33375,288.44625,296.47375,317.53142857142853,305.67,306.11,301.61,313.95714285714286,314.025,312.7675,291.69888888888886,293.8644444444445,292.54,291.6433333333333,342.5785714285715,345.8225,323.40000000000003,L8
2015-05-28 21:58:55.699,333.72625,331.05125000000004,292.53249999999997,278.64428571428573,283.705,285.43375,288.4344444444444,288.37333333333333,298.49125000000004,304.13,302.9566666666667,312.36571428571426,318.8757142857143,328.87499999999994,328.8416666666667,330.4757142857143,325.8,317.48,312.78444444444443,314.34555555555556,310.0388888888889,309.3925,316.34777777777776,319.22222222222223,326.06,327.59444444444443,325.6622222222222,327.4622222222222,330.4577777777778,331.77444444444444,332.86,329.15111111111105,328.6233333333333,326.46555555555557,329.85111111111115,324.65,320.45,317.54777777777775,317.8933333333333,305.96000000000004,300.09333333333336,238.9875,295.96571428571434,290.09999999999997,287.525,294.28125,315.17999999999995,302.19714285714286,301.61428571428576,300.39,311.33,313.0825,311.6725,288.55333333333334,294.6911111111111,292.7685714285714,290.96444444444444,343.31428571428575,343.58125,310.9414285714286,L8
2015-06-06 21:52:52.670,334.32500000000005,334.21125,297.01375,278.16,282.65714285714284,284.20375,287.6388888888889,286.77777777777777,297.00374999999997,303.14125,301.0622222222222,311.07857142857137,317.6471428571429,326.8883333333333,326.4316666666667,327.3985714285714,322.1383333333333,314.36375,310.13222222222225,312.03111111111116,307.99,306.48875,314.0777777777778,317.57,324.31333333333333,326.09666666666664,324.8333333333333,325.49222222222227,328.85,330.4755555555555,331.76,327.84333333333336,327.70222222222225,325.24111111111114,329.8077777777778,323.7977777777778,319.74555555555554,316.2833333333333,317.06444444444446,303.9266666666666,299.09888888888895,238.9775,293.8342857142857,290.51625,285.8975,291.005,312.2657142857143,298.32,297.1857142857143,297.46999999999997,307.9385714285714,310.08125,310.27125,284.15555555555557,293.28222222222223,288.6928571428571,289.8766666666667,338.9414285714286,341.71,287.27714285714285,L8
2015-06-06 21:53:16.624,334.82444444444445,335.1933333333334,299.1044444444444,278.16,282.65714285714284,284.3211111111111,287.461,286.951,296.9811111111111,303.0777777777778,301.181,310.4325,317.2975,325.98999999999995,325.4042857142857,325.3075,320.14285714285717,313.14888888888885,309.29900000000004,311.165,307.94,306.1144444444445,313.307,316.916,323.79900000000004,325.132,324.84000000000003,325.02200000000005,328.704,330.463,331.99899999999997,327.937,327.749,325.171,329.86,323.758,319.932,315.93999999999994,317.096,303.63599999999997,299.043,238.3722222222222,292.58875,290.9111111111111,285.3255555555555,290.00666666666666,310.89625,296.53875,294.87625,296.1875,306.49125,309.29999999999995,309.97333333333336,282.909,293.133,286.63375,289.87600000000003,337.25875,340.22749999999996,275.73125,L8
2015-07-08 21:53:09.931,335.029,336.257,298.529,277.62714285714287,281.495,283.565,287.1918181818182,286.6836363636364,296.341,303.147,301.10909090909087,309.6444444444444,316.47222222222223,324.73625,323.88625,323.2055555555556,318.40500000000003,311.71999999999997,308.1172727272728,310.0918181818182,307.6872727272728,305.624,312.41545454545457,316.1545454545454,322.9236363636364,324.0672727272727,324.3109090909091,324.36545454545455,327.97272727272724,330.14181818181817,331.5863636363636,327.6545454545455,327.54727272727274,324.8936363636364,329.6209090909091,323.45909090909095,319.85818181818183,315.67545454545456,316.75363636363636,303.5190909090909,298.5954545454546,238.288,291.50333333333333,290.284,283.962,288.772,309.12111111111113,294.81111111111113,291.5988888888889,294.47,305.07444444444445,308.033,308.852,281.53818181818184,292.5890909090909,284.56,288.8690909090909,334.8833333333333,340.22749999999996,266.6611111111111,L8
2015-08-16 21:59:34.814,335.0625,337.20875,301.985,271.24,272.6816666666667,277.97625,283.0211111111111,281.25250000000005,292.0185714285714,300.80428571428575,295.25,304.71,312.4066666666667,320.454,318.51200000000006,319.16,311.41,305.3128571428571,301.83625,304.98375,301.35375000000005,300.27625,301.55125000000004,308.21625,311.37,311.7944444444445,319.56444444444446,317.95000000000005,323.0055555555556,325.9611111111111,326.85111111111115,323.0477777777778,324.98333333333335,320.78875000000005,328.6375,320.38125,316.8875,312.635,313.78888888888895,297.27777777777777,294.37000000000006,231.42625,285.35857142857145,287.19875,280.055,280.72714285714284,303.5571428571429,285.0414285714286,283.70428571428573,287.815,296.3916666666667,304.85375,300.81125,272.1922222222222,286.5788888888889,274.62833333333333,284.12333333333333,327.1271428571428,325.24,220.09,L8
2015-08-25 21:53:27.637,335.2422222222222,337.6877777777778,300.6422222222222,271.66333333333336,272.44714285714286,277.89222222222224,283.357,281.9477777777778,292.2925,300.39500000000004,296.18555555555554,304.62142857142857,312.5628571428571,319.925,319.28333333333336,318.0228571428571,311.40833333333336,304.91125,301.9011111111111,304.8022222222222,301.8677777777778,300.9733333333333,302.41,308.78555555555556,311.70500000000004,312.171,319.998,318.077,323.725,326.571,327.226,323.83900000000006,325.668,321.55555555555554,328.49666666666667,320.8066666666667,317.45444444444445,313.1422222222222,314.198,297.489,294.812,231.61333333333334,285.15625,286.97444444444443,279.77777777777777,280.7225,302.82250000000005,284.1675,282.32875,287.4685714285714,296.4214285714285,303.7511111111111,301.46888888888884,272.93,286.748,276.32000000000005,284.435,328.62375,327.2742857142857,220.09,L8
2015-08-25 21:53:51.592,335.446,338.136,299.64,272.05428571428575,272.34999999999997,277.851,283.68636363636364,282.54,292.63444444444445,300.1277777777778,296.997,304.62874999999997,312.71375,319.6771428571429,319.88142857142856,317.33875,311.5514285714286,304.66,302.021,304.686,302.319,301.56399999999996,303.12800000000004,309.29,312.0009090909091,312.54,320.41636363636366,318.3090909090909,324.3790909090909,327.1718181818182,327.6336363636364,324.5336363636364,326.2609090909091,322.211,328.423,321.177,317.95500000000004,313.59000000000003,314.5936363636364,297.71363636363634,295.2309090909091,231.811,285.06,286.857,279.59299999999996,280.8077777777778,302.2988888888889,283.57666666666665,281.3122222222222,287.235,296.49375,302.892,302.018,273.55,286.90636363636366,277.63125,284.67727272727274,329.7522222222222,328.76375,220.09,L8
2015-09-01 21:59:39.995,334.4854545454545,336.29454545454547,300.9327272727273,270.6775,271.3233333333333,277.30636363636364,283.34999999999997,281.9309090909091,292.12800000000004,299.668,297.09000000000003,303.8666666666666,311.96000000000004,318.68375000000003,319.88142857142856,320.7066666666667,318.65625,304.66,302.021,304.686,302.319,301.56399999999996,303.12800000000004,309.29,315.13000000000005,312.2216666666667,319.92333333333335,317.7558333333333,323.9483333333333,326.98,327.23083333333335,324.5336363636364,329.52916666666664,326.2836363636364,328.33090909090913,320.86636363636364,317.95500000000004,313.59000000000003,314.5936363636364,297.71363636363634,295.2309090909091,231.76545454545456,282.872,286.2945454545454,278.74636363636364,280.115,301.33700000000005,282.91400000000004,280.461,286.62666666666667,296.1622222222222,301.99727272727273,301.2709090909091,273.2316666666667,286.15000000000003,276.1333333333334,284.8333333333333,329.7522222222222,326.65777777777777,220.09,L8
2015-09-26 21:53:40.659,336.18199999999996,338.59299999999996,304.06600000000003,271.08714285714285,270.755,277.52799999999996,284.7183333333333,282.86545454545455,294.817,303.012,300.17,303.6722222222222,311.94111111111107,319.10249999999996,320.63142857142856,320.20666666666665,319.05625000000003,303.75444444444446,301.03200000000004,304.05,301.305,300.421,302.754,308.269,314.35833333333335,311.42,319.6608333333333,317.2241666666667,323.6575,326.82,327.6983333333333,325.58454545454543,329.4775,327.05,327.25272727272727,321.29,317.98699999999997,312.725,314.9654545454545,297.3681818181818,294.80454545454546,235.12416666666664,281.009,286.2009090909091,277.1918181818182,278.46200000000005,300.58299999999997,279.588,276.65999999999997,285.4577777777778,296.02222222222224,301.36454545454546,301.6427272727273,272.675,285.46166666666664,275.83444444444444,285.0991666666667,333.027,330.8644444444444,220.09,L8
2015-10-03 21:59:52.450,335.17545454545456,337.28090909090906,301.7509090909091,270.05875000000003,270.05222222222227,277.3463636363636,284.70076923076925,283.0308333333333,294.84,302.2963636363636,300.2658333333333,303.629,311.91700000000003,318.6933333333333,320.435,319.635,317.92111111111114,303.80100000000004,301.1290909090909,304.2936363636364,301.96909090909094,301.28545454545457,303.3127272727272,308.4745454545454,314.2692307692308,311.41846153846154,319.55846153846153,317.4953846153846,324.26,327.36384615384617,328.5815384615385,326.2025,329.58384615384614,327.09,327.345,321.40833333333336,318.30636363636364,312.8190909090909,315.16333333333336,297.7341666666667,295.1225,236.02615384615385,281.32,286.3575,277.04749999999996,278.7490909090909,300.64090909090913,280.02272727272725,276.58181818181816,285.764,296.56,301.1175,301.52500000000003,272.36538461538464,284.4561538461539,276.49,285.0991666666667,334.6981818181818,334.483,220.09,L8
2015-10-19 21:59:54.006,334.3933333333333,336.26416666666665,299.3975,269.11333333333334,269.672,277.1975,284.61571428571426,283.07615384615383,294.7158333333333,301.92333333333335,300.3607692307692,303.2945454545454,311.6127272727272,318.114,319.97444444444443,319.36090909090905,316.899,303.9609090909091,301.31,304.63916666666665,302.58833333333337,302.15000000000003,303.8358333333333,308.63166666666666,314.1978571428572,311.43928571428575,319.6671428571429,318.06857142857143,324.84142857142854,327.9478571428572,329.2992857142857,326.77000000000004,329.605,327.02923076923076,327.2769230769231,321.50538461538457,318.3725,312.77166666666665,315.2569230769231,298.23846153846154,295.2415384615385,238.36785714285716,281.6141666666667,286.4061538461538,276.81538461538463,279.28833333333336,301.01166666666666,280.4191666666666,276.51166666666666,286.1872727272727,296.67545454545456,301.01076923076926,301.8623076923077,273.8021428571429,284.4607142857143,276.7918181818182,285.39230769230767,335.03916666666663,335.97272727272724,220.09,L8
